persona,dimensions,radius,bridge,converged_starts,detected_distinct_maxima,sample_best_gain,optimized_gain
paramedic,5,8.355163848570262,direct,3,1,0.17508639499806922,0.17509999085046202
parasite,5,8.355163848570262,bigfive,3,1,0.13788375130019093,0.1378917172916121
parasite,5,8.355163848570262,direct,3,1,0.1843872680745029,0.18440137603920204
parent,5,8.355163848570262,bigfive,3,1,0.12247410536153991,0.12247738210785641
parent,5,8.355163848570262,direct,3,1,0.172606021920771,0.1726152075969205
patient,5,8.355163848570262,bigfive,3,1,0.12883340475113414,0.12883747031828685
patient,5,8.355163848570262,direct,3,1,0.1781052664702878,0.17811524760418318
peacekeeper,5,8.355163848570262,bigfive,3,1,0.11350018220223346,0.11350418476479929
peacekeeper,5,8.355163848570262,direct,3,1,0.1674262669719755,0.16743907625047427
perfectionist,5,8.355163848570262,bigfive,3,1,0.12417568986120964,0.12418272494188409
perfectionist,5,8.355163848570262,direct,3,1,0.1759094226277993,0.1759254246824249
pharmacist,5,8.355163848570262,bigfive,3,1,0.11519960331698265,0.11520379705783723
pharmacist,5,8.355163848570262,direct,3,1,0.17159171037888443,0.17160593188124196
philosopher,5,8.355163848570262,bigfive,3,1,0.12089374982736079,0.12090152393751463
philosopher,5,8.355163848570262,direct,3,1,0.17022842956309225,0.17024476009729583
photographer,5,8.355163848570262,bigfive,3,1,0.12674734744036575,0.1267530024380843
photographer,5,8.355163848570262,direct,3,1,0.17399012939022906,0.17400186675218832
physicist,5,8.355163848570262,bigfive,3,1,0.1169397709804949,0.11694524475491797
physicist,5,8.355163848570262,direct,3,1,0.16859796240611447,0.16861193032221355
pilgrim,5,8.355163848570262,bigfive,3,1,0.12439091157273152,0.12439834514969306
pilgrim,5,8.355163848570262,direct,3,1,0.16668137236222247,0.16669361494949309
pilot,5,8.355163848570262,bigfive,3,1,0.12145608952338627,0.12146122749955923
pilot,5,8.355163848570262,direct,3,1,0.17455061385174298,0.17456432653640275
pirate,5,8.355163848570262,bigfive,3,1,0.15719498250442854,0.15720188016937664
pirate,5,8.355163848570262,direct,3,1,0.1996236557826856,0.1996333513112163
planner,5,8.355163848570262,bigfive,3,1,0.11459843273781356,0.1146032853471044
planner,5,8.355163848570262,direct,3,1,0.17061001452061175,0.17062489742480702
playwright,5,8.355163848570262,bigfive,3,1,0.1325670782815651,0.13257302573929985
playwright,5,8.355163848570262,direct,3,1,0.1806526649991218,0.18066469445029942
podcaster,5,8.355163848570262,bigfive,3,1,0.12947821195558218,0.1294843011109874
podcaster,5,8.355163848570262,direct,3,1,0.17863271295992633,0.17864558124038177
poet,5,8.355163848570262,bigfive,3,1,0.14580451822494656,0.14581448483840953
poet,5,8.355163848570262,direct,3,1,0.18855425544253235,0.1885686510850002
polymath,5,8.355163848570262,bigfive,3,1,0.11770236666385125,0.11770850472237715
polymath,5,8.355163848570262,direct,3,1,0.17168924278453956,0.17170513046221214
pragmatist,5,8.355163848570262,bigfive,3,1,0.1261500667787705,0.12615627375632021
pragmatist,5,8.355163848570262,direct,3,1,0.1805808231335042,0.1805965080977434
predator,5,8.355163848570262,bigfive,3,1,0.13960825118326126,0.1396161034345238
predator,5,8.355163848570262,direct,3,1,0.1851978497172826,0.18521124440493741
presenter,5,8.355163848570262,bigfive,3,1,0.1217179186614632,0.12172244238077035
presenter,5,8.355163848570262,direct,3,1,0.17566679484257985,0.175679756079266
prey,5,8.355163848570262,bigfive,3,1,0.14241148143135485,0.14241743593850575
prey,5,8.355163848570262,direct,3,1,0.18618205561689583,0.18619188234236916
prisoner,5,8.355163848570262,bigfive,3,1,0.14545920682135627,0.14546630170848918
prisoner,5,8.355163848570262,direct,3,1,0.19043512961165,0.19044685174728948
procrastinator,5,8.355163848570262,bigfive,3,1,0.15682460708351575,0.1568303261856432
procrastinator,5,8.355163848570262,direct,3,1,0.20107141826180308,0.20108041872888727
prodigy,5,8.355163848570262,bigfive,3,1,0.1260167263925127,0.1260234010611958
prodigy,5,8.355163848570262,direct,3,1,0.17645212489101758,0.17646671749987175
producer,5,8.355163848570262,bigfive,3,1,0.11862102726597001,0.11862636464821996
producer,5,8.355163848570262,direct,3,1,0.17198301198611565,0.17199725596703042
programmer,5,8.355163848570262,bigfive,2,1,0.12098152222695724,0.1209870939082105
programmer,5,8.355163848570262,direct,3,1,0.17358423428725223,0.17359830422889977
proofreader,5,8.355163848570262,bigfive,3,1,0.12087788630876029,0.12088164860687112
proofreader,5,8.355163848570262,direct,3,1,0.1766137124171312,0.176626870304041
prophet,5,8.355163848570262,bigfive,3,1,0.1368318444896075,0.13684217638380503
prophet,5,8.355163848570262,direct,3,1,0.1786241025588673,0.1786394078628355
provincial,5,8.355163848570262,bigfive,3,1,0.13375077101178157,0.13375503422532198
provincial,5,8.355163848570262,direct,3,1,0.17922883854854432,0.17923719086903556
provocateur,5,8.355163848570262,bigfive,3,1,0.1506646364151476,0.15067670857255022
provocateur,5,8.355163848570262,direct,3,1,0.19417645113688287,0.1941938737638479
psychologist,5,8.355163848570262,bigfive,3,1,0.11428961233076551,0.11429428320576918
psychologist,5,8.355163848570262,direct,3,1,0.16929638394653956,0.16931067537616507
publisher,5,8.355163848570262,bigfive,3,1,0.11637952265180562,0.11638480032686749
publisher,5,8.355163848570262,direct,3,1,0.17095372173577683,0.17096866810722267
purist,5,8.355163848570262,bigfive,3,1,0.12578879941078647,0.12579742616033407
purist,5,8.355163848570262,direct,3,1,0.17547623743437346,0.17549371205552422
realist,5,8.355163848570262,bigfive,3,1,0.1303849262477823,0.13039233979245246
realist,5,8.355163848570262,direct,3,1,0.1832016786481967,0.18321833978859847
rebel,5,8.355163848570262,bigfive,3,1,0.14848074070303552,0.14849181496648578
rebel,5,8.355163848570262,direct,3,1,0.1920564448959473,0.1920727477464642
recruiter,5,8.355163848570262,bigfive,3,1,0.11849134056429245,0.11849660405121432
recruiter,5,8.355163848570262,direct,3,1,0.17329518097128682,0.17331008406595183
refugee,5,8.355163848570262,bigfive,3,1,0.12759369845357904,0.12759842300104474
refugee,5,8.355163848570262,direct,3,1,0.17394969394409943,0.17395956576961025
reporter,5,8.355163848570262,bigfive,3,1,0.12104046776538224,0.12104606808400797
reporter,5,8.355163848570262,direct,3,1,0.17478726473003858,0.1748021061801437
researcher,5,8.355163848570262,bigfive,3,1,0.11543388021630419,0.11543942978778166
researcher,5,8.355163848570262,direct,3,1,0.17156085724241943,0.17157706157685504
retiree,5,8.355163848570262,bigfive,3,1,0.12946164994927534,0.12946594743765916
retiree,5,8.355163848570262,direct,3,1,0.17809958312018948,0.1781094721120673
revenant,5,8.355163848570262,bigfive,3,1,0.1419088201119174,0.1419184416530519
revenant,5,8.355163848570262,direct,3,1,0.18361053264815275,0.18362466507574937
reviewer,5,8.355163848570262,bigfive,3,1,0.11443056239911087,0.11443582266087304
reviewer,5,8.355163848570262,direct,3,1,0.1696726357519307,0.1696880366272262
revolutionary,5,8.355163848570262,bigfive,3,1,0.13614616784264388,0.13615727380784381
revolutionary,5,8.355163848570262,direct,3,1,0.18239161524700598,0.18241005857136394
robot,5,8.355163848570262,bigfive,3,1,0.12359308454692641,0.12360066198737618
robot,5,8.355163848570262,direct,3,1,0.17904402861656932,0.17906271895305292
rogue,5,8.355163848570262,bigfive,3,1,0.1490417922996694,0.14904988851794032
rogue,5,8.355163848570262,direct,3,1,0.19330096092744564,0.19331336321518378
romantic,5,8.355163848570262,bigfive,3,1,0.1274264048282494,0.12743254969162088
romantic,5,8.355163848570262,direct,3,1,0.17002741842688218,0.17003778987034757
saboteur,5,8.355163848570262,bigfive,3,1,0.13571347378135368,0.13572289104625357
saboteur,5,8.355163848570262,direct,3,1,0.1829693223924873,0.18298578633170415
sage,5,8.355163848570262,bigfive,3,1,0.12503404067092116,0.12504179942705163
sage,5,8.355163848570262,direct,3,1,0.16985969927860767,0.16987350608031537
scheduler,5,8.355163848570262,bigfive,2,1,0.11723144116218176,0.11723601587781962
scheduler,5,8.355163848570262,direct,3,1,0.172633833791199,0.17264794190223665
scholar,5,8.355163848570262,bigfive,3,1,0.11623946465061907,0.1162458446459329
scholar,5,8.355163848570262,direct,3,1,0.17139654423178863,0.17141372085467088
scientist,5,8.355163848570262,bigfive,3,1,0.11676871687461965,0.11677437319944506
scientist,5,8.355163848570262,direct,3,1,0.17273923437873884,0.17275550926642969
scout,5,8.355163848570262,bigfive,3,1,0.1254878378112263,0.12549382781166285
scout,5,8.355163848570262,direct,3,1,0.176313710386391,0.1763273480101808
screener,5,8.355163848570262,bigfive,3,1,0.11777875149201877,0.1177839730416892
screener,5,8.355163848570262,direct,3,1,0.17430002278826584,0.17431602129135748
secretary,5,8.355163848570262,bigfive,3,1,0.11535768548654257,0.11536200355798698
secretary,5,8.355163848570262,direct,3,1,0.17175253518644684,0.17176701295034524
shaman,5,8.355163848570262,bigfive,3,1,0.12221263112143355,0.12221905506807085
shaman,5,8.355163848570262,direct,3,1,0.16393158836913457,0.16394226635773457
shapeshifter,5,8.355163848570262,bigfive,3,1,0.13330722358621339,0.13331347861189435
shapeshifter,5,8.355163848570262,direct,3,1,0.17949595633124327,0.17950762902050021
simulacrum,5,8.355163848570262,bigfive,3,1,0.13465006097145604,0.13466008733795531
simulacrum,5,8.355163848570262,direct,3,1,0.1796690966560437,0.17968577148772025
skeptic,5,8.355163848570262,bigfive,3,1,0.12388400813070932,0.1238911616534697
skeptic,5,8.355163848570262,direct,3,1,0.17670796215350304,0.17672468177935374
smuggler,5,8.355163848570262,bigfive,3,1,0.15129528548169402,0.15130319506755807
smuggler,5,8.355163848570262,direct,3,1,0.19484326547074615,0.19485506161675614
sociologist,5,8.355163848570262,bigfive,3,1,0.11326609301795365,0.11327159922908159
sociologist,5,8.355163848570262,direct,3,1,0.1669419313063274,0.16695712568279575
soldier,5,8.355163848570262,bigfive,3,1,0.13755151749073002,0.13755984250060926
soldier,5,8.355163848570262,direct,3,1,0.18562463165380794,0.1856398968638806
sommelier,5,8.355163848570262,bigfive,3,1,0.12435290160728307,0.12435783098893305
sommelier,5,8.355163848570262,direct,3,1,0.1749114184880889,0.17492344634735923
specialist,5,8.355163848570262,bigfive,2,1,0.11897401957617326,0.1189804289137002
specialist,5,8.355163848570262,direct,3,1,0.1744666433173414,0.17448361041005356
spirit,5,8.355163848570262,bigfive,3,1,0.12815042253208242,0.1281588923249828
spirit,5,8.355163848570262,direct,3,1,0.17051766300558668,0.17053114804143865
spy,5,8.355163848570262,bigfive,3,1,0.1388896713025387,0.13889905512927703
spy,5,8.355163848570262,direct,3,1,0.1866231562611853,0.18663952059763234
statistician,5,8.355163848570262,bigfive,3,1,0.11780321495439061,0.11780897268843527
statistician,5,8.355163848570262,direct,3,1,0.17247412258659311,0.17248974789706906
stoic,5,8.355163848570262,bigfive,3,1,0.1300888091458905,0.13009745569702336
stoic,5,8.355163848570262,direct,3,1,0.17909258892658642,0.1791095342602338
strategist,5,8.355163848570262,bigfive,3,1,0.11638239252564686,0.11638833010227145
strategist,5,8.355163848570262,direct,3,1,0.1711923644470601,0.17120834653635608
student,5,8.355163848570262,bigfive,3,1,0.12205657040046747,0.12205983404831411
student,5,8.355163848570262,direct,3,1,0.17454080651996895,0.17455131279013258
summarizer,5,8.355163848570262,bigfive,3,1,0.11795821535654127,0.1179629407824705
summarizer,5,8.355163848570262,direct,3,1,0.17698766840925328,0.1770041036106531
supervisor,5,8.355163848570262,bigfive,3,1,0.11379160086746909,0.11379640218709985
supervisor,5,8.355163848570262,direct,3,1,0.16981075160981485,0.16982582725772843
surfer,5,8.355163848570262,bigfive,3,1,0.1393311844321321,0.13933664369994458
surfer,5,8.355163848570262,direct,3,1,0.18341107743126028,0.18342034831145315
survivor,5,8.355163848570262,bigfive,3,1,0.13517713358908034,0.13518414091567443
survivor,5,8.355163848570262,direct,3,1,0.18051514480765163,0.18052740157618952
swarm,5,8.355163848570262,bigfive,3,1,0.12411823448007997,0.12412551338595934
swarm,5,8.355163848570262,direct,3,1,0.1731480077069385,0.1731632559633458
symbiont,5,8.355163848570262,bigfive,3,1,0.11891947138340964,0.1189245082500272
symbiont,5,8.355163848570262,direct,3,1,0.17015775684349732,0.17017064532185477
synthesizer,5,8.355163848570262,bigfive,3,1,0.11845100263918562,0.11845662114903499
synthesizer,5,8.355163848570262,direct,3,1,0.17276626781713933,0.1727814818239457
teacher,5,8.355163848570262,bigfive,3,1,0.116834787764303,0.11683832286325702
teacher,5,8.355163848570262,direct,3,1,0.17183624436966083,0.1718483240742188
technologist,5,8.355163848570262,bigfive,3,1,0.11929804598747396,0.11930393095266734
technologist,5,8.355163848570262,direct,3,1,0.1718521245176099,0.17186681939103554
teenager,5,8.355163848570262,bigfive,3,1,0.14902253096894613,0.14902778759410706
teenager,5,8.355163848570262,direct,3,1,0.1929815678344391,0.19299018890870734
theorist,5,8.355163848570262,bigfive,3,1,0.11627364692590758,0.11628050370108944
theorist,5,8.355163848570262,direct,3,1,0.16936588853535994,0.16938271244293723
therapist,5,8.355163848570262,bigfive,2,1,0.11604272538339,0.11604637492892911
therapist,5,8.355163848570262,direct,3,1,0.16782412227901,0.16783515605140398
toddler,5,8.355163848570262,bigfive,3,1,0.15121182425896373,0.15121324202343311
toddler,5,8.355163848570262,direct,3,1,0.19185741175046434,0.1918593516599305
traditionalist,5,8.355163848570262,bigfive,3,1,0.11971615033480942,0.11972232827883067
traditionalist,5,8.355163848570262,direct,3,1,0.1695140428794819,0.16952824605885097
trainer,5,8.355163848570262,bigfive,3,1,0.11680755212087579,0.11681192143198027
trainer,5,8.355163848570262,direct,3,1,0.17190239896062653,0.17191588185959894
translator,5,8.355163848570262,bigfive,3,1,0.12778593713493347,0.12779022145230678
translator,5,8.355163848570262,direct,3,1,0.18611986372059786,0.1861346351568578
tree,5,8.355163848570262,bigfive,3,1,0.13014126959722372,0.13014787651651671
tree,5,8.355163848570262,direct,3,1,0.17159683529394565,0.17160731639926796
trickster,5,8.355163848570262,bigfive,3,1,0.14973408447799308,0.1497414600450968
trickster,5,8.355163848570262,direct,3,1,0.19449456108174457,0.19450609898433213
tulpa,5,8.355163848570262,bigfive,3,1,0.12717772447162945,0.12718312738421433
tulpa,5,8.355163848570262,direct,3,1,0.1752168832597465,0.17522852998162053
tutor,5,8.355163848570262,bigfive,3,1,0.11782331453208572,0.11782706465686754
tutor,5,8.355163848570262,direct,3,1,0.17269043266596817,0.17270279722854998
validator,5,8.355163848570262,bigfive,3,1,0.11779090285273286,0.11779660943898973
validator,5,8.355163848570262,direct,3,1,0.17446017261877955,0.1744767623580299
vampire,5,8.355163848570262,bigfive,3,1,0.14590288114259753,0.145913537269017
vampire,5,8.355163848570262,direct,3,1,0.18822583801371628,0.18824132581376185
vegan,5,8.355163848570262,bigfive,2,1,0.11700340877604765,0.1170075005018747
vegan,5,8.355163848570262,direct,3,1,0.16919118906955743,0.16920302417674415
veteran,5,8.355163848570262,bigfive,3,1,0.13139660826273847,0.13140327980774558
veteran,5,8.355163848570262,direct,3,1,0.18103322281709544,0.18104710903130083
veterinarian,5,8.355163848570262,bigfive,3,1,0.1158953091827315,0.11589889130801989
veterinarian,5,8.355163848570262,direct,3,1,0.1702876781028837,0.17029974537442039
vigilante,5,8.355163848570262,bigfive,3,1,0.14699431757240644,0.14700438506130808
vigilante,5,8.355163848570262,direct,3,1,0.19179980461783774,0.1918154083983743
virtuoso,5,8.355163848570262,bigfive,3,1,0.1277469484872662,0.12775443859092483
virtuoso,5,8.355163848570262,direct,3,1,0.17616448681128283,0.17617928012712314
virus,5,8.355163848570262,bigfive,3,1,0.13822733121659603,0.13823610493953487
virus,5,8.355163848570262,direct,3,1,0.18597275319440643,0.18598863667276455
visionary,5,8.355163848570262,bigfive,3,1,0.12431661355010926,0.12432426314724587
visionary,5,8.355163848570262,direct,3,1,0.1727083941761709,0.1727236455765606
void,5,8.355163848570262,bigfive,3,1,0.1385874767846471,0.1385976457027258
void,5,8.355163848570262,direct,3,1,0.18048874235856194,0.18050405307540474
wanderer,5,8.355163848570262,bigfive,3,1,0.13535219273628707,0.13535946410375033
wanderer,5,8.355163848570262,direct,3,1,0.1782998720324538,0.17831156265162518
warrior,5,8.355163848570262,bigfive,3,1,0.140628360550628,0.1406373183337375
warrior,5,8.355163848570262,direct,3,1,0.1852936163111829,0.18530799363250505
whale,5,8.355163848570262,bigfive,3,1,0.13033936437750482,0.13034596537932197
whale,5,8.355163848570262,direct,3,1,0.1735405991670982,0.1735517502085342
widow,5,8.355163848570262,bigfive,3,1,0.13097437044874205,0.13097995226588965
widow,5,8.355163848570262,direct,3,1,0.17482239144389355,0.1748321694003141
wind,5,8.355163848570262,bigfive,3,1,0.13273956728716696,0.13274643816139697
wind,5,8.355163848570262,direct,3,1,0.1748884441087597,0.17489941832623135
witch,5,8.355163848570262,bigfive,3,1,0.1324494541029586,0.13245755986245067
witch,5,8.355163848570262,direct,3,1,0.17503783810752127,0.17505060802691075
witness,5,8.355163848570262,bigfive,3,1,0.12465383199428715,0.12465940969579403
witness,5,8.355163848570262,direct,3,1,0.17677366338906553,0.17678759912987307
workaholic,5,8.355163848570262,bigfive,3,1,0.14157148131546604,0.14158048136523504
workaholic,5,8.355163848570262,direct,3,1,0.1893071402223523,0.18932315415803735
wraith,5,8.355163848570262,bigfive,3,1,0.14098229228647652,0.14099252214260938
wraith,5,8.355163848570262,direct,3,1,0.18222453307601283,0.18223929114613546
writer,5,8.355163848570262,bigfive,3,1,0.12376768223462387,0.12377319214763727
writer,5,8.355163848570262,direct,3,1,0.1742452556316343,0.17425824150940605
zealot,5,8.355163848570262,bigfive,3,1,0.14446025528883677,0.14447292701645775
zealot,5,8.355163848570262,direct,3,1,0.18895351361714674,0.1889728208450554
zeitgeist,5,8.355163848570262,bigfive,3,1,0.12940577547114263,0.1294142906493052
zeitgeist,5,8.355163848570262,direct,3,1,0.1771757515292307,0.1771916271878904
aberration,5,16.710327697140524,bigfive,3,1,0.29129005673588493,0.29138244651385925
aberration,5,16.710327697140524,direct,3,1,0.3759711127569524,0.3761057554070323
absurdist,5,16.710327697140524,bigfive,3,1,0.29731053142479524,0.29738085697800765
absurdist,5,16.710327697140524,direct,3,1,0.38519085113755547,0.3852967843996955
accountant,5,16.710327697140524,bigfive,3,1,0.22993459634894764,0.2299733901838268
accountant,5,16.710327697140524,direct,3,1,0.34195862431284585,0.3420772894735249
activist,5,16.710327697140524,bigfive,3,1,0.24180711437282731,0.24185978224898586
activist,5,16.710327697140524,direct,3,1,0.34523457874625807,0.34535676064957244
actor,5,16.710327697140524,bigfive,3,1,0.2804694698267034,0.2805158174510707
actor,5,16.710327697140524,direct,3,1,0.3748637759558089,0.37495021650512284
addict,5,16.710327697140524,bigfive,3,1,0.2738121497254098,0.27386222190026377
addict,5,16.710327697140524,direct,3,1,0.3635937851476829,0.3636811708443568
adolescent,5,16.710327697140524,bigfive,3,1,0.2945873477933474,0.2946262947092162
adolescent,5,16.710327697140524,direct,3,1,0.3826372098367987,0.3827018251548695
advocate,5,16.710327697140524,bigfive,3,1,0.23812443111023018,0.23816701055934608
advocate,5,16.710327697140524,direct,3,1,0.34364166992803025,0.3437527104791478
alien,5,16.710327697140524,bigfive,3,1,0.2599401233335099,0.25999629717399264
alien,5,16.710327697140524,direct,3,1,0.3537468733436755,0.3538532529455607
altruist,5,16.710327697140524,bigfive,3,1,0.22693370072560937,0.22696528784627956
altruist,5,16.710327697140524,direct,3,1,0.33089184846047415,0.33098604077314997
amateur,5,16.710327697140524,bigfive,3,1,0.2520066994237067,0.25203109831392245
amateur,5,16.710327697140524,direct,3,1,0.3475007141687847,0.3475621699382785
ambassador,5,16.710327697140524,bigfive,3,1,0.22429904306223047,0.22433380478941212
ambassador,5,16.710327697140524,direct,3,1,0.3357584495738659,0.3358719318876111
amnesiac,5,16.710327697140524,bigfive,3,1,0.2799707883567515,0.2800121154459827
amnesiac,5,16.710327697140524,direct,3,1,0.3651915277366098,0.36525927627990606
analyst,5,16.710327697140524,bigfive,3,1,0.2278776163433549,0.22791715850739402
analyst,5,16.710327697140524,direct,3,1,0.340967314171696,0.34108920160245293
anarchist,5,16.710327697140524,bigfive,3,1,0.2529770226691812,0.2530436873597206
anarchist,5,16.710327697140524,direct,3,1,0.3518085184575841,0.3519414293717842
ancient,5,16.710327697140524,bigfive,3,1,0.26072133949984666,0.2607904224232609
ancient,5,16.710327697140524,direct,3,1,0.348945802050437,0.3490611526137395
angel,5,16.710327697140524,bigfive,3,1,0.2432591800511803,0.24330836973445402
angel,5,16.710327697140524,direct,3,1,0.3281848351173493,0.3282701550180467
anthropologist,5,16.710327697140524,bigfive,3,1,0.22189385901124892,0.2219326395748893
anthropologist,5,16.710327697140524,direct,3,1,0.3281019222227408,0.3282126456850609
archaeologist,5,16.710327697140524,bigfive,3,1,0.23234334408526003,0.23238227803416
archaeologist,5,16.710327697140524,direct,3,1,0.3355724971561589,0.3356754952234495
architect,5,16.710327697140524,bigfive,3,1,0.22381307061392786,0.2238484398480356
architect,5,16.710327697140524,direct,3,1,0.3306579150201232,0.3307633563923247
archivist,5,16.710327697140524,bigfive,3,1,0.2259916880688002,0.22602858706347329
archivist,5,16.710327697140524,direct,3,1,0.33401672140705285,0.33412676428742083
artisan,5,16.710327697140524,bigfive,3,1,0.2411637965458362,0.24120292214049233
artisan,5,16.710327697140524,direct,3,1,0.3350855938453896,0.3351712431588587
ascetic,5,16.710327697140524,bigfive,3,1,0.25685238563573964,0.2569262471772147
ascetic,5,16.710327697140524,direct,3,1,0.34408417058087193,0.34420593453042625
assistant,5,16.710327697140524,bigfive,3,1,0.22931075600089734,0.229341401128214
assistant,5,16.710327697140524,direct,3,1,0.3424965097864203,0.34260253560001885
auctioneer,5,16.710327697140524,bigfive,3,1,0.2758392460126582,0.27588667380915854
auctioneer,5,16.710327697140524,direct,3,1,0.3761434784990636,0.37624017870161164
auditor,5,16.710327697140524,bigfive,3,1,0.2271018593606171,0.22714543642153417
auditor,5,16.710327697140524,direct,3,1,0.3388469299679666,0.33897399142509
avatar,5,16.710327697140524,bigfive,3,1,0.24963224978649112,0.24969440460003423
avatar,5,16.710327697140524,direct,3,1,0.337283134844399,0.3373901453295849
bard,5,16.710327697140524,bigfive,3,1,0.2670217958138661,0.2670772854764083
bard,5,16.710327697140524,direct,3,1,0.3500552490223887,0.3501408236565826
bartender,5,16.710327697140524,bigfive,3,1,0.27931265815887096,0.279350081074794
bartender,5,16.710327697140524,direct,3,1,0.3756515428507856,0.3757267510771132
biologist,5,16.710327697140524,bigfive,3,1,0.22571348478110087,0.22574873462856848
biologist,5,16.710327697140524,direct,3,1,0.3337750693262893,0.3338819994499147
blogger,5,16.710327697140524,bigfive,3,1,0.25129559591411565,0.2513355576678413
blogger,5,16.710327697140524,direct,3,1,0.3498882866973756,0.3499790277043262
bohemian,5,16.710327697140524,bigfive,3,1,0.27097659098700966,0.2710369863979749
bohemian,5,16.710327697140524,direct,3,1,0.356655743439362,0.35675115840227845
builder,5,16.710327697140524,bigfive,3,1,0.2385610056379206,0.2385982992530531
builder,5,16.710327697140524,direct,3,1,0.3426504228812468,0.3427493683990801
caregiver,5,16.710327697140524,bigfive,3,1,0.22752317684905954,0.2275437375698055
caregiver,5,16.710327697140524,direct,3,1,0.32575598015372,0.325820023107561
cartographer,5,16.710327697140524,bigfive,3,1,0.22956922155459925,0.22960510046967642
cartographer,5,16.710327697140524,direct,3,1,0.3346730272516951,0.3347744810492683
caveman,5,16.710327697140524,bigfive,3,1,0.29206457183282986,0.29208975421338135
caveman,5,16.710327697140524,direct,3,1,0.3748209205646409,0.3748594446658733
celebrity,5,16.710327697140524,bigfive,3,1,0.26736032337542603,0.26741032021438293
celebrity,5,16.710327697140524,direct,3,1,0.36423677996673476,0.3643359580172616
chameleon,5,16.710327697140524,bigfive,3,1,0.2556538866550859,0.2556920168970285
chameleon,5,16.710327697140524,direct,3,1,0.35652258939523884,0.35661303517412124
chef,5,16.710327697140524,bigfive,3,1,0.2439364153283381,0.24396546433798605
chef,5,16.710327697140524,direct,3,1,0.3450583606360351,0.3451366979140924
chemist,5,16.710327697140524,bigfive,3,1,0.23234075837413748,0.23237751893235092
chemist,5,16.710327697140524,direct,3,1,0.33964470881638564,0.3397509881901828
chimera,5,16.710327697140524,bigfive,3,1,0.27148917339469536,0.2715547221586556
chimera,5,16.710327697140524,direct,3,1,0.3603298373523667,0.3604383702632561
coach,5,16.710327697140524,bigfive,3,1,0.22922964506967114,0.22925913164954181
coach,5,16.710327697140524,direct,3,1,0.338232993885601,0.3383291131845585
collaborator,5,16.710327697140524,bigfive,3,1,0.2275201492883312,0.22754773041006793
collaborator,5,16.710327697140524,direct,3,1,0.3375110778555368,0.3376073588581363
collector,5,16.710327697140524,bigfive,3,1,0.23679450611411879,0.2368354254187146
collector,5,16.710327697140524,direct,3,1,0.3399404121352707,0.3400445523985569
comedian,5,16.710327697140524,bigfive,3,1,0.32106524703231143,0.3211213734805165
comedian,5,16.710327697140524,direct,3,1,0.4133177362214351,0.41340214935537345
competitor,5,16.710327697140524,bigfive,3,1,0.28536643015556695,0.28543488098810776
competitor,5,16.710327697140524,direct,3,1,0.38058993500210936,0.38070705036116337
composer,5,16.710327697140524,bigfive,3,1,0.2356676052306197,0.2357090999599789
composer,5,16.710327697140524,direct,3,1,0.33443892464277303,0.33453801882856604
conservator,5,16.710327697140524,bigfive,3,1,0.22490189476792866,0.22493609918206214
conservator,5,16.710327697140524,direct,3,1,0.3311341693516088,0.3312371564972958
consultant,5,16.710327697140524,bigfive,3,1,0.22769023356088836,0.227728965616111
consultant,5,16.710327697140524,direct,3,1,0.34103752584530156,0.3411582266271149
contrarian,5,16.710327697140524,bigfive,3,1,0.27756339016803544,0.27763940114449204
contrarian,5,16.710327697140524,direct,3,1,0.3722234236321653,0.37235474975460914
coordinator,5,16.710327697140524,bigfive,3,1,0.2229582132261343,0.22299176651417651
coordinator,5,16.710327697140524,direct,3,1,0.3348590056700709,0.33496992252866464
coral_reef,5,16.710327697140524,bigfive,3,1,0.2525624602372667,0.2526038960524115
coral_reef,5,16.710327697140524,direct,3,1,0.34179930159933436,0.34187814550018736
cosmopolitan,5,16.710327697140524,bigfive,3,1,0.2398687010492604,0.23990831162585424
cosmopolitan,5,16.710327697140524,direct,3,1,0.3437187877872967,0.3438208675808716
counselor,5,16.710327697140524,bigfive,3,1,0.22794313993176063,0.22796892891127962
counselor,5,16.710327697140524,direct,3,1,0.3310946109365944,0.33117605607395273
criminal,5,16.710327697140524,bigfive,3,1,0.30968540638853037,0.3097522875371044
criminal,5,16.710327697140524,direct,3,1,0.39573005469980105,0.3958258419331917
critic,5,16.710327697140524,bigfive,3,1,0.2341689740818973,0.23421797234128272
critic,5,16.710327697140524,direct,3,1,0.3398235300441399,0.33994664446384015
crystalline,5,16.710327697140524,bigfive,3,1,0.24240323576358414,0.24246357537462515
crystalline,5,16.710327697140524,direct,3,1,0.3374231906553762,0.3375440590121652
curator,5,16.710327697140524,bigfive,3,1,0.23053317023126985,0.23057118931248688
curator,5,16.710327697140524,direct,3,1,0.3375059891099266,0.33761381137750535
cyborg,5,16.710327697140524,bigfive,3,1,0.24369017775128876,0.24373740047928782
cyborg,5,16.710327697140524,direct,3,1,0.3494839145996822,0.34960153579752995
cynic,5,16.710327697140524,bigfive,3,1,0.3113668496964894,0.3114463757885797
cynic,5,16.710327697140524,direct,3,1,0.40064581986445624,0.4007627171821758
daredevil,5,16.710327697140524,bigfive,3,1,0.30692650113175013,0.30698793975120164
daredevil,5,16.710327697140524,direct,3,1,0.3956648223831605,0.39575629594078654
debugger,5,16.710327697140524,bigfive,3,1,0.23529869626197275,0.23533814205555093
debugger,5,16.710327697140524,direct,3,1,0.3460381243461237,0.3461527084969269
