persona,dimensions,radius,radius_fraction_of_median_fifth_neighbor,candidate,bigfive_start,direct_start,bigfive_end,direct_end,delta_bigfive,delta_direct,bigfive_gain_fraction,direct_gain_fraction,angle_to_bigfive_optimum,angle_to_direct_optimum,endpoint_fifth_neighbor_distance,path_max_fifth_neighbor_distance,support_threshold,path_outside_reference_support,sphere_norm_error,delta_PC1,unit_PC1,delta_C1_sd,delta_PC2,unit_PC2,delta_C2_sd,delta_PC3,unit_PC3,delta_C3_sd,delta_PC4,unit_PC4,delta_C4_sd,delta_PC5,unit_PC5,delta_C5_sd,delta_bigfive_persona_sd,delta_direct_persona_sd
elder,3,4.177581924285131,0.25,bigfive_optimum,-0.05415730648548145,0.25378951115329906,0.010504435516519361,0.32879769965032946,0.06466174200200081,0.07500818849703039,1.0,0.8783718707250626,0.0,28.568309284431834,19.559838205774312,19.610217150864777,21.461036948071616,False,8.881784197001252e-16,2.6885883196038924,0.6435752471961311,-0.13781801075071426,-1.3839741595244512,-0.33128594115153764,0.037748832032783376,-2.88241202945935,-0.689971395343154,0.13421634700183643,0.0,0.0,-0.041952863751951994,0.0,0.0,0.01733558055069254,0.1711296876452536,0.18975848188656405
elder,3,4.177581924285131,0.25,direct_optimum,-0.05415730648548145,0.25378951115329906,0.002618942699680993,0.3391840814907052,0.05677624918516244,0.08539457033740616,0.8780501023836572,1.0,28.568309284431834,0.0,20.086506148351855,20.086506148351855,21.461036948071616,False,0.0,0.9365422824160801,0.22418286448717376,-0.0954351277910361,-1.0801479163728682,-0.258558164974276,0.02119558325630354,-3.925348362389775,-0.9396221147862903,0.2056930672942991,0.0,0.0,-0.07732113323493867,0.0,0.0,0.03439506131046919,0.1502604397577982,0.2160343337610819
elder,3,4.177581924285131,0.25,compromise,-0.05415730648548145,0.25378951115329906,0.008504995516330105,0.3365435507155481,0.06266230200181155,0.08275403956224903,0.9690784699223323,0.9690784699223379,14.275544326701628,14.29276817473068,19.79944801229783,19.80164926132578,21.461036948071616,False,8.881784197001252e-16,1.8707851147352745,0.4478153028813202,-0.12035487109593139,-1.271929185907935,-0.304465408209939,0.030456940951653896,-3.512057792040781,-0.8406915425462937,0.17535283502128035,0.0,0.0,-0.061448277883310094,0.0,0.0,0.026650783944746705,0.16583809586154902,0.20935422161188091
elder,3,4.177581924285131,0.25,bigfive_alternative_1,-0.05415730648548145,0.25378951115329906,-0.008432678336288024,0.31022929624370166,0.045724628149193425,0.056439785090402594,0.70713573024028,0.6609294345928661,45.00000000271852,48.69221887099405,16.88429887875384,18.15008277737087,21.461036948071616,False,8.881784197001252e-16,0.842226632979608,0.2016062517131199,-0.07180022205116209,-3.7168427224872898,-0.8897115101155836,0.14817943361927874,-1.7111181166439005,-0.4095953466996838,0.08021704472597897,0.0,0.0,-0.05397025661900462,0.0,0.0,0.007537155892404341,0.12101191663881743,0.1427834500653584
elder,3,4.177581924285131,0.25,bigfive_alternative_2,-0.05415730648548145,0.25378951115329906,-0.008462361497121762,0.28214935155552956,0.04569494498835969,0.028359840402230496,0.7066766773302482,0.3321035551812804,45.00000000293481,70.64024493922675,17.73169220210174,18.362613424472087,21.461036948071616,False,8.881784197001252e-16,3.2807281219790467,0.7853174830414477,-0.11880510956541515,-2.5862310999481823,-0.6190737002460434,0.10600298170828713,0.02055289348273474,0.0049198062073317105,-0.03187367336590857,0.0,0.0,0.011754403789489656,0.0,0.0,-0.015875739445756445,0.12093335905771106,0.0717457702832746
elder,3,4.177581924285131,0.25,direct_alternative_1,-0.05415730648548145,0.25378951115329906,-0.0053508169162808095,0.31423387631752364,0.04880648956920064,0.06044436516422458,0.7547970106912745,0.7078244544752699,40.995176046794874,45.00000000000096,17.086015700753208,18.26299359812057,21.461036948071616,False,8.881784197001252e-16,0.9997305854898412,0.23930843334949448,-0.07938587280069899,-3.5716758230279395,-0.8549624849401668,0.14041538891877206,-1.9224623028157644,-0.4601854224904845,0.09083136013025057,0.0,0.0,-0.05549147152500979,0.0,0.0,0.009366334241657783,0.12916817667516894,0.15291438444236616
elder,3,4.177581924285131,0.25,direct_alternative_2,-0.05415730648548145,0.25378951115329906,-0.028759032401578732,0.3141924241182861,0.025398274083902717,0.06040291296498701,0.3927867282498641,0.707339034862831,66.81229791542634,45.00000000001027,18.58386255135229,18.58386255135229,21.461036948071616,False,0.0,-1.80013444374744,-0.4309034451922758,0.002079085997104725,-2.3895709838541297,-0.5719985932443524,0.08807245852750757,-2.9157601464575853,-0.6979540316151983,0.16929219528323988,0.0,0.0,-0.09397503854341882,0.0,0.0,0.031348475427644636,0.06721747011660036,0.15280951713979837
eldritch,3,4.177581924285131,0.25,bigfive_optimum,-0.5005617459233531,-0.294438043561698,-0.43140235028335683,-0.21469843077558348,0.06915939563999629,0.07973961278611452,1.0,0.8956856421385008,0.0,26.407051417645114,14.476635221969639,15.324054227500794,21.461036948071616,False,8.881784197001252e-16,2.657199507517225,0.636061615469558,-0.14250946360102074,-1.1396856115682907,-0.2728098771547883,0.030633411572966104,-3.0153935428312324,-0.721803569022103,0.15641838093202845,0.0,0.0,-0.015707252344834537,0.0,0.0,0.010993915620461616,0.1830328940603064,0.2017282135685039
eldritch,3,4.177581924285131,0.25,direct_optimum,-0.5005617459233531,-0.294438043561698,-0.4386326727893217,-0.20541170548650944,0.0619290731340314,0.08902633807518856,0.8954542265869159,1.0,26.407051417645114,0.0,13.744763599962583,14.799922315738824,21.461036948071616,False,8.881784197001252e-16,0.9883622176298165,0.23658715389499999,-0.10214659906763494,-1.0082500391272358,-0.24134775987661036,0.023286066698043662,-3.9317633091878337,-0.9411576793579309,0.21991707451238657,0.0,0.0,-0.04623353570887041,0.0,0.0,0.024784104288219658,0.1638975785907366,0.2252221137394435
eldritch,3,4.177581924285131,0.25,compromise,-0.5005617459233531,-0.294438043561698,-0.43323201282789636,-0.20776696256685656,0.06732973309545676,0.08667108099484144,0.973544266435414,0.9735442664354234,13.196972065169232,13.210085618466165,14.01467101111244,14.929697484656892,21.461036948071616,False,8.881784197001252e-16,1.872568540014717,0.4482422066049971,-0.12565713451441798,-1.1038058845534027,-0.2642212419909123,0.027739179771905324,-3.5675328122227965,-0.8539707603300379,0.1932553924140536,0.0,0.0,-0.031749592359962206,0.0,0.0,0.018344075330049142,0.17819062458149185,0.21926369750550198
eldritch,3,4.177581924285131,0.25,bigfive_alternative_1,-0.5005617459233531,-0.294438043561698,-0.45160782092825835,-0.2381994360021671,0.048953924995094766,0.05623860755953092,0.7078420009613807,0.6317075235873876,45.000000012548924,50.93515596200542,17.148830006204136,17.148830006204136,21.461036948071616,False,0.0,1.3526346318152902,0.32378410677051017,-0.08868331083770843,-3.647812584496443,-0.873187564148286,0.1314519626296694,-1.5218520412041225,-0.3642901728287572,0.07163633574956292,0.0,0.0,-0.059619057429376704,0.0,0.0,0.01620303362452912,0.1295583699733997,0.14227450372746078
eldritch,3,4.177581924285131,0.25,bigfive_alternative_2,-0.5005617459233531,-0.294438043561698,-0.4516699679296159,-0.21267824266694202,0.04889177799373723,0.08175980089475599,0.7069433956340433,0.9183776696027246,45.000000000000156,23.32815080216911,14.73598991312134,14.916769813579707,21.461036948071616,False,0.0,-0.3576942719451385,-0.0856223237336865,-0.0587852521494841,-1.990641984231837,-0.4765057921808383,0.06221332423804851,-3.655350876803078,-0.8749920272188516,0.2094015365544849,0.0,0.0,-0.07825839336739937,0.0,0.0,0.03297464312056017,0.12939389563971915,0.2068389599590299
eldritch,3,4.177581924285131,0.25,direct_alternative_1,-0.5005617459233531,-0.294438043561698,-0.45300681421431044,-0.23138192612665853,0.04755493170904268,0.06305611743503947,0.6876134655164727,0.7082860959841396,46.61537900605276,45.00000000000155,16.748378032537175,16.748378032537175,21.461036948071616,False,0.0,0.6384637523024322,0.15283093518547486,-0.07378643452010786,-3.5773718122803806,-0.8563259505419613,0.1272785884057231,-2.060816752603575,-0.49330373166918146,0.10723820212061747,0.0,0.0,-0.07393666347218163,0.0,0.0,0.02298211167034739,0.1258558825883167,0.1595216916698063
eldritch,3,4.177581924285131,0.25,direct_alternative_2,-0.5005617459233531,-0.294438043561698,-0.47476614325156463,-0.2314546988253836,0.025795602671788487,0.0629833447363144,0.3729876820506853,0.7074686671164756,68.07078427451428,44.99999999999986,14.411669336530297,14.995475808908596,21.461036948071616,False,0.0,-1.9379050050640183,-0.46388198728038904,0.0017586235742425855,-2.0025795178535954,-0.4793633145078962,0.06537350649005906,-3.1122966118503146,-0.7449995399869727,0.18721750800907588,0.0,0.0,-0.09473854424617413,0.0,0.0,0.03740457871325981,0.06826901489458233,0.15933758861239936
emissary,3,4.177581924285131,0.25,bigfive_optimum,0.4478490447749932,0.43377936481068646,0.5041889972219926,0.5083427638978537,0.05633995244699941,0.07456339908716725,1.0,0.9051737157931763,0.0,25.18323526975259,11.679113961389332,11.679113961389332,21.461036948071616,False,8.881784197001252e-16,2.2334312384313204,0.534622965847284,-0.11403336294649263,-1.3293050736266045,-0.3181996422138569,0.024773036163512646,-3.2706151804429036,-0.7828967186568273,0.14945145235398127,0.0,0.0,-0.0819078188809714,0.0,0.0,0.03310592092236341,0.14910576433132777,0.1886332372317329
emissary,3,4.177581924285131,0.25,direct_optimum,0.4478490447749932,0.43377936481068646,0.49881893880436223,0.5161540491239949,0.05096989402936902,0.08237468431330841,0.9046847186695418,1.0,25.18323526975259,0.0,10.95876200017997,11.240729517354536,21.461036948071616,False,0.0,0.5952176366315396,0.14247898603051176,-0.07771248721946489,-1.0243830360445376,-0.24520956251978954,0.017606100522350683,-4.006063665822199,-0.9589431729714596,0.21030656773478879,0.0,0.0,-0.083135958665516,0.0,0.0,0.0363561282956046,0.13489370645609425,0.20839451471084675
emissary,3,4.177581924285131,0.25,compromise,0.4478490447749932,0.43377936481068646,0.50283370016147,0.5141724683334115,0.05498465538647679,0.080393103522725,0.975944298820671,0.97594429882066,12.579551196870364,12.603684619104678,11.746931654675494,11.746931654675494,21.461036948071616,False,8.881784197001252e-16,1.4499191421617086,0.34707138446119623,-0.09826708721445142,-1.2061752581355676,-0.28872569826191224,0.021738399419139742,-3.72760867876022,-0.892288588547091,0.18425366057892667,0.0,0.0,-0.08449524113195929,0.0,0.0,0.035560028040675984,0.1455189206204579,0.20338143853754903
emissary,3,4.177581924285131,0.25,bigfive_alternative_1,0.4478490447749932,0.43377936481068646,0.48767989566232295,0.46968105843560837,0.03983085088732974,0.035901693624921904,0.7069734559112337,0.4358340663057527,45.000000000031065,64.28886242787249,10.912034520539304,11.700389688973589,21.461036948071616,False,0.0,2.629653019753921,0.6294677321507963,-0.09311916436562619,-3.17232913101626,-0.7593696996281192,0.11211115451478379,-0.6880723903184613,-0.1647058999174994,0.001043568868587097,0.0,0.0,-0.057450476828793055,0.0,0.0,0.00912232552035402,0.10541381750560475,0.09082542874224234
emissary,3,4.177581924285131,0.25,bigfive_alternative_2,0.4478490447749932,0.43377936481068646,0.4876495847161504,0.4631119602511813,0.039800539941157176,0.029332595440494824,0.7064354549925947,0.3560875004865526,44.99999999999988,69.20722826931676,11.121530493995454,11.638099391503456,21.461036948071616,False,0.0,4.075604589913386,0.9755893873010772,-0.12797178750524552,-0.32562650152917894,-0.07794616776663219,-0.014649533811616657,-0.85767438010743,-0.2053040241105973,-0.003726847639756449,0.0,0.0,-0.04112076614317933,0.0,0.0,0.01711255112030822,0.10533359846742013,0.07420668185849354
emissary,3,4.177581924285131,0.25,direct_alternative_1,0.4478490447749932,0.43377936481068646,0.49820515405498833,0.4921129732975098,0.05035610927999512,0.05833360848682334,0.8937904114733952,0.7081497061033227,26.641623148916096,45.0000000000004,12.318361820989036,12.318361820989036,21.461036948071616,False,8.881784197001252e-16,2.3763324206689043,0.5688296396666219,-0.10408647749768875,-2.782305521175492,-0.6660086077549756,0.09053707346404735,-2.0159392221562884,-0.48256126598911797,0.07717501389978612,0.0,0.0,-0.07495621967015502,0.0,0.0,0.020680181913785286,0.13326930245475255,0.1475745143460307
emissary,3,4.177581924285131,0.25,direct_alternative_2,0.4478490447749932,0.43377936481068646,0.48148322487164874,0.49204992552725946,0.03363418009665553,0.058270560716572994,0.596986306090623,0.7073843281140056,53.26065832907267,45.00000000618268,11.341214686830625,11.341214686830625,21.461036948071616,False,0.0,-0.7476425654094191,-0.1789653869055736,-0.02241331442046362,-3.389440235293258,-0.8113402194675716,0.1319367349046994,-2.324847569170302,-0.5565055602274348,0.1314669792017904,0.0,0.0,-0.06992019355415027,0.0,0.0,0.015840880208710027,0.08901409946497832,0.1474150137713766
empath,3,4.177581924285131,0.25,bigfive_optimum,0.21787500173618302,0.5572261783824022,0.2781396927672066,0.6287813497451396,0.06026469103102361,0.07155517136273737,1.0,0.8686597733125648,0.0,29.72121083615063,19.209588423598415,20.400070519232703,21.461036948071616,False,0.0,2.6358336253462253,0.6309472017828279,-0.13091408076249053,-1.505935942136229,-0.36048028965797607,0.03839377009277195,-2.869970169146415,-0.6869931508614341,0.12082506815607189,0.0,0.0,-0.07187224671525029,0.0,0.0,0.0275553205503925,0.15949272990291033,0.1810229117780061
empath,3,4.177581924285131,0.25,direct_optimum,0.21787500173618302,0.5572261783824022,0.270196821004423,0.6396003984868597,0.05232181926823998,0.0823742201044575,0.8682002408558814,1.0,29.72121083615063,0.0,20.418332744754508,20.737841468015908,21.461036948071616,False,8.881784197001252e-16,0.8229136007706558,0.1969832347241097,-0.08729420667359768,-1.1113731684152335,-0.2660326448548132,0.018751838423317197,-3.942062102543188,-0.9436229316359259,0.19687492107572993,0.0,0.0,-0.1032379434765994,0.0,0.0,0.043636840095896745,0.1384716265164688,0.20839334033817367
empath,3,4.177581924285131,0.25,compromise,0.21787500173618302,0.5572261783824022,0.2761240591444407,0.6368452819360062,0.0582490574082577,0.07961910355360402,0.9665536554111215,0.9665536554111256,14.849296656356504,14.871916016556792,19.645771778805734,20.561462392641857,21.461036948071616,False,0.0,1.789793523998913,0.42842810899637424,-0.11289442332808669,-1.3544496081296051,-0.32421856295765616,0.02960624025086796,-3.5233927022974565,-0.8434048131564482,0.16431225021391901,0.0,0.0,-0.0904656408852396,0.0,0.0,0.03677771888592462,0.15415828109915666,0.2014233448671965
empath,3,4.177581924285131,0.25,bigfive_alternative_1,0.21787500173618302,0.5572261783824022,0.26046844647106093,0.6100567742315839,0.04259344473487792,0.052830595849181705,0.7067728052061409,0.6413486620229973,45.000000000098495,50.156587563882,21.77840830136141,21.77840830136141,21.461036948071616,True,8.881784197001252e-16,0.7700140385382517,0.1843205118401159,-0.06484973725743133,-3.776793618341383,-0.9040621313459146,0.15271518359411318,-1.6109311217502993,-0.38561329279639733,0.06951587068226209,0.0,0.0,-0.06298749788174708,0.0,0.0,0.009585443541593136,0.11272512412346529,0.13365279000039082
empath,3,4.177581924285131,0.25,bigfive_alternative_2,0.21787500173618302,0.5572261783824022,0.2604515984978719,0.5825563052954479,0.0425765967616889,0.025330126913045703,0.7064932389642706,0.3075006583482667,44.999999999999986,72.12477598312263,19.25050507824003,19.950999267456165,21.461036948071616,False,0.0,3.2437796500318345,0.7764730192782302,-0.11356963533986766,-2.6318163124521248,-0.6299855658491921,0.10675817584324147,0.060226353568083625,0.01441655834873653,-0.04218213169687439,0.0,0.0,-0.004476402091282906,0.0,0.0,-0.010614328629913227,0.1126805353403607,0.0640810893493828
empath,3,4.177581924285131,0.25,direct_alternative_1,0.21787500173618302,0.5572261783824022,0.26960701593247505,0.6155247484233164,0.05173201419629203,0.05829857004091421,0.8584133314424686,0.7077283398493689,30.847885802436668,45.000000000000554,21.181298837869402,21.181298837869402,21.461036948071616,False,0.0,1.8202844749003184,0.43572681706578525,-0.09864291063835501,-3.288465833585029,-0.7871696816927778,0.12663949107697578,-1.8233890495159426,-0.43646996816895733,0.07078288759520056,0.0,0.0,-0.060774742738256005,0.0,0.0,0.01188449574989163,0.13691068561681108,0.14748587279320016
empath,3,4.177581924285131,0.25,direct_alternative_2,0.21787500173618302,0.5572261783824022,0.24713195500117502,0.6154898941893885,0.029256953264992003,0.058263715806986305,0.4854742099305021,0.7073052191948278,60.88118993545973,45.000000000000185,20.735246391829765,20.735246391829765,21.461036948071616,False,0.0,-1.2879936079789933,-0.30831079589166765,-0.009853691976213864,-3.0589385758854126,-0.7322270709051047,0.12064605440153527,-2.5369584129187532,-0.6072791530839645,0.14096296584688067,0.0,0.0,-0.08975087878900541,0.0,0.0,0.02507430904010531,0.07742960703927436,0.1473976972666343
engineer,3,4.177581924285131,0.25,bigfive_optimum,0.31287384344389757,0.05324213672286371,0.37091811194695,0.13179263772527317,0.05804426850305244,0.07855050100240946,1.0,0.9308239145762559,0.0,21.462197014099303,3.5897422008379896,3.6839604327937607,21.461036948071616,False,0.0,1.9826972105587455,0.4746040284770777,-0.1090098484132578,-1.382048638058651,-0.33082502344825887,0.03280375990389911,-3.4074982123834867,-0.8156628102431717,0.16898554249525272,0.0,0.0,-0.06901064243836733,0.0,0.0,0.02819880261951237,0.15361629970032728,0.19871995471849538
engineer,3,4.177581924285131,0.25,direct_optimum,0.31287384344389757,0.05324213672286371,0.36688340921031504,0.13763027906895764,0.05400956576641747,0.08438814234609393,0.9304892138243969,1.0,21.462197014099303,0.0,3.893771216418851,3.893771216418851,21.461036948071616,False,0.0,0.5687346250441169,0.13613967011345657,-0.07957001626532242,-1.0973544264467783,-0.26267693760058525,0.027738811766995802,-3.9905569690392153,-0.9552312896226638,0.21784080820844448,0.0,0.0,-0.060277784926795384,0.0,0.0,0.02717616060261709,0.14293830993877046,0.21348823510723808
engineer,3,4.177581924285131,0.25,compromise,0.31287384344389757,0.05324213672286371,0.36990299578530106,0.13615444399761834,0.05702915234140349,0.08291230727475463,0.9825113454294704,0.9825113454294729,10.722413411457302,10.73978364224054,3.771655755521886,3.771655755521886,21.461036948071616,False,8.881784197001252e-16,1.2989851327004414,0.3109418693022337,-0.09599464343783211,-1.2619280758606675,-0.3020714132557936,0.030822698216142103,-3.764620285034292,-0.9011481649587266,0.19680913569067796,0.0,0.0,-0.06576810939939284,0.0,0.0,0.028167600013001098,0.1509297572984653,0.2097546131085761
engineer,3,4.177581924285131,0.25,bigfive_alternative_1,0.31287384344389757,0.05324213672286371,0.35393087236738907,0.09017116056797048,0.0410570289234915,0.03692902384510677,0.7073399317855541,0.4376091571450038,45.00000000003397,64.20798447947443,4.133946680122285,4.252972294716444,21.461036948071616,False,0.0,3.1112808851654563,0.7447564025205465,-0.10141559603448307,-2.6936074305559954,-0.6447766864600569,0.08956993235369058,-0.7187496071452446,-0.1720491950060889,0.006888572364114403,0.0,0.0,-0.05983111669638064,0.0,0.0,0.012740417125417874,0.10865894295117873,0.09342440662565285
engineer,3,4.177581924285131,0.25,bigfive_alternative_2,0.31287384344389757,0.05324213672286371,0.3538877655379782,0.11112038226716359,0.04101392209408061,0.05787824554429988,0.7065972774197984,0.6858575616812222,44.99999999999981,46.751739474810115,4.177581924285131,4.177581924285131,21.461036948071616,False,0.0,0.32668419068825794,0.07819934991320612,-0.04905137669992867,-3.6875243334583465,-0.8826934816100241,0.1440979840461699,-1.935880281376096,-0.4633973232511447,0.10763255762135039,0.0,0.0,-0.05563856728276716,0.0,0.0,0.008567353928235148,0.10854485913555505,0.1464225203782778
engineer,3,4.177581924285131,0.25,direct_alternative_1,0.31287384344389757,0.05324213672286371,0.36472486200148024,0.11301368316455584,0.05185101855758267,0.059771546441692136,0.8933012663404643,0.7082931888292571,26.716465462444063,45.00000000001558,3.98361332878859,3.98361332878859,21.461036948071616,False,8.881784197001252e-16,2.612753001961995,0.6254223254781748,-0.10773111499699367,-2.5618546580290684,-0.6132386400698662,0.08271585757407475,-2.015592517347495,-0.48247827424531087,0.08489695069636441,0.0,0.0,-0.06856366299036289,0.0,0.0,0.01951632786119636,0.13722563505283863,0.1512122628216358
engineer,3,4.177581924285131,0.25,direct_alternative_2,0.31287384344389757,0.05324213672286371,0.3624012868048778,0.11294109996064394,0.04952744336098025,0.059698963237780234,0.8532701787494434,0.707433077421493,31.388568070360567,45.00000000000035,4.179102647324295,4.32815490527464,21.461036948071616,False,8.881784197001252e-16,3.0632797709605257,0.7332662354634051,-0.12285357109300446,0.5061621992115224,0.1211615255871103,-0.05038295232911034,-2.7950505553616103,-0.669059423853166,0.12067214661306537,0.0,0.0,-0.05738945668319312,0.0,0.0,0.03144362220556647,0.13107620750412635,0.15102863915519663
entrepreneur,3,4.177581924285131,0.25,bigfive_optimum,0.1827466343478945,0.05668121857159214,0.24506798102329386,0.13683099932547504,0.06232134667539935,0.0801497807538829,1.0,0.9173734201145972,0.0,23.478312904109362,12.460124529434264,13.083473311641223,21.461036948071616,False,0.0,2.1297323506206203,0.5098002598680481,-0.12013102692393715,-1.590458321250319,-0.3807126586805305,0.04909085422815342,-3.2228672292229854,-0.7714671519636287,0.16343254175163435,0.0,0.0,-0.06361331169901939,0.0,0.0,0.015909049644448288,0.16493574500146702,0.20276587162213502
entrepreneur,3,4.177581924285131,0.25,direct_optimum,0.1827466343478945,0.05668121857159214,0.23989505675918954,0.14404998138561687,0.05714842241129503,0.08736876281402473,0.9169959485784624,1.0,23.478312904109362,0.0,12.490064245054894,12.490064245054894,21.461036948071616,False,0.0,0.6462475286955035,0.15469416049957885,-0.08653933199129053,-1.1924684854463627,-0.28544466800622187,0.03520198914931546,-3.95127495588273,-0.9458282392771683,0.22133542240021306,0.0,0.0,-0.062367682441408986,0.0,0.0,0.02223132823181215,0.15124540994211563,0.2210287187051983
entrepreneur,3,4.177581924285131,0.25,compromise,0.1827466343478945,0.05668121857159214,0.24376409670764154,0.14222205619483974,0.06101746235974703,0.0855408376232476,0.9790780465248353,0.9790780465248422,11.72995605592936,11.748356927173594,12.45271790036455,12.60647485669458,21.461036948071616,False,8.881784197001252e-16,1.4182019074274288,0.33947913724519285,-0.1055697623164719,-1.421410436597216,-0.3402471722539464,0.043067870239459176,-3.663398211308126,-0.876918341208834,0.19644519728901727,0.0,0.0,-0.06428671200320157,0.0,0.0,0.019457551255665406,0.1614849670181547,0.2164043661357744
entrepreneur,3,4.177581924285131,0.25,bigfive_alternative_1,0.1827466343478945,0.05668121857159214,0.22680935762431353,0.09086197758933778,0.044062723276419025,0.03418075901774564,0.7070245690600953,0.3912240246608921,45.0000000018833,67.08717897255677,12.15814820483585,13.277432498539582,21.461036948071616,False,0.0,3.2349245948465786,0.7743533588273411,-0.11273238906955094,-2.6126242825152315,-0.6253915135278417,0.10061887130606582,-0.4020546706386206,-0.0962410020738062,-0.008617142422587475,0.0,0.0,-0.037588843455280053,0.0,0.0,-0.008221750100148357,0.11661362403226798,0.08647174489748789
entrepreneur,3,4.177581924285131,0.25,bigfive_alternative_2,0.1827466343478945,0.05668121857159214,0.22677979906611112,0.11278114321973631,0.04403316471821661,0.05609992464814417,0.7065502763854461,0.6421050595343766,45.00000000000014,50.092540460977226,11.79733239356717,12.553540354839257,21.461036948071616,False,0.0,0.5269162104955089,0.12612947395057367,-0.05844578333699315,-3.825895644537068,-0.915815826925227,0.16301402130620116,-1.59281906013935,-0.3812777556509352,0.09220514362750769,0.0,0.0,-0.04053968951511749,0.0,0.0,-0.007664587555725566,0.11653539621662598,0.14192365858300834
entrepreneur,3,4.177581924285131,0.25,direct_alternative_1,0.1827466343478945,0.05668121857159214,0.2399650546101184,0.11853551515338423,0.0572184202622239,0.06185429658179209,0.9181191247398097,0.7079680951126279,23.343055459254366,45.00000000068491,12.243881679175736,13.011199653892167,21.461036948071616,False,8.881784197001252e-16,2.7663825437228446,0.6621970780851243,-0.12237991723509889,-2.467783273703643,-0.5907204977496475,0.09047733058163646,-1.9259709421296887,-0.4610252957419288,0.08359468792679937,0.0,0.0,-0.0539065272794774,0.0,0.0,0.0027794637578636445,0.15143066183905535,0.15648128094690414
entrepreneur,3,4.177581924285131,0.25,direct_alternative_2,0.1827466343478945,0.05668121857159214,0.2347374042806858,0.11847844573531074,0.05199076993279128,0.061797227163718604,0.8342369461877186,0.7073148934850054,33.41945480773861,45.00000000290442,13.404816482844959,13.404816482844959,21.461036948071616,False,0.0,3.0376286281428575,0.7271260464060576,-0.12966820833184048,0.5942042867161015,0.14223641749833113,-0.05166445602335841,-2.8056949793676806,-0.6716074107506083,0.12526639333369574,0.0,0.0,-0.05596422477306072,0.0,0.0,0.02475278578994666,0.13759549222722012,0.15633690462809458
evaluator,3,4.177581924285131,0.25,bigfive_optimum,0.36354742827980235,0.06491147680930243,0.4205110466440227,0.1434343825266875,0.05696361836422037,0.07852290571738507,1.0,0.932311785981646,0.0,21.230717871478863,7.234950113382579,7.234950113382579,21.461036948071616,False,8.881784197001252e-16,1.9526451459414447,0.4674103779007474,-0.10641050123260648,-1.3578582538252824,-0.32503450044433047,0.029380739574035353,-3.4344706478093143,-0.8221192809754465,0.1695478897500071,0.0,0.0,-0.0739768982037145,0.0,0.0,0.032333265272396945,0.15075631920820862,0.1986501431486071
evaluator,3,4.177581924285131,0.25,direct_optimum,0.36354742827980235,0.06491147680930243,0.41663572145981664,0.1491353457961211,0.05308829318001429,0.08422386898681866,0.9319684160611499,1.0,21.230717871478863,0.0,6.931024919751083,6.931024919751083,21.461036948071616,False,0.0,0.5460054321864307,0.13069891676148596,-0.07750182311192694,-1.0857948735594236,-0.2599098936270951,0.025522139891071348,-3.9968885767167492,-0.9567469050653502,0.21784667649652656,0.0,0.0,-0.06482187380255812,0.0,0.0,0.03019623140941385,0.14050012802368328,0.21307265030383069
evaluator,3,4.177581924285131,0.25,compromise,0.36354742827980235,0.06491147680930243,0.41953632179474587,0.1476941610476592,0.055988893514943516,0.08278268423835677,0.9828886423077173,0.9828886423077117,10.606193320250787,10.624524571047395,7.276348939572437,7.276348939572437,21.461036948071616,False,8.881784197001252e-16,1.2716802247356478,0.3044058136461939,-0.09358453513712653,-1.2432506610500782,-0.297600545861904,0.027940667739055028,-3.7801253860062234,-0.9048596663135647,0.1970210392183708,0.0,0.0,-0.07058268939473779,0.0,0.0,0.03179715151964744,0.14817667390586503,0.20942668797003797
evaluator,3,4.177581924285131,0.25,bigfive_alternative_1,0.36354742827980235,0.06491147680930243,0.4038408349190079,0.10210946745116911,0.04029340663920555,0.037197990641866685,0.7073533563400599,0.44165616100690297,45.00000000080393,63.960528399961106,7.099146401758099,7.099146401758099,21.461036948071616,False,8.881784197001252e-16,3.1140106864463575,0.7454098430347905,-0.09945841965956334,-2.6779727910050912,-0.6410341770768138,0.08618239351644474,-0.7639305658553996,-0.18286429319662562,0.00731198638018395,0.0,0.0,-0.06375173484825998,0.0,0.0,0.017478046938946966,0.1066379883813998,0.09410484874875619
evaluator,3,4.177581924285131,0.25,bigfive_alternative_2,0.36354742827980235,0.06491147680930243,0.4037965522288607,0.10282714481782618,0.04024912394905833,0.03791566800852375,0.7065759708540452,0.4501772296218984,45.00000000000027,63.328576469546114,7.242917019778304,7.242917019778304,21.461036948071616,False,0.0,3.876540053336142,0.9279387271380672,-0.12345350536328088,0.33344740315142113,0.07981827985539283,-0.04635453166954943,-1.5209999271288777,-0.36408619979107926,0.038565154545360476,0.0,0.0,-0.055927955085574396,0.0,0.0,0.029546915578465307,0.10652079260692235,0.09592045542197405
evaluator,3,4.177581924285131,0.25,direct_alternative_1,0.36354742827980235,0.06491147680930243,0.41435274430434355,0.12457540042304549,0.05080531602454119,0.059663923613743064,0.891890604625859,0.7083968515276908,26.89720133589622,45.00000000030993,7.767477224089719,7.767477224089719,21.461036948071616,False,8.881784197001252e-16,2.616817886322654,0.6263953487328545,-0.10549485789244657,-2.5377468628405104,-0.6074678866470752,0.07892814063079777,-2.0406606146243056,-0.48847889798678307,0.08439247993657693,0.0,0.0,-0.07316523872625913,0.0,0.0,0.024289184895428518,0.13445814468977818,0.15093999462189434
