model,model_label,persona,group,group_mean_trait_percentile,group_mean_trait_z,pc1,pc2,pc3,trait_1,percentile_1,raw_cosine_1,z_1,trait_2,percentile_2,raw_cosine_2,z_2,trait_3,percentile_3,raw_cosine_3,z_3
qwen,Qwen/Qwen3-32B,amnesiac,Exploration,58.6060606060606,0.2938732305076113,-42.409067288043374,13.632674404389606,-10.732726414715174,creative,83.0909090909091,0.29697174516595287,1.0470303184369876,abstract,39.45454545454545,0.19331263605306284,-0.3339772200904897,curious,53.27272727272727,0.41513842353546293,0.1685665931763361
qwen,Qwen/Qwen3-32B,analyst,Exploration,21.030303030303028,-0.8942254094417376,42.52076402902483,-6.588173530267823,7.2547088066858905,creative,8.909090909090908,0.15240544771648343,-1.3414626688183873,abstract,41.63636363636363,0.19825673338162705,-0.23071705063798667,curious,12.545454545454545,0.3825168226789895,-1.1104965088688385
qwen,Qwen/Qwen3-32B,anarchist,Exploration,57.27272727272727,0.26265997924186163,7.030221450455893,-4.272104727395262,9.464346589503284,creative,51.45454545454545,0.23861501428509557,0.08287307759185743,abstract,87.81818181818181,0.2635811206493268,1.1336184084704821,curious,32.54545454545455,0.3999103673266481,-0.4285115483367546
qwen,Qwen/Qwen3-32B,ancient,Exploration,83.33333333333333,1.104849123895755,-38.00947156079938,-32.79258504165284,3.3089624117832828,creative,83.45454545454545,0.2973798471932746,1.0537728915507754,abstract,94.72727272727273,0.28468951916260654,1.5744788249431507,curious,71.81818181818181,0.4283427375258438,0.6862956551933388
qwen,Qwen/Qwen3-32B,angel,Exploration,73.63636363636364,0.7674674957351278,-40.46316823100484,-28.855131378755974,-30.585188351624783,creative,63.09090909090909,0.26466372717096437,0.5132442578226662,abstract,79.45454545454545,0.2533537344560408,0.9200138693216556,curious,78.36363636363636,0.4330061645747364,0.8691443600610614
qwen,Qwen/Qwen3-32B,anthropologist,Exploration,53.03030303030303,0.13245017868099912,31.896983355445162,-20.196809991117853,0.9589580546314816,creative,28.90909090909091,0.18871870130131385,-0.7415029751552784,abstract,92.9090909090909,0.2777561960133625,1.429672589207534,curious,37.27272727272727,0.4034221165130512,-0.29081907800925816
qwen,Qwen/Qwen3-32B,archaeologist,Exploration,56.909090909090914,0.1969004603578636,15.677278930715529,-19.48160604872759,1.9018414724826036,creative,39.45454545454545,0.2102934912063421,-0.38504897931520465,abstract,80.18181818181819,0.254023170149519,0.9339953989219605,curious,51.09090909090909,0.41190418245152355,0.04175496146683497
qwen,Qwen/Qwen3-32B,architect,Exploration,40.78787878787879,-0.2927875369827861,30.971303297499983,-9.428450369365628,-2.1820744775391088,creative,31.09090909090909,0.19316477215043248,-0.6680459576393375,abstract,56.18181818181818,0.21654870003648544,0.1513206502558864,curious,35.09090909090909,0.40161594769796605,-0.36163730356490714
qwen,Qwen/Qwen3-32B,archivist,Exploration,37.515151515151516,-0.3940167914596511,26.864606386005327,-17.74068668111621,-1.4838599962482955,creative,19.818181818181817,0.17290968510003663,-1.0026961093666287,abstract,71.0909090909091,0.2366009672717242,0.570123188922523,curious,21.636363636363637,0.3917243586424669,-0.7494774539348475
qwen,Qwen/Qwen3-32B,artisan,Exploration,64.42424242424242,0.493086856168365,-13.802243545463051,-12.174625826618733,-14.988344844417645,creative,57.27272727272727,0.25670364418700264,0.38172949455767413,abstract,66.36363636363636,0.23083241326517662,0.44964379205251825,curious,69.63636363636364,0.42736315909747336,0.6478872818949025
qwen,Qwen/Qwen3-32B,ascetic,Exploration,60.18181818181818,0.5345625709279885,-40.43957584184208,-40.35086932082816,-4.578671988475237,creative,59.81818181818182,0.25980305159169403,0.4329372309482414,abstract,98.0,0.2995806961620302,1.8854891789311148,curious,22.727272727272727,0.3926103460953571,-0.7147386970953908
qwen,Qwen/Qwen3-32B,assistant,Exploration,15.575757575757578,-1.0172960144508738,33.702802703308954,3.441718014945549,-5.155533989826894,creative,8.545454545454545,0.1515777978039693,-1.3551369210252926,abstract,21.272727272727273,0.17353160693023667,-0.7471148028332439,curious,16.90909090909091,0.38661944817345445,-0.9496363194940849
