concept_type,variant,model,split,PC1_R2,PC1_Pearson_r,PC1_Spearman_r,PC1_RMSE,PC2_R2,PC2_Pearson_r,PC2_Spearman_r,PC2_RMSE,PC3_R2,PC3_Pearson_r,PC3_Spearman_r,PC3_RMSE,mean_R2
role,description_plus_instructions_plus_questions,gradient_boosting_tfidf,train,0.9506072006499905,0.9829596915136134,0.9819139764345243,6.70367441073305,0.9239945924400998,0.975680061222757,0.9659044228400822,5.862894335283936,0.8886884240960747,0.9705649295165508,0.9656770610429208,5.168847288626146,0.921096739062055
role,description_plus_instructions_plus_questions,gradient_boosting_tfidf,heldout,0.6564782779084688,0.8236619908116862,0.8184704184704187,17.247541344953405,0.44860106505545394,0.6828885536592861,0.5619769119769121,16.51787068136897,0.17755440091111685,0.43748560480173804,0.41976911976911985,15.15108342448668,0.4275445812916798
role,description_plus_instructions_plus_questions,small_mlp_tfidf,train,0.96837805172554,0.9846427349465208,0.9816818153643294,5.363834936283052,0.9516054234896963,0.976993279822852,0.975729025205254,4.678301078138002,0.9589495809383245,0.9793589802683341,0.9752184962499225,3.138935076193404,0.9596443520511869
role,description_plus_instructions_plus_questions,small_mlp_tfidf,heldout,0.7924483824469519,0.9055645657765155,0.9059163059163061,13.40643027345176,0.5229960905118862,0.7441863693881775,0.6564935064935067,15.363213626466422,0.4629503292713296,0.7215289655356829,0.7212842712842714,12.243267159585969,0.5927982674100559
role,leakage_control,mean_predictor,train,0.0,,,30.163455515182758,0.0,,,21.2661964319129,0.0,,,15.492572444923468,0.0
role,leakage_control,mean_predictor,heldout,-0.0031320411730033637,,,29.473325730125786,-0.005298821036380463,,,22.303277443267277,-0.0026546532831572822,,,16.728838396997155,-0.0036951718308470363
role,leakage_control,random_predictor,heldout,-0.9776713964436006,-0.07742188030262193,-0.03297258297258297,41.383494327235255,-1.4361144249479327,-0.3154922179837599,-0.30093795093795095,34.71921857249515,-0.6612219235675398,-0.10545096439570814,-0.1072871572871573,21.532969535710798,-1.0250025816530244
role,leakage_control,nearest_neighbor_semantic_retrieval,heldout,0.5818233463289391,0.8004532927117096,0.7739689201543045,19.029614218802525,0.1077397690063977,0.6172795826178659,0.6069714768015085,21.01197466377355,0.16810501791797194,0.5436055188234262,0.4995128799336117,15.237873059597279,0.2858893777511029
role,leakage_control,ridge_tfidf,train,0.9978699584325119,0.9994672693396964,0.9990736097101931,1.392115061002109,0.995348835735174,0.9991532858808687,0.9988876554549398,1.450342788697204,0.9952424683182004,0.9992266787628734,0.9990104979629557,1.0685980569569435,0.9961537541619622
role,leakage_control,ridge_tfidf,heldout,0.7923643953844963,0.8948925573680261,0.892929292929293,13.40914249710395,0.558844511242324,0.7612544564331896,0.6722943722943724,14.774641228264752,0.4863882981877541,0.7305847034680255,0.7541125541125543,11.973126029383996,0.6125324016048582
role,leakage_control,elastic_net_tfidf,train,0.9997902147818115,0.999942756679522,0.9998546175822565,0.4368864090404462,0.9995222386171989,0.9999041921619537,0.9998072837718285,0.4648312769297637,0.9993588466803056,0.9998807018099198,0.9997667119343187,0.39228751213702207,0.9995571000264386
role,leakage_control,elastic_net_tfidf,heldout,0.7834666301347482,0.8870565884276302,0.893867243867244,13.693438321191538,0.5765380347083414,0.7716736844158342,0.681890331890332,14.475324377549834,0.5044133313661954,0.731974551700024,0.7566378066378068,11.761153186922119,0.621472665403095
role,leakage_control,gradient_boosting_tfidf,train,0.946945419056112,0.9810763975677681,0.9799699092205135,6.947723668787112,0.9276998479371577,0.9765326453804328,0.9657055273493629,5.718201122101629,0.8954332000881535,0.973302614157877,0.9669505663013425,5.009800644935009,0.923359489027141
role,leakage_control,gradient_boosting_tfidf,heldout,0.6443345734101684,0.8195334836992685,0.8216450216450218,17.549749336609768,0.37157580265950696,0.6185837910667822,0.5088023088023089,17.633866549501985,0.19264366893724383,0.4480944435049842,0.4873015873015874,15.011452853634069,0.4028513483356397
role,leakage_control,small_mlp_tfidf,train,0.9694367361769203,0.9850543857967824,0.981700974287598,5.273281527008021,0.9537023350843221,0.9777967632367666,0.9753841645864207,4.575824557392737,0.9590646548031687,0.9793924082299557,0.9745986487324118,3.1345324063441304,0.9607345753548037
role,leakage_control,small_mlp_tfidf,heldout,0.7886978962953809,0.9044804878557342,0.9043290043290044,13.527015977811956,0.5206461736705371,0.7467967188420863,0.6691919191919193,15.401009878505661,0.457181607954366,0.7262201834464623,0.731890331890332,12.30884707631029,0.5888418926400947
