model,model_label,trait_set,K,profile_id,profile_size,profile_proportion,eligible_primary_k,human_stability_tier,projection_status,model_usability_gate,neighbor_type,neighbor_rank,role,trait_shape_similarity,trait_shape_distance,native_pc_standardized_distance_from_ridge
gemma,Gemma 2 27B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,9,hacker,-0.747673639795,1.86958478802,24.8093504511
gemma,Gemma 2 27B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,10,comedian,-0.74307867025,1.86712542174,24.8910461757
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,1,grader,-0.621794912792,1.80099689772,35.9281156084
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,2,proofreader,-0.621864411717,1.80103548645,35.3652171277
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,3,validator,-0.623151073747,1.80174974608,35.8431210264
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,1,narcissist,-0.66178466414,1.82306591441,34.1992083639
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,2,workaholic,-0.646947677894,1.81490918665,34.3178545493
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,3,cynic,-0.636216498472,1.80898673211,34.5236169719
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,4,provocateur,-0.654611024309,1.81912672693,34.6858005792
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,5,saboteur,-0.63957361498,1.81084158058,34.8100164099
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,6,competitor,-0.653975087981,1.81877711003,34.8392601108
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,7,contrarian,-0.643860475073,1.81320736546,35.0255927119
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,8,perfectionist,-0.643190607351,1.8128378898,35.051198832
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,9,robot,-0.63004881503,1.80557404447,35.1604261199
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,10,spy,-0.638296590991,1.81013623299,35.1774957472
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,1,maverick,0.00158660355163,1.41309121889,30.6942315164
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,2,rebel,-0.00346945847896,1.41666471579,30.9929713176
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,3,provocateur,-0.00693128650861,1.41910625854,30.3174547018
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,1,robot,-0.072894184771,1.46485097179,29.1632545953
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,2,perfectionist,-0.0608108109878,1.45657873868,29.5241396052
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,3,examiner,-0.0763525585149,1.46720997714,29.7491797936
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,4,scholar,-0.0753755016713,1.46654389752,29.7539803378
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,5,saboteur,-0.0465874155522,1.4467808511,29.766968359
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,6,virus,-0.0459128385767,1.4463145153,29.7795686128
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,7,simulacrum,-0.0435249251905,1.44466253858,29.8053668616
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,8,destroyer,-0.0380386815929,1.44085993878,29.8353745079
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,9,scientist,-0.0756756811838,1.46674856822,29.8412645186
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,10,auditor,-0.078552407304,1.46870855332,29.8686396198
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,1,aberration,-0.249442571235,1.58078624186,120.317500747
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,2,eldritch,-0.249858600549,1.58104939869,120.736692528
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,3,maverick,-0.251197211808,1.5818958321,121.087026922
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,1,robot,-0.290263100661,1.60640163139,119.776897965
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,2,perfectionist,-0.274277338983,1.59641933024,120.008682633
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,3,saboteur,-0.270236693897,1.59388625309,120.14362764
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,4,virus,-0.273300741994,1.59580747084,120.214317288
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,5,simulacrum,-0.261773680211,1.58856770722,120.261783202
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,6,aberration,-0.249442571235,1.58078624186,120.317500747
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,7,workaholic,-0.273632513877,1.5960153595,120.341618057
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,8,destroyer,-0.26669255362,1.5916611157,120.358857546
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,9,narcissist,-0.265193139925,1.59071879345,120.421140497
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,10,scholar,-0.285414464116,1.60338046896,120.453015143
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,1,therapist,-0.754901162127,1.87344664302,52.3941033175
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,2,proofreader,-0.755563155025,1.87379996532,50.6294331291
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,3,screener,-0.755818935555,1.873936464,50.9010961532
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,1,robot,-0.763875743605,1.87823094619,50.123236582
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,2,workaholic,-0.785761743828,1.88984747735,50.2553580427
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,3,perfectionist,-0.776765314136,1.88508106676,50.2979092713
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,4,saboteur,-0.78026208714,1.8869351272,50.30805281
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,5,narcissist,-0.791376121297,1.89281595582,50.3351035714
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,6,virus,-0.776926871217,1.8851667678,50.5458099106
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,7,provocateur,-0.804728737429,1.89985722486,50.5604770071
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,8,skeptic,-0.764809105353,1.87872781709,50.6223929378
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,9,proofreader,-0.755563155025,1.87379996532,50.6294331291
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,10,contrarian,-0.789108819008,1.89161773041,50.6346137479
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,1,traditionalist,0.80787280067,0.619882568443,10.0487314564
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,2,judge,0.80163605276,0.629863393507,8.77864455732
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,3,doctor,0.800813959249,0.631167237349,9.45291736199
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,1,robot,0.794416441394,0.641223141513,8.01446265662
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,2,perfectionist,0.786163664118,0.653966873599,8.20208063161
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,3,saboteur,0.774582824746,0.671441993406,8.21769438689
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,4,workaholic,0.770277442545,0.67782380816,8.25680650392
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,5,proofreader,0.795020979515,0.640279658407,8.30160327473
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,6,skeptic,0.78926735122,0.649203587144,8.34682779191
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,7,examiner,0.797009523379,0.637166346602,8.46070028718
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,8,auditor,0.797978088295,0.635644415857,8.47510126195
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,9,contrarian,0.76570465546,0.684536842749,8.49376568356
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,10,virus,0.775659353837,0.669836765433,8.51040723686
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,1,caveman,-0.176022750145,1.53363799519,49.6779657918
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,2,traditionalist,-0.180956842651,1.53685187487,50.6730011391
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,3,provincial,-0.184759519183,1.53932421483,51.1027057289
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,1,shaman,-0.199668937088,1.54897962355,48.9354982531
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,2,healer,-0.200256999179,1.54935922186,49.1060778094
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,3,angel,-0.192500690416,1.54434496821,49.4231801416
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,4,counselor,-0.199683907721,1.54898928836,49.4329893631
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,5,caregiver,-0.189702802537,1.54253220552,49.4399884222
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,6,therapist,-0.202015487027,1.55049378395,49.485510318
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,7,moderator,-0.203093563128,1.55118893957,49.5424663396
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,8,emissary,-0.204506116962,1.55209929899,49.5708710492
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,9,facilitator,-0.206888954608,1.55363377577,49.5806201158
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,10,pacifist,-0.199589310678,1.54892821698,49.6145039004
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,1,evangelist,0.850806494893,0.546248121475,24.2944059312
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,2,maverick,0.850568556001,0.54668353551,24.7328409552
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,3,zealot,0.850562010319,0.546695508819,24.4870615777
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,1,robot,0.826188428083,0.589595746113,22.7927726609
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,2,scholar,0.829871539014,0.583315456655,22.940750464
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,3,theorist,0.834422287676,0.575461053981,23.0431975287
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,4,hive,0.837243393332,0.570537652864,23.05813505
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,5,examiner,0.822630961296,0.595598923276,23.0716852525
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,6,reviewer,0.82591846435,0.590053447833,23.080480188
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,7,scientist,0.824962410534,0.591671512693,23.1122763829
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,8,strategist,0.83085780852,0.581622199507,23.1229190738
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,9,analyst,0.827118793057,0.588015657859,23.1241663768
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,10,evaluator,0.825782814706,0.590283296891,23.1332906835
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,1,bohemian,0.63339717144,0.856274288484,20.1281748433
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,2,maverick,0.633140451611,0.856574046291,19.7711465813
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,3,evangelist,0.630685016291,0.859435842525,19.0621982129
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,1,scholar,0.586231163081,0.909690977111,17.7511216031
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,2,robot,0.583929287097,0.912217860934,17.7935450837
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,3,reviewer,0.582386991283,0.913907006995,17.798133581
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,4,emissary,0.591121139339,0.904299574987,17.8303981962
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,5,theorist,0.595111234482,0.899876397644,17.8376624381
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,6,strategist,0.590704803975,0.904759853249,17.8548941019
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,7,evaluator,0.581782485975,0.914568219463,17.8793299679
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,8,analyst,0.584260537388,0.911854662336,17.8854254321
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,9,researcher,0.582483806663,0.913801065153,17.8859658598
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,10,hive,0.603536588426,0.890464386232,17.8952926978
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,1,proofreader,-0.466546154208,1.71262731159,32.2483663461
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,2,grader,-0.467230042282,1.71302658606,33.0498016637
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,3,therapist,-0.468232425256,1.71361163935,34.3338439138
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,1,narcissist,-0.508111368777,1.73672759452,29.6633184865
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,2,cynic,-0.477686466452,1.71911981342,29.7217530637
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,3,workaholic,-0.492216592826,1.72755121072,30.166277603
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,4,comedian,-0.484519535225,1.72308997747,30.4010424949
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,5,provocateur,-0.498345617759,1.73109538603,30.4404008271
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,6,competitor,-0.499474506977,1.73174738745,30.5204678889
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,7,procrastinator,-0.472046385657,1.71583588123,30.6616379509
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,8,hacker,-0.490406808046,1.72650329165,30.8763712163
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,9,gossip,-0.492904175017,1.72794917461,30.8827444556
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,10,absurdist,-0.499279611819,1.73163484131,30.8919456276
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,1,validator,-0.308944840497,1.61798939459,72.3055550348
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,2,lawyer,-0.308945727158,1.61798994259,72.2144977591
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,3,robot,-0.309067364138,1.61806511868,71.4315022318
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,1,narcissist,-0.354350186514,1.6458129824,70.8599332125
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,2,workaholic,-0.340193131485,1.63718852396,70.9853428517
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,3,provocateur,-0.349969088592,1.64314886032,71.2212902029
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,4,saboteur,-0.328752832637,1.63018577631,71.2574654061
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,5,cynic,-0.335372202933,1.63424123246,71.3749577535
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,6,perfectionist,-0.323848901556,1.62717479181,71.3861914414
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,7,robot,-0.309067364138,1.61806511868,71.4315022318
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,8,virus,-0.327908351679,1.62966766654,71.5325838047
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,9,contrarian,-0.337807177872,1.63573052663,71.5699211925
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,10,competitor,-0.352922239675,1.64494512959,71.6487853466
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,1,infant,-0.684247827307,1.83534619476,12.6597814755
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,2,toddler,-0.686145706074,1.83637997488,12.9952264121
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,3,caveman,-0.691861652905,1.83948995806,13.832683008
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,1,moderator,-0.711345786515,1.85005177577,10.5559487125
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,2,facilitator,-0.714148516386,1.85156610273,10.639460183
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,3,collaborator,-0.713223399635,1.85106639515,10.7543654002
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,4,therapist,-0.715692589008,1.85239984291,10.7706674968
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,5,coach,-0.715573706535,1.85233566425,10.8118293454
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,6,nutritionist,-0.71410669958,1.85154351803,10.819921282
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,7,counselor,-0.714897190626,1.85197040507,10.8324239518
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,8,mediator,-0.716320689143,1.85273888562,10.8417054181
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,9,assistant,-0.712925117474,1.85090524743,10.8927867048
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,10,planner,-0.714697993112,1.85186284217,10.8985148338
