model,trait_set,K,profile_id,eligible_primary_k,model_usability_gate,bootstrap_n,centroid_pc1,centroid_pc2,centroid_pc3,sd_pc1,sd_pc2,sd_pc3,cov_11,cov_12,cov_13,cov_22,cov_23,cov_33,eigenvalue_1,eigenvalue_2,eigenvalue_3,eigenvector_1_1,eigenvector_1_2,eigenvector_1_3,eigenvector_2_1,eigenvector_2_2,eigenvector_2_3,eigenvector_3_1,eigenvector_3_2,eigenvector_3_3,fraction_inside_50_sample_coverage,fraction_inside_80_sample_coverage,fraction_inside_95_sample_coverage
llama,45,5,H05_C,True,USABLE,500,4.32415387074,-2.77305967691,5.14127985498,3.88186829833,2.75581481805,1.94818900209,15.0689014856,2.21781428403,1.18213913585,7.59451531138,2.60088582691,3.79544038786,15.9647590647,8.0200224914,2.4740756287,-0.941940316213,-0.297788859377,-0.15514585371,-0.335753248439,0.841167993941,0.423917636025,-0.00426577723217,-0.45139583649,0.892313623085,0,0,0
llama,45,5,H05_D,True,USABLE,500,-11.6372848993,-3.92412331634,-3.22187313288,3.081646186,2.24810972254,1.41464404413,9.4965432157,1.39375457979,-0.12900022016,5.05399732458,0.844320164549,2.0012177716,9.89914370426,4.90024294245,1.75237166518,-0.960276949331,-0.278691812223,-0.0141086634424,-0.271346181373,0.920779138289,0.280244586649,0.0651109087521,-0.272940748683,0.95982494095,0,0.002,0.002
llama,45,5,H05_E,True,USABLE,500,-2.77266772696,-2.26604783581,-0.521851760648,2.8777487088,2.09269680287,1.72825006301,8.281437631,1.38745651408,0.307530489762,4.37937990874,1.10448846761,2.9868482803,8.79487024662,4.50605160659,2.34674396681,-0.939798978364,-0.323125957265,-0.111209244253,-0.333085128012,0.793439673156,0.509419063796,0.0763686962262,-0.515793661073,0.853302245066,0.002,0.024,0.06
llama,45,6,H06_A,True,USABLE,500,2.99853118358,-4.25114881623,-2.70167653805,2.11178889083,1.49852276131,1.17216267212,4.45965231942,0.534255501262,-0.101947839201,2.24557046617,0.660566382603,1.37396532991,4.58258296358,2.51316084415,0.983444307765,-0.973749268289,-0.22707362848,-0.0158091668484,-0.203821350317,0.838901126268,0.504679856445,0.101337158349,-0.494653886667,0.863161811448,0,0,0.004
llama,45,6,H06_B,True,USABLE,500,10.6670054362,8.97139749799,4.67924035489,3.34376064805,2.59340726671,2.03911931778,11.1807352715,1.79453710611,-0.915006562931,6.72576125102,2.19414433501,4.15800759216,11.8163324042,7.68721374505,2.56095796539,-0.945590338141,-0.324748312689,0.019936043247,-0.259110082551,0.788692871408,0.557517281984,-0.196776211812,0.522017325379,-0.829925921073,0,0,0
llama,45,6,H06_C,True,USABLE,500,6.16562874277,-0.766929634323,4.43409636789,3.91494846156,2.76913458789,1.94216131968,15.3268214566,2.25504448272,1.16503966151,7.66810636585,2.55068187037,3.77199059168,16.2114296465,8.04511168433,2.51037708336,-0.944291100944,-0.293629410468,-0.148647522637,-0.329089708069,0.847616291885,0.416229006407,-0.00377898416496,-0.441959716534,0.897026938413,0,0,0
llama,45,6,H06_D,True,USABLE,500,-5.73390781842,-4.84885263531,-3.05461191628,2.20507547912,1.6344192653,1.1515885283,4.86235786862,1.30451917923,0.0377244372523,2.67132633478,0.446609501937,1.3261561385,5.48242388515,2.22818151511,1.14923494164,-0.902447358695,-0.427387699516,-0.0541157933227,-0.413101343021,0.822880749226,0.390146835111,0.122213113777,-0.374442287749,0.919160991321,0.002,0.002,0.002
llama,45,6,H06_E,True,USABLE,500,-3.27871580604,-2.03310463965,-1.58507409135,2.6007553213,1.96033686185,1.64975111844,6.76392824128,1.268756833,-0.023046357615,3.84292061193,0.808701274803,2.72167875278,7.25366865791,3.87025006497,2.20460888311,-0.930890844247,-0.360406278281,-0.0595781056552,-0.332382945283,0.768015889046,0.547424124293,0.151538159495,-0.529394851456,0.834731859622,0.004,0.018,0.044
llama,45,6,H06_F,True,USABLE,500,1.80836996568,-2.38882088678,6.09852854675,3.97502801231,2.75950037978,2.07972574153,15.8008476987,2.45100787696,1.31102053893,7.61484234602,2.95170803843,4.32525916,16.8325076099,8.31845777443,2.5899838203,-0.937489042331,-0.30370069358,-0.169941708325,-0.347892688735,0.804893482137,0.480746460765,0.00921806019622,-0.509816016945,0.860234070607,0,0,0
llama,45,7,H07_A,True,USABLE,500,5.79430249053,-2.27098789195,3.57929079205,3.22157099915,2.0412292073,1.57059132568,10.3785197026,0.962531627272,1.01303414671,4.16661667675,1.99970002608,2.46675711229,10.7418114389,5.13738839326,1.13269365941,-0.967512774423,-0.191746589831,-0.164779478748,-0.250309616233,0.818151028502,0.517662042825,-0.0355545686173,-0.542090527356,0.839567586798,0,0,0
llama,45,7,H07_B,True,USABLE,500,1.62657130036,-4.27526241864,-2.83196301873,2.18455513049,1.51937067657,1.2021015878,4.77228111817,0.645694533135,-0.101050827178,2.30848725282,0.682607253158,1.44504822739,4.93251980526,2.56881192181,1.02448487131,-0.969652114077,-0.243701583225,-0.0196039791543,-0.217956381504,0.825311848547,0.520917813489,0.110769099603,-0.50938187147,0.853381693963,0.002,0.004,0.004
llama,45,7,H07_C,True,USABLE,500,10.6269175475,9.42298180378,4.97801203641,3.30750590171,2.63063963159,2.06399707732,10.9395952899,1.41777894329,-1.14215447176,6.92026487131,2.31617320904,4.26008393518,11.415203283,8.13347331779,2.57126749556,0.960882298886,0.268894450556,-0.0663398986097,-0.190930853928,0.816651385836,0.544633751278,0.20062556344,-0.510662597488,0.836046108071,0,0,0
llama,45,7,H07_D,True,USABLE,500,5.51161724549,-0.567899456892,3.65207673972,3.84002826502,2.80467448611,1.94832023093,14.7458170762,2.6183361963,1.09788688322,7.86619897303,2.45919915381,3.79595172226,15.9145225839,7.85580605603,2.63763913154,-0.92469293981,-0.34800276636,-0.154392492279,-0.38054982301,0.832979519491,0.401655265514,0.0111713594905,-0.430161823869,0.902682671825,0.002,0.002,0.006
llama,45,7,H07_E,True,USABLE,500,-5.93951505571,-4.76287807001,-3.01541129884,2.10063933664,1.57381551894,1.08507884665,4.41268562264,1.0260245067,0.0450351417299,2.47689528764,0.409171228122,1.17739610346,4.86665974863,2.16230849672,1.03800876839,-0.913965425034,-0.401946120124,-0.0557361494973,-0.396191915369,0.8541860281,0.336746485646,0.0877449032099,-0.329856856706,0.939944299437,0.002,0.002,0.002
llama,45,7,H07_F,True,USABLE,500,0.972489484115,-3.02594861934,5.21053481025,3.92073439258,2.75104241678,2.02064922249,15.3721581771,2.20948860059,0.970453142782,7.56823437893,2.58009470518,4.08302328035,16.1749232698,8.13906443662,2.70942813005,-0.948820625014,-0.284611867609,-0.136877705868,-0.315444027064,0.833053450377,0.454441431436,0.015312979367,-0.474360657761,0.880197409125,0,0,0
llama,45,7,H07_G,True,USABLE,500,-4.4423364863,-1.551502871,-1.24133410205,2.59386929757,1.96852222535,1.60350153036,6.72815793288,1.59144502855,-0.178187096747,3.87507975168,0.629063158565,2.57121715786,7.44068324078,3.57892905818,2.15484254348,-0.911698943599,-0.410388515612,-0.0196545794494,-0.355277528904,0.763434078668,0.539394368699,0.206356278546,-0.498748106544,0.841823860747,0.002,0.018,0.034
llama,45,8,H08_A,True,USABLE,500,3.30625684889,-2.9684569243,2.91830332956,3.03858890117,1.90708157237,1.50694068198,9.23302251032,0.737187962934,0.998278180542,3.63696012367,1.8614790748,2.27087021899,9.55102735084,4.63855814388,0.951267358268,-0.968057046013,-0.176667974992,-0.177915660573,-0.245715272198,0.809673360405,0.532966278914,-0.0498954975303,-0.559658356556,0.827220021073,0,0,0
llama,45,8,H08_B,True,USABLE,500,-1.39024627293,-3.52680468521,-2.90613616652,2.14951547254,1.54424224524,1.19691693371,4.6204167667,0.970886770076,0.000927919918817,2.384684112,0.597614148145,1.43261014621,4.99593114152,2.35516834752,1.08661153587,-0.930973321185,-0.360018925922,-0.0606221759714,-0.338732290777,0.789832931494,0.511296758754,0.136195118953,-0.496538330147,0.857263422915,0,0.008,0.014
llama,45,8,H08_C,True,USABLE,500,6.60973280821,4.08579159075,-1.69587293096,2.74895455057,1.92880589988,1.4276530649,7.5567511211,0.0495958596396,-0.432062016238,3.7202921994,1.29289825281,2.03819327371,7.59109781254,4.41337391208,1.31076486959,-0.996623682828,0.0142390271744,0.080860898661,0.0507485526602,0.881023753249,0.470342142078,-0.0645431578871,0.4728576914,-0.878771747642,0,0,0.006
llama,45,8,H08_D,True,USABLE,500,5.81882185379,-4.14008500394,1.39402240117,2.87437029086,2.36091420953,1.68870084884,8.26200456899,0.481389056386,-0.0680508076337,5.57391590474,1.1129758333,2.85171055687,8.34861764387,5.89326501442,2.44574837231,-0.983299362483,-0.1803598836,-0.0243449405024,-0.177733194647,0.922860085217,0.341672613234,0.0391570588853,-0.34029336682,0.939503671753,0,0,0
llama,45,8,H08_E,True,USABLE,500,7.19933614298,2.26626063283,4.67932394027,3.66583657022,2.67064293971,1.98080900835,13.4383577595,2.50916203015,0.637440211477,7.13233371144,2.4702139594,3.92360432756,14.5146228671,7.43845482345,2.54121810795,-0.922383554165,-0.360195788883,-0.139526243687,-0.380834308266,0.787580645692,0.484439837522,0.0646050203488,-0.499975719612,0.863626349264,0,0,0
llama,45,8,H08_F,True,USABLE,500,2.80100893254,-2.18404058008,4.97876918503,3.94854723138,2.76405285506,2.00662404088,15.5910252384,2.65135609816,1.24184154189,7.63998818558,2.89744578773,4.02654004145,16.7335574515,8.10869999931,2.41529601461,-0.931513314356,-0.324152531075,-0.164948724685,-0.363318103792,0.808346025915,0.463224198249,0.0168196502389,-0.491428366076,0.870755568677,0,0,0
llama,45,8,H08_G,True,USABLE,500,-16.5515342605,-4.51415799371,-1.11986652734,3.99259166552,2.8167077787,1.78396275596,15.9407882076,1.82132818155,0.30268894069,7.93384271057,1.59804410746,3.18252311464,16.3667377653,7.9999812846,2.69043498292,-0.974331361223,-0.219720904425,-0.0490012519768,-0.224307426463,0.929080779551,0.29410046498,0.0190938987717,-0.297542651105,0.954517571238,0,0,0
llama,45,8,H08_H,True,USABLE,500,-3.45154836259,-0.386834515394,-0.189942162711,2.95789951686,1.95554273048,1.68177761864,8.74916955183,2.12791770918,-0.0807506872776,3.82414737074,0.937685607393,2.82837595856,9.55077533839,3.83800230736,2.01291523539,-0.934645708522,-0.353534771743,-0.0380862798215,0.288077631267,-0.690069441162,-0.663939338146,-0.20844346453,0.631519858392,-0.746815901378,0.01,0.036,0.092
llama,45,9,H09_A,False,USABLE,500,5.09143721391,-3.02059893843,2.960522184,3.04900817586,2.00223455825,1.50824645271,9.29645085647,0.866944581919,0.886324914473,4.00894322623,1.81999069253,2.27480736213,9.63135630798,4.83345875101,1.11538638583,-0.96500634363,-0.202663842113,-0.166403497122,-0.259655520255,0.827144062863,0.498409179362,-0.0366301454503,-0.524175606425,0.850822053119,0,0,0.002
llama,45,9,H09_B,False,USABLE,500,0.47076766869,-3.50696739013,-2.74336678829,2.26085625462,1.55818456035,1.21008793288,5.11147100404,0.761280649234,-0.0401456678828,2.42793912412,0.727563767568,1.4643128053,5.31823775416,2.65274282697,1.03274235231,-0.963742427533,-0.26385352494,-0.0397724873486,-0.246409750379,0.822839822915,0.512071148126,0.102385391006,-0.503305020044,0.858021729624,0.004,0.008,0.014
llama,45,9,H09_C,False,USABLE,500,9.60819088223,4.74091263092,6.1101040576,3.23612311895,2.64171892771,2.01553471159,10.472492841,2.44575247483,-0.167411323244,6.97867889303,2.26995800696,4.06238017362,11.8432384774,7.0916032207,2.57871020956,-0.861838044072,-0.491572551308,-0.124866378943,-0.473644172854,0.692030895046,0.544751721266,0.181373601471,-0.528629990733,0.829249027486,0,0,0
llama,45,9,H09_D,False,USABLE,500,6.74082036733,-2.8642159096,1.03273321959,2.70443150716,2.16181297052,1.61519086452,7.3139497769,0.387319795379,-0.167466345032,4.67343531952,0.927147228511,2.60884152883,7.36985003393,4.9900128075,2.23636378382,-0.99017796592,-0.139603655042,0.00764299055165,0.12704781896,-0.921249579509,-0.367638496287,-0.0583647796478,0.363056513167,-0.929937374635,0,0,0
llama,45,9,H09_E,False,USABLE,500,-7.1452993756,-4.34778802011,-2.94344922916,2.33242337215,1.75396309295,1.2061368954,5.44019878693,1.33346782554,0.0771205508863,3.07638653143,0.571409036655,1.45476621045,6.06062175846,2.66929993414,1.24142983621,-0.906107096457,-0.417710171394,-0.0669936001815,-0.411740762628,0.834391169331,0.366416321871,0.097156956217,-0.359596425535,0.928036064278,0.002,0.002,0.002
llama,45,9,H09_F,False,USABLE,500,2.2231429515,3.75737747335,-2.42655397186,2.48513942676,1.92018990684,1.6318199256,6.17591797044,0.405534541073,-0.816695272261,3.68712927832,0.996426700506,2.66283626958,6.3701584907,4.29252682734,1.8631982003,-0.977872205148,-0.0753194425664,0.195174106814,0.0352049399709,0.860390381198,0.508418139079,-0.206219694988,0.504039059512,-0.838700222896,0,0.008,0.01
llama,45,9,H09_G,False,USABLE,500,3.01556286817,-0.589239572855,4.68766921558,3.92285218015,2.79515534268,2.00793330058,15.3887692273,2.77593665198,1.42764631355,7.81289338969,2.95881147333,4.03179613957,16.7247354362,8.09818131799,2.41054200237,-0.919329005853,-0.347592284193,-0.184428259677,-0.393427009136,0.803597942441,0.446593254972,0.00702619959686,-0.483125191719,0.875523090299,0,0.002,0.004
llama,45,9,H09_H,False,USABLE,500,1.65675364916,-2.54752464161,4.97166287217,3.86958569875,2.76866712516,1.99502423372,14.97369348,2.16243937521,1.04861688485,7.66551764995,2.44882889109,3.98012169313,15.8082035825,8.0530612165,2.75806802409,-0.944667491034,-0.294390339485,-0.144698512089,-0.328020558057,0.844518593668,0.423309412181,0.00241761762357,-0.447350727022,0.894355344457,0,0,0
llama,45,9,H09_I,False,USABLE,500,-5.35492441385,-3.3255125702,-0.542153215601,3.05609304449,2.0830838857,1.7258105456,9.33970469658,1.85970822586,0.0903184980744,4.33923847485,0.968753923748,2.97842203931,9.97766982108,4.30869351844,2.37100187123,-0.945211652055,-0.321497457509,-0.0566949524557,-0.298553864055,0.781029863888,0.548505188648,0.132062572581,-0.535379992651,0.834222836173,0.002,0.008,0.016
llama,45,10,H10_A,True,USABLE,500,5.37862854169,-4.68669263851,0.00111890262835,2.77370411251,1.83833549927,1.3402463596,7.69343450375,0.690302946991,0.54414946267,3.37947740787,1.32065469619,1.79626030442,7.89632449811,3.92748189884,1.04536581909,-0.974265613262,-0.186085506484,-0.127195515219,-0.224441238396,0.85296425622,0.47125163991,-0.0208001279393,-0.487672186912,0.8727790057,0,0,0
llama,45,10,H10_B,True,USABLE,500,7.92408537968,1.19665468763,4.48557275731,3.64887997136,2.61668713699,1.86797658403,13.3143250454,1.91001113502,0.696799847862,6.84705157291,2.14423256786,3.48933651849,13.9888568388,7.22130453305,2.44055176491,-0.949016469456,-0.29052895896,-0.122313796065,-0.31454380643,0.847245202273,0.428062800371,0.0207348628735,-0.444711694507,0.895433735254,0,0,0
llama,45,10,H10_C,True,USABLE,500,4.76003192919,-2.7145502358,-0.141217307869,2.44086412676,1.8137507577,1.42825153725,5.95781768531,0.572246759504,-0.193902675585,3.28969181104,0.713130642295,2.03990245365,6.0759315119,3.53563207203,1.67584836608,-0.980086287716,-0.19820520087,0.0120651141475,0.172570252554,-0.880234706835,-0.442047925927,-0.0982363301669,0.431163030919,-0.896910287712,0,0.006,0.012
llama,45,10,H10_D,True,USABLE,500,11.5786140884,8.38418525303,4.22327059503,3.4165768959,2.74124634375,2.03338651679,11.6729976856,0.805199559627,-1.24929344384,7.51443151713,2.66992154347,4.13466072667,11.9142964871,8.98084361569,2.42694982654,0.986801135274,0.106638254843,-0.121867969646,-0.0338121578467,0.871660326444,0.48894275052,0.158367475838,-0.478368642271,0.863761069213,0,0,0
llama,45,10,H10_E,True,USABLE,500,-2.89809124443,-4.22648562998,-2.96317324018,2.17767667789,1.58322573319,1.15727009041,4.74227571343,1.16160132061,-0.0105906426562,2.50660372225,0.464817151134,1.33927406216,5.24425402097,2.22141931512,1.12248016174,-0.916886544118,-0.396634214049,-0.0447254453323,-0.375194721877,0.818202934635,0.435629290143,0.136190990489,-0.416203385378,0.899014324752,0,0,0.006
llama,45,10,H10_F,True,USABLE,500,-1.87888404654,-2.88311607453,-3.33627231677,2.38363295678,1.84119225778,1.54398864694,5.68170607264,1.56201604705,-0.0194858752911,3.38998893012,1.06121044519,2.38390094187,6.527706558,3.42224412754,1.50564525911,-0.872628848175,-0.474086215957,-0.117307941639,0.428466505948,-0.627883920809,-0.649752441527,-0.234382905974,0.617255248523,-0.751039687073,0.002,0.012,0.018
llama,45,10,H10_G,True,USABLE,500,3.36853207837,-3.14455374712,4.65806019527,3.84064585372,2.75501804048,1.95240859969,14.7505605737,2.37657352618,1.09591248884,7.59012440335,2.55428283997,3.81189934013,15.7470696497,7.88221674244,2.52329792503,-0.934527507337,-0.320638949268,-0.154431221724,-0.355796547315,0.831745069461,0.426156023478,0.00819481235204,-0.453200621844,0.891370877587,0,0,0
llama,45,10,H10_H,True,USABLE,500,-16.3680487765,-2.58744864607,2.05992372927,4.85406580745,3.40197028977,2.5036513575,23.5619548631,-0.255530563648,0.535985681891,11.5734018525,3.89642610928,6.26827011994,23.580184207,13.6343976103,4.18904501821,-0.99952834476,0.0121144609097,-0.0282192816571,-0.00248244201689,0.884022966557,0.46743687497,0.0306092388342,0.467286458649,-0.883575939046,0,0,0
llama,45,10,H10_I,True,USABLE,500,-1.29471425846,2.23387118415,2.85348282866,3.74968506292,2.5291492415,1.98087629437,14.0601380711,2.53449121898,0.722132158977,6.39659588579,2.37096959892,3.92387089359,15.0003574274,6.94053204681,2.43971537625,-0.941183066267,-0.312602195547,-0.128274327558,-0.331258625941,0.778739386496,0.532759505461,0.0666495199598,-0.543916202424,0.836488497369,0.006,0.016,0.032
llama,45,10,H10_J,True,USABLE,500,-2.07811428637,-2.39878965436,3.74904037032,3.44456620115,2.16200636822,1.83053801197,11.8650363141,1.03869069597,0.930097252632,4.67427153621,1.89400954246,3.35086941325,12.1790234266,5.70748558208,2.00366825492,-0.975521563127,-0.170168526491,-0.139285148049,-0.219265314329,0.800929092716,0.5571672194,-0.0167452025217,-0.57406903856,0.818635655929,0,0,0.002
gemma,45,4,H04_A,True,USABLE,500,14291.3726492,31309.2747556,61641.3924113,9611.30674981,20047.442062,23056.2441736,92377217.4389,-6619317.29098,59681401.7793,401899933.229,306425947.331,531590395.391,782547907.015,174890907.771,68428731.2728,0.0612811427597,0.625247037995,0.778017199694,-0.446943232511,0.714156831586,-0.538722346679,0.892460849816,0.314716001146,-0.323214279029,0,0,0
gemma,45,4,H04_B,True,USABLE,500,4023.1474741,27711.9329799,44146.6875009,3516.77410712,6313.49370406,8114.0490111,12367700.1205,317319.52605,9706558.91887,39860202.7513,28240560.1377,65837791.3545,84898452.2889,23736410.6131,9430831.32423,-0.114892777265,-0.528301189402,-0.841247587223,0.368318128792,-0.809149753061,0.457841056618,0.922573252233,0.257244106636,-0.287548367871,0,0,0
gemma,45,4,H04_C,True,USABLE,500,23875.7044884,14430.9311053,49166.4558186,9500.75699472,19351.0902396,22714.9967602,90264383.4727,-29492560.6124,38579066.3265,374464693.46,265566924.572,515971077.815,720302769.009,191948325.479,68449060.2591,0.0201535516421,0.607838945311,0.793804542012,-0.417731398223,0.726462313293,-0.545667468614,0.908347022506,0.320599943742,-0.268554208266,0,0,0
gemma,45,4,H04_D,True,USABLE,500,6611.0949813,4807.85622271,28996.6618077,3928.03416388,7256.19233029,8723.17863885,15429452.3926,-5422431.8759,10959571.5318,52652327.1342,28348496.1949,76093845.5652,95523854.997,38443410.8709,10208359.2241,0.0776422060618,0.543047921573,0.836104444859,-0.408289183437,0.782405860983,-0.470256325197,0.909544738056,0.304860662557,-0.282468309549,0,0,0
gemma,45,5,H05_A,True,USABLE,500,4376.37811018,12856.9704738,20381.5081375,3093.06843542,5599.10724664,6964.19352275,9567072.34618,-1232536.0691,6924784.03549,31350001.9594,18014111.9294,48499991.4224,60412948.1383,21720679.0986,7283438.49115,0.10278359994,0.520892835125,0.847411461982,-0.345396919416,0.817604643173,-0.460677344267,0.932811073927,0.245343232592,-0.263951129151,0,0,0
gemma,45,5,H05_B,True,USABLE,500,12924.1992187,33444.9984879,62864.7770411,9553.36504153,19861.076997,22915.5211357,91266783.6168,-4921872.25808,60525826.2835,394462379.48,302819621.404,525121108.92,772432648.764,171090130.028,67327493.2251,0.0647317672357,0.623428267793,0.779196376549,-0.449708895773,0.715274138497,-0.534925056302,0.890826418206,0.315784897855,-0.326662196946,0,0,0
gemma,45,5,H05_C,True,USABLE,500,22685.1047893,13854.0177569,47236.4779696,9379.67046836,19057.5379443,22413.5685731,87978218.0949,-28994387.3279,37437861.475,363189752.498,256640151.491,502368056.182,698928403.597,187802007.666,66805615.5111,0.0199613273644,0.606089380426,0.795146029572,-0.415816971093,0.728290901384,-0.544691297445,0.909229229601,0.319762452293,-0.26655990348,0,0,0
gemma,45,5,H05_D,True,USABLE,500,7346.39096866,1215.24358072,20299.3643292,3857.4630719,7352.79719822,8311.33874478,14880021.3511,-7586665.95662,8483115.89105,54063626.6382,25590613.0569,69078351.7305,88310845.6753,39863991.6745,9847162.36993,0.0315337952879,0.593790168661,0.804001775717,-0.406286362664,0.742561521815,-0.532478898955,0.913201517338,0.309863876437,-0.264664630829,0,0,0
gemma,45,5,H05_E,True,USABLE,500,13590.3573385,47171.5205934,93339.8237414,6876.36626557,12948.4052752,16308.5052091,47284413.0183,-3940492.43593,33108365.0364,167661199.171,132042717.46,265967342.156,359711093.448,87449071.2059,33752789.692,0.0800157359054,0.563621435244,0.822148623876,-0.461667731594,0.751951202104,-0.470565930832,0.883436691344,0.341906810971,-0.320373758288,0,0,0
gemma,45,6,H06_A,True,USABLE,500,5624.5037042,10526.6608401,14362.3653376,2918.39186181,5220.27553912,6486.68475422,8517011.05907,-2289125.25163,5385779.24648,27251276.7043,14737909.2555,42077079.1007,51432472.4754,20078047.757,6334846.63176,0.0798627047378,0.51324861901,0.85451612242,-0.371284422375,0.810884905656,-0.452342290174,0.925078281062,0.281143246163,-0.255320678841,0,0,0
gemma,45,6,H06_B,True,USABLE,500,8364.89735568,41104.9398021,70756.1013899,9643.23304695,19995.7658979,23159.9863388,92991943.5978,-1082630.14348,63423927.5049,399830653.843,313102395.392,536384967.212,791975927.03,168462312.042,68769325.5812,0.0697798515689,0.622310311633,0.779654185104,-0.455685324544,0.715136567559,-0.530028843305,0.88740163247,0.318291636358,-0.33347979986,0,0,0
gemma,45,6,H06_C,True,USABLE,500,22228.3360758,13243.9700509,45634.5682445,9090.58594775,18495.9156815,21582.3729336,82638752.8735,-22286685.549,38120440.0684,342098896.897,245855188.904,465798821.444,657932547.391,169645694.519,62958229.3044,0.0285933750926,0.612754179447,0.789756123415,-0.424157347978,0.722860011673,-0.545494223325,0.905136985797,0.319383341919,-0.28057319517,0,0,0
gemma,45,6,H06_D,True,USABLE,500,5469.22225114,9411.74051729,27697.0942131,3425.74555224,6352.0765419,7800.36509355,11735732.5887,-1623260.03309,9108256.49807,40348876.3942,23387095.9461,60845695.5927,76836725.543,27475613.2682,8617965.76445,0.104143719986,0.533401954821,0.839426256547,-0.355099842166,0.808327772291,-0.469585258112,0.92900925059,0.24917577558,-0.273593211142,0,0,0
gemma,45,6,H06_E,True,USABLE,500,10708.1437521,48707.5780322,87763.5692603,6471.830828,12181.5613002,15244.3462644,41884594.2663,-2138837.03952,30208847.0536,148390435.71,116044838.859,232390093.029,315828779.86,76779283.157,30057059.9884,0.0859304953343,0.566779249074,0.819376124128,-0.456050440092,0.753575559958,-0.473436238079,0.885795657059,0.332994231562,-0.323235047114,0,0,0
gemma,45,6,H06_F,True,USABLE,500,24156.611153,16182.4756093,55391.9507986,10076.3110646,20377.4824954,24096.1571652,101532044.67,-35639361.6766,44156441.8111,415241792.851,292789544.138,580624790.128,802445915.968,219354710.16,75598001.5205,0.0196914699653,0.601870932967,0.798350565892,-0.422423713671,0.728741975853,-0.53897433961,0.906184557438,0.326629013835,-0.268594555385,0,0,0
gemma,45,7,H07_A,True,USABLE,500,18897.2061873,-2167.45256281,49853.1180698,5638.5796108,11233.7031485,13599.5645275,31793580.0273,-2579887.02515,21865717.9223,126196086.428,92676935.1734,184948155.337,253968928.916,64877028.6601,24091864.2155,0.0727357032653,0.584622466998,0.80803842022,-0.398769993971,0.75965375271,-0.513720418032,0.914161916391,0.284855660072,-0.288383847581,0,0,0
gemma,45,7,H07_B,True,USABLE,500,4186.53209253,12246.8445079,16631.1317097,3018.03603546,5507.49532418,6835.99228638,9108541.51131,-1616299.07331,6456911.41841,30332504.7459,16587975.7942,46730790.5394,57484504.4834,21752226.1095,6935106.20368,0.0965105862975,0.514714066147,0.851912634513,-0.338980603765,0.821738325781,-0.45808107821,0.935830036387,0.244572185773,-0.253784532513,0,0,0
gemma,45,7,H07_C,True,USABLE,500,7147.06538105,43983.3255828,70963.7440917,9616.31917796,19617.7280352,22810.6751923,92473594.5324,-1437347.65337,63972403.098,384855253.263,297649777.303,520326902.729,761470230.249,168372747.777,67812772.4984,0.073504598233,0.618207622542,0.782570386272,-0.456032744489,0.718684777729,-0.524906016555,0.886922324667,0.31829471515,-0.334749554615,0,0,0
gemma,45,7,H07_D,True,USABLE,500,21865.2266329,20889.714926,48062.9542479,9564.23592418,19444.8039405,22534.3338091,91474608.8134,-26204469.5941,40624499.5449,378100400.285,268908935.19,507796200.221,719960575.516,187905103.423,69505530.3815,0.0251289007426,0.616868462595,0.786665010156,-0.42670978368,0.718244259461,-0.549585247494,0.90403943435,0.321867183178,-0.281272496938,0,0,0
gemma,45,7,H07_E,True,USABLE,500,5988.4199538,9100.53651636,28845.07598,3495.70472682,6361.19787068,7738.9162898,12219951.5371,-1344499.34522,9619346.83874,40464838.3499,24674262.7419,59890825.3405,77497534.3813,26451254.3178,8626826.52842,0.110857730655,0.548271092336,0.828920607092,-0.392555621282,0.790396513569,-0.470290798909,0.913022807905,0.273262073195,-0.302848463095,0,0,0
gemma,45,7,H07_F,True,USABLE,500,23160.0434164,19362.3663508,52788.3089993,10002.2257105,20231.2864498,23771.1585814,100044519.163,-40532551.3557,39685846.6811,409304951.416,280190725.907,565067980.303,778074131.796,222271691.729,74071627.3573,0.010514800521,0.604215766855,0.796751370287,-0.418007655722,0.72649113239,-0.545417486258,0.908382649949,0.327313216418,-0.260205725591,0,0,0
gemma,45,7,H07_G,True,USABLE,500,10175.9870903,50958.8732646,83014.4409699,6669.02194765,12397.1229074,15592.122814,44475853.7383,-3112304.67286,31353086.4775,153688656.382,119007663.742,243114293.846,327578514.555,81773591.872,31926697.5392,0.0849665861801,0.561703685132,0.822963941702,-0.457093863415,0.755883960761,-0.468726613168,0.885350709754,0.336345667391,-0.320976187226,0,0,0
gemma,45,8,H08_A,True,USABLE,500,17310.0296677,6275.10662018,61184.3283166,5680.8284555,11133.4608431,13817.2034267,32271811.9408,-3950324.42979,22429349.0054,123953950.345,91317946.0577,190915110.534,255866603.904,67278669.4113,23995599.5051,0.0723596374631,0.566225997382,0.821067721174,-0.403933243404,0.769327898897,-0.4949469859,0.911922155526,0.295842363206,-0.284385791477,0,0,0
gemma,45,8,H08_B,True,USABLE,500,3573.2334705,18840.8116882,33706.4782974,3416.6136422,6111.80145034,7603.39689464,11673248.7801,269024.111104,9010172.02776,37354116.9683,24713621.8352,57811644.3374,75253938.3884,22715495.7954,8869575.90203,-0.120087654913,-0.542856325973,-0.831195503169,0.365169965572,-0.802710379093,0.471494372756,0.92316296036,0.246906979747,-0.294630432866,0,0,0
