model,model_label,trait_set,K,profile_id,profile_size,profile_proportion,eligible_primary_k,human_stability_tier,projection_status,model_usability_gate,maximum_role_shape_similarity,mean_selected_neighbor_similarity,shape_support_percentile,ridge_knn_pc_standardized_displacement,ridge_knn_disagreement_p95,low_shape_support_warning,ridge_knn_disagreement_warning,nearest_role_native_pc_distance
gemma,Gemma 2 27B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.855184692705,0.854085867978,0,36.0624005141,1.20974320323,True,True,34.8466341131
gemma,Gemma 2 27B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.20722354618,0.204060266164,0,16.5577871087,1.20974320323,True,True,15.6506727135
gemma,Gemma 2 27B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.724276686723,-0.729228924701,0,27.2531070787,1.20974320323,True,True,23.6229063984
gemma,Gemma 2 27B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.621794912792,-0.622270132752,0,35.7106366176,1.20974320323,True,True,34.1992083639
gemma,Gemma 2 27B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.00158660355163,-0.00293804714532,0,30.6639581787,1.20974320323,True,True,29.1632545953
gemma,Gemma 2 27B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,-0.249442571235,-0.250166127864,0,120.706070196,1.20974320323,True,True,119.776897965
gemma,Gemma 2 27B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,-0.754901162127,-0.755427750903,0,51.3051011363,1.20974320323,True,True,50.123236582
gemma,Gemma 2 27B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,0.80787280067,0.80344093756,0,9.40254491518,1.20974320323,True,True,8.01446265662
gemma,Gemma 2 27B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,-0.176022750145,-0.180579703993,0,50.4412298031,1.20974320323,True,True,48.9354982531
gemma,Gemma 2 27B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,0.850806494893,0.850645687071,0,24.4765562387,1.20974320323,True,True,22.7927726609
gemma,Gemma 2 27B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,0.63339717144,0.632407546447,0,19.6316201206,1.20974320323,True,True,17.7511216031
gemma,Gemma 2 27B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,-0.466546154208,-0.467336207249,0,33.2078163658,1.20974320323,True,True,29.6633184865
gemma,Gemma 2 27B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,-0.308944840497,-0.308985977265,0,71.9828013921,1.20974320323,True,True,70.8599332125
gemma,Gemma 2 27B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,-0.684247827307,-0.687418395429,0,13.1279316884,1.20974320323,True,True,10.5559487125
gemma,Gemma 2 27B,12,10,H10_J,1049,0.0738420385752,True,low,PRIMARY_ELIGIBLE,USABLE,-0.645869492154,-0.649175406261,0,65.9223124755,1.20974320323,True,True,64.3801924705
qwen,Qwen 3 32B,45,4,H04_A,4030,0.283682950866,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.461845568052,-0.467710499866,0,41.4529822288,0.86014758638,True,True,38.6435133619
qwen,Qwen 3 32B,45,4,H04_B,4689,0.330071800648,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.532475300553,0.508436812464,0,26.0039027362,0.86014758638,True,True,24.3541134268
qwen,Qwen 3 32B,45,4,H04_C,3304,0.232577784035,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.0793496848431,-0.131789441633,0,25.2611218105,0.86014758638,True,True,23.8930601657
qwen,Qwen 3 32B,45,4,H04_D,2183,0.153667464452,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.488450038665,0.484456158101,0,25.9904061311,0.86014758638,True,True,24.8355186253
qwen,Qwen 3 32B,45,5,H05_A,3405,0.239687456005,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.666566350027,0.640168816881,0,24.7477791651,0.86014758638,True,True,22.8476085273
qwen,Qwen 3 32B,45,5,H05_B,3813,0.26840771505,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.452606904231,-0.459385013107,0,40.3072934594,0.86014758638,True,True,37.3417755779
qwen,Qwen 3 32B,45,5,H05_C,2847,0.200408278192,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.0748337857596,-0.125017913199,0,24.6030033138,0.86014758638,True,True,23.1364171945
qwen,Qwen 3 32B,45,5,H05_D,1730,0.121779529776,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.523460870034,0.516755845511,0,24.5075429048,0.86014758638,True,True,23.5444126258
qwen,Qwen 3 32B,45,5,H05_E,2411,0.169717020977,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.0512819768948,0.0175789807416,0,17.5717696252,0.86014758638,True,True,15.7618237431
qwen,Qwen 3 32B,45,6,H06_A,2967,0.208855413206,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.690613664902,0.669034939418,0,21.6887245169,0.86014758638,True,True,20.269411744
qwen,Qwen 3 32B,45,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.49159000043,-0.498437946692,0,37.0605344152,0.86014758638,True,True,33.9061974323
qwen,Qwen 3 32B,45,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.107882916519,-0.154610483744,0,27.897209856,0.86014758638,True,True,26.4622857702
qwen,Qwen 3 32B,45,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.576977885428,0.555998453504,0,28.4395305005,0.86014758638,True,True,26.9580484058
qwen,Qwen 3 32B,45,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.0881450715411,0.0488714961431,0,18.805926154,0.86014758638,True,True,16.1140848179
qwen,Qwen 3 32B,45,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.091196855878,-0.149489458708,0,25.1374645178,0.86014758638,True,True,23.8956621923
qwen,Qwen 3 32B,45,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,0.411975346808,0.398214497691,0,17.2412584022,0.86014758638,True,True,16.9705630701
qwen,Qwen 3 32B,45,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,0.663779550513,0.64050313642,0,24.581189467,0.86014758638,True,True,22.6639592571
qwen,Qwen 3 32B,45,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,-0.495084416943,-0.502534182845,0,35.7376288152,0.86014758638,True,True,32.3594547566
qwen,Qwen 3 32B,45,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,-0.205107377286,-0.228922863882,0,25.6079460848,0.86014758638,True,True,24.9619127053
qwen,Qwen 3 32B,45,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,0.551246549888,0.533098000743,0,27.1018987823,0.86014758638,True,True,25.7521903482
qwen,Qwen 3 32B,45,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,-0.133044324563,-0.182400914233,0,22.9062646173,0.86014758638,True,True,21.6668391857
qwen,Qwen 3 32B,45,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,0.0705750978127,0.0355070388944,0,18.3610783356,0.86014758638,True,True,15.4774676325
qwen,Qwen 3 32B,45,8,H08_A,1266,0.0891172743911,True,low,PRIMARY_ELIGIBLE,USABLE,0.386207911304,0.37333652969,0,16.2955230351,0.86014758638,True,True,16.0306917698
qwen,Qwen 3 32B,45,8,H08_B,2247,0.158172603125,True,low,PRIMARY_ELIGIBLE,USABLE,0.577121431699,0.550219070694,0,26.7499827308,0.86014758638,True,True,25.0333722462
qwen,Qwen 3 32B,45,8,H08_C,2489,0.175207658736,True,low,PRIMARY_ELIGIBLE,USABLE,0.0874386498371,0.065688155533,0,17.3585227697,0.86014758638,True,True,13.7217805924
qwen,Qwen 3 32B,45,8,H08_D,1880,0.132338448543,True,low,PRIMARY_ELIGIBLE,USABLE,0.290862459362,0.278742961897,0,22.6759036667,0.86014758638,True,True,21.9407707118
qwen,Qwen 3 32B,45,8,H08_E,1945,0.136913980008,True,low,PRIMARY_ELIGIBLE,USABLE,-0.280557726329,-0.323430287266,0,30.6435501995,0.86014758638,True,True,28.7423375902
qwen,Qwen 3 32B,45,8,H08_F,1206,0.0848937068844,True,low,PRIMARY_ELIGIBLE,USABLE,-0.170837147021,-0.218708648957,0,21.7367229816,0.86014758638,True,True,20.3647995942
qwen,Qwen 3 32B,45,8,H08_G,1237,0.0870758834295,True,low,PRIMARY_ELIGIBLE,USABLE,0.411669064613,0.407379963806,0,17.2872254734,0.86014758638,True,True,16.0671854235
qwen,Qwen 3 32B,45,8,H08_H,1936,0.136280444882,True,low,PRIMARY_ELIGIBLE,USABLE,-0.0945843975806,-0.133397956521,0,11.9597697593,0.86014758638,True,True,10.6047147632
qwen,Qwen 3 32B,45,9,H09_A,1172,0.082500351964,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.425342095259,0.411156016454,0,18.1225983508,0.86014758638,True,True,17.8165994709
qwen,Qwen 3 32B,45,9,H09_B,2017,0.141982261016,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.577401134292,0.547336700133,0,25.5502640853,0.86014758638,True,True,23.8710215292
qwen,Qwen 3 32B,45,9,H09_C,1523,0.107208221878,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.271797762787,-0.27448477405,0,32.165347833,0.86014758638,True,True,29.7258314359
qwen,Qwen 3 32B,45,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.358578213089,0.350562737789,0,23.0551871539,0.86014758638,True,True,22.6122415387
qwen,Qwen 3 32B,45,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.588286142254,0.570218895487,0,26.7974746284,0.86014758638,True,True,25.526628414
qwen,Qwen 3 32B,45,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.0726539756594,-0.146659349542,0,18.2922892153,0.86014758638,True,True,15.7949412353
qwen,Qwen 3 32B,45,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.254289781628,-0.294591005836,0,21.6819559346,0.86014758638,True,True,20.8623461675
qwen,Qwen 3 32B,45,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.112413676692,-0.165885671672,0,25.1409783358,0.86014758638,True,True,23.8780483176
qwen,Qwen 3 32B,45,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.0205209577615,-0.00772704123693,0,16.1617409903,0.86014758638,True,True,13.5567483182
qwen,Qwen 3 32B,45,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,0.609409088506,0.590444244125,0,12.0916883678,0.86014758638,True,True,11.732593406
qwen,Qwen 3 32B,45,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,-0.107099548242,-0.121576945184,0,31.0276225637,0.86014758638,True,True,29.6189500694
qwen,Qwen 3 32B,45,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,0.56659517265,0.542462652886,0,19.2463315939,0.86014758638,True,True,18.7328442895
qwen,Qwen 3 32B,45,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,-0.288306078388,-0.294657274077,0,28.5740558101,0.86014758638,True,True,24.9822567111
qwen,Qwen 3 32B,45,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,0.552754988064,0.528350084541,0,27.663236055,0.86014758638,True,True,26.1658468209
qwen,Qwen 3 32B,45,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,0.341872665777,0.282082921013,0,27.1469076216,0.86014758638,True,True,24.734524854
qwen,Qwen 3 32B,45,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,-0.142530550331,-0.169029616572,0,20.2865344776,0.86014758638,True,True,19.5262547826
qwen,Qwen 3 32B,45,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,0.0751070511426,0.065198181107,0,14.2911999083,0.86014758638,True,True,13.5491577749
qwen,Qwen 3 32B,45,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,-0.379355689571,-0.39541689562,0,19.2236997113,0.86014758638,True,True,19.0261231626
qwen,Qwen 3 32B,45,10,H10_J,1049,0.0738420385752,True,low,PRIMARY_ELIGIBLE,USABLE,0.00297592512889,-0.0303569566666,0,22.8691468536,0.86014758638,True,True,22.3510303061
llama,LLaMA 3.3 70B,45,4,H04_A,4030,0.283682950866,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.380325325368,-0.426223041236,0,12.471521144,1.29434389779,True,True,10.0452095952
llama,LLaMA 3.3 70B,45,4,H04_B,4689,0.330071800648,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.729511920439,0.72105848816,0,6.09251144901,1.29434389779,True,True,5.45236075844
llama,LLaMA 3.3 70B,45,4,H04_C,3304,0.232577784035,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.0877877466373,-0.195209928489,0,7.00249084479,1.29434389779,True,True,4.80969946714
llama,LLaMA 3.3 70B,45,4,H04_D,2183,0.153667464452,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.668466677236,0.663569525114,0,9.86201791139,1.29434389779,True,True,8.10242132519
llama,LLaMA 3.3 70B,45,5,H05_A,3405,0.239687456005,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.807511065517,0.804824870182,0,5.06248063292,1.29434389779,True,True,4.47184035297
llama,LLaMA 3.3 70B,45,5,H05_B,3813,0.26840771505,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.376570322132,-0.405660457314,0,13.4905329911,1.29434389779,True,True,11.1856286487
llama,LLaMA 3.3 70B,45,5,H05_C,2847,0.200408278192,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.0705750036902,-0.163552320368,0,7.00919877822,1.29434389779,True,True,5.02854953226
llama,LLaMA 3.3 70B,45,5,H05_D,1730,0.121779529776,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.686616391317,0.681310585281,0,11.550523429,1.29434389779,True,True,10.1014703409
llama,LLaMA 3.3 70B,45,5,H05_E,2411,0.169717020977,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.101020615827,0.0972799484486,0,5.99729291866,1.29434389779,True,True,3.44478556418
llama,LLaMA 3.3 70B,45,6,H06_A,2967,0.208855413206,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.820446108276,0.81714851591,0,5.98711609107,1.29434389779,True,True,5.06846711068
llama,LLaMA 3.3 70B,45,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.38439865004,-0.446145523142,0,12.3025875051,1.29434389779,True,True,10.0213494745
llama,LLaMA 3.3 70B,45,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.108476320124,-0.1718802455,0,5.1595394568,1.29434389779,True,True,4.51391773479
llama,LLaMA 3.3 70B,45,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.743357967683,0.738679354184,0,7.94482073595,1.29434389779,True,True,6.37969163507
llama,LLaMA 3.3 70B,45,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.220397585668,0.210396360992,0,5.892148192,1.29434389779,True,True,3.64333191608
llama,LLaMA 3.3 70B,45,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.0900407081293,-0.256272763523,0,9.64782011327,1.29434389779,True,True,6.77767833311
llama,LLaMA 3.3 70B,45,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,0.0602801203297,0.0394065704105,0,6.25349669375,1.29434389779,True,True,4.95233642895
llama,LLaMA 3.3 70B,45,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,0.806912483296,0.804948221261,0,5.14019943426,1.29434389779,True,True,4.76642085413
llama,LLaMA 3.3 70B,45,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,-0.402870961266,-0.435807627036,0,13.1886576293,1.29434389779,True,True,10.7924521804
llama,LLaMA 3.3 70B,45,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,-0.0788377748766,-0.142050509625,0,5.35364794043,1.29434389779,True,True,3.06265718366
llama,LLaMA 3.3 70B,45,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,0.719025176966,0.710592563076,0,7.51496516193,1.29434389779,True,True,6.38561763087
llama,LLaMA 3.3 70B,45,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,-0.0728909720816,-0.184265870142,0,9.08868031897,1.29434389779,True,True,6.01678122367
llama,LLaMA 3.3 70B,45,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,0.250794729077,0.233270009653,0,6.03600753317,1.29434389779,True,True,3.65497446829
llama,LLaMA 3.3 70B,45,8,H08_A,1266,0.0891172743911,True,low,PRIMARY_ELIGIBLE,USABLE,0.0531606156597,0.0472718194947,0,5.22750186539,1.29434389779,True,True,3.48152823592
llama,LLaMA 3.3 70B,45,8,H08_B,2247,0.158172603125,True,low,PRIMARY_ELIGIBLE,USABLE,0.750295057964,0.747641720562,0,4.99952378457,1.29434389779,True,True,4.3475631832
llama,LLaMA 3.3 70B,45,8,H08_C,2489,0.175207658736,True,low,PRIMARY_ELIGIBLE,USABLE,0.310950031868,0.298347174737,0,8.76461043736,1.29434389779,True,True,6.38847945524
llama,LLaMA 3.3 70B,45,8,H08_D,1880,0.132338448543,True,low,PRIMARY_ELIGIBLE,USABLE,0.492763007876,0.451153531166,0,6.28384055531,1.29434389779,True,True,3.58479932017
llama,LLaMA 3.3 70B,45,8,H08_E,1945,0.136913980008,True,low,PRIMARY_ELIGIBLE,USABLE,-0.236180229942,-0.32872373708,0,6.93477730129,1.29434389779,True,True,3.90649493703
llama,LLaMA 3.3 70B,45,8,H08_F,1206,0.0848937068844,True,low,PRIMARY_ELIGIBLE,USABLE,-0.126573030688,-0.209172086404,0,8.3740140117,1.29434389779,True,True,4.77501292965
llama,LLaMA 3.3 70B,45,8,H08_G,1237,0.0870758834295,True,low,PRIMARY_ELIGIBLE,USABLE,0.547563642596,0.543228313286,0,15.367892502,1.29434389779,True,True,13.9710210921
llama,LLaMA 3.3 70B,45,8,H08_H,1936,0.136280444882,True,low,PRIMARY_ELIGIBLE,USABLE,0.0227532961367,0.0190359908934,0,6.69031718384,1.29434389779,True,True,2.4258599532
llama,LLaMA 3.3 70B,45,9,H09_A,1172,0.082500351964,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.0722408110629,0.0491036920201,0,5.50429764132,1.29434389779,True,True,4.39513043072
llama,LLaMA 3.3 70B,45,9,H09_B,2017,0.141982261016,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.733328546792,0.727916989884,0,4.83072193147,1.29434389779,True,True,4.30189834176
llama,LLaMA 3.3 70B,45,9,H09_C,1523,0.107208221878,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.286454541463,-0.39301345965,0,10.7341233149,1.29434389779,True,True,7.47242800876
llama,LLaMA 3.3 70B,45,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.562408311434,0.513941636583,0,6.87610325869,1.29434389779,True,True,4.50323900053
llama,LLaMA 3.3 70B,45,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.738215912212,0.734694455924,0,7.97823859567,1.29434389779,True,True,6.57996289166
llama,LLaMA 3.3 70B,45,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.166504407118,0.154333337458,0,4.02012048137,1.29434389779,True,True,3.1305563094
llama,LLaMA 3.3 70B,45,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.184232788621,-0.237757472041,0,6.44523405064,1.29434389779,True,True,3.96246988973
llama,LLaMA 3.3 70B,45,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.0636773031517,-0.174717702231,0,7.21616733131,1.29434389779,True,True,5.18760807572
llama,LLaMA 3.3 70B,45,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.144354849976,0.134454465971,0,8.60303354793,1.29434389779,True,True,5.8591823747
llama,LLaMA 3.3 70B,45,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,0.38616957618,0.36262170152,0,6.58373995014,1.29434389779,True,True,5.26663982995
llama,LLaMA 3.3 70B,45,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,-0.140665299577,-0.229371840442,0,5.81804775747,1.29434389779,True,True,4.94889848836
llama,LLaMA 3.3 70B,45,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,0.718211615886,0.694573299581,0,8.589463056,1.29434389779,True,True,3.75027171796
llama,LLaMA 3.3 70B,45,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,-0.291604233525,-0.298814605832,0,13.9397541027,1.29434389779,True,True,11.5014517629
llama,LLaMA 3.3 70B,45,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,0.736380335754,0.732847560355,0,5.93783950695,1.29434389779,True,True,5.13654260624
llama,LLaMA 3.3 70B,45,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,0.558859706151,0.541470884812,0,6.94760534353,1.29434389779,True,True,5.28307538754
llama,LLaMA 3.3 70B,45,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,-0.0416008311974,-0.0975864783008,0,7.97910439157,1.29434389779,True,True,4.62227154589
llama,LLaMA 3.3 70B,45,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,0.0858207856283,0.0204860564036,0,19.5095811061,1.29434389779,True,True,14.8710870315
llama,LLaMA 3.3 70B,45,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,-0.225986606255,-0.244234349861,0,5.7773756878,1.29434389779,True,True,2.41771415058
llama,LLaMA 3.3 70B,45,10,H10_J,1049,0.0738420385752,True,low,PRIMARY_ELIGIBLE,USABLE,-0.168538513928,-0.196183269673,0,8.02597479883,1.29434389779,True,True,4.66063013956
gemma,Gemma 2 27B,45,4,H04_A,4030,0.283682950866,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.553269308798,-0.557091252678,0,259.163965691,1.18439650331,True,True,256.27267619
gemma,Gemma 2 27B,45,4,H04_B,4689,0.330071800648,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.64947680822,0.647049167168,0,203.311323422,1.18439650331,True,True,199.309842042
gemma,Gemma 2 27B,45,4,H04_C,3304,0.232577784035,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.562379520607,-0.564253565598,0,199.677130242,1.18439650331,True,True,198.129309742
gemma,Gemma 2 27B,45,4,H04_D,2183,0.153667464452,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.613676628208,0.610947707698,0,132.770474546,1.18439650331,True,True,129.343324028
gemma,Gemma 2 27B,45,5,H05_A,3405,0.239687456005,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.75684122247,0.755449898765,0,99.9878386919,1.18439650331,True,True,95.7702252712
gemma,Gemma 2 27B,45,5,H05_B,3813,0.26840771505,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.525463175398,-0.528713943947,0,265.772214319,1.18439650331,True,True,262.829227493
gemma,Gemma 2 27B,45,5,H05_C,2847,0.200408278192,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.534066178377,-0.536156672262,0,192.489007269,1.18439650331,True,True,190.942586055
gemma,Gemma 2 27B,45,5,H05_D,1730,0.121779529776,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.64235037531,0.639608037051,0,95.8667943911,1.18439650331,True,True,92.4331747066
gemma,Gemma 2 27B,45,5,H05_E,2411,0.169717020977,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.0811244120018,-0.0830126397954,0,400.933374083,1.18439650331,True,True,398.308281582
gemma,Gemma 2 27B,45,6,H06_A,2967,0.208855413206,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.776342080917,0.775606395903,0,75.7834277301,1.18439650331,True,True,71.0504672196
gemma,Gemma 2 27B,45,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.512761383826,-0.516276771101,0,303.333596966,1.18439650331,True,True,298.988301793
gemma,Gemma 2 27B,45,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.483277104699,-0.485757826968,0,186.958070153,1.18439650331,True,True,184.440611291
gemma,Gemma 2 27B,45,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.692994686608,0.69003586766,0,127.046309591,1.18439650331,True,True,123.096195484
gemma,Gemma 2 27B,45,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.0130664722135,0.00988952619145,0,382.856383573,1.18439650331,True,True,379.806193503
gemma,Gemma 2 27B,45,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.648682649149,-0.651453002921,0,225.676303217,1.18439650331,True,True,224.115461494
gemma,Gemma 2 27B,45,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,0.0860733966016,0.0740258079124,0,202.817059551,1.18439650331,True,True,201.567433907
gemma,Gemma 2 27B,45,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,0.755917095941,0.75475092998,0,85.6895253858,1.18439650331,True,True,80.8467419229
gemma,Gemma 2 27B,45,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,-0.472867663888,-0.475518847222,0,309.990341822,1.18439650331,True,True,305.345852698
gemma,Gemma 2 27B,45,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,-0.547189393564,-0.548755760979,0,199.937408908,1.18439650331,True,True,196.323360731
gemma,Gemma 2 27B,45,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,0.683117989137,0.680224641789,0,130.332293231,1.18439650331,True,True,126.784392716
gemma,Gemma 2 27B,45,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,-0.62157670532,-0.621767465532,0,218.686374803,1.18439650331,True,True,215.909430051
