cluster_label,trait,mean_zscore,rank_desc,direction,cluster_size
grounded_social,adaptable,0.7796712104500352,30,middle,45
grounded_social,stream_of_consciousness,0.7773540357330281,31,middle,45
grounded_social,open_ended,0.7503119664611381,32,middle,45
grounded_social,goofy,0.7416157016779968,33,middle,45
grounded_social,sycophantic,0.7334448483009862,34,middle,45
grounded_social,manipulative,0.719238285448428,35,middle,45
grounded_social,disorganized,0.7110351059746707,36,middle,45
grounded_social,flirty,0.7098344894647081,37,middle,45
grounded_social,temperamental,0.7045545958950613,38,middle,45
grounded_social,edgy,0.6983051735227733,39,middle,45
grounded_social,bitter,0.6980470227153514,40,middle,45
grounded_social,mischievous,0.6907430089210944,41,middle,45
grounded_social,paranoid,0.6840198478739897,42,middle,45
grounded_social,spontaneous,0.680885187001688,43,middle,45
grounded_social,socratic,0.6801669485633117,44,middle,45
grounded_social,savage,0.6785246906641016,45,middle,45
grounded_social,hostile,0.6734211254968605,46,middle,45
grounded_social,effusive,0.6711137496825956,47,middle,45
grounded_social,individualistic,0.6688872228736132,48,middle,45
grounded_social,avoidant,0.6685614210314944,49,middle,45
grounded_social,rebellious,0.6610852381996242,50,middle,45
grounded_social,manic,0.6580928501092908,51,middle,45
grounded_social,risk_taking,0.6213996217804536,52,middle,45
grounded_social,mercurial,0.6208641325317741,53,middle,45
grounded_social,evil,0.6173103255678692,54,middle,45
grounded_social,divergent,0.6158746152103178,55,middle,45
grounded_social,judgmental,0.6152934822503898,56,middle,45
grounded_social,relativist,0.6151327494599046,57,middle,45
grounded_social,chaotic,0.612310773996447,58,middle,45
grounded_social,passive_aggressive,0.6086942674821992,59,middle,45
grounded_social,passionate,0.5920737148916201,60,middle,45
grounded_social,narrative,0.5870807863298143,61,middle,45
grounded_social,generalist,0.5869429633165265,62,middle,45
grounded_social,adventurous,0.5863747334761422,63,middle,45
grounded_social,charismatic,0.5833220289444396,64,middle,45
grounded_social,urgent,0.5611570131545078,65,middle,45
grounded_social,ironic,0.5525446075648672,66,middle,45
grounded_social,petty,0.5450930153545143,67,middle,45
grounded_social,speculative,0.5045529600143798,68,middle,45
grounded_social,sardonic,0.496846309515614,69,middle,45
grounded_social,sarcastic,0.49617973877455485,70,middle,45
grounded_social,progressive,0.489787730629668,71,middle,45
grounded_social,subversive,0.48713040938977153,72,middle,45
grounded_social,intuitive,0.4849907266910992,73,middle,45
grounded_social,humble,0.48354499094255243,74,middle,45
grounded_social,wry,0.46106736449409313,75,middle,45
grounded_social,cynical,0.4602483058897583,76,middle,45
grounded_social,militant,0.45358373464143675,77,middle,45
grounded_social,exploratory,0.44649726494201253,78,middle,45
grounded_social,qualitative,0.4443018222618117,79,middle,45
grounded_social,iconoclastic,0.438749821844759,80,middle,45
grounded_social,innovative,0.43786047180434884,81,middle,45
grounded_social,whimsical,0.4338570716131829,82,middle,45
grounded_social,pessimistic,0.4335451284057885,83,middle,45
grounded_social,competitive,0.41985230844572485,84,middle,45
grounded_social,naive,0.4139379757477509,85,middle,45
grounded_social,acerbic,0.41328910820635356,86,middle,45
grounded_social,blunt,0.40008769829407725,87,middle,45
grounded_social,creative,0.3950182901539935,88,middle,45
grounded_social,cruel,0.3822731066365407,89,middle,45
grounded_social,forgiving,0.3739124053970354,90,middle,45
grounded_social,assertive,0.35722451640464575,91,middle,45
grounded_social,contemporary,0.3374134448884184,92,middle,45
grounded_social,zealous,0.3372868291466864,93,middle,45
grounded_social,paradoxical,0.32905167104161465,94,middle,45
grounded_social,deconstructionist,0.3258019037132674,95,middle,45
grounded_social,condescending,0.3161319267153324,96,middle,45
grounded_social,metaphorical,0.31008279627813967,97,middle,45
grounded_social,chill,0.3059138767321862,98,middle,45
grounded_social,efficient,0.30267316381840115,99,middle,45
grounded_social,interdisciplinary,0.2949039964000269,100,middle,45
grounded_social,misanthropic,0.2918913737746699,101,middle,45
grounded_social,verbose,0.29038066591451966,102,middle,45
grounded_social,artistic,0.27138758332100615,103,middle,45
grounded_social,obsessive,0.2671309333623143,104,middle,45
grounded_social,radical,0.24927132315885442,105,middle,45
grounded_social,libertarian,0.24264317028684185,106,middle,45
grounded_social,nostalgic,0.23781578361938516,107,middle,45
grounded_social,humanistic,0.23002200564436448,108,middle,45
grounded_social,rhetorical,0.22241145787992286,109,middle,45
grounded_social,reductionist,0.21675898543021127,110,middle,45
grounded_social,romantic,0.2149726257996197,111,middle,45
grounded_social,dramatic,0.2098380157480009,112,middle,45
grounded_social,egalitarian,0.20679625582971511,113,middle,45
grounded_social,melodramatic,0.200646135249949,114,middle,45
grounded_social,theatrical,0.19561881917867857,115,middle,45
grounded_social,poetic,0.19408535047949177,116,middle,45
grounded_social,flexible,0.17541962728034938,117,middle,45
grounded_social,grounded,0.16783952345444214,118,middle,45
grounded_social,understated,0.15855000221185372,119,middle,45
grounded_social,enigmatic,0.14601462743492397,120,middle,45
grounded_social,eclectic,0.12351109415977422,121,middle,45
grounded_social,contrarian,0.10514057895785235,122,middle,45
grounded_social,confrontational,0.09878012409305184,123,middle,45
grounded_social,melancholic,0.0645332313184824,124,middle,45
grounded_social,callous,0.051790396001829136,125,middle,45
grounded_social,provocative,0.047748026808823577,126,middle,45
grounded_social,mystical,0.04524939729758686,127,middle,45
grounded_social,critical,0.02832077860835978,128,middle,45
grounded_social,arrogant,0.02702455894814409,129,middle,45
grounded_social,secular,0.023492602212330297,130,middle,45
grounded_social,ethereal,0.020116260039516533,131,middle,45
grounded_social,challenging,0.0063445527572928455,132,middle,45
grounded_social,anthropocentric,-0.0014313873763559847,133,middle,45
grounded_social,nihilistic,-0.014837490476928863,134,middle,45
grounded_social,cryptic,-0.02200339987820286,135,middle,45
grounded_social,spiritual,-0.061759892794229464,136,middle,45
grounded_social,pacifist,-0.06966933322480279,137,middle,45
grounded_social,historical,-0.07362838301048777,138,middle,45
grounded_social,dogmatic,-0.07865951982780764,139,middle,45
grounded_social,futuristic,-0.09335009651469216,140,middle,45
grounded_social,universalist,-0.11756840590501806,141,middle,45
grounded_social,fatalistic,-0.12942410156773057,142,middle,45
grounded_social,optimistic,-0.14629995352985556,143,middle,45
grounded_social,systems_thinker,-0.14679551443668892,144,middle,45
grounded_social,pluralist,-0.14917978051935443,145,middle,45
grounded_social,materialist,-0.16283201962416824,146,middle,45
grounded_social,transparent,-0.17844902153814396,147,middle,45
grounded_social,philosophical,-0.1797954715050571,148,middle,45
grounded_social,grandiose,-0.19289928661440586,149,middle,45
grounded_social,nurturing,-0.21010028169963316,150,middle,45
grounded_social,deterministic,-0.2166124240254077,151,middle,45
grounded_social,proactive,-0.22955995222646217,152,middle,45
grounded_social,collaborative,-0.23913536940694335,153,middle,45
grounded_social,bombastic,-0.24302506801582224,154,middle,45
grounded_social,supportive,-0.24581532745555001,155,middle,45
grounded_social,confident,-0.2527466351648029,156,middle,45
grounded_social,epicurean,-0.2576886276222378,157,middle,45
grounded_social,utilitarian,-0.2659292789630405,158,middle,45
grounded_social,dominant,-0.2737527228454206,159,middle,45
grounded_social,problem_solving,-0.31941888777091243,160,middle,45
grounded_social,curious,-0.3295938686137745,161,middle,45
grounded_social,absolutist,-0.33043354713547435,162,middle,45
grounded_social,introspective,-0.37055411748555134,163,middle,45
grounded_social,elitist,-0.37835947741232556,164,middle,45
grounded_social,generous,-0.3961165651772657,165,middle,45
grounded_social,benevolent,-0.4039603474329691,166,middle,45
grounded_social,eloquent,-0.4076706206858508,167,middle,45
grounded_social,fundamentalist,-0.43163657891467294,168,middle,45
grounded_social,literal,-0.4397249175413654,169,middle,45
grounded_social,deontological,-0.45875758483117146,170,middle,45
grounded_social,esoteric,-0.4672551552324894,171,middle,45
grounded_social,moderate,-0.4911980079229005,172,middle,45
grounded_social,agreeable,-0.49266969610180533,173,middle,45
grounded_social,quantitative,-0.5407438571279454,174,middle,45
grounded_social,deferential,-0.5480654067248472,175,middle,45
grounded_social,circumspect,-0.5615076412264115,176,middle,45
grounded_social,cautious,-0.5697215678651516,177,middle,45
grounded_social,conciliatory,-0.5697498764516057,178,middle,45
grounded_social,idealistic,-0.5756787797875496,179,middle,45
grounded_social,traditional,-0.58249084973236,180,middle,45
grounded_social,concise,-0.5915120359774407,181,middle,45
grounded_social,prescriptive,-0.5994654527015102,182,middle,45
grounded_social,factual,-0.5995693642219942,183,middle,45
grounded_social,convergent,-0.6095415607972824,184,middle,45
grounded_social,meditative,-0.6234717963906715,185,middle,45
grounded_social,environmental,-0.6524896408899232,186,middle,45
grounded_social,rationalist,-0.6533898938568364,187,middle,45
grounded_social,tactful,-0.6583900470981574,188,middle,45
grounded_social,educational,-0.6599561158344583,189,middle,45
grounded_social,holistic,-0.6734843705834967,190,middle,45
grounded_social,inspirational,-0.674443348568972,191,middle,45
grounded_social,serene,-0.7144377839380748,192,middle,45
grounded_social,essentialist,-0.7258739303684785,193,middle,45
grounded_social,diplomatic,-0.7345207231384123,194,middle,45
grounded_social,calm,-0.7352372320737339,195,middle,45
grounded_social,decisive,-0.7380490509176438,196,middle,45
grounded_social,analytical,-0.7430871628423876,197,middle,45
grounded_social,closure_seeking,-0.7520961196607148,198,middle,45
grounded_social,pensive,-0.7586810390506791,199,middle,45
grounded_social,data_driven,-0.7612243700893329,200,middle,45
grounded_social,skeptical,-0.761329714752316,201,middle,45
grounded_social,patient,-0.7620795132245388,202,middle,45
grounded_social,resilient,-0.7728057266549636,203,middle,45
grounded_social,earnest,-0.7764520323414497,204,middle,45
grounded_social,inclusive,-0.791399998404827,205,middle,45
grounded_social,abstract,-0.8043148099453202,206,middle,45
grounded_social,theoretical,-0.8066871890486267,207,middle,45
grounded_social,altruistic,-0.8083696286872363,208,middle,45
grounded_social,conceptual,-0.8094434447549774,209,middle,45
grounded_social,methodical,-0.8183730443102918,210,middle,45
grounded_social,ascetic,-0.8186434388550208,211,middle,45
grounded_social,collectivistic,-0.8546618112215165,212,middle,45
grounded_social,strategic,-0.8561882033870138,213,middle,45
grounded_social,regulatory,-0.8656343241813815,214,middle,45
grounded_social,reserved,-0.8796385509873681,215,middle,45
grounded_social,descriptive,-0.8886969887987016,216,middle,45
grounded_social,conscientious,-0.889728685652699,217,middle,45
grounded_social,reverent,-0.9000092045179672,218,middle,45
grounded_social,structuralist,-0.913030120974729,219,middle,45
grounded_social,dispassionate,-0.9175686867260274,220,middle,45
grounded_social,independent,-0.9386188522880112,221,middle,45
grounded_social,big_picture,-0.9525945354745972,222,middle,45
grounded_social,vindictive,-0.9529154385388539,223,middle,45
grounded_social,detached,-0.9627219388102061,224,middle,45
grounded_social,introverted,-0.9645839596604922,225,middle,45
grounded_social,specialized,-1.0359434912717358,226,middle,45
grounded_social,ritualistic,-1.0360704175710962,227,middle,45
grounded_social,erudite,-1.0408883680317247,228,middle,45
grounded_social,pedantic,-1.0446467439869842,229,middle,45
grounded_social,calculating,-1.0511445163358648,230,middle,45
grounded_social,principled,-1.0644255611902376,231,bottom,45
grounded_social,solemn,-1.0679387527952653,232,bottom,45
grounded_social,technical,-1.0763000028094611,233,bottom,45
grounded_social,cosmopolitan,-1.0791723445925605,234,bottom,45
grounded_social,stoic,-1.096774378159576,235,bottom,45
grounded_social,formalist,-1.1040413377962692,236,bottom,45
grounded_social,serious,-1.1133603062427966,237,bottom,45
grounded_social,meticulous,-1.124954479545059,238,bottom,45
grounded_social,perfectionist,-1.1524271811851798,239,bottom,45
grounded_social,formal,-1.1698322492896536,240,bottom,45
mythic_spiritual,fatalistic,1.4403856841106049,1,top,61
mythic_spiritual,eloquent,1.437314042341616,2,top,61
mythic_spiritual,philosophical,1.4106804779645168,3,top,61
mythic_spiritual,spiritual,1.403571528463964,4,top,61
mythic_spiritual,cryptic,1.3960474231569062,5,top,61
mythic_spiritual,ethereal,1.3816890367267212,6,top,61
mythic_spiritual,mystical,1.3737629910110325,7,top,61
mythic_spiritual,idealistic,1.3734953902287212,8,top,61
mythic_spiritual,grandiose,1.3504885625939391,9,top,61
mythic_spiritual,esoteric,1.330859070522147,10,top,61
mythic_spiritual,bombastic,1.3303820373615418,11,middle,61
mythic_spiritual,enigmatic,1.3257098962388987,12,middle,61
mythic_spiritual,essentialist,1.3174664382939543,13,middle,61
mythic_spiritual,epicurean,1.3155961412552957,14,middle,61
mythic_spiritual,absolutist,1.285061185102489,15,middle,61
mythic_spiritual,poetic,1.2849010130081984,16,middle,61
mythic_spiritual,historical,1.2842589351053666,17,middle,61
mythic_spiritual,melancholic,1.2786779176389742,18,middle,61
mythic_spiritual,deterministic,1.2751456289974195,19,middle,61
mythic_spiritual,conceptual,1.271484762843415,20,middle,61
mythic_spiritual,romantic,1.2691921025288821,21,middle,61
mythic_spiritual,meditative,1.2645335292648134,22,middle,61
mythic_spiritual,rhetorical,1.2616631763827821,23,middle,61
mythic_spiritual,fundamentalist,1.258946593604741,24,middle,61
mythic_spiritual,eclectic,1.2581442503457028,25,middle,61
mythic_spiritual,nostalgic,1.2579513109659928,26,middle,61
mythic_spiritual,abstract,1.2461878260811683,27,middle,61
mythic_spiritual,dramatic,1.2303388357914196,28,middle,61
mythic_spiritual,metaphorical,1.2278605133711649,29,middle,61
mythic_spiritual,artistic,1.2223655057495677,30,middle,61
mythic_spiritual,paradoxical,1.1978026859825213,31,middle,61
mythic_spiritual,theatrical,1.1936722727966607,32,middle,61
mythic_spiritual,elitist,1.188107997247437,33,middle,61
mythic_spiritual,melodramatic,1.1762691351192527,34,middle,61
mythic_spiritual,deontological,1.172356819882963,35,middle,61
mythic_spiritual,theoretical,1.1652921036869806,36,middle,61
mythic_spiritual,qualitative,1.158090046512416,37,middle,61
mythic_spiritual,libertarian,1.154629067807288,38,middle,61
mythic_spiritual,ascetic,1.1460994343747104,39,middle,61
mythic_spiritual,pacifist,1.1367474232855448,40,middle,61
mythic_spiritual,nihilistic,1.1254313839511783,41,middle,61
mythic_spiritual,confident,1.1246842099334728,42,middle,61
mythic_spiritual,pensive,1.1236928918098066,43,middle,61
mythic_spiritual,universalist,1.1118939956251779,44,middle,61
mythic_spiritual,reverent,1.091226856719285,45,middle,61
mythic_spiritual,obsessive,1.0794961290575849,46,middle,61
mythic_spiritual,ritualistic,1.0619969470002015,47,middle,61
mythic_spiritual,systems_thinker,1.059838297420114,48,middle,61
mythic_spiritual,creative,1.0379283031703503,49,middle,61
mythic_spiritual,dogmatic,1.0337806447594748,50,middle,61
mythic_spiritual,verbose,1.0283363241916932,51,middle,61
mythic_spiritual,intuitive,1.027422622157581,52,middle,61
mythic_spiritual,environmental,1.025407510729876,53,middle,61
mythic_spiritual,narrative,1.023687596991934,54,middle,61
mythic_spiritual,zealous,1.0201920853589022,55,middle,61
mythic_spiritual,provocative,1.0056968053442485,56,middle,61
mythic_spiritual,arrogant,1.0045129682843696,57,middle,61
mythic_spiritual,big_picture,1.0031824332644437,58,middle,61
mythic_spiritual,contrarian,0.9939380032214136,59,middle,61
mythic_spiritual,speculative,0.9523657876989572,60,middle,61
mythic_spiritual,interdisciplinary,0.9220470199445524,61,middle,61
mythic_spiritual,deconstructionist,0.922017973037803,62,middle,61
mythic_spiritual,whimsical,0.9177073986398249,63,middle,61
mythic_spiritual,misanthropic,0.9033016137657905,64,middle,61
mythic_spiritual,erudite,0.8964751916366944,65,middle,61
mythic_spiritual,subversive,0.8926709989010266,66,middle,61
mythic_spiritual,condescending,0.8823445581028255,67,middle,61
mythic_spiritual,introverted,0.864744795210675,68,middle,61
mythic_spiritual,introspective,0.8626697729230821,69,middle,61
mythic_spiritual,relativist,0.8538262907806364,70,middle,61
mythic_spiritual,charismatic,0.8408509805959357,71,middle,61
mythic_spiritual,serene,0.8345447567648507,72,middle,61
mythic_spiritual,passionate,0.8056632855166735,73,middle,61
mythic_spiritual,critical,0.7821723212906438,74,middle,61
mythic_spiritual,spontaneous,0.7725331973883752,75,middle,61
mythic_spiritual,flirty,0.7706030460918338,76,middle,61
mythic_spiritual,chaotic,0.7692612597478916,77,middle,61
mythic_spiritual,challenging,0.7519263001580491,78,middle,61
mythic_spiritual,socratic,0.7495538514113695,79,middle,61
mythic_spiritual,assertive,0.73890121701926,80,middle,61
mythic_spiritual,adventurous,0.728715836514958,81,middle,61
mythic_spiritual,risk_taking,0.7100100224308584,82,middle,61
mythic_spiritual,forgiving,0.7083207837646753,83,middle,61
mythic_spiritual,individualistic,0.702140471229653,84,middle,61
mythic_spiritual,radical,0.691121518070223,85,middle,61
mythic_spiritual,stream_of_consciousness,0.6845585640780689,86,middle,61
mythic_spiritual,independent,0.6509354190004586,87,middle,61
mythic_spiritual,ironic,0.6493802908399053,88,middle,61
mythic_spiritual,pessimistic,0.6483708535857853,89,middle,61
mythic_spiritual,divergent,0.6454673096228092,90,middle,61
mythic_spiritual,manipulative,0.6417281915710791,91,middle,61
mythic_spiritual,iconoclastic,0.639377105824342,92,middle,61
mythic_spiritual,pedantic,0.6371974323588727,93,middle,61
mythic_spiritual,paranoid,0.6346992706596839,94,middle,61
mythic_spiritual,petty,0.6267397783361125,95,middle,61
mythic_spiritual,militant,0.619061824484178,96,middle,61
mythic_spiritual,curious,0.6169449468553725,97,middle,61
mythic_spiritual,passive_aggressive,0.6146539224543751,98,middle,61
mythic_spiritual,mercurial,0.6059958414603802,99,middle,61
mythic_spiritual,innovative,0.6004127873889404,100,middle,61
mythic_spiritual,sardonic,0.5999624091889827,101,middle,61
mythic_spiritual,wry,0.5925266299589396,102,middle,61
mythic_spiritual,emotional,0.5866642610768199,103,middle,61
mythic_spiritual,sarcastic,0.5844523195056402,104,middle,61
mythic_spiritual,constructivist,0.5629530898934356,105,middle,61
mythic_spiritual,disorganized,0.5619218110370328,106,middle,61
mythic_spiritual,bitter,0.5607623639040303,107,middle,61
mythic_spiritual,evil,0.5568668931600496,108,middle,61
mythic_spiritual,competitive,0.5524418395478147,109,middle,61
mythic_spiritual,solemn,0.5495057069087159,110,middle,61
mythic_spiritual,principled,0.5427158682033186,111,middle,61
mythic_spiritual,collectivistic,0.5407453031302388,112,middle,61
mythic_spiritual,futuristic,0.5351590087972456,113,middle,61
mythic_spiritual,holistic,0.5284269817099022,114,middle,61
mythic_spiritual,acerbic,0.5228897383237496,115,middle,61
mythic_spiritual,specialized,0.5187771201941789,116,middle,61
mythic_spiritual,cynical,0.5165075820818662,117,middle,61
mythic_spiritual,cruel,0.5085874099129059,118,middle,61
mythic_spiritual,sycophantic,0.507339013962306,119,middle,61
mythic_spiritual,improvisational,0.5020957231973164,120,middle,61
mythic_spiritual,mischievous,0.4902296572528294,121,middle,61
mythic_spiritual,open_ended,0.48351176161962156,122,middle,61
mythic_spiritual,rebellious,0.4821717221383849,123,middle,61
mythic_spiritual,altruistic,0.4701577108926339,124,middle,61
mythic_spiritual,edgy,0.45990707152346155,125,middle,61
mythic_spiritual,temperamental,0.4536568058827916,126,middle,61
mythic_spiritual,playful,0.4366073626818611,127,middle,61
mythic_spiritual,witty,0.4183301704812308,128,middle,61
mythic_spiritual,visceral,0.4153566876088064,129,middle,61
mythic_spiritual,judgmental,0.4091784608950876,130,middle,61
mythic_spiritual,effusive,0.3914394536251587,131,middle,61
mythic_spiritual,generalist,0.38859531351249965,132,middle,61
mythic_spiritual,generous,0.3726802300396724,133,middle,61
mythic_spiritual,perfectionist,0.3708093491203034,134,middle,61
mythic_spiritual,entertaining,0.35849463778187163,135,middle,61
mythic_spiritual,callous,0.34967617152846653,136,middle,61
mythic_spiritual,animated,0.3253524335680837,137,middle,61
mythic_spiritual,formal,0.3086109828816715,138,middle,61
mythic_spiritual,circumspect,0.2823042851500265,139,middle,61
mythic_spiritual,hedonistic,0.2603356246542205,140,middle,61
mythic_spiritual,goofy,0.2542167052142145,141,middle,61
mythic_spiritual,neurotic,0.2462050887725238,142,middle,61
mythic_spiritual,empathetic,0.23864067306443137,143,middle,61
mythic_spiritual,dominant,0.23661309222253687,144,middle,61
mythic_spiritual,manic,0.2353110559914489,145,middle,61
mythic_spiritual,savage,0.23113059722608403,146,middle,61
mythic_spiritual,serious,0.20897506744915023,147,middle,61
mythic_spiritual,meticulous,0.20131689015680349,148,middle,61
mythic_spiritual,technical,0.1998876368682107,149,middle,61
mythic_spiritual,humanistic,0.18969601747823092,150,middle,61
mythic_spiritual,calculating,0.1893591515398049,151,middle,61
mythic_spiritual,traditional,0.16097233869425537,152,middle,61
mythic_spiritual,hostile,0.14957119501068236,153,middle,61
mythic_spiritual,earnest,0.14620035730872977,154,middle,61
mythic_spiritual,reactive,0.1091567105685214,155,middle,61
mythic_spiritual,confrontational,0.10238294967200806,156,middle,61
mythic_spiritual,impulsive,0.09852341158143092,157,middle,61
mythic_spiritual,accommodating,0.09190015001783675,158,middle,61
mythic_spiritual,inspirational,0.0791834394961107,159,middle,61
mythic_spiritual,tactful,0.0655036093864815,160,middle,61
mythic_spiritual,submissive,0.05476178380714697,161,middle,61
mythic_spiritual,anxious,0.05378319023712648,162,middle,61
mythic_spiritual,nonchalant,0.052548765354654386,163,middle,61
mythic_spiritual,flippant,0.022855703341872216,164,middle,61
mythic_spiritual,irreverent,0.01329441860405933,165,middle,61
mythic_spiritual,naive,0.007046834638493085,166,middle,61
mythic_spiritual,stoic,-0.0004983912131937435,167,middle,61
mythic_spiritual,concise,-0.010523671370814426,168,middle,61
mythic_spiritual,decisive,-0.01698813958905921,169,middle,61
mythic_spiritual,strategic,-0.017859399727368632,170,middle,61
mythic_spiritual,nurturing,-0.03304652417257885,171,middle,61
mythic_spiritual,formalist,-0.038629014322859305,172,middle,61
mythic_spiritual,conscientious,-0.04820093571443642,173,middle,61
mythic_spiritual,impatient,-0.05321321876796538,174,middle,61
mythic_spiritual,inclusive,-0.07083339395843323,175,middle,61
mythic_spiritual,skeptical,-0.07881202325974183,176,middle,61
mythic_spiritual,cosmopolitan,-0.1404298556416882,177,middle,61
mythic_spiritual,sassy,-0.14798975045520824,178,middle,61
mythic_spiritual,patient,-0.1918127509740006,179,middle,61
mythic_spiritual,diplomatic,-0.21921812369794835,180,middle,61
mythic_spiritual,vindictive,-0.25784594944312644,181,middle,61
mythic_spiritual,agreeable,-0.30299236553570735,182,middle,61
mythic_spiritual,benevolent,-0.30435747495838084,183,middle,61
mythic_spiritual,casual,-0.31458331780573406,184,middle,61
mythic_spiritual,calm,-0.3245614723837873,185,middle,61
mythic_spiritual,extroverted,-0.3648978729771163,186,middle,61
mythic_spiritual,deferential,-0.4039066239736759,187,middle,61
mythic_spiritual,avoidant,-0.4190109335780555,188,middle,61
mythic_spiritual,regulatory,-0.43008313134019444,189,middle,61
mythic_spiritual,anthropocentric,-0.43433649178182726,190,middle,61
mythic_spiritual,detached,-0.4450792158656112,191,middle,61
mythic_spiritual,educational,-0.448940835003561,192,middle,61
mythic_spiritual,descriptive,-0.44935971791106943,193,middle,61
mythic_spiritual,closure_seeking,-0.4667736388397771,194,middle,61
mythic_spiritual,blunt,-0.4680426853994353,195,middle,61
mythic_spiritual,resilient,-0.47149987075834665,196,middle,61
mythic_spiritual,reserved,-0.47552873283640085,197,middle,61
mythic_spiritual,urgent,-0.47736163857335884,198,middle,61
mythic_spiritual,dispassionate,-0.4835631499572965,199,middle,61
mythic_spiritual,chill,-0.500459303723109,200,middle,61
mythic_spiritual,gregarious,-0.5012661851484794,201,middle,61
mythic_spiritual,supportive,-0.5049449879295009,202,middle,61
mythic_spiritual,conciliatory,-0.5077709532366598,203,middle,61
mythic_spiritual,structuralist,-0.5087978941538944,204,middle,61
mythic_spiritual,inquisitive,-0.5259181198988004,205,middle,61
mythic_spiritual,methodical,-0.5499296719185991,206,middle,61
mythic_spiritual,proactive,-0.5953746353002856,207,middle,61
mythic_spiritual,cautious,-0.6341788343659094,208,middle,61
mythic_spiritual,moderate,-0.6373731140532325,209,middle,61
mythic_spiritual,prescriptive,-0.6412663332770039,210,middle,61
mythic_spiritual,exploratory,-0.6496516242266397,211,middle,61
mythic_spiritual,experiential,-0.6500876523286047,212,middle,61
mythic_spiritual,optimistic,-0.655313228844435,213,middle,61
mythic_spiritual,analytical,-0.6753874801435487,214,middle,61
mythic_spiritual,convergent,-0.7322775027993489,215,middle,61
mythic_spiritual,factual,-0.7908720830944204,216,middle,61
mythic_spiritual,progressive,-0.8006153411143329,217,middle,61
mythic_spiritual,data_driven,-0.8153370912298998,218,middle,61
mythic_spiritual,existentialist,-0.8248471971593847,219,middle,61
mythic_spiritual,pluralist,-0.8693252410559393,220,middle,61
mythic_spiritual,literal,-0.8711019923345179,221,middle,61
mythic_spiritual,accessible,-0.879288035769202,222,middle,61
mythic_spiritual,adaptable,-0.8999771595409778,223,middle,61
mythic_spiritual,rationalist,-0.9025876710296923,224,middle,61
mythic_spiritual,understated,-0.9534342657516212,225,middle,61
mythic_spiritual,collaborative,-0.9841767498898466,226,middle,61
mythic_spiritual,egalitarian,-1.0157571482988776,227,middle,61
mythic_spiritual,quantitative,-1.025243619659649,228,middle,61
mythic_spiritual,flexible,-1.0722003746609052,229,middle,61
mythic_spiritual,efficient,-1.0896737518791815,230,middle,61
mythic_spiritual,practical,-1.1543537605886052,231,bottom,61
mythic_spiritual,problem_solving,-1.1673507486803611,232,bottom,61
mythic_spiritual,humble,-1.1681906118961574,233,bottom,61
mythic_spiritual,materialist,-1.1826471185086485,234,bottom,61
mythic_spiritual,utilitarian,-1.2242547164565079,235,bottom,61
mythic_spiritual,transparent,-1.306218785696646,236,bottom,61
mythic_spiritual,secular,-1.3290007589782937,237,bottom,61
mythic_spiritual,reductionist,-1.3975021800256018,238,bottom,61
mythic_spiritual,grounded,-1.4163002451122064,239,bottom,61
mythic_spiritual,contemporary,-1.4362447569320562,240,bottom,61
other,avoidant,1.711165461295309,1,top,22
other,impulsive,1.5716547422550056,2,top,22
other,anxious,1.5642788511367547,3,top,22
other,neurotic,1.4906479851777328,4,top,22
other,impatient,1.4677963768276037,5,top,22
other,manic,1.459158035499098,6,top,22
other,flippant,1.4313407665600077,7,top,22
other,reactive,1.4144492834108482,8,top,22
other,naive,1.405874903456224,9,top,22
other,nonchalant,1.3840101834638594,10,top,22
other,goofy,1.346581543705379,11,middle,22
other,temperamental,1.3137275595835372,12,middle,22
other,submissive,1.2846155846032656,13,middle,22
other,irreverent,1.2831250793215998,14,middle,22
other,disorganized,1.2762568267951002,15,middle,22
other,hedonistic,1.2530461848348926,16,middle,22
other,effusive,1.2379570165981972,17,middle,22
other,visceral,1.2365306234689568,18,middle,22
other,petty,1.2307342671663972,19,middle,22
other,sycophantic,1.1911695485492364,20,middle,22
other,hostile,1.1886416414203538,21,middle,22
other,extroverted,1.1882698075844091,22,middle,22
other,mercurial,1.1846912645187162,23,middle,22
other,passive_aggressive,1.1580158571760366,24,middle,22
other,mischievous,1.1460174275317603,25,middle,22
other,casual,1.129980940133864,26,middle,22
other,playful,1.108730824165134,27,middle,22
other,manipulative,1.0841098731903527,28,middle,22
other,sassy,1.0690033692184342,29,middle,22
other,sarcastic,1.0565232656751797,30,middle,22
other,accommodating,1.0486067331974793,31,middle,22
other,judgmental,1.0449960633520403,32,middle,22
other,savage,1.0350739724015112,33,middle,22
other,sardonic,1.0326473000132161,34,middle,22
other,entertaining,1.031505629670072,35,middle,22
other,evil,1.0214511837109947,36,middle,22
other,ironic,1.0155589565908585,37,middle,22
other,gregarious,1.0132477490001868,38,middle,22
other,edgy,1.0004047595794197,39,middle,22
other,urgent,0.9926470644773466,40,middle,22
other,stream_of_consciousness,0.9889531643036886,41,middle,22
other,efficient,0.9886871828710109,42,middle,22
other,cruel,0.9861481501108016,43,middle,22
other,concise,0.9744269732427124,44,middle,22
other,witty,0.9727153234680721,45,middle,22
other,condescending,0.9684609445936174,46,middle,22
other,wry,0.9605726626109142,47,middle,22
other,bitter,0.9373484942664074,48,middle,22
other,improvisational,0.9353813621624348,49,middle,22
