replicate,M1_R2,M1_RMSE,M2_R2,M2_RMSE,M3_R2,M3_RMSE,delta_R2_M3_M1
919,0.41929233244514896,0.6023006651431424,0.2189654327760705,0.6985052751527917,0.43958271039262986,0.5916846809022899,0.020290377947480898
920,0.4301993839951649,0.6062615339730016,0.21274714734371236,0.7126161792004985,0.443503098611,0.5991422307578138,0.013303714615835127
921,0.47966655084190757,0.5893430716961223,0.25197698303283944,0.7066181535225156,0.5013214004700117,0.5769493327350003,0.021654849628104156
922,0.4082815005037911,0.6262979173061652,0.18101641106859778,0.7368193006969971,0.41815644391841256,0.6210499173108074,0.009874943414621473
923,0.4708293030741746,0.6268439677076401,0.2260174129479815,0.7581011448156226,0.4863401871755789,0.6175887154774052,0.015510884101404332
924,0.45197772802505787,0.6187988001811252,0.23581410510189837,0.7307181036811796,0.46342519295158613,0.6123017456067613,0.011447464926528261
925,0.5069239434629104,0.5667487345704734,0.24151634050628923,0.7029213210986827,0.5099645810703393,0.5649985558324542,0.0030406376074288977
926,0.44081425899582427,0.6011368879504728,0.25679122481716354,0.6930279478042267,0.4607659423141367,0.5903152346426505,0.01995168331831243
927,0.4713926332772158,0.5655176249739683,0.1784860158296978,0.7049965949775586,0.471193099117608,0.5656243482667929,-0.00019953415960782817
928,0.46181454239029196,0.6037200140593424,0.21018481169219183,0.7313619043638089,0.4666076507907123,0.6010256202102177,0.004793108400420354
929,0.4460046668151516,0.5879209063392223,0.17480995948770117,0.7175345862935433,0.4501240876785464,0.5857309847614331,0.004119420863394785
930,0.4101747014406395,0.6314735861985267,0.19747916111451402,0.7365829305454347,0.4362150117710648,0.6173767142370525,0.02604031033042531
931,0.4217439231692297,0.5881031094264191,0.14757614569333288,0.7140377456632951,0.4188182058488156,0.5895890017622821,-0.002925717320414134
932,0.4412779789603911,0.6091731142164761,0.207067944762086,0.7257061788143826,0.4501447562662746,0.6043200713699641,0.008866777305883478
933,0.4638665011686839,0.5973992798247844,0.2050934218838334,0.7274217264268033,0.4636764520543679,0.5975051537764561,-0.00019004911431597105
934,0.42603715139678466,0.6244718096870957,0.19093113185765775,0.7414189670435517,0.4376256274466247,0.6181355304759428,0.011588476049840035
935,0.451453529734698,0.596811388377515,0.15405066267416268,0.7411439480070424,0.448102468286789,0.5986315682708762,-0.003351061447908976
936,0.48062759649112996,0.6008553432233827,0.21827352429619096,0.7371534510866758,0.48062013939516157,0.6008596567177503,-7.457095968388394e-06
937,0.4475891508760086,0.6152171503900927,0.19650173553890493,0.7419759108588351,0.4577305851751663,0.6095437591599182,0.010141434299157703
938,0.48380359744425816,0.5943658855343003,0.22062872995017013,0.7303290637678364,0.4777818514964427,0.5978226537652039,-0.00602174594781546
939,0.44996339867502844,0.6193704986025912,0.2398206279666557,0.728136431182125,0.46993790344919295,0.6080203227410534,0.019974504774164514
940,0.45055846127635324,0.6186770785749596,0.20631283897162023,0.7435804429054286,0.45962043415939413,0.6135539271997467,0.009061972883040892
941,0.4136125957702135,0.6184878539944111,0.17305298977863204,0.734476152685195,0.414202600077774,0.618176624309111,0.0005900043075605099
942,0.4124698496931172,0.6319956900243519,0.1902400634109287,0.7419543415198329,0.42209830915351676,0.6267957167495153,0.009628459460399585
943,0.4748674932384107,0.6231616045861293,0.20211858374563063,0.7681312084427424,0.47049377951778515,0.625751311802323,-0.0043737137206255605
944,0.38716846682901174,0.6134402502545167,0.17907996682487703,0.7099898555552671,0.3957967235266354,0.6091065286961842,0.008628256697623682
945,0.45733865239342186,0.5824422822156242,0.2064591955628804,0.7043249646288522,0.45892609757336345,0.5815897501833502,0.0015874451799415823
946,0.4614785426203971,0.6208893013264064,0.22618992716445285,0.7442688788838371,0.47474768494029673,0.6131922508881305,0.013269142319899618
947,0.46172409949674365,0.6191666443169246,0.21799333484046934,0.7462946207581133,0.4653164637042838,0.6170970777332275,0.0035923642075401663
948,0.43611156202985324,0.6047016451382449,0.1755544015328625,0.7311821103543764,0.4391636683382538,0.6030629186115997,0.0030521063084005817
949,0.485978533382981,0.5937519283183038,0.19601009491897947,0.7425739379414396,0.4907723255009959,0.5909767614553374,0.004793792118014895
950,0.4224615616509404,0.6101033377614238,0.18657799969228817,0.7240539231955859,0.43180742997563504,0.6051467831842546,0.00934586832469464
951,0.48072296955740823,0.5971263469759754,0.2503216490563056,0.7174706873926889,0.49562819952882,0.5884940499717758,0.014905229971411749
952,0.47484207289509006,0.6044445633162826,0.23279711942406744,0.7305780593026997,0.4789476053321283,0.6020772412914231,0.004105532437038262
953,0.42435927610921054,0.6356791978024001,0.20158100875076446,0.7486480084315144,0.4373694238066451,0.6284546000312752,0.013010147697434582
954,0.40991951474177746,0.6241801261655129,0.19040941685578405,0.7311172563456179,0.4244558915168768,0.6164439816121029,0.014536376775099336
955,0.43007450501812183,0.6009247242349585,0.19447366328137383,0.7144155558759875,0.4262570433514157,0.6029339153616247,-0.0038174616667061567
956,0.4417918592649257,0.6374211291664416,0.1820869729882706,0.7715817290712831,0.4473821981598045,0.63422127726119,0.00559033889487881
957,0.4707808897429071,0.5946237201010229,0.1781444481652874,0.741006840479346,0.4734371383243352,0.5931295796941382,0.0026562485814281
958,0.4390060581039733,0.6076699527713626,0.2184340298347036,0.7172515536175222,0.45371210520062066,0.5996522469077089,0.014706047096647357
959,0.40514546511441785,0.6224529978058293,0.19666208200141855,0.7233530345103222,0.4176706451653803,0.6158649893897545,0.012525180050962481
960,0.47248456122272087,0.58296100895328,0.24408974565347197,0.6978418957406499,0.4836016649293342,0.5767855047299297,0.01111710370661334
961,0.42302067425278755,0.6434891226840449,0.2045986775776878,0.755534392546953,0.44109054740691167,0.6333325536354791,0.018069873154124116
962,0.461484868704661,0.6043099065368641,0.19107780680892816,0.7406518871652122,0.4685692906689515,0.600321754886481,0.007084421964290488
963,0.4031441977445266,0.6023538390044693,0.20704770133913097,0.6942893503802458,0.4226720103343937,0.5924180456772947,0.019527812589867133
964,0.42828933104188704,0.6358689963819834,0.22508705988918642,0.7402969470385696,0.44231548707553003,0.6280204617676014,0.014026156033642989
965,0.4205055720394558,0.5994634863452993,0.18507931077528006,0.7108791470679472,0.4337791878461359,0.5925582063962155,0.013273615806680072
966,0.46818569588074677,0.6127118243090331,0.24081148867393487,0.7320674009518287,0.4793126676258218,0.6062681598162594,0.011126971745075043
967,0.4203668010584969,0.62272238959205,0.19393832343941597,0.7343481270043773,0.4321284423509809,0.6163720164719344,0.011761641292484026
968,0.4735732011106253,0.6161136980325574,0.3074357937721053,0.7066785198070943,0.4989613967794363,0.6010733371066461,0.02538819566881101
969,0.4474310409564536,0.6135927708522605,0.19768920266365553,0.7393640165679134,0.45177676345805384,0.6111751835826377,0.004345722501600258
970,0.43357188568204863,0.6368164926560475,0.20772839872997717,0.753145605589659,0.4488976999511737,0.6281422613852368,0.015325814269125049
971,0.4581968930856368,0.613040905305649,0.1953202541455138,0.7471025923727431,0.46521800613362063,0.6090558183468191,0.007021113047983807
972,0.43438412681473393,0.598057283874926,0.20896155764558866,0.707262748644674,0.4397430929074331,0.5952173739124127,0.005358966092699147
973,0.4244631033974109,0.6122829959392404,0.23032026819222107,0.7080609417595207,0.442388552589585,0.6026726091978136,0.017925449192174092
974,0.4665377098823047,0.5907085245527458,0.19369089432140774,0.7262266097233493,0.46714324504851534,0.5903731715633512,0.0006055351662106467
975,0.44037857647276635,0.6022109952449954,0.19711624093632119,0.7213197960266021,0.4378827406391427,0.6035523910784742,-0.002495835833623672
976,0.4237564222794409,0.6073661104603811,0.15067521080472857,0.7373682041824646,0.41990668369426887,0.6093915634101252,-0.0038497385851720134
977,0.4475690315780073,0.6138902076239916,0.16549977957615414,0.7545098703196762,0.4433594363128469,0.6162247300230047,-0.004209595265160404
978,0.4629040825594306,0.6112056787038392,0.24531324195618953,0.7245107268911365,0.4729715347459025,0.6054502895397929,0.01006745218647187
979,0.44627934954589865,0.6223816328337414,0.18921405355538157,0.7531205769110348,0.4439574796709965,0.6236851578495967,-0.002321869874902127
980,0.4070322575704316,0.616043533553422,0.19751413841924448,0.7166623080875727,0.4182902120656098,0.6101674763380808,0.01125795449517819
981,0.4438274344410902,0.6160533172086278,0.22164115385213845,0.7287917570900816,0.4539227042203413,0.6104366204400988,0.010095269779251126
982,0.41406859526300055,0.6043809279793191,0.2030741121983718,0.7048493939433272,0.42659326703530476,0.5978865136302974,0.012524671772304208
983,0.43762522306003804,0.6309628850402453,0.1780615011991158,0.7627997781728242,0.4461913208114666,0.6261390290766629,0.00856609775142858
984,0.4140345879637173,0.6174899583071524,0.21465734399123637,0.7148641238218474,0.4263029109810398,0.6109915891041106,0.012268323017322502
985,0.4292282247676551,0.6255254206956088,0.19794500452939157,0.7415079185150829,0.4360394586156404,0.6217819041534522,0.006811233847985321
986,0.42214922708489944,0.6095146248963542,0.17740910008527033,0.7272240479968952,0.4375860512252072,0.6013181644712147,0.015436824140307781
987,0.45074047312821075,0.6326780174522896,0.22328149453732304,0.7523601286448225,0.4628114777410892,0.6256872543820858,0.012071004612878466
988,0.4563559388369707,0.5929323347111631,0.1938086457393139,0.7220493456651367,0.4566879177520976,0.5927512685440238,0.00033197891512692923
989,0.44063671202391175,0.606524120990532,0.20251880296322122,0.7242046740050342,0.4472356330441337,0.6029358633257726,0.006598921020221971
990,0.49335568571172184,0.5778820271566945,0.19127816399983866,0.7301081320671846,0.48876553080772733,0.5804939059425732,-0.004590154903994503
991,0.4564061885041192,0.6008866103616649,0.2154021956439176,0.7219029540372393,0.46156681780776965,0.5980275381255163,0.005160629303650466
992,0.4514399593492123,0.6061904218346268,0.2317858854970729,0.7173616022860448,0.4567777144425782,0.6032339489566547,0.00533775509336587
993,0.49526733003696366,0.5703469903375953,0.24735082809846964,0.696473729943995,0.5025376829048671,0.5662243477807314,0.007270352867903451
994,0.43394828676007235,0.5982589564185401,0.20165734534339197,0.7104864854408705,0.44106726862122136,0.5944850340850475,0.00711898186114901
995,0.496180210315015,0.5776918467762363,0.257925964086096,0.7011036778115963,0.5043651161024971,0.5729801275431581,0.0081849057874821
996,0.44514963801425544,0.6146463457945956,0.20121409920998423,0.7374839318754092,0.45075644240284085,0.6115329368785534,0.005606804388585407
997,0.43131446612173263,0.5952229932034114,0.24428061663960243,0.6861576185888971,0.46158387303557724,0.5791654401899664,0.03026940691384461
998,0.42613284702021026,0.6079887731045758,0.16086980600426137,0.735198395139482,0.42062661455136574,0.6108986238196911,-0.0055062324688445186
999,0.43860625402035947,0.6051009989826828,0.1927927459069625,0.725582187986897,0.43571751404784687,0.6066558226661957,-0.0028887399725125995
1000,0.3963827297100617,0.6381690280407125,0.1628675554889708,0.7515397941452225,0.4022527831540247,0.6350584159690928,0.005870053443962964
1001,0.4277947693269818,0.6039221654856174,0.2063653948404155,0.7112386615567592,0.44114964153108005,0.5968329954964238,0.013354872204098256
1002,0.5004545877846748,0.5827845042340594,0.23683176939634687,0.7203285858827823,0.4999436664142811,0.5830824560866198,-0.0005109213703936577
1003,0.44619592865916924,0.6152334983997936,0.20951012901052546,0.7350384482134876,0.45106366564183276,0.6125236910149093,0.0048677369826635175
1004,0.48267027242546034,0.5932003976594448,0.23694820640768355,0.7204348692788911,0.49383582904270584,0.5867639398296169,0.011165556617245498
1005,0.388471355549348,0.6170485862773409,0.19512222442023175,0.7079065443496317,0.4064261702054175,0.6079226601183266,0.017954814656069518
1006,0.4620206956919761,0.5714103085425646,0.2132446254491619,0.6910112941750866,0.4716824094947535,0.5662560067642658,0.00966171380277736
1007,0.44745052594119106,0.6057300068769297,0.24915532204089774,0.706103813307388,0.4637265271579556,0.5967420761143899,0.016276001216764535
1008,0.4479541060043758,0.6290464105149443,0.2442691633832189,0.73600144703228,0.46020975089892635,0.6220246764971912,0.012255644894550555
1009,0.431429171109067,0.6164730957852211,0.17603226458674992,0.7421247982174529,0.43165983274269426,0.6163480356265846,0.00023066163362728265
1010,0.4929771593964092,0.5865544308627471,0.20779599303542495,0.7331841624107915,0.4894558383043386,0.5885877442990494,-0.003521321092070595
1011,0.45246719403615066,0.6109634526015592,0.22569217676266762,0.7265524685726057,0.4692853377785423,0.6015070227290495,0.016818143742391656
1012,0.4580158984763606,0.6098061198519262,0.24993943831950594,0.7173757144951488,0.4667444536138079,0.6048757805370177,0.008728555137447302
1013,0.45198133565312926,0.5937699222798686,0.2386509461542996,0.6998620195454485,0.46293742032028795,0.587804580822471,0.010956084667158694
1014,0.40478293302004853,0.6548327916844986,0.14129482710745944,0.7865290560652234,0.4052861571218829,0.6545559201525178,0.0005032241018343431
1015,0.46469187128997114,0.6140865981881646,0.2547953884000844,0.7245451725943056,0.4839518438361925,0.6029382216375482,0.01925997254622136
1016,0.48202052707849974,0.6013764096956831,0.23888259853309812,0.728980546506542,0.4934200391095256,0.5947221534773952,0.011399512031025849
1017,0.47393971877651564,0.6166837099354555,0.24280355752830807,0.7398590703993138,0.4836840066519895,0.6109455544338376,0.009744287875473878
1018,0.4438860952165773,0.6035025022008532,0.15294314025107691,0.744823687473095,0.44263444788825834,0.604181272984996,-0.00125164732831895
1019,0.4291460775734943,0.6150676106120959,0.23042618297861406,0.714143527955209,0.4438868657912012,0.607074427728025,0.014740788217706857
1020,0.4546302619445022,0.6079806985012317,0.17214192273697848,0.749069681380906,0.4510077166168358,0.609996571616868,-0.003622545327666371
1021,0.4713203639762432,0.6138913516103638,0.2197322024846594,0.7457908757223467,0.47456856819133686,0.6120025737624746,0.003248204215093642
1022,0.437603069545795,0.6078736309870378,0.20345969272611075,0.7234286635454122,0.43965869744023,0.6067616886554719,0.0020556278944350304
1023,0.42950105866969623,0.6176830839296032,0.18831351484361813,0.7367708651415682,0.4444750042828015,0.6095229867823827,0.014973945613105277
1024,0.46344588561665756,0.6063434264130284,0.22452433626486024,0.7289470713316784,0.4751824521912643,0.5996751917932245,0.011736566574606755
1025,0.41909225585128684,0.6362101099782776,0.18461046958539895,0.7537538588211578,0.42302167341273256,0.6340547099831989,0.003929417561445714
1026,0.45851581438244937,0.6042281247788283,0.20964425263853848,0.7299941092902482,0.46739135049878444,0.5992556745757732,0.00887553611633507
1027,0.42355781657922964,0.607662201886838,0.20851995786602473,0.7120398988705924,0.43370915162578716,0.6022878709775122,0.01015133504655752
1028,0.3738510973629543,0.6337110498810461,0.19826562266965742,0.7170801835622364,0.3914358464520895,0.6247491180147551,0.01758474908913521
1029,0.42535559981835735,0.6243129600098264,0.1729301926285427,0.7489862492378114,0.43031275795272317,0.6216143159810293,0.004957158134365813
1030,0.4651038309221619,0.6215906219535953,0.23359889788462473,0.7440425459061759,0.4709286329735738,0.6181969229448565,0.0058248020514118926
1031,0.43393360325304275,0.6008582917415365,0.1439317156501425,0.738911754258676,0.43611341682686855,0.5997002805882262,0.002179813573825795
1032,0.4176463239542132,0.6187504884348505,0.17987231315403096,0.7342819979267604,0.4275811977700422,0.6134498850735782,0.009934873815829026
1033,0.45846812640425816,0.6104690449570175,0.20235158453389557,0.7408962365057445,0.4696858656723045,0.6041130765750986,0.011217739268046367
1034,0.4228680138916213,0.6451454634472258,0.1954501185656521,0.7617221121648559,0.4367656364855873,0.6373304189018946,0.013897622593965986
1035,0.4439284826065242,0.6254334694303879,0.2225764828030946,0.7395109858064143,0.4471224968557853,0.6236346718114106,0.0031940142492611345
1036,0.4495817470428396,0.6055980267197727,0.20030343058313205,0.7299626751486897,0.4549172844523369,0.6026556646468527,0.005335537409497326
1037,0.46899140492623403,0.6108619352886413,0.18266617547737285,0.7578653029904083,0.4671088115660824,0.6119438265747251,-0.0018825933601516187
1038,0.4023153615537647,0.6195138224347383,0.14506071511707563,0.7409392314991733,0.4069869748938698,0.6170879557467481,0.00467161334010513
1039,0.3676120119916819,0.6174585908030256,0.08765769855437988,0.7416430602052025,0.3665210727284791,0.6179909535062386,-0.0010909392632028059
1040,0.44000429755307824,0.6203599031649376,0.19765877322464465,0.7425589321562867,0.44694505856054123,0.6165034495372776,0.006940761007462992
1041,0.43237262281616395,0.64784885879679,0.21820686954223578,0.7603051920171435,0.4465750628598506,0.6396926981408698,0.014202440043686648
1042,0.44834914572274154,0.6111278574383964,0.22281807586458935,0.7253728209498886,0.46725409049314404,0.6005649677736754,0.0189049447704025
1043,0.45079324765106443,0.5879908950440492,0.22921917547126214,0.6965753758425453,0.4660283270567468,0.5797780594133921,0.015235079405682361
1044,0.42261589314288994,0.6452867277103135,0.1671833855299375,0.7749880578240105,0.42618539213833584,0.6432889923346494,0.0035694989954458967
1045,0.48972695519069254,0.5917433500689337,0.2775190623838416,0.7041177116546766,0.509849343594962,0.5799584316060397,0.020122388404269498
1046,0.372187726003834,0.6403829598617514,0.18382885576073837,0.7301557072141687,0.3867791902970533,0.6328973951291684,0.014591464293219336
1047,0.4703797619046949,0.5970472726114324,0.19487682928443406,0.7361352175554404,0.47978851315895044,0.5917202083484463,0.009408751254255554
1048,0.44794516137934537,0.6042009745404824,0.18977959826696655,0.7319676685506482,0.444779231474026,0.6059309868207232,-0.003165929905319387
1049,0.45497123280610186,0.5959521320937486,0.2219696803650113,0.7120326786513359,0.466304838999835,0.5897233143695898,0.011333606193733137
1050,0.4690441778310278,0.5982976269172482,0.18331784182319733,0.7420183073014992,0.4699149800053215,0.5978068020255921,0.0008708021742936944
1051,0.4360785424590393,0.5855942748070978,0.1923674276072439,0.700800535599765,0.4434431596615733,0.5817578798369505,0.007364617202534007
1052,0.4362637248887611,0.6112256121882356,0.20182801376315795,0.7272969963127409,0.45942762240966817,0.5985362777850666,0.023163897520907084
1053,0.4457133014434118,0.5837991270339605,0.186370813952783,0.7073094692638088,0.4448804704638962,0.5842375495170247,-0.0008328309795155864
1054,0.40928687772314964,0.6334026334761501,0.18016376268337808,0.74619976974127,0.42312261745415647,0.6259408732859462,0.013835739731006824
1055,0.4732862797857653,0.5909842029191068,0.21687090654446672,0.7206182154939207,0.49016487823499544,0.5814380266292161,0.01687859844923012
1056,0.40623919388375507,0.6394087421515291,0.18927899943305315,0.7471512337282519,0.4069683554020904,0.6390160120569511,0.0007291615183353528
1057,0.4808898206153086,0.5965534267527955,0.22235569742534578,0.7301466036730625,0.480467141165958,0.5967962456928718,-0.00042267944935059365
1058,0.41254627837753743,0.6122134762767663,0.23272611896332918,0.6996667937498438,0.42540662142211083,0.6054752064999597,0.012860343044573397
1059,0.44068535480746196,0.6301189950649824,0.20971264424407643,0.7490089253683394,0.4469864502834576,0.6265595621860875,0.006301095475995666
1060,0.4400576983684489,0.6183547626644449,0.21243570787141575,0.733346256956701,0.4518077536640871,0.6118324616235096,0.011750055295638218
1061,0.48333374760798686,0.58586266435518,0.21793428150001537,0.7207960521490545,0.4940784655018665,0.579738786957829,0.010744717893879652
1062,0.4388072098713566,0.6036729712478498,0.20668579846702928,0.7177419070661905,0.45044957951468667,0.5973783267616669,0.011642369643330097
1063,0.407009138856139,0.6239192721941125,0.1384326505585779,0.7520539847614346,0.4077493013500483,0.6235297671711111,0.000740162493909291
1064,0.46760907296918297,0.6062256197483522,0.2303038108364377,0.7289179272020744,0.4782533661331658,0.6001347728354666,0.010644293163982854
1065,0.4387185218401496,0.6140567788403203,0.21229855355914817,0.7274430450594234,0.4514788301638434,0.6070365924402941,0.012760308323693792
1066,0.45323006655602904,0.6048448562339572,0.23665089980216658,0.7146662583377587,0.463834881813857,0.5989505351559034,0.01060481525782797
1067,0.4607164547956162,0.6161346677016357,0.21172850085341133,0.744912004835436,0.4585998858008622,0.6173425800167611,-0.0021165689947539867
1068,0.40171266279830997,0.6071915228886554,0.15818658941789332,0.7202424495052606,0.4027004933115741,0.6066900497135035,0.0009878305132641207
1069,0.4105635988002879,0.63237322851731,0.19233638895033,0.7402360942915555,0.41803114362516647,0.6283547054872781,0.007467544824878547
1070,0.4031123058955075,0.6357345167406608,0.11580390460425649,0.7737555470964335,0.4021238893951238,0.636260671467896,-0.0009884165003837264
1071,0.4523752689522812,0.6070075118815557,0.22949373607414514,0.7200134778776744,0.4559358104548529,0.6050309759226273,0.003560541502571679
1072,0.4413814643235784,0.613792446146868,0.17080288406512545,0.7478125679385679,0.4430911129517874,0.6128524723770662,0.0017096486282089929
1073,0.4921070045371284,0.6091579981464239,0.2602337100126093,0.7351756391118373,0.5073382467914942,0.5999544281550553,0.015231242254365784
1074,0.4565017301447709,0.5919330602343262,0.12952332171599235,0.7491211929665184,0.44586280907068665,0.5976984960074607,-0.010638921074084262
1075,0.4604782402492945,0.5903918542239067,0.23697301801824466,0.7021110725041807,0.4782510974167361,0.5805861164699353,0.01777285716744159
1076,0.44676191867689763,0.6127671750595141,0.23208190076862156,0.7219330287072542,0.4601560764724203,0.6053040339688998,0.013394157795522665
1077,0.4603856602311446,0.5924977453747885,0.22517460366125486,0.7099812582051581,0.47692973189635246,0.5833443266573877,0.016544071665207882
1078,0.5058462486015078,0.5774817198944229,0.20066339513207754,0.734466587680971,0.5026434981634407,0.5793501086974543,-0.00320275043806717
1079,0.42402452068496255,0.6323340864254483,0.22312067755957687,0.7343809068915154,0.4376192326799767,0.624827054635976,0.013594711995014164
1080,0.43240494281372444,0.6100714192927843,0.19039319838176993,0.7286155761125481,0.43116374800860435,0.6107380952577735,-0.0012411948051200827
1081,0.4821060708095992,0.6166136738895402,0.20085564488687702,0.7659587103667126,0.47031568445846283,0.6235930953005182,-0.011790386351136384
1082,0.4269481049766677,0.614855956178453,0.17323457571926193,0.738529012534349,0.44035222447075584,0.6076224323500472,0.013404119494088151
1083,0.454130123951065,0.6101138269748368,0.20262101192737947,0.737392467526823,0.4628633712184579,0.6052136128282195,0.008733247267392885
1084,0.45437090441532735,0.6135267855318675,0.21924256950840304,0.7339100428066693,0.4680694721872899,0.6057762260911892,0.013698567771962544
1085,0.4516319113226509,0.6109368524736397,0.2120678519256759,0.7323263254974932,0.45747944662722184,0.6076707527512415,0.005847535304570939
1086,0.45976928631432357,0.6145172705508801,0.18643000350509586,0.754122535713026,0.4602638481525051,0.6142359218869637,0.0004945618381815287
1087,0.45775457395728925,0.6137499817585258,0.1904074292819271,0.7499404873090473,0.45846813906491724,0.6133460182345066,0.0007135651076279892
1088,0.4555061217819578,0.6059207744063234,0.1834977818601935,0.7419899562771501,0.45392064256756615,0.6068023054163335,-0.0015854792143916718
1089,0.4026186603804972,0.622138194223338,0.2367963624890136,0.7032038727954742,0.420483264066555,0.612765110213837,0.0178646036860578
1090,0.4715296090891732,0.6112599607704097,0.19350660904939498,0.7551200915903914,0.47535046765013467,0.6090462372311174,0.003820858560961482
1091,0.4533729170557095,0.62812389829499,0.2618883839771373,0.7298956322068133,0.4756369743489153,0.6151992185132543,0.022264057293205797
1092,0.43629790307886296,0.6241214192254974,0.22602588364729181,0.7313200507413467,0.45531439591417255,0.6135037346098569,0.019016492835309595
1093,0.4515705821371734,0.602518802451155,0.18141489951015255,0.7361090392750952,0.4571308812135617,0.5994566767822934,0.005560299076388331
1094,0.46677770137363794,0.595500178887185,0.22534501372687632,0.7177643852195178,0.4699640701701332,0.5937182519260356,0.0031863687964952536
1095,0.4540203777603935,0.5976671982587759,0.18751862453201062,0.7290845773057193,0.4643268868585585,0.5919992118532271,0.010306509098164995
1096,0.42828562484032195,0.646706448901444,0.19704987306633726,0.7664113384248111,0.43432850801119804,0.6432796039557461,0.00604288317087609
1097,0.44682011416852674,0.6086089118446291,0.21662170003158043,0.7242539722925789,0.45740122670787464,0.602760134401594,0.010581112539347903
1098,0.4276608462139193,0.6036889645994483,0.22092770609014545,0.7043287049383217,0.43955163159572197,0.597384999431653,0.01189078538180266
1099,0.4784662454682682,0.5813790035532393,0.16871703111371872,0.7339941079564046,0.47434838813491653,0.5836696786140694,-0.004117857333351682
1100,0.45940442513570046,0.5923431313520294,0.20588281307155276,0.7179255530499091,0.45734153368377695,0.5934722342707027,-0.0020628914519235098
1101,0.4579299223719401,0.6130663482231398,0.2193471525680185,0.7357135159363143,0.4670943424942676,0.6078619038863452,0.009164420122327543
1102,0.4490080767742185,0.609960285309274,0.2139524958339064,0.7285398954077655,0.46230776781328,0.6025537917795922,0.013299691039061479
1103,0.42886716170720907,0.611088859718004,0.20400619816627574,0.7214240958272692,0.44698771505870605,0.6013165960721528,0.018120553351496982
1104,0.468711447921093,0.6015560512498437,0.17874983745965967,0.7479087343315882,0.4677071617933347,0.6021243386410654,-0.0010042861277582693
1105,0.4748938928091243,0.5743798278151997,0.186185304844256,0.7150532885001042,0.474631605424395,0.5745232595645121,-0.00026228738472933166
1106,0.46331553218116694,0.6076105914590268,0.19385719186984318,0.744683642275961,0.4620311286608827,0.6083372296048725,-0.0012844035202842496
1107,0.42691127764801073,0.6207688846484457,0.20349696074083157,0.7318342451520474,0.43582196818375285,0.6159239543507683,0.008910690535742116
1108,0.43766247254713775,0.6061017224259189,0.15603422844748904,0.7425221293013049,0.42719320865999055,0.6117177238785444,-0.010469263887147195
1109,0.4811703985508645,0.597782292471907,0.20667854220124704,0.7391886224048533,0.48774855291321584,0.5939806126045637,0.006578154362351318
1110,0.41298768359642757,0.6145393801932343,0.22462488080900456,0.7062883484082111,0.4364701488065357,0.6021221095085205,0.023482465210108106
1111,0.42758396191192405,0.6020495891002282,0.1690897689145654,0.7253596962697207,0.43340609879206615,0.5989799915266537,0.005822136880142104
1112,0.4835664743079634,0.5910519105856152,0.17710019491021167,0.7460911548234205,0.4775208116534809,0.5945014382449555,-0.006045662654482475
1113,0.45101113446164354,0.6125681597364621,0.20087981195059357,0.7390583059100958,0.44901852558822364,0.6136788408931685,-0.001992608873419899
1114,0.4634217925775448,0.5836624213383793,0.1962336295763195,0.7143484932689361,0.46819887113925085,0.581058481484631,0.004777078561706061
1115,0.446483558093799,0.6056047992362623,0.19288768287751057,0.7312923540361912,0.45009658842463385,0.6036250470103092,0.003613030330834821
1116,0.4827370579166219,0.6106121523209687,0.22546533451638806,0.7471885197452757,0.4995466051346359,0.600608646792631,0.016809547218013976
1117,0.418834909682143,0.6322720427906,0.23035882574184186,0.7276095092118277,0.43089014659948266,0.6256799986828452,0.012055236917339673
1118,0.48603227627824597,0.5815143062843099,0.22476736062647085,0.7141813498853893,0.4886921014011325,0.5800076623907386,0.002659825122886539
1119,0.43647873684005645,0.5955762378393595,0.2101797077744283,0.7050929168696701,0.4425765006716288,0.5923451608179401,0.006097763831572345
1120,0.40212038702605113,0.6209739988053843,0.1669993740574216,0.732975076442723,0.41652833806096257,0.6134461252122267,0.014407951034911437
1121,0.4144363615030461,0.613917809908285,0.21523124290530027,0.7107126320898055,0.433916892988623,0.60361952557755,0.019480531485576935
1122,0.4034341889926887,0.5944231074595135,0.12349051655680598,0.7205179640473518,0.3943063809742202,0.59895335607171,-0.009127808018468464
1123,0.400960641161228,0.6165215619938217,0.12878741518855663,0.7435028904501532,0.4036398005762579,0.6151413433923778,0.0026791594150299414
1124,0.43646821989724727,0.6016441424450498,0.17469934002307463,0.7280925420837565,0.4335070901030187,0.6032227687640254,-0.0029611297942285786
1125,0.47355956730314985,0.6117911506895665,0.24418913754176808,0.7330525971040913,0.48315429042492275,0.6061903657974017,0.009594723121772897
1126,0.4288913747579911,0.6373772869402836,0.22479720116604385,0.7425828067797653,0.44371877820850336,0.6290489236395652,0.014827403450512255
1127,0.47362958702533986,0.6004866675113457,0.23396526706091614,0.7244057103961373,0.4851713839725058,0.5938666999712381,0.01154179694716595
1128,0.47503336293907716,0.601699622862168,0.21041844428259948,0.7379252733079188,0.47708139747421974,0.6005247807344924,0.0020480345351425733
1129,0.4531706959655072,0.6013104004662645,0.23917846078526583,0.7092743023356961,0.46234253736199427,0.5962462556262086,0.00917184139648708
1130,0.4849886234362587,0.5927327022861447,0.2327587418563939,0.7234632114895911,0.48959529371363664,0.5900758118735586,0.004606670277377933
