model_a,model_b,K_a,K_b,profile_a,profile_b,size_a,size_b,intersection_count,union_count,jaccard,overlap_coefficient,p_b_given_a,p_a_given_b,expected_overlap,enrichment_ratio,hypergeom_p,hypergeom_q,strong_edge
qwen,llama,5,10,Q05_B,L10_D,91,2,0,93,0.0,0.0,0.0,0.0,0.6618181818181819,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_B,L10_E,91,49,0,140,0.0,0.0,0.0,0.0,16.214545454545455,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_B,L10_F,91,24,0,115,0.0,0.0,0.0,0.0,7.941818181818181,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_B,L10_G,91,1,0,92,0.0,0.0,0.0,0.0,0.33090909090909093,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_B,L10_H,91,29,0,120,0.0,0.0,0.0,0.0,9.596363636363636,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_B,L10_I,91,115,91,115,0.7913043478260869,1.0,1.0,0.7913043478260869,38.054545454545455,2.391304347826087,1.0399878041e-50,5.1999390205e-49,True
qwen,llama,5,10,Q05_B,L10_J,91,6,0,97,0.0,0.0,0.0,0.0,1.9854545454545454,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_C,L10_A,55,26,1,80,0.0125,0.038461538461538464,0.01818181818181818,0.038461538461538464,5.2,0.1923076923076923,0.997800437561327,1.0,False
qwen,llama,5,10,Q05_C,L10_B,55,14,7,62,0.11290322580645161,0.5,0.12727272727272726,0.5,2.8,2.5,0.009663299575310714,0.060395622345691964,False
qwen,llama,5,10,Q05_C,L10_C,55,9,9,55,0.16363636363636364,1.0,0.16363636363636364,1.0,1.8,5.0,2.9279578480657816e-07,2.9279578480657816e-06,True
qwen,llama,5,10,Q05_C,L10_D,55,2,0,57,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_C,L10_E,55,49,14,90,0.15555555555555556,0.2857142857142857,0.2545454545454545,0.2857142857142857,9.8,1.4285714285714284,0.07562885037021252,0.3151202098758855,False
qwen,llama,5,10,Q05_C,L10_F,55,24,23,56,0.4107142857142857,0.9583333333333334,0.41818181818181815,0.9583333333333334,4.8,4.791666666666667,2.0588797492478017e-17,5.147199373119505e-16,True
qwen,llama,5,10,Q05_C,L10_G,55,1,1,55,0.01818181818181818,1.0,0.01818181818181818,1.0,0.2,5.0,0.2,0.7669940182005277,False
qwen,llama,5,10,Q05_C,L10_H,55,29,0,84,0.0,0.0,0.0,0.0,5.8,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_C,L10_I,55,115,0,170,0.0,0.0,0.0,0.0,23.0,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_C,L10_J,55,6,0,61,0.0,0.0,0.0,0.0,1.2,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_D,L10_A,65,26,2,89,0.02247191011235955,0.07692307692307693,0.03076923076923077,0.07692307692307693,6.1454545454545455,0.3254437869822485,0.9938387039142418,1.0,False
qwen,llama,5,10,Q05_D,L10_B,65,14,5,74,0.06756756756756757,0.35714285714285715,0.07692307692307693,0.35714285714285715,3.309090909090909,1.510989010989011,0.21475832509614776,0.7669940182005277,False
qwen,llama,5,10,Q05_D,L10_C,65,9,0,74,0.0,0.0,0.0,0.0,2.1272727272727274,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_D,L10_D,65,2,0,67,0.0,0.0,0.0,0.0,0.4727272727272727,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_D,L10_E,65,49,22,92,0.2391304347826087,0.4489795918367347,0.3384615384615385,0.4489795918367347,11.581818181818182,1.8995290423861853,0.0002272089632611331,0.0016229211661509507,False
qwen,llama,5,10,Q05_D,L10_F,65,24,0,89,0.0,0.0,0.0,0.0,5.672727272727273,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_D,L10_G,65,1,0,66,0.0,0.0,0.0,0.0,0.23636363636363636,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_D,L10_H,65,29,12,82,0.14634146341463414,0.41379310344827586,0.18461538461538463,0.41379310344827586,6.8545454545454545,1.7506631299734747,0.019496691489581223,0.09748345744790612,False
qwen,llama,5,10,Q05_D,L10_I,65,115,24,156,0.15384615384615385,0.36923076923076925,0.36923076923076925,0.20869565217391303,27.181818181818183,0.882943143812709,0.855440937075891,1.0,False
qwen,llama,5,10,Q05_D,L10_J,65,6,0,71,0.0,0.0,0.0,0.0,1.4181818181818182,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_E,L10_A,30,26,3,53,0.05660377358490566,0.11538461538461539,0.1,0.11538461538461539,2.8363636363636364,1.0576923076923077,0.5596816718209516,1.0,False
qwen,llama,5,10,Q05_E,L10_B,30,14,0,44,0.0,0.0,0.0,0.0,1.5272727272727273,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_E,L10_C,30,9,0,39,0.0,0.0,0.0,0.0,0.9818181818181818,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_E,L10_D,30,2,2,30,0.06666666666666667,1.0,0.06666666666666667,1.0,0.21818181818181817,9.166666666666668,0.011546118115461183,0.06414510064145101,False
qwen,llama,5,10,Q05_E,L10_E,30,49,3,76,0.039473684210526314,0.1,0.1,0.061224489795918366,5.345454545454546,0.5612244897959183,0.9336902042714155,1.0,False
qwen,llama,5,10,Q05_E,L10_F,30,24,0,54,0.0,0.0,0.0,0.0,2.618181818181818,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_E,L10_G,30,1,0,31,0.0,0.0,0.0,0.0,0.10909090909090909,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_E,L10_H,30,29,17,42,0.40476190476190477,0.5862068965517241,0.5666666666666667,0.5862068965517241,3.1636363636363636,5.373563218390805,6.85178202809566e-12,8.564727535119576e-11,True
qwen,llama,5,10,Q05_E,L10_I,30,115,0,145,0.0,0.0,0.0,0.0,12.545454545454545,0.0,1.0,1.0,False
qwen,llama,5,10,Q05_E,L10_J,30,6,5,31,0.16129032258064516,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.6545454545454545,7.638888888888889,6.244644592509395e-05,0.0005203870493757828,True
qwen,llama,6,4,Q06_A,L04_A,29,57,2,84,0.023809523809523808,0.06896551724137931,0.06896551724137931,0.03508771929824561,6.010909090909091,0.33272837265577737,0.9924257351335221,1.0,False
qwen,llama,6,4,Q06_A,L04_B,29,152,4,177,0.022598870056497175,0.13793103448275862,0.13793103448275862,0.02631578947368421,16.029090909090908,0.24954627949183306,0.9999998566599405,1.0,False
qwen,llama,6,4,Q06_A,L04_C,29,63,23,69,0.3333333333333333,0.7931034482758621,0.7931034482758621,0.36507936507936506,6.643636363636364,3.461959496442255,8.599717592917684e-12,5.15983055575061e-11,True
qwen,llama,6,4,Q06_A,L04_D,29,3,0,32,0.0,0.0,0.0,0.0,0.31636363636363635,0.0,1.0,1.0,False
qwen,llama,6,4,Q06_B,L04_A,42,57,7,92,0.07608695652173914,0.16666666666666666,0.16666666666666666,0.12280701754385964,8.705454545454545,0.804093567251462,0.8178496735431975,1.0,False
qwen,llama,6,4,Q06_B,L04_B,42,152,33,161,0.20496894409937888,0.7857142857142857,0.7857142857142857,0.21710526315789475,23.214545454545455,1.4215225563909775,0.0006495731468980462,0.0031179511051106215,True
qwen,llama,6,4,Q06_B,L04_C,42,63,2,103,0.019417475728155338,0.047619047619047616,0.047619047619047616,0.031746031746031744,9.621818181818181,0.20786092214663646,0.9998969490393074,1.0,False
qwen,llama,6,4,Q06_B,L04_D,42,3,0,45,0.0,0.0,0.0,0.0,0.4581818181818182,0.0,1.0,1.0,False
qwen,llama,6,4,Q06_C,L04_A,7,57,0,64,0.0,0.0,0.0,0.0,1.450909090909091,0.0,1.0,1.0,False
qwen,llama,6,4,Q06_C,L04_B,7,152,0,159,0.0,0.0,0.0,0.0,3.869090909090909,0.0,1.0,1.0,False
qwen,llama,6,4,Q06_C,L04_C,7,63,5,65,0.07692307692307693,0.7142857142857143,0.7142857142857143,0.07936507936507936,1.6036363636363635,3.1179138321995468,0.007879071497634234,0.02701395942046023,False
qwen,llama,6,4,Q06_C,L04_D,7,3,2,8,0.25,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.07636363636363637,26.19047619047619,0.0016517788780562503,0.006607115512225001,True
qwen,llama,6,4,Q06_D,L04_A,53,57,48,62,0.7741935483870968,0.9056603773584906,0.9056603773584906,0.8421052631578947,10.985454545454546,4.369414101290963,1.6784983530318736e-38,4.028396047276497e-37,True
qwen,llama,6,4,Q06_D,L04_B,53,152,0,205,0.0,0.0,0.0,0.0,29.294545454545453,0.0,1.0,1.0,False
qwen,llama,6,4,Q06_D,L04_C,53,63,4,112,0.03571428571428571,0.07547169811320754,0.07547169811320754,0.06349206349206349,12.141818181818183,0.3294399520814615,0.9997205388370014,1.0,False
qwen,llama,6,4,Q06_D,L04_D,53,3,1,55,0.01818181818181818,0.3333333333333333,0.018867924528301886,0.3333333333333333,0.5781818181818181,1.729559748427673,0.47528675703858175,1.0,False
qwen,llama,6,4,Q06_E,L04_A,102,57,0,159,0.0,0.0,0.0,0.0,21.14181818181818,0.0,1.0,1.0,False
qwen,llama,6,4,Q06_E,L04_B,102,152,102,152,0.6710526315789473,1.0,1.0,0.6710526315789473,56.378181818181815,1.8092105263157896,1.5761428042717733e-37,1.891371365126128e-36,True
qwen,llama,6,4,Q06_E,L04_C,102,63,0,165,0.0,0.0,0.0,0.0,23.367272727272727,0.0,1.0,1.0,False
qwen,llama,6,4,Q06_E,L04_D,102,3,0,105,0.0,0.0,0.0,0.0,1.1127272727272728,0.0,1.0,1.0,False
qwen,llama,6,4,Q06_F,L04_A,42,57,0,99,0.0,0.0,0.0,0.0,8.705454545454545,0.0,1.0,1.0,False
qwen,llama,6,4,Q06_F,L04_B,42,152,13,181,0.0718232044198895,0.30952380952380953,0.30952380952380953,0.08552631578947369,23.214545454545455,0.5599937343358395,0.9998562456561958,1.0,False
qwen,llama,6,4,Q06_F,L04_C,42,63,29,76,0.3815789473684211,0.6904761904761905,0.6904761904761905,0.4603174603174603,9.621818181818181,3.0139833711262285,2.1280546139089384e-12,1.7024436911271507e-11,True
qwen,llama,6,4,Q06_F,L04_D,42,3,0,45,0.0,0.0,0.0,0.0,0.4581818181818182,0.0,1.0,1.0,False
qwen,llama,6,5,Q06_A,L05_A,29,120,3,146,0.02054794520547945,0.10344827586206896,0.10344827586206896,0.025,12.654545454545454,0.23706896551724138,0.9999934757441589,1.0,False
qwen,llama,6,5,Q06_A,L05_B,29,47,1,75,0.013333333333333334,0.034482758620689655,0.034482758620689655,0.02127659574468085,4.956363636363636,0.20176082171680118,0.9968648167589286,1.0,False
qwen,llama,6,5,Q06_A,L05_C,29,42,14,57,0.24561403508771928,0.4827586206896552,0.4827586206896552,0.3333333333333333,4.429090909090909,3.160919540229885,7.006824304566081e-06,4.204094582739648e-05,False
qwen,llama,6,5,Q06_A,L05_D,29,63,11,81,0.13580246913580246,0.3793103448275862,0.3793103448275862,0.1746031746031746,6.643636363636364,1.655719759168035,0.040360908449967946,0.13453636149989315,False
qwen,llama,6,5,Q06_A,L05_E,29,3,0,32,0.0,0.0,0.0,0.0,0.31636363636363635,0.0,1.0,1.0,False
qwen,llama,6,5,Q06_B,L05_A,42,120,11,151,0.0728476821192053,0.2619047619047619,0.2619047619047619,0.09166666666666666,18.327272727272728,0.6001984126984127,0.9965734961013722,1.0,False
qwen,llama,6,5,Q06_B,L05_B,42,47,4,85,0.047058823529411764,0.09523809523809523,0.09523809523809523,0.0851063829787234,7.178181818181818,0.5572441742654509,0.9571458602688455,1.0,False
qwen,llama,6,5,Q06_B,L05_C,42,42,0,84,0.0,0.0,0.0,0.0,6.414545454545454,0.0,1.0,1.0,False
qwen,llama,6,5,Q06_B,L05_D,42,63,27,78,0.34615384615384615,0.6428571428571429,0.6428571428571429,0.42857142857142855,9.621818181818181,2.806122448979592,2.639261583744498e-10,2.639261583744498e-09,True
qwen,llama,6,5,Q06_B,L05_E,42,3,0,45,0.0,0.0,0.0,0.0,0.4581818181818182,0.0,1.0,1.0,False
qwen,llama,6,5,Q06_C,L05_A,7,120,0,127,0.0,0.0,0.0,0.0,3.0545454545454547,0.0,1.0,1.0,False
qwen,llama,6,5,Q06_C,L05_B,7,47,0,54,0.0,0.0,0.0,0.0,1.1963636363636363,0.0,1.0,1.0,False
qwen,llama,6,5,Q06_C,L05_C,7,42,5,44,0.11363636363636363,0.7142857142857143,0.7142857142857143,0.11904761904761904,1.069090909090909,4.6768707482993195,0.0011093861451383048,0.005546930725691524,True
qwen,llama,6,5,Q06_C,L05_D,7,63,0,70,0.0,0.0,0.0,0.0,1.6036363636363635,0.0,1.0,1.0,False
qwen,llama,6,5,Q06_C,L05_E,7,3,2,8,0.25,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.07636363636363637,26.19047619047619,0.0016517788780562503,0.007079052334526788,True
qwen,llama,6,5,Q06_D,L05_A,53,120,0,173,0.0,0.0,0.0,0.0,23.12727272727273,0.0,1.0,1.0,False
qwen,llama,6,5,Q06_D,L05_B,53,47,42,58,0.7241379310344828,0.8936170212765957,0.7924528301886793,0.8936170212765957,9.058181818181819,4.636692091529506,1.2417082577890967e-33,1.862562386683645e-32,True
qwen,llama,6,5,Q06_D,L05_C,53,42,2,93,0.021505376344086023,0.047619047619047616,0.03773584905660377,0.047619047619047616,8.094545454545454,0.24707996406109617,0.9992886501360306,1.0,False
qwen,llama,6,5,Q06_D,L05_D,53,63,8,108,0.07407407407407407,0.1509433962264151,0.1509433962264151,0.12698412698412698,12.141818181818183,0.658879904162923,0.958818931020784,1.0,False
qwen,llama,6,5,Q06_D,L05_E,53,3,1,55,0.01818181818181818,0.3333333333333333,0.018867924528301886,0.3333333333333333,0.5781818181818181,1.729559748427673,0.47528675703858175,1.0,False
qwen,llama,6,5,Q06_E,L05_A,102,120,102,120,0.85,1.0,1.0,0.85,44.50909090909091,2.2916666666666665,3.81952464728692e-57,1.145857394186076e-55,True
qwen,llama,6,5,Q06_E,L05_B,102,47,0,149,0.0,0.0,0.0,0.0,17.432727272727274,0.0,1.0,1.0,False
qwen,llama,6,5,Q06_E,L05_C,102,42,0,144,0.0,0.0,0.0,0.0,15.578181818181818,0.0,1.0,1.0,False
qwen,llama,6,5,Q06_E,L05_D,102,63,0,165,0.0,0.0,0.0,0.0,23.367272727272727,0.0,1.0,1.0,False
qwen,llama,6,5,Q06_E,L05_E,102,3,0,105,0.0,0.0,0.0,0.0,1.1127272727272728,0.0,1.0,1.0,False
qwen,llama,6,5,Q06_F,L05_A,42,120,4,158,0.02531645569620253,0.09523809523809523,0.09523809523809523,0.03333333333333333,18.327272727272728,0.21825396825396826,0.9999999717912181,1.0,False
qwen,llama,6,5,Q06_F,L05_B,42,47,0,89,0.0,0.0,0.0,0.0,7.178181818181818,0.0,1.0,1.0,False
qwen,llama,6,5,Q06_F,L05_C,42,42,21,63,0.3333333333333333,0.5,0.5,0.5,6.414545454545454,3.273809523809524,3.2026919633311228e-09,2.402018972498342e-08,True
qwen,llama,6,5,Q06_F,L05_D,42,63,17,88,0.19318181818181818,0.40476190476190477,0.40476190476190477,0.2698412698412698,9.621818181818181,1.7668178382464097,0.0042917148068178194,0.016093930525566822,False
qwen,llama,6,5,Q06_F,L05_E,42,3,0,45,0.0,0.0,0.0,0.0,0.4581818181818182,0.0,1.0,1.0,False
qwen,llama,6,6,Q06_A,L06_A,29,40,0,69,0.0,0.0,0.0,0.0,4.218181818181818,0.0,1.0,1.0,False
qwen,llama,6,6,Q06_A,L06_B,29,22,18,33,0.5454545454545454,0.8181818181818182,0.6206896551724138,0.8181818181818182,2.32,7.758620689655173,2.9938101533915393e-17,3.592572184069847e-16,True
qwen,llama,6,6,Q06_A,L06_C,29,28,2,55,0.03636363636363636,0.07142857142857142,0.06896551724137931,0.07142857142857142,2.9527272727272726,0.6773399014778325,0.8254541999957186,1.0,False
qwen,llama,6,6,Q06_A,L06_D,29,124,4,149,0.026845637583892617,0.13793103448275862,0.13793103448275862,0.03225806451612903,13.076363636363636,0.30589543937708563,0.9999706526287254,1.0,False
qwen,llama,6,6,Q06_A,L06_E,29,58,5,82,0.06097560975609756,0.1724137931034483,0.1724137931034483,0.08620689655172414,6.116363636363636,0.8174791914387634,0.7768985625584349,1.0,False
qwen,llama,6,6,Q06_A,L06_F,29,3,0,32,0.0,0.0,0.0,0.0,0.31636363636363635,0.0,1.0,1.0,False
qwen,llama,6,6,Q06_B,L06_A,42,40,3,79,0.0379746835443038,0.075,0.07142857142857142,0.075,6.109090909090909,0.49107142857142855,0.9663190440874915,1.0,False
qwen,llama,6,6,Q06_B,L06_B,42,22,0,64,0.0,0.0,0.0,0.0,3.36,0.0,1.0,1.0,False
qwen,llama,6,6,Q06_B,L06_C,42,28,0,70,0.0,0.0,0.0,0.0,4.276363636363636,0.0,1.0,1.0,False
qwen,llama,6,6,Q06_B,L06_D,42,124,14,152,0.09210526315789473,0.3333333333333333,0.3333333333333333,0.11290322580645161,18.938181818181818,0.739247311827957,0.967698676793604,1.0,False
qwen,llama,6,6,Q06_B,L06_E,42,58,25,75,0.3333333333333333,0.5952380952380952,0.5952380952380952,0.43103448275862066,8.858181818181817,2.822249589490969,2.0385102171576167e-09,1.467727356353484e-08,True
qwen,llama,6,6,Q06_B,L06_F,42,3,0,45,0.0,0.0,0.0,0.0,0.4581818181818182,0.0,1.0,1.0,False
qwen,llama,6,6,Q06_C,L06_A,7,40,0,47,0.0,0.0,0.0,0.0,1.018181818181818,0.0,1.0,1.0,False
qwen,llama,6,6,Q06_C,L06_B,7,22,0,29,0.0,0.0,0.0,0.0,0.56,0.0,1.0,1.0,False
qwen,llama,6,6,Q06_C,L06_C,7,28,5,30,0.16666666666666666,0.7142857142857143,0.7142857142857143,0.17857142857142858,0.7127272727272728,7.01530612244898,0.00014095902396537446,0.0008457541437922467,True
qwen,llama,6,6,Q06_C,L06_D,7,124,0,131,0.0,0.0,0.0,0.0,3.1563636363636363,0.0,1.0,1.0,False
qwen,llama,6,6,Q06_C,L06_E,7,58,0,65,0.0,0.0,0.0,0.0,1.4763636363636363,0.0,1.0,1.0,False
qwen,llama,6,6,Q06_C,L06_F,7,3,2,8,0.25,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.07636363636363637,26.19047619047619,0.0016517788780562503,0.008494862801432145,True
qwen,llama,6,6,Q06_D,L06_A,53,40,37,56,0.6607142857142857,0.925,0.6981132075471698,0.925,7.709090909090909,4.7995283018867925,1.1557148722362477e-29,2.080286770025246e-28,True
qwen,llama,6,6,Q06_D,L06_B,53,22,2,73,0.0273972602739726,0.09090909090909091,0.03773584905660377,0.09090909090909091,4.24,0.4716981132075471,0.9505138552744835,1.0,False
qwen,llama,6,6,Q06_D,L06_C,53,28,1,80,0.0125,0.03571428571428571,0.018867924528301886,0.03571428571428571,5.3963636363636365,0.18530997304582209,0.9982524463601798,1.0,False
qwen,llama,6,6,Q06_D,L06_D,53,124,0,177,0.0,0.0,0.0,0.0,23.89818181818182,0.0,1.0,1.0,False
qwen,llama,6,6,Q06_D,L06_E,53,58,12,99,0.12121212121212122,0.22641509433962265,0.22641509433962265,0.20689655172413793,11.178181818181818,1.073519843851659,0.4433281992839209,1.0,False
qwen,llama,6,6,Q06_D,L06_F,53,3,1,55,0.01818181818181818,0.3333333333333333,0.018867924528301886,0.3333333333333333,0.5781818181818181,1.729559748427673,0.47528675703858175,1.0,False
qwen,llama,6,6,Q06_E,L06_A,102,40,0,142,0.0,0.0,0.0,0.0,14.836363636363636,0.0,1.0,1.0,False
qwen,llama,6,6,Q06_E,L06_B,102,22,0,124,0.0,0.0,0.0,0.0,8.16,0.0,1.0,1.0,False
qwen,llama,6,6,Q06_E,L06_C,102,28,0,130,0.0,0.0,0.0,0.0,10.385454545454545,0.0,1.0,1.0,False
qwen,llama,6,6,Q06_E,L06_D,102,124,102,124,0.8225806451612904,1.0,1.0,0.8225806451612904,45.99272727272727,2.217741935483871,4.8984168717546214e-54,1.7634300738316638e-52,True
qwen,llama,6,6,Q06_E,L06_E,102,58,0,160,0.0,0.0,0.0,0.0,21.512727272727272,0.0,1.0,1.0,False
qwen,llama,6,6,Q06_E,L06_F,102,3,0,105,0.0,0.0,0.0,0.0,1.1127272727272728,0.0,1.0,1.0,False
qwen,llama,6,6,Q06_F,L06_A,42,40,0,82,0.0,0.0,0.0,0.0,6.109090909090909,0.0,1.0,1.0,False
qwen,llama,6,6,Q06_F,L06_B,42,22,2,62,0.03225806451612903,0.09090909090909091,0.047619047619047616,0.09090909090909091,3.36,0.5952380952380952,0.8809303845478742,1.0,False
qwen,llama,6,6,Q06_F,L06_C,42,28,20,50,0.4,0.7142857142857143,0.47619047619047616,0.7142857142857143,4.276363636363636,4.6768707482993195,6.432447149106693e-13,5.789202434196024e-12,True
qwen,llama,6,6,Q06_F,L06_D,42,124,4,162,0.024691358024691357,0.09523809523809523,0.09523809523809523,0.03225806451612903,18.938181818181818,0.21121351766513058,0.9999999904047543,1.0,False
qwen,llama,6,6,Q06_F,L06_E,42,58,16,84,0.19047619047619047,0.38095238095238093,0.38095238095238093,0.27586206896551724,8.858181818181817,1.8062397372742203,0.004607181698896164,0.02073231764503274,False
qwen,llama,6,6,Q06_F,L06_F,42,3,0,45,0.0,0.0,0.0,0.0,0.4581818181818182,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_A,L07_A,29,53,0,82,0.0,0.0,0.0,0.0,5.589090909090909,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_A,L07_B,29,18,3,44,0.06818181818181818,0.16666666666666666,0.10344827586206896,0.16666666666666666,1.8981818181818182,1.5804597701149425,0.29180234781930214,1.0,False
qwen,llama,6,7,Q06_A,L07_C,29,118,1,146,0.00684931506849315,0.034482758620689655,0.034482758620689655,0.00847457627118644,12.443636363636363,0.08036236119228521,0.9999999744715649,1.0,False
qwen,llama,6,7,Q06_A,L07_D,29,19,9,39,0.23076923076923078,0.47368421052631576,0.3103448275862069,0.47368421052631576,2.0036363636363634,4.491833030852995,2.0957867612330154e-05,0.0001467050732863111,False
qwen,llama,6,7,Q06_A,L07_E,29,19,16,32,0.5,0.8421052631578947,0.5517241379310345,0.8421052631578947,2.0036363636363634,7.985480943738658,1.7344366982085448e-15,1.821158533118972e-14,True
qwen,llama,6,7,Q06_A,L07_F,29,45,0,74,0.0,0.0,0.0,0.0,4.745454545454545,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_A,L07_G,29,3,0,32,0.0,0.0,0.0,0.0,0.31636363636363635,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_B,L07_A,42,53,17,78,0.21794871794871795,0.40476190476190477,0.40476190476190477,0.32075471698113206,8.094545454545454,2.1001796945193174,0.0004153735151644775,0.002180710954613507,False
qwen,llama,6,7,Q06_B,L07_B,42,18,0,60,0.0,0.0,0.0,0.0,2.749090909090909,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_B,L07_C,42,118,14,146,0.0958904109589041,0.3333333333333333,0.3333333333333333,0.11864406779661017,18.021818181818183,0.7768361581920903,0.9385098100399502,1.0,False
qwen,llama,6,7,Q06_B,L07_D,42,19,6,55,0.10909090909090909,0.3157894736842105,0.14285714285714285,0.3157894736842105,2.901818181818182,2.0676691729323307,0.05129625396846429,0.21544426666755,False
qwen,llama,6,7,Q06_B,L07_E,42,19,0,61,0.0,0.0,0.0,0.0,2.901818181818182,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_B,L07_F,42,45,5,82,0.06097560975609756,0.11904761904761904,0.11904761904761904,0.1111111111111111,6.872727272727273,0.7275132275132274,0.860631051047646,1.0,False
qwen,llama,6,7,Q06_B,L07_G,42,3,0,45,0.0,0.0,0.0,0.0,0.4581818181818182,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_C,L07_A,7,53,0,60,0.0,0.0,0.0,0.0,1.3490909090909091,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_C,L07_B,7,18,5,20,0.25,0.7142857142857143,0.7142857142857143,0.2777777777777778,0.4581818181818182,10.912698412698413,1.3118705283837667e-05,0.0001101971243842364,True
qwen,llama,6,7,Q06_C,L07_C,7,118,0,125,0.0,0.0,0.0,0.0,3.0036363636363634,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_C,L07_D,7,19,0,26,0.0,0.0,0.0,0.0,0.48363636363636364,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_C,L07_E,7,19,0,26,0.0,0.0,0.0,0.0,0.48363636363636364,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_C,L07_F,7,45,0,52,0.0,0.0,0.0,0.0,1.1454545454545455,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_C,L07_G,7,3,2,8,0.25,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.07636363636363637,26.19047619047619,0.0016517788780562503,0.007708301430929168,True
qwen,llama,6,7,Q06_D,L07_A,53,53,5,101,0.04950495049504951,0.09433962264150944,0.09433962264150944,0.09433962264150944,10.214545454545455,0.489498042007832,0.9907249893670609,1.0,False
qwen,llama,6,7,Q06_D,L07_B,53,18,1,70,0.014285714285714285,0.05555555555555555,0.018867924528301886,0.05555555555555555,3.4690909090909092,0.2882599580712788,0.9815589979012915,1.0,False
qwen,llama,6,7,Q06_D,L07_C,53,118,0,171,0.0,0.0,0.0,0.0,22.741818181818182,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_D,L07_D,53,19,4,68,0.058823529411764705,0.21052631578947367,0.07547169811320754,0.21052631578947367,3.6618181818181816,1.0923535253227408,0.5167256698707408,1.0,False
qwen,llama,6,7,Q06_D,L07_E,53,19,2,70,0.02857142857142857,0.10526315789473684,0.03773584905660377,0.10526315789473684,3.6618181818181816,0.5461767626613704,0.9131048500329343,1.0,False
qwen,llama,6,7,Q06_D,L07_F,53,45,40,58,0.6896551724137931,0.8888888888888888,0.7547169811320755,0.8888888888888888,8.672727272727272,4.612159329140462,3.34385806870639e-31,7.02210194428342e-30,True
qwen,llama,6,7,Q06_D,L07_G,53,3,1,55,0.01818181818181818,0.3333333333333333,0.018867924528301886,0.3333333333333333,0.5781818181818181,1.729559748427673,0.47528675703858175,1.0,False
qwen,llama,6,7,Q06_E,L07_A,102,53,1,154,0.006493506493506494,0.018867924528301886,0.00980392156862745,0.018867924528301886,19.658181818181816,0.050869404365519795,0.9999999999993877,1.0,False
qwen,llama,6,7,Q06_E,L07_B,102,18,0,120,0.0,0.0,0.0,0.0,6.676363636363637,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_E,L07_C,102,118,101,119,0.8487394957983193,0.9901960784313726,0.9901960784313726,0.8559322033898306,43.767272727272726,2.307660352276504,7.718168019410498e-56,3.2416305681524095e-54,True
qwen,llama,6,7,Q06_E,L07_D,102,19,0,121,0.0,0.0,0.0,0.0,7.047272727272727,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_E,L07_E,102,19,0,121,0.0,0.0,0.0,0.0,7.047272727272727,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_E,L07_F,102,45,0,147,0.0,0.0,0.0,0.0,16.69090909090909,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_E,L07_G,102,3,0,105,0.0,0.0,0.0,0.0,1.1127272727272728,0.0,1.0,1.0,False
qwen,llama,6,7,Q06_F,L07_A,42,53,30,65,0.46153846153846156,0.7142857142857143,0.7142857142857143,0.5660377358490566,8.094545454545454,3.7061994609164426,1.9381200198964873e-16,2.713368027855082e-15,True
qwen,llama,6,7,Q06_F,L07_B,42,18,9,51,0.17647058823529413,0.5,0.21428571428571427,0.5,2.749090909090909,3.2738095238095237,0.00034078231573078253,0.0020446938943846954,False
