rank,K_qwen,K_llama,K_gemma,qwen_llama_ami,qwen_gemma_ami,llama_gemma_ami,mean_pairwise_ami,minimum_pairwise_ami,qwen_start_ari,qwen_refit_ari,qwen_small_cluster_warning,llama_start_ari,llama_refit_ari,llama_small_cluster_warning,gemma_start_ari,gemma_refit_ari,gemma_small_cluster_warning,mean_refit_ari,quality_constrained,near_best
212,4,4,7,0.5449104647734001,0.5374036950987177,0.5875778545622233,0.5566306714781137,0.5374036950987177,0.7867143063987592,0.8968681692609819,False,0.8214048738929222,0.8824355337474117,True,0.6796478371097667,0.7400689497285318,True,0.8397908842456419,True,False
214,4,9,5,0.544898399772158,0.5357881258776283,0.5873121443129725,0.5559995566542529,0.5357881258776283,0.7867143063987592,0.8968681692609819,False,0.7134643949517894,0.7577815475363421,True,0.6238221817907186,0.8417179193843307,True,0.8321225453938849,True,False
216,4,7,9,0.5734551567997747,0.5348392701169851,0.5582013018160673,0.5554985762442756,0.5348392701169851,0.7867143063987592,0.8968681692609819,False,0.672426253525265,0.7368477971952578,True,0.7087282765330731,0.728748242770688,True,0.7874880697423091,True,False
220,7,4,9,0.5453689363248889,0.5866652504547211,0.532093455532039,0.554709214103883,0.532093455532039,0.7243691652038908,0.7964064024503543,True,0.8214048738929222,0.8824355337474117,True,0.7087282765330731,0.728748242770688,True,0.8025300596561514,True,False
228,7,4,8,0.5453689363248889,0.619739925533333,0.4917410902240395,0.5522833173607539,0.4917410902240395,0.7243691652038908,0.7964064024503543,True,0.8214048738929222,0.8824355337474117,True,0.6981304713398899,0.7238533962954519,True,0.8008984441644059,True,False
231,4,9,9,0.544898399772158,0.5348392701169851,0.575434096752777,0.5517239222139733,0.5348392701169851,0.7867143063987592,0.8968681692609819,False,0.7134643949517894,0.7577815475363421,True,0.7087282765330731,0.728748242770688,True,0.7944659865226708,True,False
249,6,4,9,0.5200183022450311,0.5901814047272055,0.532093455532039,0.5474310541680918,0.5200183022450311,0.7569452239319449,0.875964086809095,False,0.8214048738929222,0.8824355337474117,True,0.7087282765330731,0.728748242770688,True,0.8290492877757316,True,False
254,4,6,7,0.5235323431196262,0.5374036950987177,0.5786392752175923,0.5465251044786453,0.5235323431196262,0.7867143063987592,0.8968681692609819,False,0.6283090554449327,0.7348418191630912,True,0.6796478371097667,0.7400689497285318,True,0.7905929793842016,True,False
256,4,10,7,0.538450616795139,0.5374036950987177,0.5619700820506629,0.5459414646481732,0.5374036950987177,0.7867143063987592,0.8968681692609819,False,0.712939026899601,0.7535460555148441,True,0.6796478371097667,0.7400689497285318,True,0.7968277248347859,True,False
261,4,6,5,0.5235323431196262,0.5357881258776283,0.5754960680415534,0.5449388456796026,0.5235323431196262,0.7867143063987592,0.8968681692609819,False,0.6283090554449327,0.7348418191630912,True,0.6238221817907186,0.8417179193843307,True,0.8244759692694679,True,False
262,6,4,8,0.5200183022450311,0.6216809880494772,0.4917410902240395,0.544480126839516,0.4917410902240395,0.7569452239319449,0.875964086809095,False,0.8214048738929222,0.8824355337474117,True,0.6981304713398899,0.7238533962954519,True,0.8274176722839862,True,False
266,4,6,8,0.5235323431196262,0.5870624175077737,0.5215912037262455,0.5440619881178818,0.5215912037262455,0.7867143063987592,0.8968681692609819,False,0.6283090554449327,0.7348418191630912,True,0.6981304713398899,0.7238533962954519,True,0.7851877949065083,True,False
270,4,10,5,0.538450616795139,0.5357881258776283,0.5539821602439897,0.5427403009722522,0.5357881258776283,0.7867143063987592,0.8968681692609819,False,0.712939026899601,0.7535460555148441,True,0.6238221817907186,0.8417179193843307,True,0.8307107147200522,True,False
279,4,4,8,0.5449104647734001,0.5870624175077737,0.4917410902240395,0.5412379908350711,0.4917410902240395,0.7867143063987592,0.8968681692609819,False,0.8214048738929222,0.8824355337474117,True,0.6981304713398899,0.7238533962954519,True,0.8343856997679485,True,False
294,4,4,9,0.5449104647734001,0.5348392701169851,0.532093455532039,0.5372810634741413,0.532093455532039,0.7867143063987592,0.8968681692609819,False,0.8214048738929222,0.8824355337474117,True,0.7087282765330731,0.728748242770688,True,0.8360173152596939,True,False
309,4,6,9,0.5235323431196262,0.5348392701169851,0.5422828606403578,0.533551491292323,0.5235323431196262,0.7867143063987592,0.8968681692609819,False,0.6283090554449327,0.7348418191630912,True,0.7087282765330731,0.728748242770688,True,0.7868194103982536,True,False
