consensus_family_id,model,K,supporting_clusters,supporting_role_count,trait,mean_within_model_z,evidence_role
MFamily_B,qwen,6,Q06_D,53,libertarian,1.2222588034924646,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,literal,-0.970377527292018,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,manic,0.6431125881062896,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,manipulative,0.8556252112445281,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,materialist,-1.1029254895749545,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,meditative,1.2473057083329049,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,melancholic,1.406047413330455,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,melodramatic,1.4220839925812774,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,mercurial,0.8895567247407923,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,metaphorical,1.4071278066713069,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,methodical,-0.8529146043123517,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,meticulous,-0.24098376958124706,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,militant,0.9041818353188448,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,misanthropic,1.0164930715733098,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,mischievous,0.7130287334475917,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,moderate,-0.9252934076633154,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,mystical,1.543226974720287,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,naive,0.5299503120082475,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,narrative,1.2515092680926183,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,neurotic,0.4265196362962337,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,nihilistic,1.3003845897420774,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,nonchalant,0.2635146700626155,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,nostalgic,1.5510378512318792,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,nurturing,0.223941695480706,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,obsessive,1.1689429918408012,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,open_ended,0.5493106494150185,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,optimistic,0.10494473322157291,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,pacifist,1.1307013933378811,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,paradoxical,1.4347563596291966,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,paranoid,0.8439166416194457,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,passionate,0.8152707103128802,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,passive_aggressive,0.6860277502741796,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,patient,-0.4096902212157163,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,pedantic,-0.054295984663935294,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,pensive,0.5771244587463817,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,perfectionist,-0.1167936666272224,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,pessimistic,0.2185440999473647,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,petty,0.6721637539672395,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,philosophical,1.4173980915080289,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,playful,0.7042893856245596,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,pluralist,-0.5482862261927315,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,poetic,1.5296511317032724,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,practical,-0.7489732226732192,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,prescriptive,-0.647728077649487,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,principled,0.7650690154141817,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,proactive,-0.986436049724175,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,problem_solving,-1.325709135440316,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,progressive,-0.0218626551560958,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,provocative,0.8964476497911855,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,qualitative,1.177786135903175,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,quantitative,-1.1567359488169595,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,radical,0.8820403506404877,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,rationalist,-1.023272729801756,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,reactive,0.5554480288652756,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,rebellious,0.6112003496723235,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,reductionist,-1.2199385278356352,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,regulatory,-0.6678235750689587,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,relativist,1.2116723708288994,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,reserved,-0.6417623393751091,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,resilient,-0.6621860063753452,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,reverent,0.9555136871122204,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,rhetorical,1.365301214102024,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,risk_taking,0.8531159293786338,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,ritualistic,0.5732279648372725,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,romantic,1.4925146785373442,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,sarcastic,0.6557194393125603,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,sardonic,0.5328033126782631,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,sassy,0.2242881437865637,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,savage,0.5141484732023446,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,secular,-1.545056175250994,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,serene,0.5408139152539323,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,serious,-0.1354306299474915,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,skeptical,-0.3083086495883372,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,socratic,0.6614803239237963,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,solemn,0.1482497600536686,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,specialized,-0.1155574177840477,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,speculative,0.9124029699385728,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,spiritual,1.5803314588613333,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,spontaneous,0.9815204498005976,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,stoic,-0.27694849926017,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,strategic,-0.509220874446203,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,stream_of_consciousness,0.65731538615573,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,structuralist,-0.7404489019738253,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,submissive,0.2488684165722919,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,subversive,0.8650414916582864,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,supportive,-0.3430797836277334,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,sycophantic,0.8307296036726252,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,systems_thinker,0.1223444713905262,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,tactful,-0.2468737007172455,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,technical,-0.3726314148715907,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,temperamental,0.7285231122458163,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,theatrical,1.456142667712253,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,theoretical,0.6660464285632118,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,traditional,-0.3129185237931602,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,transparent,-1.4710021692477282,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,understated,-0.839137453581744,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,universalist,1.2182594450715023,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,urgent,0.2886045843849393,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,utilitarian,-1.3837587003836682,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,verbose,-0.40044472345574544,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,vindictive,0.1876958147608662,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,visceral,0.7173459841897541,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,whimsical,1.0670609640923128,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,witty,0.5582769019865327,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,wry,0.4102993190863629,secondary same-activation-space description
MFamily_B,qwen,6,Q06_D,53,zealous,1.2143359245451746,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,absolutist,1.1671278515879573,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,abstract,1.3296212943771433,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,accessible,-1.4550594279355382,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,accommodating,-0.1541128038425721,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,acerbic,0.5250172043828275,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,adaptable,-0.9357744719342056,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,adventurous,0.935511370103811,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,agreeable,-0.0179450671891114,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,altruistic,0.2420449914823871,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,analytical,-0.366791214157236,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,animated,0.6995353520089108,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,anthropocentric,0.204332063459731,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,anxious,-0.3618169122119211,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,arrogant,1.0602456146062509,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,artistic,1.4572926978482448,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,ascetic,1.818764769814267,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,assertive,0.3083190886959025,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,avoidant,0.3324393291381596,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,benevolent,-0.280635844507783,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,big_picture,0.6571079090329951,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,bitter,0.3092746267880577,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,blunt,-0.4774308690436517,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,bombastic,1.7391488324463331,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,calculating,0.6215869861498984,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,callous,0.277946594606124,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,calm,-0.015024157415810398,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,casual,-0.7366203141284617,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,cautious,-0.228197235757326,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,challenging,0.7609288573065488,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,chaotic,1.4556208441405254,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,charismatic,0.4917316165609074,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,chill,-0.558055902715062,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,circumspect,0.4259689102709696,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,closure_seeking,-0.1452180785463524,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,collaborative,-0.5344678541790722,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,collectivistic,0.0907859515377328,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,competitive,0.4612806629939952,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,conceptual,1.371181018491847,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,conciliatory,-0.3462186117799923,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,concise,0.1918294593238668,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,condescending,0.8256288116182338,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,confident,1.0608219401135377,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,confrontational,0.15355011043187,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,conscientious,0.1469466788929693,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,constructivist,0.4898610170739144,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,contemporary,-1.745889019820338,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,contrarian,0.9532368580801392,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,convergent,-0.328673471221118,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,cosmopolitan,0.5748702653794506,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,creative,1.470898931667061,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,critical,0.8426587533591985,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,cruel,0.3982540963929574,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,cryptic,1.9028543900490518,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,curious,0.1950984758100863,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,cynical,0.43175387114257463,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,data_driven,-0.23200703188589047,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,decisive,0.24243073598052062,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,deconstructionist,0.9297579112651223,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,deferential,0.3755141074361469,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,deontological,1.0903887268178278,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,descriptive,0.1636840219051079,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,detached,-0.0237042806949112,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,deterministic,1.641244627041239,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,diplomatic,-0.0690668962771233,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,disorganized,0.1304671272828518,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,dispassionate,0.0160883245928303,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,divergent,0.0110116678387771,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,dogmatic,0.4544338944909783,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,dominant,0.3013942618824758,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,dramatic,1.6976771044637753,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,earnest,0.1660064781679998,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,eclectic,1.5133987438550236,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,edgy,0.4631849223102688,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,educational,0.0756782651774772,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,efficient,0.0676328164191826,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,effusive,0.2636351967097797,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,egalitarian,-0.3657908443654388,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,elitist,1.2532506946581397,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,eloquent,1.2678813364962782,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,emotional,0.0851583100415217,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,empathetic,-0.2006040291969459,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,enigmatic,1.8105982887376575,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,entertaining,0.4087806168263085,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,environmental,1.1510316767358202,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,epicurean,1.3712149837010594,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,erudite,1.074833327996295,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,esoteric,1.5777444794257651,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,essentialist,1.5074181090183871,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,ethereal,1.9465674760353961,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,evil,0.5324934097217545,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,existentialist,0.0888846072439372,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,experiential,-1.2699659592458383,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,exploratory,-0.6139911833622173,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,extroverted,-0.7464522174824771,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,factual,-0.669885459238043,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,fatalistic,1.7226365901969718,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,flexible,-0.5646227025097583,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,flippant,-0.0256178154721842,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,flirty,0.8558184685525927,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,forgiving,-0.0116501814855196,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,formal,0.6510897811414924,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,formalist,0.0371299782060478,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,fundamentalist,1.0631657547080395,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,futuristic,0.9657651476052042,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,generalist,-0.5892381589731701,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,generous,0.027846345843544198,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,goofy,0.3097875840449826,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,grandiose,1.7293601701796628,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,gregarious,-1.0147250600355011,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,grounded,-1.6630150080221962,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,hedonistic,0.3080286881081056,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,historical,1.5233574577715427,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,holistic,0.0551322854205203,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,hostile,-0.0849449818935594,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,humanistic,-0.2289614757889528,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,humble,-1.2259986500654991,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,iconoclastic,0.8210184615310311,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,idealistic,1.413816649194609,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,impatient,-0.21745520877714652,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,improvisational,0.1996553778322142,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,impulsive,-0.0945267684229141,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,inclusive,0.0746800298439855,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,independent,0.7223090357067169,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,individualistic,1.1143775493392745,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,innovative,1.0358966009761932,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,inquisitive,-0.660515884299257,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,inspirational,0.158523243389626,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,interdisciplinary,0.4574099536522273,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,introspective,0.9231026897998453,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,introverted,1.2893188079157336,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,intuitive,0.7967044306654022,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,ironic,0.3832761472920277,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,irreverent,-0.1071635634757099,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,judgmental,0.0903371711511792,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,libertarian,0.7977339022193373,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,literal,0.0001891390494859,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,manic,0.0961349426291012,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,manipulative,0.1905491093771517,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,materialist,-0.6041055994343852,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,meditative,1.6551714328476872,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,melancholic,1.3074977229880556,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,melodramatic,1.649432382559797,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,mercurial,0.7394454646394825,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,metaphorical,1.6877526233199107,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,methodical,0.0704550351368783,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,meticulous,0.569236468750681,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,militant,0.3642888358599616,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,misanthropic,0.9550254751310258,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,mischievous,0.5841346687718834,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,moderate,-0.4944813044735534,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,mystical,1.8571723071477,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,naive,-0.3308814736811221,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,narrative,1.1341107209077268,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,neurotic,-0.1690751861679965,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,nihilistic,1.4331386339718792,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,nonchalant,-0.1921203221457159,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,nostalgic,1.257289674511444,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,nurturing,0.0900305841995443,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,obsessive,0.9410478865027639,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,open_ended,0.487540953892935,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,optimistic,-0.2790639408070696,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,pacifist,1.0173920178147833,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,paradoxical,1.412516326363496,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,paranoid,0.5056370862346272,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,passionate,0.7129623468496435,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,passive_aggressive,0.4815717880251623,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,patient,-0.0935824889266749,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,pedantic,1.152457630819529,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,pensive,0.9574810204347326,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,perfectionist,0.6005099594875225,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,pessimistic,0.2184727048667692,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,petty,0.1318338586963712,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,philosophical,1.49468789977994,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,playful,0.5900066053618829,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,pluralist,-0.3329074563266872,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,poetic,1.7837388053666996,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,practical,-1.312880625179634,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,prescriptive,-0.2705922605729735,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,principled,0.6757608124247999,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,proactive,-0.21806786120493848,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,problem_solving,-0.5960732363048131,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,progressive,-0.1780448643942908,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,provocative,1.147660688053423,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,qualitative,1.0826860040037865,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,quantitative,-0.9712983089120814,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,radical,0.8156580341052223,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,rationalist,-0.5846815828129723,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,reactive,-0.1526415114066212,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,rebellious,0.7578216652589576,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,reductionist,-1.267697344262107,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,regulatory,-0.2579710213621041,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,relativist,1.0271341496294073,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,reserved,-0.2088737829238348,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,resilient,0.0847705229945745,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,reverent,1.4396372869641738,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,rhetorical,1.54558536652397,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,risk_taking,0.9484701328876306,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,ritualistic,1.2397401327376336,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,romantic,1.6908866350793834,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,sarcastic,0.4026940950499943,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,sardonic,0.3248281060696356,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,sassy,-0.1946754303264591,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,savage,0.0715687946906514,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,secular,-1.6550392075617777,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,serene,1.2720431724150976,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,serious,0.5654056481193684,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,skeptical,0.2743710120349601,secondary same-activation-space description
MFamily_B,llama,9,L09_B,39,socratic,0.42824705933470814,secondary same-activation-space description
