model_a,model_b,K_a,K_b,profile_a,profile_b,size_a,size_b,intersection_count,union_count,jaccard,overlap_coefficient,p_b_given_a,p_a_given_b,expected_overlap,enrichment_ratio,hypergeom_p,hypergeom_q,strong_edge,valid_neighborhood_cells,supported_neighborhood_cells,persistence_score,persistence_tier,neighborhood_trace
llama,gemma,9,7,L09_D,G07_E,7,23,5,25,0.2,0.7142857142857143,0.7142857142857143,0.21739130434782608,0.5854545454545454,8.540372670807454,4.987741375972358e-05,0.0003927846333578232,True,9,8,0.8888888888888888,high,"8,6,L08_C,G06_D,1;8,7,L08_C,G07_E,0;8,8,L08_C,G08_A,1;9,6,L09_D,G06_D,1;9,7,L09_D,G07_E,1;9,8,L09_D,G08_A,1;10,6,L10_J,G06_D,1;10,7,L10_J,G07_E,1;10,8,L10_J,G08_A,1"
llama,gemma,9,7,L09_E,G07_D,29,26,18,37,0.4864864864864865,0.6923076923076923,0.6206896551724138,0.6923076923076923,2.7418181818181817,6.564986737400531,5.399916053142674e-15,8.504867783699712e-14,True,9,7,0.7777777777777778,high,"8,6,L08_B,G06_C,0;8,7,L08_B,G07_D,1;8,8,L08_B,G08_E,1;9,6,L09_E,G06_C,1;9,7,L09_E,G07_D,1;9,8,L09_E,G08_E,1;10,6,L10_A,G06_C,1;10,7,L10_A,G07_D,1;10,8,L10_A,G08_E,0"
llama,gemma,9,7,L09_F,G07_D,5,26,4,27,0.14814814814814814,0.8,0.8,0.15384615384615385,0.4727272727272727,8.461538461538462,0.00029980919661649875,0.002098664376315491,True,9,3,0.3333333333333333,isolated,"8,6,L08_B,G06_C,0;8,7,L08_B,G07_D,1;8,8,L08_B,G08_E,1;9,6,L09_F,G06_C,0;9,7,L09_F,G07_D,1;9,8,L09_F,G08_E,0;10,6,L10_C,G06_C,0;10,7,L10_C,G07_D,0;10,8,L10_C,G08_E,0"
llama,gemma,9,7,L09_G,G07_A,111,98,96,113,0.8495575221238938,0.9795918367346939,0.8648648648648649,0.9795918367346939,39.556363636363635,2.4269167126309985,5.951055109767042e-55,3.7491647191532365e-53,True,9,9,1.0,high,"8,6,L08_F,G06_F,1;8,7,L08_F,G07_A,1;8,8,L08_F,G08_D,1;9,6,L09_G,G06_F,1;9,7,L09_G,G07_A,1;9,8,L09_G,G08_D,1;10,6,L10_I,G06_F,1;10,7,L10_I,G07_A,1;10,8,L10_I,G08_D,1"
llama,gemma,9,7,L09_H,G07_C,41,54,31,64,0.484375,0.7560975609756098,0.7560975609756098,0.5740740740740741,8.05090909090909,3.850496838301716,5.25548762194484e-18,1.1036524006084165e-16,True,9,6,0.6666666666666666,moderate,"8,6,L08_D,G06_B,0;8,7,L08_D,G07_C,0;8,8,L08_D,G08_H,1;9,6,L09_H,G06_B,1;9,7,L09_H,G07_C,1;9,8,L09_H,G08_H,1;10,6,L10_E,G06_B,1;10,7,L10_E,G07_C,1;10,8,L10_E,G08_H,0"
llama,gemma,9,7,L09_I,G07_B,3,4,3,4,0.75,1.0,1.0,0.75,0.04363636363636364,68.75,1.1667164951836484e-06,1.0500448456652834e-05,True,9,9,1.0,high,"8,6,L08_H,G06_A,1;8,7,L08_H,G07_B,1;8,8,L08_H,G08_B,1;9,6,L09_I,G06_A,1;9,7,L09_I,G07_B,1;9,8,L09_I,G08_B,1;10,6,L10_D,G06_A,1;10,7,L10_D,G07_B,1;10,8,L10_D,G08_B,1"
llama,gemma,9,8,L09_B,G08_C,39,32,17,54,0.3148148148148148,0.53125,0.4358974358974359,0.53125,4.538181818181818,3.74599358974359,1.588908529612471e-08,1.9066902355349651e-07,True,9,9,1.0,high,"8,7,L08_A,G07_G,1;8,8,L08_A,G08_C,1;8,9,L08_A,G09_C,1;9,7,L09_B,G07_G,1;9,8,L09_B,G08_C,1;9,9,L09_B,G09_C,1;10,7,L10_F,G07_G,1;10,8,L10_F,G08_C,1;10,9,L10_F,G09_C,1"
llama,gemma,9,8,L09_B,G08_G,39,35,22,52,0.4230769230769231,0.6285714285714286,0.5641025641025641,0.6285714285714286,4.963636363636364,4.4322344322344325,1.7917774872125212e-13,6.450398953965076e-12,True,9,5,0.5555555555555556,moderate,"8,7,L08_A,G07_G,1;8,8,L08_A,G08_G,1;8,9,L08_A,G09_G,0;9,7,L09_B,G07_G,1;9,8,L09_B,G08_G,1;9,9,L09_B,G09_G,0;10,7,L10_F,G07_G,1;10,8,L10_F,G08_G,0;10,9,L10_F,G09_G,0"
llama,gemma,9,8,L09_C,G08_F,9,23,9,23,0.391304347826087,1.0,1.0,0.391304347826087,0.7527272727272727,11.956521739130435,3.763049041324583e-11,5.4187906195074e-10,True,9,8,0.8888888888888888,high,"8,7,L08_G,G07_F,1;8,8,L08_G,G08_F,1;8,9,L08_G,G09_H,1;9,7,L09_C,G07_F,1;9,8,L09_C,G08_F,1;9,9,L09_C,G09_H,1;10,7,L10_A,G07_F,0;10,8,L10_A,G08_F,1;10,9,L10_A,G09_H,1"
llama,gemma,9,8,L09_D,G08_A,7,10,4,13,0.3076923076923077,0.5714285714285714,0.5714285714285714,0.4,0.2545454545454545,15.714285714285715,2.9877584624613377e-05,0.00023902067699690702,True,9,5,0.5555555555555556,moderate,"8,7,L08_C,G07_E,0;8,8,L08_C,G08_A,1;8,9,L08_C,G09_I,0;9,7,L09_D,G07_E,1;9,8,L09_D,G08_A,1;9,9,L09_D,G09_I,0;10,7,L10_J,G07_E,1;10,8,L10_J,G08_A,1;10,9,L10_J,G09_I,0"
llama,gemma,9,8,L09_E,G08_E,29,17,13,33,0.3939393939393939,0.7647058823529411,0.4482758620689655,0.7647058823529411,1.7927272727272727,7.251521298174442,2.0622377005185978e-11,3.712027860933476e-10,True,9,6,0.6666666666666666,moderate,"8,7,L08_B,G07_D,1;8,8,L08_B,G08_E,1;8,9,L08_B,G09_B,1;9,7,L09_E,G07_D,1;9,8,L09_E,G08_E,1;9,9,L09_E,G09_B,0;10,7,L10_A,G07_D,1;10,8,L10_A,G08_E,0;10,9,L10_A,G09_B,0"
llama,gemma,9,8,L09_G,G08_D,111,109,105,115,0.9130434782608695,0.963302752293578,0.9459459459459459,0.963302752293578,43.99636363636364,2.3865608727994045,8.4770437579494e-63,6.103471505723568e-61,True,9,9,1.0,high,"8,7,L08_F,G07_A,1;8,8,L08_F,G08_D,1;8,9,L08_F,G09_E,1;9,7,L09_G,G07_A,1;9,8,L09_G,G08_D,1;9,9,L09_G,G09_E,1;10,7,L10_I,G07_A,1;10,8,L10_I,G08_D,1;10,9,L10_I,G09_E,1"
llama,gemma,9,8,L09_H,G08_H,41,45,24,62,0.3870967741935484,0.5853658536585366,0.5853658536585366,0.5333333333333333,6.709090909090909,3.5772357723577235,6.562487822743595e-12,1.5749970774584629e-10,True,9,6,0.6666666666666666,moderate,"8,7,L08_D,G07_C,0;8,8,L08_D,G08_H,1;8,9,L08_D,G09_F,1;9,7,L09_H,G07_C,1;9,8,L09_H,G08_H,1;9,9,L09_H,G09_F,1;10,7,L10_E,G07_C,1;10,8,L10_E,G08_H,0;10,9,L10_E,G09_F,0"
llama,gemma,9,8,L09_I,G08_B,3,4,3,4,0.75,1.0,1.0,0.75,0.04363636363636364,68.75,1.1667164951836484e-06,1.2000512521888955e-05,True,9,9,1.0,high,"8,7,L08_H,G07_B,1;8,8,L08_H,G08_B,1;8,9,L08_H,G09_A,1;9,7,L09_I,G07_B,1;9,8,L09_I,G08_B,1;9,9,L09_I,G09_A,1;10,7,L10_D,G07_B,1;10,8,L10_D,G08_B,1;10,9,L10_D,G09_A,1"
llama,gemma,9,9,L09_A,G09_I,31,19,16,34,0.47058823529411764,0.8421052631578947,0.5161290322580645,0.8421052631578947,2.1418181818181816,7.470288624787776,7.506043439658815e-15,2.02663172870788e-13,True,9,6,0.6666666666666666,moderate,"8,8,L08_D,G08_A,0;8,9,L08_D,G09_I,1;8,10,L08_D,G10_H,1;9,8,L09_A,G08_A,0;9,9,L09_A,G09_I,1;9,10,L09_A,G10_H,1;10,8,L10_H,G08_A,0;10,9,L10_H,G09_I,1;10,10,L10_H,G10_H,1"
llama,gemma,9,9,L09_B,G09_C,39,41,27,53,0.5094339622641509,0.6923076923076923,0.6923076923076923,0.6585365853658537,5.8145454545454545,4.643527204502814,3.882836867841765e-18,1.572548931475915e-16,True,9,9,1.0,high,"8,8,L08_A,G08_C,1;8,9,L08_A,G09_C,1;8,10,L08_A,G10_B,1;9,8,L09_B,G08_C,1;9,9,L09_B,G09_C,1;9,10,L09_B,G10_B,1;10,8,L10_F,G08_C,1;10,9,L10_F,G09_C,1;10,10,L10_F,G10_B,1"
llama,gemma,9,9,L09_C,G09_H,9,19,9,19,0.47368421052631576,1.0,1.0,0.47368421052631576,0.6218181818181818,14.473684210526315,4.253881524975615e-12,6.891288070460496e-11,True,9,9,1.0,high,"8,8,L08_G,G08_F,1;8,9,L08_G,G09_H,1;8,10,L08_G,G10_F,1;9,8,L09_C,G08_F,1;9,9,L09_C,G09_H,1;9,10,L09_C,G10_F,1;10,8,L10_A,G08_F,1;10,9,L10_A,G09_H,1;10,10,L10_A,G10_F,1"
llama,gemma,9,9,L09_F,G09_B,5,16,4,17,0.23529411764705882,0.8,0.8,0.25,0.2909090909090909,13.75,3.7650792215014537e-05,0.0004257274502393646,True,9,4,0.4444444444444444,isolated,"8,8,L08_B,G08_E,1;8,9,L08_B,G09_B,1;8,10,L08_B,G10_J,1;9,8,L09_F,G08_E,0;9,9,L09_F,G09_B,1;9,10,L09_F,G10_J,0;10,8,L10_C,G08_E,0;10,9,L10_C,G09_B,0;10,10,L10_C,G10_J,0"
llama,gemma,9,9,L09_G,G09_E,111,106,102,115,0.8869565217391304,0.9622641509433962,0.918918918918919,0.9622641509433962,42.78545454545455,2.3839877613462517,7.12663402256776e-59,5.772573558279886e-57,True,9,9,1.0,high,"8,8,L08_F,G08_D,1;8,9,L08_F,G09_E,1;8,10,L08_F,G10_A,1;9,8,L09_G,G08_D,1;9,9,L09_G,G09_E,1;9,10,L09_G,G10_A,1;10,8,L10_I,G08_D,1;10,9,L10_I,G09_E,1;10,10,L10_I,G10_A,1"
llama,gemma,9,9,L09_H,G09_F,41,48,25,64,0.390625,0.6097560975609756,0.6097560975609756,0.5208333333333334,7.156363636363636,3.4933943089430897,3.441598172802934e-12,6.891288070460496e-11,True,9,5,0.5555555555555556,moderate,"8,8,L08_D,G08_H,1;8,9,L08_D,G09_F,1;8,10,L08_D,G10_E,0;9,8,L09_H,G08_H,1;9,9,L09_H,G09_F,1;9,10,L09_H,G10_E,1;10,8,L10_E,G08_H,0;10,9,L10_E,G09_F,0;10,10,L10_E,G10_E,0"
llama,gemma,9,9,L09_I,G09_A,3,3,2,4,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.03272727272727273,61.11111111111111,0.00023830184414126013,0.001930244937544207,True,9,9,1.0,high,"8,8,L08_H,G08_B,1;8,9,L08_H,G09_A,1;8,10,L08_H,G10_C,1;9,8,L09_I,G08_B,1;9,9,L09_I,G09_A,1;9,10,L09_I,G10_C,1;10,8,L10_D,G08_B,1;10,9,L10_D,G09_A,1;10,10,L10_D,G10_C,1"
llama,gemma,9,10,L09_A,G10_H,31,26,22,35,0.6285714285714286,0.8461538461538461,0.7096774193548387,0.8461538461538461,2.930909090909091,7.506203473945408,1.5093909718945495e-21,6.792259373525473e-20,True,6,6,1.0,high,"8,9,L08_D,G09_I,1;8,10,L08_D,G10_H,1;9,9,L09_A,G09_I,1;9,10,L09_A,G10_H,1;10,9,L10_H,G09_I,1;10,10,L10_H,G10_H,1"
llama,gemma,9,10,L09_B,G10_B,39,40,22,57,0.38596491228070173,0.5641025641025641,0.5641025641025641,0.55,5.672727272727273,3.878205128205128,9.677470273493499e-12,1.4516205410240248e-10,True,6,6,1.0,high,"8,9,L08_A,G09_C,1;8,10,L08_A,G10_B,1;9,9,L09_B,G09_C,1;9,10,L09_B,G10_B,1;10,9,L10_F,G09_C,1;10,10,L10_F,G10_B,1"
llama,gemma,9,10,L09_B,G10_G,39,22,17,44,0.38636363636363635,0.7727272727272727,0.4358974358974359,0.7727272727272727,3.12,5.448717948717949,1.7630547793344999e-12,3.1734986028020994e-11,True,6,1,0.16666666666666666,isolated,"8,9,L08_A,G09_G,0;8,10,L08_A,G10_G,0;9,9,L09_B,G09_G,0;9,10,L09_B,G10_G,1;10,9,L10_F,G09_G,0;10,10,L10_F,G10_G,0"
llama,gemma,9,10,L09_C,G10_F,9,13,9,13,0.6923076923076923,1.0,1.0,0.6923076923076923,0.4254545454545455,21.153846153846153,3.292477960507442e-14,7.408075411141744e-13,True,6,6,1.0,high,"8,9,L08_G,G09_H,1;8,10,L08_G,G10_F,1;9,9,L09_C,G09_H,1;9,10,L09_C,G10_F,1;10,9,L10_A,G09_H,1;10,10,L10_A,G10_F,1"
llama,gemma,9,10,L09_D,G10_I,7,7,6,8,0.75,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.1781818181818182,33.6734693877551,8.590029717798492e-11,9.663783432523304e-10,True,6,3,0.5,moderate,"8,9,L08_C,G09_I,0;8,10,L08_C,G10_I,1;9,9,L09_D,G09_I,0;9,10,L09_D,G10_I,1;10,9,L10_J,G09_I,0;10,10,L10_J,G10_I,1"
llama,gemma,9,10,L09_E,G10_J,29,22,17,34,0.5,0.7727272727272727,0.5862068965517241,0.7727272727272727,2.32,7.3275862068965525,2.1828009252001625e-15,6.548402775600488e-14,True,6,4,0.6666666666666666,moderate,"8,9,L08_B,G09_B,1;8,10,L08_B,G10_J,1;9,9,L09_E,G09_B,0;9,10,L09_E,G10_J,1;10,9,L10_A,G09_B,0;10,10,L10_A,G10_J,1"
llama,gemma,9,10,L09_G,G10_A,111,90,89,112,0.7946428571428571,0.9888888888888889,0.8018018018018018,0.9888888888888889,36.32727272727273,2.44994994994995,9.46178537573407e-50,8.515606838160664e-48,True,6,6,1.0,high,"8,9,L08_F,G09_E,1;8,10,L08_F,G10_A,1;9,9,L09_G,G09_E,1;9,10,L09_G,G10_A,1;10,9,L10_I,G09_E,1;10,10,L10_I,G10_A,1"
llama,gemma,9,10,L09_H,G10_E,41,52,25,68,0.36764705882352944,0.6097560975609756,0.6097560975609756,0.4807692307692308,7.752727272727273,3.224671669793621,4.010353975315267e-11,5.156169396833915e-10,True,6,3,0.5,moderate,"8,9,L08_D,G09_F,1;8,10,L08_D,G10_E,0;9,9,L09_H,G09_F,1;9,10,L09_H,G10_E,1;10,9,L10_E,G09_F,0;10,10,L10_E,G10_E,0"
llama,gemma,9,10,L09_I,G10_C,3,2,2,3,0.6666666666666666,1.0,0.6666666666666666,1.0,0.02181818181818182,91.66666666666666,7.9628400796284e-05,0.00079628400796284,True,6,6,1.0,high,"8,9,L08_H,G09_A,1;8,10,L08_H,G10_C,1;9,9,L09_I,G09_A,1;9,10,L09_I,G10_C,1;10,9,L10_D,G09_A,1;10,10,L10_D,G10_C,1"
llama,gemma,10,4,L10_A,G04_C,26,67,25,68,0.36764705882352944,0.9615384615384616,0.9615384615384616,0.373134328358209,6.334545454545455,3.946613088404133,1.8109960399740926e-16,2.4146613866321235e-15,True,4,4,1.0,high,"9,4,L09_C,G04_C,1;9,5,L09_C,G05_D,1;10,4,L10_A,G04_C,1;10,5,L10_A,G05_D,1"
llama,gemma,10,4,L10_B,G04_A,14,68,11,71,0.15492957746478872,0.7857142857142857,0.7857142857142857,0.16176470588235295,3.461818181818182,3.177521008403361,2.06661430633004e-05,0.00013777428708866934,True,4,1,0.25,isolated,"9,4,L09_H,G04_A,0;9,5,L09_H,G05_C,0;10,4,L10_B,G04_A,1;10,5,L10_B,G05_C,0"
llama,gemma,10,4,L10_C,G04_A,9,68,9,68,0.1323529411764706,1.0,1.0,0.1323529411764706,2.2254545454545456,4.044117647058823,2.2692801160835178e-06,1.8154240928668142e-05,True,4,4,1.0,high,"9,4,L09_B,G04_A,1;9,5,L09_B,G05_C,1;10,4,L10_C,G04_A,1;10,5,L10_C,G05_C,1"
llama,gemma,10,4,L10_D,G04_B,2,4,2,4,0.5,1.0,1.0,0.5,0.02909090909090909,68.75,0.000159256801592568,0.00079628400796284,True,4,4,1.0,high,"9,4,L09_I,G04_B,1;9,5,L09_I,G05_A,1;10,4,L10_D,G04_B,1;10,5,L10_D,G05_A,1"
llama,gemma,10,4,L10_F,G04_A,24,68,24,68,0.35294117647058826,1.0,1.0,0.35294117647058826,5.934545454545455,4.044117647058823,7.494152202968995e-17,1.4988304405937991e-15,True,4,4,1.0,high,"9,4,L09_B,G04_A,1;9,5,L09_B,G05_C,1;10,4,L10_F,G04_A,1;10,5,L10_F,G05_C,1"
llama,gemma,10,4,L10_H,G04_C,29,67,20,76,0.2631578947368421,0.6896551724137931,0.6896551724137931,0.29850746268656714,7.065454545454545,2.8306742151312405,8.042615796900685e-08,8.042615796900686e-07,True,4,4,1.0,high,"9,4,L09_A,G04_C,1;9,5,L09_A,G05_D,1;10,4,L10_H,G04_C,1;10,5,L10_H,G05_D,1"
llama,gemma,10,4,L10_I,G04_D,115,136,115,136,0.8455882352941176,1.0,1.0,0.8455882352941176,56.872727272727275,2.0220588235294117,3.34259425895922e-56,1.337037703583688e-54,True,4,4,1.0,high,"9,4,L09_G,G04_D,1;9,5,L09_G,G05_E,1;10,4,L10_I,G04_D,1;10,5,L10_I,G05_E,1"
llama,gemma,10,5,L10_A,G05_D,26,40,19,47,0.40425531914893614,0.7307692307692307,0.7307692307692307,0.475,3.7818181818181817,5.024038461538462,5.023542296013744e-13,6.27942787001718e-12,True,6,4,0.6666666666666666,moderate,"9,4,L09_C,G04_C,1;9,5,L09_C,G05_D,1;9,6,L09_C,G06_D,0;10,4,L10_A,G04_C,1;10,5,L10_A,G05_D,1;10,6,L10_A,G06_D,0"
llama,gemma,10,5,L10_C,G05_C,9,53,9,53,0.16981132075471697,1.0,1.0,0.16981132075471697,1.7345454545454546,5.188679245283018,2.0406978941064536e-07,1.7005815784220447e-06,True,6,6,1.0,high,"9,4,L09_B,G04_A,1;9,5,L09_B,G05_C,1;9,6,L09_B,G06_E,1;10,4,L10_C,G04_A,1;10,5,L10_C,G05_C,1;10,6,L10_C,G06_E,1"
llama,gemma,10,5,L10_D,G05_A,2,4,2,4,0.5,1.0,1.0,0.5,0.02909090909090909,68.75,0.000159256801592568,0.0011375485828040571,True,6,6,1.0,high,"9,4,L09_I,G04_B,1;9,5,L09_I,G05_A,1;9,6,L09_I,G06_A,1;10,4,L10_D,G04_B,1;10,5,L10_D,G05_A,1;10,6,L10_D,G06_A,1"
llama,gemma,10,5,L10_E,G05_B,49,69,37,81,0.4567901234567901,0.7551020408163265,0.7551020408163265,0.5362318840579711,12.294545454545455,3.0094646554273883,7.508648228238316e-17,1.2514413713730527e-15,True,6,4,0.6666666666666666,moderate,"9,4,L09_H,G04_C,0;9,5,L09_H,G05_B,1;9,6,L09_H,G06_B,1;10,4,L10_E,G04_C,0;10,5,L10_E,G05_B,1;10,6,L10_E,G06_B,1"
llama,gemma,10,5,L10_F,G05_C,24,53,24,53,0.4528301886792453,1.0,1.0,0.4528301886792453,4.625454545454545,5.188679245283019,3.883733249767667e-20,9.709333124419168e-19,True,6,6,1.0,high,"9,4,L09_B,G04_A,1;9,5,L09_B,G05_C,1;9,6,L09_B,G06_E,1;10,4,L10_F,G04_A,1;10,5,L10_F,G05_C,1;10,6,L10_F,G06_E,1"
llama,gemma,10,5,L10_H,G05_D,29,40,16,53,0.3018867924528302,0.5517241379310345,0.5517241379310345,0.4,4.218181818181818,3.7931034482758625,3.8754659615529075e-08,3.8754659615529077e-07,True,6,6,1.0,high,"9,4,L09_A,G04_C,1;9,5,L09_A,G05_D,1;9,6,L09_A,G06_D,1;10,4,L10_H,G04_C,1;10,5,L10_H,G05_D,1;10,6,L10_H,G06_D,1"
llama,gemma,10,5,L10_I,G05_E,115,109,102,122,0.8360655737704918,0.9357798165137615,0.8869565217391304,0.9357798165137615,45.58181818181818,2.2377343438372557,2.948489083389454e-51,1.474244541694727e-49,True,6,6,1.0,high,"9,4,L09_G,G04_D,1;9,5,L09_G,G05_E,1;9,6,L09_G,G06_F,1;10,4,L10_I,G04_D,1;10,5,L10_I,G05_E,1;10,6,L10_I,G06_F,1"
llama,gemma,10,5,L10_J,G05_D,6,40,5,41,0.12195121951219512,0.8333333333333334,0.8333333333333334,0.125,0.8727272727272727,5.729166666666667,0.00027869707078907925,0.0017418566924317454,True,6,5,0.8333333333333334,high,"9,4,L09_D,G04_C,1;9,5,L09_D,G05_D,1;9,6,L09_D,G06_D,1;10,4,L10_J,G04_C,0;10,5,L10_J,G05_D,1;10,6,L10_J,G06_D,1"
llama,gemma,10,6,L10_A,G06_C,26,22,19,29,0.6551724137931034,0.8636363636363636,0.7307692307692307,0.8636363636363636,2.08,9.134615384615385,9.666933338280508e-21,1.9333866676561016e-19,True,6,5,0.8333333333333334,high,"9,5,L09_C,G05_D,1;9,6,L09_C,G06_C,1;9,7,L09_C,G07_D,0;10,5,L10_A,G05_D,1;10,6,L10_A,G06_C,1;10,7,L10_A,G07_D,1"
llama,gemma,10,6,L10_C,G06_E,9,49,9,49,0.1836734693877551,1.0,1.0,0.1836734693877551,1.6036363636363635,5.612244897959184,9.460489364734746e-08,9.460489364734746e-07,True,6,6,1.0,high,"9,5,L09_B,G05_C,1;9,6,L09_B,G06_E,1;9,7,L09_B,G07_G,1;10,5,L10_C,G05_C,1;10,6,L10_C,G06_E,1;10,7,L10_C,G07_G,1"
llama,gemma,10,6,L10_D,G06_A,2,4,2,4,0.5,1.0,1.0,0.5,0.02909090909090909,68.75,0.000159256801592568,0.00119442601194426,True,6,6,1.0,high,"9,5,L09_I,G05_A,1;9,6,L09_I,G06_A,1;9,7,L09_I,G07_B,1;10,5,L10_D,G05_A,1;10,6,L10_D,G06_A,1;10,7,L10_D,G07_B,1"
llama,gemma,10,6,L10_E,G06_B,49,59,36,72,0.5,0.7346938775510204,0.7346938775510204,0.6101694915254238,10.512727272727274,3.4244206157039083,6.369189410196973e-19,9.55378411529546e-18,True,6,6,1.0,high,"9,5,L09_H,G05_B,1;9,6,L09_H,G06_B,1;9,7,L09_H,G07_C,1;10,5,L10_E,G05_B,1;10,6,L10_E,G06_B,1;10,7,L10_E,G07_C,1"
llama,gemma,10,6,L10_F,G06_E,24,49,24,49,0.4897959183673469,1.0,1.0,0.4897959183673469,4.276363636363636,5.612244897959184,3.1500912973698247e-21,9.450273892109474e-20,True,6,6,1.0,high,"9,5,L09_B,G05_C,1;9,6,L09_B,G06_E,1;9,7,L09_B,G07_G,1;10,5,L10_F,G05_C,1;10,6,L10_F,G06_E,1;10,7,L10_F,G07_G,1"
llama,gemma,10,6,L10_H,G06_D,29,29,20,38,0.5263157894736842,0.6896551724137931,0.6896551724137931,0.6896551724137931,3.058181818181818,6.539833531510107,5.922594621656173e-17,7.107113545987408e-16,True,6,6,1.0,high,"9,5,L09_A,G05_D,1;9,6,L09_A,G06_D,1;9,7,L09_A,G07_E,1;10,5,L10_H,G05_D,1;10,6,L10_H,G06_D,1;10,7,L10_H,G07_E,1"
llama,gemma,10,6,L10_I,G06_F,115,112,104,123,0.8455284552845529,0.9285714285714286,0.9043478260869565,0.9285714285714286,46.836363636363636,2.220496894409938,2.4994239607348997e-52,1.4996543764409397e-50,True,6,6,1.0,high,"9,5,L09_G,G05_E,1;9,6,L09_G,G06_F,1;9,7,L09_G,G07_A,1;10,5,L10_I,G05_E,1;10,6,L10_I,G06_F,1;10,7,L10_I,G07_A,1"
llama,gemma,10,6,L10_J,G06_D,6,29,5,30,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.1724137931034483,0.6327272727272727,7.902298850574713,5.2212747429008314e-05,0.0004475378351057856,True,6,6,1.0,high,"9,5,L09_D,G05_D,1;9,6,L09_D,G06_D,1;9,7,L09_D,G07_E,1;10,5,L10_J,G05_D,1;10,6,L10_J,G06_D,1;10,7,L10_J,G07_E,1"
llama,gemma,10,7,L10_A,G07_D,26,26,13,39,0.3333333333333333,0.5,0.5,0.5,2.458181818181818,5.288461538461539,9.339221626413634e-09,1.634363784622386e-07,True,6,3,0.5,moderate,"9,6,L09_C,G06_C,1;9,7,L09_C,G07_D,0;9,8,L09_C,G08_E,0;10,6,L10_A,G06_C,1;10,7,L10_A,G07_D,1;10,8,L10_A,G08_E,0"
llama,gemma,10,7,L10_C,G07_G,9,49,9,49,0.1836734693877551,1.0,1.0,0.1836734693877551,1.6036363636363635,5.612244897959184,9.460489364734746e-08,1.1037237592190537e-06,True,6,6,1.0,high,"9,6,L09_B,G06_E,1;9,7,L09_B,G07_G,1;9,8,L09_B,G08_G,1;10,6,L10_C,G06_E,1;10,7,L10_C,G07_G,1;10,8,L10_C,G08_G,1"
llama,gemma,10,7,L10_D,G07_B,2,4,2,4,0.5,1.0,1.0,0.5,0.02909090909090909,68.75,0.000159256801592568,0.00139349701393497,True,6,6,1.0,high,"9,6,L09_I,G06_A,1;9,7,L09_I,G07_B,1;9,8,L09_I,G08_B,1;10,6,L10_D,G06_A,1;10,7,L10_D,G07_B,1;10,8,L10_D,G08_B,1"
llama,gemma,10,7,L10_E,G07_C,49,54,25,78,0.32051282051282054,0.5102040816326531,0.5102040816326531,0.46296296296296297,9.621818181818181,2.5982615268329554,2.70431805214741e-08,3.786045273006374e-07,True,6,5,0.8333333333333334,high,"9,6,L09_H,G06_B,1;9,7,L09_H,G07_C,1;9,8,L09_H,G08_H,1;10,6,L10_E,G06_B,1;10,7,L10_E,G07_C,1;10,8,L10_E,G08_H,0"
llama,gemma,10,7,L10_F,G07_G,24,49,24,49,0.4897959183673469,1.0,1.0,0.4897959183673469,4.276363636363636,5.612244897959184,3.1500912973698247e-21,1.1025319540794386e-19,True,6,5,0.8333333333333334,high,"9,6,L09_B,G06_E,1;9,7,L09_B,G07_G,1;9,8,L09_B,G08_G,1;10,6,L10_F,G06_E,1;10,7,L10_F,G07_G,1;10,8,L10_F,G08_G,0"
llama,gemma,10,7,L10_H,G07_E,29,23,16,36,0.4444444444444444,0.6956521739130435,0.5517241379310345,0.6956521739130435,2.4254545454545453,6.5967016491754125,3.604519622335555e-13,8.410545785449628e-12,True,6,4,0.6666666666666666,moderate,"9,6,L09_A,G06_D,1;9,7,L09_A,G07_E,1;9,8,L09_A,G08_A,0;10,6,L10_H,G06_D,1;10,7,L10_H,G07_E,1;10,8,L10_H,G08_A,0"
llama,gemma,10,7,L10_I,G07_A,115,98,96,117,0.8205128205128205,0.9795918367346939,0.8347826086956521,0.9795918367346939,40.981818181818184,2.3425022182786157,1.0107174166776606e-51,7.075021916743624e-50,True,6,6,1.0,high,"9,6,L09_G,G06_F,1;9,7,L09_G,G07_A,1;9,8,L09_G,G08_D,1;10,6,L10_I,G06_F,1;10,7,L10_I,G07_A,1;10,8,L10_I,G08_D,1"
llama,gemma,10,7,L10_J,G07_E,6,23,4,25,0.16,0.6666666666666666,0.6666666666666666,0.17391304347826086,0.5018181818181818,7.971014492753623,0.0005076030051511665,0.003948023373397962,True,6,6,1.0,high,"9,6,L09_D,G06_D,1;9,7,L09_D,G07_E,1;9,8,L09_D,G08_A,1;10,6,L10_J,G06_D,1;10,7,L10_J,G07_E,1;10,8,L10_J,G08_A,1"
llama,gemma,10,8,L10_A,G08_F,26,23,18,31,0.5806451612903226,0.782608695652174,0.6923076923076923,0.782608695652174,2.1745454545454543,8.277591973244148,6.31715265417037e-18,2.526861061668148e-16,True,6,5,0.8333333333333334,high,"9,7,L09_C,G07_F,1;9,8,L09_C,G08_F,1;9,9,L09_C,G09_H,1;10,7,L10_A,G07_F,0;10,8,L10_A,G08_F,1;10,9,L10_A,G09_H,1"
