run_id,role,family,response_id,sp_idx,q_idx,original_score,score_class,truncated,activation_relpath,pc1,pc2,pc3
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q119,1,119,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q119.pt,-34.870168579588054,36.1858245486288,18.492607775072763
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q120,1,120,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q120.pt,-29.88336177045563,46.30323973967226,25.170960239179465
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q121,1,121,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q121.pt,-23.04537717243581,32.2671289069053,4.970914093501252
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q122,1,122,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q122.pt,-50.84414417837349,46.97384521637368,15.173511088965888
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q123,1,123,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q123.pt,-47.88532392051562,51.679509288553724,17.58303521686826
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q124,1,124,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q124.pt,-8.059047244263954,29.67539292967227,27.879609206682648
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q125,1,125,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q125.pt,-53.23398582312695,46.233535780715414,14.135352899478574
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q126,1,126,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q126.pt,-56.961533576688744,52.75882079547134,13.302391476832907
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q127,1,127,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q127.pt,-30.572220770612965,41.2197268564951,18.30318296926774
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q128,1,128,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q128.pt,-52.79246700099862,37.22499758748472,20.691788427779176
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q129,1,129,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q129.pt,-59.29681803471202,31.498401094290685,4.128712603723903
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q130,1,130,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q130.pt,-45.14377349871331,16.6408432878159,17.874839745400347
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q131,1,131,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q131.pt,-45.45873628453136,40.06268260799434,16.94206208700823
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q132,1,132,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q132.pt,-48.34411388769673,43.40341116185682,13.40152107595777
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q133,1,133,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q133.pt,-43.97072868985219,42.994246043414776,6.177665657365894
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q134,1,134,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q134.pt,-57.96567935833781,17.234513004593516,16.51815083444665
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q135,1,135,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q135.pt,-57.59904609291913,42.02439061829031,22.66979491849839
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q136,1,136,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q136.pt,-57.854724425740066,42.96447415426908,18.27483057101541
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q137,1,137,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q137.pt,-34.29487758371927,50.20098623573337,12.123899484881894
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q138,1,138,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q138.pt,-60.085824036222824,38.430641800838195,11.841534987771384
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q139,1,139,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q139.pt,-40.05878672020842,29.858560781417484,0.5041699639150674
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q140,1,140,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q140.pt,-42.85025414147699,43.88233212927641,22.864733325752116
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q141,1,141,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q141.pt,-61.57467855996283,41.59800628430288,12.838556598047411
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q142,1,142,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q142.pt,-38.7934367903848,31.523667814117438,18.467274920335417
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q143,1,143,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q143.pt,-52.010720731881456,26.412936173787003,7.5884922766819844
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q144,1,144,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q144.pt,-43.81804328054412,42.77257021937261,8.96623256307917
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q145,1,145,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q145.pt,-43.33484515550874,52.33463571225562,18.42977820101093
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q146,1,146,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q146.pt,-19.772238943939897,22.52683061718573,19.17929704438457
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q147,1,147,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q147.pt,-58.1273426542651,41.93270299101732,4.713234473002728
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q148,1,148,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q148.pt,-36.11753916151187,38.553888542174,24.171710632716984
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q149,1,149,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q149.pt,-25.52984641261093,29.26701056644425,27.49949712253881
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q150,1,150,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q150.pt,-60.560051404956994,22.832736869560268,5.733809594095915
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q151,1,151,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q151.pt,-43.40843670135811,44.022116834642844,21.8720502281006
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q152,1,152,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q152.pt,-48.61660874230975,44.06421613484643,4.951544126864648
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q153,1,153,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q153.pt,-55.4741766368913,38.45719651929394,12.201137817014287
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q154,1,154,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q154.pt,-54.14539194505535,48.12458597399917,8.328022606589128
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q155,1,155,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q155.pt,-50.364225910427116,31.809233443752596,3.027255035230114
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q156,1,156,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q156.pt,-50.315043240200296,35.924123930228795,4.899989752821088
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q157,1,157,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q157.pt,-66.19606631693237,50.34020254911458,2.1908782460387264
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q158,1,158,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q158.pt,-48.532086917792725,48.585121343512476,17.206081475499136
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q159,1,159,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q159.pt,-58.91635896152309,35.014224892018746,2.575099388910788
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q160,1,160,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q160.pt,-47.82317756694859,25.456892903349445,18.392311353977338
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q161,1,161,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q161.pt,-41.93023343164107,30.431914226981515,7.84414728519294
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q162,1,162,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q162.pt,-50.195719891767176,14.593054413378391,3.6925886048649508
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q163,1,163,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q163.pt,-44.914993835907936,34.92464074276211,25.123485240371657
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q164,1,164,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q164.pt,-57.47863687743214,39.56879118204473,19.58090114722522
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q165,1,165,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q165.pt,-36.34365913686959,50.28251629589889,15.2470657729847
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q166,1,166,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q166.pt,-58.33176416304277,32.5695160106761,8.119304822208461
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q167,1,167,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q167.pt,-26.23021010897803,22.820307685636106,22.3305901835152
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q168,1,168,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q168.pt,-49.15828508718426,42.566331453964764,6.2260410194565114
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q169,1,169,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q169.pt,-37.187921551399725,49.42149330064598,25.53009150625367
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q170,1,170,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q170.pt,-30.952562407258654,27.807096063169293,36.51168461351525
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q171,1,171,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q171.pt,-49.21315889658846,47.858082882654394,29.62446580720577
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q172,1,172,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q172.pt,-62.55787362740249,26.862654593330937,15.40540000337233
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q173,1,173,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q173.pt,-33.74838905341556,40.03665907166419,17.352368839730378
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q174,1,174,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q174.pt,-35.31047410279516,20.688864234060254,4.952515739819941
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q175,1,175,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q175.pt,-67.38545706094706,26.734870353795692,9.561100312354224
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q176,1,176,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q176.pt,-17.056910266205595,35.64425919132802,6.9978436903886125
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q177,1,177,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q177.pt,-34.09048741538851,36.96042125823173,10.524547657358003
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q178,1,178,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q178.pt,-46.73742488270553,40.26771432832828,5.530535818545167
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q179,1,179,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q179.pt,-27.99887994352407,38.99153899657012,2.501754687552276
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q180,1,180,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q180.pt,-31.570911029495022,51.56193040605169,9.874781910067124
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q181,1,181,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q181.pt,-29.11186533645475,29.067580529963728,27.209485964964834
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q182,1,182,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q182.pt,-36.2067902898139,29.67623647381011,19.009456397669197
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q183,1,183,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q183.pt,-25.134373950680992,15.027102086442857,18.973465293479904
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q184,1,184,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q184.pt,-13.151097434625083,29.391589747795415,16.794301138369583
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q185,1,185,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q185.pt,-18.777920823019887,15.037585481280153,28.54319483190658
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q186,1,186,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q186.pt,-44.47647444429244,29.11381859524806,16.566319632175485
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q187,1,187,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q187.pt,-55.22898626955209,36.693014891520306,13.027755977783709
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q188,1,188,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q188.pt,-31.63456812974334,34.04018708260826,26.235348604037405
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q189,1,189,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q189.pt,-44.368569179449736,35.38089493407777,1.6634135658354456
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q190,1,190,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q190.pt,-20.333847113049686,42.79295141740699,16.2073972430349
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q191,1,191,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q191.pt,-30.87070564584309,25.6823789931108,9.98937809497805
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q192,1,192,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q192.pt,-60.808689997869706,35.435626954486004,6.435795829518091
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q193,1,193,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q193.pt,-48.98180265357294,38.87478242753467,10.211869844400521
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q194,1,194,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q194.pt,-38.52528370713732,32.330353693492526,16.92201435403865
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q195,1,195,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q195.pt,-28.35761192738626,37.8883101399106,10.194607802881519
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q196,1,196,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q196.pt,-45.85913302562602,44.82270398000184,16.39537029264712
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q197,1,197,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q197.pt,-33.43078687972073,35.48974889185816,24.420532057940385
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q198,1,198,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q198.pt,-51.003444387604034,45.63082652978209,15.13249041440798
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q199,1,199,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q199.pt,-50.498403770301216,43.90544161029517,1.8528250869068703
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q200,1,200,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q200.pt,-52.09699308039807,45.8444147317149,22.881211921496718
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q201,1,201,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q201.pt,-54.16045417919865,37.96281563217336,13.34738293547045
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q202,1,202,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q202.pt,-52.181103680792795,47.397007278754714,24.417706836001283
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q203,1,203,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q203.pt,-27.17529464699902,24.712192393872076,10.104020613646437
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q204,1,204,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q204.pt,-47.50590270194956,45.689693340822245,20.627607557584124
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q205,1,205,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q205.pt,-35.690279757586715,40.7833564292164,19.605125416093777
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q206,1,206,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q206.pt,-51.39932271586083,40.92019034709169,21.0728236781191
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q207,1,207,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q207.pt,-40.20994342490008,49.28195719695557,18.100929500565027
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q208,1,208,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q208.pt,-36.112735584528494,36.757126801771676,14.84885975252471
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q209,1,209,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q209.pt,-1.9064587052880329,23.4254909133,29.61048970815083
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q210,1,210,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q210.pt,-45.11906853555026,25.467907841843882,22.726589558386735
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q211,1,211,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q211.pt,-54.91011902087953,34.36762198620204,3.2227512823567066
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q212,1,212,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q212.pt,-57.88825527934662,36.58617625209544,14.275945593496038
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q213,1,213,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q213.pt,-50.79149020490433,46.09831266126235,19.25197846529941
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q214,1,214,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q214.pt,-30.87175014842449,32.545906666374584,23.330426565284526
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q215,1,215,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q215.pt,-62.09215301511968,35.12111783683637,9.833286086929732
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q216,1,216,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q216.pt,-39.013138920908254,33.25119979922539,15.522674255112229
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q217,1,217,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q217.pt,-23.328353884127246,41.42547882171115,20.98523939965883
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q218,1,218,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q218.pt,-50.787555576013595,25.41928793571545,6.231719563826488
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q219,1,219,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q219.pt,-30.287785225663203,48.41646810914456,10.588713380039879
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q220,1,220,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q220.pt,-46.96793274184596,35.02920962729167,31.18722741359166
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q221,1,221,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q221.pt,-22.515707904491244,36.7329837688118,15.558000903958808
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q222,1,222,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q222.pt,-42.403175393705446,42.18062882811695,6.458202298067591
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q223,1,223,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q223.pt,-38.205822733219414,23.311936371855268,18.915641071585025
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q224,1,224,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q224.pt,-60.34246759777494,51.696259405922945,21.430661561539573
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q225,1,225,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q225.pt,-63.92578519635095,44.37727771511371,7.902467247549585
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q226,1,226,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q226.pt,-45.830029050426035,34.168280110977655,11.201967618544483
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q227,1,227,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q227.pt,-40.81153392619508,32.074769559135994,16.982670119224597
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q228,1,228,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q228.pt,-30.94556926715829,31.195892634788052,20.508970722130798
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q229,1,229,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q229.pt,-50.185388646072454,41.126748178028244,12.599967157381844
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q230,1,230,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q230.pt,-52.19554064532113,20.453091499187046,21.152318541880593
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q231,1,231,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q231.pt,-18.06226470213564,43.87082314374141,23.292737018483407
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q232,1,232,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q232.pt,-33.453366958834934,26.73816598733484,18.282366333538754
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q233,1,233,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q233.pt,-36.11793210075398,36.04395663408809,24.07174821301059
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q234,1,234,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q234.pt,-29.592310581439424,47.25912893535154,32.657308889854065
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q235,1,235,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q235.pt,-46.95456757334769,34.861989667005304,15.598979783136341
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q236,1,236,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q236.pt,-42.745035684468434,33.920511112318785,27.260011924733888
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q237,1,237,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q237.pt,-47.09034545123263,34.54495450187381,15.803282779927194
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q238,1,238,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q238.pt,-45.45770503821932,47.108892505173074,33.61606830990292
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp1_q239,1,239,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp1_q239.pt,-48.52811430726918,30.581273755247338,13.241523420503698
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp2_q0,2,0,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp2_q0.pt,-35.04733815675839,30.920745596986208,26.610607748223398
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp2_q1,2,1,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp2_q1.pt,-44.692540009698284,40.16270003264742,28.533517301843858
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp2_q2,2,2,,,1,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp2_q2.pt,-25.25481747567803,43.26686801674245,33.0186018591967
trickster_phase1_1200,trickster,trickster_family,trickster_phase1_1200:sp2_q3,2,3,,,0,research/q2_stability/qwen/outputs/paper1_5/activations_trickster/sp2_q3.pt,-42.70576339760625,39.41593957896361,28.92312008859397
