permutation_index,seed,global_max_fisher_z,global_max_back_transformed_r,global_maximizing_K,MFamily_A_max_r,MFamily_B_max_r,MFamily_C_max_r,MFamily_D_max_r
5172,2026091312,0.553631363664,0.503236894174,10,0.526995231822,0.232583807018,0.782840425284,0.398048184797
5173,2026091312,0.33830786954,0.325965894731,8,0.239125574046,0.260105282189,0.623718981973,0.294240570407
5174,2026091312,0.6573752429,0.576613996609,8,0.613331802327,0.569406172093,0.841965540754,0.26549716467
5175,2026091312,0.401038577842,0.380837258892,10,0.354957628068,0.456594990576,0.487642790506,0.382725820147
5176,2026091312,0.44272400412,0.415899817638,10,0.353283442415,0.475059576623,0.242608765866,0.606427533979
5177,2026091312,0.588244009093,0.528631505237,8,0.743547822634,0.604833720572,0.372156480858,0.546690231373
5178,2026091312,0.459740196959,0.429872441103,10,0.394192613456,0.309389707933,0.642890557203,0.353212734164
5179,2026091312,0.494761866187,0.457987680624,10,0.460762547218,0.420321363046,0.442717216857,0.631549818491
5180,2026091312,0.484817459531,0.450093446869,8,0.456721508992,0.602328105998,0.458568802613,0.248504967946
5181,2026091312,0.518292469047,0.476381060601,4,0.745714681245,0.392222027288,0.303442021479,0.543597418806
5182,2026091312,0.409688071623,0.388207793181,8,0.322394169404,0.354675128061,0.544094966084,0.397428380741
5183,2026091312,0.724972988399,0.619980239245,10,0.671112427666,0.728380324778,0.507034143788,0.739294365914
5184,2026091312,0.467824251613,0.436439675807,10,0.517416002097,0.422648833194,0.341072466512,0.545990092642
5185,2026091312,0.55070027618,0.501044869864,10,0.294826794517,0.659710734166,0.629273119961,0.482961596128
5186,2026091312,0.442140259274,0.41541692751,10,0.639487989596,0.160394841798,0.44105635706,0.455612495156
5187,2026091312,0.581743596526,0.523931556865,7,0.610259034397,0.522238248018,0.606346266432,0.498935762104
5188,2026091312,0.531767281684,0.486730850673,10,0.462934034106,0.518283851891,0.370076175435,0.603297656363
5189,2026091312,0.508687533853,0.468921958419,10,0.481222253286,0.682150090108,0.513138431617,0.280530554128
5190,2026091312,0.396656915604,0.377084862267,8,0.469356282832,0.282464648647,0.360193714728,0.443948284409
5191,2026091312,0.682263653383,0.59298903702,10,0.69466994712,0.337848040545,0.690642396281,0.742270862298
5192,2026091312,0.598750425638,0.536159801025,8,0.661883675509,0.531350467834,0.403220779503,0.798240166327
5193,2026091312,0.6222130026,0.552666969594,8,0.7781880327,0.339895910892,0.410664829942,0.785607537479
5194,2026091312,0.647751804968,0.570154550819,10,0.338919263929,0.594293819371,0.476302459846,0.787789070194
5195,2026091312,0.346519594551,0.333285336266,10,0.206812058378,0.198256613198,0.57272293719,0.461524885695
5196,2026091312,0.355088721587,0.340880734156,8,0.407612570806,0.435665456407,0.244455958312,0.423900508431
5197,2026091312,0.817220358622,0.673554129463,10,0.770322077142,0.637514600302,0.361931611778,0.809263820784
5198,2026091312,0.465223307559,0.434331770466,8,0.374571965545,0.443475101903,0.573346293245,0.356030758867
5199,2026091312,0.683412637786,0.593733489596,8,0.77718037438,0.391536096389,0.218634225334,0.860260849735
5200,2026091312,0.406901303978,0.385838449034,8,0.421350977713,0.34305925209,0.508598987945,0.525789504135
5201,2026091312,0.484780908225,0.450064299798,10,0.361522221883,0.698340977802,0.576183861586,0.238325939268
5202,2026091312,0.433821727051,0.408510226677,10,0.505491471326,0.467176382202,0.453601342912,0.574873627464
5203,2026091312,0.592346581026,0.531581194556,10,0.71136213953,0.57038080219,0.433705460205,0.536711733212
5204,2026091312,0.743657918071,0.631350104855,8,0.69322017424,0.508371793041,0.648455941372,0.699545663906
5205,2026091312,0.702808124237,0.606147180171,10,0.613514027906,0.758273845834,0.428930962251,0.589224392631
5206,2026091312,0.527230507015,0.483261231554,8,0.646404672886,0.60946386138,0.351847322602,0.378418903582
5207,2026091312,0.523891883034,0.480698188791,8,0.366422261243,0.496052689685,0.753039480337,0.41864233142
5208,2026091312,0.417238329403,0.394601325792,7,0.18753024794,0.59564873671,0.552452161181,0.335712028934
5209,2026091312,0.428692757077,0.404228248105,8,0.422486783303,0.31296508488,0.38362043692,0.552780396303
5210,2026091312,0.804985544989,0.666814745219,10,0.877710094139,0.667277898534,0.314518938724,0.772325094862
5211,2026091312,0.457221315668,0.427816803188,7,0.452715005048,0.242299293339,0.461863314178,0.799695372152
5212,2026091312,0.384580531075,0.366678773395,8,0.252791985116,0.349272735685,0.587376530246,0.348023948889
5213,2026091312,0.502482932669,0.464067612057,8,0.603897380453,0.294072793379,0.489432259891,0.639629454654
5214,2026091312,0.845832201693,0.688885839457,10,0.772180602746,0.771598563181,0.664040354471,0.610478432295
5215,2026091312,0.500085648216,0.46218451244,8,0.578963155337,0.428963518595,0.393762955376,0.565964627099
5216,2026091312,0.46494783763,0.434108239572,10,0.311340220761,0.61503625855,0.583436538683,0.334589180534
5217,2026091312,0.352163230135,0.338292610254,8,0.411934274382,0.45204308752,0.336048971063,0.258997266891
5218,2026091312,0.335584994468,0.323530179551,7,0.376469015569,0.183090658823,0.640775606018,0.230533844131
5219,2026091312,0.75230759076,0.636523611058,7,0.715278718412,0.818338219746,0.29988677748,0.614493545014
5220,2026091312,0.430557334223,0.405786975815,10,0.326103344704,0.467512657961,0.60520601719,0.25670159888
5221,2026091312,0.721981669793,0.618135294159,10,0.808436489219,0.783363946413,0.368129444593,0.483620500404
5222,2026091312,0.518186888707,0.476299436443,10,0.473904200924,0.555129933683,0.412795898471,0.58393438211
5223,2026091312,0.415245885598,0.392917804431,8,0.547709114068,0.321304734534,0.343424810166,0.666817079164
5224,2026091312,0.586053179744,0.527051078098,10,0.497505685846,0.561674975677,0.578355665304,0.505600957319
5225,2026091312,0.500287089073,0.462342907855,8,0.539524203602,0.480272154379,0.375496857592,0.604537209309
5226,2026091312,0.596127161549,0.534288011308,10,0.483851864768,0.415045153907,0.482869438306,0.755327437865
5227,2026091312,0.509896171019,0.469864296479,10,0.478959446468,0.403594446128,0.610609370293,0.493416047872
5228,2026091312,0.632133599257,0.559519615081,10,0.71357851765,0.590382672468,0.439092707205,0.617847350737
5229,2026091312,0.724967761716,0.61997702156,10,0.641174069205,0.565761413221,0.680493826577,0.740388406399
5230,2026091312,0.331707864405,0.320054533256,8,0.310916718228,0.281307223545,0.449173310164,0.378781580264
5231,2026091312,0.482215523033,0.448016193349,10,0.60092878698,0.679223868057,0.181189338369,0.384066793297
5232,2026091312,0.690648198939,0.598398253456,8,0.649771263274,0.389826011023,0.762489821176,0.575936178255
5233,2026091312,0.495740831798,0.458760958591,10,0.459637295016,0.489235019978,0.407384302526,0.513381692584
5234,2026091312,0.427357950243,0.40311094715,8,0.483119402991,0.493303537569,0.356408988184,0.442312511379
5235,2026091312,0.598413998133,0.535920042199,8,0.440779327975,0.615889009952,0.645693585846,0.510609142338
5236,2026091312,0.816671430022,0.673254125246,10,0.681048280615,0.915977694247,0.411414117859,0.461013373219
5237,2026091312,0.613097437771,0.546303789351,10,0.703823829299,0.676260465226,0.307119180242,0.652459539979
5238,2026091312,0.611021414178,0.544845698912,10,0.664347197831,0.64712116386,0.48792777095,0.477292273923
5239,2026091312,0.634925835355,0.561434710653,10,0.72792185949,0.512011023546,0.336248495242,0.700874049049
5240,2026091312,0.398735956401,0.378866878406,10,0.264013895021,0.536741983588,0.473501477162,0.272275750585
5241,2026091312,0.597759233249,0.535453168768,8,0.564882244029,0.415369387499,0.5926630763,0.623157383756
5242,2026091312,0.488554447705,0.453068362978,8,0.586367645047,0.556482720727,0.282887561541,0.49206226114
5243,2026091312,0.326877274256,0.315712084269,10,0.372342768245,0.365165775276,0.258651843341,0.442202790282
5244,2026091312,0.503821213532,0.465117030058,10,0.277199480472,0.683549252222,0.55027460757,0.287721568482
5245,2026091312,0.374053825795,0.357532452394,10,0.520496565512,0.19013998823,0.517703256223,0.333204340252
5246,2026091312,0.373397064777,0.356959510327,8,0.473652640974,0.399791798895,0.224286418484,0.603307531661
5247,2026091312,0.355260639488,0.341032666348,10,0.233524513415,0.277006637136,0.547865610695,0.276016703844
5248,2026091312,0.419017863357,0.396102712279,10,0.432326985289,0.505712573321,0.489461311516,0.340849191461
5249,2026091312,0.427526250787,0.403251889556,10,0.22704176844,0.460420450498,0.394014677817,0.519749255676
5250,2026091312,0.361243486864,0.346308860737,8,0.539860704927,0.375095303322,0.298431361737,0.408115197217
5251,2026091312,0.507863621313,0.468278965922,10,0.449584198713,0.574946496504,0.546197685616,0.369474150414
5252,2026091312,0.50091985147,0.462840264782,10,0.420003094552,0.426043830761,0.594002804594,0.59513397389
5253,2026091312,0.510273163825,0.470158007616,8,0.602928297154,0.569865506773,0.484959216541,0.463778868241
5254,2026091312,0.471996503846,0.43981104054,10,0.542875902196,0.462196201203,0.527221479454,0.371095577772
5255,2026091312,0.750208454094,0.635273296676,10,0.82966376442,0.675993988249,0.486603385479,0.615386135549
5256,2026091312,0.323122320726,0.312327405853,5,0.216860145047,0.315918148665,0.666865712671,0.203140384548
5257,2026091312,0.408985133823,0.387610628966,10,0.507866352835,0.533772302674,0.313728518643,0.277949191162
5258,2026091312,0.386247206255,0.36812047615,8,0.494745122826,0.460179768041,0.339033210859,0.418858902703
5259,2026091312,0.486288447155,0.451265658827,10,0.572212182015,0.649735190529,0.334951866926,0.548585390197
5260,2026091312,0.344609259766,0.331586119978,10,0.31572127115,0.460387561749,0.382355233643,0.216983573979
5261,2026091312,0.651879231883,0.572933693569,10,0.781414011889,0.474165716118,0.602681088211,0.491139611164
5262,2026091312,0.487646632325,0.45234659905,10,0.670349715123,0.567816404539,0.347186640917,0.463408761862
5263,2026091312,0.489130747956,0.453526245928,10,0.610164402492,0.549087008197,0.369386872566,0.57732383632
5264,2026091312,0.514992848221,0.473826245562,7,0.70636157979,0.353266905708,0.452370838186,0.550583334145
5265,2026091312,0.438617608435,0.412497925333,10,0.369162477373,0.3891632274,0.437834205642,0.45155799853
5266,2026091312,0.521826043997,0.479108127987,8,0.395358266972,0.498777504301,0.732430207386,0.500767778681
5267,2026091312,0.432538556871,0.407440632632,10,0.265840415037,0.391130120486,0.47494277113,0.52033703598
5268,2026091312,0.345373750156,0.332266382568,8,0.213193068557,0.440574712442,0.520063535757,0.256203094268
5269,2026091312,0.579955819645,0.522633317741,8,0.662491464209,0.50838067625,0.550265721712,0.619312885143
5270,2026091312,0.584893749702,0.526213206195,10,0.580475411879,0.550793659372,0.313529144736,0.630619945788
5271,2026091312,0.420077000409,0.396995298727,8,0.283713175329,0.423313346405,0.626024212313,0.416594554932
5272,2026091312,0.482515069008,0.448255582769,10,0.366760416424,0.726160431316,0.283962090959,0.412089164342
5273,2026091312,0.445436165411,0.418140316433,10,0.465042541494,0.317346077111,0.312034014649,0.634867661573
5274,2026091312,0.303970165775,0.294941641642,10,0.257660579869,0.578867760657,0.0907993015435,0.284387586333
5275,2026091312,0.452543974608,0.423987908978,10,0.573472170468,0.453775310042,0.308270759218,0.487949790292
5276,2026091312,0.315043050605,0.305017970249,10,0.421649725387,0.520752111119,0.317762902811,0.191865118023
5277,2026091312,0.469535044387,0.437823562835,5,0.456123049151,0.558148517339,0.452539877232,0.574095876673
5278,2026091312,0.497908662867,0.460470841243,8,0.588291917306,0.478725461234,0.606131019314,0.321949278358
5279,2026091312,0.675069634803,0.588304792285,10,0.782660619229,0.50247140434,0.332492203714,0.669969314036
5280,2026091312,0.492801353456,0.456437000408,10,0.337621264452,0.438959398154,0.350382507831,0.654413399709
5281,2026091312,0.497596192531,0.46022458963,8,0.564739638898,0.344728753638,0.482180800068,0.468857871507
5282,2026091312,0.480117190672,0.446337459441,8,0.52690367288,0.303108639975,0.614488258156,0.421336549842
5283,2026091312,0.613947208928,0.546899671378,8,0.518978081966,0.819737843261,0.402041371192,0.512118397079
5284,2026091312,0.41750054395,0.394822687948,10,0.230071788263,0.484647981227,0.678480965359,0.255060226832
5285,2026091312,0.445984802823,0.418592925477,7,0.416560547949,0.357021795727,0.329651277771,0.671288580339
5286,2026091312,0.385948697337,0.367862390624,10,0.426766700675,0.35521282299,0.395013009737,0.482515220464
5287,2026091312,0.578032632823,0.521234036186,8,0.322897944239,0.574613064185,0.740996257593,0.552507221575
5288,2026091312,0.498673966574,0.461073662454,8,0.655221858114,0.411635520886,0.353537684469,0.492099013772
5289,2026091312,0.756601198481,0.639070634147,10,0.724196152365,0.670090658449,0.580868011953,0.776646769287
5290,2026091312,0.508199401903,0.468541073578,8,0.558976945583,0.314005883871,0.342039011067,0.695492040712
5291,2026091312,0.562175460379,0.509589750856,10,0.565726183179,0.301190338539,0.770686833587,0.277496425232
5292,2026091312,0.484151477813,0.449562223308,8,0.485187974009,0.528267233463,0.39160202906,0.602319671816
5293,2026091312,0.577056196915,0.520522521289,10,0.495042945818,0.337192790761,0.663076705291,0.615425922535
5294,2026091312,0.30749609535,0.298157490959,7,0.255496562832,0.32497704203,0.402580704026,0.239876159659
5295,2026091312,0.497093512309,0.459828288784,8,0.493908284115,0.538761800853,0.525283851876,0.29024340042
5296,2026091312,0.491912217614,0.45573281685,8,0.415109299108,0.448084740343,0.336575648863,0.780703087337
5297,2026091312,0.308968171533,0.299498113294,5,0.369465841624,0.354684724023,0.260317048298,0.267930523512
5298,2026091312,0.496265883148,0.459175406917,7,0.526980187052,0.658311349495,0.148365894221,0.534513988963
5299,2026091312,0.475922261756,0.442971950532,10,0.21582761989,0.562725439288,0.738755386436,0.22218140308
5300,2026091312,0.581237669816,0.523564411912,8,0.480247598131,0.707751822715,0.595408283465,0.493567948074
5301,2026091312,0.417165111262,0.394539506677,6,0.569856690515,0.450283233372,0.366827658824,0.270062423775
5302,2026091312,0.372973316358,0.356589700054,8,0.584930611255,0.329102340075,0.19347948281,0.323310905717
5303,2026091312,0.397811324553,0.37807469103,10,0.503132329346,0.277492938729,0.319553614577,0.459509886325
5304,2026091312,0.352708394729,0.338775296114,10,0.39913671438,0.248628606039,0.503094325542,0.372502893646
5305,2026091312,0.526080899514,0.482379615616,8,0.54979794862,0.435738357449,0.661333565474,0.371836568693
5306,2026091312,0.540353900449,0.493255809432,10,0.522128556536,0.48459626409,0.35269039352,0.844247255538
5307,2026091312,0.677975824902,0.590201893778,10,0.635130523396,0.842630749732,0.461755530564,0.693787617713
5308,2026091312,0.48375864655,0.449248730328,8,0.390905342115,0.661784429045,0.747796823903,0.221174248298
5309,2026091312,0.531302347804,0.486375982567,10,0.5409746983,0.500427233891,0.468556082579,0.563477912038
5310,2026091312,0.342369492129,0.329591135056,10,0.391375976554,0.3594562317,0.410596703006,0.2713252919
5311,2026091312,0.345759686548,0.332609667178,7,0.121491286277,0.468034398721,0.528126135221,0.248050833477
5312,2026091312,0.433038932286,0.407857856694,10,0.341577617686,0.520095094046,0.361496470315,0.575501822256
5313,2026091312,0.584997312574,0.526288088392,10,0.648811313431,0.665384689005,0.333671207134,0.458585188783
5314,2026091312,0.397613520166,0.377905148218,10,0.285238564927,0.584130383068,0.482031276093,0.343227575626
5315,2026091312,0.415789467826,0.393377367842,10,0.549054361971,0.4425997108,0.506693494492,0.367952918931
5316,2026091312,0.337592363194,0.325326264556,10,0.227655918188,0.398896918703,0.472549454994,0.384069780229
5317,2026091312,0.512097486223,0.47157784679,7,0.514512366772,0.596926394105,0.617113445276,0.384281629323
5318,2026091312,0.412059699454,0.390220147633,10,0.510451099543,0.56221221421,0.267495696937,0.436663224387
5319,2026091312,0.571064501999,0.516140624458,8,0.692577562299,0.374912090021,0.36453753161,0.682304006483
5320,2026091312,0.426245784128,0.402179088896,7,0.257918223557,0.29882800893,0.74024656417,0.377322774597
5321,2026091312,0.496878387872,0.45965863392,8,0.62643727579,0.466625889385,0.388926859556,0.504183791906
5322,2026091312,0.547258661831,0.498462816592,10,0.663946178357,0.512580037759,0.419205498719,0.48492325929
5323,2026091312,0.329647117043,0.318203660226,8,0.191177274212,0.261315496858,0.63498116098,0.185612038405
5324,2026091312,0.665895341151,0.58227336075,10,0.393118283241,0.563372869822,0.734385796384,0.630390249132
5325,2026091312,0.590305599154,0.530115362099,10,0.338787660841,0.739121490212,0.564589346938,0.678134977649
5326,2026091312,0.56465962617,0.511426495294,10,0.568276512529,0.817569960154,0.434269678065,0.299728347183
5327,2026091312,0.562899725475,0.510125739635,8,0.631620240589,0.390615100051,0.342570222738,0.656314251523
5328,2026091312,0.603550651,0.539571312041,10,0.519090534554,0.790089734505,0.462577931987,0.463852545377
5329,2026091312,0.506109003627,0.466907984848,10,0.662154084011,0.467058263513,0.464471438831,0.458793100381
5330,2026091312,0.545982377826,0.497503034649,7,0.649542977222,0.643071073579,0.363163798098,0.325597161987
5331,2026091312,0.533763826456,0.488252919032,7,0.548851055883,0.348218140643,0.533690267594,0.606211540964
5332,2026091312,0.52002619789,0.477720231518,10,0.646636010756,0.275585148656,0.394918258704,0.702308284166
5333,2026091312,0.486009457997,0.451043455246,10,0.392528375065,0.385252023946,0.670718556429,0.438510318326
5334,2026091312,0.483727388566,0.449223780618,8,0.529522670971,0.607017195562,0.423421587051,0.513669207781
5335,2026091312,0.592797076272,0.531904312101,8,0.57030965279,0.271447218246,0.87699250536,0.533147558408
5336,2026091312,0.45994691894,0.430040947887,10,0.438298187445,0.50982970084,0.508811913685,0.462857806311
5337,2026091312,0.546752393023,0.498082241947,8,0.505278291178,0.634885590309,0.708695156456,0.330376413946
5338,2026091312,0.479388583897,0.445753813913,8,0.441388474195,0.367777746461,0.425261219928,0.539643308684
5339,2026091312,0.305447024604,0.296289439613,10,0.110608207633,0.407096702829,0.540563201306,0.262378418992
5340,2026091312,0.386221424458,0.368098187902,10,0.534458345339,0.305708474471,0.397876669352,0.426105791846
5341,2026091312,0.422337754567,0.398898035158,10,0.317790613378,0.535376089121,0.639327873957,0.226420574835
5342,2026091312,0.590710165417,0.530406173837,10,0.457228408867,0.725585180775,0.500669262527,0.475452412123
5343,2026091312,0.460974192491,0.430877872358,10,0.567289064866,0.268370152984,0.302192702696,0.585329029437
5344,2026091312,0.571179391241,0.516224902077,8,0.686362161999,0.561512878148,0.401245524932,0.465170829431
5345,2026091312,0.3814276656,0.36394667166,10,0.385807376834,0.358542850261,0.48901203379,0.3787958691
5346,2026091312,0.610602084604,0.544550782826,10,0.694952159724,0.397999775313,0.292347371979,0.788772025548
5347,2026091312,0.359602453717,0.344863816483,8,0.222689855127,0.485083377209,0.413126046303,0.366443365926
5348,2026091312,0.615094160243,0.547703066119,10,0.531658436366,0.862227370302,0.444987595167,0.516252993405
5349,2026091312,0.445208235173,0.417952219896,10,0.464933733413,0.599063033117,0.470898238007,0.221860289274
5350,2026091312,0.714758690945,0.613652214274,10,0.352284280165,0.701679416739,0.652614255728,0.834220242071
5351,2026091312,0.479734781249,0.446031180262,8,0.511866992813,0.272950756562,0.490496950025,0.602890865399
5352,2026091312,0.597034957221,0.53493634965,8,0.640929046048,0.501885995324,0.204768871055,0.727501398852
5353,2026091312,0.460472811703,0.430469487601,10,0.500337483116,0.389149310898,0.31735160131,0.76182896026
5354,2026091312,0.872031912904,0.702405023147,10,0.779718430734,0.652710161427,0.615206713234,0.756941612536
5355,2026091312,0.724335854603,0.619587849123,7,0.457499820386,0.506823721575,0.886145118105,0.560820242818
5356,2026091312,0.40148604119,0.381219758283,10,0.269432611299,0.326019947579,0.490161504571,0.542788678697
5357,2026091312,0.466012142455,0.434971576982,10,0.520583364813,0.40772705186,0.34063651241,0.670118145008
5358,2026091312,0.545428724875,0.497086301192,10,0.34353974941,0.512490512456,0.666013630866,0.429808605902
5359,2026091312,0.415467768186,0.393105415449,10,0.360989319309,0.500741967998,0.157357552628,0.534044471535
5360,2026091312,0.724802530304,0.619875289974,10,0.746005617693,0.683358759394,0.487053372756,0.7275135795
5361,2026091312,0.462957195543,0.432491338798,10,0.476564366557,0.486494984534,0.470095348744,0.56558969661
5362,2026091312,0.348731096084,0.33524973508,10,0.133281424208,0.545243358153,0.596230104012,0.201030895748
5363,2026091312,0.281371350725,0.27417382133,10,0.182866064405,0.314752869008,0.372371259914,0.35672039948
5364,2026091312,0.627287309259,0.556181489782,10,0.578504964295,0.671152713906,0.526048892783,0.624569277476
5365,2026091312,0.475381884887,0.442537504702,10,0.53048944446,0.216038833963,0.421113347066,0.610911732716
5366,2026091312,0.629038403618,0.557389726409,10,0.564838048164,0.44869012532,0.514480220066,0.739328417593
5367,2026091312,0.479171614306,0.445579938599,10,0.226354878028,0.499146508607,0.710845163279,0.315175708139
5368,2026091312,0.349263663626,0.335722361658,7,0.289294299035,0.157822127543,0.636198813033,0.277428671757
5369,2026091312,0.527141095749,0.483192698561,8,0.675163118087,0.496450927082,0.278134410548,0.690194476471
5370,2026091312,0.500402631342,0.462433746844,10,0.343087535354,0.619277276515,0.597680093018,0.294459047886
5371,2026091312,0.4444180205,0.417299827798,10,0.575940968113,0.363324704308,0.452649825227,0.443013567923
5372,2026091312,0.561156021396,0.508834649526,8,0.481625945727,0.509471958041,0.378033813008,0.682781951101
5373,2026091312,0.588969344643,0.529153944434,10,0.70509806464,0.595880628689,0.370842700851,0.473928132216
5374,2026091312,0.498228426874,0.460722767499,8,0.445119865895,0.442876223508,0.37274267909,0.611411392312
5375,2026091312,0.683575981925,0.593839241491,10,0.619315526285,0.427417722069,0.713235014494,0.68331700802
5376,2026091312,0.358102058384,0.343541181364,10,0.287064763104,0.566711418073,0.307519985035,0.406775265033
5377,2026091312,0.438523906101,0.412420163871,10,0.40685362735,0.569392675318,0.448641918545,0.281724083297
5378,2026091312,0.634705072213,0.561283515288,10,0.698093398112,0.527997638359,0.121350521142,0.764183123941
5379,2026091312,0.565340081641,0.511928797952,10,0.519950251507,0.656245931167,0.691678093015,0.428977463668
5380,2026091312,0.397838363513,0.378097864791,10,0.331977348841,0.271610065501,0.732157197392,0.181101262143
5381,2026091312,0.647191153023,0.569776032527,10,0.403732815118,0.664106403695,0.817835065931,0.236152353739
5382,2026091312,0.362321553841,0.347257280873,8,0.447630381716,0.276122478712,0.382350843298,0.359076043743
5383,2026091312,0.645867671652,0.568881538399,6,0.615620607595,0.410646232431,0.545847813348,0.684395913858
5384,2026091312,0.254991383472,0.249604869258,10,0.153476098187,0.335066480575,0.255174267689,0.497122547148
5385,2026091312,0.32877123731,0.317416247186,7,0.322891965167,0.295288797377,0.330064166388,0.384690498955
5386,2026091312,0.484928314842,0.450181840245,8,0.395768586307,0.528441710983,0.567490193863,0.411407120005
5387,2026091312,0.373370955261,0.356936727475,10,0.429836576813,0.341264661462,0.261598760004,0.562084683099
5388,2026091312,0.396915689181,0.377306818391,10,0.407708534758,0.559029279639,0.287013987618,0.626080552295
5389,2026091312,0.542409869349,0.494809980136,8,0.645040250468,0.585948255482,0.274454752384,0.646122328649
5390,2026091312,0.544754167092,0.496578252845,8,0.659228738908,0.607869079514,0.239988691367,0.516743575357
5391,2026091312,0.519989041702,0.47769155448,6,0.537823257308,0.589072885227,0.2751893842,0.521986488503
5392,2026091312,0.437460246164,0.411537035196,8,0.348071669492,0.474275648743,0.57718419061,0.433054806162
5393,2026091312,0.485086265195,0.450307770841,8,0.441914245775,0.534017576804,0.578699976816,0.31425275781
5394,2026091312,0.573917274112,0.518230332195,10,0.54832272671,0.485720231508,0.469812069037,0.651902888686
5395,2026091312,0.464216088963,0.433514200319,10,0.346499604458,0.468132485601,0.337727430694,0.571382361474
5396,2026091312,0.494047092071,0.457422647449,10,0.371877954275,0.586626977641,0.624846870037,0.420984677741
5397,2026091312,0.809004862088,0.669040927042,8,0.776516526138,0.485376776636,0.772022184814,0.609474119204
5398,2026091312,0.344756055641,0.331716769381,8,0.171853067209,0.433457362384,0.532970210628,0.292839796685
5399,2026091312,0.528749055273,0.484424281494,8,0.599088608574,0.534915867889,0.417790967482,0.529524533876
5400,2026091312,0.389940015041,0.371308514196,10,0.427129273932,0.345958753391,0.340726078255,0.47636017895
5401,2026091312,0.591917392493,0.531273215257,8,0.637427577238,0.627865194526,0.671566383709,0.418579444457
5402,2026091312,0.459992323914,0.43007795516,5,0.731128492592,0.335704552576,0.418459361245,0.411385341282
5403,2026091312,0.445694207039,0.418353218745,8,0.300159068419,0.46779346284,0.657141845758,0.241989373198
5404,2026091312,0.435170349129,0.409633170546,10,0.600293716661,0.251418648681,0.464399241289,0.386254142743
5405,2026091312,0.453547394352,0.424810597943,8,0.516773160825,0.528828274065,0.426651663675,0.359973833127
5406,2026091312,0.493576110834,0.45705013197,10,0.609140978028,0.490525716171,0.238751162538,0.482588206148
5407,2026091312,0.639341701541,0.564451158318,10,0.49999790533,0.697202276209,0.561117007281,0.655572553245
5408,2026091312,0.30089826934,0.292134436652,7,0.299687901062,0.317960812547,0.160901845824,0.48327417505
5409,2026091312,0.392846880676,0.373811901163,8,0.450545444394,0.545998257423,0.371135253275,0.292312551261
5410,2026091312,0.365538217699,0.350082888917,10,0.173623049001,0.189033721965,0.637577708682,0.355807318482
5411,2026091312,0.528385778499,0.484146204825,10,0.479915114699,0.516677513145,0.405996049007,0.763814547797
5412,2026091312,0.649825366987,0.571552392548,8,0.607029503652,0.476808536284,0.582124509095,0.703153715025
5413,2026091312,0.584040483008,0.525595932331,10,0.601309358298,0.448017699106,0.405282687725,0.732245841297
5414,2026091312,0.427204907708,0.402982765881,8,0.469330747062,0.479356042879,0.416408759632,0.310175751136
5415,2026091312,0.382935665813,0.365254207809,10,0.193997260373,0.408797940898,0.424555492148,0.431673514827
5416,2026091312,0.620900531918,0.551754719795,8,0.576412082161,0.475080772242,0.721820439362,0.565452780201
5417,2026091312,0.472531142062,0.440242160266,8,0.478443692318,0.301142236507,0.466971268616,0.52832742779
5418,2026091312,0.440455302977,0.41402177095,10,0.309828304925,0.581744634815,0.488908727578,0.46761022521
5419,2026091312,0.581273943293,0.523590741615,8,0.461204259019,0.66847775807,0.375863255868,0.745248418212
5420,2026091312,0.496203191762,0.459125932088,8,0.444444147465,0.604478609664,0.361366136795,0.529618659141
5421,2026091312,0.453076114042,0.424424289471,10,0.572948890008,0.681242658982,0.193095502769,0.402955174819
5422,2026091312,0.431336313659,0.40643748035,10,0.404182241482,0.466641241122,0.353111094463,0.4726970873
5423,2026091312,0.546935747687,0.498220096309,10,0.707398353624,0.636751936195,0.462510693563,0.447251572932
5424,2026091312,0.643255797024,0.567112310064,8,0.661675062378,0.383568135318,0.250662310594,0.830954657656
5425,2026091312,0.57597266234,0.519732118094,8,0.422607822787,0.596964303716,0.603730533247,0.558002218223
5426,2026091312,0.394727804114,0.375428854324,8,0.390603312042,0.36083894037,0.347962573843,0.443147148965
5427,2026091312,0.544169643476,0.49613773907,8,0.518768456606,0.594513780975,0.401092044074,0.62310178192
5428,2026091312,0.542173401776,0.494631387661,10,0.524741046924,0.29117620782,0.677129007253,0.566357335199
5429,2026091312,0.353982147638,0.339902375093,8,0.284153712871,0.444348605136,0.296791279313,0.423101179502
5430,2026091312,0.624407575381,0.554189381426,7,0.794964483586,0.633628582601,0.462922026956,0.444083286207
5431,2026091312,0.436845242759,0.411026061186,10,0.491508467185,0.337660116039,0.346093003457,0.589594778074
5432,2026091312,0.442139865823,0.415416601956,10,0.325503391694,0.666189966978,0.331188588089,0.629823691285
5433,2026091312,0.511644008635,0.471225140715,10,0.268222803956,0.640293226585,0.744956276642,0.188884205695
5434,2026091312,0.404720617979,0.383980844583,10,0.227400838255,0.565349185772,0.527163724855,0.267961875247
5435,2026091312,0.338138749861,0.325814736323,8,0.396925636055,0.259181854811,0.49396377707,0.297843534178
5436,2026091312,0.747218840797,0.633486820488,5,0.731827703846,0.543303824704,0.768174495835,0.565399531955
5437,2026091312,0.482340608528,0.448116166267,8,0.496248218098,0.396049977859,0.538256282068,0.558560962181
5438,2026091312,0.350846642924,0.337126176926,8,0.543064046772,0.13071263208,0.411052288066,0.402495251641
