stratum,persona,pc2_group,cluster,pc1,pc2,pc3,pc1_percentile,pc2_percentile,pc3_percentile,pc2_rank_desc_within_stratum,pc2_percentile_within_stratum
mid_pc1,virus,low_pc2,mythic_spiritual,-10.626605841617902,-12.916098932286364,25.669757948924474,37.81818181818182,26.545454545454543,93.0909090909091,79,14.285714285714285
mid_pc1,collector,low_pc2,procedural_professional,11.761807600496583,-12.938380332072617,1.1974935684814554,60.0,26.181818181818183,54.18181818181819,80,13.186813186813188
mid_pc1,virtuoso,low_pc2,procedural_professional,-9.471958342930249,-14.786538624368626,2.298527095935752,39.63636363636363,23.272727272727273,57.45454545454546,81,12.087912087912088
mid_pc1,ecosystem,low_pc2,procedural_professional,12.478176049517112,-15.406081311935555,-15.34884142082953,60.36363636363637,22.545454545454547,15.272727272727273,82,10.989010989010989
mid_pc1,naturalist,low_pc2,procedural_professional,8.6151087885569,-15.779512991471291,-9.756773907668144,56.72727272727273,21.818181818181817,25.818181818181817,83,9.89010989010989
mid_pc1,composer,low_pc2,procedural_professional,1.7742423362660258,-17.582766266362462,-4.9009281394375135,50.54545454545455,18.90909090909091,37.45454545454546,84,8.791208791208792
mid_pc1,archaeologist,low_pc2,procedural_professional,15.677278930715529,-19.48160604872759,1.9018414724826036,64.0,16.727272727272727,56.36363636363636,85,7.6923076923076925
mid_pc1,traditionalist,low_pc2,procedural_professional,2.384568476020738,-26.883152226166754,-6.692218475542111,50.90909090909091,10.545454545454545,32.36363636363636,86,6.593406593406594
mid_pc1,purist,low_pc2,procedural_professional,2.706509878976156,-29.72692777974402,10.257805508559363,52.0,7.2727272727272725,76.72727272727272,87,5.4945054945054945
mid_pc1,swarm,low_pc2,procedural_professional,-5.266618987781208,-30.70026996775231,3.3404246153303654,42.18181818181818,6.545454545454546,60.36363636363637,88,4.395604395604396
mid_pc1,philosopher,low_pc2,procedural_professional,5.320794731207622,-30.94390024177077,3.9552513588519305,53.45454545454545,6.181818181818182,62.54545454545455,89,3.296703296703297
mid_pc1,hive,low_pc2,procedural_professional,2.4298052859736297,-32.68085632055681,4.708352712390632,51.272727272727266,4.363636363636364,64.72727272727272,90,2.197802197802198
mid_pc1,crystalline,low_pc2,mythic_spiritual,-10.335204484463103,-44.00800269921331,8.552672342635331,38.54545454545455,0.36363636363636365,72.72727272727273,91,1.098901098901099
high_pc1,pragmatist,high_pc2,procedural_professional,28.854692167325062,13.11366812768438,6.330062399690094,75.27272727272727,76.0,66.54545454545455,1,100.0
high_pc1,coach,high_pc2,procedural_professional,24.85386036582791,11.699203936117797,-14.839956651636259,69.81818181818183,73.81818181818181,16.363636363636363,2,98.91304347826086
high_pc1,networker,high_pc2,procedural_professional,21.969380726567305,11.672345535573138,-15.009153845424786,66.9090909090909,73.45454545454545,15.636363636363637,3,97.82608695652173
high_pc1,realist,high_pc2,procedural_professional,22.577428712908574,10.434981708190776,11.004566544531832,68.0,72.72727272727273,78.9090909090909,4,96.73913043478261
high_pc1,collaborator,high_pc2,procedural_professional,25.719882231088413,9.670900509518958,-17.672557513820102,70.9090909090909,72.36363636363636,12.727272727272727,5,95.65217391304348
high_pc1,teacher,high_pc2,procedural_professional,28.38859130898007,9.316784674518882,-11.634934981002464,74.18181818181819,72.0,21.09090909090909,6,94.56521739130434
high_pc1,tutor,high_pc2,procedural_professional,29.91893130797252,9.024817184391317,-7.572057772450955,77.0909090909091,70.9090909090909,31.636363636363633,7,93.47826086956522
high_pc1,mentor,high_pc2,procedural_professional,26.126169379166,8.141667383148597,-9.389356458609399,71.63636363636363,69.81818181818183,28.000000000000004,8,92.3913043478261
high_pc1,recruiter,high_pc2,procedural_professional,32.7799875773955,7.866916749400894,-4.199998120428683,82.18181818181817,69.45454545454545,39.63636363636363,9,91.30434782608695
high_pc1,interviewer,high_pc2,editorial,26.221934652360865,7.460181134353589,-8.457649235594397,72.0,68.72727272727272,29.818181818181817,10,90.21739130434783
high_pc1,paramedic,high_pc2,procedural_professional,26.068793283549137,7.004017775138242,-5.833329032460444,71.27272727272728,68.36363636363636,34.909090909090914,11,89.13043478260869
high_pc1,marketer,high_pc2,procedural_professional,34.08101801136661,6.431733069423629,3.5887002364465137,85.0909090909091,68.0,61.45454545454545,12,88.04347826086956
high_pc1,trainer,high_pc2,procedural_professional,33.86329658482686,5.128512002659794,-1.9511173730469393,84.0,67.27272727272727,46.18181818181818,13,86.95652173913044
high_pc1,translator,high_pc2,editorial,23.28557819127713,5.10416318347205,0.649724582847078,68.36363636363636,66.9090909090909,52.36363636363637,14,85.86956521739131
high_pc1,facilitator,high_pc2,procedural_professional,32.463401289520796,5.011736264287589,-16.050745245574372,81.45454545454545,66.54545454545455,14.545454545454545,15,84.78260869565217
high_pc1,producer,high_pc2,procedural_professional,30.515274152981675,4.303532473840473,0.6252980876309937,77.45454545454545,65.45454545454545,52.0,16,83.69565217391305
high_pc1,moderator,high_pc2,procedural_professional,31.451129170835003,4.187086493370775,-14.418640553624538,79.27272727272727,64.72727272727272,17.09090909090909,17,82.6086956521739
high_pc1,assistant,high_pc2,procedural_professional,33.702802703308954,3.441718014945549,-5.155533989826894,83.63636363636363,64.0,36.36363636363637,18,81.52173913043478
high_pc1,instructor,high_pc2,procedural_professional,34.548894617386566,3.3260614210845962,-4.355735161651377,86.54545454545455,63.63636363636363,38.90909090909091,19,80.43478260869566
high_pc1,observer,low_pc2,procedural_professional,34.089503567179854,-12.40563528067635,1.73119344989997,85.45454545454545,26.90909090909091,55.63636363636364,74,20.652173913043477
high_pc1,examiner,low_pc2,procedural_professional,45.62248211313589,-13.63690990152403,10.556259247627086,99.63636363636364,25.454545454545453,77.81818181818181,75,19.565217391304348
high_pc1,polymath,low_pc2,procedural_professional,29.720850667927536,-13.729703566998714,7.308062147205994,76.72727272727272,25.09090909090909,69.0909090909091,76,18.478260869565215
high_pc1,sociologist,low_pc2,procedural_professional,38.94756716727558,-14.409399554429193,1.9980951792384123,92.36363636363636,24.727272727272727,57.09090909090909,77,17.391304347826086
high_pc1,mathematician,low_pc2,procedural_professional,31.956659579557968,-14.510329278879153,15.969708317501354,80.36363636363636,24.363636363636363,85.45454545454545,78,16.304347826086957
high_pc1,critic,low_pc2,procedural_professional,25.623399867215582,-14.771249773465241,6.802532891448907,70.54545454545455,23.636363636363637,67.27272727272727,79,15.217391304347828
high_pc1,cartographer,low_pc2,procedural_professional,22.160098503586283,-15.313847139534198,2.380007209266819,67.27272727272727,22.90909090909091,57.81818181818181,80,14.130434782608695
high_pc1,judge,low_pc2,procedural_professional,34.46582193915314,-15.583627695831888,4.792656005308732,86.18181818181819,22.181818181818183,65.0909090909091,81,13.043478260869565
high_pc1,robot,low_pc2,procedural_professional,37.534204712909656,-16.111109511565505,24.74639376414925,90.18181818181819,21.454545454545453,91.63636363636364,82,11.956521739130435
high_pc1,biologist,low_pc2,procedural_professional,32.238651124195414,-16.158082910987353,4.347481344692837,81.0909090909091,21.09090909090909,64.0,83,10.869565217391305
high_pc1,linguist,low_pc2,procedural_professional,33.92798919982969,-16.159447584585486,7.526475627485951,84.36363636363636,20.727272727272727,70.18181818181817,84,9.782608695652174
high_pc1,conservator,low_pc2,procedural_professional,23.52366349298268,-16.820637679705257,-6.184637657945053,68.72727272727272,19.636363636363637,34.18181818181818,85,8.695652173913043
high_pc1,physicist,low_pc2,procedural_professional,29.16021057234676,-17.277889264537084,11.471328014888295,75.63636363636364,19.272727272727273,79.27272727272727,86,7.608695652173914
high_pc1,archivist,low_pc2,procedural_professional,26.864606386005327,-17.74068668111621,-1.4838599962482955,73.0909090909091,18.545454545454547,46.909090909090914,87,6.521739130434782
high_pc1,geographer,low_pc2,procedural_professional,36.77790171107017,-17.794274630250055,3.4119414098014467,89.0909090909091,18.181818181818183,60.72727272727273,88,5.434782608695652
high_pc1,historian,low_pc2,procedural_professional,28.854306334144947,-18.916975632761652,9.28432220081377,74.90909090909092,17.454545454545457,73.81818181818181,89,4.3478260869565215
high_pc1,anthropologist,low_pc2,procedural_professional,31.896983355445162,-20.196809991117853,0.9589580546314816,80.0,15.272727272727273,52.72727272727272,90,3.260869565217391
high_pc1,scholar,low_pc2,procedural_professional,36.468958882040695,-21.0450655096366,8.530280128247451,88.72727272727273,14.181818181818182,72.36363636363636,91,2.1739130434782608
high_pc1,theorist,low_pc2,procedural_professional,33.60711550517487,-24.466824276699434,13.312624349869294,83.27272727272728,11.636363636363637,82.9090909090909,92,1.0869565217391304
pc1_q1,toddler,high_pc2,other,-36.26829149106755,71.15643414894168,-12.32570459891771,16.0,99.27272727272727,19.272727272727273,1,100.0
pc1_q1,fool,high_pc2,trickster_chaos,-37.40673661857447,47.92135589087369,7.515254084627379,15.272727272727273,97.81818181818181,69.81818181818183,2,98.18181818181819
pc1_q1,infant,high_pc2,other,-42.89039069345233,44.7001549793523,-19.499291556189977,9.090909090909092,97.45454545454545,9.454545454545455,3,96.36363636363636
pc1_q1,criminal,high_pc2,grounded_social,-37.55570410505774,37.4339322473068,26.9917189105421,14.909090909090908,94.54545454545455,94.9090909090909,4,94.54545454545455
pc1_q1,surfer,high_pc2,grounded_social,-33.84194233730876,21.92804200930791,-9.514136531746013,19.272727272727273,86.18181818181819,26.545454545454543,5,92.72727272727272
pc1_q1,pirate,high_pc2,trickster_chaos,-52.65361030235679,20.271848784608974,24.65869252719328,4.0,84.0,91.27272727272727,6,90.9090909090909
pc1_q1,jester,high_pc2,trickster_chaos,-41.146591280997704,19.96496130368212,30.958763387919593,11.636363636363637,83.27272727272728,97.0909090909091,7,89.0909090909091
pc1_q1,trickster,high_pc2,trickster_chaos,-35.02203055935166,19.740619976937417,20.906417185849257,17.09090909090909,82.9090909090909,88.0,8,87.27272727272727
pc1_q1,caveman,high_pc2,trickster_chaos,-54.94208896617481,15.489350122355402,0.402669693604233,1.4545454545454546,78.9090909090909,50.54545454545455,9,85.45454545454545
pc1_q1,absurdist,high_pc2,trickster_chaos,-34.38396676716284,14.55109908938147,33.406228337123466,18.181818181818183,78.18181818181819,98.54545454545455,10,83.63636363636363
pc1_q1,amnesiac,high_pc2,grounded_social,-42.409067288043374,13.632674404389606,-10.732726414715174,9.818181818181818,76.36363636363637,23.272727272727273,11,81.81818181818183
pc1_q1,shaman,low_pc2,mythic_spiritual,-41.922688820958996,-32.19495044619671,-27.77048968208512,10.909090909090908,4.7272727272727275,6.181818181818182,45,20.0
pc1_q1,prophet,low_pc2,mythic_spiritual,-53.776683834210765,-32.707799666519676,1.9691465640024144,2.5454545454545454,4.0,56.72727272727273,46,18.181818181818183
pc1_q1,ancient,low_pc2,mythic_spiritual,-38.00947156079938,-32.79258504165284,3.3089624117832828,14.181818181818182,3.6363636363636362,60.0,47,16.363636363636363
pc1_q1,spirit,low_pc2,mythic_spiritual,-45.035815948936886,-33.236635908005,-18.03356717774794,8.727272727272728,3.272727272727273,11.636363636363637,48,14.545454545454545
pc1_q1,echo,low_pc2,mythic_spiritual,-49.8922121298278,-33.35410333583616,0.20762010468398248,4.7272727272727275,2.909090909090909,49.81818181818182,49,12.727272727272727
pc1_q1,leviathan,low_pc2,mythic_spiritual,-60.938872717021006,-33.50333268547993,12.444977323928091,0.36363636363636365,2.5454545454545454,81.45454545454545,50,10.909090909090908
pc1_q1,oracle,low_pc2,mythic_spiritual,-45.704982899463765,-34.548759951130315,-2.5599792041596765,8.0,2.181818181818182,44.0,51,9.090909090909092
pc1_q1,avatar,low_pc2,mythic_spiritual,-38.014888855169794,-35.41692332791878,-12.98249690890751,13.818181818181818,1.8181818181818181,18.90909090909091,52,7.2727272727272725
pc1_q1,mystic,low_pc2,mythic_spiritual,-42.16872034923494,-36.16121628831237,-18.949282192238005,10.181818181818182,1.4545454545454546,10.181818181818182,53,5.454545454545454
pc1_q1,eldritch,low_pc2,mythic_spiritual,-52.716801865533384,-39.48134636479556,15.742466419829675,3.272727272727273,1.090909090909091,85.0909090909091,54,3.6363636363636362
pc1_q1,ascetic,low_pc2,mythic_spiritual,-40.43957584184208,-40.35086932082816,-4.578671988475237,13.454545454545455,0.7272727272727273,38.18181818181819,55,1.8181818181818181
pc1_q2,teenager,high_pc2,other,-13.392084759661035,78.11385466430272,-6.473981479904956,36.0,100.0,33.45454545454545,1,100.0
pc1_q2,adolescent,high_pc2,other,-15.45010533714626,78.08059631966728,-7.233790274763137,34.18181818181818,99.63636363636364,32.0,2,98.18181818181819
pc1_q2,procrastinator,high_pc2,other,-16.543519361723643,69.46824956765394,16.772102656429507,32.72727272727273,98.9090909090909,86.54545454545455,3,96.36363636363636
pc1_q2,gossip,high_pc2,trickster_chaos,-24.695131036783895,57.22016868086865,28.584500689647676,25.09090909090909,98.54545454545455,96.0,4,94.54545454545455
pc1_q2,comedian,high_pc2,trickster_chaos,-24.029318289105223,56.60365202095446,31.280026959646676,25.818181818181817,98.18181818181819,97.81818181818181,5,92.72727272727272
pc1_q2,daredevil,high_pc2,combative_iconoclast,-29.846147037757703,43.747371252150835,26.447962682172165,21.818181818181817,97.0909090909091,94.54545454545455,6,90.9090909090909
pc1_q2,cynic,high_pc2,combative_iconoclast,-21.40683523636408,40.71202851103861,36.281452987272154,29.09090909090909,96.72727272727273,99.63636363636364,7,89.0909090909091
pc1_q2,hoarder,high_pc2,other,-26.14448463247531,39.078366622106664,4.210294857266393,24.363636363636363,95.63636363636364,63.272727272727266,8,87.27272727272727
pc1_q2,prisoner,high_pc2,grounded_social,-22.403887985306632,38.781431596387556,-0.13957129113176975,28.000000000000004,95.27272727272728,48.72727272727273,9,85.45454545454545
pc1_q2,addict,high_pc2,grounded_social,-19.963020546393704,38.66393954527176,-16.28229715869853,30.181818181818183,94.9090909090909,14.181818181818182,10,83.63636363636363
pc1_q2,orphan,high_pc2,grounded_social,-23.43772496380291,36.54256528246299,-18.765496153700173,27.27272727272727,94.18181818181817,10.909090909090908,11,81.81818181818183
pc1_q2,virus,low_pc2,mythic_spiritual,-10.626605841617902,-12.916098932286364,25.669757948924474,37.81818181818182,26.545454545454543,93.0909090909091,45,20.0
pc1_q2,parasite,low_pc2,mythic_spiritual,-18.321895580377813,-13.157745398892501,23.00229130169814,31.272727272727273,25.818181818181817,89.45454545454545,46,18.181818181818183
pc1_q2,virtuoso,low_pc2,procedural_professional,-9.471958342930249,-14.786538624368626,2.298527095935752,39.63636363636363,23.272727272727273,57.45454545454546,47,16.363636363636363
pc1_q2,simulacrum,low_pc2,mythic_spiritual,-21.38533605171265,-19.503990008211446,17.065599437819337,29.454545454545457,16.363636363636363,86.9090909090909,48,14.545454545454545
pc1_q2,martyr,low_pc2,mythic_spiritual,-31.91029204196817,-21.859531108982754,-10.241449743257284,20.363636363636363,13.818181818181818,24.727272727272727,49,12.727272727272727
pc1_q2,alien,low_pc2,mythic_spiritual,-20.463192597578004,-22.757723956655372,12.343088809973633,29.818181818181817,13.454545454545455,81.0909090909091,50,10.909090909090908
pc1_q2,mycorrhizal,low_pc2,mythic_spiritual,-31.42030527359386,-26.643830299634924,-9.406325398877577,20.727272727272727,10.909090909090908,27.636363636363637,51,9.090909090909092
pc1_q2,stoic,low_pc2,mythic_spiritual,-16.300379538129004,-29.333745627334576,-3.20219025360381,33.09090909090909,7.636363636363637,41.45454545454545,52,7.2727272727272725
pc1_q2,sage,low_pc2,mythic_spiritual,-30.69582847576372,-30.20544571455661,-17.78081301556849,21.09090909090909,6.909090909090909,12.363636363636363,53,5.454545454545454
pc1_q2,egregore,low_pc2,mythic_spiritual,-23.836736510006066,-31.56634952751225,5.029204373434583,26.545454545454543,5.090909090909091,65.45454545454545,54,3.6363636363636362
pc1_q2,crystalline,low_pc2,mythic_spiritual,-10.335204484463103,-44.00800269921331,8.552672342635331,38.54545454545455,0.36363636363636365,72.72727272727273,55,1.8181818181818181
pc1_q3,amateur,high_pc2,grounded_social,-0.258632816025379,40.070455881847,-24.428541419933254,47.63636363636364,96.36363636363636,7.636363636363637,1,100.0
pc1_q3,influencer,high_pc2,combative_iconoclast,3.229310548713565,40.00255555171151,-2.2113691711400953,52.36363636363637,96.0,45.45454545454545,2,98.18181818181819
pc1_q3,newlywed,high_pc2,grounded_social,-3.4799677248014005,36.0089909662087,-29.969727109691988,43.63636363636363,93.45454545454545,4.0,3,96.36363636363636
pc1_q3,graduate,high_pc2,grounded_social,9.100150212498754,34.39379892809486,-14.396207349812661,57.81818181818181,92.0,17.454545454545457,4,94.54545454545455
pc1_q3,celebrity,high_pc2,grounded_social,-6.950382540217894,33.26173521633582,-10.510408542050786,41.090909090909086,91.27272727272727,24.0,5,92.72727272727272
pc1_q3,divorcee,high_pc2,grounded_social,-6.764238202938425,31.756334703385317,-25.89750495255547,41.45454545454545,90.9090909090909,6.909090909090909,6,90.9090909090909
pc1_q3,patient,high_pc2,grounded_social,0.4118924476677099,29.1882106181392,-27.329048098755866,48.72727272727273,90.54545454545455,6.545454545454546,7,89.0909090909091
pc1_q3,parent,high_pc2,grounded_social,7.071280585192655,28.571431504845737,-28.684836032439957,55.63636363636364,90.18181818181819,4.7272727272727275,8,87.27272727272727
pc1_q3,competitor,high_pc2,combative_iconoclast,-5.7259921510185805,27.91731304166791,25.667225189433402,41.81818181818181,89.81818181818181,92.72727272727272,9,85.45454545454545
pc1_q3,retiree,high_pc2,grounded_social,-3.8515350704630666,26.58838153192262,-17.85468958919469,42.90909090909091,89.45454545454545,12.0,10,83.63636363636363
pc1_q3,gamer,high_pc2,combative_iconoclast,-1.515564708923288,24.950025711976743,24.217635128722527,46.54545454545455,89.0909090909091,90.9090909090909,11,81.81818181818183
pc1_q3,visionary,low_pc2,procedural_professional,1.057842538501663,-7.986157718564932,1.5176249827998394,49.81818181818182,37.81818181818182,54.90909090909091,45,20.0
pc1_q3,symbiont,low_pc2,procedural_professional,6.654007830817042,-11.553818242467079,-9.936103221592393,54.90909090909091,30.181818181818183,25.454545454545453,46,18.181818181818183
pc1_q3,healer,low_pc2,procedural_professional,-1.7608819321638822,-11.560647958191838,-34.34542999024678,46.18181818181818,29.818181818181817,1.8181818181818181,47,16.363636363636363
pc1_q3,collector,low_pc2,procedural_professional,11.761807600496583,-12.938380332072617,1.1974935684814554,60.0,26.181818181818183,54.18181818181819,48,14.545454545454545
pc1_q3,naturalist,low_pc2,procedural_professional,8.6151087885569,-15.779512991471291,-9.756773907668144,56.72727272727273,21.818181818181817,25.818181818181817,49,12.727272727272727
pc1_q3,composer,low_pc2,procedural_professional,1.7742423362660258,-17.582766266362462,-4.9009281394375135,50.54545454545455,18.90909090909091,37.45454545454546,50,10.909090909090908
pc1_q3,traditionalist,low_pc2,procedural_professional,2.384568476020738,-26.883152226166754,-6.692218475542111,50.90909090909091,10.545454545454545,32.36363636363636,51,9.090909090909092
pc1_q3,purist,low_pc2,procedural_professional,2.706509878976156,-29.72692777974402,10.257805508559363,52.0,7.2727272727272725,76.72727272727272,52,7.2727272727272725
pc1_q3,swarm,low_pc2,procedural_professional,-5.266618987781208,-30.70026996775231,3.3404246153303654,42.18181818181818,6.545454545454546,60.36363636363637,53,5.454545454545454
pc1_q3,philosopher,low_pc2,procedural_professional,5.320794731207622,-30.94390024177077,3.9552513588519305,53.45454545454545,6.181818181818182,62.54545454545455,54,3.6363636363636362
pc1_q3,hive,low_pc2,procedural_professional,2.4298052859736297,-32.68085632055681,4.708352712390632,51.272727272727266,4.363636363636364,64.72727272727272,55,1.8181818181818181
pc1_q4,student,high_pc2,editorial,20.81685713617336,23.378311113767314,-17.442826028696395,66.18181818181819,88.0,13.454545454545455,1,100.0
pc1_q4,entrepreneur,high_pc2,procedural_professional,20.681249839860676,16.28226869899314,6.638281034843868,65.81818181818181,80.0,66.9090909090909,2,98.18181818181819
pc1_q4,expatriate,high_pc2,procedural_professional,14.628705713359093,14.16857028512824,-10.601171338354959,63.272727272727266,77.45454545454545,23.636363636363637,3,96.36363636363636
pc1_q4,pragmatist,high_pc2,procedural_professional,28.854692167325062,13.11366812768438,6.330062399690094,75.27272727272727,76.0,66.54545454545455,4,94.54545454545455
pc1_q4,presenter,high_pc2,procedural_professional,19.60170988128903,13.05771371577557,-9.659203558234054,64.72727272727272,75.63636363636364,26.181818181818183,5,92.72727272727272
pc1_q4,therapist,high_pc2,procedural_professional,13.067798551756258,12.359938576595496,-34.5332749067653,61.09090909090909,74.54545454545455,1.4545454545454546,6,90.9090909090909
pc1_q4,coach,high_pc2,procedural_professional,24.85386036582791,11.699203936117797,-14.839956651636259,69.81818181818183,73.81818181818181,16.363636363636363,7,89.0909090909091
pc1_q4,networker,high_pc2,procedural_professional,21.969380726567305,11.672345535573138,-15.009153845424786,66.9090909090909,73.45454545454545,15.636363636363637,8,87.27272727272727
pc1_q4,realist,high_pc2,procedural_professional,22.577428712908574,10.434981708190776,11.004566544531832,68.0,72.72727272727273,78.9090909090909,9,85.45454545454545
pc1_q4,collaborator,high_pc2,procedural_professional,25.719882231088413,9.670900509518958,-17.672557513820102,70.9090909090909,72.36363636363636,12.727272727272727,10,83.63636363636363
pc1_q4,teacher,high_pc2,procedural_professional,28.38859130898007,9.316784674518882,-11.634934981002464,74.18181818181819,72.0,21.09090909090909,11,81.81818181818183
pc1_q4,pacifist,low_pc2,procedural_professional,12.630986381593623,-12.379609680744556,-28.49648107246394,60.72727272727273,27.27272727272727,5.454545454545454,45,20.0
pc1_q4,polymath,low_pc2,procedural_professional,29.720850667927536,-13.729703566998714,7.308062147205994,76.72727272727272,25.09090909090909,69.0909090909091,46,18.181818181818183
pc1_q4,critic,low_pc2,procedural_professional,25.623399867215582,-14.771249773465241,6.802532891448907,70.54545454545455,23.636363636363637,67.27272727272727,47,16.363636363636363
pc1_q4,cartographer,low_pc2,procedural_professional,22.160098503586283,-15.313847139534198,2.380007209266819,67.27272727272727,22.90909090909091,57.81818181818181,48,14.545454545454545
pc1_q4,ecosystem,low_pc2,procedural_professional,12.478176049517112,-15.406081311935555,-15.34884142082953,60.36363636363637,22.545454545454547,15.272727272727273,49,12.727272727272727
pc1_q4,conservator,low_pc2,procedural_professional,23.52366349298268,-16.820637679705257,-6.184637657945053,68.72727272727272,19.636363636363637,34.18181818181818,50,10.909090909090908
pc1_q4,physicist,low_pc2,procedural_professional,29.16021057234676,-17.277889264537084,11.471328014888295,75.63636363636364,19.272727272727273,79.27272727272727,51,9.090909090909092
pc1_q4,archivist,low_pc2,procedural_professional,26.864606386005327,-17.74068668111621,-1.4838599962482955,73.0909090909091,18.545454545454547,46.909090909090914,52,7.2727272727272725
pc1_q4,historian,low_pc2,procedural_professional,28.854306334144947,-18.916975632761652,9.28432220081377,74.90909090909092,17.454545454545457,73.81818181818181,53,5.454545454545454
pc1_q4,archaeologist,low_pc2,procedural_professional,15.677278930715529,-19.48160604872759,1.9018414724826036,64.0,16.727272727272727,56.36363636363636,54,3.6363636363636362
pc1_q4,anthropologist,low_pc2,procedural_professional,31.896983355445162,-20.196809991117853,0.9589580546314816,80.0,15.272727272727273,52.72727272727272,55,1.8181818181818181
pc1_q5,recruiter,high_pc2,procedural_professional,32.7799875773955,7.866916749400894,-4.199998120428683,82.18181818181817,69.45454545454545,39.63636363636363,1,100.0
pc1_q5,marketer,high_pc2,procedural_professional,34.08101801136661,6.431733069423629,3.5887002364465137,85.0909090909091,68.0,61.45454545454545,2,98.18181818181819
pc1_q5,trainer,high_pc2,procedural_professional,33.86329658482686,5.128512002659794,-1.9511173730469393,84.0,67.27272727272727,46.18181818181818,3,96.36363636363636
pc1_q5,facilitator,high_pc2,procedural_professional,32.463401289520796,5.011736264287589,-16.050745245574372,81.45454545454545,66.54545454545455,14.545454545454545,4,94.54545454545455
pc1_q5,assistant,high_pc2,procedural_professional,33.702802703308954,3.441718014945549,-5.155533989826894,83.63636363636363,64.0,36.36363636363637,5,92.72727272727272
pc1_q5,instructor,high_pc2,procedural_professional,34.548894617386566,3.3260614210845962,-4.355735161651377,86.54545454545455,63.63636363636363,38.90909090909091,6,90.9090909090909
pc1_q5,scheduler,high_pc2,procedural_professional,37.321814471208434,2.676388806658074,1.1496197091280724,89.45454545454545,62.18181818181818,53.81818181818182,7,89.0909090909091
pc1_q5,nutritionist,high_pc2,editorial,35.130551075736065,2.036326888507097,-12.03740602093178,88.0,61.09090909090909,20.0,8,87.27272727272727
pc1_q5,proofreader,high_pc2,editorial,32.67923476296981,1.5923600399366649,0.5921336003188892,81.81818181818183,60.0,51.63636363636363,9,85.45454545454545
pc1_q5,debugger,high_pc2,procedural_professional,37.8366557821158,0.42248873599611586,10.867375330242432,90.9090909090909,58.18181818181818,78.54545454545455,10,83.63636363636363
pc1_q5,doctor,high_pc2,procedural_professional,34.77909376294955,-0.04533415279151362,-11.466025149276462,87.27272727272727,57.09090909090909,21.454545454545453,11,81.81818181818183
pc1_q5,observer,low_pc2,procedural_professional,34.089503567179854,-12.40563528067635,1.73119344989997,85.45454545454545,26.90909090909091,55.63636363636364,45,20.0
pc1_q5,examiner,low_pc2,procedural_professional,45.62248211313589,-13.63690990152403,10.556259247627086,99.63636363636364,25.454545454545453,77.81818181818181,46,18.181818181818183
pc1_q5,sociologist,low_pc2,procedural_professional,38.94756716727558,-14.409399554429193,1.9980951792384123,92.36363636363636,24.727272727272727,57.09090909090909,47,16.363636363636363
pc1_q5,mathematician,low_pc2,procedural_professional,31.956659579557968,-14.510329278879153,15.969708317501354,80.36363636363636,24.363636363636363,85.45454545454545,48,14.545454545454545
pc1_q5,judge,low_pc2,procedural_professional,34.46582193915314,-15.583627695831888,4.792656005308732,86.18181818181819,22.181818181818183,65.0909090909091,49,12.727272727272727
pc1_q5,robot,low_pc2,procedural_professional,37.534204712909656,-16.111109511565505,24.74639376414925,90.18181818181819,21.454545454545453,91.63636363636364,50,10.909090909090908
pc1_q5,biologist,low_pc2,procedural_professional,32.238651124195414,-16.158082910987353,4.347481344692837,81.0909090909091,21.09090909090909,64.0,51,9.090909090909092
pc1_q5,linguist,low_pc2,procedural_professional,33.92798919982969,-16.159447584585486,7.526475627485951,84.36363636363636,20.727272727272727,70.18181818181817,52,7.2727272727272725
pc1_q5,geographer,low_pc2,procedural_professional,36.77790171107017,-17.794274630250055,3.4119414098014467,89.0909090909091,18.181818181818183,60.72727272727273,53,5.454545454545454
pc1_q5,scholar,low_pc2,procedural_professional,36.468958882040695,-21.0450655096366,8.530280128247451,88.72727272727273,14.181818181818182,72.36363636363636,54,3.6363636363636362
pc1_q5,theorist,low_pc2,procedural_professional,33.60711550517487,-24.466824276699434,13.312624349869294,83.27272727272728,11.636363636363637,82.9090909090909,55,1.8181818181818181
central_pc1_muted_45_55,amateur,high_pc2,grounded_social,-0.258632816025379,40.070455881847,-24.428541419933254,47.63636363636364,96.36363636363636,7.636363636363637,1,100.0
central_pc1_muted_45_55,influencer,high_pc2,combative_iconoclast,3.229310548713565,40.00255555171151,-2.2113691711400953,52.36363636363637,96.0,45.45454545454545,2,96.29629629629629
central_pc1_muted_45_55,patient,high_pc2,grounded_social,0.4118924476677099,29.1882106181392,-27.329048098755866,48.72727272727273,90.54545454545455,6.545454545454546,3,92.5925925925926
central_pc1_muted_45_55,gamer,high_pc2,combative_iconoclast,-1.515564708923288,24.950025711976743,24.217635128722527,46.54545454545455,89.0909090909091,90.9090909090909,4,88.88888888888889
central_pc1_muted_45_55,optimist,high_pc2,grounded_social,0.2315166100698965,22.20788159438113,-31.27095222918518,48.36363636363637,87.27272727272727,2.5454545454545454,5,85.18518518518519
central_pc1_muted_45_55,podcaster,high_pc2,grounded_social,0.8446430116516666,21.108976093085904,-9.123878916866799,49.45454545454545,85.45454545454545,28.72727272727273,6,81.48148148148148
central_pc1_muted_45_55,healer,low_pc2,procedural_professional,-1.7608819321638822,-11.560647958191838,-34.34542999024678,46.18181818181818,29.818181818181817,1.8181818181818181,22,22.22222222222222
