model,component,explained_variance_ratio,cumulative_explained_variance,eigenvalue,eigengap_to_next,relative_eigengap_to_next,parallel_pointwise_pass,parallel_sequential_retain,bootstrap_evaluated,bootstrap_median_loading_cosine,bootstrap_loading_cosine_q05,bootstrap_same_nominal_frequency,individual_axis_stable,moderate_axis_reproducibility,best_adjacent_subspace,best_adjacent_subspace_min_cc_median,best_adjacent_subspace_min_cc_q05,adjacent_subspace_stable,max_absolute_trait_pearson,trait_coherence_descriptive,best_llama_component,best_llama_abs_pearson,best_llama_permutation_p,best_gemma_component,best_gemma_abs_pearson,best_gemma_permutation_p,cross_model_recurrence_any,cross_model_recurrence_both,retention_status,status_is_evidence_summary_not_significance_label
Qwen/Qwen3-32B,186,8.669537532005597e-05,0.9968602590989758,0.24826558954483774,0.0076324917944835535,0.030743252854641363,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,187,8.403007747526345e-05,0.9969442891764511,0.24063309775035419,0.005797675845060635,0.024093426462370764,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,188,8.200550498298587e-05,0.997026294681434,0.23483542190529355,0.002586780435402114,0.011015290684917767,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,189,8.11021905078348e-05,0.9971073968719418,0.23224864146989144,0.004219509443270153,0.018168069430094674,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,190,7.96287202797557e-05,0.9971870255922216,0.22802913202662128,0.004456249471468832,0.019542456842525657,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,191,7.807257945026303e-05,0.9972650981716719,0.22357288255515245,0.001829977920720982,0.008185151525563709,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,192,7.743354355747101e-05,0.9973425317152294,0.22174290463443147,0.006447232742418152,0.02907526061790862,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,193,7.518214309796936e-05,0.9974177138583273,0.21529567189201332,0.00931254321905689,0.04325466990217908,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,194,7.193016431572831e-05,0.9974896440226431,0.20598312867295643,0.0022177217858054543,0.010766521511218407,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,195,7.115572665431755e-05,0.9975607997492973,0.20376540688715097,0.0039021048440373296,0.01914998676001166,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,196,6.979309543098836e-05,0.9976305928447283,0.19986330204311364,0.004152459847372475,0.020776499762206094,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,197,6.83430392003628e-05,0.9976989358839287,0.19571084219574117,0.003322980493220079,0.016979031186716696,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,198,6.718264060638484e-05,0.997766118524535,0.1923878617025211,0.007203474758772643,0.037442459701075036,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,199,6.466715729286846e-05,0.9978307856818279,0.18518438694374845,0.002828242091169081,0.015272573124796891,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,200,6.367952340434039e-05,0.9978944652052323,0.18235614485257937,0.002503542709515416,0.013728863985029592,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,201,6.280527588889069e-05,0.9979572704811212,0.17985260214306395,0.004642631372500705,0.02581353462324509,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,202,6.118404972521035e-05,0.9980184545308464,0.17520997077056324,0.0010284612137681781,0.005869878347933429,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,203,6.082490679648946e-05,0.9980792794376429,0.17418150955679507,0.006525958083117928,0.03746642281217582,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,204,5.8546015120940996e-05,0.9981378254527637,0.16765555147367714,0.003073531135126567,0.018332414931152032,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,205,5.7472725279178405e-05,0.998195298178043,0.16458202033855057,0.0021196389496354606,0.012878921678536296,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,206,5.673253855165583e-05,0.9982520307165946,0.1624623813889151,0.0011611744349896425,0.0071473434346006086,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,207,5.632705161471043e-05,0.9983083577682094,0.16130120695392547,0.005279588529587875,0.03273124007742826,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,208,5.448339736545565e-05,0.9983628411655748,0.1560216184243376,0.0006864070450635917,0.0043994354884638225,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,209,5.424370117355399e-05,0.9984170848667484,0.155335211379274,0.0021498262520829037,0.01383991583745802,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,210,5.349297291459978e-05,0.998470577839663,0.1531853851271911,0.006076989635640517,0.03967081866585864,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,211,5.1370862886207004e-05,0.9985219487025492,0.14710839549155058,0.0034445186872996136,0.02341483418257699,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,212,5.0168022649910564e-05,0.9985721167251991,0.14366387680425097,0.00431938649079569,0.03006591905271403,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,213,4.865967494188363e-05,0.9986207764001409,0.13934449031345528,0.0018143849814921953,0.013020859148508408,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,214,4.802608416825316e-05,0.9986688024843091,0.13753010533196308,0.0015435334304284287,0.011223240371282544,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,215,4.748707588154141e-05,0.9987162895601907,0.13598657190153465,0.003980651837110355,0.029272389041417053,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,216,4.6097015721897636e-05,0.9987623865759125,0.1320059200644243,0.0021700604315844363,0.016439114477027682,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,217,4.5339221603396014e-05,0.998807725797516,0.12983585963283986,0.001245797759225259,0.009595174728678383,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,218,4.490418385004916e-05,0.998852629981366,0.1285900618736146,0.002854098155732565,0.02219532453867026,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,219,4.39075209163532e-05,0.9988965375022824,0.12573596371788204,0.003500979840170046,0.02784390190880718,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,220,4.268496421089937e-05,0.9989392224664932,0.12223498387771199,0.006399295788786216,0.052352408334984425,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,221,4.045030353476616e-05,0.998979672770028,0.11583568808892578,0.0025980934290315283,0.022429127602168693,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,222,3.954303851523844e-05,0.9990192158085432,0.11323759465989425,0.0018219598792147684,0.01608970841077092,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,223,3.890680255585237e-05,0.999058122611099,0.11141563478067948,0.004465721406250192,0.04008164038234776,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,224,3.734735408738169e-05,0.9990954699651864,0.10694991337442929,0.0012296660149890837,0.011497587760394438,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,225,3.691794960614349e-05,0.9991323879147925,0.1057202473594402,0.006056275166032479,0.057285858833092194,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,226,3.4803073156598745e-05,0.9991671909879491,0.09966397219340772,0.0016344883150033879,0.016399991682365448,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,227,3.423230304630977e-05,0.9992014232909955,0.09802948387840434,0.0015172560785697148,0.015477548371587038,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,228,3.370247092003968e-05,0.9992351257619155,0.09651222779983462,0.001191957804488733,0.012350329400341285,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,229,3.328623430257177e-05,0.9992684119962181,0.09532026999534589,0.0030580557571315004,0.03208190406175741,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,230,3.221834852709948e-05,0.9993006303447451,0.09226221423821439,0.0025457801829747856,0.027592879750335978,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,231,3.132935151043681e-05,0.9993319596962555,0.0897164340552396,0.003058839601484148,0.03409452943259849,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,232,3.026119201326e-05,0.9993622208882688,0.08665759445375545,0.001088896212719112,0.012565502418835294,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,233,2.9880944931820543e-05,0.9993921018332006,0.08556869824103634,0.0043617694247827105,0.050973890154272894,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,234,2.8357796927160045e-05,0.9994204596301277,0.08120692881625363,0.004831632511391515,0.05949778647982141,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,235,2.667057078054974e-05,0.9994471302009083,0.07637529630486212,0.0002545876225571314,0.003333376561197369,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,236,2.65816677250361e-05,0.9994737118686333,0.07612070868230499,0.002466098935445915,0.03239721460999987,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,237,2.57204957310564e-05,0.9994994323643643,0.07365460974685907,0.0026038082005948454,0.035351598624224365,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,238,2.4811235089556017e-05,0.9995242435994539,0.07105080154626423,0.0015334310627249659,0.021582178235195322,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,239,2.4275754591617887e-05,0.9995485193540455,0.06951737048353926,0.0021036598486178226,0.0302609237660383,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,240,2.3541147832557885e-05,0.9995720605018781,0.06741371063492144,0.0029566589916936725,0.043858422327550585,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,241,2.250867022884226e-05,0.9995945691721069,0.06445705164322776,0.002465634344253509,0.03825236000400529,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,242,2.1647660472037147e-05,0.999616216832579,0.061991417298974255,0.0011510524867689373,0.018567933061081718,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,243,2.124570816146334e-05,0.9996374625407404,0.06084036481220532,0.0014181531706393344,0.023309412673916702,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,244,2.075048318237819e-05,0.9996582130239228,0.05942221164156598,0.0010692547525143065,0.017994193130407826,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,245,2.0377094980445196e-05,0.9996785901189033,0.05835295688905168,0.002294554417230754,0.03932199051358208,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,246,1.957582704492977e-05,0.9996981659459482,0.05605840247182092,0.0014020352975687364,0.02501026136578727,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,247,1.9086230494084627e-05,0.9997172521764423,0.054656367174252186,0.003266013001671293,0.059755398511188725,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,248,1.79457251848342e-05,0.9997351979016271,0.05139035417258089,0.0008557142514055704,0.016651261996208096,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,249,1.7646906213069574e-05,0.9997528448078402,0.05053463992117532,0.00313026239076461,0.061942904820282474,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,250,1.6553805581140954e-05,0.9997693986134214,0.04740437753041071,0.0021017563970415834,0.04433675762735775,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,251,1.5819863515279506e-05,0.9997852184769367,0.04530262113336913,0.0010849254983193446,0.023948404555342764,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,252,1.5441003023805287e-05,0.9998006594799604,0.044217695635049785,0.0009217404213107891,0.02084551010795231,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,253,1.511912743919563e-05,0.9998157786073997,0.043295955213738996,0.002283933038235493,0.052751649131204253,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,254,1.4321568533353219e-05,0.999830100175933,0.0410120221755035,0.0019803871147883734,0.04828796557052628,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,255,1.3630009125098728e-05,0.9998437301850581,0.03903163506071513,0.002113537101187099,0.054149335478757554,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,256,1.289195318840523e-05,0.9998566221382466,0.03691809795952803,0.0014445950740842803,0.03912972644657743,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,257,1.2387494586780851e-05,0.9998690096328333,0.03547350288544375,0.0029871581988065235,0.0842081541384028,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,258,1.1344366533228578e-05,0.9998803539993666,0.03248634468663723,0.0014856949758427808,0.0457329068620607,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,259,1.0825555675155358e-05,0.9998911795550417,0.031000649710794446,0.0005207891453643636,0.016799297763847334,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,260,1.0643693941909316e-05,0.9999018232489836,0.030479860565430082,0.001724297289013653,0.056571692160866764,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,261,1.004156216477314e-05,0.9999118648111484,0.02875556327641643,0.0008893398598269764,0.0309275756930263,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,262,9.73100099084589e-06,0.9999215958121392,0.027866223416589453,0.0015822291680494538,0.0567794618020436,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,263,9.178479991790506e-06,0.9999307742921311,0.02628399424854,0.001491932238609002,0.056762005976008556,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,264,8.65749105564582e-06,0.9999394317831867,0.024792062009930997,0.0007512986058851,0.03030399833560238,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,265,8.395134461105036e-06,0.9999478269176478,0.024040763404045897,0.0011778904210273562,0.04899554981806964,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,266,7.983810232386571e-06,0.9999558107278802,0.02286287298301854,0.001641631985946565,0.07180339877520606,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,267,7.410545522524947e-06,0.9999632212734028,0.021221240997071976,0.0017510873444887033,0.08251578429038676,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,268,6.799058546714187e-06,0.9999700203319495,0.019470153652583273,0.0013518484886273184,0.06943183463002395,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,269,6.3269874380588765e-06,0.9999763473193876,0.018118305163955954,0.001220308413685041,0.06735223866924861,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,270,5.900850670073398e-06,0.9999822481700577,0.016897996750270913,0.0011618296278251596,0.06875546521847525,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,271,5.495134937067749e-06,0.9999877433049947,0.015736167122445754,0.002152381737957919,0.13677928819704796,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,272,4.743514291828893e-06,0.9999924868192865,0.013583785384487835,0.0018180374984706604,0.13383879728744758,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,273,4.108648044094695e-06,0.9999965954673307,0.011765747886017175,0.0020163430648727516,0.1713739818672338,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
Qwen/Qwen3-32B,274,3.4045326686871653e-06,0.9999999999999993,0.009749404821144423,nan,nan,False,False,False,nan,nan,nan,False,False,,nan,nan,False,nan,False,,nan,nan,,nan,nan,False,False,NOISE-LIKE / UNSTABLE,True
