reference_model,reference_component,target_model,target_component,pearson_correlation,absolute_pearson_correlation,spearman_correlation,absolute_spearman_correlation,matching_objective_mean_absolute_correlation,is_unconstrained_best_pearson_match,is_hungarian_match,hungarian_sign_orientation,best_to_second_best_abs_pearson_gap
Qwen/Qwen3-32B,17,Llama-3.3-70B,19,-0.1591266400358006,0.1591266400358006,-0.24851677678081976,0.24851677678081976,0.20382170840831018,False,False,,
Qwen/Qwen3-32B,17,Llama-3.3-70B,20,-0.08953281305925538,0.08953281305925538,-0.06287354663743105,0.06287354663743105,0.07620317984834321,False,False,,
Qwen/Qwen3-32B,18,Llama-3.3-70B,1,-0.008682579445327406,0.008682579445327406,-0.020807247338507213,0.020807247338507213,0.01474491339191731,False,False,,
Qwen/Qwen3-32B,18,Llama-3.3-70B,2,-0.03905887832504486,0.03905887832504486,0.004993508554282896,0.004993508554282896,0.022026193439663878,False,False,,
Qwen/Qwen3-32B,18,Llama-3.3-70B,3,-0.037817804955467736,0.037817804955467736,0.042038025446467266,0.042038025446467266,0.0399279152009675,False,False,,
Qwen/Qwen3-32B,18,Llama-3.3-70B,4,0.030752747978237596,0.030752747978237596,-0.047880903609243936,0.047880903609243936,0.03931682579374077,False,False,,
Qwen/Qwen3-32B,18,Llama-3.3-70B,5,-0.01147659192119204,0.01147659192119204,0.01286229479818817,0.01286229479818817,0.012169443359690106,False,False,,
Qwen/Qwen3-32B,18,Llama-3.3-70B,6,-0.12063696811280493,0.12063696811280493,-0.05935489455007071,0.05935489455007071,0.08999593133143782,False,False,,
Qwen/Qwen3-32B,18,Llama-3.3-70B,7,0.0448733984383738,0.0448733984383738,0.05612013502207095,0.05612013502207095,0.050496766730222374,False,False,,
Qwen/Qwen3-32B,18,Llama-3.3-70B,8,0.06515578675301693,0.06515578675301693,-0.02171604973889965,0.02171604973889965,0.04343591824595829,False,False,,
Qwen/Qwen3-32B,18,Llama-3.3-70B,9,-0.13500692190820426,0.13500692190820426,-0.08080263119933069,0.08080263119933069,0.10790477655376748,False,False,,
Qwen/Qwen3-32B,18,Llama-3.3-70B,10,-0.2525131944879967,0.2525131944879967,-0.09933816104555554,0.09933816104555554,0.17592567776677612,False,False,,
Qwen/Qwen3-32B,18,Llama-3.3-70B,11,0.16063204794737315,0.16063204794737315,0.11141225007933987,0.11141225007933987,0.13602214901335652,False,False,,
Qwen/Qwen3-32B,18,Llama-3.3-70B,12,0.1972459986985221,0.1972459986985221,0.19110989296327288,0.19110989296327288,0.19417794583089748,False,False,,
Qwen/Qwen3-32B,18,Llama-3.3-70B,13,0.2352991664250492,0.2352991664250492,0.14984507082888548,0.14984507082888548,0.19257211862696733,False,False,,
Qwen/Qwen3-32B,18,Llama-3.3-70B,14,0.03178803974238486,0.03178803974238486,0.07382302876431722,0.07382302876431722,0.052805534253351036,False,False,,
Qwen/Qwen3-32B,18,Llama-3.3-70B,15,-0.11457342308143488,0.11457342308143488,-0.1271561697585182,0.1271561697585182,0.12086479641997655,False,False,,
Qwen/Qwen3-32B,18,Llama-3.3-70B,16,-0.22161104381845098,0.22161104381845098,-0.22363001644499578,0.22363001644499578,0.2226205301317234,False,False,,
Qwen/Qwen3-32B,18,Llama-3.3-70B,17,0.022403036574198034,0.022403036574198034,0.0745108335016301,0.0745108335016301,0.04845693503791407,False,False,,
Qwen/Qwen3-32B,18,Llama-3.3-70B,18,0.38631402897118705,0.38631402897118705,0.30799976919304095,0.30799976919304095,0.347156899082114,True,False,,0.03509053519177302
Qwen/Qwen3-32B,18,Llama-3.3-70B,19,-0.3024226721237855,0.3024226721237855,-0.32205706702057046,0.32205706702057046,0.312239869572178,False,True,-1,
Qwen/Qwen3-32B,18,Llama-3.3-70B,20,-0.35122349377941403,0.35122349377941403,-0.3447753959781888,0.3447753959781888,0.3479994448788014,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,1,-0.019163551588550893,0.019163551588550893,-0.04469980669917198,0.04469980669917198,0.031931679143861434,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,2,-0.01335306343186802,0.01335306343186802,0.07563774847811663,0.07563774847811663,0.04449540595499233,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,3,-0.13330647742137075,0.13330647742137075,-0.06241250973716855,0.06241250973716855,0.09785949357926965,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,4,0.03528798983865734,0.03528798983865734,-0.05775540232538011,0.05775540232538011,0.046521696082018726,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,5,-0.06298380315710364,0.06298380315710364,-0.0964421107296385,0.0964421107296385,0.07971295694337108,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,6,-0.03606161421188245,0.03606161421188245,-0.05206831885981362,0.05206831885981362,0.04406496653584803,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,7,0.22649387755312983,0.22649387755312983,0.18257522864314354,0.18257522864314354,0.20453455309813667,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,8,0.009057220101776006,0.009057220101776006,0.046890164738466925,0.046890164738466925,0.027973692420121467,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,9,0.15547273257799618,0.15547273257799618,0.16821845878653238,0.16821845878653238,0.16184559568226428,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,10,-0.04242842687521016,0.04242842687521016,0.05518190473442775,0.05518190473442775,0.04880516580481896,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,11,-0.005470547057449862,0.005470547057449862,-0.04254810882548107,0.04254810882548107,0.024009327941465465,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,12,-0.022780191163235618,0.022780191163235618,-0.026468942038602453,0.026468942038602453,0.024624566600919037,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,13,-0.252614933378579,0.252614933378579,-0.12051296846599922,0.12051296846599922,0.1865639509222891,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,14,0.04394200326383284,0.04394200326383284,0.08499062346729755,0.08499062346729755,0.06446631336556519,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,15,-0.08026917882795752,0.08026917882795752,0.04104093938432244,0.04104093938432244,0.06065505910613998,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,16,0.21770174088802807,0.21770174088802807,0.22427916101670461,0.22427916101670461,0.22099045095236636,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,17,0.006705735245228537,0.006705735245228537,-0.028030928132483188,0.028030928132483188,0.017368331688855862,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,18,0.3233469198306944,0.3233469198306944,0.33638325495513705,0.33638325495513705,0.32986508739291576,False,True,1,
Qwen/Qwen3-32B,19,Llama-3.3-70B,19,-0.26479866287843834,0.26479866287843834,-0.31826144658261446,0.31826144658261446,0.2915300547305264,False,False,,
Qwen/Qwen3-32B,19,Llama-3.3-70B,20,0.34077076494123393,0.34077076494123393,0.3491266841695278,0.3491266841695278,0.34494872455538084,True,False,,0.017423845110539515
Qwen/Qwen3-32B,20,Llama-3.3-70B,1,0.0165076246068537,0.0165076246068537,-0.022635815469836437,0.022635815469836437,0.01957172003834507,False,False,,
Qwen/Qwen3-32B,20,Llama-3.3-70B,2,0.0018823878270130532,0.0018823878270130532,0.004346095034765299,0.004346095034765299,0.003114241430889176,False,False,,
Qwen/Qwen3-32B,20,Llama-3.3-70B,3,0.011504912800945961,0.011504912800945961,-0.0590352269120914,0.0590352269120914,0.03527006985651868,False,False,,
Qwen/Qwen3-32B,20,Llama-3.3-70B,4,-0.05267880509672848,0.05267880509672848,-0.03473356221690083,0.03473356221690083,0.043706183656814654,False,False,,
Qwen/Qwen3-32B,20,Llama-3.3-70B,5,-0.018875407390635774,0.018875407390635774,-0.03208562938172583,0.03208562938172583,0.025480518386180803,False,False,,
Qwen/Qwen3-32B,20,Llama-3.3-70B,6,0.0577835839293417,0.0577835839293417,0.019160439687256586,0.019160439687256586,0.03847201180829914,False,False,,
Qwen/Qwen3-32B,20,Llama-3.3-70B,7,-0.02254469672871855,0.02254469672871855,-0.018668820864949066,0.018668820864949066,0.02060675879683381,False,False,,
Qwen/Qwen3-32B,20,Llama-3.3-70B,8,-0.045956099202537064,0.045956099202537064,0.07252300856870839,0.07252300856870839,0.05923955388562273,False,False,,
Qwen/Qwen3-32B,20,Llama-3.3-70B,9,0.07782337335908102,0.07782337335908102,0.16541819335852984,0.16541819335852984,0.12162078335880543,False,False,,
Qwen/Qwen3-32B,20,Llama-3.3-70B,10,0.09350810098551357,0.09350810098551357,0.08508179221603532,0.08508179221603532,0.08929494660077444,False,False,,
Qwen/Qwen3-32B,20,Llama-3.3-70B,11,-0.13827261511363884,0.13827261511363884,-0.010583653097140896,0.010583653097140896,0.07442813410538987,False,False,,
Qwen/Qwen3-32B,20,Llama-3.3-70B,12,0.05390262934642503,0.05390262934642503,0.11920429300943435,0.11920429300943435,0.08655346117792968,False,False,,
Qwen/Qwen3-32B,20,Llama-3.3-70B,13,-0.3713130254868628,0.3713130254868628,-0.2171679986151582,0.2171679986151582,0.2942405120510105,True,True,-1,0.0837716244671261
Qwen/Qwen3-32B,20,Llama-3.3-70B,14,0.07191203247030742,0.07191203247030742,-0.011848475231528188,0.011848475231528188,0.0418802538509178,False,False,,
Qwen/Qwen3-32B,20,Llama-3.3-70B,15,0.004830406370161814,0.004830406370161814,0.08053489512708809,0.08053489512708809,0.04268265074862495,False,False,,
Qwen/Qwen3-32B,20,Llama-3.3-70B,16,-0.07323759612772199,0.07323759612772199,-0.05341796255157091,0.05341796255157091,0.06332777933964645,False,False,,
Qwen/Qwen3-32B,20,Llama-3.3-70B,17,0.11935324993064857,0.11935324993064857,0.03518017368223654,0.03518017368223654,0.07726671180644255,False,False,,
Qwen/Qwen3-32B,20,Llama-3.3-70B,18,0.2875414010197367,0.2875414010197367,0.17902945673812082,0.17902945673812082,0.23328542887892875,False,False,,
Qwen/Qwen3-32B,20,Llama-3.3-70B,19,0.2621689454916595,0.2621689454916595,0.20946193127722812,0.20946193127722812,0.2358154383844438,False,False,,
Qwen/Qwen3-32B,20,Llama-3.3-70B,20,-0.23307171069145985,0.23307171069145985,-0.2754611811546119,0.2754611811546119,0.2542664459230359,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,1,0.9525945368765986,0.9525945368765986,0.9505698046796107,0.9505698046796107,0.9515821707781047,True,True,1,0.7487635118868868
Qwen/Qwen3-32B,1,Gemma-2-27B,2,-0.20383102498971173,0.20383102498971173,-0.13521421770866385,0.13521421770866385,0.16952262134918777,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,3,0.07292845243127698,0.07292845243127698,0.1049381148841638,0.1049381148841638,0.08893328365772038,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,4,-0.051900483328529146,0.051900483328529146,-0.26387120971697303,0.26387120971697303,0.1578858465227511,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,5,0.057543670789216524,0.057543670789216524,0.20993450852543202,0.20993450852543202,0.13373908965732428,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,6,0.04905909937383122,0.04905909937383122,0.11329563486339116,0.11329563486339116,0.08117736711861119,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,7,0.0006284629378381794,0.0006284629378381794,-0.002886818037563828,0.002886818037563828,0.0017576404877010037,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,8,0.025778590058866402,0.025778590058866402,0.03413346412394334,0.03413346412394334,0.02995602709140487,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,9,-0.06963868809196609,0.06963868809196609,-0.09087273881307514,0.09087273881307514,0.08025571345252061,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,10,0.09182762013604671,0.09182762013604671,0.08280430454978219,0.08280430454978219,0.08731596234291444,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,11,-0.020887819834131145,0.020887819834131145,-0.1158668243847552,0.1158668243847552,0.06837732210944317,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,12,0.016116465712544662,0.016116465712544662,0.0427927642018407,0.0427927642018407,0.029454614957192683,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,13,0.017857981891736777,0.017857981891736777,0.03759037534981678,0.03759037534981678,0.02772417862077678,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,14,0.00013646647499049368,0.00013646647499049368,-0.029022821038054286,0.029022821038054286,0.01457964375652239,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,15,0.03416881452279252,0.03416881452279252,0.07497821759326043,0.07497821759326043,0.054573516058026475,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,16,0.00653934905864165,0.00653934905864165,-0.10995239606474137,0.10995239606474137,0.05824587256169151,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,17,-0.004252544618814878,0.004252544618814878,0.04317071059692449,0.04317071059692449,0.023711627607869684,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,18,-0.0035985978630577345,0.0035985978630577345,-0.05209486166007905,0.05209486166007905,0.027846729761568392,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,19,0.003024196869261668,0.003024196869261668,0.02470615389053979,0.02470615389053979,0.01386517537990073,False,False,,
Qwen/Qwen3-32B,1,Gemma-2-27B,20,-0.001825247569589042,0.001825247569589042,-0.002825654193473933,0.002825654193473933,0.0023254508815314873,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,1,0.23634846738223786,0.23634846738223786,0.2247753959781887,0.2247753959781887,0.23056193168021327,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,2,0.9220692179842606,0.9220692179842606,0.8871636709846804,0.8871636709846804,0.9046164444844704,True,True,1,0.6857207506020226
Qwen/Qwen3-32B,2,Gemma-2-27B,3,-0.11771089236484734,0.11771089236484734,-0.15441504861371574,0.15441504861371574,0.13606297048928154,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,4,0.023543254071264726,0.023543254071264726,0.2706944404373792,0.2706944404373792,0.14711884725432198,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,5,-0.10898302250617911,0.10898302250617911,-0.14561784137791756,0.14561784137791756,0.12730043194204832,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,6,-0.06988960890019502,0.06988960890019502,-0.12352673033091953,0.12352673033091953,0.09670816961555728,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,7,0.043436743136445265,0.043436743136445265,0.06274948789706009,0.06274948789706009,0.05309311551675268,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,8,0.04749698222387244,0.04749698222387244,0.02993508554282917,0.02993508554282917,0.038716033883350806,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,9,0.10028329891495713,0.10028329891495713,0.1534912437609994,0.1534912437609994,0.12688727133797828,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,10,-0.06005542407681182,0.06005542407681182,-0.08456363059346246,0.08456363059346246,0.07230952733513714,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,11,0.030490284233326725,0.030490284233326725,0.16471480915149597,0.16471480915149597,0.09760254669241135,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,12,-0.00011172047494028482,0.00011172047494028482,0.01752805747093274,0.01752805747093274,0.008819888972936512,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,13,0.0639026627110624,0.0639026627110624,0.03313406999221024,0.03313406999221024,0.048518366351636324,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,14,-0.033756583688208955,0.033756583688208955,-0.07585182193243127,0.07585182193243127,0.05480420281032011,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,15,0.007164374542402418,0.007164374542402418,0.012030812729003755,0.012030812729003755,0.009597593635703087,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,16,-0.038683337547523365,0.038683337547523365,-0.1556181298866159,0.1556181298866159,0.09715073371706964,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,17,-0.03562816401894527,0.03562816401894527,-0.12067280228498897,0.12067280228498897,0.07815048315196713,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,18,0.03537669924619544,0.03537669924619544,0.05618822307492572,0.05618822307492572,0.045782461160560575,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,19,-0.0014947717128450935,0.0014947717128450935,0.005766134848965658,0.005766134848965658,0.003630453280905376,False,False,,
Qwen/Qwen3-32B,2,Gemma-2-27B,20,-0.01655507531435843,0.01655507531435843,0.07311098929632727,0.07311098929632727,0.04483303230534285,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,1,-0.06704308731938081,0.06704308731938081,-0.027583162632353313,0.027583162632353313,0.047313124975867066,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,2,0.17223966680787914,0.17223966680787914,0.09636709846801875,0.09636709846801875,0.13430338263794894,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,3,0.80574480364072,0.80574480364072,0.8767311964455734,0.8767311964455734,0.8412380000431467,True,True,1,0.4344673613998469
Qwen/Qwen3-32B,3,Gemma-2-27B,4,-0.22807572797017375,0.22807572797017375,-0.3846848042468483,0.3846848042468483,0.30638026610851105,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,5,0.3712774422408731,0.3712774422408731,0.38615562159199107,0.38615562159199107,0.37871653191643206,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,6,0.12512541393983242,0.12512541393983242,0.12417760595481954,0.12417760595481954,0.12465150994732599,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,7,-0.0880910088419574,0.0880910088419574,-0.09216410374772797,0.09216410374772797,0.09012755629484269,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,8,0.19498937917435274,0.19498937917435274,0.16068838175470992,0.16068838175470992,0.17783888046453133,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,9,0.09076127906984881,0.09076127906984881,0.07963474798765181,0.07963474798765181,0.08519801352875031,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,10,-0.0010600407085266405,0.0010600407085266405,0.03465739592048699,0.03465739592048699,0.017858718314506816,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,11,-0.07171709379437945,0.07171709379437945,-0.14742621390034905,0.14742621390034905,0.10957165384736425,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,12,0.10163436753011366,0.10163436753011366,0.11836530971408779,0.11836530971408779,0.10999983862210072,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,13,-0.020147564512415214,0.020147564512415214,-0.048013617610570936,0.048013617610570936,0.034080591061493075,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,14,0.03825971961159798,0.03825971961159798,0.018603617899079678,0.018603617899079678,0.028431668755338826,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,15,-0.006257749617209463,0.006257749617209463,0.026000980929575028,0.026000980929575028,0.016129365273392246,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,16,0.06872833577988634,0.06872833577988634,0.05811430714636045,0.05811430714636045,0.06342132146312339,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,17,0.012439951458772077,0.012439951458772077,0.020780704538241875,0.020780704538241875,0.016610327998506976,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,18,-0.028496473230575168,0.028496473230575168,-0.05440697037015667,0.05440697037015667,0.041451721800365916,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,19,-0.010114623872187811,0.010114623872187811,0.033203889097256245,0.033203889097256245,0.021659256484722028,False,False,,
Qwen/Qwen3-32B,3,Gemma-2-27B,20,0.011899594843985352,0.011899594843985352,-0.027790311877903165,0.027790311877903165,0.01984495336094426,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,1,-0.0060499122375637085,0.0060499122375637085,0.15496379215833353,0.15496379215833353,0.08050685219794862,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,2,0.04719616350509312,0.04719616350509312,-0.12681515247684724,0.12681515247684724,0.08700565799097018,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,3,-0.3628445313399971,0.3628445313399971,-0.09623496148408875,0.09623496148408875,0.22953974641204294,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,4,-0.628242434213033,0.628242434213033,-0.5324145292980588,0.5324145292980588,0.5803284817555459,True,True,-1,0.24043269995972782
Qwen/Qwen3-32B,4,Gemma-2-27B,5,0.3878097342533052,0.3878097342533052,0.4667586047719339,0.4667586047719339,0.4272841695126196,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,6,0.06369375279260973,0.06369375279260973,0.04071550157237243,0.04071550157237243,0.05220462718249108,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,7,-0.3640233161172475,0.3640233161172475,-0.4346470096073395,0.4346470096073395,0.3993351628622935,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,8,-0.19219676236899894,0.19219676236899894,-0.20129194195204994,0.20129194195204994,0.19674435216052444,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,9,-0.0643195573264474,0.0643195573264474,-0.18974120769741212,0.18974120769741212,0.12703038251192977,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,10,-0.13094807596219737,0.13094807596219737,-0.23478203167825507,0.23478203167825507,0.18286505382022622,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,11,-0.15196863643113462,0.15196863643113462,-0.29585990017599023,0.29585990017599023,0.22391426830356242,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,12,-0.007308282196539358,0.007308282196539358,0.13725685929430773,0.13725685929430773,0.07228257074542355,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,13,0.07497595658579592,0.07497595658579592,0.13315888174028453,0.13315888174028453,0.10406741916304023,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,14,0.05797474173912104,0.05797474173912104,0.0477095294423127,0.0477095294423127,0.05284213559071687,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,15,-0.05856867525906233,0.05856867525906233,-0.16358443207062703,0.16358443207062703,0.11107655366484467,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,16,-0.0023612055995063963,0.0023612055995063963,0.016711000836675222,0.016711000836675222,0.00953610321809081,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,17,0.05682908746239241,0.05682908746239241,0.0379844782320187,0.0379844782320187,0.04740678284720555,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,18,0.04571606104943128,0.04571606104943128,0.04031158939442023,0.04031158939442023,0.043013825221925754,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,19,0.0021489217412049536,0.0021489217412049536,0.010776953925160829,0.010776953925160829,0.006462937833182891,False,False,,
Qwen/Qwen3-32B,4,Gemma-2-27B,20,0.048506834557087965,0.048506834557087965,0.11558927901676236,0.11558927901676236,0.08204805678692516,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,1,-0.018619926500206482,0.018619926500206482,-0.03500302934133459,0.03500302934133459,0.026811477920770536,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,2,-0.03783835088661481,0.03783835088661481,-0.14941057672888844,0.14941057672888844,0.09362446380775162,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,3,0.04168147483964978,0.04168147483964978,0.12568592943077228,0.12568592943077228,0.08368370213521104,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,4,-0.5509755808236615,0.5509755808236615,-0.4149170537491706,0.4149170537491706,0.482946317286416,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,5,-0.6511572662495112,0.6511572662495112,-0.5863166094457751,0.5863166094457751,0.6187369378476432,True,True,-1,0.10018168542584971
Qwen/Qwen3-32B,5,Gemma-2-27B,6,-0.04237399563308656,0.04237399563308656,0.007620091745766125,0.007620091745766125,0.024997043689426342,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,7,-0.10014537739314293,0.10014537739314293,-0.04887972072357984,0.04887972072357984,0.07451254905836138,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,8,0.3161666841467715,0.3161666841467715,0.37677447275035353,0.37677447275035353,0.34647057844856255,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,9,-0.03824197635751,0.03824197635751,-0.10511410519027146,0.10511410519027146,0.07167804077389073,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,10,0.08372142229343639,0.08372142229343639,0.08940307550272648,0.08940307550272648,0.08656224889808144,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,11,0.06118522833653535,0.06118522833653535,0.050913707048267504,0.050913707048267504,0.056049467692401427,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,12,0.139111924494087,0.139111924494087,0.20584460921496803,0.20584460921496803,0.1724782668545275,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,13,-0.13738992903213537,0.13738992903213537,-0.13333602608118633,0.13333602608118633,0.13536297755666085,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,14,-0.0011613626473380378,0.0011613626473380378,0.0014910129540405888,0.0014910129540405888,0.0013261878006893134,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,15,0.08409080644481974,0.08409080644481974,0.16673494705865397,0.16673494705865397,0.12541287675173685,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,16,0.05125634121298619,0.05125634121298619,0.14332881336372288,0.14332881336372288,0.09729257728835454,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,17,0.0799430481861625,0.0799430481861625,0.05447563544040852,0.05447563544040852,0.06720934181328551,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,18,-0.10716575145582245,0.10716575145582245,-0.11516921035169213,0.11516921035169213,0.11116748090375729,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,19,-0.03955679706019846,0.03955679706019846,-0.09964398026600503,0.09964398026600503,0.06960038866310175,False,False,,
Qwen/Qwen3-32B,5,Gemma-2-27B,20,0.003882314216141374,0.003882314216141374,-0.012332592827673718,0.012332592827673718,0.008107453521907546,False,False,,
Qwen/Qwen3-32B,6,Gemma-2-27B,1,0.008333835795365889,0.008333835795365889,0.06729465393381609,0.06729465393381609,0.03781424486459099,False,False,,
Qwen/Qwen3-32B,6,Gemma-2-27B,2,0.017664397115501697,0.017664397115501697,-0.0018227979573584294,0.0018227979573584294,0.009743597536430063,False,False,,
Qwen/Qwen3-32B,6,Gemma-2-27B,3,0.08211102443625624,0.08211102443625624,0.06569400767433135,0.06569400767433135,0.0739025160552938,False,False,,
Qwen/Qwen3-32B,6,Gemma-2-27B,4,-0.17118983560891618,0.17118983560891618,-0.15038573612994424,0.15038573612994424,0.1607877858694302,False,False,,
Qwen/Qwen3-32B,6,Gemma-2-27B,5,-0.16087827921050693,0.16087827921050693,-0.18593404691151438,0.18593404691151438,0.17340616306101064,False,False,,
Qwen/Qwen3-32B,6,Gemma-2-27B,6,0.3109144070259819,0.3109144070259819,0.2968137099333546,0.2968137099333546,0.30386405847966824,False,False,,
Qwen/Qwen3-32B,6,Gemma-2-27B,7,0.4511242819225709,0.4511242819225709,0.385007356971813,0.385007356971813,0.41806581944719196,False,False,,
Qwen/Qwen3-32B,6,Gemma-2-27B,8,-0.5695016863668106,0.5695016863668106,-0.5648827212140448,0.5648827212140448,0.5671922037904278,True,True,-1,0.11837740444423972
Qwen/Qwen3-32B,6,Gemma-2-27B,9,0.26946969085781713,0.26946969085781713,0.22512160641643325,0.22512160641643325,0.2472956486371252,False,False,,
