model,model_key,feature_budget,bank,subset_seed,traits,scope,n_oof_predictions,mean_pc_r2,aggregate_normalized_geometric_error,mean_normalized_rmse_per_pc,core_pc1_pc3_aggregate_nrmse,secondary_pc4_pc6_aggregate_nrmse,full_pc1_pc6_aggregate_nrmse,selected_alpha_counts,pc1_r2,pc1_rmse,pc1_normalized_rmse,pc1_mae,pc2_r2,pc2_rmse,pc2_normalized_rmse,pc2_mae,pc3_r2,pc3_rmse,pc3_normalized_rmse,pc3_mae,pc4_r2,pc4_rmse,pc4_normalized_rmse,pc4_mae,pc5_r2,pc5_rmse,pc5_normalized_rmse,pc5_mae,pc6_r2,pc6_rmse,pc6_normalized_rmse,pc6_mae
Llama-3.3-70B,llama,5,475,2026091201,"[""historical"", ""problem_solving"", ""provocative"", ""vindictive"", ""visceral""]",core,275,0.714383774032,0.941425679222,0.475942647229,0.941425679222,,,"{""0.1"": 1, ""1.0"": 4}",0.823823391415,0.479890056555,0.419932802824,0.357290299351,0.965422537,0.192713224833,0.186132808023,0.128330728102,0.353905393681,0.563510655423,0.821762330841,0.359280077187,,,,,,,,,,,,
Llama-3.3-70B,llama,5,475,2026091201,"[""historical"", ""problem_solving"", ""provocative"", ""vindictive"", ""visceral""]",extended,275,0.515556271679,1.73204606447,0.651547910794,0.940632893938,1.45437042334,1.73204606447,"{""1.0"": 5}",0.823815619584,0.47990064134,0.419942009255,0.356947152214,0.965434226295,0.192680647658,0.186102884424,0.128621519841,0.355481512417,0.562822906283,0.820856057071,0.358580196783,0.6050677851,0.396658226692,0.640973078451,0.242608373554,0.282629944304,0.449383222414,0.853829514434,0.305552246848,0.0609085423738,0.470651823994,0.987583921132,0.322223829297
Llama-3.3-70B,llama,5,476,2026091201,"[""holistic"", ""impulsive"", ""nostalgic"", ""secular"", ""theoretical""]",core,275,0.848053039515,0.680722132586,0.354883339027,0.680722132586,,,"{""0.0001"": 3, ""0.1"": 2}",0.902211030797,0.357530060746,0.312739564901,0.271085153572,0.970057570499,0.179332281663,0.172372414576,0.127079350496,0.671890517248,0.401572039103,0.579538037606,0.299661714936,,,,,,,,,,,,
Llama-3.3-70B,llama,5,476,2026091201,"[""holistic"", ""impulsive"", ""nostalgic"", ""secular"", ""theoretical""]",extended,275,0.593391371476,1.57795122457,0.585749205239,0.685305427265,1.42136784067,1.57795122457,"{""0.0001"": 2, ""0.1"": 2, ""1.0"": 1}",0.902032957144,0.357855443695,0.313016495159,0.27113073489,0.970019751245,0.179445500145,0.172485824799,0.127377335812,0.666908033988,0.404609572836,0.584733137971,0.300469507073,0.546365252111,0.425116872776,0.677138389979,0.293421509752,0.253383574572,0.458452137498,0.869222852942,0.320760538421,0.221638659799,0.428485795748,0.897898530582,0.301989201515
Llama-3.3-70B,llama,5,477,2026091201,"[""hostile"", ""humanistic"", ""literal"", ""poetic"", ""utilitarian""]",core,275,0.904121593264,0.540732277595,0.308355653682,0.540732277595,,,"{""0.0001"": 1, ""0.1"": 1, ""1.0"": 3}",0.922329776333,0.318636047654,0.27954671195,0.229498421204,0.928733864874,0.276666489614,0.268460788116,0.19854059742,0.861301138585,0.261090171043,0.377059460982,0.195946920675,,,,,,,,,,,,
Llama-3.3-70B,llama,5,477,2026091201,"[""hostile"", ""humanistic"", ""literal"", ""poetic"", ""utilitarian""]",extended,275,0.581213017079,1.60795449878,0.569813757345,0.541240993175,1.5141254431,1.60795449878,"{""0.1"": 1, ""1.0"": 4}",0.922345632006,0.318603522662,0.27951876437,0.229446047615,0.928778019179,0.276580769311,0.268374603598,0.198748411096,0.860789466018,0.261571320255,0.377870540266,0.195892250579,0.797857076816,0.283781745986,0.453174203549,0.215260157136,0.0856925967495,0.507330941294,0.962865494646,0.366428057828,-0.108184688294,0.511271840655,1.07707893764,0.342617949717
Llama-3.3-70B,llama,5,478,2026091201,"[""humanistic"", ""pedantic"", ""pensive"", ""proactive"", ""serene""]",core,275,0.847992890431,0.68830631244,0.380884266334,0.68830631244,,,"{""0.0001"": 3, ""0.1"": 2}",0.902347517806,0.357280465888,0.312428032505,0.26045478851,0.916783754753,0.298964081836,0.289578079577,0.205265438498,0.724847398734,0.367740012292,0.54064668692,0.238336288361,,,,,,,,,,,,
Llama-3.3-70B,llama,5,478,2026091201,"[""humanistic"", ""pedantic"", ""pensive"", ""proactive"", ""serene""]",extended,275,0.551139990604,1.66563515224,0.612433724705,0.688780354394,1.51654940038,1.66563515224,"{""0.0001"": 1, ""0.1"": 4}",0.90250380729,0.35699444377,0.312177751238,0.260221114044,0.91665077989,0.299202850353,0.28982045141,0.205591830977,0.724245519616,0.368141996729,0.541264754233,0.238123823399,0.728884732013,0.32864889274,0.528177404389,0.20902746515,0.165440080047,0.484701087076,0.916077367025,0.347143537675,-0.130884975235,0.516481795116,1.08708461994,0.357272157754
Llama-3.3-70B,llama,5,479,2026091201,"[""humble"", ""materialist"", ""pacifist"", ""provocative"", ""transparent""]",core,275,0.62723493824,1.06550350206,0.605402380443,1.06550350206,,,"{""0.0001"": 1, ""0.1"": 1, ""1.0"": 3}",0.778916612799,0.537583194201,0.470907153893,0.437279920912,0.632689985003,0.628103684756,0.606968423973,0.492762745427,0.470098216919,0.510330782515,0.738331563464,0.389840245266,,,,,,,,,,,,
Llama-3.3-70B,llama,5,479,2026091201,"[""humble"", ""materialist"", ""pacifist"", ""provocative"", ""transparent""]",extended,275,0.465429455317,1.81449809831,0.725004732839,1.06546701289,1.46873530401,1.81449809831,"{""1.0"": 5}",0.779080965947,0.537383337672,0.470733637172,0.437060073423,0.632210656515,0.628513379319,0.607354366281,0.493495461247,0.470494489051,0.510139928572,0.738072132073,0.389679044775,0.469020803964,0.45993232984,0.740958109632,0.276662011401,0.24786420954,0.460143571937,0.875229305531,0.312659830582,0.193905606888,0.436052470415,0.917680846347,0.297354929299
Llama-3.3-70B,llama,5,480,2026091201,"[""iconoclastic"", ""practical"", ""proactive"", ""risk_taking"", ""stoic""]",core,275,0.788436533262,0.796489267022,0.430653559076,0.796489267022,,,"{""0.0001"": 1, ""0.1"": 2, ""1.0"": 2}",0.768294118894,0.55034643442,0.481726947091,0.409064191453,0.955000213584,0.219846817157,0.212639655768,0.158555030252,0.642015267308,0.419455919245,0.59759407437,0.298899441029,,,,,,,,,,,,
Llama-3.3-70B,llama,5,480,2026091201,"[""iconoclastic"", ""practical"", ""proactive"", ""risk_taking"", ""stoic""]",extended,275,0.528399533334,1.69919594519,0.642258501766,0.795334119082,1.50156934544,1.69919594519,"{""1.0"": 5}",0.769241280172,0.549220436611,0.48076375782,0.408193647829,0.95525740569,0.219217659851,0.21200652748,0.158446396828,0.642947754485,0.418909258629,0.597055945828,0.298506903151,0.583677561801,0.407258441259,0.650010912127,0.285676904199,0.0557987937715,0.515557972788,0.979725364563,0.366245949075,0.163474404088,0.444207020494,0.933988502779,0.294159407247
Llama-3.3-70B,llama,5,481,2026091201,"[""idealistic"", ""mercurial"", ""nonchalant"", ""perfectionist"", ""principled""]",core,275,0.799206372575,0.796365976899,0.411095713391,0.796365976899,,,"{""0.1"": 3, ""1.0"": 2}",0.842206830495,0.454162977446,0.397492147467,0.321728339273,0.972599339294,0.171551876835,0.16598270228,0.123565747082,0.582812947935,0.452813624141,0.669812290428,0.2716586031,,,,,,,,,,,,
Llama-3.3-70B,llama,5,481,2026091201,"[""idealistic"", ""mercurial"", ""nonchalant"", ""perfectionist"", ""principled""]",extended,275,0.458505830433,1.83542749603,0.682027544808,0.796369385519,1.65365954627,1.83542749603,"{""0.1"": 2, ""1.0"": 3}",0.842600792294,0.45359566936,0.396998805873,0.32126726203,0.972309030646,0.172458274185,0.166813938708,0.123568772246,0.582685102169,0.452883000539,0.669902422879,0.271321740519,0.266588187503,0.540541616166,0.868328964652,0.335971848447,0.0489550576671,0.517423026679,0.982739150386,0.359129386357,0.0378968123185,0.476383408981,1.00738198635,0.314368378494
Llama-3.3-70B,llama,5,482,2026091201,"[""impatient"", ""intuitive"", ""nihilistic"", ""resilient"", ""speculative""]",core,275,0.847961367852,0.683644242095,0.376272131466,0.683644242095,,,"{""0.1"": 2, ""1.0"": 3}",0.890453850288,0.378413121727,0.331138749513,0.251221296802,0.934058196658,0.26613093891,0.258176521616,0.160675331698,0.71937205661,0.371380871934,0.539501123268,0.256730009445,,,,,,,,,,,,
Llama-3.3-70B,llama,5,482,2026091201,"[""impatient"", ""intuitive"", ""nihilistic"", ""resilient"", ""speculative""]",extended,275,0.517750066097,1.72156000517,0.640859883422,0.684223291935,1.57974913774,1.72156000517,"{""0.0001"": 2, ""0.1"": 3}",0.890869596184,0.377694368698,0.330539569741,0.250918303117,0.933655738906,0.266941832206,0.258930754388,0.160698526251,0.718818723166,0.371746830248,0.540240659793,0.257142543756,0.0531679495463,0.614174330047,0.990602949635,0.380696014888,0.054032021393,0.516040098777,0.978110548819,0.373376588745,0.455956367387,0.358230588881,0.746734818156,0.247034066544
Llama-3.3-70B,llama,5,483,2026091201,"[""impulsive"", ""irreverent"", ""philosophical"", ""practical"", ""provocative""]",core,275,0.706510003066,0.957049198203,0.498030955326,0.957049198203,,,"{""0.0001"": 1, ""0.1"": 2, ""1.0"": 2}",0.79498319978,0.517681152988,0.452638160406,0.381933853382,0.947087548689,0.238393218595,0.230255399194,0.176094273205,0.377459260728,0.553143691,0.811199306377,0.381809349883,,,,,,,,,,,,
Llama-3.3-70B,llama,5,483,2026091201,"[""impulsive"", ""irreverent"", ""philosophical"", ""practical"", ""provocative""]",extended,275,0.451536260447,1.84160002032,0.701120247071,0.956527065557,1.57370473968,1.84160002032,"{""1.0"": 5}",0.795118476019,0.517510334024,0.45253140868,0.380489212005,0.946959381685,0.238681767545,0.230478619074,0.17639689113,0.378489617502,0.552685752,0.810579396143,0.381948773953,0.402582799897,0.487858691482,0.78210108692,0.310708100503,0.109412280497,0.50070690781,0.950951988768,0.36456269808,0.0766550070815,0.46668925336,0.980078982838,0.31437659103
Llama-3.3-70B,llama,5,484,2026091201,"[""independent"", ""militant"", ""moderate"", ""pensive"", ""reserved""]",core,275,0.698205085629,0.959081729303,0.529754028126,0.959081729303,,,"{""0.0001"": 1, ""0.1"": 2, ""1.0"": 2}",0.634597595601,0.691119789854,0.604545918752,0.47411492351,0.907588075798,0.315049621984,0.305905632867,0.208358306657,0.552429585488,0.469012870042,0.678810532758,0.32563464839,,,,,,,,,,,,
Llama-3.3-70B,llama,5,484,2026091201,"[""independent"", ""militant"", ""moderate"", ""pensive"", ""reserved""]",extended,275,0.539054364658,1.68215507057,0.662056436746,0.951235792962,1.38737022731,1.68215507057,"{""0.0001"": 1, ""0.001"": 1, ""0.01"": 1, ""0.1"": 2}",0.639107173526,0.686841856412,0.600731274667,0.472953475706,0.907968428926,0.314400605824,0.305252705246,0.207995753832,0.561451791492,0.464261580335,0.67141064587,0.324277285485,0.46593248966,0.461267934145,0.74018740191,0.297778071411,0.425824706747,0.402038350362,0.764892029876,0.292179648048,0.234041597595,0.425058194764,0.889864562906,0.29048138163
Llama-3.3-70B,llama,5,485,2026091201,"[""individualistic"", ""libertarian"", ""materialist"", ""sarcastic"", ""supportive""]",core,275,0.687178756396,0.978759807016,0.547555201236,0.978759807016,,,"{""1.0"": 5}",0.527630279609,0.785793901622,0.688188614669,0.562202479828,0.873168778959,0.369086400257,0.357125986493,0.251219911638,0.66073721062,0.408340248765,0.597351002545,0.293403055177,,,,,,,,,,,,
Llama-3.3-70B,llama,5,485,2026091201,"[""individualistic"", ""libertarian"", ""materialist"", ""sarcastic"", ""supportive""]",extended,275,0.428072659273,1.8774605833,0.736257258015,0.978759807016,1.6021508924,1.8774605833,"{""1.0"": 5}",0.527630279609,0.785793901622,0.688188614669,0.562202479828,0.873168778959,0.369086400257,0.357125986493,0.251219911638,0.66073721062,0.408340248765,0.597351002545,0.293403055177,0.196270403096,0.565861525669,0.913169736231,0.337397865392,0.152295993136,0.488503129024,0.926994784248,0.351171477862,0.15833329022,0.445569932047,0.934713423903,0.315286463543
Llama-3.3-70B,llama,5,486,2026091201,"[""innovative"", ""provocative"", ""relativist"", ""stoic"", ""stream_of_consciousness""]",core,275,0.602371515977,1.11292012308,0.621108952643,1.11292012308,,,"{""0.1"": 3, ""1.0"": 2}",0.729176832794,0.594991189643,0.520812562933,0.448124451398,0.765915024698,0.501420084789,0.489359980803,0.311796794609,0.312022690438,0.581488502705,0.853154314193,0.359196991728,,,,,,,,,,,,
Llama-3.3-70B,llama,5,486,2026091201,"[""innovative"", ""provocative"", ""relativist"", ""stoic"", ""stream_of_consciousness""]",extended,275,0.449609320069,1.84580412407,0.734998405424,1.11091161935,1.47406520834,1.84580412407,"{""0.1"": 4, ""1.0"": 1}",0.731071512328,0.592906256792,0.519031299153,0.448320902148,0.766040358752,0.501285831349,0.489225981523,0.31275313375,0.31410320814,0.580608594944,0.851697760652,0.359181986582,0.350652172772,0.508620524485,0.812532946876,0.344984925637,0.190194463893,0.477458470632,0.908757950621,0.321536659508,0.345594204529,0.392888547482,0.828744493724,0.253713232423
Llama-3.3-70B,llama,5,487,2026091201,"[""inquisitive"", ""materialist"", ""militant"", ""philosophical"", ""prescriptive""]",core,275,0.813425442763,0.760784313269,0.429912650195,0.760784313269,,,"{""0.0001"": 3, ""0.1"": 1, ""1.0"": 1}",0.836188153076,0.462743451973,0.405235518139,0.342256630868,0.888963623055,0.345340566842,0.334073885753,0.245971069924,0.715124552159,0.374180874153,0.550428546692,0.261998556667,,,,,,,,,,,,
Llama-3.3-70B,llama,5,487,2026091201,"[""inquisitive"", ""materialist"", ""militant"", ""philosophical"", ""prescriptive""]",extended,275,0.555795990694,1.65554472296,0.633538772095,0.760770648355,1.47039326383,1.65554472296,"{""0.1"": 1, ""1.0"": 4}",0.835983949468,0.463031784148,0.405502307872,0.342082637073,0.88916629746,0.345025248278,0.333781894991,0.245555501589,0.715166089937,0.374153593443,0.550390319942,0.261683618405,0.56736737878,0.41515934393,0.667055233378,0.263873985595,-0.00761642527946,0.532589807809,1.01168922505,0.374162866837,0.334708653798,0.39614277389,0.832813651334,0.267655314457
Llama-3.3-70B,llama,5,488,2026091201,"[""inspirational"", ""pessimistic"", ""rationalist"", ""verbose"", ""visceral""]",core,275,0.804578032299,0.767062850612,0.418178736474,0.767062850612,,,"{""0.0001"": 2, ""0.01"": 1, ""0.1"": 2}",0.730788479028,0.593218176301,0.519455290896,0.451101034375,0.954895549008,0.220102338477,0.212009691954,0.156489147959,0.72805006886,0.365593572141,0.52307122657,0.262968154158,,,,,,,,,,,,
Llama-3.3-70B,llama,5,488,2026091201,"[""inspirational"", ""pessimistic"", ""rationalist"", ""verbose"", ""visceral""]",extended,275,0.519331829931,1.7163785026,0.640346512846,0.760710758625,1.53859491287,1.7163785026,"{""0.1"": 3, ""1.0"": 2}",0.73594970826,0.587504171219,0.514548338797,0.448687590431,0.954711537929,0.220550853471,0.212360940477,0.156164090535,0.733037190946,0.362225863582,0.518482107974,0.261440329962,0.664721913766,0.36547508012,0.583115363765,0.259923175999,-0.00317027162414,0.531413470246,1.00943402168,0.373526246053,0.0307409003101,0.478151744486,1.00413830439,0.321664109533
Llama-3.3-70B,llama,5,489,2026091201,"[""ironic"", ""mercurial"", ""patient"", ""pluralist"", ""reverent""]",core,275,0.616291717847,1.08667761616,0.522100912548,1.08667761616,,,"{""0.0001"": 1, ""1.0"": 3, ""10.0"": 1}",0.906647451474,0.349325844723,0.305968208097,0.246639663866,0.939267114538,0.255403540823,0.247394398763,0.184319795752,0.00296058752926,0.700019660828,1.01294013078,0.526595891698,,,,,,,,,,,,
Llama-3.3-70B,llama,5,489,2026091201,"[""ironic"", ""mercurial"", ""patient"", ""pluralist"", ""reverent""]",extended,275,0.458050265737,1.82387580634,0.681237726841,1.06224891883,1.48261599593,1.82387580634,"{""1.0"": 5}",0.90679635132,0.349047141447,0.305722526391,0.246513601461,0.943863622221,0.245548423032,0.237521653154,0.180439645199,0.0439245935216,0.68548846034,0.989186517649,0.521193786368,0.463841565031,0.462170005798,0.738059972734,0.319643912774,0.119871072657,0.497758149855,0.945817646103,0.341735559591,0.270004389669,0.414959704194,0.871118045014,0.290608790395
Llama-3.3-70B,llama,5,490,2026091201,"[""libertarian"", ""manipulative"", ""neurotic"", ""sarcastic"", ""speculative""]",core,275,0.702939446504,0.95210825792,0.521885294049,0.95210825792,,,"{""0.01"": 1, ""0.1"": 3, ""1.0"": 1}",0.577108097821,0.743502294462,0.650881651685,0.509348133056,0.923817555433,0.28605030055,0.277863768641,0.178359213456,0.607892686256,0.438991939721,0.636910461821,0.296151260536,,,,,,,,,,,,
Llama-3.3-70B,llama,5,490,2026091201,"[""libertarian"", ""manipulative"", ""neurotic"", ""sarcastic"", ""speculative""]",extended,275,0.502236972677,1.74657390778,0.681478599975,0.952088484503,1.4642567852,1.74657390778,"{""0.1"": 4, ""1.0"": 1}",0.577045769721,0.743557083142,0.650929136161,0.509397044912,0.923783370724,0.286114471828,0.277928102985,0.178383150271,0.608031903144,0.438914001214,0.636804296147,0.296159628075,0.270700575531,0.539024022854,0.863063470693,0.367859488747,0.14536957321,0.490494799606,0.93284980689,0.355421783652,0.488490643733,0.347354230101,0.727296786973,0.249297837206
Llama-3.3-70B,llama,5,491,2026091201,"[""manipulative"", ""proactive"", ""sassy"", ""specialized"", ""verbose""]",core,275,0.736217077657,0.888086647476,0.471549021718,0.888086647476,,,"{""1.0"": 5}",0.585552366612,0.736041769251,0.645177689009,0.535732219755,0.964496409726,0.195276999215,0.189283821333,0.139028993773,0.658602456633,0.409622940284,0.580185554811,0.297677616601,,,,,,,,,,,,
Llama-3.3-70B,llama,5,491,2026091201,"[""manipulative"", ""proactive"", ""sassy"", ""specialized"", ""verbose""]",extended,275,0.459107748928,1.81681703707,0.683922641405,0.888086647476,1.58496884914,1.81681703707,"{""1.0"": 5}",0.585552366612,0.736041769251,0.645177689009,0.535732219755,0.964496409726,0.195276999215,0.189283821333,0.139028993773,0.658602456633,0.409622940284,0.580185554811,0.297677616601,0.598825750658,0.399780594859,0.635791700239,0.304860362212,-0.0129040669753,0.533985407918,1.01447894188,0.380400651662,-0.0399264230886,0.495275799469,1.03861814115,0.331533452528
Llama-3.3-70B,llama,5,492,2026091201,"[""melancholic"", ""nostalgic"", ""paradoxical"", ""reductionist"", ""savage""]",core,275,0.702236565672,0.962302980548,0.520992331157,0.962302980548,,,"{""0.1"": 3, ""1.0"": 2}",0.853927303232,0.436970533762,0.381934661051,0.321595959502,0.849941724523,0.401462451063,0.387146578839,0.281064807786,0.402840669262,0.541750331946,0.793895753579,0.355639977527,,,,,,,,,,,,
Llama-3.3-70B,llama,5,492,2026091201,"[""melancholic"", ""nostalgic"", ""paradoxical"", ""reductionist"", ""savage""]",extended,275,0.441271030666,1.85729840318,0.718909093355,0.963455446596,1.58786364682,1.85729840318,"{""1.0"": 5}",0.853845403359,0.437093016666,0.382036972437,0.322086534216,0.848759636134,0.403040615164,0.388767304227,0.281274265969,0.402001966633,0.542130639159,0.794452095743,0.356511493577,0.24606949115,0.548050835971,0.878962047146,0.344983919776,0.192944605242,0.476647044344,0.905336626197,0.326679705879,0.104005081478,0.459725479473,0.963899514378,0.314810001004
Llama-3.3-70B,llama,5,493,2026091201,"[""mercurial"", ""militant"", ""nihilistic"", ""poetic"", ""quantitative""]",core,275,0.870908842394,0.634129122338,0.339341145224,0.634129122338,,,"{""0.0001"": 2, ""0.1"": 1, ""1.0"": 2}",0.949721766371,0.256364351364,0.224328850165,0.164674160295,0.932308589088,0.269638398745,0.261162431312,0.194151670185,0.730696171724,0.363810591473,0.532532154196,0.22754408899,,,,,,,,,,,,
Llama-3.3-70B,llama,5,493,2026091201,"[""mercurial"", ""militant"", ""nihilistic"", ""poetic"", ""quantitative""]",extended,275,0.567178572508,1.63506177783,0.602377590396,0.631334274077,1.50825861566,1.63506177783,"{""1.0"": 5}",0.949709893574,0.256394618758,0.224357760112,0.164865237071,0.932937261569,0.268383367561,0.259950186088,0.193112751968,0.733743878255,0.361746115016,0.529785297884,0.226406971459,0.455816917695,0.465615794201,0.749158439858,0.271041052621,0.125623978515,0.496128700802,0.9409913026,0.355474592936,0.205239505438,0.432976112495,0.910022555834,0.284184515412
Llama-3.3-70B,llama,5,494,2026091201,"[""methodical"", ""paradoxical"", ""paranoid"", ""qualitative"", ""speculative""]",core,275,0.844745982394,0.687760003545,0.381076418401,0.687760003545,,,"{""0.0001"": 2, ""0.1"": 3}",0.815282859301,0.491384244373,0.429865351148,0.345752283639,0.948798944941,0.234506244304,0.226709700078,0.16293069556,0.770156142941,0.336101557728,0.486654203977,0.238097383851,,,,,,,,,,,,
Llama-3.3-70B,llama,5,494,2026091201,"[""methodical"", ""paradoxical"", ""paranoid"", ""qualitative"", ""speculative""]",extended,275,0.623749042912,1.52035038075,0.57275104135,0.689628647461,1.35494561103,1.52035038075,"{""0.1"": 2, ""1.0"": 3}",0.815599676652,0.490962665021,0.429519151724,0.344644576638,0.948570999817,0.235027670986,0.227266749683,0.162582383016,0.768267605379,0.337479540808,0.489337096683,0.238017195079,0.679802478564,0.357161113655,0.572469072401,0.239132703192,0.043155310789,0.518998326238,0.98651532879,0.375849918761,0.487098186272,0.347826701678,0.731398848821,0.248400390849
Llama-3.3-70B,llama,5,495,2026091201,"[""misanthropic"", ""narrative"", ""obsessive"", ""principled"", ""understated""]",core,275,0.762431436668,0.854532778576,0.464217637184,0.854532778576,,,"{""0.0001"": 1, ""0.1"": 1, ""1.0"": 3}",0.756345406864,0.564358317322,0.493275586465,0.404492002499,0.939744490484,0.254397792127,0.24662995303,0.17977743722,0.591204412655,0.44823645466,0.652747372056,0.292566353701,,,,,,,,,,,,
Llama-3.3-70B,llama,5,495,2026091201,"[""misanthropic"", ""narrative"", ""obsessive"", ""principled"", ""understated""]",extended,275,0.470150133421,1.80764897708,0.69093453166,0.851742146044,1.59440588966,1.80764897708,"{""1.0"": 5}",0.757393328356,0.563143399808,0.492224276783,0.403503421962,0.939546195066,0.254816048332,0.24706055324,0.179979913105,0.59525398046,0.446010792651,0.649723808804,0.29212918364,0.313026100527,0.523148885015,0.845109599331,0.299439402599,0.139780697312,0.492095987295,0.933107120893,0.353228560999,0.075900498808,0.466879891205,0.97838183091,0.297614931236
Llama-3.3-70B,llama,5,496,2026091201,"[""obsessive"", ""philosophical"", ""prescriptive"", ""reserved"", ""understated""]",core,275,0.844902812709,0.68694788707,0.385832809177,0.68694788707,,,"{""0.01"": 1, ""0.1"": 2, ""1.0"": 2}",0.833598275553,0.466387111071,0.407520069148,0.325596493835,0.931977438487,0.270297138006,0.264104049954,0.155655105694,0.769132724086,0.33684900129,0.485874308428,0.227649734654,,,,,,,,,,,,
Llama-3.3-70B,llama,5,496,2026091201,"[""obsessive"", ""philosophical"", ""prescriptive"", ""reserved"", ""understated""]",extended,275,0.470640643452,1.80655421194,0.675891307435,0.695649375049,1.66724625286,1.80655421194,"{""1.0"": 4, ""10.0"": 1}",0.832313936948,0.468183509514,0.409264583332,0.325972453295,0.932416832409,0.269422727122,0.26319766733,0.155306875609,0.75892524658,0.344215117743,0.497149415919,0.230793937759,0.172214485412,0.574267312445,0.923841086805,0.350880761815,-0.00470419448622,0.531819600654,1.01020108833,0.384230203726,0.132677553848,0.45230990059,0.951694002893,0.297820010694
Llama-3.3-70B,llama,5,497,2026091201,"[""philosophical"", ""reactive"", ""solemn"", ""specialized"", ""structuralist""]",core,275,0.837973853555,0.705814851181,0.389185990817,0.705814851181,,,"{""0.1"": 5}",0.855808163975,0.434148159743,0.379723707622,0.32998393356,0.939582547647,0.254739422766,0.24619594978,0.187281007342,0.718530849042,0.371937079253,0.541638315049,0.246304757404,,,,,,,,,,,,
Llama-3.3-70B,llama,5,497,2026091201,"[""philosophical"", ""reactive"", ""solemn"", ""specialized"", ""structuralist""]",extended,275,0.454505076529,1.83360531575,0.684183168335,0.713857104116,1.68893945684,1.83360531575,"{""0.1"": 1, ""1.0"": 4}",0.854096439578,0.436717478237,0.381956103006,0.329058116022,0.938537649308,0.25693279386,0.248343420734,0.186296813137,0.712313390097,0.376022557606,0.549569873493,0.244944122066,0.0772927522354,0.606299418241,0.971954401829,0.387978269132,0.0430012396735,0.519040109107,0.986100817821,0.367220773561,0.101788988283,0.460293655313,0.967174393127,0.306903856398
Llama-3.3-70B,llama,5,498,2026091201,"[""reserved"", ""speculative"", ""strategic"", ""systems_thinker"", ""traditional""]",core,275,0.732180149009,0.899505448257,0.482489307957,0.899505448257,,,"{""0.1"": 1, ""1.0"": 4}",0.498147210753,0.809945505318,0.708441253295,0.556803097152,0.943182326602,0.247033970809,0.23885953289,0.174326112163,0.75521090967,0.346856712858,0.500167137686,0.238056407959,,,,,,,,,,,,
Llama-3.3-70B,llama,5,498,2026091201,"[""reserved"", ""speculative"", ""strategic"", ""systems_thinker"", ""traditional""]",extended,275,0.443522752518,1.84810204796,0.705353909463,0.895483644409,1.61666020619,1.84810204796,"{""0.1"": 1, ""1.0"": 4}",0.502616625803,0.806330821356,0.705307564155,0.55504577946,0.943653292318,0.246007999264,0.237826060809,0.174219214884,0.757206156626,0.345440226505,0.497866409943,0.236903523772,-0.0233932748764,0.638522881584,1.02647340871,0.40408953171,0.298158666934,0.444492771292,0.843934063568,0.311141225892,0.182895048305,0.439020421396,0.920715949594,0.291712844129
Llama-3.3-70B,llama,5,499,2026091201,"[""resilient"", ""speculative"", ""spontaneous"", ""theoretical"", ""whimsical""]",core,275,0.812109543153,0.76267071408,0.378196005159,0.76267071408,,,"{""0.01"": 1, ""0.1"": 4}",0.913213432058,0.336816908729,0.295272504988,0.242015002254,0.976726287146,0.158105796405,0.152959889824,0.118784794195,0.546388910256,0.472167299854,0.686355620664,0.334427496468,,,,,,,,,,,,
Llama-3.3-70B,llama,5,499,2026091201,"[""resilient"", ""speculative"", ""spontaneous"", ""theoretical"", ""whimsical""]",extended,275,0.527894850145,1.69893944235,0.627003156444,0.763977660088,1.51747598454,1.69893944235,"{""0.01"": 1, ""0.1"": 3, ""1.0"": 1}",0.913584684364,0.336095725307,0.294648729874,0.241689279312,0.976933967855,0.157398794821,0.152319120851,0.118019224996,0.543439156169,0.473700023082,0.688217172498,0.335599305793,0.170998372418,0.574688990294,0.915438356495,0.409350554145,0.253025729725,0.458561989811,0.867286556553,0.32083637572,0.30938719034,0.403611113263,0.844109002396,0.281498128445
Llama-3.3-70B,llama,12,0,2026091201,"[""absolutist"", ""abstract"", ""accessible"", ""anthropocentric"", ""contemporary"", ""effusive"", ""elitist"", ""eloquent"", ""essentialist"", ""fundamentalist"", ""romantic"", ""strategic""]",core,275,0.912124321718,0.517708985956,0.259714724647,0.517708985956,,,"{""0.0001"": 1, ""0.01"": 1, ""0.1"": 2, ""1.0"": 1}",0.977559257067,0.171271950622,0.149630652604,0.121081890496,0.974396045669,0.165832053327,0.160663241713,0.116978766124,0.784417662419,0.325507247837,0.468850279623,0.236179207689,,,,,,,,,,,,
Llama-3.3-70B,llama,12,0,2026091201,"[""absolutist"", ""abstract"", ""accessible"", ""anthropocentric"", ""contemporary"", ""effusive"", ""elitist"", ""eloquent"", ""essentialist"", ""fundamentalist"", ""romantic"", ""strategic""]",extended,275,0.743074101978,1.25403266526,0.450355470337,0.528893903323,1.13704404689,1.25403266526,"{""0.0001"": 1, ""0.1"": 3, ""1.0"": 1}",0.978459640527,0.167800828935,0.146708981647,0.11919253791,0.974506046469,0.165475442523,0.160297690549,0.116291216884,0.774471332429,0.33293154934,0.482192789329,0.237088020612,0.754077250471,0.31300735196,0.49974765715,0.197820112355,0.275001572804,0.451766230277,0.855882046979,0.310578955221,0.701928769165,0.265158669742,0.557303656367,0.181583962872
