model,model_key,feature_budget,bank,fold_seed_min,fold_seed_max,direction_generation_used_pc_targets,scope,n_oof_predictions,mean_pc_r2,aggregate_normalized_geometric_error,mean_normalized_rmse_per_pc,core_pc1_pc3_aggregate_nrmse,secondary_pc4_pc6_aggregate_nrmse,full_pc1_pc6_aggregate_nrmse,selected_alpha_counts,pc1_r2,pc1_rmse,pc1_normalized_rmse,pc1_mae,pc2_r2,pc2_rmse,pc2_normalized_rmse,pc2_mae,pc3_r2,pc3_rmse,pc3_normalized_rmse,pc3_mae,pc4_r2,pc4_rmse,pc4_normalized_rmse,pc4_mae,pc5_r2,pc5_rmse,pc5_normalized_rmse,pc5_mae,pc6_r2,pc6_rmse,pc6_normalized_rmse,pc6_mae
Gemma-2-27B,gemma,5,454,32045400,32045404,False,core,275,0.249179445361,1.50542291866,0.864076587174,1.50542291866,,,"{""10.0"": 5}",0.428449564663,391.693051709,0.752607393903,311.71005927,0.273451461729,326.024338018,0.857461175984,246.009963732,0.0456373096889,249.217649693,0.982161191635,183.174900327,,,,,,,,,,,,
Gemma-2-27B,gemma,5,454,32045400,32045404,False,extended,275,0.245009025207,2.15814419509,0.877855878884,1.50542291866,1.54637906181,2.15814419509,"{""10.0"": 5}",0.428449564663,391.693051709,0.752607393903,311.71005927,0.273451461729,326.024338018,0.857461175984,246.009963732,0.0456373096889,249.217649693,0.982161191635,183.174900327,0.232024903472,216.38870432,0.922151892006,133.409281185,0.163578152291,192.571370199,0.925628535945,141.44062952,0.326912759397,156.002189727,0.827125083832,117.584311096
Gemma-2-27B,gemma,5,455,32045500,32045504,False,core,275,0.326464033678,1.43008190661,0.818504731627,1.43008190661,,,"{""10.0"": 5}",0.395692454932,402.761172052,0.780122840011,326.535215864,0.505453336692,268.980838508,0.709098402723,198.815552418,0.0782463094107,244.922967186,0.966292952148,178.40170477,,,,,,,,,,,,
Gemma-2-27B,gemma,5,455,32045500,32045504,False,extended,275,0.233613927865,2.17299558935,0.880961125641,1.43008190661,1.63608544144,2.17299558935,"{""10.0"": 5}",0.395692454932,402.761172052,0.780122840011,326.535215864,0.505453336692,268.980838508,0.709098402723,198.815552418,0.0782463094107,244.922967186,0.966292952148,178.40170477,0.275311755647,210.201894582,0.886160600181,137.63818809,0.0229242102296,208.134063187,1.0016110794,149.165788162,0.124055500281,177.96447198,0.942480879382,133.271560928
Gemma-2-27B,gemma,5,456,32045600,32045604,False,core,275,0.354432050325,1.39598763321,0.798270335526,1.39598763321,,,"{""10.0"": 5}",0.587624544524,332.709339234,0.645456109978,268.531660284,0.29441942424,321.28541679,0.842688348273,252.22970954,0.181252182211,230.832602144,0.906666548328,175.014438546,,,,,,,,,,,,
Gemma-2-27B,gemma,5,456,32045600,32045604,False,extended,275,0.234061109808,2.16340348351,0.875291456952,1.39598763321,1.65273505451,2.16340348351,"{""10.0"": 5}",0.587624544524,332.709339234,0.645456109978,268.531660284,0.29441942424,321.28541679,0.842688348273,252.22970954,0.181252182211,230.832602144,0.906666548328,175.014438546,0.27053378238,210.89370174,0.869759683269,151.114527865,0.0764781578239,202.349726675,0.976082614857,145.603996912,-0.00594143233089,190.713467943,1.01109543701,135.18131401
Gemma-2-27B,gemma,5,457,32045700,32045704,False,core,275,0.325685603754,1.42997349855,0.821047244948,1.42997349855,,,"{""1.0"": 1, ""10.0"": 3, ""100.0"": 1}",0.502170902313,365.560048482,0.703741914384,287.437023925,0.293145807363,321.575256146,0.849470285786,237.266563668,0.181740101585,230.763811437,0.909929534674,165.838081662,,,,,,,,,,,,
Gemma-2-27B,gemma,5,457,32045700,32045704,False,extended,275,0.248894979768,2.14812730631,0.872919271459,1.42941060466,1.6035074828,2.14812730631,"{""10.0"": 5}",0.498225982539,367.005584145,0.706506522702,287.621178956,0.297073167841,320.680657857,0.847158967419,236.213205457,0.183535159013,230.51055344,0.909057145625,166.173372817,0.297262682408,206.993889963,0.869429761391,134.928036992,0.0968781959968,200.102355146,0.960543397343,141.745934468,0.120394690811,178.335965123,0.94481983427,136.068348405
Gemma-2-27B,gemma,5,458,32045800,32045804,False,core,275,0.408819222829,1.34200918055,0.772101825146,1.34200918055,,,"{""1.0"": 1, ""10.0"": 4}",0.536474734885,352.740473187,0.686452723863,272.010326109,0.303374545182,319.240053478,0.842866514319,237.251367279,0.38660838842,199.797930661,0.786986237256,148.674484978,,,,,,,,,,,,
Gemma-2-27B,gemma,5,458,32045800,32045804,False,extended,275,0.263348644735,2.13346909907,0.864782154636,1.34179320061,1.65869870787,2.13346909907,"{""10.0"": 5}",0.537773538965,352.245934723,0.685515872391,271.58479524,0.303142253592,319.293274759,0.84300293699,237.47513322,0.386124261345,199.876761629,0.787288403405,148.708296783,0.15596780888,226.850908703,0.954762890715,151.24833601,0.113712258748,198.228642836,0.951590086373,146.461296624,0.0833717468791,182.050398985,0.966532737939,138.122031484
Gemma-2-27B,gemma,5,459,32045900,32045904,False,core,275,0.373984182585,1.37883012418,0.794973598036,1.37883012418,,,"{""10.0"": 5}",0.429864944773,391.207759275,0.75693691446,297.521111598,0.411977829232,293.301683382,0.774919809789,213.876890287,0.28010977375,216.448812881,0.853064069859,156.37756609,,,,,,,,,,,,
Gemma-2-27B,gemma,5,459,32045900,32045904,False,extended,275,0.249266293517,2.14923664911,0.873303680436,1.37883012418,1.64864964821,2.14923664911,"{""10.0"": 5}",0.429864944773,391.207759275,0.75693691446,297.521111598,0.411977829232,293.301683382,0.774919809789,213.876890287,0.28010977375,216.448812881,0.853064069859,156.37756609,0.197387888487,221.214643644,0.931356749729,149.669560982,0.123497136164,197.131354565,0.944329922488,138.072827041,0.0527601886975,185.065296232,0.979214616292,137.523021379
Gemma-2-27B,gemma,5,460,32046000,32046004,False,core,275,0.395015244211,1.35448406583,0.769181979241,1.35448406583,,,"{""10.0"": 5}",0.665914287378,299.466012097,0.581779010948,233.395685186,0.360865723639,305.783297466,0.803619122368,231.21315696,0.158265721617,234.050501685,0.922147804406,175.911357209,,,,,,,,,,,,
Gemma-2-27B,gemma,5,460,32046000,32046004,False,extended,275,0.246242697573,2.1593124943,0.870385500599,1.36598588982,1.6723375846,2.1593124943,"{""10.0"": 4, ""100.0"": 1}",0.667618606566,298.701181033,0.580365743939,234.13706005,0.333777660679,312.19597573,0.822005674241,235.028366282,0.155297519731,234.46280388,0.923796366066,176.327040802,0.107687251041,233.248879912,0.988717830891,152.143114811,0.11221395951,198.396128175,0.95143042589,141.871040539,0.100861187913,180.305256399,0.955996962567,129.343417999
Gemma-2-27B,gemma,5,461,32046100,32046104,False,core,275,0.391157365249,1.35951337976,0.776226027356,1.35951337976,,,"{""10.0"": 5}",0.565225402219,341.625805475,0.660709695691,268.108820526,0.473346089575,277.575008429,0.732298258076,211.390716272,0.134900603954,237.276689278,0.9356701283,172.554548,,,,,,,,,,,,
Gemma-2-27B,gemma,5,461,32046100,32046104,False,extended,275,0.245198567323,2.16116554352,0.872658438826,1.35951337976,1.67998805852,2.16116554352,"{""10.0"": 5}",0.565225402219,341.625805475,0.660709695691,268.108820526,0.473346089575,277.575008429,0.732298258076,211.390716272,0.134900603954,237.276689278,0.9356701283,172.554548,0.0475601137267,240.979336967,1.02155886628,154.73580324,0.163598525514,192.569024898,0.9226169149,139.856051704,0.0865606689472,181.733449154,0.96309676971,136.887632575
Gemma-2-27B,gemma,5,462,32046200,32046204,False,core,275,0.42062004888,1.32105789011,0.757724317829,1.32105789011,,,"{""1.0"": 1, ""10.0"": 4}",0.595229643841,329.627120876,0.63759955656,266.158987624,0.371642405839,303.19437457,0.794222041488,230.009983303,0.29498809696,214.200408298,0.841351355438,157.500226657,,,,,,,,,,,,
Gemma-2-27B,gemma,5,462,32046200,32046204,False,extended,275,0.263239150988,2.12515830108,0.858756758583,1.32685636913,1.66004517419,2.12515830108,"{""10.0"": 4, ""100.0"": 1}",0.596148306078,329.252849397,0.636918323553,268.471795947,0.349713680816,308.439516566,0.808422213087,234.566546003,0.302108501334,213.115983989,0.837458296752,157.394901197,0.224501660751,217.446015449,0.91446546215,148.162849649,0.177198049493,190.997064593,0.91458941526,143.372955908,-0.0702352925414,196.713719233,1.04068684069,143.977638751
Gemma-2-27B,gemma,5,463,32046300,32046304,False,core,275,0.419974077755,1.32647907321,0.759704072342,1.32647907321,,,"{""1.0"": 1, ""10.0"": 4}",0.528861945857,355.62532418,0.695037313502,270.316200327,0.527019612492,263.050584696,0.687578812763,195.718694063,0.204040674917,227.597510389,0.896496090761,173.300606409,,,,,,,,,,,,
Gemma-2-27B,gemma,5,463,32046300,32046304,False,extended,275,0.265433303766,2.12350607433,0.858477588784,1.32602744073,1.65859255821,2.12350607433,"{""10.0"": 5}",0.530001783989,355.194876278,0.694246660965,269.99077931,0.5254556949,263.485116383,0.688832555039,196.105443697,0.205820904168,227.342847532,0.895477558864,173.137448429,0.180311449848,223.555547971,0.933361390559,151.84772931,0.0778763736432,202.196489499,0.971389696929,147.339882171,0.0731336160465,183.064267013,0.967557670352,138.271539252
Gemma-2-27B,gemma,5,464,32046400,32046404,False,core,275,0.424474333725,1.32135437312,0.755783520082,1.32135437312,,,"{""10.0"": 5}",0.618623044077,319.960091018,0.619429299972,257.945525965,0.250646039905,331.101545901,0.871196642136,258.182832077,0.404153917193,196.919676611,0.776724618139,141.839345464,,,,,,,,,,,,
Gemma-2-27B,gemma,5,464,32046400,32046404,False,extended,275,0.289673011648,2.09404160078,0.84627173952,1.32135437312,1.62451003272,2.09404160078,"{""10.0"": 5}",0.618623044077,319.960091018,0.619429299972,257.945525965,0.250646039905,331.101545901,0.871196642136,258.182832077,0.404153917193,196.919676611,0.776724618139,141.839345464,0.0752657903179,237.448527107,0.999126806843,157.504022603,0.165492947401,192.350820011,0.923475539653,136.822836379,0.223856330992,167.519772703,0.887677530375,130.639922049
Gemma-2-27B,gemma,5,465,32046500,32046504,False,core,275,0.28347631946,1.47448060185,0.840059441846,1.47448060185,,,"{""10.0"": 5}",0.57488293275,337.810277361,0.65206972269,276.8328252,0.22491332892,336.738551442,0.889426698004,248.337976456,0.0506326967106,248.564558375,0.978681904844,180.317016131,,,,,,,,,,,,
Gemma-2-27B,gemma,5,465,32046500,32046504,False,extended,275,0.236524169187,2.15823787546,0.873536980192,1.47448060185,1.57603860417,2.15823787546,"{""10.0"": 5}",0.57488293275,337.810277361,0.65206972269,276.8328252,0.22491332892,336.738551442,0.889426698004,248.337976456,0.0506326967106,248.564558375,0.978681904844,180.317016131,0.355622137961,198.212629829,0.817033945482,137.703710757,0.190971879568,189.391657559,0.908837016071,133.729230829,0.0221220392156,188.034415532,0.99517259406,140.276774606
Gemma-2-27B,gemma,5,466,32046600,32046604,False,core,275,0.37422567738,1.37470323945,0.787222061128,1.37470323945,,,"{""10.0"": 5}",0.549251437839,347.844998079,0.66948193994,265.550401429,0.404807181102,295.084601021,0.775881112057,221.922537752,0.168618413198,232.606727017,0.916303131386,171.812025905,,,,,,,,,,,,
Gemma-2-27B,gemma,5,466,32046600,32046604,False,extended,275,0.233851982736,2.17350455946,0.879341123667,1.37470323945,1.68354182408,2.17350455946,"{""10.0"": 5}",0.549251437839,347.844998079,0.66948193994,265.550401429,0.404807181102,295.084601021,0.775881112057,221.922537752,0.168618413198,232.606727017,0.916303131386,171.812025905,0.134655096758,229.697166534,0.975570551385,147.218424831,0.147991526397,194.35736095,0.930142740347,143.254782057,-0.00221175888012,190.359590734,1.00866726689,140.714502887
Gemma-2-27B,gemma,5,467,32046700,32046704,False,core,275,0.385432638234,1.36310805985,0.783265527246,1.36310805985,,,"{""10.0"": 5}",0.512057711525,361.911861406,0.698643886719,288.670192437,0.423265416546,290.472954598,0.767233861886,221.025857072,0.220974786631,225.163414847,0.883918833132,161.608750505,,,,,,,,,,,,
Gemma-2-27B,gemma,5,467,32046700,32046704,False,extended,275,0.243771968085,2.159389781,0.875405410773,1.37011709333,1.66905463568,2.159389781,"{""10.0"": 4, ""100.0"": 1}",0.499579968539,366.510086091,0.707426027404,292.936152739,0.416612922366,292.14341901,0.771514356396,222.314017668,0.22074848446,225.196116786,0.884044604672,161.138147412,0.11813376751,231.879510317,0.982376053407,147.838253804,0.164974936684,192.410510536,0.920219342928,141.113500514,0.0425817289517,186.056938704,0.986852079831,130.490593347
Gemma-2-27B,gemma,5,468,32046800,32046804,False,core,275,0.388362686796,1.35959977989,0.778926922539,1.35959977989,,,"{""10.0"": 5}",0.533128972999,354.011238453,0.687046865617,281.467519232,0.459537905394,281.190293534,0.736359346208,210.430723087,0.172421181995,232.074141603,0.913374555792,168.919424035,,,,,,,,,,,,
Gemma-2-27B,gemma,5,468,32046800,32046804,False,extended,275,0.270942676102,2.12341856191,0.859891763409,1.35959977989,1.6310716807,2.12341856191,"{""10.0"": 5}",0.533128972999,354.011238453,0.687046865617,281.467519232,0.459537905394,281.190293534,0.736359346208,210.430723087,0.172421181995,232.074141603,0.913374555792,168.919424035,0.102452343715,233.932076835,0.9929890243,154.46989428,0.214900322076,186.569838679,0.896287768635,139.323021538,0.143215330433,176.007372204,0.933293019905,127.808561878
Gemma-2-27B,gemma,5,469,32046900,32046904,False,core,275,0.331125073428,1.42449695593,0.813075104674,1.42449695593,,,"{""10.0"": 5}",0.584125657109,334.117829524,0.646314811024,254.024634934,0.126226509201,357.53382686,0.942306677988,270.435053169,0.283023053974,216.010402081,0.85060382501,166.589183318,,,,,,,,,,,,
Gemma-2-27B,gemma,5,469,32046900,32046904,False,extended,275,0.252938627018,2.14395108522,0.868352108068,1.42449695593,1.60229044757,2.14395108522,"{""10.0"": 5}",0.584125657109,334.117829524,0.646314811024,254.024634934,0.126226509201,357.53382686,0.942306677988,270.435053169,0.283023053974,216.010402081,0.85060382501,166.589183318,0.296751103409,207.069220004,0.872439453705,137.194185132,0.0342648610886,206.922660314,0.994676663969,153.480157378,0.193240577326,170.791809056,0.90377121671,126.749257815
Gemma-2-27B,gemma,5,470,32047000,32047004,False,core,275,0.393787845349,1.35206759389,0.765306173696,1.35206759389,,,"{""10.0"": 5}",0.69772645314,284.851597033,0.548990394522,222.19699777,0.209177282912,340.139659986,0.893680213731,241.335923059,0.274459799996,217.296539334,0.853247912834,162.011326036,,,,,,,,,,,,
Gemma-2-27B,gemma,5,470,32047000,32047004,False,extended,275,0.238609433118,2.16766806818,0.871671559676,1.35206759389,1.69431345251,2.16766806818,"{""10.0"": 5}",0.69772645314,284.851597033,0.548990394522,222.19699777,0.209177282912,340.139659986,0.893680213731,241.335923059,0.274459799996,217.296539334,0.853247912834,162.011326036,0.13377217992,229.814317389,0.977330745429,152.033733068,0.107763307422,198.892806548,0.955712677319,148.471721855,0.00875757531511,189.314969618,1.00106741422,136.205269388
Gemma-2-27B,gemma,5,471,32047100,32047104,False,core,275,0.402872819028,1.34712067541,0.769967840921,1.34712067541,,,"{""10.0"": 5}",0.554351002674,345.871720725,0.668360547669,273.708556557,0.493930378497,272.096427135,0.719044836883,199.577402453,0.160337075913,233.762346537,0.922498138211,167.130124916,,,,,,,,,,,,
Gemma-2-27B,gemma,5,471,32047100,32047104,False,extended,275,0.286359388429,2.09513121203,0.848182143668,1.34712067541,1.60463101101,2.09513121203,"{""10.0"": 5}",0.554351002674,345.871720725,0.668360547669,273.708556557,0.493930378497,272.096427135,0.719044836883,199.577402453,0.160337075913,233.762346537,0.922498138211,167.130124916,0.193531995828,221.745384393,0.931888096255,147.888782499,0.173118733578,191.469945122,0.914586506496,135.770643084,0.142887144085,176.041078273,0.932714736496,131.33489222
Gemma-2-27B,gemma,5,472,32047200,32047204,False,core,275,0.366049270328,1.38208702212,0.789358755359,1.38208702212,,,"{""1.0"": 1, ""10.0"": 4}",0.557323994696,344.716108843,0.664072133051,284.710965692,0.423095612753,290.515712377,0.758841731281,221.681927572,0.117728203536,239.620112535,0.945162401746,171.657075,,,,,,,,,,,,
Gemma-2-27B,gemma,5,472,32047200,32047204,False,extended,275,0.25562556302,2.13264868367,0.863016771516,1.38163742104,1.62458254476,2.13264868367,"{""10.0"": 5}",0.558455153013,344.275405144,0.663250873781,284.633335871,0.422321069302,290.71066805,0.759404650644,221.868627806,0.118710545576,239.486676065,0.944629460815,171.446855783,0.205127110943,220.145524195,0.914159350082,153.216121552,0.212252691337,186.884163277,0.898686536081,134.674749956,0.0168868079462,188.537080314,0.997969757693,141.851480383
Gemma-2-27B,gemma,5,473,32047300,32047304,False,core,275,0.261898429004,1.49580185703,0.858434960853,1.49580185703,,,"{""1.0"": 1, ""10.0"": 4}",0.465975193084,378.616296903,0.729094512027,294.394097829,0.114051526978,360.016111697,0.951371967101,265.157332615,0.205668566951,227.364650622,0.89483840343,166.704343425,,,,,,,,,,,,
Gemma-2-27B,gemma,5,473,32047300,32047304,False,extended,275,0.190042567476,2.23246844275,0.906484650069,1.49502951293,1.65795117641,2.23246844275,"{""10.0"": 5}",0.464107921049,379.277654471,0.730451344449,295.419993589,0.118426591207,359.12608082,0.949133729312,264.507439524,0.205704112511,227.359563391,0.894817993673,166.662396901,0.328148334807,202.39403877,0.861377587484,130.993955261,0.0431194827082,205.971860779,0.984661340086,151.074502445,-0.0192510374266,191.970986435,1.01846590541,140.583949856
Gemma-2-27B,gemma,5,474,32047400,32047404,False,core,275,0.388698959028,1.35853776802,0.763478315911,1.35853776802,,,"{""10.0"": 5}",0.703349642423,282.189614175,0.544069714625,229.109606948,0.419839737041,291.334350833,0.762013265867,224.748982384,0.0429074976203,249.573820131,0.98435196724,179.475737125,,,,,,,,,,,,
Gemma-2-27B,gemma,5,474,32047400,32047404,False,extended,275,0.264060991394,2.12758496768,0.853389396857,1.35853776802,1.63737378981,2.12758496768,"{""10.0"": 5}",0.703349642423,282.189614175,0.544069714625,229.109606948,0.419839737041,291.334350833,0.762013265867,224.748982384,0.0429074976203,249.573820131,0.98435196724,179.475737125,0.327400957969,202.506580408,0.855619074916,141.358345879,0.0462880640505,205.630553918,0.989740282695,146.582115147,0.0445800492627,185.862668561,0.984542075798,136.207005835
Gemma-2-27B,gemma,5,475,32047500,32047504,False,core,275,0.376676938544,1.37076112328,0.786458337191,1.37076112328,,,"{""10.0"": 5}",0.556796613992,344.921385962,0.666293875228,266.556586135,0.338156616347,311.16828116,0.816735687747,237.562719789,0.235077585291,223.116024626,0.876345448599,169.42619444,,,,,,,,,,,,
Gemma-2-27B,gemma,5,475,32047500,32047504,False,extended,275,0.237204832911,2.16215677352,0.875312758592,1.37076112328,1.67210521684,2.16215677352,"{""10.0"": 5}",0.556796613992,344.921385962,0.666293875228,266.556586135,0.338156616347,311.16828116,0.816735687747,237.562719789,0.235077585291,223.116024626,0.876345448599,169.42619444,0.247376707092,214.214983842,0.896945545005,147.701562973,0.05553012922,204.63178401,0.98547594598,142.466198257,-0.00970865447764,191.070242493,1.01008004899,142.417835595
Gemma-2-27B,gemma,5,476,32047600,32047604,False,core,275,0.487206688913,1.24393990655,0.700683587395,1.24393990655,,,"{""10.0"": 5}",0.753856065671,257.04736525,0.495109122801,202.811157681,0.470279172167,278.382050625,0.728896254924,205.78467823,0.237484828902,222.764670132,0.878045384461,163.845962923,,,,,,,,,,,,
Gemma-2-27B,gemma,5,476,32047600,32047604,False,extended,275,0.328237723967,2.03623107296,0.815235804408,1.24393990655,1.61209506276,2.03623107296,"{""10.0"": 5}",0.753856065671,257.04736525,0.495109122801,202.811157681,0.470279172167,278.382050625,0.728896254924,205.78467823,0.237484828902,222.764670132,0.878045384461,163.845962923,0.152783653701,227.278409295,0.965222550612,147.150883919,0.252699069191,182.023222188,0.870538912043,131.661228713,0.102323554174,180.158571807,0.953602601606,133.313459353
Gemma-2-27B,gemma,5,477,32047700,32047704,False,core,275,0.46891867453,1.26759088572,0.728126516456,1.26759088572,,,"{""1.0"": 2, ""10.0"": 3}",0.557345656363,344.707674664,0.66699777343,269.550822486,0.530157910744,262.176441543,0.685626201481,205.784302539,0.319252456484,210.482072344,0.831755574457,150.945878473,,,,,,,,,,,,
Gemma-2-27B,gemma,5,477,32047700,32047704,False,extended,275,0.349749556919,1.99662143617,0.809106853981,1.26606978343,1.54387967888,1.99662143617,"{""10.0"": 5}",0.557134969822,344.789698741,0.667158106775,270.261016973,0.531031537715,261.932581972,0.685076708551,206.031561942,0.32258746628,209.96585923,0.829760604319,150.94723933,0.29662042528,207.088457973,0.864277243367,140.383676023,0.151478628691,193.959220021,0.931488665161,144.034009248,0.239644313729,165.807211106,0.876879795712,123.72272464
Gemma-2-27B,gemma,5,478,32047800,32047804,False,core,275,0.456278951684,1.28109977092,0.725690850924,1.28109977092,,,"{""1.0"": 3, ""10.0"": 2}",0.69603408388,285.647897627,0.551690833865,213.001392183,0.477944969551,276.360422233,0.723469279102,210.809119548,0.194857801621,228.906626037,0.901912439804,166.425713257,,,,,,,,,,,,
Gemma-2-27B,gemma,5,478,32047800,32047804,False,extended,275,0.291072746652,2.08889834431,0.83934775144,1.28421465392,1.64750994397,2.08889834431,"{""10.0"": 4, ""100.0"": 1}",0.690255410169,288.350329765,0.557165695683,218.358072759,0.475778256983,276.93332504,0.725066564187,211.090598446,0.195235328217,228.852953238,0.901694040352,166.137936411,0.127988602675,230.580246171,0.970489419802,151.25310527,0.187894556319,189.751512901,0.908456209824,136.859886149,0.0692843255479,183.444007527,0.973214578794,131.030862173
Gemma-2-27B,gemma,5,479,32047900,32047904,False,core,275,0.412813462096,1.33468490194,0.764356789905,1.33468490194,,,"{""1.0"": 1, ""10.0"": 4}",0.59149289031,331.145149009,0.636384808496,259.058660003,0.403188987763,295.485462561,0.783095467962,220.196783369,0.243758508216,221.846366683,0.873590093258,168.444270906,,,,,,,,,,,,
Gemma-2-27B,gemma,5,479,32047900,32047904,False,extended,275,0.269499844069,2.12151480547,0.857992528097,1.33439316737,1.64930892944,2.12151480547,"{""10.0"": 5}",0.59122163279,331.255074519,0.636600024585,259.444494601,0.403917502605,295.305060999,0.78266092494,219.900026656,0.24411304787,221.794357797,0.87337701503,168.439968067,0.142601989957,228.640022129,0.967579084323,155.226747126,0.181824722126,190.459312679,0.910454571796,139.929903435,0.0533201690678,185.010585559,0.977283547909,137.078898337
Gemma-2-27B,gemma,5,480,32048000,32048004,False,core,275,0.269240567561,1.48882499406,0.856291088374,1.48882499406,,,"{""10.0"": 5}",0.441845945015,387.07545217,0.750238799085,309.822695768,0.190193496657,344.197994194,0.905715375119,269.901552859,0.17568226101,231.616445535,0.912919090919,172.048008054,,,,,,,,,,,,
Gemma-2-27B,gemma,5,480,32048000,32048004,False,extended,275,0.175846760873,2.25575447099,0.91689502214,1.48882499406,1.69464697517,2.25575447099,"{""10.0"": 5}",0.441845945015,387.07545217,0.750238799085,309.822695768,0.190193496657,344.197994194,0.905715375119,269.901552859,0.17568226101,231.616445535,0.912919090919,172.048008054,0.0321055071921,242.926575075,1.02784291928,155.989654809,0.155880380925,193.455478705,0.924813594834,140.032683243,0.0593729744377,184.418184227,0.979840353599,135.724398349
Gemma-2-27B,gemma,5,481,32048100,32048104,False,core,275,0.431549902947,1.30858838489,0.743109347791,1.30858838489,,,"{""10.0"": 5}",0.63979341336,310.952757642,0.598843541475,245.779285676,0.504288455783,269.297437906,0.704449384656,210.8603345,0.150567839697,235.11829271,0.926035117243,169.229483912,,,,,,,,,,,,
Gemma-2-27B,gemma,5,481,32048100,32048104,False,extended,275,0.280900698066,2.10465363708,0.847324185693,1.30858838489,1.64838204643,2.10465363708,"{""10.0"": 5}",0.63979341336,310.952757642,0.598843541475,245.779285676,0.504288455783,269.297437906,0.704449384656,210.8603345,0.150567839697,235.11829271,0.926035117243,169.229483912,0.131387999181,230.130367253,0.974171368851,151.322847063,0.117502706401,197.80429962,0.947822065866,145.737901421,0.141863773972,176.146141121,0.932623636065,130.55004029
Gemma-2-27B,gemma,5,482,32048200,32048204,False,core,275,0.331540922338,1.42132575886,0.819280322655,1.42132575886,,,"{""1.0"": 1, ""10.0"": 4}",0.418093973801,395.225552324,0.762218078579,327.251623807,0.335951662502,311.686184046,0.819333190075,243.166595861,0.24057713071,222.312511648,0.876289699311,162.121105386,,,,,,,,,,,,
Gemma-2-27B,gemma,5,482,32048200,32048204,False,extended,275,0.204643089124,2.20973608105,0.897985142828,1.42132575886,1.69197122763,2.20973608105,"{""1.0"": 1, ""10.0"": 4}",0.418093973801,395.225552324,0.762218078579,327.251623807,0.335951662502,311.686184046,0.819333190075,243.166595861,0.24057713071,222.312511648,0.876289699311,162.121105386,0.0903742251399,235.500805445,0.985890906863,165.727020428,0.114028431981,198.193281757,0.951235263712,147.866763485,0.0288331106097,187.388074684,0.992943718427,139.303741511
Gemma-2-27B,gemma,5,483,32048300,32048304,False,core,275,0.433532112985,1.30600070365,0.737842037015,1.30600070365,,,"{""10.0"": 5}",0.726573765625,270.918509981,0.522430057465,213.858391822,0.348095587089,308.823019919,0.808119816963,228.40152336,0.22592698624,224.446601137,0.882976236618,170.030133125,,,,,,,,,,,,
Gemma-2-27B,gemma,5,483,32048300,32048304,False,extended,275,0.306588580248,2.05955090946,0.827834930056,1.30600070365,1.59251753858,2.05955090946,"{""10.0"": 5}",0.726573765625,270.918509981,0.522430057465,213.858391822,0.348095587089,308.823019919,0.808119816963,228.40152336,0.22592698624,224.446601137,0.882976236618,170.030133125,0.329948899811,202.122648422,0.8439382312,142.091795165,0.0718794637052,202.852903165,0.973465725452,149.311881601,0.137106779019,176.633690909,0.936079512639,132.39437489
Gemma-2-27B,gemma,5,484,32048400,32048404,False,core,275,0.447703441528,1.29301791872,0.738056385027,1.29301791872,,,"{""1.0"": 2, ""10.0"": 3}",0.658417427365,302.807369314,0.584779066325,242.326136088,0.401413853565,295.924577192,0.779532912292,226.490556943,0.283279043653,215.971836427,0.849857176462,157.876769382,,,,,,,,,,,,
Gemma-2-27B,gemma,5,484,32048400,32048404,False,extended,275,0.283280777484,2.10045192533,0.846480970125,1.29161697677,1.65638880579,2.10045192533,"{""10.0"": 5}",0.658052034359,302.969283491,0.585172824002,243.60796224,0.406802037523,294.589681178,0.776280750422,225.447037148,0.282294297469,216.12015387,0.850432464834,157.831323033,0.0646476762527,238.807868686,1.00246549939,161.171227497,0.117234350242,197.834372214,0.947145882848,141.338776608,0.170654269061,173.166078531,0.917388399249,129.743995397
Gemma-2-27B,gemma,5,485,32048500,32048504,False,core,275,0.387286083981,1.35807862758,0.778952192627,1.35807862758,,,"{""10.0"": 5}",0.541849955356,350.689250829,0.680010662804,272.185758171,0.417927394881,291.814108449,0.759888790855,224.079550043,0.202080901707,227.877528018,0.896957124222,161.517172274,,,,,,,,,,,,
Gemma-2-27B,gemma,5,485,32048500,32048504,False,extended,275,0.269925494771,2.11828188701,0.858376678464,1.35807862758,1.62565082171,2.11828188701,"{""10.0"": 5}",0.541849955356,350.689250829,0.680010662804,272.185758171,0.417927394881,291.814108449,0.759888790855,224.079550043,0.202080901707,227.877528018,0.896957124222,161.517172274,0.15533467496,226.935976597,0.955053540347,146.281452972,0.0719796677874,202.841952412,0.973226401451,146.256361244,0.230380373934,166.814225134,0.885123551104,124.298078204
Gemma-2-27B,gemma,5,486,32048600,32048604,False,core,275,0.394774131972,1.35849661766,0.775219891279,1.35849661766,,,"{""1.0"": 1, ""10.0"": 4}",0.634177809701,313.367252966,0.60890293613,241.109793124,0.320673625763,315.251341334,0.834677879967,235.374252147,0.229470960451,223.932214584,0.882078857739,154.650527504,,,,,,,,,,,,
