model,model_key,feature_budget,bank,fold_seed_min,fold_seed_max,outer_training_role_only,direction_generation_used_pc_targets,scope,n_oof_predictions,mean_pc_r2,aggregate_normalized_geometric_error,mean_normalized_rmse_per_pc,core_pc1_pc3_aggregate_nrmse,secondary_pc4_pc6_aggregate_nrmse,full_pc1_pc6_aggregate_nrmse,selected_alpha_counts,pc1_r2,pc1_rmse,pc1_normalized_rmse,pc1_mae,pc2_r2,pc2_rmse,pc2_normalized_rmse,pc2_mae,pc3_r2,pc3_rmse,pc3_normalized_rmse,pc3_mae,pc4_r2,pc4_rmse,pc4_normalized_rmse,pc4_mae,pc5_r2,pc5_rmse,pc5_normalized_rmse,pc5_mae,pc6_r2,pc6_rmse,pc6_normalized_rmse,pc6_mae
Llama-3.3-70B,llama,5,464,51046400,51046404,True,False,extended,275,0.545267542143,1.68042920271,0.640617109731,0.777368673545,1.48981215282,1.68042920271,"{""1.0"": 1, ""10.0"": 4}",0.933326960894,0.295217946095,0.261179057903,0.192816712617,0.783089632792,0.482675339839,0.468730976824,0.332833125295,0.698222709887,0.385121134208,0.562475622306,0.272207068269,0.520130333379,0.437236928379,0.704203792278,0.275830319799,0.323598176602,0.436362696411,0.829419295054,0.30277776842,0.0132374393036,0.48244980229,1.01769391402,0.314131757096
Llama-3.3-70B,llama,5,465,51046500,51046504,True,False,core,275,0.683794192665,0.986134346682,0.499405950728,0.986134346682,,,"{""1.0"": 4, ""10.0"": 1}",0.955291614438,0.241747572804,0.210995926416,0.189243057183,0.821214084294,0.438209317769,0.420595800113,0.331240662576,0.274876879263,0.596980233121,0.866626125655,0.435445863232,,,,,,,,,,,,
Llama-3.3-70B,llama,5,465,51046500,51046504,True,False,extended,275,0.489031378101,1.77470861757,0.67430527018,0.986134346682,1.47550998898,1.77470861757,"{""1.0"": 4, ""10.0"": 1}",0.955291614438,0.241747572804,0.210995926416,0.189243057183,0.821214084294,0.438209317769,0.420595800113,0.331240662576,0.274876879263,0.596980233121,0.866626125655,0.435445863232,0.431740084232,0.475804666217,0.762714569151,0.30174770466,0.271512142401,0.452852104738,0.85735232813,0.315163563513,0.179553463976,0.439917201517,0.927546871612,0.305323262042
Llama-3.3-70B,llama,5,466,51046600,51046604,True,False,core,275,0.798970625755,0.779688783619,0.428560412185,0.779688783619,,,"{""0.1"": 1, ""1.0"": 2, ""10.0"": 2}",0.928399958484,0.305931548993,0.266384091449,0.200586150756,0.829646656925,0.427750264357,0.416185263939,0.30017508082,0.638865261856,0.421297330953,0.603111881166,0.319072369512,,,,,,,,,,,,
Llama-3.3-70B,llama,5,466,51046600,51046604,True,False,extended,275,0.549464720768,1.66842712707,0.639350356132,0.780266568887,1.47473155517,1.66842712707,"{""0.1"": 1, ""1.0"": 2, ""10.0"": 2}",0.928383865611,0.305965927751,0.266414295898,0.200617510062,0.829731489396,0.427643745665,0.416077064136,0.300136729558,0.63784321933,0.421893063689,0.603919877272,0.319151692225,0.295694932373,0.529706853698,0.853999451128,0.359102324307,0.401986345467,0.410299305727,0.785262366725,0.274582975421,0.203148472428,0.433545323358,0.910429081636,0.291971321024
Llama-3.3-70B,llama,5,467,51046700,51046704,True,False,core,275,0.766939330176,0.844430303645,0.479341134553,0.844430303645,,,"{""0.0001"": 1, ""0.1"": 1, ""1.0"": 3}",0.845578294482,0.449284877536,0.39213373708,0.278454228502,0.803826805801,0.459023360418,0.444360252646,0.3083232916,0.651412890246,0.413913638345,0.601529413932,0.294463785077,,,,,,,,,,,,
Llama-3.3-70B,llama,5,467,51046700,51046704,True,False,extended,275,0.519139985477,1.72335402168,0.669898881487,0.84515597695,1.50188563434,1.72335402168,"{""1.0"": 5}",0.845481188056,0.449426119312,0.392255093345,0.278650569045,0.803206430716,0.459748591704,0.445071623957,0.309012340405,0.650887935778,0.414225187545,0.601943366661,0.294694499044,0.503194275667,0.444885735609,0.71295677943,0.283236348888,0.234346383817,0.464260143074,0.887769137422,0.328215891436,0.077723698826,0.466419099001,0.97939728811,0.316576174007
Llama-3.3-70B,llama,5,468,51046800,51046804,True,False,core,275,0.739001831443,0.900223033832,0.490785805829,0.900223033832,,,"{""1.0"": 2, ""10.0"": 3}",0.870362378674,0.411654773145,0.363890935596,0.281908392817,0.858398476839,0.389985912024,0.375857336047,0.277689019757,0.488244638814,0.501516556973,0.732609145843,0.337773309261,,,,,,,,,,,,
Llama-3.3-70B,llama,5,468,51046800,51046804,True,False,extended,275,0.497685270382,1.75768765178,0.677437933703,0.892073339992,1.51448705418,1.75768765178,"{""1.0"": 4, ""10.0"": 1}",0.876159697851,0.402345019814,0.355497749428,0.277427996434,0.861961351237,0.385048384795,0.370912738507,0.276019891345,0.49317221334,0.499096222951,0.729273566289,0.334235157792,0.405834265871,0.486529285379,0.771933441494,0.323691600273,0.291458739871,0.446609343378,0.846093957799,0.319739816335,0.0575253541245,0.471498851283,0.990916148702,0.310037817109
Llama-3.3-70B,llama,5,469,51046900,51046904,True,False,core,275,0.750453112759,0.872775071217,0.472406216985,0.872775071217,,,"{""1.0"": 2, ""10.0"": 3}",0.869001724735,0.413809462564,0.361875820079,0.291628863685,0.884996559192,0.351455523724,0.33543722176,0.250039408886,0.497361054351,0.497029473252,0.719905609117,0.364717990235,,,,,,,,,,,,
Llama-3.3-70B,llama,5,469,51046900,51046904,True,False,extended,275,0.513325604046,1.73323258517,0.664250814722,0.873783466899,1.49686260133,1.73323258517,"{""0.1"": 1, ""1.0"": 1, ""10.0"": 3}",0.863249310799,0.422797480336,0.369699602464,0.294253301013,0.883007496948,0.354481824762,0.338112029734,0.250646966098,0.503394100005,0.494037610208,0.715891057573,0.36154044404,0.502505100951,0.445194204018,0.710995366497,0.312134136581,0.330932230525,0.433990563592,0.819714553645,0.305501203816,-0.00313461495449,0.486435665,1.03109227842,0.319589163223
Llama-3.3-70B,llama,5,470,51047000,51047004,True,False,core,275,0.843440526466,0.685237561756,0.372595758297,0.685237561756,,,"{""0.0001"": 2, ""0.1"": 1, ""1.0"": 2}",0.934996961503,0.291497246969,0.25337239088,0.202158720309,0.906676294953,0.31660002327,0.306218550171,0.220894576878,0.688648322941,0.391182735599,0.558196333839,0.267438535762,,,,,,,,,,,,
Llama-3.3-70B,llama,5,470,51047000,51047004,True,False,extended,275,0.560172911493,1.64419306329,0.614412196866,0.689069745804,1.49283412166,1.64419306329,"{""1.0"": 5}",0.934839149439,0.29185087579,0.253686049607,0.202816559581,0.906042951674,0.317672513073,0.307275988519,0.22084849127,0.684701789117,0.393654144327,0.562176102033,0.26808623438,0.480558516288,0.454907922838,0.732190426828,0.292386186579,0.324384065138,0.436109125164,0.826393849525,0.295856108425,0.0305109973024,0.478208448625,1.00475076468,0.312802602393
Llama-3.3-70B,llama,5,471,51047100,51047104,True,False,core,275,0.782349286971,0.827954181868,0.440901455831,0.827954181868,,,"{""1.0"": 5}",0.932450069193,0.297152975128,0.260062395985,0.21210847123,0.865411013458,0.380206657943,0.368116056811,0.280577511053,0.549186778261,0.470708886257,0.694525914697,0.311328167241,,,,,,,,,,,,
Llama-3.3-70B,llama,5,471,51047100,51047104,True,False,extended,275,0.528467980101,1.70881299463,0.650702462135,0.833893325945,1.49153068073,1.70881299463,"{""0.0001"": 1, ""1.0"": 3, ""10.0"": 1}",0.931131011897,0.300040222969,0.262564961687,0.21293247872,0.861569356529,0.385594717025,0.37355504679,0.285059206007,0.544519440863,0.473139272027,0.69777815025,0.31304926872,0.465397371113,0.461498964139,0.74337630189,0.295425069718,0.245031978439,0.461009112706,0.87347019858,0.317306033167,0.123158721768,0.454785169921,0.953470113614,0.291148175039
Llama-3.3-70B,llama,5,472,51047200,51047204,True,False,core,275,0.784479839357,0.803723663935,0.425147488097,0.803723663935,,,"{""1.0"": 4, ""10.0"": 1}",0.923593202714,0.316033867948,0.275989604898,0.227845482655,0.903185668804,0.322466631574,0.312178493313,0.237076558689,0.526660646554,0.482325675705,0.687274366079,0.353636976748,,,,,,,,,,,,
Llama-3.3-70B,llama,5,472,51047200,51047204,True,False,extended,275,0.597467583221,1.56907661196,0.599997619045,0.815568918973,1.34046587148,1.56907661196,"{""1.0"": 4, ""10.0"": 1}",0.922570603931,0.318141675901,0.277782683774,0.230114698274,0.902063799467,0.324329596644,0.314151112095,0.238950306006,0.512471072977,0.489501773234,0.699498764088,0.356577804281,0.559075745769,0.41911883673,0.671411194063,0.27417824088,0.426881809312,0.401668087509,0.764078494013,0.265610534492,0.261742467869,0.417301306477,0.873063466239,0.287016423785
Llama-3.3-70B,llama,5,473,51047300,51047304,True,False,core,275,0.666388560561,1.02260231733,0.504490085979,1.02260231733,,,"{""0.0001"": 1, ""1.0"": 1, ""10.0"": 3}",0.902932031612,0.356209582677,0.316869545342,0.236764248167,0.93224525617,0.26976450776,0.259639347353,0.184802743342,0.163988393901,0.641003245035,0.93696136524,0.425078045968,,,,,,,,,,,,
Llama-3.3-70B,llama,5,473,51047300,51047304,True,False,extended,275,0.462693014214,1.82009224362,0.686054133767,1.020644467,1.50699059296,1.82009224362,"{""0.1"": 1, ""1.0"": 2, ""10.0"": 2}",0.902697073153,0.356640434739,0.31722707585,0.237202071422,0.933788953476,0.266673697408,0.256776448158,0.18328549863,0.166898417116,0.639886657433,0.935493434519,0.424084413973,0.205322349835,0.562666015538,0.895872874384,0.372618517992,0.355823532906,0.425841182854,0.806748714807,0.301586586097,0.211627758795,0.431232479195,0.904206254882,0.30312548556
Llama-3.3-70B,llama,5,474,51047400,51047404,True,False,core,275,0.677011686033,1.00443042783,0.552024098088,1.00443042783,,,"{""1.0"": 2, ""10.0"": 3}",0.898199296666,0.364790078402,0.319580156255,0.265695396922,0.663310616491,0.601353256942,0.58565251417,0.403904846632,0.469525144941,0.510606661227,0.75083962384,0.314575856368,,,,,,,,,,,,
Llama-3.3-70B,llama,5,474,51047400,51047404,True,False,extended,275,0.477563329323,1.79838075406,0.705016054203,1.00098446153,1.49405603789,1.79838075406,"{""1.0"": 4, ""10.0"": 1}",0.903372785972,0.3553999461,0.311058466622,0.259426501198,0.663665615885,0.601036145155,0.585367266931,0.4034618366,0.470708593157,0.510036781301,0.750038455932,0.313069199058,0.381433781645,0.496418873453,0.792251319875,0.318361660503,0.220781467283,0.46835468454,0.892634528849,0.321716237784,0.225417731998,0.427444345635,0.89874628701,0.295836723729
Llama-3.3-70B,llama,5,475,51047500,51047504,True,False,core,275,0.731038599107,0.914417913512,0.49064442543,0.914417913512,,,"{""0.0001"": 1, ""1.0"": 4}",0.932921522018,0.296114196077,0.258634934147,0.218918239764,0.773672716406,0.493041427061,0.477766166245,0.360091261995,0.486521558898,0.50236015041,0.735532175898,0.339063026521,,,,,,,,,,,,
Llama-3.3-70B,llama,5,475,51047500,51047504,True,False,extended,275,0.487310228841,1.77770201618,0.684871699167,0.920407164708,1.52087971565,1.77770201618,"{""1.0"": 3, ""10.0"": 2}",0.932434742535,0.297186684296,0.259528123736,0.2208403009,0.769987746822,0.497038972024,0.481440167265,0.36519585535,0.4791188479,0.50596840256,0.740276885483,0.343271128992,0.121756471826,0.591510781037,0.945974640913,0.395022773923,0.372706040615,0.420223934434,0.798416263933,0.298266431065,0.247857523347,0.421207270526,0.883594113671,0.285532464381
Llama-3.3-70B,llama,5,476,51047600,51047604,True,False,core,275,0.765645250268,0.843254983479,0.463750216349,0.843254983479,,,"{""1.0"": 4, ""10.0"": 1}",0.921599181013,0.320131145242,0.278205570221,0.21625536104,0.777094338819,0.489300326426,0.47212480808,0.360055261835,0.598242230973,0.444361287716,0.640920270748,0.318937695556,,,,,,,,,,,,
Llama-3.3-70B,llama,5,476,51047600,51047604,True,False,extended,275,0.521256232672,1.71289659208,0.661769957144,0.842110993912,1.49159773703,1.71289659208,"{""1.0"": 3, ""10.0"": 2}",0.921042863638,0.321264932523,0.279198537724,0.217266698643,0.779093753954,0.487100924704,0.47010276364,0.359272173586,0.598852386973,0.444023730179,0.640470525643,0.319064259842,0.259456549946,0.543163349832,0.869507114347,0.345829353988,0.356288599284,0.425687436028,0.808354876049,0.289555413328,0.212803242239,0.430910869867,0.902985925458,0.283264289253
Llama-3.3-70B,llama,5,477,51047700,51047704,True,False,core,275,0.70506382362,0.956897836624,0.52177768933,0.956897836624,,,"{""1.0"": 3, ""10.0"": 2}",0.87954491387,0.396807799435,0.347047882923,0.267277929284,0.805215712078,0.457395531273,0.446198061151,0.290201277417,0.430430844911,0.529087262012,0.772087123917,0.338756195355,,,,,,,,,,,,
Llama-3.3-70B,llama,5,477,51047700,51047704,True,False,extended,275,0.508108002114,1.74550803098,0.679906432797,0.956897836624,1.45984410691,1.74550803098,"{""1.0"": 3, ""10.0"": 2}",0.87954491387,0.396807799435,0.347047882923,0.267277929284,0.805215712078,0.457395531273,0.446198061151,0.290201277417,0.430430844911,0.529087262012,0.772087123917,0.338756195355,0.485598629417,0.452695569462,0.720626540323,0.300949416458,0.282550677301,0.449408049403,0.854556767798,0.318939117782,0.165307235108,0.443720123945,0.938922220669,0.297543187235
Llama-3.3-70B,llama,5,478,51047800,51047804,True,False,core,275,0.695329825738,0.972466553248,0.515993016914,0.972466553248,,,"{""0.1"": 1, ""1.0"": 3, ""10.0"": 1}",0.873661515665,0.406382932375,0.355813605865,0.297826254335,0.871533693011,0.371457880258,0.363210814422,0.254382844222,0.340794268537,0.569199568418,0.828954630455,0.389638071049,,,,,,,,,,,,
Llama-3.3-70B,llama,5,478,51047800,51047804,True,False,extended,275,0.488873963306,1.77926772093,0.688147301545,0.97311716199,1.48957598389,1.77926772093,"{""0.1"": 1, ""1.0"": 3, ""10.0"": 1}",0.871098085954,0.410485018868,0.359666538014,0.299346746294,0.869013258898,0.375084074317,0.366626091169,0.256107783076,0.343561380856,0.568003662948,0.826548426691,0.389892364331,0.390217857578,0.492881521521,0.793913649474,0.321633879491,0.247490421426,0.460257896263,0.874547024484,0.314281791251,0.211862775124,0.431168198502,0.907582079436,0.288377860243
Llama-3.3-70B,llama,5,479,51047900,51047904,True,False,core,275,0.706814747746,0.967027204936,0.494773910642,0.967027204936,,,"{""0.1"": 1, ""1.0"": 2, ""10.0"": 2}",0.944164774013,0.270160447926,0.236750992392,0.197065172326,0.843216104932,0.410360623563,0.399203305011,0.268749051468,0.333063364294,0.572527513423,0.848367434522,0.376938367463,,,,,,,,,,,,
Llama-3.3-70B,llama,5,479,51047900,51047904,True,False,extended,275,0.543233684055,1.68490943334,0.644140688836,0.967128760226,1.37970350427,1.68490943334,"{""1.0"": 3, ""10.0"": 2}",0.944095566831,0.27032782661,0.236895906978,0.197192997118,0.842926643481,0.410739261962,0.399582343806,0.269008725898,0.333243515528,0.57245018336,0.84826429763,0.376847700289,0.513301654495,0.440336940407,0.706703478598,0.300730502939,0.387817981463,0.415131335297,0.791858544339,0.288097371482,0.238016742532,0.42395378369,0.881539561668,0.302091504516
Llama-3.3-70B,llama,5,480,51048000,51048004,True,False,core,275,0.73809257943,0.915913481184,0.493380257314,0.915913481184,,,"{""0.0001"": 1, ""1.0"": 2, ""10.0"": 2}",0.897450058461,0.366130018147,0.319276012544,0.260733172267,0.840538255773,0.413850239953,0.402729202993,0.286883824985,0.476289424057,0.507340750368,0.758135556405,0.315960709944,,,,,,,,,,,,
Llama-3.3-70B,llama,5,480,51048000,51048004,True,False,extended,275,0.549478514995,1.67860085603,0.64579311225,0.914655890041,1.40751747295,1.67860085603,"{""1.0"": 4, ""10.0"": 1}",0.898447907272,0.364344373624,0.317716972025,0.257805211818,0.840391167005,0.414041065318,0.402951855208,0.286785678084,0.477867311155,0.506575890589,0.75715330367,0.314804399724,0.628772647567,0.384569793933,0.613905158744,0.261301894418,0.370308197709,0.421026325306,0.806001263795,0.289167427017,0.0810838592625,0.465568663451,0.977030120056,0.318152775328
Llama-3.3-70B,llama,5,481,51048100,51048104,True,False,core,275,0.745165185031,0.902239303255,0.475611389886,0.902239303255,,,"{""0.1"": 1, ""1.0"": 3, ""10.0"": 1}",0.864615463041,0.420680286031,0.366975633531,0.28271738579,0.918381214163,0.296080647059,0.287324047149,0.215241595618,0.452498877889,0.518736230214,0.772534488979,0.310580990098,,,,,,,,,,,,
Llama-3.3-70B,llama,5,481,51048100,51048104,True,False,extended,275,0.56333260163,1.64936180764,0.63095694696,0.902319372319,1.38065713443,1.64936180764,"{""1.0"": 4, ""10.0"": 1}",0.870320220443,0.411721702893,0.359216862004,0.280659529892,0.917287805915,0.298057275249,0.289283257039,0.218371100693,0.448056996402,0.52083623531,0.775537679878,0.309520759273,0.544852936841,0.425824904736,0.680968566429,0.267829337458,0.489358711407,0.379143133931,0.717770079767,0.251950801701,0.110118938774,0.458154317031,0.962965236641,0.309409537156
Llama-3.3-70B,llama,5,482,51048200,51048204,True,False,core,275,0.736175387977,0.888607520718,0.481919105438,0.888607520718,,,"{""1.0"": 4, ""10.0"": 1}",0.913637424762,0.335993147844,0.294969851723,0.243955423049,0.811678749674,0.449743215599,0.433161144394,0.3119958009,0.483209989495,0.503977479129,0.717626320196,0.372361511717,,,,,,,,,,,,
Llama-3.3-70B,llama,5,482,51048200,51048204,True,False,extended,275,0.483665014501,1.77922474376,0.686920909194,0.897922501776,1.536025999,1.77922474376,"{""1.0"": 2, ""10.0"": 3}",0.909499256339,0.343948723921,0.302128132244,0.24794112654,0.80456296919,0.458161280846,0.441139630457,0.318478960761,0.47788580114,0.506566920969,0.721373160953,0.374278477923,0.249805017047,0.546691426666,0.878395310686,0.354031746151,0.12398146058,0.496594471781,0.945305262767,0.351373095709,0.336255582711,0.395681952213,0.833183958057,0.262944966534
Llama-3.3-70B,llama,5,483,51048300,51048304,True,False,core,275,0.749299671946,0.87233187526,0.48216504829,0.87233187526,,,"{""1.0"": 4, ""10.0"": 1}",0.902969297902,0.356141198202,0.309472090651,0.237967157722,0.777066717058,0.489330641757,0.471611545714,0.345937611646,0.567863000879,0.46085552736,0.665411508506,0.310051599071,,,,,,,,,,,,
Llama-3.3-70B,llama,5,483,51048300,51048304,True,False,extended,275,0.55762006155,1.64405961811,0.639972865744,0.874141067748,1.39241136938,1.64405961811,"{""1.0"": 3, ""10.0"": 2}",0.90088166993,0.359952021423,0.312710753176,0.240285368896,0.776699166012,0.489733856379,0.47198473631,0.347207837794,0.567023938193,0.461302722528,0.66600675662,0.309717791129,0.594726457736,0.401817929711,0.643937379478,0.255816222333,0.284048963543,0.448938543204,0.847135127284,0.308365227746,0.222340173889,0.428292661424,0.898062441597,0.293055411494
Llama-3.3-70B,llama,5,484,51048400,51048404,True,False,core,275,0.762264327305,0.849005189573,0.469707151503,0.849005189573,,,"{""0.0001"": 1, ""0.1"": 1, ""1.0"": 2, ""10.0"": 1}",0.922844248768,0.317579002768,0.276720882575,0.223872718902,0.718252242393,0.550104490827,0.527022247399,0.393171490734,0.645696490752,0.417293674659,0.605378324533,0.311711228565,,,,,,,,,,,,
Llama-3.3-70B,llama,5,484,51048400,51048404,True,False,extended,275,0.509306634829,1.73736241916,0.669268499559,0.842477667172,1.5194273776,1.73736241916,"{""0.0001"": 1, ""1.0"": 4}",0.923145527907,0.316958352247,0.276192652699,0.222762584998,0.719795177883,0.548596154115,0.525481055211,0.390264872416,0.653294357775,0.412795096204,0.59779252161,0.309189764713,0.463272524544,0.462415197969,0.741423515808,0.295815345446,0.193645800444,0.47643993635,0.908543620368,0.326642592948,0.102686420421,0.460063650589,0.966177631655,0.312870628255
Llama-3.3-70B,llama,5,485,51048500,51048504,True,False,core,275,0.750462397743,0.890407108719,0.459938595338,0.890407108719,,,"{""0.0001"": 1, ""0.1"": 1, ""1.0"": 1, ""10.0"": 2}",0.929111285438,0.304408082344,0.269697479465,0.218705580405,0.894710725302,0.336284633906,0.327126310577,0.238062846764,0.42756518249,0.530416585383,0.782991995972,0.322208837103,,,,,,,,,,,,
Llama-3.3-70B,llama,5,485,51048500,51048504,True,False,extended,275,0.501171177459,1.76152141538,0.667731549931,0.885179950719,1.5229622949,1.76152141538,"{""0.0001"": 1, ""1.0"": 3, ""10.0"": 1}",0.929299329511,0.304004067774,0.269356942514,0.216292230247,0.895348269167,0.335264958621,0.32609630803,0.237718167657,0.434874265301,0.527019418053,0.777593454553,0.320629747116,0.32403877386,0.518938722144,0.835446356957,0.327836366137,0.299385245544,0.44410419077,0.847820357841,0.303005679675,0.124081181369,0.454545884116,0.950075879693,0.317610600964
Llama-3.3-70B,llama,5,486,51048600,51048604,True,False,core,275,0.721344113938,0.937389099335,0.481992734386,0.937389099335,,,"{""1.0"": 3, ""10.0"": 2}",0.915018426465,0.333295931812,0.293134707377,0.238309329503,0.892950559157,0.33908389082,0.323196251545,0.23115193366,0.356063356193,0.562568802675,0.829647244237,0.373799485154,,,,,,,,,,,,
Llama-3.3-70B,llama,5,486,51048600,51048604,True,False,extended,275,0.486513773977,1.78969220128,0.680850810327,0.933388058686,1.52701830612,1.78969220128,"{""1.0"": 2, ""10.0"": 3}",0.914857061656,0.333612216424,0.293403658282,0.238843217129,0.890213203838,0.343391872558,0.327596939079,0.234811678233,0.364866268325,0.558710282325,0.823290839807,0.372908786412,0.346195714886,0.510362865151,0.821913397394,0.30209596884,0.248746876074,0.459873492673,0.877476434314,0.312121139313,0.154203519084,0.446661724176,0.941423593087,0.309154674935
Llama-3.3-70B,llama,5,487,51048700,51048704,True,False,core,275,0.771275960756,0.829281088714,0.454081278292,0.829281088714,,,"{""1.0"": 3, ""10.0"": 2}",0.919816716068,0.323749829256,0.283802529904,0.239727444246,0.824735092167,0.433872816086,0.425983238213,0.233708820663,0.569276074035,0.4601014195,0.65245806676,0.33053622185,,,,,,,,,,,,
Llama-3.3-70B,llama,5,487,51048700,51048704,True,False,extended,275,0.530394607728,1.70022177701,0.651646976342,0.82886465458,1.48449906548,1.70022177701,"{""0.1"": 1, ""1.0"": 2, ""10.0"": 2}",0.920100504367,0.323176406428,0.283262897831,0.238937129454,0.824743666522,0.433862202936,0.425973078152,0.233695045084,0.569649872968,0.459901729235,0.652169980154,0.330294398044,0.518374020482,0.438036336579,0.704026804292,0.284995333393,0.268892347351,0.453665649525,0.862695155304,0.323431271782,0.0806072346796,0.465689388669,0.981753942318,0.302548207004
Llama-3.3-70B,llama,5,488,51048800,51048804,True,False,core,275,0.700739477959,0.967566903457,0.51550174184,0.967566903457,,,"{""1.0"": 3, ""10.0"": 2}",0.831296772447,0.46960133651,0.410539656626,0.312393652748,0.897235178865,0.332228734244,0.320562073767,0.247247027875,0.373686482564,0.554817265165,0.815403495127,0.362130456593,,,,,,,,,,,,
Llama-3.3-70B,llama,5,488,51048800,51048804,True,False,extended,275,0.51244157942,1.73518438257,0.672820015205,0.965525421065,1.44174391027,1.73518438257,"{""1.0"": 5}",0.832411147284,0.468047783045,0.409197747588,0.311645879231,0.899152730191,0.32911450923,0.317690809459,0.244188575678,0.374759778029,0.554341674129,0.814781622079,0.361110268673,0.387546956913,0.493959774812,0.786508842528,0.317451261497,0.29493475807,0.445512490607,0.846267387716,0.319139695862,0.285844106031,0.410433039184,0.86247368186,0.291671209352
Llama-3.3-70B,llama,5,489,51048900,51048904,True,False,core,275,0.857494594294,0.655342778533,0.366825390465,0.655342778533,,,"{""0.1"": 2, ""1.0"": 2, ""10.0"": 1}",0.91297083123,0.337287344643,0.294805947494,0.23891215479,0.905449187866,0.318674701739,0.307936861549,0.204002052615,0.754063763787,0.347668493682,0.49773336235,0.254789105933,,,,,,,,,,,,
Llama-3.3-70B,llama,5,489,51048900,51048904,True,False,extended,275,0.524799063501,1.71518418934,0.641395674459,0.660185539376,1.58303880463,1.71518418934,"{""0.1"": 1, ""1.0"": 3, ""10.0"": 1}",0.913377805102,0.336497793333,0.294111619206,0.236622634636,0.903766050756,0.321498618152,0.310876863981,0.20467003224,0.750104948781,0.350455518151,0.502691632406,0.255561801076,0.209259781494,0.561270348965,0.903810525411,0.344653098213,0.234975234606,0.464069449578,0.886285304134,0.30894603475,0.13731056027,0.451100223233,0.950598101617,0.309762391165
Llama-3.3-70B,llama,5,490,51049000,51049004,True,False,core,275,0.810866103579,0.767036249091,0.401305413129,0.767036249091,,,"{""0.0001"": 3, ""1.0"": 2}",0.957460930978,0.235809674652,0.205946054152,0.16778066797,0.88133211743,0.357010963258,0.344132606538,0.250449282502,0.593805262331,0.446808288775,0.653837578697,0.300362459858,,,,,,,,,,,,
Llama-3.3-70B,llama,5,490,51049000,51049004,True,False,extended,275,0.536308261954,1.68748118492,0.635243489246,0.772328788127,1.50036695261,1.68748118492,"{""0.0001"": 1, ""1.0"": 3, ""10.0"": 1}",0.956485362644,0.238498313769,0.208261882302,0.169353426412,0.878761911703,0.360856469743,0.347731343733,0.253337761653,0.588208753491,0.449875798025,0.657420457496,0.305098955477,0.302590626502,0.527107354325,0.838798163945,0.371866648411,0.249805869485,0.459549251263,0.875154878501,0.313939870967,0.2419970479,0.422845048724,0.8840942095,0.302248141563
Llama-3.3-70B,llama,5,491,51049100,51049104,True,False,core,275,0.721670584661,0.933284582373,0.497564284244,0.933284582373,,,"{""0.0001"": 1, ""0.1"": 1, ""1.0"": 2, ""10.0"": 1}",0.893308926625,0.373449318099,0.326457527205,0.290758995574,0.860219347576,0.387470361429,0.377699580098,0.264334460468,0.411483479781,0.537815610739,0.78853574543,0.377498633811,,,,,,,,,,,,
Llama-3.3-70B,llama,5,491,51049100,51049104,True,False,extended,275,0.498220395408,1.76054068744,0.679066595701,0.935767592736,1.49125535188,1.76054068744,"{""0.1"": 1, ""1.0"": 2, ""10.0"": 2}",0.892232135468,0.375329125714,0.328110011298,0.291561658512,0.855548609978,0.393890783379,0.384109462891,0.267867138594,0.412579825063,0.537314429847,0.78769583509,0.376770351817,0.426520769177,0.47798474099,0.759778768967,0.334007401502,0.186812669943,0.478454378829,0.906749335779,0.337215672305,0.21562836282,0.430136940504,0.907956160184,0.272625267799
Llama-3.3-70B,llama,5,492,51049200,51049204,True,False,core,275,0.717159981383,0.937879814553,0.50285070806,0.937879814553,,,"{""1.0"": 3, ""10.0"": 2}",0.854098728193,0.43671405309,0.379202556974,0.299115365655,0.883907095274,0.353116324265,0.343192566647,0.243115893666,0.413474120682,0.536905267047,0.786157000559,0.382301324662,,,,,,,,,,,,
Llama-3.3-70B,llama,5,492,51049200,51049204,True,False,extended,275,0.480817506164,1.78869058264,0.689404145843,0.939216545432,1.52226353869,1.78869058264,"{""1.0"": 3, ""10.0"": 2}",0.854012188145,0.436843550429,0.37933954545,0.299569152238,0.883366197804,0.35393798416,0.343937771779,0.24508301685,0.411469525223,0.537821986885,0.787360170199,0.383459987217,0.425837919317,0.478269227937,0.764967436254,0.311163775848,0.182172689124,0.479817448106,0.9105900745,0.344434705186,0.128046517375,0.45351583905,0.950229876875,0.307667097437
Llama-3.3-70B,llama,5,493,51049300,51049304,True,False,core,275,0.774429132127,0.829779189588,0.456940541002,0.829779189588,,,"{""1.0"": 2, ""10.0"": 3}",0.899702919935,0.362086033503,0.318559609035,0.26031911678,0.84412340484,0.409171533417,0.396853000464,0.280279120704,0.579461071607,0.454629043407,0.655409013507,0.320184734176,,,,,,,,,,,,
Llama-3.3-70B,llama,5,493,51049300,51049304,True,False,extended,275,0.504253635159,1.74803123147,0.670743868111,0.834266943617,1.53610281328,1.74803123147,"{""1.0"": 1, ""10.0"": 4}",0.898075010034,0.365012693271,0.321083718128,0.262741333738,0.842602403331,0.411162979598,0.398852404289,0.282213667274,0.575072874474,0.456994846424,0.658652669286,0.321000153138,0.403384666071,0.487531174347,0.774635239895,0.350682456043,0.266672868719,0.454353741209,0.869347161441,0.300070106618,0.0397139883267,0.475933310873,1.00189201563,0.3192054931
