pair,dimensions,variant,role,residual_norm,residual_pc1,residual_pc2,residual_pc3,residual_pc4,residual_pc5,residual_pc6
gemma_to_qwen,6,raw_pc_scores,cyborg,424.652416659,223.660679054,-217.353379602,162.109677496,25.1740772826,188.567713543,-143.499197555
gemma_to_qwen,6,raw_pc_scores,cynic,1122.68813918,-302.773335597,711.491678235,734.457640725,-281.037258761,51.7272063641,203.594907088
gemma_to_qwen,6,raw_pc_scores,daredevil,874.81215297,-302.676218777,656.843514587,351.7814231,-178.849295732,-268.679911849,-119.640593707
gemma_to_qwen,6,raw_pc_scores,debugger,641.409476781,621.862206406,-38.5432896685,77.9674580418,111.44837397,-0.842017183329,-68.6116200209
gemma_to_qwen,6,raw_pc_scores,demon,975.797103296,-747.58467615,-271.509496433,531.20038981,-116.907111392,140.396912317,63.4611086998
gemma_to_qwen,6,raw_pc_scores,designer,512.736047199,498.874090942,-69.165907187,-90.6853438555,22.5885000474,22.4541112311,-0.844826072283
gemma_to_qwen,6,raw_pc_scores,destroyer,368.006567944,75.041843885,-173.430603674,288.917573711,-121.256152871,37.1395498394,12.7912569839
gemma_to_qwen,6,raw_pc_scores,detective,448.608418686,364.306699876,28.8910327915,169.472028663,-15.2826791919,-152.880917037,-123.969941475
gemma_to_qwen,6,raw_pc_scores,devils_advocate,439.926078808,193.719757282,111.247449706,254.892120286,-184.567980105,124.208567218,170.787923909
gemma_to_qwen,6,raw_pc_scores,dilettante,642.931749094,-290.69835811,219.612463501,161.261987268,-263.744565914,319.844700329,287.678305654
gemma_to_qwen,6,raw_pc_scores,dispatcher,564.578278568,493.160294564,129.475613586,100.93992991,69.9907824716,-120.928193646,-170.488752953
gemma_to_qwen,6,raw_pc_scores,divorcee,732.657243569,-13.9456680634,617.967838261,-208.287005828,-268.524686424,24.3419144369,-196.535983871
gemma_to_qwen,6,raw_pc_scores,doctor,575.907558351,550.196353539,84.1476741496,-132.083080801,49.3862098798,34.4707402266,28.2752075532
gemma_to_qwen,6,raw_pc_scores,dreamer,909.815244505,-740.097029502,-430.051843202,-109.772374059,-36.9882223683,264.431005849,-108.322290683
gemma_to_qwen,6,raw_pc_scores,echo,1083.25126367,-868.979286843,-599.268489584,-55.7212077527,107.458705456,88.3352563396,-191.651331274
gemma_to_qwen,6,raw_pc_scores,economist,597.560059804,561.422342812,-58.5575088981,127.472110082,105.880688842,6.03054770989,104.679365646
gemma_to_qwen,6,raw_pc_scores,ecosystem,460.955352702,-78.289378468,-363.601737908,-206.239153121,115.991173433,37.7837315087,-129.337680639
gemma_to_qwen,6,raw_pc_scores,editor,665.015189873,654.435218553,18.8310455189,-25.1802904435,8.93191439409,83.1257670892,-77.3396400889
gemma_to_qwen,6,raw_pc_scores,egregore,579.250132247,-308.948329799,-455.140208626,-85.0844337841,-47.6127570951,147.52418871,-40.7346774769
gemma_to_qwen,6,raw_pc_scores,elder,638.454137785,-449.887724889,-13.0650400525,-320.52777041,-28.9834787592,-291.39480208,128.705094899
gemma_to_qwen,6,raw_pc_scores,eldritch,1387.31469504,-982.128425874,-770.447195833,278.660802428,79.5882332564,469.650036093,-248.83659399
gemma_to_qwen,6,raw_pc_scores,emissary,538.498809438,371.900954564,-290.824817428,-234.953194611,-11.3484538435,-45.0805075437,98.6282419263
gemma_to_qwen,6,raw_pc_scores,empath,547.123609434,-148.002637756,-60.052778143,-438.118933664,-200.154595337,156.891252374,-131.180028639
gemma_to_qwen,6,raw_pc_scores,engineer,659.507518993,625.383727022,-104.04599388,77.2320040271,155.893275628,-51.5632216038,9.67114718896
gemma_to_qwen,6,raw_pc_scores,entrepreneur,467.492002115,415.604122071,142.786903715,32.186987971,-85.9513250096,-122.270107866,-45.390242818
gemma_to_qwen,6,raw_pc_scores,evaluator,722.614044823,672.332805131,-161.67694847,44.8948557778,183.681852803,-4.28684484208,90.7043168288
gemma_to_qwen,6,raw_pc_scores,evangelist,607.877684527,-371.300456683,-130.283524802,-77.4022036856,-268.752298765,27.0040770139,368.41462237
gemma_to_qwen,6,raw_pc_scores,examiner,739.198546114,712.287718524,-126.064396586,111.981213497,96.6239615531,27.7425344582,-22.8655677659
gemma_to_qwen,6,raw_pc_scores,exile,774.740294839,-700.85870931,-122.988517038,-138.305782284,-115.569414675,-88.0524656651,-231.636359359
gemma_to_qwen,6,raw_pc_scores,expatriate,381.618492349,112.788583173,259.206668214,-173.622330333,-137.0409814,-70.0747959671,-109.031606236
gemma_to_qwen,6,raw_pc_scores,facilitator,723.577753617,659.850803327,-2.32852701745,-286.473568214,58.6543743444,33.7887410078,-38.8219127
gemma_to_qwen,6,raw_pc_scores,familiar,836.55636812,-592.806004778,-570.072529638,-81.7992421834,64.0912064941,-75.9483672234,82.8127733929
gemma_to_qwen,6,raw_pc_scores,fixer,689.499596394,-87.0945867216,370.066614671,378.475844227,-119.241269233,-312.319590656,-275.443198207
gemma_to_qwen,6,raw_pc_scores,flaneur,667.711443711,-585.441051591,-182.157719496,70.6529953095,-238.105126408,63.0322155644,-65.2453464741
gemma_to_qwen,6,raw_pc_scores,fool,1643.13316888,-776.073042216,989.733759899,-160.938329454,819.373400206,197.105139985,617.980563831
gemma_to_qwen,6,raw_pc_scores,forecaster,574.897936223,543.095999986,-127.162890023,64.2243524245,95.783449379,23.1635804756,74.4861275315
gemma_to_qwen,6,raw_pc_scores,futurist,475.725387535,428.229232476,-197.512849408,35.8777030765,-7.6875228671,42.2363153231,28.1572228622
gemma_to_qwen,6,raw_pc_scores,gamer,646.418200078,-0.2504425635,510.241700225,324.159463418,28.2624330009,-220.071527881,-56.5706089322
gemma_to_qwen,6,raw_pc_scores,generalist,547.641917771,509.129430649,-120.270660042,-73.5404654651,120.101744184,-9.40544654855,79.4529410345
gemma_to_qwen,6,raw_pc_scores,genie,810.830533593,-684.257531592,-206.838905167,241.874614277,41.8259054801,172.6337984,237.487448562
gemma_to_qwen,6,raw_pc_scores,geographer,450.557512154,439.176851091,-72.6258950181,-33.2608198058,50.1133919015,-30.4610854858,-17.4852133478
gemma_to_qwen,6,raw_pc_scores,ghost,949.997727808,-819.092053785,-447.384149894,-47.5473383543,-43.1806312202,41.9206965158,-159.839455697
gemma_to_qwen,6,raw_pc_scores,golem,1064.75315069,-813.718787671,-616.492057299,6.74462686891,275.04923551,-28.3234317483,-122.469429022
gemma_to_qwen,6,raw_pc_scores,gossip,1013.52924535,-253.205797503,877.948319366,374.90686948,-154.092162429,36.236000099,163.470183213
gemma_to_qwen,6,raw_pc_scores,grader,764.860737297,737.495556581,7.87766079616,56.8744422726,136.295149875,132.795939995,-40.054490393
gemma_to_qwen,6,raw_pc_scores,graduate,663.74959438,185.997536673,561.800569734,-77.2876344329,-163.254483289,126.94186073,-203.982645052
gemma_to_qwen,6,raw_pc_scores,grandparent,845.651032247,-354.011949145,602.955320993,-348.326744854,57.5700025403,-232.044906677,218.530144377
gemma_to_qwen,6,raw_pc_scores,guardian,325.444627093,255.78498975,-176.449646514,-73.2941958886,15.823913558,-47.2155461023,38.7559464134
gemma_to_qwen,6,raw_pc_scores,guide,360.559118561,240.779558999,-70.8732034277,-196.272551014,-3.54693688406,-167.272751604,-22.1224435788
gemma_to_qwen,6,raw_pc_scores,guru,814.560752183,-494.622596401,-501.912232026,-341.943561446,-82.2834544924,-18.6286440524,207.12031526
gemma_to_qwen,6,raw_pc_scores,hacker,924.267279222,-170.9589346,468.209754184,553.215953219,-139.443583659,-305.401934571,-432.50425044
gemma_to_qwen,6,raw_pc_scores,healer,588.975765177,45.4612998154,-300.023755105,-490.079069407,-75.0589229505,-31.6333854543,89.4397076028
gemma_to_qwen,6,raw_pc_scores,hedonist,589.172013878,-302.610350959,169.48459565,216.791072767,-210.49757917,240.218181617,278.950236457
gemma_to_qwen,6,raw_pc_scores,hermit,948.089751064,-813.496085566,-413.767094317,-198.543747536,75.7497079987,-134.423648908,51.6500839229
gemma_to_qwen,6,raw_pc_scores,historian,310.800491256,218.787522472,-133.208917872,75.8382380525,-63.4939111156,0.149232701579,145.607047237
gemma_to_qwen,6,raw_pc_scores,hive,671.316856729,-106.621892113,-500.105424365,201.469874492,183.082276708,260.917675572,-216.807276106
gemma_to_qwen,6,raw_pc_scores,hoarder,1010.69064307,-559.235373124,771.445888962,122.46614567,85.9555542008,237.801619147,186.243629776
gemma_to_qwen,6,raw_pc_scores,homunculus,794.1748039,-577.519277344,-521.872065146,140.030089718,29.9048864273,55.2787400846,35.7237134463
gemma_to_qwen,6,raw_pc_scores,hybrid,335.348058722,-35.9306775353,-175.271107761,-244.326429824,-140.000216998,32.8030899604,8.70849606341
gemma_to_qwen,6,raw_pc_scores,idealist,462.344133627,-83.1129921366,-128.755926004,-216.956573307,-278.574734875,99.0732534695,236.192067588
gemma_to_qwen,6,raw_pc_scores,immigrant,485.105762979,-201.958421289,110.611881888,-367.64819624,-99.8313426063,-29.2893278877,-190.567707227
gemma_to_qwen,6,raw_pc_scores,improviser,734.111323903,-273.019353991,658.449984976,-9.12270531032,-60.1593377334,140.982609122,85.1176818966
gemma_to_qwen,6,raw_pc_scores,infant,2093.75258705,-456.585222847,673.999618141,-44.2431267228,1640.82210783,1005.45053091,-125.971944911
gemma_to_qwen,6,raw_pc_scores,influencer,643.599532414,228.0165792,555.717161637,-166.074220559,-145.143762039,58.2091234687,-37.0347613239
gemma_to_qwen,6,raw_pc_scores,instructor,588.94063329,537.965772681,15.0215828977,-172.523772974,156.484929614,-12.2296695287,53.072580076
gemma_to_qwen,6,raw_pc_scores,interpreter,447.046701785,388.267328615,-7.63670803514,-208.249769047,60.7293826598,28.7281406067,34.0526872399
gemma_to_qwen,6,raw_pc_scores,interviewer,666.851558178,576.538236347,136.95660333,-170.35326046,-30.2270286755,106.820057204,-228.458136745
gemma_to_qwen,6,raw_pc_scores,jester,967.811827443,-593.152302598,323.251442198,343.491545863,56.9403332486,131.712251454,584.603988667
gemma_to_qwen,6,raw_pc_scores,journalist,545.38615933,540.825159598,-52.3996103655,30.4307125806,-21.1502737582,-28.3726065983,5.48846200086
gemma_to_qwen,6,raw_pc_scores,judge,532.870330346,488.389396443,-150.441285356,72.4446320083,19.4498061005,19.2681812151,129.60024535
gemma_to_qwen,6,raw_pc_scores,lawyer,648.999177748,615.68556044,-32.9464195755,155.679359515,99.2518375824,7.7366056521,83.0596864335
gemma_to_qwen,6,raw_pc_scores,leviathan,1309.10233987,-1011.05070009,-689.654801812,142.947748345,296.224434123,65.2322480002,-321.657352051
gemma_to_qwen,6,raw_pc_scores,librarian,481.395655871,475.704053436,-7.79280095178,-26.3508584098,31.6684439369,41.8396160943,44.0328483522
gemma_to_qwen,6,raw_pc_scores,linguist,536.480818756,522.154202534,-41.1785359725,39.4571403718,42.7469924243,84.6581649114,-54.0352632184
gemma_to_qwen,6,raw_pc_scores,loner,401.690328287,-280.263435486,150.96693601,92.9323953199,-109.678845913,15.1604783044,-197.789765553
gemma_to_qwen,6,raw_pc_scores,luddite,1098.12118521,-746.601222433,157.07277441,160.832407712,143.63906888,-489.601902336,581.012587958
gemma_to_qwen,6,raw_pc_scores,marketer,609.494055817,604.127677074,-13.1885923529,-31.3735348651,60.6463856718,-40.7213353397,4.27843011518
gemma_to_qwen,6,raw_pc_scores,martyr,689.590297477,-536.370957553,-283.579172378,7.20904015831,-260.389576707,0.420683410201,198.919451963
gemma_to_qwen,6,raw_pc_scores,mathematician,430.028711827,374.179533956,-82.7970378049,168.973635459,-8.28752206116,96.8786860273,7.26413012698
gemma_to_qwen,6,raw_pc_scores,maverick,511.354340072,-136.939792828,247.421737389,280.405494516,-308.851875136,17.5672347917,84.781532478
gemma_to_qwen,6,raw_pc_scores,mechanic,798.450793638,60.7761732175,657.18667486,36.8040119024,89.1527504259,-431.685005708,-79.2521839652
gemma_to_qwen,6,raw_pc_scores,mediator,649.352207176,598.653082783,-59.0144543927,-243.525687581,18.4101411441,10.2373643038,6.44764876315
gemma_to_qwen,6,raw_pc_scores,mentor,567.906009718,524.5316835,-12.9405557765,-206.359782567,15.5959628577,-65.4698119075,10.1193233272
gemma_to_qwen,6,raw_pc_scores,merchant,349.005531821,33.6771069248,-40.1442360918,-33.0423283538,21.6752733919,-330.726463593,90.0974325873
gemma_to_qwen,6,raw_pc_scores,minimalist,315.715633988,40.9124614044,-94.1766753117,-236.723199873,-177.325499824,17.8069407657,36.5238619013
gemma_to_qwen,6,raw_pc_scores,moderator,778.52438716,691.993220776,21.9731995043,-329.790058532,3.26645160794,47.9332351201,-125.271843859
gemma_to_qwen,6,raw_pc_scores,musician,412.64332648,-205.607952066,-0.893577005613,-258.910760817,-144.992831107,51.4911221251,-193.106311804
gemma_to_qwen,6,raw_pc_scores,mycorrhizal,987.015183755,-651.333722809,-568.875409122,-181.22083618,252.419284256,69.2252718143,-353.547024598
gemma_to_qwen,6,raw_pc_scores,mystic,996.109097348,-663.69076693,-611.707716136,-352.020421822,-120.818659512,-1.46210520769,197.595308936
gemma_to_qwen,6,raw_pc_scores,narcissist,1205.11336713,-335.705105983,486.33734374,777.965734471,-314.159780796,492.687698027,395.484611411
gemma_to_qwen,6,raw_pc_scores,narrator,619.553508036,-559.971366824,-194.813159591,-109.915904658,-140.200334612,-12.8815605026,-20.5639486707
gemma_to_qwen,6,raw_pc_scores,naturalist,319.28212288,30.2055272546,-225.929375056,-171.152136913,0.733979146919,-106.381826052,-96.8190683256
gemma_to_qwen,6,raw_pc_scores,navigator,407.414137159,332.863429717,-73.2723345094,-53.9662494037,37.2802131931,-210.128520035,-36.9217552043
gemma_to_qwen,6,raw_pc_scores,negotiator,591.107554833,566.332384985,-79.9680285864,-116.674109494,28.9903669773,-82.2334727323,32.6382024687
gemma_to_qwen,6,raw_pc_scores,networker,541.877792762,492.109655124,46.7351989932,-209.733809236,-49.9394487292,-45.8055657035,-26.364401604
gemma_to_qwen,6,raw_pc_scores,newlywed,837.823957986,98.1816120108,740.031200212,-273.46484679,-117.10040686,212.843598827,-104.236524661
gemma_to_qwen,6,raw_pc_scores,nomad,576.502833744,-370.850157591,29.1358976777,-273.095938822,10.7942581515,-324.623072562,-117.89287657
gemma_to_qwen,6,raw_pc_scores,novelist,331.097035594,-214.163936089,-111.598595411,-56.6719549097,-183.252051773,-7.56322579102,-120.227208332
gemma_to_qwen,6,raw_pc_scores,nutritionist,648.605115837,621.074467757,69.0738927709,-160.503750073,61.6012137942,24.0066515453,-7.17052864692
gemma_to_qwen,6,raw_pc_scores,observer,576.689285793,516.54919559,-162.789456796,97.6944450029,133.690462672,93.8102167542,55.0395537588
gemma_to_qwen,6,raw_pc_scores,optimist,580.316779752,149.770740158,316.319344083,-385.062510516,-175.530645468,127.200695012,137.891992147
gemma_to_qwen,6,raw_pc_scores,oracle,973.931464972,-732.324407448,-611.808163244,-135.607384769,6.26029401043,-14.7830621247,138.878144769
gemma_to_qwen,6,raw_pc_scores,organizer,649.848153877,617.927497685,-108.148897916,-45.0895309364,153.14571945,-27.5072161452,50.2864042893
gemma_to_qwen,6,raw_pc_scores,orphan,668.722337993,-235.299623796,469.47696338,-215.442547722,-153.500087834,-193.63379679,-252.869961907
gemma_to_qwen,6,raw_pc_scores,pacifist,504.916841284,267.338857586,-184.406052182,-326.290010677,-97.5448296481,25.8897697929,181.148874457
gemma_to_qwen,6,raw_pc_scores,paramedic,547.176258264,380.598890044,275.901431293,-35.4036137914,-36.3124620663,-166.664447638,-219.261701714
gemma_to_qwen,6,raw_pc_scores,parasite,751.102939401,-351.549759833,-108.119520841,495.99862042,114.413014143,223.924694961,-345.877612565
gemma_to_qwen,6,raw_pc_scores,parent,659.177376077,123.45322732,579.762153526,-273.983027935,-56.7928770569,44.3676835766,-53.7525562935
gemma_to_qwen,6,raw_pc_scores,patient,621.380719216,77.1243347793,536.715122063,-214.261112895,-82.2758669114,40.1507532687,-194.456903153
gemma_to_qwen,6,raw_pc_scores,peacekeeper,548.542962418,462.21504158,-144.851806736,-246.350142863,-9.01629634453,-26.4305106695,69.327719264
gemma_to_qwen,6,raw_pc_scores,perfectionist,524.815590517,156.693477515,-131.547957555,389.792558648,-167.492614588,147.719087092,178.215458384
gemma_to_qwen,6,raw_pc_scores,pharmacist,593.792641167,583.464750818,54.7864944947,-86.4117196286,30.4665126437,-6.82382546849,-26.744476087
gemma_to_qwen,6,raw_pc_scores,philosopher,512.043886165,-82.0265707806,-384.016049259,31.3217972418,-235.370457476,135.304067023,182.495915485
gemma_to_qwen,6,raw_pc_scores,photographer,355.263326259,-115.133844695,-6.70902651189,-164.973709903,-245.940194795,10.3461231003,-158.43380673
gemma_to_qwen,6,raw_pc_scores,physicist,421.494005601,376.69652211,-107.177823981,122.060175632,14.9625449007,78.9272173635,-54.0163972214
gemma_to_qwen,6,raw_pc_scores,pilgrim,944.870193397,-639.10398688,-469.424579959,-332.527494068,-72.0997673287,-185.188053264,337.488983854
gemma_to_qwen,6,raw_pc_scores,pilot,522.494224022,432.753341172,128.541214098,41.6038554105,28.6550899713,-210.309429547,-149.732645056
gemma_to_qwen,6,raw_pc_scores,pirate,1320.32127256,-636.871639124,369.617996396,157.684844684,313.344523138,-983.465551525,332.823561878
gemma_to_qwen,6,raw_pc_scores,planner,709.100618511,669.353290757,-110.367012092,-27.5152040052,193.337146566,-41.9931183534,52.0501804487
gemma_to_qwen,6,raw_pc_scores,playwright,135.424448585,-4.05217159898,72.5165571289,-24.3624777564,-60.5115579177,48.4840689593,-80.3668228513
gemma_to_qwen,6,raw_pc_scores,podcaster,475.43086373,237.986171096,238.028600468,-217.119620021,-200.969483869,68.9495273526,-143.023682467
gemma_to_qwen,6,raw_pc_scores,poet,907.991256413,-851.735821101,-129.060607605,33.8929990751,-77.3310973869,156.691760344,225.069834877
gemma_to_qwen,6,raw_pc_scores,polymath,345.610321154,179.571587437,-253.510630829,9.70333080125,-96.0468593428,62.498645207,98.5274817473
gemma_to_qwen,6,raw_pc_scores,pragmatist,527.915051407,483.533046679,159.564492999,75.6074516867,69.9866660968,-92.0077780922,18.6873067677
gemma_to_qwen,6,raw_pc_scores,predator,887.988035418,-524.694106269,-305.595067675,431.393785289,264.562698295,-123.311641673,-385.396834726
gemma_to_qwen,6,raw_pc_scores,presenter,390.834708944,280.559448727,178.616145459,-194.826669646,-50.4540075408,24.0204787727,32.4717807264
gemma_to_qwen,6,raw_pc_scores,prey,930.994665339,-688.100496472,-56.2676124742,201.255431167,347.98240998,-74.2742408921,-472.218763223
gemma_to_qwen,6,raw_pc_scores,prisoner,989.207542714,-410.649037893,698.099953339,19.7026391492,-75.0971062508,-484.409886634,-286.137515475
gemma_to_qwen,6,raw_pc_scores,procrastinator,1442.67936273,-140.319946842,1257.44098487,352.281372745,25.4994273768,585.315071028,114.586678883
gemma_to_qwen,6,raw_pc_scores,prodigy,244.748634742,58.9618626627,-3.65676486833,90.5051405596,-48.6075393349,211.376936449,34.3211074932
gemma_to_qwen,6,raw_pc_scores,producer,571.577015441,555.176581509,32.5942999691,-69.5082456217,4.37266559835,-91.4660832261,-64.8097117679
gemma_to_qwen,6,raw_pc_scores,programmer,537.177778379,515.829738317,47.5577193956,72.6751180858,42.4971669358,-61.1178127578,-96.9269877588
gemma_to_qwen,6,raw_pc_scores,proofreader,724.39997587,643.297504914,153.699741,187.501999759,-39.5016654332,213.121482995,-71.8462721972
gemma_to_qwen,6,raw_pc_scores,prophet,1018.30085811,-797.218720821,-559.824281536,-63.1111331146,-104.313252398,-77.4751172617,259.054162392
gemma_to_qwen,6,raw_pc_scores,provincial,1170.53402195,-519.842734801,628.03326212,-209.884573901,195.4591307,-713.949079272,336.910307593
gemma_to_qwen,6,raw_pc_scores,provocateur,873.481833854,-329.644408774,284.915722892,575.460002478,-409.929759227,172.085654153,210.518441871
gemma_to_qwen,6,raw_pc_scores,psychologist,590.063162197,566.144751891,-53.7648537079,-88.8319735483,76.2338854825,68.856542584,79.4987265101
gemma_to_qwen,6,raw_pc_scores,publisher,556.516143399,548.312692515,-58.7806140783,-56.8228333412,25.049007343,-40.8443687431,9.14870937659
gemma_to_qwen,6,raw_pc_scores,purist,690.666722067,-283.436862667,-342.953544137,251.51723611,-198.022881627,12.0321379206,420.057351281
gemma_to_qwen,6,raw_pc_scores,realist,439.954499647,373.769536306,144.521073774,150.298095929,-68.4298428699,-74.2845503254,-13.4014652765
gemma_to_qwen,6,raw_pc_scores,rebel,735.018043082,-376.869043105,336.26529139,385.478844234,-341.926302021,-81.2217177895,114.203323085
gemma_to_qwen,6,raw_pc_scores,recruiter,582.043909747,573.078840857,57.6320874103,-76.3132784271,9.25050236289,-33.3221205458,-3.82695188691
gemma_to_qwen,6,raw_pc_scores,refugee,528.548501158,-278.4901664,159.728002143,-320.231525869,-79.7921620817,-94.2589427795,-241.855210907
gemma_to_qwen,6,raw_pc_scores,reporter,425.009329256,409.481713567,50.2857735957,-12.0006184511,-80.6553353467,-58.7566440068,-18.0929821823
gemma_to_qwen,6,raw_pc_scores,researcher,706.636975856,658.128984704,-162.495115174,45.5793397207,167.943687057,8.84593127907,97.1420812689
gemma_to_qwen,6,raw_pc_scores,retiree,644.874123267,-82.6442620389,579.850095481,-162.271906204,-129.671413425,-151.212256795,82.4283566126
gemma_to_qwen,6,raw_pc_scores,revenant,949.402448417,-788.361870329,-460.496860968,145.371950049,-91.6239121509,-81.892540419,-177.648186581
gemma_to_qwen,6,raw_pc_scores,reviewer,716.254667571,680.764425518,-181.820808826,-27.2816084093,114.419761152,-27.6007228899,43.860818977
gemma_to_qwen,6,raw_pc_scores,revolutionary,416.59281201,-150.709325175,-84.9281148607,178.572263344,-248.341516913,-97.1858552316,201.536182644
gemma_to_qwen,6,raw_pc_scores,robot,894.139812357,503.047921039,-326.40689089,487.748157762,390.799714175,214.518315314,56.9784622105
gemma_to_qwen,6,raw_pc_scores,rogue,861.510090474,-446.474544676,270.226976964,431.363680037,-1.69828554354,-510.930903432,-150.69705092
gemma_to_qwen,6,raw_pc_scores,romantic,853.862195377,-603.314009701,-252.054028903,-376.700059489,-319.593931948,149.205920039,187.765806724
gemma_to_qwen,6,raw_pc_scores,saboteur,589.741073378,47.7735738261,39.8718481859,544.03231819,-135.281784052,-54.1582424808,-163.453404475
gemma_to_qwen,6,raw_pc_scores,sage,821.649000606,-495.894314711,-535.775184885,-291.033393099,-117.929943855,-52.4494245257,201.945562975
gemma_to_qwen,6,raw_pc_scores,scheduler,607.20069743,599.415655158,36.3506070143,50.342813303,48.5669322823,52.9576730776,-19.3528235666
gemma_to_qwen,6,raw_pc_scores,scholar,560.969026097,436.92388977,-295.743787487,66.7882650922,6.41495632473,40.950038584,173.61061394
gemma_to_qwen,6,raw_pc_scores,scientist,678.557346129,638.815100524,-153.559906038,105.596729934,122.92668988,30.8484756482,39.5148792063
gemma_to_qwen,6,raw_pc_scores,scout,480.355973281,168.192034135,-49.9864740663,106.319235097,117.311045115,-386.214547878,-160.39736619
gemma_to_qwen,6,raw_pc_scores,screener,737.424042107,718.934365122,5.61669386615,91.8399204348,120.564414546,43.6885914178,-44.9111034557
gemma_to_qwen,6,raw_pc_scores,secretary,611.935856377,596.676789038,42.1238098914,43.6715763525,105.322323379,52.8590882636,29.5601892505
gemma_to_qwen,6,raw_pc_scores,shaman,1098.49053611,-737.181723679,-572.129468218,-490.647227438,172.350833353,-225.824292481,120.317551386
gemma_to_qwen,6,raw_pc_scores,shapeshifter,506.421777668,-339.018842048,-217.867232712,-9.61802685658,20.5437660368,145.709010323,-268.919025156
gemma_to_qwen,6,raw_pc_scores,simulacrum,644.856124536,-227.638454664,-270.820371871,300.515463108,-202.128526248,351.973539699,-188.747514292
gemma_to_qwen,6,raw_pc_scores,skeptic,554.988724527,502.393892747,29.8492730081,215.087123999,-31.4036376498,52.6551737127,68.5613236294
gemma_to_qwen,6,raw_pc_scores,smuggler,1243.33757313,-403.783304453,723.248610088,452.099167236,62.1390284049,-755.572191481,-283.927031825
gemma_to_qwen,6,raw_pc_scores,sociologist,547.66532907,532.324135451,-97.3404591433,-33.8112435301,18.8702666541,25.1920873583,70.4218295526
gemma_to_qwen,6,raw_pc_scores,soldier,751.894888082,-64.5782904835,261.89599592,322.897377061,28.8725740993,-585.967352091,-210.076117343
gemma_to_qwen,6,raw_pc_scores,sommelier,211.554993257,87.1713225523,-65.48655641,-31.3051190118,-171.748165888,-12.6316579209,47.235419782
gemma_to_qwen,6,raw_pc_scores,specialist,551.786405885,498.18742078,-133.365960621,76.64806731,141.576897929,-6.42672703153,111.941078133
gemma_to_qwen,6,raw_pc_scores,spirit,993.556005502,-680.304492376,-657.655030209,-280.518996184,-69.6486119361,36.7703528858,83.2784470707
gemma_to_qwen,6,raw_pc_scores,spy,678.268544463,52.0884079913,84.9651379869,500.039228959,-59.5985929863,-277.678850628,-345.570795377
gemma_to_qwen,6,raw_pc_scores,statistician,631.685023724,602.183422084,-24.8004214067,142.090865421,98.6632523008,73.1270443155,22.676385528
gemma_to_qwen,6,raw_pc_scores,stoic,672.654798438,-265.160239663,-433.644657116,156.528480747,-158.708977743,-38.10838609,378.106972333
gemma_to_qwen,6,raw_pc_scores,strategist,674.313878915,622.398772066,-194.832698822,17.4464430881,148.256775935,-69.3011479134,47.666510351
gemma_to_qwen,6,raw_pc_scores,student,718.683477568,388.099951399,528.919110293,-164.578855499,37.6033529817,225.445490509,-82.4806789237
gemma_to_qwen,6,raw_pc_scores,summarizer,649.513061066,583.104004649,-149.466871389,-95.2040709274,163.612239487,-33.274533567,150.255169629
gemma_to_qwen,6,raw_pc_scores,supervisor,660.322826717,643.848968563,-4.71144106221,-32.7712587641,118.005597301,-75.6284918147,27.2689992026
gemma_to_qwen,6,raw_pc_scores,surfer,852.274227397,-423.858559929,439.010123394,-283.596064485,56.4476731777,-446.879828659,-265.839693343
gemma_to_qwen,6,raw_pc_scores,survivor,608.679581209,-345.739375566,211.410392656,-242.925321458,-235.4449074,-250.353377679,-170.695438427
gemma_to_qwen,6,raw_pc_scores,swarm,647.770822959,-146.958592117,-502.661801518,146.809337822,191.778617669,196.222870768,-220.240526913
gemma_to_qwen,6,raw_pc_scores,symbiont,325.928793587,151.582537098,-230.470284336,-62.7907862247,61.7134381652,74.2476370126,-129.891562803
gemma_to_qwen,6,raw_pc_scores,synthesizer,427.96608207,349.31259983,-207.806312057,-99.5304054018,66.6314904962,41.1186159716,43.765442616
gemma_to_qwen,6,raw_pc_scores,teacher,561.325206642,465.23008774,189.05955784,-224.667582124,95.3736542996,51.8284618077,25.4084792386
gemma_to_qwen,6,raw_pc_scores,technologist,436.903383953,430.981935975,-43.2160900805,46.8979765823,-28.4119634996,-1.18053667483,-16.2312595777
gemma_to_qwen,6,raw_pc_scores,teenager,1290.16087331,-41.0195817989,1220.38286582,-18.4903788711,-50.5081985155,374.47130542,-174.288275364
gemma_to_qwen,6,raw_pc_scores,theorist,492.325504804,385.287353942,-277.181087182,62.1135080789,62.0440021527,78.5890728028,56.7883265186
gemma_to_qwen,6,raw_pc_scores,therapist,699.28369198,534.182003447,59.0218369803,-422.018616868,-45.7615755648,88.3034484671,-110.328409894
gemma_to_qwen,6,raw_pc_scores,toddler,2270.44567895,-583.959334635,1072.42382505,-248.730300149,1651.13602435,785.145182073,509.168268801
gemma_to_qwen,6,raw_pc_scores,traditionalist,607.200446134,-266.346338872,-260.004197049,-1.06753829563,-67.3913044144,-197.692394936,431.885189034
gemma_to_qwen,6,raw_pc_scores,trainer,603.296583746,568.915629712,10.5463487697,-99.4531306736,158.542975783,-71.7580639069,-3.81164664677
gemma_to_qwen,6,raw_pc_scores,translator,628.316016585,614.227237912,-86.4850053225,-53.3048339587,61.8686908667,32.9602204928,-47.6523282715
