model,model_key,role,trait,raw_cosine,within_model_z_score,within_model_percentile
Qwen/Qwen3-32B,qwen,immigrant,pessimistic,-0.0649883426581,-1.36928749346,7.66423357664
Qwen/Qwen3-32B,qwen,improviser,pessimistic,-0.0312908623782,-0.565490277785,30.6569343066
Qwen/Qwen3-32B,qwen,infant,pessimistic,-0.0739643964816,-1.58339629362,4.74452554745
Qwen/Qwen3-32B,qwen,influencer,pessimistic,-0.0424152904191,-0.830844963387,18.2481751825
Qwen/Qwen3-32B,qwen,instructor,pessimistic,-0.0369322455715,-0.700056069224,24.8175182482
Qwen/Qwen3-32B,qwen,interpreter,pessimistic,-0.0212264137045,-0.325419632918,40.5109489051
Qwen/Qwen3-32B,qwen,interviewer,pessimistic,-0.0209492520964,-0.318808404807,40.8759124088
Qwen/Qwen3-32B,qwen,jester,pessimistic,0.0637074217966,1.70053542145,93.795620438
Qwen/Qwen3-32B,qwen,journalist,pessimistic,0.0125901284055,0.481217604231,71.5328467153
Qwen/Qwen3-32B,qwen,judge,pessimistic,0.0118319138981,0.46313166116,70.4379562044
Qwen/Qwen3-32B,qwen,lawyer,pessimistic,0.0288075830288,0.868057948471,82.1167883212
Qwen/Qwen3-32B,qwen,leviathan,pessimistic,0.0404313988823,1.14532469782,86.1313868613
Qwen/Qwen3-32B,qwen,librarian,pessimistic,-0.0239708165031,-0.390882786539,37.9562043796
Qwen/Qwen3-32B,qwen,linguist,pessimistic,0.0152373583468,0.544362861335,72.6277372263
Qwen/Qwen3-32B,qwen,loner,pessimistic,0.0110800716489,0.445197717686,69.3430656934
Qwen/Qwen3-32B,qwen,luddite,pessimistic,0.0370435693546,1.06451367223,85.0364963504
Qwen/Qwen3-32B,qwen,marketer,pessimistic,-0.0298898341341,-0.53207108465,32.4817518248
Qwen/Qwen3-32B,qwen,martyr,pessimistic,-0.00197806063511,0.133717741005,58.0291970803
Qwen/Qwen3-32B,qwen,mathematician,pessimistic,0.0203197341428,0.665594463221,76.6423357664
Qwen/Qwen3-32B,qwen,maverick,pessimistic,0.0581731170857,1.5685238087,91.2408759124
Qwen/Qwen3-32B,qwen,mechanic,pessimistic,-0.00554381187392,0.0486626895965,54.3795620438
Qwen/Qwen3-32B,qwen,mediator,pessimistic,-0.0473173661006,-0.947775806618,15.3284671533
Qwen/Qwen3-32B,qwen,mentor,pessimistic,-0.0452301273324,-0.897988205397,16.0583941606
Qwen/Qwen3-32B,qwen,merchant,pessimistic,-0.0154860171666,-0.188492043207,45.6204379562
Qwen/Qwen3-32B,qwen,minimalist,pessimistic,-0.0687848859178,-1.45984770378,6.93430656934
Qwen/Qwen3-32B,qwen,moderator,pessimistic,-0.0477874902848,-0.958989835298,14.598540146
Qwen/Qwen3-32B,qwen,musician,pessimistic,-0.052859570224,-1.07997584668,11.6788321168
Qwen/Qwen3-32B,qwen,mycorrhizal,pessimistic,-0.0282446312214,-0.492827511852,34.3065693431
Qwen/Qwen3-32B,qwen,mystic,pessimistic,-0.0435242428055,-0.857297173855,17.1532846715
Qwen/Qwen3-32B,qwen,narcissist,pessimistic,0.054837186413,1.48895074377,90.8759124088
Qwen/Qwen3-32B,qwen,narrator,pessimistic,-3.57187795216e-05,0.180049067931,59.8540145985
Qwen/Qwen3-32B,qwen,naturalist,pessimistic,-0.0295251667711,-0.523372552634,32.8467153285
Qwen/Qwen3-32B,qwen,navigator,pessimistic,-0.0356058433125,-0.668416954556,25.9124087591
Qwen/Qwen3-32B,qwen,negotiator,pessimistic,-0.0310906297531,-0.560714062318,31.0218978102
Qwen/Qwen3-32B,qwen,networker,pessimistic,-0.0730767374404,-1.56222266699,5.47445255474
Qwen/Qwen3-32B,qwen,newlywed,pessimistic,-0.0866236438749,-1.88536153621,1.09489051095
Qwen/Qwen3-32B,qwen,nomad,pessimistic,-0.0276188133416,-0.477899669617,35.0364963504
Qwen/Qwen3-32B,qwen,novelist,pessimistic,0.0220638931317,0.707198468247,78.4671532847
Qwen/Qwen3-32B,qwen,nutritionist,pessimistic,-0.0502572791731,-1.01790253189,13.1386861314
Qwen/Qwen3-32B,qwen,observer,pessimistic,0.00897968238214,0.395096433246,66.7883211679
Qwen/Qwen3-32B,qwen,optimist,pessimistic,-0.120253978951,-2.68755711498,0
Qwen/Qwen3-32B,qwen,oracle,pessimistic,-0.00542838047481,0.051416113189,54.7445255474
Qwen/Qwen3-32B,qwen,organizer,pessimistic,-0.0266806165644,-0.455520549548,36.1313868613
Qwen/Qwen3-32B,qwen,orphan,pessimistic,-0.029141991423,-0.51423254349,33.5766423358
Qwen/Qwen3-32B,qwen,pacifist,pessimistic,-0.071220292614,-1.5179402705,6.20437956204
Qwen/Qwen3-32B,qwen,paramedic,pessimistic,-0.0195392543244,-0.285175258535,41.9708029197
Qwen/Qwen3-32B,qwen,parasite,pessimistic,0.0603241128871,1.61983222766,92.700729927
Qwen/Qwen3-32B,qwen,parent,pessimistic,-0.0780955531632,-1.68193814929,3.28467153285
Qwen/Qwen3-32B,qwen,patient,pessimistic,-0.0430769528102,-0.846627816684,17.8832116788
Qwen/Qwen3-32B,qwen,peacekeeper,pessimistic,-0.0567465382272,-1.17269298851,9.48905109489
Qwen/Qwen3-32B,qwen,perfectionist,pessimistic,0.0225560581268,0.718938243729,79.5620437956
Qwen/Qwen3-32B,qwen,pharmacist,pessimistic,-0.023382628278,-0.376852536986,38.3211678832
Qwen/Qwen3-32B,qwen,philosopher,pessimistic,0.0266941622664,0.817645819427,81.0218978102
Qwen/Qwen3-32B,qwen,photographer,pessimistic,-0.037488238132,-0.71331834487,24.0875912409
Qwen/Qwen3-32B,qwen,physicist,pessimistic,0.0141233681323,0.517790481878,71.897810219
Qwen/Qwen3-32B,qwen,pilgrim,pessimistic,-0.0589068652443,-1.22422398807,9.12408759124
Qwen/Qwen3-32B,qwen,pilot,pessimistic,-0.0132669655605,-0.135560266481,47.4452554745
Qwen/Qwen3-32B,qwen,pirate,pessimistic,0.0291943831201,0.877284419822,82.4817518248
Qwen/Qwen3-32B,qwen,planner,pessimistic,-0.0220211131484,-0.344375863323,39.7810218978
Qwen/Qwen3-32B,qwen,playwright,pessimistic,0.00577159728706,0.318572911438,65.6934306569
Qwen/Qwen3-32B,qwen,podcaster,pessimistic,-0.0276952368363,-0.47972262468,34.6715328467
Qwen/Qwen3-32B,qwen,poet,pessimistic,-0.0114752471516,-0.092821810774,50
Qwen/Qwen3-32B,qwen,polymath,pessimistic,0.00297647224926,0.251899863359,63.503649635
Qwen/Qwen3-32B,qwen,pragmatist,pessimistic,-0.00427958038918,0.07881882409,55.4744525547
Qwen/Qwen3-32B,qwen,predator,pessimistic,0.034573804627,1.00560155194,84.3065693431
Qwen/Qwen3-32B,qwen,presenter,pessimistic,-0.0529031857913,-1.08101622333,11.3138686131
Qwen/Qwen3-32B,qwen,prey,pessimistic,0.016955709075,0.585351253328,74.4525547445
Qwen/Qwen3-32B,qwen,prisoner,pessimistic,0.0222310089551,0.711184737621,78.8321167883
Qwen/Qwen3-32B,qwen,procrastinator,pessimistic,0.0422402015571,1.18847067021,87.2262773723
Qwen/Qwen3-32B,qwen,prodigy,pessimistic,0.000603323880821,0.195292365258,60.5839416058
Qwen/Qwen3-32B,qwen,producer,pessimistic,-0.0274215569697,-0.473194447708,35.401459854
Qwen/Qwen3-32B,qwen,programmer,pessimistic,-0.000172322559747,0.176790612483,59.1240875912
Qwen/Qwen3-32B,qwen,proofreader,pessimistic,-0.0269777380912,-0.462607888244,35.7664233577
Qwen/Qwen3-32B,qwen,prophet,pessimistic,0.0204185372953,0.667951247712,77.0072992701
Qwen/Qwen3-32B,qwen,provincial,pessimistic,-0.0564812689749,-1.16636543272,9.85401459854
Qwen/Qwen3-32B,qwen,provocateur,pessimistic,0.101849773093,2.61035762528,99.6350364964
Qwen/Qwen3-32B,qwen,psychologist,pessimistic,-0.00649271018022,0.0260283023893,54.0145985401
Qwen/Qwen3-32B,qwen,publisher,pessimistic,-0.0218042649473,-0.339203310991,40.1459854015
Qwen/Qwen3-32B,qwen,purist,pessimistic,0.0399810342133,1.13458199944,85.7664233577
Qwen/Qwen3-32B,qwen,realist,pessimistic,0.0447300135539,1.24786098468,88.3211678832
Qwen/Qwen3-32B,qwen,rebel,pessimistic,0.0759371654368,1.99225556802,97.0802919708
Qwen/Qwen3-32B,qwen,recruiter,pessimistic,-0.0431682296127,-0.848805072642,17.5182481752
Qwen/Qwen3-32B,qwen,refugee,pessimistic,-0.0503639787036,-1.02044767131,12.7737226277
Qwen/Qwen3-32B,qwen,reporter,pessimistic,0.00032714644993,0.188704613054,60.2189781022
Qwen/Qwen3-32B,qwen,researcher,pessimistic,0.00755974768936,0.361226258294,66.4233576642
Qwen/Qwen3-32B,qwen,retiree,pessimistic,-0.0524699234641,-1.0706814728,12.0437956204
Qwen/Qwen3-32B,qwen,revenant,pessimistic,0.0436602424282,1.22234337787,87.9562043796
Qwen/Qwen3-32B,qwen,reviewer,pessimistic,0.00968549644078,0.411932450966,67.8832116788
Qwen/Qwen3-32B,qwen,revolutionary,pessimistic,0.0593089763498,1.59561783788,91.9708029197
Qwen/Qwen3-32B,qwen,robot,pessimistic,0.0311627911199,0.924237511165,82.8467153285
Qwen/Qwen3-32B,qwen,rogue,pessimistic,0.0615063043206,1.6480314335,93.0656934307
Qwen/Qwen3-32B,qwen,romantic,pessimistic,-0.0790808831242,-1.70544155289,2.9197080292
Qwen/Qwen3-32B,qwen,saboteur,pessimistic,0.0906532469886,2.34328316055,98.1751824818
Qwen/Qwen3-32B,qwen,sage,pessimistic,-0.0314561718954,-0.569433460735,30.2919708029
Qwen/Qwen3-32B,qwen,scheduler,pessimistic,-0.0342088376341,-0.635093713016,27.3722627737
Qwen/Qwen3-32B,qwen,scholar,pessimistic,0.0188498490126,0.630532803855,75.5474452555
Qwen/Qwen3-32B,qwen,scientist,pessimistic,0.0097330885929,0.413067682415,68.2481751825
Qwen/Qwen3-32B,qwen,scout,pessimistic,-0.000101949819382,0.178469236887,59.4890510949
Qwen/Qwen3-32B,qwen,screener,pessimistic,-0.00930818847894,-0.0411302387986,52.5547445255
Qwen/Qwen3-32B,qwen,secretary,pessimistic,-0.0327975193186,-0.601429067382,29.197080292
Qwen/Qwen3-32B,qwen,shaman,pessimistic,-0.0647698270017,-1.36407516676,8.02919708029
Qwen/Qwen3-32B,qwen,shapeshifter,pessimistic,-0.0188509441734,-0.268756767351,43.0656934307
Qwen/Qwen3-32B,qwen,simulacrum,pessimistic,0.0633261529003,1.69144088753,93.4306569343
Qwen/Qwen3-32B,qwen,skeptic,pessimistic,0.0663570849552,1.7637387189,94.5255474453
Qwen/Qwen3-32B,qwen,smuggler,pessimistic,0.0595282952987,1.60084932578,92.3357664234
Qwen/Qwen3-32B,qwen,sociologist,pessimistic,0.0148693244748,0.535584026861,72.2627737226
Qwen/Qwen3-32B,qwen,soldier,pessimistic,0.0212672376485,0.688195579784,77.7372262774
Qwen/Qwen3-32B,qwen,sommelier,pessimistic,-0.037358186055,-0.710216169382,24.4525547445
Qwen/Qwen3-32B,qwen,specialist,pessimistic,0.019509007471,0.646255930011,75.9124087591
Qwen/Qwen3-32B,qwen,spirit,pessimistic,-0.0391593396265,-0.753179685163,21.5328467153
Qwen/Qwen3-32B,qwen,spy,pessimistic,0.0705293558934,1.86326128662,95.9854014599
Qwen/Qwen3-32B,qwen,statistician,pessimistic,0.0204892444632,0.669637849328,77.3722627737
Qwen/Qwen3-32B,qwen,stoic,pessimistic,-0.00318843262682,0.10484633493,56.9343065693
Qwen/Qwen3-32B,qwen,strategist,pessimistic,-0.00896653463801,-0.0329806559876,52.9197080292
Qwen/Qwen3-32B,qwen,student,pessimistic,-0.0545419787429,-1.12010689719,10.5839416058
Qwen/Qwen3-32B,qwen,summarizer,pessimistic,-0.0421234882238,-0.823884508477,19.3430656934
Qwen/Qwen3-32B,qwen,supervisor,pessimistic,-0.033272628016,-0.612761993312,28.8321167883
Qwen/Qwen3-32B,qwen,surfer,pessimistic,-0.0451977765689,-0.897216531865,16.4233576642
Qwen/Qwen3-32B,qwen,survivor,pessimistic,-0.0361855291453,-0.682244393714,25.5474452555
Qwen/Qwen3-32B,qwen,swarm,pessimistic,-0.0104186437532,-0.0676182981482,51.8248175182
Qwen/Qwen3-32B,qwen,symbiont,pessimistic,-0.0502134440167,-1.01685691731,13.503649635
Qwen/Qwen3-32B,qwen,synthesizer,pessimistic,-0.013441446432,-0.139722216797,46.7153284672
Qwen/Qwen3-32B,qwen,teacher,pessimistic,-0.0501497226866,-1.01533695121,13.8686131387
Qwen/Qwen3-32B,qwen,technologist,pessimistic,-0.0104815655242,-0.0691191920993,51.4598540146
Qwen/Qwen3-32B,qwen,teenager,pessimistic,-0.0148626301952,-0.173622186239,45.9854014599
Qwen/Qwen3-32B,qwen,theorist,pessimistic,0.0225487726202,0.718764460113,79.197080292
Qwen/Qwen3-32B,qwen,therapist,pessimistic,-0.0737697120297,-1.57875242058,5.10948905109
Qwen/Qwen3-32B,qwen,toddler,pessimistic,-0.0852284602771,-1.85208175737,1.82481751825
Qwen/Qwen3-32B,qwen,traditionalist,pessimistic,-0.0106216005131,-0.0724594933104,51.0948905109
Qwen/Qwen3-32B,qwen,trainer,pessimistic,-0.0422850499942,-0.827738295173,18.9781021898
Qwen/Qwen3-32B,qwen,translator,pessimistic,-0.0252031624613,-0.420278344953,36.496350365
Qwen/Qwen3-32B,qwen,tree,pessimistic,-0.0247701673268,-0.409949967856,37.5912408759
Qwen/Qwen3-32B,qwen,trickster,pessimistic,0.0371712610935,1.06755954578,85.401459854
Qwen/Qwen3-32B,qwen,tulpa,pessimistic,-0.0247796490468,-0.41017613848,37.2262773723
Qwen/Qwen3-32B,qwen,tutor,pessimistic,-0.0380434576405,-0.72656218065,23.3576642336
Qwen/Qwen3-32B,qwen,validator,pessimistic,0.0119564242982,0.466101649186,70.802919708
Qwen/Qwen3-32B,qwen,vampire,pessimistic,0.0673030548192,1.786303253,95.2554744526
Qwen/Qwen3-32B,qwen,vegan,pessimistic,-0.0723216446075,-1.54421118626,5.83941605839
Qwen/Qwen3-32B,qwen,veteran,pessimistic,-0.0123214242929,-0.113005955835,48.9051094891
Qwen/Qwen3-32B,qwen,veterinarian,pessimistic,-0.0383837231102,-0.734678646181,22.6277372263
Qwen/Qwen3-32B,qwen,vigilante,pessimistic,0.0665871976501,1.76922767362,94.8905109489
Qwen/Qwen3-32B,qwen,virtuoso,pessimistic,-0.0107227748063,-0.0748728374088,50.7299270073
Qwen/Qwen3-32B,qwen,virus,pessimistic,0.0518061493247,1.41665040701,89.4160583942
Qwen/Qwen3-32B,qwen,visionary,pessimistic,-0.022554776533,-0.357105513704,39.0510948905
Qwen/Qwen3-32B,qwen,void,pessimistic,0.0512446922978,1.40325778562,89.0510948905
Qwen/Qwen3-32B,qwen,wanderer,pessimistic,-0.0155446752892,-0.189891234935,45.2554744526
Qwen/Qwen3-32B,qwen,warrior,pessimistic,0.00902641893195,0.396211255728,67.1532846715
Qwen/Qwen3-32B,qwen,whale,pessimistic,-0.0249896738174,-0.415185929254,36.8613138686
Qwen/Qwen3-32B,qwen,widow,pessimistic,-0.059642381245,-1.2417684961,8.75912408759
Qwen/Qwen3-32B,qwen,wind,pessimistic,-0.0308888765373,-0.555901575694,31.3868613139
Qwen/Qwen3-32B,qwen,witch,pessimistic,-0.00836603434287,-0.0186567225292,53.2846715328
Qwen/Qwen3-32B,qwen,witness,pessimistic,0.00140985985973,0.214530936475,61.6788321168
Qwen/Qwen3-32B,qwen,workaholic,pessimistic,0.0527079413832,1.4381611532,90.5109489051
Qwen/Qwen3-32B,qwen,wraith,pessimistic,0.0360905287481,1.04178047735,84.6715328467
Qwen/Qwen3-32B,qwen,writer,pessimistic,-0.017642907579,-0.239941068285,44.5255474453
Qwen/Qwen3-32B,qwen,zealot,pessimistic,0.0796362979525,2.08049220743,97.4452554745
Qwen/Qwen3-32B,qwen,zeitgeist,pessimistic,0.00582003192947,0.319728239088,66.0583941606
Qwen/Qwen3-32B,qwen,aberration,traditional,-0.131200762436,-2.2161878818,2.1897810219
Qwen/Qwen3-32B,qwen,absurdist,traditional,-0.138769654497,-2.38288382363,1.4598540146
Qwen/Qwen3-32B,qwen,accountant,traditional,0.0396727181308,1.54709947259,96.3503649635
Qwen/Qwen3-32B,qwen,activist,traditional,-0.0781691682847,-1.04822941925,17.1532846715
Qwen/Qwen3-32B,qwen,actor,traditional,-0.0659225859218,-0.778512852418,21.5328467153
Qwen/Qwen3-32B,qwen,addict,traditional,-0.0804262457858,-1.09793889546,15.6934306569
Qwen/Qwen3-32B,qwen,adolescent,traditional,-0.0946055258,-1.41022085399,10.2189781022
Qwen/Qwen3-32B,qwen,advocate,traditional,-0.020042558688,0.231940763527,52.1897810219
Qwen/Qwen3-32B,qwen,alien,traditional,-0.0668760090164,-0.799510874248,19.3430656934
Qwen/Qwen3-32B,qwen,altruist,traditional,0.0168451824364,1.04434985852,86.8613138686
Qwen/Qwen3-32B,qwen,amateur,traditional,-0.0183276317239,0.269710012074,55.4744525547
Qwen/Qwen3-32B,qwen,ambassador,traditional,0.0266132285056,1.2594795798,92.3357664234
Qwen/Qwen3-32B,qwen,amnesiac,traditional,-0.0674910825975,-0.813057146156,18.6131386861
Qwen/Qwen3-32B,qwen,analyst,traditional,0.00481724818532,0.779448759083,76.6423357664
Qwen/Qwen3-32B,qwen,anarchist,traditional,-0.117729569786,-1.9195007143,4.3795620438
Qwen/Qwen3-32B,qwen,ancient,traditional,-0.0448112928692,-0.313561463144,33.5766423358
Qwen/Qwen3-32B,qwen,angel,traditional,0.0220487697216,1.15895274577,90.8759124088
Qwen/Qwen3-32B,qwen,anthropologist,traditional,-0.0184344398182,0.267357689471,55.1094890511
Qwen/Qwen3-32B,qwen,archaeologist,traditional,-0.00708036226344,0.517417888051,67.8832116788
Qwen/Qwen3-32B,qwen,architect,traditional,-0.00794628302647,0.498347002114,66.0583941606
Qwen/Qwen3-32B,qwen,archivist,traditional,0.0205081822811,1.1250231201,90.1459854015
Qwen/Qwen3-32B,qwen,artisan,traditional,-0.00191421068703,0.631196297865,71.1678832117
Qwen/Qwen3-32B,qwen,ascetic,traditional,-0.0184835290519,0.266276556859,54.7445255474
Qwen/Qwen3-32B,qwen,assistant,traditional,0.0178331569613,1.06610883495,88.3211678832
Qwen/Qwen3-32B,qwen,auctioneer,traditional,-0.0400387524558,-0.20845187606,37.9562043796
Qwen/Qwen3-32B,qwen,auditor,traditional,0.0296823263369,1.32707284834,93.4306569343
Qwen/Qwen3-32B,qwen,avatar,traditional,-0.0275884779153,0.065750771311,45.2554744526
Qwen/Qwen3-32B,qwen,bard,traditional,-0.00772122388059,0.503303664991,66.7883211679
Qwen/Qwen3-32B,qwen,bartender,traditional,-0.0423592606284,-0.259558338178,36.496350365
Qwen/Qwen3-32B,qwen,biologist,traditional,-0.00109279010507,0.649287119673,72.9927007299
Qwen/Qwen3-32B,qwen,blogger,traditional,-0.0428969346181,-0.271399975157,35.0364963504
Qwen/Qwen3-32B,qwen,bohemian,traditional,-0.107366538134,-1.69126713563,5.83941605839
Qwen/Qwen3-32B,qwen,builder,traditional,-0.00496797267729,0.563940783182,68.9781021898
Qwen/Qwen3-32B,qwen,caregiver,traditional,0.0327558835326,1.39476432913,93.795620438
Qwen/Qwen3-32B,qwen,cartographer,traditional,-0.00172122619443,0.635446554243,71.897810219
Qwen/Qwen3-32B,qwen,caveman,traditional,-0.0305024641658,0.00157365283047,43.0656934307
Qwen/Qwen3-32B,qwen,celebrity,traditional,-0.0538628159801,-0.512910609355,26.2773722628
Qwen/Qwen3-32B,qwen,chameleon,traditional,-0.0468430733111,-0.358309036719,32.8467153285
Qwen/Qwen3-32B,qwen,chef,traditional,-0.00524063011252,0.557935823988,68.2481751825
Qwen/Qwen3-32B,qwen,chemist,traditional,-0.00196470961966,0.630084118292,70.802919708
Qwen/Qwen3-32B,qwen,chimera,traditional,-0.0835680593924,-1.16713364339,13.8686131387
Qwen/Qwen3-32B,qwen,coach,traditional,-0.00712079205784,0.5165274694,67.5182481752
Qwen/Qwen3-32B,qwen,collaborator,traditional,0.00704464673108,0.828504591226,80.2919708029
Qwen/Qwen3-32B,qwen,collector,traditional,-0.00903967720078,0.474266281947,64.598540146
Qwen/Qwen3-32B,qwen,comedian,traditional,-0.124404898373,-2.06651697204,3.28467153285
Qwen/Qwen3-32B,qwen,competitor,traditional,-0.0969561283961,-1.46199011037,8.39416058394
Qwen/Qwen3-32B,qwen,composer,traditional,-0.0299040938829,0.0147520542509,43.795620438
Qwen/Qwen3-32B,qwen,conservator,traditional,0.0249036035391,1.22182710151,91.6058394161
Qwen/Qwen3-32B,qwen,consultant,traditional,0.00254292487517,0.729359464217,74.4525547445
Qwen/Qwen3-32B,qwen,contrarian,traditional,-0.12251303471,-2.02485090088,3.6496350365
Qwen/Qwen3-32B,qwen,coordinator,traditional,0.0119519163221,0.93658142992,83.9416058394
Qwen/Qwen3-32B,qwen,coral_reef,traditional,-0.0271533184935,0.0753346455541,46.3503649635
Qwen/Qwen3-32B,qwen,cosmopolitan,traditional,-0.0243576412795,0.13690614671,48.5401459854
Qwen/Qwen3-32B,qwen,counselor,traditional,0.0131407430187,0.962763939102,85.0364963504
Qwen/Qwen3-32B,qwen,criminal,traditional,-0.102539382145,-1.58495470475,6.20437956204
Qwen/Qwen3-32B,qwen,critic,traditional,-0.0229913266858,0.166997617989,50
Qwen/Qwen3-32B,qwen,crystalline,traditional,-0.0528539623736,-0.490691795721,27.3722627737
Qwen/Qwen3-32B,qwen,curator,traditional,-0.0209666598175,0.211588523476,51.4598540146
Qwen/Qwen3-32B,qwen,cyborg,traditional,-0.046988465714,-0.361511133321,32.4817518248
Qwen/Qwen3-32B,qwen,cynic,traditional,-0.129608742006,-2.18112550504,2.55474452555
Qwen/Qwen3-32B,qwen,daredevil,traditional,-0.137162101928,-2.34747936981,1.82481751825
Qwen/Qwen3-32B,qwen,debugger,traditional,-0.0146892908922,0.349840187907,59.8540145985
Qwen/Qwen3-32B,qwen,demon,traditional,-0.0883362555015,-1.27214755228,12.4087591241
Qwen/Qwen3-32B,qwen,designer,traditional,-0.0342659899164,-0.0813135735424,40.8759124088
Qwen/Qwen3-32B,qwen,destroyer,traditional,-0.126562107889,-2.11402697337,2.9197080292
Qwen/Qwen3-32B,qwen,detective,traditional,-0.0158752484329,0.323720868508,58.3941605839
Qwen/Qwen3-32B,qwen,devils_advocate,traditional,-0.0828662217536,-1.1516764952,14.9635036496
Qwen/Qwen3-32B,qwen,dilettante,traditional,-0.0584876428042,-0.614766978439,24.8175182482
Qwen/Qwen3-32B,qwen,dispatcher,traditional,0.00584087407531,0.801992914879,78.4671532847
Qwen/Qwen3-32B,qwen,divorcee,traditional,-0.0421811289471,-0.255635197494,36.8613138686
Qwen/Qwen3-32B,qwen,doctor,traditional,0.0392300375167,1.53734995294,95.6204379562
Qwen/Qwen3-32B,qwen,dreamer,traditional,-0.0653800305316,-0.766563708335,21.897810219
Qwen/Qwen3-32B,qwen,echo,traditional,-0.0502425462979,-0.433178429328,29.5620437956
Qwen/Qwen3-32B,qwen,economist,traditional,-0.00861447120788,0.48363094363,64.9635036496
Qwen/Qwen3-32B,qwen,ecosystem,traditional,-0.0142985736291,0.358445275897,60.2189781022
Qwen/Qwen3-32B,qwen,editor,traditional,0.0447236843154,1.65834105968,98.1751824818
Qwen/Qwen3-32B,qwen,egregore,traditional,-0.0764818970482,-1.01106925556,17.5182481752
Qwen/Qwen3-32B,qwen,elder,traditional,0.00763164820172,0.841432607932,81.3868613139
Qwen/Qwen3-32B,qwen,eldritch,traditional,-0.0966444343799,-1.45512541642,8.75912408759
Qwen/Qwen3-32B,qwen,emissary,traditional,0.00460717270523,0.774822093815,76.2773722628
Qwen/Qwen3-32B,qwen,empath,traditional,-0.0272597420379,0.072990792209,45.9854014599
Qwen/Qwen3-32B,qwen,engineer,traditional,-0.0148223759294,0.346909146555,59.4890510949
Qwen/Qwen3-32B,qwen,entrepreneur,traditional,-0.0659869087475,-0.77992948697,21.1678832117
Qwen/Qwen3-32B,qwen,evaluator,traditional,0.012436166515,0.947246470636,84.3065693431
Qwen/Qwen3-32B,qwen,evangelist,traditional,-0.0859845130299,-1.22035319148,13.1386861314
Qwen/Qwen3-32B,qwen,examiner,traditional,0.0252805205532,1.23012825526,91.9708029197
Qwen/Qwen3-32B,qwen,exile,traditional,-0.0522159460568,-0.476640237053,28.4671532847
Qwen/Qwen3-32B,qwen,expatriate,traditional,-0.0196098632658,0.241470371079,53.6496350365
Qwen/Qwen3-32B,qwen,facilitator,traditional,0.0071538180273,0.830908960571,80.6569343066
Qwen/Qwen3-32B,qwen,familiar,traditional,-0.0015428285547,0.63937555235,72.2627737226
Qwen/Qwen3-32B,qwen,fixer,traditional,-0.0825439383528,-1.1445785825,15.3284671533
Qwen/Qwen3-32B,qwen,flaneur,traditional,-0.0865006101258,-1.23171962276,12.7737226277
Qwen/Qwen3-32B,qwen,fool,traditional,-0.0831603038463,-1.15815330726,14.598540146
Qwen/Qwen3-32B,qwen,forecaster,traditional,-0.0250702795422,0.121211127488,48.1751824818
Qwen/Qwen3-32B,qwen,futurist,traditional,-0.0667316204328,-0.796330885587,20.4379562044
Qwen/Qwen3-32B,qwen,gamer,traditional,-0.0890184326323,-1.28717170092,12.0437956204
Qwen/Qwen3-32B,qwen,generalist,traditional,-0.0140935744194,0.36296014228,60.5839416058
Qwen/Qwen3-32B,qwen,genie,traditional,-0.0831947321979,-1.1589115512,14.2335766423
Qwen/Qwen3-32B,qwen,geographer,traditional,-0.00744322358134,0.509426294478,67.1532846715
Qwen/Qwen3-32B,qwen,ghost,traditional,-0.0475034047488,-0.372852059668,32.1167883212
Qwen/Qwen3-32B,qwen,golem,traditional,0.00680077589079,0.823133622915,79.9270072993
Qwen/Qwen3-32B,qwen,gossip,traditional,-0.115132835241,-1.86231069134,5.10948905109
Qwen/Qwen3-32B,qwen,grader,traditional,0.0418990410041,1.59613161431,97.4452554745
Qwen/Qwen3-32B,qwen,graduate,traditional,-0.0389438308689,-0.184337516427,39.4160583942
Qwen/Qwen3-32B,qwen,grandparent,traditional,0.034446926162,1.43200755331,94.5255474453
Qwen/Qwen3-32B,qwen,guardian,traditional,0.00758945609163,0.840503376352,81.0218978102
Qwen/Qwen3-32B,qwen,guide,traditional,-0.0112726904834,0.425086791832,62.7737226277
Qwen/Qwen3-32B,qwen,guru,traditional,-0.0395844885736,-0.198447248556,38.6861313869
Qwen/Qwen3-32B,qwen,hacker,traditional,-0.121335044236,-1.99890704674,4.01459854015
Qwen/Qwen3-32B,qwen,healer,traditional,-0.00519394496917,0.558964009339,68.6131386861
Qwen/Qwen3-32B,qwen,hedonist,traditional,-0.0784854300272,-1.055194712,16.7883211679
Qwen/Qwen3-32B,qwen,hermit,traditional,-0.016728507883,0.304928833091,57.6642335766
Qwen/Qwen3-32B,qwen,historian,traditional,0.00498427522158,0.783127333027,77.0072992701
Qwen/Qwen3-32B,qwen,hive,traditional,-0.0489627277316,-0.40499193128,31.0218978102
Qwen/Qwen3-32B,qwen,hoarder,traditional,-0.0629990996752,-0.714126507701,22.6277372263
Qwen/Qwen3-32B,qwen,homunculus,traditional,-0.0391553397273,-0.188995750166,39.0510948905
Qwen/Qwen3-32B,qwen,hybrid,traditional,-0.0396536439293,-0.199970313894,38.3211678832
Qwen/Qwen3-32B,qwen,idealist,traditional,-0.0270450164253,0.0777198711737,47.0802919708
Qwen/Qwen3-32B,qwen,immigrant,traditional,-0.00907369310804,0.473517121614,63.8686131387
Qwen/Qwen3-32B,qwen,improviser,traditional,-0.0995796913335,-1.5197709971,7.66423357664
