persona,nearest_neighbor_distance,mean_5nn_distance,mean_5nn_distance_percentile,profile_pca_reconstruction_error,reconstruction_error_percentile,neighbor_1,neighbor_1_distance,neighbor_2,neighbor_2_distance,neighbor_3,neighbor_3_distance,neighbor_4,neighbor_4_distance,neighbor_5,neighbor_5_distance
tulpa,3.383459160103403,4.5601418012104045,36.72727272727273,3.0734780687829937,64.36363636363637,merchant,3.383459160103403,builder,4.3931302295971895,guide,4.693656723320092,navigator,5.042347736195252,chef,5.2881151568360805
tutor,1.5348688132502897,4.5052421120050425,34.909090909090914,2.5881733261161175,47.27272727272727,teacher,1.5348688132502897,coach,4.2131653953459045,veterinarian,5.1540741557367635,collaborator,5.344283010011754,networker,6.279819185680502
validator,1.9196723724368991,2.611995454993586,2.5454545454545454,2.1155046213526196,24.0,auditor,1.9196723724368991,lawyer,2.3208719754122114,scientist,2.3567187687340736,reviewer,2.8322001983403386,evaluator,3.630513960044409
vampire,5.205852373876008,5.981204875293315,61.45454545454545,2.2957736300170724,36.0,revenant,5.205852373876008,leviathan,5.590734124099321,demon,5.9792732407304054,wraith,6.177051945000924,predator,6.953112692759916
vegan,2.946448874714956,4.832726215161185,43.27272727272727,5.312296468059724,97.45454545454545,networker,2.946448874714956,interpreter,4.347441523031514,guide,4.664763245602264,mentor,6.040691097919072,coach,6.164286334538117
veteran,7.73406228014089,8.119970924541153,85.81818181818181,3.1972322130666875,70.9090909090909,celebrity,7.73406228014089,soldier,7.856558955441658,mechanic,8.185434201880351,builder,8.264460676607921,witness,8.559338508634946
veterinarian,4.119785694223508,4.488819078937107,34.18181818181818,2.580317921531061,46.909090909090914,nutritionist,4.119785694223508,coach,4.42261647717673,recruiter,4.6066536478359525,interpreter,4.624230006015436,pharmacist,4.670809569433908
vigilante,5.119476228582474,6.9438435847284925,72.0,2.415379180357493,41.45454545454545,fixer,5.119476228582474,contrarian,6.590117928322333,loner,6.785231773600787,rogue,7.436836994655047,hedonist,8.78755499848182
virtuoso,5.08063137403779,5.596293864660412,53.81818181818182,2.9894299599032506,60.72727272727273,witch,5.08063137403779,ancient,5.413782801372191,narrator,5.673174000338633,familiar,5.882165263351283,oracle,5.93171588420216
virus,5.527279253644657,7.836984427404579,82.9090909090909,3.117454014155012,69.0909090909091,spy,5.527279253644657,parasite,7.63686654395658,saboteur,8.059156780297783,soldier,8.46729299570319,devils_advocate,9.494326563420682
visionary,6.64719063696952,8.062079314371443,85.0909090909091,2.91755670706586,58.18181818181818,zeitgeist,6.64719063696952,anarchist,7.5889286246842085,novelist,8.533504159732761,evangelist,8.54632713627624,photographer,8.994446014194487
void,5.691910659940833,6.805356161828047,70.54545454545455,4.15258476888897,87.27272727272727,leviathan,5.691910659940833,wraith,6.420448039692471,eldritch,6.586750120803224,vampire,7.247534693066438,revenant,8.080137295637272
wanderer,5.31070424566925,6.096950516631871,62.909090909090914,2.1502568229363774,27.27272727272727,exile,5.31070424566925,dreamer,6.023414016117277,narrator,6.037418962600109,bard,6.278606114648054,wind,6.834609244124666
warrior,5.85560317661608,7.040029927715054,73.81818181818181,3.8515715937317347,84.0,martyr,5.85560317661608,exile,7.003658465465169,revenant,7.336797151401484,coral_reef,7.358057021266503,chimera,7.64603382382603
whale,2.7862278107911487,3.4100760254948823,12.727272727272727,2.983952826877135,60.0,tree,2.7862278107911487,wind,3.084484946981777,coral_reef,3.4390535332667724,hermit,3.790133506101535,mycorrhizal,3.9504803303331766
widow,5.388165501424739,5.864502421960829,59.27272727272728,2.8015407722065127,55.27272727272727,refugee,5.388165501424739,orphan,5.416501546346164,nomad,5.909250960012862,survivor,6.123825652417381,elder,6.484768449603001
wind,3.084484946981777,3.924593579999088,24.727272727272727,2.665875820628892,50.90909090909091,whale,3.084484946981777,tree,3.0949140375423543,echo,4.3188398391065075,ghost,4.496412934950351,coral_reef,4.628316141414449
witch,3.3492004107470605,3.841459735339046,22.545454545454547,2.343154983058698,38.90909090909091,bard,3.3492004107470605,oracle,3.402037866386598,tree,3.9865778743893636,ancient,4.1450515987148995,dreamer,4.32443092645731
witness,2.9065930663529005,4.5621330698200495,37.09090909090909,1.3404523184738686,2.181818181818182,merchant,2.9065930663529005,builder,4.327155590470862,scout,4.959156534479433,writer,5.255390237959055,prodigy,5.3623699198379935
workaholic,10.165826769683145,12.402593805458213,97.45454545454545,4.519562492924296,91.27272727272727,narcissist,10.165826769683145,competitor,11.250216180503799,cynic,12.432216498606211,parasite,13.713530364138393,predator,14.451179214359522
wraith,3.648086898813768,4.3485654632589945,31.636363636363633,2.4959718767686145,44.36363636363637,revenant,3.648086898813768,echo,3.8124634489805422,leviathan,4.035455935199845,ghost,4.258373710021723,ancient,5.988447323279093
writer,3.388889205379597,4.943123924062072,44.36363636363637,1.5721932975151363,6.545454545454546,prodigy,3.388889205379597,naturalist,5.1495369241955915,witness,5.255390237959055,cosmopolitan,5.424432052090369,composer,5.497371200685744
zealot,14.401964757534142,14.876084316247733,98.18181818181819,7.215178043812594,99.63636363636364,demon,14.401964757534142,leviathan,14.430230251814656,luddite,15.01446244849623,aberration,15.19844097383585,vampire,15.335323149557789
zeitgeist,5.353761412091369,6.496037683398813,66.18181818181819,2.2008253972441647,30.181818181818183,novelist,5.353761412091369,photographer,6.1616161810593235,visionary,6.64719063696952,anarchist,7.080312484147781,shapeshifter,7.237307702726077
