model,model_label,role,openness,conscientiousness,extraversion,agreeableness,neuroticism,openness_z,conscientiousness_z,extraversion_z,agreeableness_z,neuroticism_z,qwen_reference_cluster,pc1,pc2,pc3,pc1_percentile,pc2_percentile,pc3_percentile,cluster
qwen,Qwen/Qwen3-32B,pacifist,0.25123395782261654,0.30195543169689165,-0.08747366148396035,0.3048042476618955,-0.32110264608082506,-0.5392766089486397,0.8342505369859309,-0.7464889347780832,1.5364465521709127,-1.0811441022595383,procedural_professional,12.630986381602284,-12.379609682146535,-28.496481151602417,60.54545454545455,27.09090909090909,5.2727272727272725,procedural_professional
qwen,Qwen/Qwen3-32B,paramedic,0.20500966167164864,0.3023308753950238,-0.08245929579090383,0.25278244434193387,-0.2968838569697078,-1.3460034928461957,0.8387443863687718,-0.6709265481623037,0.5410395513117144,-0.7581386982459524,procedural_professional,26.068793283586658,7.004017776313917,-5.833327824932895,71.0909090909091,68.18181818181819,34.72727272727273,procedural_professional
qwen,Qwen/Qwen3-32B,parasite,0.3111208450191596,0.20266390717465624,-0.04377057600582934,0.14593705283080632,-0.17881797125684784,0.5058958634802346,-0.3542130286977421,-0.08791920864626976,-1.5033849771034362,0.8165031610119291,mythic_spiritual,-18.321895580430677,-13.157745399089244,23.00229048300755,31.09090909090909,25.636363636363637,89.27272727272727,mythic_spiritual
qwen,Qwen/Qwen3-32B,parent,0.2597415638041768,0.21728190718241072,-0.0009967323065751127,0.31267131532306197,-0.27057791889278754,-0.39079810230968903,-0.1792438105698712,0.5566476044845531,1.686978323974241,-0.40729703900743935,grounded_social,7.071280585175005,28.571431505867864,-28.68483601071004,55.45454545454545,90.0,4.545454545454546,grounded_social
qwen,Qwen/Qwen3-32B,patient,0.26657048833088326,0.19892351364881428,-0.017050002278742593,0.29403900817599654,-0.233342732868957,-0.27161668771748115,-0.39898343028208655,0.31473796599047654,1.3304599452806845,0.0893077354908669,grounded_social,0.4118924476811841,29.18821062045674,-27.329047579830352,48.54545454545455,90.36363636363636,6.363636363636363,grounded_social
qwen,Qwen/Qwen3-32B,peacekeeper,0.23033469462803494,0.3108409565381143,-0.09022070035263213,0.2947254540883774,-0.32613190247262547,-0.9040198041214809,0.9406052594718914,-0.787884562011769,1.343594689239722,-1.1482191729935953,procedural_professional,24.312096355499097,-2.6401381617890443,-18.909350278569132,68.9090909090909,50.72727272727273,10.363636363636363,procedural_professional
qwen,Qwen/Qwen3-32B,perfectionist,0.2377622696342093,0.29876400720864504,-0.08934745939231939,0.18977178641120618,-0.2679042288278881,-0.7743904762875525,0.7960509852602207,-0.7747255355085254,-0.664632802013325,-0.37163809934461695,procedural_professional,19.958135014208217,-9.866846352847006,11.9032553390621,64.9090909090909,33.27272727272727,80.54545454545455,procedural_professional
qwen,Qwen/Qwen3-32B,pharmacist,0.1742452449350143,0.3542712005337107,-0.12450952608035072,0.25978462580204864,-0.3367234828841829,-1.8829177157867465,1.4604407931277341,-1.3045890995022609,0.6750222278409269,-1.2894788245096604,editorial,37.875918584327394,-4.241318525980347,-3.806829987629841,91.0909090909091,46.72727272727273,39.81818181818182,editorial
qwen,Qwen/Qwen3-32B,philosopher,0.32174133065349464,0.2774006733858385,-0.102595263335149,0.2034271859156886,-0.25556745779583134,0.6912492813729257,0.5403439245406775,-0.9743590972817106,-0.4033446612949258,-0.20710288277578273,procedural_professional,5.320794731168519,-30.943900244388416,3.955250764986933,53.27272727272727,6.0,62.36363636363637,procedural_professional
qwen,Qwen/Qwen3-32B,photographer,0.32383518502743563,0.19051605599849888,-0.007002054998738419,0.253158294046752,-0.2321537126867024,0.7277921550363318,-0.49961595803817616,0.4661523070143049,0.5482312171819992,0.10516566887421484,grounded_social,-8.988149069217025,4.756180455515376,-12.08411778630928,40.18181818181818,66.0,19.454545454545453,grounded_social
qwen,Qwen/Qwen3-32B,physicist,0.2554644056040792,0.3038631901300861,-0.10535719229637923,0.21506669357227604,-0.29181832470356045,-0.4654449610835326,0.8570853297931422,-1.0159791060223544,-0.18062944058907957,-0.6905798170540056,procedural_professional,29.160210572326207,-17.27788926237037,11.471327878860553,75.45454545454545,19.09090909090909,79.0909090909091,procedural_professional
qwen,Qwen/Qwen3-32B,pilgrim,0.35526521588702153,0.1911643899612322,-0.006565909987471877,0.2788672247167656,-0.22512114356512658,1.2763229703752437,-0.491855766049873,0.4727246553389396,1.0401566780534348,0.19895887298305878,mythic_spiritual,-40.74066166829176,-28.502017567429675,-27.98757063931217,12.545454545454543,9.272727272727272,5.636363636363637,mythic_spiritual
qwen,Qwen/Qwen3-32B,pilot,0.20880045321804097,0.30239805499861855,-0.08578899702375527,0.23335168753042346,-0.2995495683648647,-1.279844920269158,0.839548488346394,-0.7211024203010575,0.16924330189664757,-0.7936912265835899,procedural_professional,26.581052394022866,1.9915876437092344,4.152483513449458,72.18181818181819,60.54545454545455,62.72727272727273,procedural_professional
qwen,Qwen/Qwen3-32B,pirate,0.3080717132603241,0.10150126255684563,0.07492815229873623,0.14627542043558187,-0.11032529720949213,0.4526810659122048,-1.565072846944862,1.700773469147594,-1.4969105094540556,1.7299882965045843,trickster_chaos,-52.65361030236547,20.27184878665976,24.65869165707304,3.8181818181818183,83.81818181818181,91.0909090909091,trickster_chaos
qwen,Qwen/Qwen3-32B,planner,0.18879266607176928,0.34969824142622347,-0.10906681838252985,0.2459121800187512,-0.33741355246717747,-1.6290296807137874,1.4057050509507387,-1.0718801347227225,0.4095810326020204,-1.2986822658307762,procedural_professional,42.859469808422354,-3.0144967321446146,3.6232501386652176,96.54545454545456,48.90909090909091,61.63636363636363,procedural_professional
qwen,Qwen/Qwen3-32B,playwright,0.3248536987605829,0.19380888856928818,0.004454478629296432,0.21678894298596027,-0.19916642302042992,0.7455677076908324,-0.46020260874064156,0.6387928913412466,-0.1476751980561392,0.5451163524976372,grounded_social,-9.817577824625298,4.585625090298109,4.301205546880305,39.09090909090909,65.63636363636364,63.45454545454545,grounded_social
qwen,Qwen/Qwen3-32B,podcaster,0.32886557817953255,0.18119875501183502,0.020016586120461255,0.25383170812773914,-0.22152154797392662,0.8155848037143533,-0.6111387975397369,0.8733011132748838,0.5611166046140521,0.24696659223304196,grounded_social,0.844643011644405,21.108976092780004,-9.123879102789829,49.27272727272727,85.27272727272727,28.545454545454547,grounded_social
qwen,Qwen/Qwen3-32B,poet,0.37791590819975923,0.1252023759124155,0.026509370935990317,0.20885359674642942,-0.14768302989374632,1.6716328820264261,-1.281383883312064,0.971142065944815,-0.2995134408115529,1.2317491201631867,mythic_spiritual,-59.20142532525757,-14.699961268935272,-3.619136265560653,0.5454545454545454,23.818181818181817,40.18181818181818,mythic_spiritual
qwen,Qwen/Qwen3-32B,polymath,0.26547084805797677,0.31362964708378505,-0.09757645660519997,0.22518790874876343,-0.3036403491924262,-0.2908080966655552,0.9739843129756377,-0.8987297878750561,0.013034135083470746,-0.8482498714388359,procedural_professional,29.720850667901736,-13.729703567482382,7.308061936347886,76.54545454545455,24.90909090909091,68.9090909090909,procedural_professional
qwen,Qwen/Qwen3-32B,pragmatist,0.21051895295763406,0.2871830914450707,-0.08497561770546634,0.21447577343326993,-0.2947270246071461,-1.249852901886166,0.6574339531571674,-0.7088454597449232,-0.19193635434017717,-0.7293730772455604,procedural_professional,28.854692167298147,13.113668128383202,6.330062217535601,75.0909090909091,75.81818181818181,66.36363636363636,procedural_professional
qwen,Qwen/Qwen3-32B,predator,0.3025863341931209,0.18976932574054176,-0.03090198760205752,0.15614263614511156,-0.17940525805934646,0.3569478015823582,-0.5085538982022119,0.1059998853503281,-1.3081070661008165,0.8086705311458127,mythic_spiritual,-27.057555884093745,-9.130771488143829,16.6288969000662,23.09090909090909,34.36363636363637,85.63636363636364,mythic_spiritual
qwen,Qwen/Qwen3-32B,presenter,0.2498072624565455,0.2680337455815499,-0.033835550755674244,0.27609120100623763,-0.2949712452007909,-0.5641759281980356,0.42822708001289095,0.061793489817122696,0.9870390762083951,-0.732630241390173,procedural_professional,19.601709881277337,13.057713716436105,-9.65920381510116,64.54545454545455,75.45454545454545,26.0,procedural_professional
qwen,Qwen/Qwen3-32B,prey,0.31753250546327794,0.14473341554924402,-0.0009195099852007116,0.197436059674232,-0.14535676452629848,0.6177950005444234,-1.0476083509090315,0.5578112816593432,-0.5179813832689372,1.2627744650476007,grounded_social,-42.05161894639997,1.305190751278503,-0.331029766635955,10.363636363636363,58.72727272727273,48.18181818181818,grounded_social
qwen,Qwen/Qwen3-32B,prisoner,0.30126755476036193,0.12214902335495421,0.03758378763535278,0.18710181253255337,-0.13580673325690087,0.33393187898478793,-1.3179307918744076,1.1380244609285346,-0.7157212019016538,1.3901430008716384,grounded_social,-22.403887985272736,38.78143159675656,-0.1395707470484238,27.818181818181817,95.0909090909091,48.54545454545455,grounded_social
qwen,Qwen/Qwen3-32B,procrastinator,0.3002077392917077,0.04537313248521917,0.10011319577855443,0.1629382372244205,-0.07594902576490711,0.3154355101543895,-2.236894917570275,2.0802914598263382,-1.1780771852105703,2.188463796476707,other,-16.543519361707126,69.46824957094978,16.77210260508193,32.54545454545455,98.72727272727272,86.36363636363636,other
qwen,Qwen/Qwen3-32B,prodigy,0.30946582698687514,0.2423234655342904,-0.03907642269878696,0.21269672823739688,-0.2472068775341375,0.4770117559620036,0.12048952389500546,-0.017182160586205517,-0.225977351187694,-0.09559802624367794,procedural_professional,7.5374629637944,-5.845253006223923,7.614531377450144,55.81818181818182,43.45454545454545,70.72727272727273,procedural_professional
qwen,Qwen/Qwen3-32B,producer,0.23823240271030774,0.2926139231805607,-0.06650872101323627,0.2456977980742972,-0.3045571351641959,-0.7661855056751415,0.7224379470030173,-0.4305644421908611,0.405478958572506,-0.8604770237480125,procedural_professional,30.51527415300469,4.303532473700674,0.6252983179265796,77.27272727272727,65.27272727272727,51.81818181818182,procedural_professional
qwen,Qwen/Qwen3-32B,programmer,0.2411084137746064,0.28877519823930053,-0.07036023230656115,0.21959590785395544,-0.28885654390064897,-0.7159920871235869,0.6764905738176332,-0.48860356482690037,-0.0939655551284771,-0.6510786181932846,procedural_professional,31.80584373591556,1.9340633043786184,12.957046087253168,79.45454545454545,60.18181818181818,82.36363636363636,procedural_professional
qwen,Qwen/Qwen3-32B,proofreader,0.16069919575374095,0.33403460468377427,-0.1253376374077243,0.257379511618037,-0.3267028289572655,-2.1193293640991646,1.2182201506626364,-1.3170680593767978,0.6290017644228069,-1.1558336056965315,editorial,32.67923476301442,1.5923600380183056,0.5921322465837462,81.63636363636364,59.81818181818182,51.45454545454545,editorial
qwen,Qwen/Qwen3-32B,prophet,0.3478105281032018,0.17232693529286375,0.004416641051035085,0.17653672655733418,-0.1508005923220933,1.1462204583406899,-0.7173294774396122,0.6382227100078135,-0.9178779875811138,1.1901702655356632,mythic_spiritual,-53.77668383419537,-32.70779966362358,1.969146856150317,2.363636363636364,3.8181818181818183,56.54545454545455,mythic_spiritual
qwen,Qwen/Qwen3-32B,provincial,0.2898029812955173,0.15845238410205528,0.030475802300518988,0.27213686644404567,-0.21081573689002175,0.13384706652377523,-0.8834000324021984,1.0309129399890609,0.9113751803850261,0.38974973546056446,grounded_social,-22.102235548423007,23.678003277886837,-19.095904138891143,28.181818181818183,88.18181818181819,9.636363636363637,grounded_social
qwen,Qwen/Qwen3-32B,provocateur,0.3695757224955161,0.10691394138376546,0.05774392855277832,0.07909605129537198,-0.08233635239356529,1.5260762681985678,-1.5002861331795687,1.441821282995284,-2.7823487312738258,2.103276175873932,combative_iconoclast,-23.79219557322691,22.517386586843884,34.501806164348494,26.727272727272727,87.45454545454545,98.72727272727272,combative_iconoclast
qwen,Qwen/Qwen3-32B,psychologist,0.2406611235139272,0.32345933188000425,-0.11053905180520567,0.2528921235911063,-0.3163249770367895,-0.7237983948068222,1.0916400977837875,-1.0940654873440812,0.5431382000610424,-1.017424445891437,procedural_professional,34.99288150979374,-6.252967758206258,-4.4097280957733895,87.45454545454545,42.72727272727273,38.36363636363637,procedural_professional
qwen,Qwen/Qwen3-32B,publisher,0.22108695295445815,0.3257331650673888,-0.09626558569055108,0.2455245818139118,-0.3215162026191423,-1.0654154865792211,1.1188565989972798,-0.8789760361705803,0.40216456600541617,-1.0866596957984533,procedural_professional,33.94754559561791,-5.102974346258163,0.9869674615472566,84.54545454545455,45.27272727272727,52.90909090909091,procedural_professional
qwen,Qwen/Qwen3-32B,purist,0.25799835840606106,0.29535909947516525,-0.1161325162548657,0.1678515947739429,-0.2560598804250019,-0.4212212947845377,0.755296159455838,-1.1783544182156545,-1.0840629413667333,-0.21367031145898024,procedural_professional,2.7065098789784225,-29.726927781510845,10.257805450423296,51.81818181818182,7.090909090909091,76.54545454545455,procedural_professional
qwen,Qwen/Qwen3-32B,realist,0.22407233840990054,0.27363812856809855,-0.09473927941560789,0.17784169791451324,-0.2594307227341383,-1.0133132177239779,0.49530838448172226,-0.8559758499254789,-0.892908118373248,-0.2586271537244304,procedural_professional,22.57742871288618,10.434981709023967,11.004566492834272,67.81818181818181,72.54545454545455,78.72727272727273,procedural_professional
qwen,Qwen/Qwen3-32B,rebel,0.3651261143572039,0.10828682280409113,0.059774527972470924,0.10014235172281528,-0.09429120960208365,1.4484197367445852,-1.4838535166404228,1.4724207541557253,-2.379639992808693,1.9438345347231099,combative_iconoclast,-24.268899156407024,23.900384701977853,27.92613602114948,25.272727272727273,88.54545454545455,95.0909090909091,combative_iconoclast
qwen,Qwen/Qwen3-32B,recruiter,0.22495789287910484,0.3037181076486165,-0.07262348412017261,0.2598358484542568,-0.3200328857104439,-0.9978581290163095,0.8553487742907943,-0.5227089171321347,0.6760023435492762,-1.0668767340997456,procedural_professional,32.779987577390536,7.866916749976879,-4.199998267816572,82.0,69.27272727272727,39.45454545454545,procedural_professional
qwen,Qwen/Qwen3-32B,refugee,0.2978678747043533,0.18825672483435205,-0.005405303197463407,0.2867506138228587,-0.22285776951614783,0.2745991573166159,-0.5266588782100876,0.4902140496798741,1.1910007512286358,0.22914543787571295,grounded_social,-13.329593217182394,16.146132517610376,-28.55933475795766,36.18181818181818,79.45454545454545,4.909090909090909,grounded_social
qwen,Qwen/Qwen3-32B,reporter,0.22412743149857575,0.30397787310171365,-0.09028784846318483,0.23399259493779506,-0.2966689314174056,-1.0123517087459701,0.8584580203026241,-0.7888964290754592,0.18150669300357247,-0.7552722413584625,procedural_professional,27.71536206364844,1.3618124980580042,1.0291706374539542,73.63636363636364,59.09090909090909,53.27272727272727,procedural_professional
qwen,Qwen/Qwen3-32B,researcher,0.20349742718995958,0.3584313058239831,-0.1334911522426066,0.22915161600108383,-0.3316243068357185,-1.3723956786168792,1.510234907889155,-1.4399348540910313,0.08887737189033755,-1.221471237007501,procedural_professional,42.885078527916185,-11.11650770227148,7.604311405121344,96.9090909090909,31.09090909090909,70.36363636363636,procedural_professional
qwen,Qwen/Qwen3-32B,retiree,0.2925053216813027,0.18160301899595335,0.011735539615167184,0.2827598320547239,-0.23853360399874196,0.18100950749497322,-0.606299985583182,0.748512520675276,1.1146394592820652,0.02007721290916599,grounded_social,-3.851535070504673,26.58838153245354,-17.85468993766834,42.72727272727273,89.27272727272727,11.818181818181818,grounded_social
qwen,Qwen/Qwen3-32B,revenant,0.34067554722529036,0.1509693869686577,-0.003729819066390916,0.1618022336229617,-0.12376526320124945,1.0216976127897879,-0.972967289002905,0.5154622241111911,-1.1998139545212843,1.55073979546769,mythic_spiritual,-54.5261248908809,-20.04352558252987,7.052731092841881,1.6363636363636365,15.454545454545457,67.45454545454545,mythic_spiritual
qwen,Qwen/Qwen3-32B,reviewer,0.19634957817414886,0.3547812371755134,-0.1346626133836997,0.23146993357054602,-0.32979719014756015,-1.497143104608231,1.4665456441597116,-1.4575878146182644,0.13323703248618715,-1.1971030259738766,procedural_professional,42.7347392541523,-9.962990674461532,4.517298237253409,96.1818181818182,32.90909090909091,64.18181818181819,procedural_professional
qwen,Qwen/Qwen3-32B,revolutionary,0.3382123407584424,0.20420704818627333,-0.017001904372230515,0.1304038849645015,-0.1668664155812057,0.9787086428570366,-0.33574250084711516,0.3154627620723235,-1.8006031251276895,0.9759007696987148,combative_iconoclast,-11.514294493808803,-5.725035389572634,18.037641703864065,36.90909090909091,43.81818181818182,87.0909090909091,combative_iconoclast
qwen,Qwen/Qwen3-32B,robot,0.19014265888212864,0.3568326644469974,-0.15076488870590024,0.17744145011371587,-0.31217593750106176,-1.6054690084294891,1.49110007195745,-1.7002359236252849,-0.9005666276437123,-0.9620888060558804,procedural_professional,37.53420471293243,-16.111109510498974,24.74639416375101,90.0,21.272727272727273,91.45454545454544,procedural_professional
qwen,Qwen/Qwen3-32B,rogue,0.3269669086335216,0.12554076735117228,0.033398035795611666,0.1306596735308895,-0.12996588341057597,0.7824483820930906,-1.2773335285830294,1.074948606841906,-1.7957087594295928,1.46804227385919,trickster_chaos,-26.63779222038455,20.61712152150776,30.236946976694405,23.818181818181817,84.54545454545455,96.54545454545456,trickster_chaos
qwen,Qwen/Qwen3-32B,romantic,0.36318536916008226,0.1529705539283693,0.04891930295440426,0.3012595436156119,-0.21112067236501283,1.41454899222963,-0.9490144487991611,1.3088413983954852,1.4686206984237262,0.3856828184134048,grounded_social,-35.8744478824665,-2.691352987578038,-30.824384306359256,16.181818181818183,50.0,2.727272727272727,grounded_social
qwen,Qwen/Qwen3-32B,saboteur,0.2903630894333826,0.22606671682385943,-0.05505397913148724,0.1227125013279043,-0.19279437007715594,0.14362232175383896,-0.07409459223965613,-0.25795085801385936,-1.9477732851291398,0.6301002683282344,combative_iconoclast,5.936886772957386,-0.7753230926177525,34.773661727198686,54.0,55.81818181818182,99.0909090909091,combative_iconoclast
qwen,Qwen/Qwen3-32B,sage,0.34681886303773646,0.21090386690405696,-0.03817916605538043,0.2520156369428944,-0.2338147033417879,1.1289134805227885,-0.25558535661581705,-0.003661237396151201,0.5263671369661391,0.08301307672160377,mythic_spiritual,-30.695828475798436,-30.20544571609462,-17.780813224236542,20.90909090909091,6.7272727272727275,12.181818181818182,mythic_spiritual
qwen,Qwen/Qwen3-32B,scheduler,0.18670227596074163,0.3272934239268136,-0.09981310699788495,0.25272131102208634,-0.3311081769398217,-1.6655120945269029,1.1375320178347283,-0.9324342785408295,0.5398698007325636,-1.2145876250819525,procedural_professional,37.321814471220875,2.676388807168389,1.1496200050579046,89.27272727272727,62.0,53.63636363636363,procedural_professional
qwen,Qwen/Qwen3-32B,scholar,0.2313492253023112,0.3539134983432337,-0.1456246112696036,0.21745658234597826,-0.32080149309579864,-0.8863137655740396,1.456159299588455,-1.6227761501006586,-0.13490030655682725,-1.0771276321894594,procedural_professional,36.46895888203403,-21.045065510116306,8.530280039566422,88.54545454545455,14.0,72.18181818181819,procedural_professional
qwen,Qwen/Qwen3-32B,scientist,0.2019893018523655,0.35523491070762636,-0.13878380498173656,0.22296142240398,-0.32850226567937696,-1.3987161497853462,1.4719758605475215,-1.519690798706516,-0.029568388348553576,-1.1798326496931488,procedural_professional,41.45494685662239,-11.64006462510226,9.72714197839115,94.36363636363636,29.272727272727273,75.45454545454545,procedural_professional
qwen,Qwen/Qwen3-32B,scout,0.2632600692555399,0.2626127473590155,-0.06317711324823522,0.21493956720348836,-0.2661090099687162,-0.3293915872275703,0.3633407877727582,-0.3803598401731549,-0.18306192984184064,-0.34769530888390615,procedural_professional,10.486657787148758,-3.875931482718492,7.874555341186092,58.36363636363637,47.81818181818182,71.0909090909091,procedural_professional
qwen,Qwen/Qwen3-32B,screener,0.16639564288516998,0.35779112678986885,-0.14586131228165522,0.23296087142976746,-0.33790790809094323,-2.019912446454467,1.502572325798486,-1.626343040606821,0.16176526273201522,-1.3052754748160904,editorial,42.99515613399758,-2.396496643049292,3.8269725514391713,97.63636363636364,52.18181818181818,62.0,editorial
qwen,Qwen/Qwen3-32B,secretary,0.1478554321580934,0.3651908907356277,-0.1371555983616768,0.2592523373695605,-0.34999401057272067,-2.343484413409021,1.5911433280719443,-1.4951550576683839,0.6648371977504425,-1.4664675309987882,editorial,40.75581360055688,-3.4001063077100855,-1.0785926684204832,93.63636363636364,48.18181818181818,47.09090909090909,editorial
qwen,Qwen/Qwen3-32B,shaman,0.3453604546782158,0.19397836054869178,0.0010962160638648966,0.278094435222935,-0.2274421202350975,1.1034606920696406,-0.4581741246993843,0.5881866232986465,1.0253697997974425,0.16800406332884985,mythic_spiritual,-41.92268882095782,-32.19495045286243,-27.77048952913973,10.727272727272728,4.545454545454546,6.0,mythic_spiritual
qwen,Qwen/Qwen3-32B,shapeshifter,0.34069251031588105,0.1767549405393343,-0.0012695807377940682,0.2313882333864622,-0.2038023786218939,1.0219936601577955,-0.6643287512506623,0.5525360019590683,0.13167374690171155,0.483286724882087,grounded_social,-26.64773518456242,-7.225543855234675,-3.341381492471957,23.454545454545453,39.45454545454545,40.90909090909091,grounded_social
qwen,Qwen/Qwen3-32B,simulacrum,0.3753906712641406,0.1796552339787264,-0.04305586677280174,0.15244527739702407,-0.16408602022690782,1.627561328886466,-0.6296138740333526,-0.07714912551119228,-1.3788538789303917,1.0129828352228014,mythic_spiritual,-21.385336051716383,-19.503990009894128,17.06559929679572,29.272727272727273,16.181818181818183,86.72727272727273,mythic_spiritual
qwen,Qwen/Qwen3-32B,skeptic,0.2303141607605152,0.31176039490882135,-0.12728189920955338,0.1731082266271274,-0.273395463125061,-0.9043781702695443,0.9516104183687337,-1.3463664933054469,-0.9834803430393215,-0.44487455821767463,procedural_professional,32.78735612740642,-6.743944320322114,18.66172770857411,82.36363636363636,41.27272727272727,87.45454545454545,procedural_professional
qwen,Qwen/Qwen3-32B,smuggler,0.31428154006879744,0.10739566329547001,0.045204091756721757,0.13178105191924724,-0.11655263986103903,0.5610577129980098,-1.4945201935023698,1.2528562066358793,-1.7742518350796601,1.6469343783311687,grounded_social,-25.843835187178374,33.794271711037084,28.07200562573228,24.545454545454547,91.45454545454544,95.45454545454544,grounded_social
qwen,Qwen/Qwen3-32B,sociologist,0.24796828482954747,0.3330823447100756,-0.12917398027215424,0.2313160866135734,-0.3132267042484692,-0.5962705800179395,1.20682213568356,-1.3748786062051133,0.13029326029340982,-0.9761028567259276,procedural_professional,38.94756716727445,-14.409399556209522,1.9980950737288012,92.1818181818182,24.545454545454547,56.90909090909091,procedural_professional
qwen,Qwen/Qwen3-32B,soldier,0.2422041524213247,0.22696049818518682,-0.0406475678666863,0.1687463394462747,-0.21109114006861562,-0.6968687710833344,-0.06339653327907599,-0.04085803224644698,-1.0669425215815391,0.3860766899354476,grounded_social,-2.826690471296987,10.681442543898171,13.901981342472537,44.90909090909091,72.9090909090909,83.45454545454545,grounded_social
qwen,Qwen/Qwen3-32B,sommelier,0.2861282152635938,0.24107985867746587,-0.0394186164542609,0.2550881507585168,-0.2748340313348049,0.06971342259972019,0.10560425099299282,-0.022338740387401974,0.5851579048196939,-0.4640607076018369,procedural_professional,-0.1550386404369511,-5.315890184326033,-4.9826497991166185,47.81818181818182,44.54545454545455,36.90909090909091,procedural_professional
qwen,Qwen/Qwen3-32B,specialist,0.2219093767641353,0.34015728770519493,-0.11761399612025722,0.2115963321988587,-0.3127458534081002,-1.0510621820949926,1.2915052143193937,-1.2006791071603036,-0.24703279045691146,-0.9696897607098112,procedural_professional,38.63777640442977,-9.666786051990815,12.7900662017412,91.45454545454544,33.63636363636363,82.0,procedural_professional
qwen,Qwen/Qwen3-32B,spirit,0.3580302739168403,0.1853283818936887,-0.004572397963838876,0.24854777505897585,-0.2069933597886568,1.3245799874406055,-0.5617094921426596,0.502765249797686,0.4600116133785756,0.4407286863178525,mythic_spiritual,-45.035815948931045,-33.236635908839105,-18.033566926794315,8.545454545454545,3.090909090909091,11.454545454545457,mythic_spiritual
qwen,Qwen/Qwen3-32B,spy,0.27633729202594237,0.22402168238841536,-0.055223137201101724,0.13434745700378387,-0.19613561731837298,-0.10116210502743865,-0.09857250139442474,-0.26049993166301266,-1.7251451639311006,0.5855381347670985,procedural_professional,0.7214741115745064,2.5354264902291224,32.136985922802786,48.90909090909091,61.63636363636363,98.0,procedural_professional
qwen,Qwen/Qwen3-32B,statistician,0.20715430327703382,0.34016214328804584,-0.12229034920094572,0.2124361927195786,-0.31476536873351973,-1.3085742579317508,1.2915633329084295,-1.271147920379127,-0.23096254704516428,-0.9966239877104227,procedural_professional,43.07473713354895,-8.217283922591003,15.733146426315743,98.0,36.18181818181818,84.54545454545455,procedural_professional
qwen,Qwen/Qwen3-32B,stoic,0.2548157736191095,0.2773127372819035,-0.11872084111965732,0.1974440512065508,-0.26101124276520965,-0.47676517369038074,0.539291378956975,-1.217358355322085,-0.5178284699381783,-0.27970651111284,mythic_spiritual,-16.3003795381962,-29.33374562919379,-3.202191196423078,32.90909090909091,7.454545454545454,41.27272727272727,mythic_spiritual
qwen,Qwen/Qwen3-32B,strategist,0.22267279826224878,0.3339323073221558,-0.10510279248927365,0.2258520008276507,-0.322522889087081,-1.03773861207757,1.216995708921671,-1.0121455091616167,0.02574115141802114,-1.1000858488484537,procedural_professional,38.955793374445086,-7.521119970133001,7.989249824573059,92.54545454545456,38.72727272727273,71.45454545454545,procedural_professional
qwen,Qwen/Qwen3-32B,student,0.23467499265691294,0.25337836830136007,-0.04831572770123546,0.2967819896417013,-0.28596020613706447,-0.82827100109833,0.2528104770081355,-0.15641092438036822,1.3829453029565086,-0.6124502315636253,editorial,20.81685713616017,23.378311114867117,-17.44282691109845,66.0,87.81818181818181,13.272727272727272,editorial
qwen,Qwen/Qwen3-32B,summarizer,0.16240820832221498,0.3610511502062053,-0.14180645616815335,0.26538859553687316,-0.3613920198407385,-2.089502920027329,1.5415929680157767,-1.5652396779733269,0.7822509348570662,-1.618482504649007,editorial,35.588426753396455,-0.9752283873035538,-6.657898666979065,88.18181818181819,55.09090909090909,32.54545454545455,editorial
qwen,Qwen/Qwen3-32B,supervisor,0.16754484611535952,0.36039166040113985,-0.1267072764294056,0.25271058451371253,-0.35011637739523954,-1.9998560428301053,1.5336992468846784,-1.337707398351147,0.5396645552230147,-1.468099534348098,editorial,44.39804594682616,-2.5890623845943197,-0.5052263437564469,98.72727272727272,51.45454545454545,47.81818181818182,editorial
qwen,Qwen/Qwen3-32B,surfer,0.3485251464299107,0.10662966298214922,0.0691679626737656,0.23826309084254815,-0.173371228697003,1.1586922938013997,-1.5036887853642076,1.6139721263526448,0.26322015254257747,0.8891462346614323,grounded_social,-33.841942337277686,21.928042011551632,-9.514136584103646,19.09090909090909,86.0,26.363636363636363,grounded_social
qwen,Qwen/Qwen3-32B,survivor,0.32994376919577695,0.14738610875145128,0.03914757124569279,0.24635115339565877,-0.18415194135455126,0.8344018707377302,-1.01585710892811,1.1615893999419684,0.4179805332859371,0.7453641309596707,grounded_social,-23.301159629217423,20.545113329375425,-18.175498141415343,27.454545454545453,84.18181818181819,11.090909090909092,grounded_social
qwen,Qwen/Qwen3-32B,swarm,0.301700283842013,0.2631965874760389,-0.08009434426944054,0.2143927334770372,-0.2590386008363427,0.3414840585241379,0.37032902479102864,-0.6352886645033922,-0.193525275686804,-0.2533974334671985,procedural_professional,-5.266618987759208,-30.700269966675418,3.340424663254369,42.0,6.363636363636363,60.18181818181818,procedural_professional
qwen,Qwen/Qwen3-32B,symbiont,0.2953989496897147,0.2624288579443685,-0.054808112207703936,0.266649340012494,-0.29007586041489153,0.2315103847557296,0.36113973516051884,-0.2542458447204189,0.8063745483659815,-0.6673406130228513,procedural_professional,6.6540078307925805,-11.55381824279892,-9.936103785911277,54.72727272727273,30.0,25.272727272727273,procedural_professional
