model,trait,factor,full_sample_pattern_loading,bootstrap_mean,bootstrap_sd,bootstrap_q05,bootstrap_q95
Llama,introverted,Llama_F2,-0.5946718963678711,-0.5897030820748987,0.03911373630447879,-0.6424770037137301,-0.5316526189885485
Llama,introverted,Llama_F3,-0.40110759050643063,-0.32041324164059665,0.09307879601127958,-0.4332666591276124,-0.17373840609661861
Llama,introverted,Llama_F4,0.009285347237092628,0.05334056014231371,0.1636324565874071,-0.11899016134301167,0.43213012794277483
Llama,introverted,Llama_F5,0.10388228274471509,0.10345451681714193,0.09956614856524268,-0.012468664508651696,0.2010113261045563
Llama,introverted,Llama_F6,0.4644337383396694,0.45950507602873153,0.11345506145050024,0.24259407249444692,0.6590941068978308
Llama,intuitive,Llama_F1,0.25368130878836775,0.22206691971288245,0.10665935763336483,-0.055688971962165296,0.30329726140021157
Llama,intuitive,Llama_F2,-0.2950356595383476,-0.34871187213198784,0.06634442375097425,-0.4389522280577775,-0.23553600170158645
Llama,intuitive,Llama_F3,0.36969987283082373,0.40923284141189525,0.05007662410710045,0.3267670562058546,0.4721406798040343
Llama,intuitive,Llama_F4,-0.34657826866829844,-0.31465214122047935,0.11961912021719782,-0.4003171551136641,0.005678903008451185
Llama,intuitive,Llama_F5,0.23620756397250967,0.22695027928362466,0.0917483552413069,0.14036484898721682,0.3348662881687372
Llama,intuitive,Llama_F6,0.5037669566261678,0.4267005866914788,0.15044669079665124,0.14554806469233497,0.5706725007487778
Llama,ironic,Llama_F1,-0.6041575591256921,-0.5684351694133133,0.11013711795188842,-0.6582825503386912,-0.33004901129364345
Llama,ironic,Llama_F2,-0.07672783814807277,-0.13583785795068454,0.0637878935762689,-0.23961253687656114,-0.05225901285848017
Llama,ironic,Llama_F3,0.12917878102247624,0.11766620532502099,0.03227913362431377,0.07539280588714586,0.16189697126921535
Llama,ironic,Llama_F4,-0.174419922881358,-0.12479636601700776,0.1427643006457278,-0.3071420602423118,0.17212257022089214
Llama,ironic,Llama_F5,0.1422247349291075,0.09221000659880159,0.08464372991178228,-0.08843548513246159,0.18772747752509292
Llama,ironic,Llama_F6,-0.397320965515058,-0.4043285996757674,0.14943077158869308,-0.7473086115223662,-0.24335563211778044
Llama,irreverent,Llama_F1,-0.3886123614758196,-0.35490880432740896,0.11850817493184936,-0.4317972674187815,-0.048217361276069355
Llama,irreverent,Llama_F2,0.1466121984878268,0.08217691741316577,0.0661764303316899,-0.019259488073035607,0.15919079984659137
Llama,irreverent,Llama_F3,0.20568503433080598,0.15658200339219158,0.06238071229844282,0.053891170706502414,0.22011955481048331
Llama,irreverent,Llama_F4,-0.18553919160363863,-0.15127564087255246,0.19289267616139982,-0.48530661760735744,0.2108166220617062
Llama,irreverent,Llama_F5,0.020829807528045127,-0.012330023613285668,0.10180360961175398,-0.12109019781392685,0.11390247989451464
Llama,irreverent,Llama_F6,-0.638127347764055,-0.6117718042855567,0.138790453818167,-0.894025593377011,-0.37703016945858825
Llama,judgmental,Llama_F1,-0.8086321020985666,-0.7591544158386807,0.14125212664529904,-0.8562690394056912,-0.39320257015598403
Llama,judgmental,Llama_F2,0.015585143905555382,0.035979520703916364,0.031767365392529986,-0.01704734532244066,0.07714105415844866
Llama,judgmental,Llama_F3,0.24396875674525273,0.23313062698925288,0.028522268765355734,0.1857333640148403,0.27586188220043545
Llama,judgmental,Llama_F4,0.01768820057321298,0.015010059000439913,0.06840278641326758,-0.12047350581703598,0.11646876502384686
Llama,judgmental,Llama_F5,0.027397761760888883,-0.02963365263824728,0.11178184348583532,-0.30473471669530067,0.06515016072069435
Llama,judgmental,Llama_F6,-0.18321245304643924,-0.21510056916760342,0.15514842847450983,-0.6028204772877593,-0.10181913826982479
Llama,libertarian,Llama_F1,-0.5568170709290857,-0.5230777565886175,0.10164672920200062,-0.61018099390977,-0.3158691431357123
Llama,libertarian,Llama_F2,-0.4343903685522429,-0.4052507457591581,0.0495988664249117,-0.4852487061069652,-0.3206879572458782
Llama,libertarian,Llama_F3,0.4542028991856242,0.4523745584019331,0.04292193908029793,0.3877271154312936,0.5301398370655823
Llama,libertarian,Llama_F4,-0.0574166338534065,-0.04824890206228901,0.06539141799098651,-0.12856337712597055,0.04277275312823276
Llama,libertarian,Llama_F5,0.045659446556346336,-0.0347941826368914,0.1294854117577211,-0.3524641433168658,0.08349591777598862
Llama,libertarian,Llama_F6,0.0648218172213973,0.027105879667191624,0.10347508822141141,-0.20617621426176644,0.09409893709322543
Llama,literal,Llama_F1,-0.1772706724227158,-0.15372496854431442,0.09146884096042153,-0.24535711946614416,0.06223452860353816
Llama,literal,Llama_F2,-0.07760498747091206,-0.07072326420935869,0.020627004863505084,-0.09742646715065806,-0.035588130126632755
Llama,literal,Llama_F3,-0.2788196444703562,-0.3059316760209111,0.04042199530878799,-0.35756693069040235,-0.2548025209230132
Llama,literal,Llama_F4,0.2321155192524404,0.2615232316980023,0.20046512232744568,-0.12666042263622868,0.5964660929342093
Llama,literal,Llama_F5,-0.10328925650901707,-0.1250462711432157,0.15967180996051067,-0.343965848166073,0.01945476063671906
Llama,literal,Llama_F6,-0.8332907580186188,-0.7224970125000889,0.22809436874224953,-0.9215686376498923,-0.298685208124736
Llama,manic,Llama_F1,-0.3021283910746152,-0.2711063753438409,0.11534130007104429,-0.3684155378388843,0.01562993984469136
Llama,manic,Llama_F2,-0.01977823655204005,-0.07540440113250442,0.06534871540100809,-0.1832886113794613,0.006105885256509136
Llama,manic,Llama_F3,0.29098149014963165,0.23744990549942901,0.06639961519152025,0.12205321455626142,0.3253632089069997
Llama,manic,Llama_F4,-0.2233362616420471,-0.17884843565936173,0.1969322128028709,-0.5056052823286299,0.18099846938215428
Llama,manic,Llama_F5,-0.0412409581934614,-0.08113610340940189,0.1100257632904382,-0.20142987557028083,0.06270221880780584
Llama,manic,Llama_F6,-0.642141678821048,-0.599612070301212,0.14510243922975063,-0.8544951678064207,-0.33191080693270814
Llama,manipulative,Llama_F1,-0.6065627959114457,-0.5690736324006438,0.1245591865694923,-0.6600997744383206,-0.2605162358309066
Llama,manipulative,Llama_F2,-0.062453920152323365,-0.055546902507299475,0.02220358653053944,-0.09206566261105201,-0.02644174253721575
Llama,manipulative,Llama_F3,0.33463860719724725,0.32651996232980285,0.04132387708950403,0.23919043377218174,0.37814052595930414
Llama,manipulative,Llama_F4,0.04581207009474896,0.06002872787480984,0.12128971912608079,-0.14237048535238314,0.28826915077745874
Llama,manipulative,Llama_F5,0.1478431910567844,0.08038916597661801,0.1102630583488402,-0.09766044859026887,0.2156495519243571
Llama,manipulative,Llama_F6,-0.32807460425254076,-0.33675134740927026,0.1655489550527609,-0.73981880190304,-0.17636222445844385
Llama,materialist,Llama_F1,-0.3854587951530921,-0.3603540063740859,0.10785482749641627,-0.4438496381113266,-0.0873908833395463
Llama,materialist,Llama_F2,0.31445595415236055,0.29816898080742293,0.03360095400047863,0.25333298009615324,0.35094505424867084
Llama,materialist,Llama_F3,-0.5794325884680948,-0.6167371533954085,0.06548116358794301,-0.7172384102794584,-0.52583228519282
Llama,materialist,Llama_F4,0.11237272423532418,0.11549280771490408,0.10368789130106189,-0.12499333210146686,0.2723788418012647
Llama,materialist,Llama_F5,-0.18783892628077414,-0.16015066226442964,0.07236422853657498,-0.22594138495849617,-0.09392399961521518
Llama,materialist,Llama_F6,-0.49099879386068623,-0.42615885644477947,0.10270741973365463,-0.5518053345190946,-0.27492362600311576
Llama,meditative,Llama_F1,0.40668321350752445,0.3619532476141596,0.12370130509497784,0.053611404863011566,0.43192390481521725
Llama,meditative,Llama_F2,-0.7906248397186048,-0.810218296884395,0.05629120601624947,-0.8649451667709679,-0.7023753505303642
Llama,meditative,Llama_F3,-0.024453251949312478,0.04299877528680678,0.08052879451298757,-0.05427239570990908,0.15937637606026336
Llama,meditative,Llama_F4,-0.09103004999038163,-0.014787555209355402,0.11779862467270609,-0.14621822690021138,0.20869342124231055
Llama,meditative,Llama_F5,0.19722260963793445,0.15925795758420427,0.0712505838293064,0.05868959091298076,0.24777708631705042
Llama,meditative,Llama_F6,0.16359875588658576,0.19343872590626093,0.11585715522253703,0.04739061711477075,0.4063292099916984
Llama,melancholic,Llama_F1,-0.6170503137703808,-0.5993342509013946,0.06459687495430068,-0.6695480748824388,-0.4604812214265963
Llama,melancholic,Llama_F2,-0.5123107611412384,-0.5195838968278432,0.030369161050039895,-0.561902420317588,-0.4687490367083848
Llama,melancholic,Llama_F3,-0.09366583152963436,-0.04596839063142592,0.05257799600652266,-0.1249001574855291,0.032775476468445315
Llama,melancholic,Llama_F4,-0.0009257692481077469,0.06264718631296252,0.09255656068876729,-0.038012098741191165,0.19932188458425948
Llama,melancholic,Llama_F5,0.1778975371463948,0.11741722405586445,0.10988714818877093,-0.1439676948997493,0.22491067501076598
Llama,melancholic,Llama_F6,-0.10105197340001192,-0.09837105133030669,0.13948864916215942,-0.3741374770618974,0.09833660365599838
Llama,melodramatic,Llama_F1,-0.20560325029199614,-0.1992295206132026,0.05210279346718106,-0.27856409018923745,-0.11713231514941774
Llama,melodramatic,Llama_F2,-0.7271861730423282,-0.7842200518054578,0.08009082236064373,-0.8933816721342775,-0.6796280957106772
Llama,melodramatic,Llama_F3,0.022735974027652827,0.038409039838728974,0.02409490435744146,0.006536968193203797,0.07666115483210169
Llama,melodramatic,Llama_F4,-0.31486012466382285,-0.2066345482104234,0.12717432352962393,-0.3733007940621844,-0.0251367269523858
Llama,melodramatic,Llama_F5,-0.014756987475239477,-0.059171317889176865,0.06842977083793228,-0.21481292395394175,0.017325442132787215
Llama,melodramatic,Llama_F6,-0.15441802323894396,-0.11516569360314288,0.05848091686876546,-0.1858454980232545,0.010836059851481191
Llama,mercurial,Llama_F1,-0.3814846740907376,-0.36003977561162814,0.08569261236574525,-0.4439964750219335,-0.15402254234667015
Llama,mercurial,Llama_F2,-0.2852164430457804,-0.35541416971252265,0.08648061880683011,-0.4729743040886582,-0.23322126889566522
Llama,mercurial,Llama_F3,0.06551871104653463,0.0537964046699254,0.02491986804446385,0.010265646966450876,0.08953335071751688
Llama,mercurial,Llama_F4,-0.1980619486749924,-0.1199296361961885,0.19591599548931266,-0.33648709338197147,0.28251292933042776
Llama,mercurial,Llama_F5,0.10450276949184262,0.04852710544034837,0.10152149931264211,-0.0751816733340064,0.17673055438626953
Llama,mercurial,Llama_F6,-0.6029551794730138,-0.5499039282206442,0.14251919014232467,-0.8337176939711975,-0.37124449448260216
Llama,metaphorical,Llama_F1,0.08136521085813188,0.05999743459704724,0.031672378452715234,-0.0032591115909216947,0.10161721437862235
Llama,metaphorical,Llama_F2,-0.7264476243083825,-0.8146307261632832,0.11523851459900307,-0.9681672543584127,-0.6436491303648856
Llama,metaphorical,Llama_F3,0.065437814681371,0.08858487232124522,0.0260544554762852,0.05557748447375148,0.13008786141703158
Llama,metaphorical,Llama_F4,-0.40143153372173723,-0.2796301967785057,0.13441063874735829,-0.43722710920548485,-0.07082677183173114
Llama,metaphorical,Llama_F5,0.10068715947555984,0.06264333494937621,0.045418209856269334,-0.006785836659452546,0.1262545632377234
Llama,metaphorical,Llama_F6,-0.11236300271828631,-0.073570452743825,0.055112169987340504,-0.13225233299053651,0.008129328450036877
Llama,methodical,Llama_F1,0.30135857782830255,0.2781386753451493,0.09062853243672309,0.047894897183755794,0.33500356679531346
Llama,methodical,Llama_F2,-0.05374067497498925,-0.04029813731999769,0.02192972667332555,-0.0687257055355208,-0.005081145114539258
Llama,methodical,Llama_F3,-0.4671030519769526,-0.4358281698951254,0.04947750784133437,-0.4976036156780138,-0.3372139159552723
Llama,methodical,Llama_F4,0.027650112475848823,0.015278424226798499,0.17795980503506315,-0.32059464143744826,0.32537468503702316
Llama,methodical,Llama_F5,-0.16720196974955906,-0.10530142817553967,0.12527886506356747,-0.29158546817722447,0.054620273673222364
Llama,methodical,Llama_F6,0.5140544001461532,0.499606033919044,0.14056027265662607,0.3485535066764622,0.8146738001361654
Llama,meticulous,Llama_F1,0.21254754784161603,0.18590251292823218,0.10295292238800957,-0.08246889944467094,0.24882875480850863
Llama,meticulous,Llama_F2,-0.24722493790153038,-0.2586483227165975,0.03231775449727153,-0.31169802535480284,-0.21772094135938355
Llama,meticulous,Llama_F3,-0.48324019289177755,-0.42929488656342063,0.059630082559311286,-0.5138020845971668,-0.3112905712338639
Llama,meticulous,Llama_F4,-0.06302395736788245,-0.041510648703636646,0.17534310658096877,-0.3065815806101638,0.330273672427399
Llama,meticulous,Llama_F5,-0.035707404968262656,0.010570586671428751,0.13085759177807268,-0.18275227721747486,0.17174305131303447
Llama,meticulous,Llama_F6,0.5414907036269228,0.5192736952959005,0.12843182308577608,0.3633666395039004,0.7947280972061874
Llama,militant,Llama_F1,-0.819344186561541,-0.7717041955948158,0.14605527405790092,-0.8727271492602331,-0.369785095030086
Llama,militant,Llama_F2,-0.1212918944295183,-0.10521981315618512,0.036948554736976634,-0.15228978467936838,-0.03251165169892602
Llama,militant,Llama_F3,0.19515832315970097,0.17307299585196403,0.02934518288836044,0.1388727146824302,0.21385783426825183
Llama,militant,Llama_F4,-0.13259782159326625,-0.12618817012138223,0.047455942674924,-0.18380796906566838,-0.07345273216487262
Llama,militant,Llama_F5,-0.15453759487477095,-0.19700663304770175,0.12385349108305872,-0.5240999066052311,-0.10578513877033123
Llama,militant,Llama_F6,-0.07750396210224457,-0.10270878893692888,0.12818133522912875,-0.38985516273273507,0.07015021967307378
Llama,misanthropic,Llama_F1,-0.7213535029277622,-0.693885916123956,0.08034481200794853,-0.7704246255099844,-0.4898767293818386
Llama,misanthropic,Llama_F2,-0.3363594817322481,-0.3544128825937262,0.04806027410715326,-0.4060497852134625,-0.270187325106083
Llama,misanthropic,Llama_F3,0.0024760831133848436,0.025074770874699087,0.030747260550100106,-0.014458376337080801,0.07215806199965343
Llama,misanthropic,Llama_F4,-0.10039033401458154,-0.047086939913276005,0.08590954830697972,-0.12707383805240566,0.10228546097713367
Llama,misanthropic,Llama_F5,0.12348760864654967,0.06397184453290258,0.1152542956066364,-0.24682047159474155,0.14613941913742662
Llama,misanthropic,Llama_F6,-0.14395140648159804,-0.15672651020911688,0.12229888224757433,-0.4428150508435306,-0.05155204194571436
Llama,mischievous,Llama_F1,-0.31647077242259863,-0.2980934288263369,0.09510121154853729,-0.3818238313258555,-0.07802645999216434
Llama,mischievous,Llama_F2,-0.17274130270522078,-0.2846003680181608,0.12367351350699661,-0.45615988904884336,-0.11099705201389432
Llama,mischievous,Llama_F3,0.07298580314215566,0.040335971420957566,0.047081462437834086,-0.04015964612683033,0.10604115730690436
Llama,mischievous,Llama_F4,-0.344499817279793,-0.25434957936780417,0.20337970423753152,-0.5000639971976888,0.1720219392300467
Llama,mischievous,Llama_F5,0.06381861904898482,0.026842343998193196,0.08801002492390889,-0.0774042958388069,0.13826646488810773
Llama,mischievous,Llama_F6,-0.6447010163813346,-0.5947567122886785,0.1360852847937082,-0.8351722461298327,-0.31494904138141244
Llama,moderate,Llama_F1,0.7655480053181215,0.7215359067053799,0.12359170813015595,0.41036601504116177,0.8282808724121397
Llama,moderate,Llama_F2,0.19571232074898381,0.18738260618078578,0.03564249141870466,0.10778649501862864,0.23009924020369146
Llama,moderate,Llama_F3,-0.2380306713013374,-0.22685886296924815,0.01966688342044558,-0.24975569460315447,-0.20072162084734763
Llama,moderate,Llama_F4,0.1332254500447639,0.1166490607336251,0.05762365874029196,0.03492352643250774,0.18799169711048572
Llama,moderate,Llama_F5,0.05643093407661278,0.11122938292927176,0.11958516218495223,0.014406776538580812,0.4252201736319914
Llama,moderate,Llama_F6,0.10580797686167616,0.13213429211850794,0.12604733449520336,-0.024865056203156266,0.4172373616218733
Llama,mystical,Llama_F1,0.11239160462771292,0.09355232501197748,0.04040693041810918,0.026872980630583722,0.13464709866939706
Llama,mystical,Llama_F2,-0.8501094554440175,-0.8881613460078137,0.07368287602438003,-0.9781727063097814,-0.771032545672631
Llama,mystical,Llama_F3,0.13863966826672136,0.1724652446579545,0.04369464544013249,0.11551832141449862,0.2380468231989885
Llama,mystical,Llama_F4,-0.22277388246440463,-0.12033851469751726,0.14093801314233118,-0.3113433351316781,0.09182965895729198
Llama,mystical,Llama_F5,0.11073490050702196,0.048337029121918326,0.07744888139659022,-0.06871814564146231,0.15617865798533542
Llama,mystical,Llama_F6,-0.16862728051204084,-0.11177918623623562,0.07053737647426035,-0.18483162372756048,0.012811545133543946
Llama,naive,Llama_F1,0.15047189117988444,0.16993908830061055,0.07130979102463968,0.09552513133462531,0.29705948482663497
Llama,naive,Llama_F2,0.006447779502034699,0.01301973238862337,0.027429431087870413,-0.04371491928863284,0.05702410265064444
Llama,naive,Llama_F3,0.3381157770958091,0.290160144704195,0.05352060999049401,0.2115407818254793,0.37424790701907235
Llama,naive,Llama_F4,0.11722399715544488,0.12490462776805741,0.22094955392525012,-0.31243616945710534,0.4873482824284287
Llama,naive,Llama_F5,-0.05068843596312718,-0.0887239857181837,0.192454578174623,-0.366123039971554,0.1521301562185277
Llama,naive,Llama_F6,-0.8118425487962323,-0.7210039085142304,0.1651861536480228,-0.8715042036744572,-0.42053711032867064
Llama,narrative,Llama_F1,-0.21002656342796983,-0.2025972897794739,0.05933712205933653,-0.2622637253129609,-0.07084874083725062
Llama,narrative,Llama_F2,-0.5391867443876173,-0.571162094849792,0.051264684525004135,-0.6495516594870513,-0.5076334545481509
Llama,narrative,Llama_F3,0.42364345802365483,0.430534189857689,0.038324570737414326,0.3839916280766478,0.4822622200030177
Llama,narrative,Llama_F4,-0.1778928045652897,-0.10448252738177441,0.11181061232404615,-0.21534520352294034,0.1013968504217527
Llama,narrative,Llama_F5,0.14614484958473023,0.0720574287618598,0.09646200429401042,-0.06328946946758611,0.18346054808355372
Llama,narrative,Llama_F6,-0.1989151989558226,-0.18276099114235617,0.09504996451403408,-0.39192295311093567,-0.08599696144251795
Llama,neurotic,Llama_F1,-0.42872624454755554,-0.39366303142064496,0.1128531758423464,-0.475077009964606,-0.11968989847712384
Llama,neurotic,Llama_F2,0.11144609488475184,0.10328511877142299,0.0237522904423768,0.055069268480999654,0.12959772297014324
Llama,neurotic,Llama_F3,0.20397322252799063,0.18154526451254527,0.03652753775586518,0.11190046716413529,0.2301202876383682
Llama,neurotic,Llama_F4,0.0724508824585962,0.0834181755096569,0.17740187220346768,-0.2325478584416466,0.404435567587778
Llama,neurotic,Llama_F5,0.12522089123879293,0.07710410741648864,0.12450139471051751,-0.07594617698345438,0.22021326813902542
Llama,neurotic,Llama_F6,-0.5908163832210181,-0.5641592407367305,0.16602745724971546,-0.9081314660522372,-0.3314131441324256
Llama,nihilistic,Llama_F1,-0.4879685162045141,-0.4757467467699442,0.03753212355896644,-0.5292728916099995,-0.41095140143979636
Llama,nihilistic,Llama_F2,-0.5470345642564493,-0.592364961375021,0.07278078861608199,-0.6894635517523295,-0.49110429453249543
Llama,nihilistic,Llama_F3,-0.18550616400856892,-0.14580895001319671,0.0460712687623408,-0.20764169829669715,-0.07199790863532532
Llama,nihilistic,Llama_F4,-0.14185660808786435,-0.055147308632675404,0.1301693482795099,-0.18707097491669103,0.17829424899818672
Llama,nihilistic,Llama_F5,0.1852945377825589,0.13388874191192188,0.09150371025750273,-0.0737936153479271,0.24078061581814866
Llama,nihilistic,Llama_F6,-0.2175471348214731,-0.19738775609812237,0.11259492104615365,-0.37648176661408633,-0.05365889959104559
Llama,nonchalant,Llama_F1,-0.36636003022117775,-0.3315725397854886,0.11591452149948886,-0.406185064275711,-0.029701387159068265
Llama,nonchalant,Llama_F2,0.1671448225563814,0.14406829972260243,0.03091408785007818,0.08478135969506913,0.17857523239464135
Llama,nonchalant,Llama_F3,0.16193518093451661,0.1268011295754083,0.05076276006071982,0.04604444958297114,0.19933519100570313
Llama,nonchalant,Llama_F4,0.028074216673039526,0.0386270703091115,0.19609976494557604,-0.32147414936650054,0.39434178940723463
Llama,nonchalant,Llama_F5,0.07500753029992002,0.03412381935603573,0.12223646499248253,-0.10960504338844108,0.19543163280932704
Llama,nonchalant,Llama_F6,-0.660807354363938,-0.6227491570236289,0.15444894962129826,-0.9343487279579699,-0.41751025715423495
Llama,nostalgic,Llama_F1,-0.31188085497445944,-0.3009645353239566,0.07060029030969342,-0.3765989042274866,-0.19133712740218514
Llama,nostalgic,Llama_F2,-0.6798801850078513,-0.6713136447973038,0.036120234106524124,-0.7359114533375384,-0.6235665618300514
Llama,nostalgic,Llama_F3,0.22019362590488598,0.24820246572810278,0.040464358835178175,0.18892735301623836,0.315481416852356
Llama,nostalgic,Llama_F4,0.030966182451753504,0.09383776654210982,0.10846364958659512,-0.054835662484044305,0.2690516606041231
Llama,nostalgic,Llama_F5,0.13227031926376864,0.04371056273529085,0.11939377240740671,-0.12132116142858351,0.17013743879067164
Llama,nostalgic,Llama_F6,-0.20823538335437874,-0.1677066526394412,0.1259814731934739,-0.32704679367160017,0.0440607624468457
Llama,nurturing,Llama_F1,0.7003013418243562,0.6568084414616067,0.1335050877471564,0.30416520152342996,0.762811032093487
Llama,nurturing,Llama_F2,-0.134970442605606,-0.1435868528733677,0.018671109107360823,-0.1656846028109749,-0.11351594354339602
Llama,nurturing,Llama_F3,0.13703028043851204,0.14943816517934166,0.029474507717668783,0.10979464525228268,0.18745581085378837
Llama,nurturing,Llama_F4,-0.1182234109284509,-0.1195067991728271,0.12108150338443698,-0.33337380512323456,0.10867853640263725
Llama,nurturing,Llama_F5,-0.0044765024795105825,0.027107088448274176,0.09394127836061587,-0.07221514704060891,0.17724152012997363
Llama,nurturing,Llama_F6,0.4473808874659282,0.43252361961888725,0.16850000392854844,0.20841599328607377,0.7981318152270572
Llama,obsessive,Llama_F1,-0.5025826756580983,-0.4818015582287895,0.08671345131987172,-0.5799508450524755,-0.3198893247436145
Llama,obsessive,Llama_F2,-0.3888204073497638,-0.4412558263749154,0.0730659260198288,-0.5654401792288183,-0.33962909250035517
Llama,obsessive,Llama_F3,-0.023555225734438644,-0.00898240089412779,0.02904245060457878,-0.04690812355719253,0.03843493986970471
Llama,obsessive,Llama_F4,-0.12045124963631508,-0.04221900275206052,0.1553671768801001,-0.17982650357628294,0.29395056050047214
Llama,obsessive,Llama_F5,0.1791934288083105,0.12377427187182415,0.09257835446372693,-0.017095787459050812,0.25700319686938117
Llama,obsessive,Llama_F6,-0.3980595323706481,-0.3650251287171382,0.15098364107246612,-0.6798520587641849,-0.18789076795132195
Llama,open_ended,Llama_F1,0.14054615212849994,0.09001971993535568,0.1574222005408894,-0.34773879511252764,0.2115413719556615
Llama,open_ended,Llama_F2,-0.06889179289987582,-0.14469354522614408,0.09527936573906866,-0.29473854958589024,-0.007715976135922663
Llama,open_ended,Llama_F3,0.21880111247835263,0.29650705475953376,0.10717033796719574,0.11663992699553485,0.42174118118641596
Llama,open_ended,Llama_F4,-0.12616578751359037,-0.06869487604157228,0.1862308731214204,-0.21539367199643894,0.3422409819887356
Llama,open_ended,Llama_F5,0.8588832624966942,0.8149994477892705,0.04379232322937203,0.7531288356073566,0.8773725502448839
Llama,open_ended,Llama_F6,-0.05983393578179809,-0.11247790788831939,0.15448134569307911,-0.29495009780515896,0.07802600815359392
Llama,optimistic,Llama_F1,0.9733303868283193,0.9392655820715025,0.11242994364727807,0.7061062409096541,1.0118480735015267
Llama,optimistic,Llama_F2,-0.034205643809212295,-0.05152630034309069,0.032450430200788825,-0.08735812866254329,-0.014749499960244756
Llama,optimistic,Llama_F3,0.14142872088229047,0.10416667016449102,0.046751868727548794,0.043375055965469735,0.17758762564935024
Llama,optimistic,Llama_F4,-0.13575502491425134,-0.1426304715980798,0.048580490340869115,-0.21354775271372278,-0.0614417016279807
Llama,optimistic,Llama_F5,-0.23121064529065488,-0.18526339147994653,0.12401435583271142,-0.26148485933990834,0.1547961059813086
Llama,optimistic,Llama_F6,0.029181511095516362,0.08132907794381904,0.18939893721566037,-0.06945866646236913,0.4928068444184163
Llama,pacifist,Llama_F1,0.1671736972188451,0.13805631828568599,0.12069746374407109,-0.05631715753155205,0.27185976394205513
Llama,pacifist,Llama_F2,-0.606188342032179,-0.5863225768252088,0.055091417415398476,-0.6552632229892197,-0.5149919276586492
Llama,pacifist,Llama_F3,0.44374568930288283,0.49388896726128717,0.07733973712956253,0.384168427382089,0.590143235569558
Llama,pacifist,Llama_F4,-0.09782192345944539,-0.07307049045323169,0.08106967115788188,-0.1566025406833483,0.08831542834872128
Llama,pacifist,Llama_F5,0.1893942159606697,0.12391637132785494,0.08536040184727463,0.0012493028626593447,0.2583893473351144
Llama,pacifist,Llama_F6,0.2451269209588204,0.22986665328725878,0.0833038760015398,0.12575152713302773,0.3666750881871874
Llama,paradoxical,Llama_F1,-0.19096821561754246,-0.21017856865549142,0.07382820866970911,-0.3959000629083717,-0.14568717779767415
Llama,paradoxical,Llama_F2,-0.5284355911529752,-0.6023563852059728,0.10157353838332445,-0.7485303050820448,-0.45941702776192006
Llama,paradoxical,Llama_F3,0.05307408028023012,0.1088838267171179,0.06738957731895498,0.009165263179726664,0.19593593609190738
Llama,paradoxical,Llama_F4,-0.3214252726555481,-0.23101563768938727,0.1351967664077966,-0.38146586776372005,-0.006997975412779513
Llama,paradoxical,Llama_F5,0.40413329026569145,0.35423014692665983,0.07905746863428069,0.1758256193882309,0.43902220413988924
Llama,paradoxical,Llama_F6,0.047089926991603887,0.01917790322936355,0.06899552631225284,-0.08247106123577519,0.10115307962937824
Llama,paranoid,Llama_F1,-0.7994068648799004,-0.7698308129697577,0.10136170535359434,-0.8464199803321643,-0.5163940261965415
Llama,paranoid,Llama_F2,-0.12152132790731532,-0.13034647576942815,0.028331000219560764,-0.16372149937675026,-0.09602685677192475
Llama,paranoid,Llama_F3,0.15000610016786095,0.1610136069043728,0.03162278200825954,0.12282361018574559,0.19995259611525576
Llama,paranoid,Llama_F4,-0.08976468818562126,-0.05736886506276384,0.06732643680668757,-0.1298584761532979,0.08523120236242807
Llama,paranoid,Llama_F5,0.16306783687837176,0.10369057580705336,0.12027364841440054,-0.22561325478229677,0.18231382891814413
Llama,paranoid,Llama_F6,-0.09921267077286584,-0.13491978064255347,0.15155025244993608,-0.5052060633608583,-0.02339097179906303
Llama,passionate,Llama_F1,-0.31904790524957566,-0.29551257716891743,0.09746833626030638,-0.4097892288936934,-0.08276439454364062
Llama,passionate,Llama_F2,-0.3423510604745684,-0.37840515936715474,0.05546207955077171,-0.47627090268737154,-0.32564530871924763
Llama,passionate,Llama_F3,0.552561932401095,0.5171268073235364,0.05665066130915226,0.40284766411057793,0.5838336582711007
Llama,passionate,Llama_F4,-0.39544240339569303,-0.34478767472679145,0.08334557624973189,-0.43216962198939557,-0.24103393990901864
Llama,passionate,Llama_F5,-0.10449085721268475,-0.15110249254024938,0.08668998396048028,-0.3539678564585742,-0.06877206800607434
Llama,passionate,Llama_F6,-0.09020077729863721,-0.10724176445479336,0.14348562713083457,-0.30658137454327283,0.17849034310123857
Llama,passive_aggressive,Llama_F1,-0.5614436467539745,-0.5336984330604742,0.10034277097918264,-0.6310990193216046,-0.3254288705268742
Llama,passive_aggressive,Llama_F2,-0.1516305337469722,-0.1950863310261961,0.05015121700162267,-0.2711742230261527,-0.12733797067607583
Llama,passive_aggressive,Llama_F3,0.06595450640253356,0.07043436733615091,0.02841442899965681,0.024059579380903244,0.10706220090024146
Llama,passive_aggressive,Llama_F4,-0.02982284114141152,0.021840587977186778,0.16358122070359826,-0.17954994334020125,0.36961739538663596
Llama,passive_aggressive,Llama_F5,0.23070596339039162,0.1683447556240731,0.09503301130353713,0.030359174902046707,0.2988731629678493
Llama,passive_aggressive,Llama_F6,-0.4587004778531764,-0.44603778884907747,0.16526079609452912,-0.8068544064245521,-0.2714102407805224
