persona,emotion,label,category_position,category_valence_raw,raw_affinity,z_score,ridge_height_percentile,pc1,pc2,pc3,rank_pc1,rank_pc2,rank_pc3
bohemian,afraid,Fear,1,-0.56850386,-0.09264825443936663,0.04075927030557872,60.90909090909091,-42.55143579171225,2.697174329861749,-6.445254502335886,250,104,183
bohemian,sad,Sadness,2,-0.52887309,0.06786825691127031,0.26027030437715093,65.63636363636364,-42.55143579171225,2.697174329861749,-6.445254502335886,250,104,183
bohemian,disgusted,Disgust,3,-0.4594456,-0.05142756228496278,-1.3013983540325427,8.545454545454545,-42.55143579171225,2.697174329861749,-6.445254502335886,250,104,183
bohemian,angry,Anger,4,-0.25724834,0.04254674706249489,0.8428313357976017,79.81818181818181,-42.55143579171225,2.697174329861749,-6.445254502335886,250,104,183
bohemian,lonely,Loneliness,5,-0.08661529,0.15116804745142712,1.0666606070153704,83.81818181818181,-42.55143579171225,2.697174329861749,-6.445254502335886,250,104,183
bohemian,calm,Calm,6,0.34195125,0.011479089266680268,-1.0974844523185936,12.909090909090908,-42.55143579171225,2.697174329861749,-6.445254502335886,250,104,183
bohemian,excited,Excitement,7,0.49129093,0.14292830141311497,-0.44454257722310353,31.09090909090909,-42.55143579171225,2.697174329861749,-6.445254502335886,250,104,183
bohemian,joyful,Joy,8,0.5000574,0.03258761222388451,1.271624918382326,90.36363636363636,-42.55143579171225,2.697174329861749,-6.445254502335886,250,104,183
bohemian,grateful,Gratitude,9,0.60586154,0.1970415648906894,0.17517486526325812,50.72727272727273,-42.55143579171225,2.697174329861749,-6.445254502335886,250,104,183
bohemian,hopeful,Hope,10,0.62998569,0.1745040474247097,0.5552789044143821,70.0,-42.55143579171225,2.697174329861749,-6.445254502335886,250,104,183
builder,afraid,Fear,1,-0.56850386,-0.10158365953596288,-0.991211745088371,12.909090909090908,14.492160790570528,-0.14231249992708422,-2.4334242980699576,103,120,154
builder,sad,Sadness,2,-0.52887309,0.06436245009385692,-0.12583316815709064,50.0,14.492160790570528,-0.14231249992708422,-2.4334242980699576,103,120,154
builder,disgusted,Disgust,3,-0.4594456,-0.0462191855418119,-0.5421335625865897,33.27272727272727,14.492160790570528,-0.14231249992708422,-2.4334242980699576,103,120,154
builder,angry,Anger,4,-0.25724834,0.02821821273273943,-0.2626152738417683,50.0,14.492160790570528,-0.14231249992708422,-2.4334242980699576,103,120,154
builder,lonely,Loneliness,5,-0.08661529,0.13220195332340254,-0.8178183495624921,21.636363636363637,14.492160790570528,-0.14231249992708422,-2.4334242980699576,103,120,154
builder,calm,Calm,6,0.34195125,0.04021843577995068,1.420424851116825,96.9090909090909,14.492160790570528,-0.14231249992708422,-2.4334242980699576,103,120,154
builder,excited,Excitement,7,0.49129093,0.1569498823793478,0.6902451368597831,69.27272727272727,14.492160790570528,-0.14231249992708422,-2.4334242980699576,103,120,154
builder,joyful,Joy,8,0.5000574,0.027963534554563768,0.7274150903591924,76.18181818181819,14.492160790570528,-0.14231249992708422,-2.4334242980699576,103,120,154
builder,grateful,Gratitude,9,0.60586154,0.2032564263334753,0.822588688906888,84.18181818181819,14.492160790570528,-0.14231249992708422,-2.4334242980699576,103,120,154
builder,hopeful,Hope,10,0.62998569,0.18155606977735528,1.22143444641068,91.81818181818181,14.492160790570528,-0.14231249992708422,-2.4334242980699576,103,120,154
caregiver,afraid,Fear,1,-0.56850386,-0.08311877843378815,1.1413409365352611,88.54545454545455,1.34461182945744,14.616833977313346,-43.370517142750685,138,60,275
caregiver,sad,Sadness,2,-0.52887309,0.07990636467323688,1.5860579052655528,92.54545454545455,1.34461182945744,14.616833977313346,-43.370517142750685,138,60,275
caregiver,disgusted,Disgust,3,-0.4594456,-0.046013934029888744,-0.5122124846616426,34.36363636363637,1.34461182945744,14.616833977313346,-43.370517142750685,138,60,275
caregiver,angry,Anger,4,-0.25724834,0.01667749216750726,-1.1529820153400938,6.0,1.34461182945744,14.616833977313346,-43.370517142750685,138,60,275
caregiver,lonely,Loneliness,5,-0.08661529,0.1456219193638933,0.5155950264644684,71.45454545454545,1.34461182945744,14.616833977313346,-43.370517142750685,138,60,275
caregiver,calm,Calm,6,0.34195125,0.028233287845226187,0.37038303913762427,58.72727272727273,1.34461182945744,14.616833977313346,-43.370517142750685,138,60,275
caregiver,excited,Excitement,7,0.49129093,0.14797376438175552,-0.03620564271751111,45.27272727272727,1.34461182945744,14.616833977313346,-43.370517142750685,138,60,275
caregiver,joyful,Joy,8,0.5000574,0.02496818260466907,0.3748907414850078,63.81818181818182,1.34461182945744,14.616833977313346,-43.370517142750685,138,60,275
caregiver,grateful,Gratitude,9,0.60586154,0.20064886748198055,0.5509543713982317,69.27272727272727,1.34461182945744,14.616833977313346,-43.370517142750685,138,60,275
caregiver,hopeful,Hope,10,0.62998569,0.16930991709203388,0.0646255096949204,47.09090909090909,1.34461182945744,14.616833977313346,-43.370517142750685,138,60,275
cartographer,afraid,Fear,1,-0.56850386,-0.10044104241845941,-0.8592481984769557,15.818181818181818,22.160098503586283,-15.313847139534198,2.380007209266819,91,213,117
cartographer,sad,Sadness,2,-0.52887309,0.0627352229401575,-0.30504385698475,44.54545454545455,22.160098503586283,-15.313847139534198,2.380007209266819,91,213,117
cartographer,disgusted,Disgust,3,-0.4594456,-0.046343567027045694,-0.5602656000913584,32.90909090909091,22.160098503586283,-15.313847139534198,2.380007209266819,91,213,117
cartographer,angry,Anger,4,-0.25724834,0.018913641137059987,-0.9804630932960398,11.454545454545455,22.160098503586283,-15.313847139534198,2.380007209266819,91,213,117
cartographer,lonely,Loneliness,5,-0.08661529,0.14206670254295944,0.16234721276613487,62.0,22.160098503586283,-15.313847139534198,2.380007209266819,91,213,117
cartographer,calm,Calm,6,0.34195125,0.04088040587605856,1.4784213216634479,97.27272727272727,22.160098503586283,-15.313847139534198,2.380007209266819,91,213,117
cartographer,excited,Excitement,7,0.49129093,0.15979553061236593,0.9205477440484681,80.54545454545455,22.160098503586283,-15.313847139534198,2.380007209266819,91,213,117
cartographer,joyful,Joy,8,0.5000574,0.029036263604274092,0.8536650656854138,80.9090909090909,22.160098503586283,-15.313847139534198,2.380007209266819,91,213,117
cartographer,grateful,Gratitude,9,0.60586154,0.198488522238322,0.3259071378495536,56.54545454545455,22.160098503586283,-15.313847139534198,2.380007209266819,91,213,117
cartographer,hopeful,Hope,10,0.62998569,0.1791695580909914,0.9959972730140548,86.36363636363636,22.160098503586283,-15.313847139534198,2.380007209266819,91,213,117
caveman,afraid,Fear,1,-0.56850386,-0.08687944487254878,0.7070126971984566,78.0,-54.94208896617481,15.489350122355402,0.402669693604233,272,59,137
caveman,sad,Sadness,2,-0.52887309,0.08079900651407627,1.6843668345441307,94.36363636363636,-54.94208896617481,15.489350122355402,0.402669693604233,272,59,137
caveman,disgusted,Disgust,3,-0.4594456,-0.04662640578710351,-0.6014971627755535,30.727272727272727,-54.94208896617481,15.489350122355402,0.402669693604233,272,59,137
caveman,angry,Anger,4,-0.25724834,0.05502068871702721,1.8051960964560916,93.63636363636364,-54.94208896617481,15.489350122355402,0.402669693604233,272,59,137
caveman,lonely,Loneliness,5,-0.08661529,0.15449015560372154,1.3967466469883594,90.0,-54.94208896617481,15.489350122355402,0.402669693604233,272,59,137
caveman,calm,Calm,6,0.34195125,0.021266186107259652,-0.24001811510945437,32.54545454545455,-54.94208896617481,15.489350122355402,0.402669693604233,272,59,137
caveman,excited,Excitement,7,0.49129093,0.13587614665952796,-1.0152841071157803,17.272727272727273,-54.94208896617481,15.489350122355402,0.402669693604233,272,59,137
caveman,joyful,Joy,8,0.5000574,0.019547140298523766,-0.2631142212575056,40.54545454545455,-54.94208896617481,15.489350122355402,0.402669693604233,272,59,137
caveman,grateful,Gratitude,9,0.60586154,0.17770232697060584,-1.8394299788606263,5.2727272727272725,-54.94208896617481,15.489350122355402,0.402669693604233,272,59,137
caveman,hopeful,Hope,10,0.62998569,0.16663988103089838,-0.18759424096825134,35.09090909090909,-54.94208896617481,15.489350122355402,0.402669693604233,272,59,137
celebrity,afraid,Fear,1,-0.56850386,-0.09242450757523138,0.0666003235176842,61.63636363636363,-6.950382540217894,33.26173521633582,-10.510408542050786,163,25,210
celebrity,sad,Sadness,2,-0.52887309,0.0700946500780331,0.5054686788694037,74.36363636363636,-6.950382540217894,33.26173521633582,-10.510408542050786,163,25,210
celebrity,disgusted,Disgust,3,-0.4594456,-0.046555499477211194,-0.5911606093256927,31.09090909090909,-6.950382540217894,33.26173521633582,-10.510408542050786,163,25,210
celebrity,angry,Anger,4,-0.25724834,0.030007646735091167,-0.12456041731919641,55.45454545454545,-6.950382540217894,33.26173521633582,-10.510408542050786,163,25,210
celebrity,lonely,Loneliness,5,-0.08661529,0.1405455909005697,0.0112089308753223,59.09090909090909,-6.950382540217894,33.26173521633582,-10.510408542050786,163,25,210
celebrity,calm,Calm,6,0.34195125,0.020274135381208133,-0.3269335831230217,30.727272727272727,-6.950382540217894,33.26173521633582,-10.510408542050786,163,25,210
celebrity,excited,Excitement,7,0.49129093,0.14595233865230148,-0.19980267847544017,40.54545454545455,-6.950382540217894,33.26173521633582,-10.510408542050786,163,25,210
celebrity,joyful,Joy,8,0.5000574,0.024413529484135096,0.3096133605835255,60.90909090909091,-6.950382540217894,33.26173521633582,-10.510408542050786,163,25,210
celebrity,grateful,Gratitude,9,0.60586154,0.20360383610851082,0.8587790196001018,86.0,-6.950382540217894,33.26173521633582,-10.510408542050786,163,25,210
celebrity,hopeful,Hope,10,0.62998569,0.16977181412368952,0.10825771221532385,49.63636363636363,-6.950382540217894,33.26173521633582,-10.510408542050786,163,25,210
chameleon,afraid,Fear,1,-0.56850386,-0.09688679053164662,-0.4487592627266039,34.72727272727273,-0.6396592389779526,15.88044389874112,-5.605038215957304,147,58,178
chameleon,sad,Sadness,2,-0.52887309,0.06450580432885444,-0.11004519956164206,51.09090909090909,-0.6396592389779526,15.88044389874112,-5.605038215957304,147,58,178
chameleon,disgusted,Disgust,3,-0.4594456,-0.05266310631608189,-1.481513028406583,6.0,-0.6396592389779526,15.88044389874112,-5.605038215957304,147,58,178
chameleon,angry,Anger,4,-0.25724834,0.025696293976354603,-0.4571813386514915,44.18181818181818,-0.6396592389779526,15.88044389874112,-5.605038215957304,147,58,178
chameleon,lonely,Loneliness,5,-0.08661529,0.13919304208036473,-0.12318087928882004,52.90909090909091,-0.6396592389779526,15.88044389874112,-5.605038215957304,147,58,178
chameleon,calm,Calm,6,0.34195125,0.027467371765595203,0.3032796614855559,54.72727272727273,-0.6396592389779526,15.88044389874112,-5.605038215957304,147,58,178
chameleon,excited,Excitement,7,0.49129093,0.15703412875637085,0.6970633233276283,70.0,-0.6396592389779526,15.88044389874112,-5.605038215957304,147,58,178
chameleon,joyful,Joy,8,0.5000574,0.031615729803451106,1.1572436292461372,87.0909090909091,-0.6396592389779526,15.88044389874112,-5.605038215957304,147,58,178
chameleon,grateful,Gratitude,9,0.60586154,0.20208716609454797,0.7007846472420308,78.72727272727273,-0.6396592389779526,15.88044389874112,-5.605038215957304,147,58,178
chameleon,hopeful,Hope,10,0.62998569,0.17555767759371937,0.6548080240345112,72.9090909090909,-0.6396592389779526,15.88044389874112,-5.605038215957304,147,58,178
chef,afraid,Fear,1,-0.56850386,-0.10706785765843652,-1.6245947248065025,1.6363636363636365,4.481305656823986,12.232802470744868,-8.702588629410563,130,72,195
chef,sad,Sadness,2,-0.52887309,0.06582053866224433,0.03474985561950847,56.54545454545455,4.481305656823986,12.232802470744868,-8.702588629410563,130,72,195
chef,disgusted,Disgust,3,-0.4594456,-0.05095501847638457,-1.2325120399345808,10.727272727272727,4.481305656823986,12.232802470744868,-8.702588629410563,130,72,195
chef,angry,Anger,4,-0.25724834,0.023261368210605496,-0.6450358931038056,32.54545454545455,4.481305656823986,12.232802470744868,-8.702588629410563,130,72,195
chef,lonely,Loneliness,5,-0.08661529,0.13944263321150863,-0.09838140127219772,54.0,4.481305656823986,12.232802470744868,-8.702588629410563,130,72,195
chef,calm,Calm,6,0.34195125,0.04685079841517147,2.001498870154412,99.0909090909091,4.481305656823986,12.232802470744868,-8.702588629410563,130,72,195
chef,excited,Excitement,7,0.49129093,0.1595143455991873,0.8977910164649127,79.81818181818181,4.481305656823986,12.232802470744868,-8.702588629410563,130,72,195
chef,joyful,Joy,8,0.5000574,0.039013607688890124,2.0279032806793524,98.36363636363636,4.481305656823986,12.232802470744868,-8.702588629410563,130,72,195
chef,grateful,Gratitude,9,0.60586154,0.20427321839524584,0.9285098333477652,87.45454545454545,4.481305656823986,12.232802470744868,-8.702588629410563,130,72,195
chef,hopeful,Hope,10,0.62998569,0.1871934021637822,1.7539540590129694,98.72727272727273,4.481305656823986,12.232802470744868,-8.702588629410563,130,72,195
chemist,afraid,Fear,1,-0.56850386,-0.10583489338157112,-1.4821967716095137,2.3636363636363638,29.418353579489857,-11.171391097730803,8.463366678958632,67,191,78
chemist,sad,Sadness,2,-0.52887309,0.0587881813780087,-0.7397416406199085,22.0,29.418353579489857,-11.171391097730803,8.463366678958632,67,191,78
chemist,disgusted,Disgust,3,-0.4594456,-0.039154091959182395,0.4877989999177375,67.81818181818181,29.418353579489857,-11.171391097730803,8.463366678958632,67,191,78
chemist,angry,Anger,4,-0.25724834,0.024726946200897746,-0.5319665321178589,39.09090909090909,29.418353579489857,-11.171391097730803,8.463366678958632,67,191,78
chemist,lonely,Loneliness,5,-0.08661529,0.1299080565317254,-1.0457408834958017,12.181818181818182,29.418353579489857,-11.171391097730803,8.463366678958632,67,191,78
chemist,calm,Calm,6,0.34195125,0.03767873415089134,1.197916717300845,91.45454545454545,29.418353579489857,-11.171391097730803,8.463366678958632,67,191,78
chemist,excited,Excitement,7,0.49129093,0.15910341303218029,0.864533623487678,77.63636363636364,29.418353579489857,-11.171391097730803,8.463366678958632,67,191,78
chemist,joyful,Joy,8,0.5000574,0.029471528582285172,0.904891601173668,81.63636363636364,29.418353579489857,-11.171391097730803,8.463366678958632,67,191,78
chemist,grateful,Gratitude,9,0.60586154,0.19992911042425462,0.4759759228637544,63.45454545454545,29.418353579489857,-11.171391097730803,8.463366678958632,67,191,78
chemist,hopeful,Hope,10,0.62998569,0.178240430166496,0.9082290151760843,84.18181818181819,29.418353579489857,-11.171391097730803,8.463366678958632,67,191,78
chimera,afraid,Fear,1,-0.56850386,-0.0837331163006358,1.0703896069209802,86.0,-37.314148493897854,-16.363016104488477,9.316700524729951,233,221,72
chimera,sad,Sadness,2,-0.52887309,0.06655305309509857,0.11542354385631355,60.90909090909091,-37.314148493897854,-16.363016104488477,9.316700524729951,233,221,72
chimera,disgusted,Disgust,3,-0.4594456,-0.04134144525321372,0.16893183179375917,56.90909090909091,-37.314148493897854,-16.363016104488477,9.316700524729951,233,221,72
chimera,angry,Anger,4,-0.25724834,0.05209090692645736,1.5791633932616769,91.45454545454545,-37.314148493897854,-16.363016104488477,9.316700524729951,233,221,72
chimera,lonely,Loneliness,5,-0.08661529,0.14438891418587285,0.39308312202876716,65.63636363636364,-37.314148493897854,-16.363016104488477,9.316700524729951,233,221,72
chimera,calm,Calm,6,0.34195125,0.013451249532294995,-0.9246997065567488,17.272727272727273,-37.314148493897854,-16.363016104488477,9.316700524729951,233,221,72
chimera,excited,Excitement,7,0.49129093,0.13585910905446122,-1.0166629862132015,16.90909090909091,-37.314148493897854,-16.363016104488477,9.316700524729951,233,221,72
chimera,joyful,Joy,8,0.5000574,0.014838533862794805,-0.8172722786832786,19.818181818181817,-37.314148493897854,-16.363016104488477,9.316700524729951,233,221,72
chimera,grateful,Gratitude,9,0.60586154,0.18452868154881943,-1.128315763408804,12.181818181818182,-37.314148493897854,-16.363016104488477,9.316700524729951,233,221,72
chimera,hopeful,Hope,10,0.62998569,0.16519129081732092,-0.32443249113264727,29.272727272727273,-37.314148493897854,-16.363016104488477,9.316700524729951,233,221,72
coach,afraid,Fear,1,-0.56850386,-0.09298063629037143,0.0023717061636231913,58.72727272727273,24.85386036582791,11.699203936117797,-14.839956651636259,84,73,231
coach,sad,Sadness,2,-0.52887309,0.06842450944883294,0.32153181921366253,68.18181818181819,24.85386036582791,11.699203936117797,-14.839956651636259,84,73,231
coach,disgusted,Disgust,3,-0.4594456,-0.04698627119457399,-0.6539574871772004,29.636363636363637,24.85386036582791,11.699203936117797,-14.839956651636259,84,73,231
coach,angry,Anger,4,-0.25724834,0.019438645371390804,-0.939959009798672,15.090909090909092,24.85386036582791,11.699203936117797,-14.839956651636259,84,73,231
coach,lonely,Loneliness,5,-0.08661529,0.13162837266210883,-0.8748095612907333,19.09090909090909,24.85386036582791,11.699203936117797,-14.839956651636259,84,73,231
coach,calm,Calm,6,0.34195125,0.03169225940463889,0.6734301757780559,76.18181818181819,24.85386036582791,11.699203936117797,-14.839956651636259,84,73,231
coach,excited,Excitement,7,0.49129093,0.16082713820524897,1.004037303819046,83.0909090909091,24.85386036582791,11.699203936117797,-14.839956651636259,84,73,231
coach,joyful,Joy,8,0.5000574,0.02078616610277412,-0.1172927043913408,45.27272727272727,24.85386036582791,11.699203936117797,-14.839956651636259,84,73,231
coach,grateful,Gratitude,9,0.60586154,0.20240203229422707,0.7335848523869117,80.9090909090909,24.85386036582791,11.699203936117797,-14.839956651636259,84,73,231
coach,hopeful,Hope,10,0.62998569,0.17594674275425398,0.691560305852021,75.81818181818181,24.85386036582791,11.699203936117797,-14.839956651636259,84,73,231
collaborator,afraid,Fear,1,-0.56850386,-0.09892055696612169,-0.6836437463924716,23.454545454545453,25.719882231088413,9.670900509518958,-17.672557513820102,81,77,241
collaborator,sad,Sadness,2,-0.52887309,0.06441214551474894,-0.12036008433508598,50.36363636363637,25.719882231088413,9.670900509518958,-17.672557513820102,81,77,241
collaborator,disgusted,Disgust,3,-0.4594456,-0.05089549244956121,-1.2238344771217373,11.090909090909092,25.719882231088413,9.670900509518958,-17.672557513820102,81,77,241
collaborator,angry,Anger,4,-0.25724834,0.018241639354979505,-1.0323080395114956,9.636363636363637,25.719882231088413,9.670900509518958,-17.672557513820102,81,77,241
collaborator,lonely,Loneliness,5,-0.08661529,0.13691386835412434,-0.3496405233511547,43.09090909090909,25.719882231088413,9.670900509518958,-17.672557513820102,81,77,241
collaborator,calm,Calm,6,0.34195125,0.03168888522281498,0.6731345572328679,75.81818181818181,25.719882231088413,9.670900509518958,-17.672557513820102,81,77,241
collaborator,excited,Excitement,7,0.49129093,0.16375512102244177,1.2410033731943806,92.54545454545455,25.719882231088413,9.670900509518958,-17.672557513820102,81,77,241
collaborator,joyful,Joy,8,0.5000574,0.027201124475066014,0.6376866973870378,74.36363636363636,25.719882231088413,9.670900509518958,-17.672557513820102,81,77,241
collaborator,grateful,Gratitude,9,0.60586154,0.2084517884059055,1.3637993426744783,94.72727272727273,25.719882231088413,9.670900509518958,-17.672557513820102,81,77,241
collaborator,hopeful,Hope,10,0.62998569,0.1800533953042472,1.0794872321194788,87.81818181818181,25.719882231088413,9.670900509518958,-17.672557513820102,81,77,241
collector,afraid,Fear,1,-0.56850386,-0.10396372398346858,-1.2660910032801587,6.363636363636363,11.761807600496583,-12.938380332072617,1.1974935684814554,111,204,127
collector,sad,Sadness,2,-0.52887309,0.05706286097208416,-0.9297555902342642,15.090909090909092,11.761807600496583,-12.938380332072617,1.1974935684814554,111,204,127
collector,disgusted,Disgust,3,-0.4594456,-0.04314903702640442,-0.09457460377579642,47.09090909090909,11.761807600496583,-12.938380332072617,1.1974935684814554,111,204,127
collector,angry,Anger,4,-0.25724834,0.026162571569491484,-0.4212080162849765,45.63636363636363,11.761807600496583,-12.938380332072617,1.1974935684814554,111,204,127
collector,lonely,Loneliness,5,-0.08661529,0.1396414739665766,-0.0786245016118721,55.09090909090909,11.761807600496583,-12.938380332072617,1.1974935684814554,111,204,127
collector,calm,Calm,6,0.34195125,0.033395367285466174,0.8226427257540645,82.72727272727273,11.761807600496583,-12.938380332072617,1.1974935684814554,111,204,127
collector,excited,Excitement,7,0.49129093,0.1557312745950891,0.5916213693122587,65.63636363636364,11.761807600496583,-12.938380332072617,1.1974935684814554,111,204,127
collector,joyful,Joy,8,0.5000574,0.02819297812091013,0.7544184092287715,76.54545454545455,11.761807600496583,-12.938380332072617,1.1974935684814554,111,204,127
collector,grateful,Gratitude,9,0.60586154,0.20212395319041546,0.7046168283156673,79.45454545454545,11.761807600496583,-12.938380332072617,1.1974935684814554,111,204,127
collector,hopeful,Hope,10,0.62998569,0.17606343510406403,0.7025834211581387,76.54545454545455,11.761807600496583,-12.938380332072617,1.1974935684814554,111,204,127
comedian,afraid,Fear,1,-0.56850386,-0.09637394599559566,-0.3895296373334202,40.18181818181818,-24.029318289105223,56.60365202095446,31.280026959646676,205,6,7
comedian,sad,Sadness,2,-0.52887309,0.06651772210703524,0.1115324517654548,60.18181818181818,-24.029318289105223,56.60365202095446,31.280026959646676,205,6,7
comedian,disgusted,Disgust,3,-0.4594456,-0.052279785324553456,-1.4256334046692218,6.7272727272727275,-24.029318289105223,56.60365202095446,31.280026959646676,205,6,7
comedian,angry,Anger,4,-0.25724834,0.04326072974829098,0.8979151092799642,80.54545454545455,-24.029318289105223,56.60365202095446,31.280026959646676,205,6,7
comedian,lonely,Loneliness,5,-0.08661529,0.15029704819840425,0.980117761006223,82.0,-24.029318289105223,56.60365202095446,31.280026959646676,205,6,7
comedian,calm,Calm,6,0.34195125,-0.0026488989450035782,-2.3352646134158137,3.8181818181818183,-24.029318289105223,56.60365202095446,31.280026959646676,205,6,7
comedian,excited,Excitement,7,0.49129093,0.1318365631848053,-1.3422136957382775,11.090909090909092,-24.029318289105223,56.60365202095446,31.280026959646676,205,6,7
comedian,joyful,Joy,8,0.5000574,0.020934836798353174,-0.09979558183867376,47.45454545454545,-24.029318289105223,56.60365202095446,31.280026959646676,205,6,7
comedian,grateful,Gratitude,9,0.60586154,0.17893544243377205,-1.7109740182005193,5.636363636363637,-24.029318289105223,56.60365202095446,31.280026959646676,205,6,7
comedian,hopeful,Hope,10,0.62998569,0.1391636299385216,-2.7830847291119927,1.2727272727272727,-24.029318289105223,56.60365202095446,31.280026959646676,205,6,7
competitor,afraid,Fear,1,-0.56850386,-0.10161175098773059,-0.994456093127573,12.545454545454545,-5.7259921510185805,27.91731304166791,25.667225189433402,161,29,21
competitor,sad,Sadness,2,-0.52887309,0.04841225890374728,-1.8824685239609045,1.2727272727272727,-5.7259921510185805,27.91731304166791,25.667225189433402,161,29,21
competitor,disgusted,Disgust,3,-0.4594456,-0.053191738627387984,-1.5585757912190512,4.909090909090909,-5.7259921510185805,27.91731304166791,25.667225189433402,161,29,21
competitor,angry,Anger,4,-0.25724834,0.056678332273263535,1.933083318349168,94.72727272727273,-5.7259921510185805,27.91731304166791,25.667225189433402,161,29,21
competitor,lonely,Loneliness,5,-0.08661529,0.11942453978871148,-2.0873874428656474,0.5454545454545454,-5.7259921510185805,27.91731304166791,25.667225189433402,161,29,21
competitor,calm,Calm,6,0.34195125,0.01558032134939185,-0.7381676386311623,19.454545454545453,-5.7259921510185805,27.91731304166791,25.667225189433402,161,29,21
competitor,excited,Excitement,7,0.49129093,0.15637435605974806,0.643666923020279,67.81818181818181,-5.7259921510185805,27.91731304166791,25.667225189433402,161,29,21
competitor,joyful,Joy,8,0.5000574,0.0245839435220658,0.32966946709970774,62.0,-5.7259921510185805,27.91731304166791,25.667225189433402,161,29,21
competitor,grateful,Gratitude,9,0.60586154,0.2033009547739947,0.827227300435553,84.54545454545455,-5.7259921510185805,27.91731304166791,25.667225189433402,161,29,21
competitor,hopeful,Hope,10,0.62998569,0.1803760950101132,1.1099704306565021,90.0,-5.7259921510185805,27.91731304166791,25.667225189433402,161,29,21
composer,afraid,Fear,1,-0.56850386,-0.09847685010295844,-0.6323989939536293,24.90909090909091,1.7742423362660258,-17.582766266362462,-4.9009281394375135,137,224,173
composer,sad,Sadness,2,-0.52887309,0.06282630017361744,-0.29501328829139567,44.90909090909091,1.7742423362660258,-17.582766266362462,-4.9009281394375135,137,224,173
composer,disgusted,Disgust,3,-0.4594456,-0.049402260214076114,-1.006154628338356,16.181818181818183,1.7742423362660258,-17.582766266362462,-4.9009281394375135,137,224,173
composer,angry,Anger,4,-0.25724834,0.02632589088068655,-0.40860792930508905,46.36363636363637,1.7742423362660258,-17.582766266362462,-4.9009281394375135,137,224,173
composer,lonely,Loneliness,5,-0.08661529,0.14262018924568234,0.21734188046030015,63.81818181818182,1.7742423362660258,-17.582766266362462,-4.9009281394375135,137,224,173
composer,calm,Calm,6,0.34195125,0.03748702201833855,1.1811204494416148,91.0909090909091,1.7742423362660258,-17.582766266362462,-4.9009281394375135,137,224,173
composer,excited,Excitement,7,0.49129093,0.1551586365706967,0.5452769095639534,64.9090909090909,1.7742423362660258,-17.582766266362462,-4.9009281394375135,137,224,173
composer,joyful,Joy,8,0.5000574,0.034561329481187814,1.503912610323518,94.36363636363636,1.7742423362660258,-17.582766266362462,-4.9009281394375135,137,224,173
composer,grateful,Gratitude,9,0.60586154,0.19887709335579293,0.3663853231213017,59.09090909090909,1.7742423362660258,-17.582766266362462,-4.9009281394375135,137,224,173
composer,hopeful,Hope,10,0.62998569,0.18628466729689913,1.6681121916013726,98.36363636363636,1.7742423362660258,-17.582766266362462,-4.9009281394375135,137,224,173
conservator,afraid,Fear,1,-0.56850386,-0.10193810684033122,-1.0321477004970387,11.090909090909092,23.52366349298268,-16.820637679705257,-6.184637657945053,87,222,182
conservator,sad,Sadness,2,-0.52887309,0.061883208602944675,-0.3988783753651854,39.81818181818182,23.52366349298268,-16.820637679705257,-6.184637657945053,87,222,182
conservator,disgusted,Disgust,3,-0.4594456,-0.03678995353409776,0.8324374845726196,76.18181818181819,23.52366349298268,-16.820637679705257,-6.184637657945053,87,222,182
conservator,angry,Anger,4,-0.25724834,0.022419553804424112,-0.7099818854741692,29.272727272727273,23.52366349298268,-16.820637679705257,-6.184637657945053,87,222,182
conservator,lonely,Loneliness,5,-0.08661529,0.13434275511991017,-0.6051073976664142,32.54545454545455,23.52366349298268,-16.820637679705257,-6.184637657945053,87,222,182
conservator,calm,Calm,6,0.34195125,0.04005618682342461,1.4062099086538487,96.54545454545455,23.52366349298268,-16.820637679705257,-6.184637657945053,87,222,182
conservator,excited,Excitement,7,0.49129093,0.15036851989863298,0.1576055363021163,50.36363636363637,23.52366349298268,-16.820637679705257,-6.184637657945053,87,222,182
conservator,joyful,Joy,8,0.5000574,0.024805774504575474,0.35577685747568427,63.09090909090909,23.52366349298268,-16.820637679705257,-6.184637657945053,87,222,182
conservator,grateful,Gratitude,9,0.60586154,0.20005890105089308,0.48949645693175736,64.9090909090909,23.52366349298268,-16.820637679705257,-6.184637657945053,87,222,182
conservator,hopeful,Hope,10,0.62998569,0.17323535995153774,0.43543481586044724,65.27272727272727,23.52366349298268,-16.820637679705257,-6.184637657945053,87,222,182
consultant,afraid,Fear,1,-0.56850386,-0.09589741006420194,-0.3344933783529052,43.45454545454545,41.02661400378882,-2.6911010288176493,3.4713707391507294,17,137,108
consultant,sad,Sadness,2,-0.52887309,0.06212615812445504,-0.37212172310478153,42.0,41.02661400378882,-2.6911010288176493,3.4713707391507294,17,137,108
consultant,disgusted,Disgust,3,-0.4594456,-0.03901258959190446,0.5084268789438987,68.18181818181819,41.02661400378882,-2.6911010288176493,3.4713707391507294,17,137,108
consultant,angry,Anger,4,-0.25724834,0.02205361487072874,-0.7382140789615753,27.454545454545453,41.02661400378882,-2.6911010288176493,3.4713707391507294,17,137,108
consultant,lonely,Loneliness,5,-0.08661529,0.1313503140922375,-0.9024375757929083,18.0,41.02661400378882,-2.6911010288176493,3.4713707391507294,17,137,108
consultant,calm,Calm,6,0.34195125,0.029352156860523098,0.468409300856584,66.72727272727273,41.02661400378882,-2.6911010288176493,3.4713707391507294,17,137,108
