persona,nearest_neighbor_distance,mean_5nn_distance,mean_5nn_distance_percentile,profile_pca_reconstruction_error,reconstruction_error_percentile,neighbor_1,neighbor_1_distance,neighbor_2,neighbor_2_distance,neighbor_3,neighbor_3_distance,neighbor_4,neighbor_4_distance,neighbor_5,neighbor_5_distance
lawyer,2.0076042220568637,2.9518466447246166,16.363636363636363,2.000019146714831,28.72727272727273,grader,2.0076042220568637,auditor,2.8754069115249195,validator,3.028939394245983,screener,3.393713980362952,reviewer,3.453568715432364
leviathan,5.263578433048153,7.3555565948128585,71.27272727272728,2.6901240824363115,57.09090909090909,vampire,5.263578433048153,revenant,6.853605015319603,wraith,7.5754514995684055,genie,8.04328983073617,aberration,9.041858195391962
librarian,2.3979504675020813,3.163013736015176,20.363636363636363,1.587508069454178,13.818181818181818,editor,2.3979504675020813,pharmacist,3.2188357976642834,negotiator,3.3145767281845826,archivist,3.4223261792720816,nutritionist,3.461379507452851
linguist,3.2747097374670187,4.094669006890881,36.72727272727273,3.1970469335852796,72.36363636363636,anthropologist,3.2747097374670187,geographer,3.8850739626857314,biologist,3.9553069651225146,sociologist,4.592350826166035,mathematician,4.765903543013108
loner,8.236979780867742,10.003204785217944,90.18181818181819,5.441236748743072,96.0,prey,8.236979780867742,amnesiac,9.295990364054694,vigilante,10.607486520518343,exile,10.876326228057778,fixer,10.999241032591167
luddite,10.19736937801296,10.943163768096392,94.9090909090909,4.822287860616498,91.63636363636364,narcissist,10.19736937801296,criminal,10.617938565923126,smuggler,10.78265809882964,pirate,11.393761875738797,vigilante,11.724090921977435
marketer,1.836543885642056,2.6536500112067074,9.454545454545455,1.1516146338012987,1.4545454545454546,producer,1.836543885642056,recruiter,2.533432157514238,publisher,2.7045814375044097,programmer,3.000583414073674,mentor,3.1931091612991596
martyr,7.505108037713598,8.196662802176334,79.63636363636364,3.317856132114047,75.27272727272727,exile,7.505108037713598,hermit,7.550659601255566,revenant,8.422344241451611,prophet,8.721130992950686,warrior,8.784071137510214
mathematician,1.5008653291012515,3.3720392994976236,24.363636363636363,2.722691119634923,58.54545454545455,physicist,1.5008653291012515,cyborg,3.690003095547311,historian,3.709608007955689,chemist,3.7512255760554734,biologist,4.208494488828395
maverick,8.526230541532165,9.892795646176806,89.45454545454545,2.4233234319484604,45.81818181818182,revolutionary,8.526230541532165,rebel,8.851597336381545,anarchist,10.560729547118514,trickster,10.640882063474008,contrarian,10.884538742377798
mechanic,6.6926870369065385,8.020866734370957,78.54545454545455,3.102802070036154,69.81818181818183,veteran,6.6926870369065385,patient,7.9084908999483705,bartender,8.34727915230712,graduate,8.377600832667722,prey,8.778275750025031
mediator,2.1350531864317595,2.91583898189334,16.0,2.004773526392787,29.09090909090909,facilitator,2.1350531864317595,moderator,2.1621402170801134,therapist,2.878616340107519,peacekeeper,3.2002596639954684,collaborator,4.203125501851839
mentor,1.6816181024921883,2.2933705078808293,3.272727272727273,2.1988600032299646,37.45454545454546,coach,1.6816181024921883,recruiter,2.0973798440101055,publisher,2.4379989788417538,teacher,2.558518342865123,negotiator,2.691337271194975
merchant,2.6858380136188393,3.350542222674659,24.0,1.7769415671254567,19.636363636363637,scout,2.6858380136188393,collector,3.2234371207422066,reporter,3.3138207769999637,witness,3.344104592288915,builder,4.185510609723368
minimalist,5.946135241766105,7.158611626618916,70.18181818181817,5.390230309440539,95.63636363636364,vegan,5.946135241766105,refugee,7.238462345803295,survivor,7.380097402877297,elder,7.45804552191162,altruist,7.770317620736262
moderator,2.1621402170801134,3.445584513488103,26.545454545454543,3.264638104203692,74.54545454545455,mediator,2.1621402170801134,facilitator,2.903815425885492,collaborator,3.6584005301612104,therapist,3.672014861686925,teacher,4.831551532626774
musician,3.400813790928278,5.15982235379627,54.18181818181819,1.9426574934562506,26.545454545454543,nomad,3.400813790928278,photographer,3.775302246509143,elder,5.949202459808115,actor,6.249462748984059,artisan,6.424330522751754
mycorrhizal,4.346131296996107,4.797392399124499,47.63636363636364,3.4131983970849085,77.45454545454545,whale,4.346131296996107,chimera,4.715907170764205,egregore,4.85263723027282,coral_reef,4.87303657290963,composer,5.199249724679733
mystic,3.7982420101488805,4.957208508971579,50.90909090909091,3.1737423493238808,72.0,spirit,3.7982420101488805,pilgrim,4.055489150128946,dreamer,5.295611453257378,guru,5.732173090616402,sage,5.904526840706288
narcissist,10.19736937801296,12.020650324439387,96.72727272727273,7.915964173327862,99.63636363636364,luddite,10.19736937801296,cynic,10.673894808294655,workaholic,12.447586935931316,zealot,13.148878353639725,criminal,13.635522146318284
narrator,4.094065151317652,5.398659023564502,56.72727272727273,2.719058308096733,58.18181818181818,dreamer,4.094065151317652,bard,4.7769097329089645,wind,5.542380945287404,witch,5.830021300564472,ghost,6.749917987744016
naturalist,3.2009400892441575,3.8728099614776,33.81818181818182,3.3342182628023402,76.0,symbiont,3.2009400892441575,cosmopolitan,3.5069942851582105,writer,4.0850461433474425,archaeologist,4.2725392165615785,curator,4.298530073076611
navigator,1.583217250785806,2.6836583497455795,10.181818181818182,1.6899803472327815,17.09090909090909,architect,1.583217250785806,guide,2.8456527986359568,scout,2.9261767137731125,cartographer,2.9264998498095762,editor,3.1367451357234466
negotiator,2.3401363839965827,2.776257523463442,12.363636363636363,1.49481037892231,9.818181818181818,teacher,2.3401363839965827,mentor,2.691337271194975,editor,2.8823147629916943,guide,2.912038163801603,doctor,3.0554610353323564
networker,2.0712950713719236,3.4382783226472027,26.181818181818183,2.186468749945832,36.72727272727273,presenter,2.0712950713719236,guide,2.9442308805081856,collaborator,3.982487337427875,coach,3.9990861361686174,designer,4.194292187759413
newlywed,3.6215420224391663,5.138071160002999,53.45454545454545,1.8283208735127658,22.181818181818183,parent,3.6215420224391663,patient,4.410426090013894,divorcee,5.24840947802953,retiree,6.171827556180907,graduate,6.2381506533515
nomad,2.9577540315377537,4.616116118881308,45.09090909090909,2.917898641514884,64.0,photographer,2.9577540315377537,musician,3.400813790928278,playwright,5.542051219222692,chameleon,5.544936432074177,elder,5.63502512064364
novelist,4.57235738266419,5.215325635767517,54.90909090909091,1.7531675562089712,18.90909090909091,composer,4.57235738266419,playwright,5.1361440980211075,shapeshifter,5.177972308661134,virtuoso,5.52626184152249,writer,5.66389254796866
nutritionist,1.7488993734051086,2.3373882929769043,4.363636363636364,1.931036775368003,26.181818181818183,pharmacist,1.7488993734051086,tutor,2.1229819843185957,teacher,2.456677363403309,doctor,2.5331228429731474,recruiter,2.8252599007843604
observer,4.0853354578011185,4.483658429864445,42.90909090909091,1.7933141450911558,20.363636363636363,librarian,4.0853354578011185,editor,4.507665489661605,archivist,4.53898303672332,lawyer,4.5697294887870035,journalist,4.716578676349175
optimist,5.138696228157211,7.26661166073779,70.9090909090909,4.3655636202658465,88.0,vegan,5.138696228157211,survivor,6.762865700600735,blogger,7.5376734484865215,widow,8.446213526111451,influencer,8.44760940033303
oracle,2.4257095599648086,4.066971687751927,36.36363636363637,2.1023650671673906,33.81818181818182,witch,2.4257095599648086,echo,2.8965175024899232,ghost,4.320231710692716,ancient,5.2460952964928875,wraith,5.446304369119301
organizer,1.1028153751204826,2.2234437332510852,2.909090909090909,1.9704344577196755,28.000000000000004,planner,1.1028153751204826,instructor,1.5431156388430767,trainer,2.1317424771688147,consultant,3.037962236372531,supervisor,3.301582938750521
orphan,3.0722728148590677,4.857570764345775,49.09090909090909,2.7261402669601864,58.909090909090914,divorcee,3.0722728148590677,addict,3.8152179372092068,celebrity,5.283527254754243,bartender,5.835400546174766,retiree,6.28143526873159
pacifist,4.406218700615808,6.933688738308535,69.0909090909091,5.138705637954517,93.81818181818183,altruist,4.406218700615808,healer,5.133285272872899,vegan,8.004351775242137,caregiver,8.446372504228181,angel,8.678215438583655
paramedic,3.070166942486319,3.8110872090331185,33.09090909090909,1.5837850655646537,13.454545454545455,veterinarian,3.070166942486319,pilot,3.4515849190804,reporter,3.74893951889173,builder,4.016656971766802,producer,4.768087692940339
parasite,4.543978299428389,5.745832280851074,61.09090909090909,2.6896250808833098,56.72727272727273,fixer,4.543978299428389,saboteur,4.640150934199936,predator,6.05129902056212,hacker,6.605682517008877,spy,6.888050633056051
parent,3.6215420224391663,4.6238645399855045,45.45454545454545,1.3522984065638972,6.181818181818182,newlywed,3.6215420224391663,graduate,4.398548506804637,refugee,4.903258095739665,patient,5.082281111290158,retiree,5.1136929636538975
patient,4.410426090013894,5.542451140498594,58.909090909090914,1.8646572095327536,23.272727272727273,newlywed,4.410426090013894,parent,5.082281111290158,divorcee,5.9054640815155395,refugee,6.12997544782723,graduate,6.184108971846149
peacekeeper,3.2002596639954684,3.705471491630616,30.545454545454547,2.2312886165975723,39.63636363636363,mediator,3.2002596639954684,emissary,3.4703668232115366,facilitator,3.639094960665958,therapist,3.866874580915555,guide,4.350761429364561
perfectionist,6.592390973960754,8.080075976652989,79.27272727272727,3.5381711760847963,78.9090909090909,spy,6.592390973960754,predator,7.682303351980338,virus,8.46192807389722,saboteur,8.551755691872872,realist,9.112001791553766
pharmacist,1.7488993734051086,2.606334079653398,7.636363636363637,1.5889077588788616,14.181818181818182,nutritionist,1.7488993734051086,doctor,2.202728858449999,publisher,2.922337456626343,editor,2.9950884680387437,tutor,3.162616241746795
philosopher,6.762813717134636,7.997276981623204,77.81818181818181,3.745077027883842,81.45454545454545,egregore,6.762813717134636,alien,6.956625618765747,zeitgeist,8.204917887377167,novelist,8.984317515411988,ancient,9.077710169426485
photographer,2.9577540315377537,3.7415203428622883,31.636363636363633,2.101305659521637,33.45454545454545,nomad,2.9577540315377537,playwright,3.423921088585718,musician,3.775302246509143,shapeshifter,4.0406057468120204,artisan,4.510018600866808
physicist,1.5008653291012515,3.212454280181176,21.454545454545453,2.978323278687057,66.9090909090909,mathematician,1.5008653291012515,historian,3.3652991744338165,chemist,3.576608581156488,biologist,3.7648356940020236,cyborg,3.854662622212302
pilgrim,4.055489150128946,5.927680419326288,63.63636363636363,2.7820408258469196,60.72727272727273,mystic,4.055489150128946,shaman,5.6139742986690075,guru,6.130386995287632,spirit,6.7619261542157805,sage,7.076625498330073
pilot,3.4515849190804,3.948358536611445,34.909090909090914,1.4279409736068422,8.0,paramedic,3.4515849190804,reporter,3.8121730195321852,accountant,4.045821517341525,dispatcher,4.066227107624378,builder,4.365986119478734
pirate,7.164273002669252,8.85527783363635,84.72727272727273,4.711858005278215,91.27272727272727,smuggler,7.164273002669252,criminal,8.092225053618854,comedian,9.532676323305209,competitor,9.664586403135592,gossip,9.822628385452845
planner,1.1028153751204826,2.463491120911594,6.181818181818182,2.0652591547807235,31.272727272727273,organizer,1.1028153751204826,instructor,2.117334497676072,trainer,2.678436324935794,consultant,3.101097737732684,analyst,3.317771669092936
playwright,3.423921088585718,4.163712702436813,38.18181818181819,1.3244684187381874,5.090909090909091,photographer,3.423921088585718,shapeshifter,3.4866655634208277,writer,4.3670081763554744,composer,4.404824585800936,novelist,5.1361440980211075
podcaster,5.1101054323345085,6.499491175040703,67.27272727272727,2.896754847732986,63.272727272727266,chameleon,5.1101054323345085,immigrant,6.468949440665919,nomad,6.6620668763323145,blogger,7.092969614613842,tulpa,7.163364511256932
poet,6.0784687707496445,6.943859084037965,69.45454545454545,3.940433079123099,83.63636363636363,bard,6.0784687707496445,witch,6.53432665004129,dreamer,7.080028903823557,oracle,7.085351432445566,ghost,7.9411196631297685
polymath,2.557159196926258,3.2036351551259727,21.09090909090909,2.573478830181003,50.54545454545455,theorist,2.557159196926258,synthesizer,2.7697178412298635,generalist,3.247218712600365,prodigy,3.632879001065468,cyborg,3.8112010238079073
pragmatist,4.599235801982916,5.030156857637128,51.63636363636363,3.243237402433862,74.18181818181819,pilot,4.599235801982916,accountant,4.786855831845985,paramedic,4.851843262787986,dispatcher,5.24190459706093,reporter,5.670944794507826
predator,5.147095174757854,6.315587844117771,66.54545454545455,3.231660033480206,73.81818181818181,spy,5.147095174757854,parasite,6.05129902056212,fixer,6.161045224068321,saboteur,6.536196449220225,perfectionist,7.682303351980338
presenter,2.0712950713719236,2.615015166358755,8.363636363636363,1.2001851754754727,1.8181818181818181,networker,2.0712950713719236,recruiter,2.546119641708153,coach,2.607238876430686,mentor,2.8072276159140874,guide,3.043194626368923
prey,6.513718617100844,8.330084169169023,80.72727272727272,3.824651526289002,82.9090909090909,amnesiac,6.513718617100844,loner,8.236979780867742,smuggler,8.311008355162556,mechanic,8.778275750025031,hoarder,9.81043834268895
prisoner,6.409677235001493,8.653088200961523,83.63636363636363,4.394466272930983,88.36363636363636,provincial,6.409677235001493,criminal,8.25536644191655,smuggler,8.908027018942759,surfer,9.822386454838751,gossip,9.86998385410806
procrastinator,10.563179132589546,13.426931291628023,98.18181818181819,5.020367181520491,92.36363636363636,fool,10.563179132589546,adolescent,13.483062661516467,teenager,13.614143847232905,hoarder,13.76169825496272,toddler,15.712572561838465
prodigy,2.7779799528027875,3.5926427326341455,28.72727272727273,2.1940412821738198,37.09090909090909,critic,2.7779799528027875,cyborg,3.495012223678942,polymath,3.632879001065468,historian,4.023909159101347,synthesizer,4.033433326522183
producer,1.4413274431859109,2.222327386113144,2.5454545454545454,1.0254331431551806,0.36363636363636365,recruiter,1.4413274431859109,marketer,1.836543885642056,publisher,1.8378963647877997,mentor,2.9399766132041614,presenter,3.055892623745793
programmer,3.000583414073674,3.3004596097587973,22.90909090909091,1.5593811180262311,12.363636363636363,marketer,3.000583414073674,producer,3.0850150603969735,technologist,3.165131502082928,architect,3.595207649162376,scout,3.656360423078034
proofreader,3.863450830802642,4.549057267854526,44.0,2.3532065505215143,43.27272727272727,accountant,3.863450830802642,lawyer,4.510464449758105,conservator,4.6824720898958,pharmacist,4.837129553831516,pilot,4.851769414984564
prophet,5.50743862631459,5.815921710020448,61.81818181818181,2.636573187458028,53.45454545454545,oracle,5.50743862631459,ghost,5.508276855398219,witch,5.797463131884413,revenant,5.941230353705192,echo,6.325199582799821
provincial,6.409677235001493,8.593235461421951,82.54545454545455,5.08268959988113,92.72727272727272,prisoner,6.409677235001493,grandparent,8.268562753876676,surfer,9.04714341524005,hoarder,9.404752290593077,amnesiac,9.836041612398457
provocateur,7.648560585323789,11.918908241550948,96.36363636363636,2.5684981641396973,49.81818181818182,rebel,7.648560585323789,absurdist,11.152232586066932,maverick,12.311736356887115,demon,13.957207739093082,trickster,14.524803940383823
psychologist,2.6299209079190216,3.82866265733741,33.45454545454545,2.9771490678791706,66.54545454545455,sociologist,2.6299209079190216,geographer,3.8778633004412764,forecaster,4.131179782498636,researcher,4.161440718689581,librarian,4.342908577138535
publisher,1.6172941208789633,2.1617377448640123,1.8181818181818181,1.1248192244199138,1.090909090909091,recruiter,1.6172941208789633,producer,1.8378963647877997,doctor,2.2572525464829667,mentor,2.4379989788417538,coordinator,2.658246713328579
purist,7.958925663700292,9.022749179773744,85.81818181818181,4.302451406869725,86.54545454545455,stoic,7.958925663700292,revenant,8.588256131674372,ascetic,9.322511789570827,martyr,9.609591322963427,traditionalist,9.634460990959811
realist,5.87271456359617,7.536518186935585,73.45454545454545,4.120032194204813,84.72727272727273,pragmatist,5.87271456359617,journalist,7.69771589402969,spy,7.82283080186534,pilot,8.118668911820397,detective,8.17066076336633
rebel,7.648560585323789,10.51658049911597,92.36363636363636,2.3571720550147064,43.63636363636363,provocateur,7.648560585323789,maverick,8.851597336381545,revolutionary,10.855667359147162,hedonist,12.524166769174473,rogue,12.702910445552874
recruiter,1.4413274431859109,2.047110641459474,1.090909090909091,1.4429007509205873,8.727272727272728,producer,1.4413274431859109,publisher,1.6172941208789633,mentor,2.0973798440101055,marketer,2.533432157514238,presenter,2.546119641708153
refugee,4.173258863492804,4.65106598211589,45.81818181818182,2.561318095718002,49.09090909090909,retiree,4.173258863492804,widow,4.560716954057549,immigrant,4.640509514578486,parent,4.903258095739665,graduate,4.977586482710942
reporter,2.817429641794992,3.297283250095893,22.545454545454547,1.2851863441050293,3.6363636363636362,scout,2.817429641794992,witness,3.1527373541619848,merchant,3.3138207769999637,producer,3.589480744529727,journalist,3.6129477329927955
researcher,1.6273324997820657,2.39360227225235,5.090909090909091,2.1206908951945227,34.18181818181818,evaluator,1.6273324997820657,reviewer,1.9854715676575332,analyst,2.633766267586564,scientist,2.717269423844616,engineer,3.0041716023909704
retiree,3.6098598369047865,4.229658787233793,40.0,1.6819540490168294,16.363636363636363,widow,3.6098598369047865,divorcee,4.012808493141269,refugee,4.173258863492804,celebrity,4.238673778976214,parent,5.1136929636538975
revenant,5.516582456636277,5.866581009003342,62.909090909090914,2.9480237440639367,65.0909090909091,wraith,5.516582456636277,homunculus,5.742683358829789,ghost,5.85789106930381,prophet,5.941230353705192,golem,6.274517806541642
reviewer,1.3466521394911886,2.209807480492243,2.181818181818182,1.5431348151401238,11.636363636363637,evaluator,1.3466521394911886,researcher,1.9854715676575332,analyst,2.25928275922381,validator,2.5759248323480604,engineer,2.881706103740622
revolutionary,6.876624250389634,9.230141650454234,86.9090909090909,5.133593207651012,93.45454545454545,anarchist,6.876624250389634,maverick,8.526230541532165,destroyer,9.812716395998839,hedonist,10.457765366351166,contrarian,10.477371697999363
robot,9.628504291477736,10.579281897677685,92.72727272727272,3.345020527149798,76.72727272727272,examiner,9.628504291477736,validator,10.498726350605494,auditor,10.798144901519146,economist,10.919636593422164,statistician,11.051397351363892
rogue,7.720080674784103,9.045047756669739,86.18181818181819,4.324792767889321,87.27272727272727,hedonist,7.720080674784103,jester,8.408094651523902,vigilante,9.01538074991632,fixer,10.0379998520141,parasite,10.043682855110271
romantic,7.253238390593325,8.513471575562827,81.81818181818183,2.6844996335306375,56.00000000000001,pilgrim,7.253238390593325,shaman,8.25229120419292,wanderer,8.289563495902318,narrator,9.32166366285914,guru,9.45060112426643
saboteur,4.61150452527806,4.855135548405921,48.72727272727273,2.844341070625914,61.81818181818181,spy,4.61150452527806,parasite,4.640150934199936,fixer,4.821072289220417,hacker,5.078206319193732,virus,5.124743674137464
sage,3.1290025213253934,4.9307444683072,50.18181818181818,2.031978984305664,30.181818181818183,guru,3.1290025213253934,spirit,4.19854900995669,avatar,4.931688230513023,mystic,5.904526840706288,egregore,6.489955739034605
scheduler,1.355296745695553,2.493966707043979,6.545454545454546,1.615402789688265,14.909090909090908,dispatcher,1.355296745695553,trainer,2.4359507695518334,supervisor,2.582333914883114,accountant,2.995182883077997,instructor,3.101069222011397
scholar,4.598955177816433,5.251434144583413,55.27272727272727,3.5794133978416958,79.63636363636364,historian,4.598955177816433,theorist,4.86253989529024,critic,4.967060284182615,polymath,5.8754235299013065,hive,5.95319183572647
scientist,2.5298898127948313,3.090619851891179,17.81818181818182,2.213070352683254,38.90909090909091,economist,2.5298898127948313,researcher,2.717269423844616,specialist,3.3630739851573033,statistician,3.398163032055123,validator,3.4447030056040226
scout,2.6858380136188393,2.890739189670329,14.545454545454545,1.926622066769195,25.09090909090909,merchant,2.6858380136188393,reporter,2.817429641794992,cartographer,2.9068565866829146,navigator,2.9261767137731125,architect,3.117394992481786
screener,1.6987369368072431,2.8107367804698287,13.454545454545455,1.3116177428425022,4.363636363636364,grader,1.6987369368072431,auditor,2.1698346948842118,accountant,3.3919433552289546,lawyer,3.393713980362952,validator,3.399454935065783
secretary,3.741573874878645,4.11371755412271,37.09090909090909,1.7536318615315323,19.272727272727273,supervisor,3.741573874878645,accountant,3.8160588366977946,screener,4.2935121692632015,scheduler,4.346590564656419,dispatcher,4.370852325117484
shaman,4.702992545040786,5.708686798919522,60.72727272727273,4.1451926448338785,85.0909090909091,guru,4.702992545040786,wind,5.372112665923612,pilgrim,5.6139742986690075,mystic,6.34015282355386,angel,6.514201661410344
shapeshifter,2.75289570488625,3.69413897472556,29.818181818181817,1.6929082401798203,17.454545454545457,composer,2.75289570488625,playwright,3.4866655634208277,coral_reef,3.8517689551343754,photographer,4.0406057468120204,tulpa,4.338758903374328
simulacrum,7.66320576457457,9.008427725508977,85.45454545454545,2.465429284344365,46.909090909090914,flaneur,7.66320576457457,chimera,8.502445502293352,aberration,8.768206804031584,alien,9.942192463217168,homunculus,10.166088093428213
skeptic,7.662388993474673,8.310816478821934,80.36363636363636,3.342703588460299,76.36363636363637,linguist,7.662388993474673,mathematician,8.06380346072661,physicist,8.50391765001044,virus,8.61185301693619,saboteur,8.712119272961756
smuggler,5.875404452245689,7.758150591551997,76.0,4.450404889950238,89.45454545454545,criminal,5.875404452245689,pirate,7.164273002669252,prey,8.311008355162556,hoarder,8.53204012873973,prisoner,8.908027018942759
sociologist,2.6299209079190216,3.562323576752887,28.000000000000004,3.2852315526966698,74.90909090909092,psychologist,2.6299209079190216,geographer,3.3532035928857953,anthropologist,3.5232881233728204,generalist,3.9057872401243996,biologist,4.399418019462399
soldier,7.2259096442020745,9.898430014763074,89.81818181818181,2.965834722008401,66.18181818181819,veteran,7.2259096442020745,vigilante,9.704291222841771,spy,10.444298134893957,auctioneer,10.850668324081854,predator,11.266982747795712
sommelier,3.8988341989513025,4.7200618183628364,46.909090909090914,2.645649392408069,54.54545454545454,archaeologist,3.8988341989513025,composer,4.4098259226632,coral_reef,4.916058481546226,shapeshifter,4.917660381636738,playwright,5.457930107016715
specialist,3.0735856560833508,3.5518876840040066,27.636363636363637,2.093819586987511,33.09090909090909,economist,3.0735856560833508,forecaster,3.2118881306401166,scientist,3.3630739851573033,cyborg,3.9639000518201932,researcher,4.146990596319066
spirit,3.277362257399656,4.484955566290229,43.27272727272727,2.1456754289542963,36.0,avatar,3.277362257399656,mystic,3.7982420101488805,sage,4.19854900995669,guru,5.462050402414233,oracle,5.688574151531686
spy,4.61150452527806,5.277374824703358,56.00000000000001,2.8857526801010733,62.54545454545455,saboteur,4.61150452527806,fixer,4.6698354532233814,predator,5.147095174757854,hacker,5.876567506859272,virus,6.0818714633982225
statistician,2.887328956780219,3.744699942299095,32.0,2.6491537462087247,54.90909090909091,economist,2.887328956780219,scientist,3.398163032055123,engineer,3.5496395852663003,debugger,4.038253407349525,forecaster,4.850114730044307
stoic,7.601318155454511,8.64494211527417,82.9090909090909,5.496960067673697,96.72727272727273,golem,7.601318155454511,purist,7.958925663700292,ascetic,8.31376484325111,revenant,9.264792332939889,traditionalist,10.08590958102504
strategist,2.2649775172325874,2.6522610683447594,9.090909090909092,1.9614005458965873,27.636363636363637,evaluator,2.2649775172325874,consultant,2.554958100934799,engineer,2.598893159794775,analyst,2.808745745849539,reviewer,3.033730817912095
student,4.389352869106242,6.217236440173365,65.81818181818181,2.499359152515,48.36363636363637,graduate,4.389352869106242,expatriate,6.459234187006206,immigrant,6.570653425790674,parent,6.80552918816827,patient,6.86141253079543
summarizer,5.934797456181757,6.4024574062595905,66.9090909090909,3.2062243222632465,72.72727272727273,organizer,5.934797456181757,secretary,6.438249170437165,planner,6.500017793632717,supervisor,6.5112833137905906,screener,6.6279392972557245
supervisor,2.560909589524711,2.893667441176171,14.909090909090908,1.247364533949343,3.272727272727273,trainer,2.560909589524711,scheduler,2.582333914883114,instructor,2.8191313659689174,assistant,3.2148878497517126,dispatcher,3.2910744857523997
surfer,9.04714341524005,10.39855691254453,91.27272727272727,4.709054274418672,90.9090909090909,provincial,9.04714341524005,prisoner,9.822386454838751,addict,10.811817804022683,bartender,11.12680660922778,grandparent,11.184630279393392
survivor,4.713695413226104,5.48102001026677,57.45454545454546,2.006293138930032,29.454545454545457,blogger,4.713695413226104,elder,4.87921132617975,nomad,5.681266023866595,photographer,6.064011009936426,vegan,6.0669162781249755
swarm,2.6183149917571313,5.612674298146248,60.0,3.155711149143064,71.63636363636363,hive,2.6183149917571313,egregore,5.512678174539251,alien,5.933178627952851,mycorrhizal,6.854671017340233,virtuoso,7.144528679141776
symbiont,1.8898554246497972,3.425144713436741,25.818181818181817,3.050861825072882,68.36363636363636,ecosystem,1.8898554246497972,curator,3.065978211238023,naturalist,3.2009400892441575,cosmopolitan,4.378122847548546,translator,4.59082699450318
synthesizer,1.8612849105528126,3.3040926016747365,23.272727272727273,1.3445218041054872,5.818181818181818,generalist,1.8612849105528126,polymath,2.7697178412298635,futurist,3.6611608931785224,prodigy,4.033433326522183,cyborg,4.1948660368903
teacher,1.6744745932233047,2.361550717702944,4.7272727272727275,1.6889184376747142,16.727272727272727,tutor,1.6744745932233047,negotiator,2.3401363839965827,nutritionist,2.456677363403309,mentor,2.558518342865123,doctor,2.7779469050264005
technologist,3.165131502082928,3.9583129153195706,35.27272727272727,2.3658185238811136,44.36363636363637,programmer,3.165131502082928,designer,3.7206426336713703,architect,3.8756315485196855,marketer,4.391490060000663,forecaster,4.638668832323206
teenager,0.8670119025594439,10.945513221506035,95.27272727272728,4.043192328379219,84.36363636363636,adolescent,0.8670119025594439,fool,10.658403376635569,procrastinator,13.614143847232905,prisoner,13.989295330487169,provincial,15.598711650615087
theorist,2.557159196926258,4.165433363136031,38.54545454545455,2.678428320807233,55.63636363636364,polymath,2.557159196926258,cyborg,3.9093621426600587,prodigy,4.603035165565608,scholar,4.86253989529024,synthesizer,4.895070415237991
therapist,2.174160157522234,3.1411424792007065,20.0,2.422264717145909,45.45454545454545,counselor,2.174160157522234,mediator,2.878616340107519,facilitator,3.1140464557712986,moderator,3.672014861686925,peacekeeper,3.866874580915555
toddler,11.120141876376632,15.241653879958644,98.9090909090909,5.299889347256713,94.54545454545455,infant,11.120141876376632,caveman,11.815770093522062,procrastinator,15.712572561838465,fool,17.038316674993062,adolescent,20.521468193063004
traditionalist,9.634460990959811,10.817010094996778,94.54545454545455,5.454697434493473,96.36363636363636,purist,9.634460990959811,stoic,10.08590958102504,martyr,11.343301709742352,golem,11.35672357324163,exile,11.664654620015066
trainer,1.2410699998100825,2.1578327628200706,1.4545454545454546,2.133188051475731,34.54545454545455,instructor,1.2410699998100825,organizer,2.1317424771688147,coordinator,2.419490978044912,scheduler,2.4359507695518334,supervisor,2.560909589524711
translator,2.1775662176421657,3.1768855350827545,20.727272727272727,2.3259583558986243,42.54545454545455,curator,2.1775662176421657,biologist,3.107609112826028,geographer,3.3473486594817303,cartographer,3.497225025391128,interpreter,3.7546786600727207
tree,3.1929462768804937,4.680719891430383,46.18181818181818,3.4456412652790234,77.81818181818181,whale,3.1929462768804937,wind,4.425994597663612,witch,4.9844163387339755,echo,5.327072874620953,ghost,5.4731693692528784
trickster,9.526117136884745,10.395027254257615,90.9090909090909,3.5310823117692154,78.54545454545455,bohemian,9.526117136884745,hedonist,10.099954262692371,maverick,10.640882063474008,genie,10.746499723993042,actor,10.96168308424391
tulpa,4.338758903374328,4.92421466799064,49.81818181818182,2.068510370326498,31.636363636363633,shapeshifter,4.338758903374328,naturalist,4.802351090966153,cosmopolitan,5.002051393943009,composer,5.096828508145512,playwright,5.381083443524196
tutor,1.6744745932233047,2.7030329797855046,10.545454545454545,2.2512668035227157,40.72727272727273,teacher,1.6744745932233047,nutritionist,2.1229819843185957,pharmacist,3.162616241746795,doctor,3.25171550033462,recruiter,3.303376579304206
validator,2.28983155400974,2.7278120973679183,12.0,1.819204936147602,21.454545454545453,examiner,2.28983155400974,reviewer,2.5759248323480604,grader,2.72009911524154,auditor,3.0242655909942684,lawyer,3.028939394245983
vampire,5.263578433048153,6.728157407502321,68.36363636363636,2.8948714597034635,62.909090909090914,leviathan,5.263578433048153,demon,5.491027860053071,revenant,6.7354665013328106,genie,7.332939221393423,aberration,8.817775021684147
vegan,5.138696228157211,5.9138402723825605,63.272727272727266,5.5416724135210575,97.0909090909091,optimist,5.138696228157211,minimalist,5.946135241766105,survivor,6.0669162781249755,altruist,6.1846499370484285,blogger,6.232803676816081
veteran,6.6926870369065385,7.912894207529189,77.45454545454545,2.9526637984617436,65.45454545454545,mechanic,6.6926870369065385,soldier,7.2259096442020745,auctioneer,8.390112170071294,vigilante,8.470168057142068,gamer,8.785594129323968
