persona,emotion,pc1,pc2,pc3,raw_affinity,z_score,percentile_midrank,role_layer_index,readout_hidden_state_index,reference_n
curator,disgusted,20.167390400366333,-8.791541750718388,-4.625589822957963,-0.045150497502686765,-0.3863427584336149,38.36363636363637,47,48,275
cyborg,joyful,16.71541533002668,-10.173249074009295,10.101060115095374,0.025631675308124005,0.4529775029677264,65.63636363636364,47,48,275
cyborg,calm,16.71541533002668,-10.173249074009295,10.101060115095374,0.027957450901023088,0.34621643508072686,58.0,47,48,275
cyborg,sad,16.71541533002668,-10.173249074009295,10.101060115095374,0.05684482236723068,-0.9537687395219834,14.0,47,48,275
cyborg,afraid,16.71541533002668,-10.173249074009295,10.101060115095374,-0.09811044110018491,-0.5900815537755985,26.727272727272727,47,48,275
cyborg,angry,16.71541533002668,-10.173249074009295,10.101060115095374,0.025923357509028973,-0.439663384156567,45.27272727272727,47,48,275
cyborg,disgusted,16.71541533002668,-10.173249074009295,10.101060115095374,-0.047812663383379174,-0.7744269777360085,23.454545454545453,47,48,275
cynic,joyful,-21.40683523636408,40.71202851103861,36.281452987272154,0.0025201128009238287,-2.267032920048568,0.9090909090909091,47,48,275
cynic,calm,-21.40683523636408,40.71202851103861,36.281452987272154,-0.013256427350840809,-3.2646105345967364,0.18181818181818182,47,48,275
cynic,sad,-21.40683523636408,40.71202851103861,36.281452987272154,0.060513888356205046,-0.5496851168124206,30.727272727272727,47,48,275
cynic,afraid,-21.40683523636408,40.71202851103861,36.281452987272154,-0.08973124003433042,0.37765214588776047,69.27272727272727,47,48,275
cynic,angry,-21.40683523636408,40.71202851103861,36.281452987272154,0.05707593973945495,1.9637587395299538,95.0909090909091,47,48,275
cynic,disgusted,-21.40683523636408,40.71202851103861,36.281452987272154,-0.03417001288990215,1.2143662091856824,87.45454545454545,47,48,275
daredevil,joyful,-29.846147037757703,43.747371252150835,26.447962682172165,0.025998586931927945,0.49615950075613346,67.0909090909091,47,48,275
daredevil,calm,-29.846147037757703,43.747371252150835,26.447962682172165,0.006715386922490198,-1.5148415570006637,9.272727272727273,47,48,275
daredevil,sad,-29.846147037757703,43.747371252150835,26.447962682172165,0.06628699108116404,0.08612145368428017,58.72727272727273,47,48,275
daredevil,afraid,-29.846147037757703,43.747371252150835,26.447962682172165,-0.09060130400679835,0.27716640501548023,67.81818181818181,47,48,275
daredevil,angry,-29.846147037757703,43.747371252150835,26.447962682172165,0.06318879966101107,2.435365961871719,98.0,47,48,275
daredevil,disgusted,-29.846147037757703,43.747371252150835,26.447962682172165,-0.050417431551953155,-1.1541438948883838,12.181818181818182,47,48,275
debugger,joyful,37.8366557821158,0.42248873599611586,10.867375330242432,0.008886341031280363,-1.517788591090902,7.818181818181818,47,48,275
debugger,calm,37.8366557821158,0.42248873599611586,10.867375330242432,0.02777395681424836,0.33014016598385865,56.18181818181818,47,48,275
debugger,sad,37.8366557821158,0.42248873599611586,10.867375330242432,0.06936682455136103,0.4253113918645011,71.0909090909091,47,48,275
debugger,afraid,37.8366557821158,0.42248873599611586,10.867375330242432,-0.09172032601319148,0.1479279134527875,63.45454545454545,47,48,275
debugger,angry,37.8366557821158,0.42248873599611586,10.867375330242432,0.024070096806445257,-0.5826424714310161,36.90909090909091,47,48,275
debugger,disgusted,37.8366557821158,0.42248873599611586,10.867375330242432,-0.03351938004008496,1.3092139207445592,89.27272727272727,47,48,275
demon,joyful,-51.93527758399659,-11.47572093681616,29.91920040248774,0.004329461071488376,-2.054089889767995,2.0,47,48,275
demon,calm,-51.93527758399659,-11.47572093681616,29.91920040248774,-0.006758554880303306,-2.695319456995214,0.9090909090909091,47,48,275
demon,sad,-51.93527758399659,-11.47572093681616,29.91920040248774,0.06087862222890482,-0.5095160424353715,33.63636363636363,47,48,275
demon,afraid,-51.93527758399659,-11.47572093681616,29.91920040248774,-0.07891319526502356,1.6270536586867097,93.63636363636364,47,48,275
demon,angry,-51.93527758399659,-11.47572093681616,29.91920040248774,0.06948585806095339,2.9211840992133467,99.45454545454545,47,48,275
demon,disgusted,-51.93527758399659,-11.47572093681616,29.91920040248774,-0.03615157941166828,0.9254981479680424,79.0909090909091,47,48,275
designer,joyful,26.603795947644183,-2.526747552089826,-5.1763196868687045,0.033054259424446314,1.3265448420787032,91.81818181818181,47,48,275
designer,calm,26.603795947644183,-2.526747552089826,-5.1763196868687045,0.0340170486573934,0.877109423854707,84.54545454545455,47,48,275
designer,sad,26.603795947644183,-2.526747552089826,-5.1763196868687045,0.060217791453536326,-0.582295026108956,29.636363636363637,47,48,275
designer,afraid,26.603795947644183,-2.526747552089826,-5.1763196868687045,-0.1033649360706339,-1.1969355745409505,8.181818181818182,47,48,275
designer,angry,26.603795947644183,-2.526747552089826,-5.1763196868687045,0.01904563209785228,-0.970279988956618,12.909090909090908,47,48,275
designer,disgusted,26.603795947644183,-2.526747552089826,-5.1763196868687045,-0.05173531866318479,-1.346262347912051,7.818181818181818,47,48,275
destroyer,joyful,-3.1182599972090443,-3.2045875038541594,23.321852655755873,0.011129901327126008,-1.2537429478132351,10.727272727272727,47,48,275
destroyer,calm,-3.1182599972090443,-3.2045875038541594,23.321852655755873,0.00343954589260709,-1.8018442764921976,7.090909090909091,47,48,275
destroyer,sad,-3.1182599972090443,-3.2045875038541594,23.321852655755873,0.055663778907405835,-1.0838400768207885,10.0,47,48,275
destroyer,afraid,-3.1182599972090443,-3.2045875038541594,23.321852655755873,-0.09566465872736939,-0.3076123773452527,44.18181818181818,47,48,275
destroyer,angry,-3.1182599972090443,-3.2045875038541594,23.321852655755873,0.054610686666892554,1.7735644329631042,93.27272727272727,47,48,275
destroyer,disgusted,-3.1182599972090443,-3.2045875038541594,23.321852655755873,-0.03279667789311413,1.414567723274096,90.36363636363636,47,48,275
detective,joyful,21.4095678183859,-2.2616695455957254,11.640713550229227,0.012478310681309022,-1.095048030637997,13.636363636363637,47,48,275
detective,calm,21.4095678183859,-2.2616695455957254,11.640713550229227,0.029152274587345338,0.4508972312973924,65.27272727272727,47,48,275
detective,sad,21.4095678183859,-2.2616695455957254,11.640713550229227,0.0654431262194483,-0.006815542113584943,54.72727272727273,47,48,275
detective,afraid,21.4095678183859,-2.2616695455957254,11.640713550229227,-0.0930347031842397,-0.003872606966141483,58.36363636363637,47,48,275
detective,angry,21.4095678183859,-2.2616695455957254,11.640713550229227,0.030223939561566528,-0.10787342294741517,56.54545454545455,47,48,275
detective,disgusted,21.4095678183859,-2.2616695455957254,11.640713550229227,-0.037130056279570875,0.78285811409958,75.45454545454545,47,48,275
devils_advocate,joyful,6.519322027361246,7.660096503647508,21.46007710323908,0.006589146748561088,-1.7881464429558824,4.181818181818182,47,48,275
devils_advocate,calm,6.519322027361246,7.660096503647508,21.46007710323908,-0.0027697234491413023,-2.34585028010489,3.090909090909091,47,48,275
devils_advocate,sad,6.519322027361246,7.660096503647508,21.46007710323908,0.053564697373954244,-1.315017295477727,5.2727272727272725,47,48,275
devils_advocate,afraid,6.519322027361246,7.660096503647508,21.46007710323908,-0.09174475108761636,0.14510700398278312,63.09090909090909,47,48,275
devils_advocate,angry,6.519322027361246,7.660096503647508,21.46007710323908,0.04159679453419543,0.7695424859013329,78.36363636363636,47,48,275
devils_advocate,disgusted,6.519322027361246,7.660096503647508,21.46007710323908,-0.028117767686984943,2.09664814046409,98.72727272727273,47,48,275
dilettante,joyful,-3.3502571374728976,18.002389085697697,1.5071442501551475,0.035532681893330205,1.6182315225401287,95.81818181818181,47,48,275
dilettante,calm,-3.3502571374728976,18.002389085697697,1.5071442501551475,0.01887612810343124,-0.4494156837288747,26.0,47,48,275
dilettante,sad,-3.3502571374728976,18.002389085697697,1.5071442501551475,0.061990708318699204,-0.3870391566885867,40.90909090909091,47,48,275
dilettante,afraid,-3.3502571374728976,18.002389085697697,1.5071442501551475,-0.09987246573225875,-0.7935819355773205,18.363636363636363,47,48,275
dilettante,angry,-3.3502571374728976,18.002389085697697,1.5071442501551475,0.02732856915152866,-0.3312512876868534,49.27272727272727,47,48,275
dilettante,disgusted,-3.3502571374728976,18.002389085697697,1.5071442501551475,-0.04790061953467921,-0.7872490165720105,23.09090909090909,47,48,275
dispatcher,joyful,37.51651838369674,-3.009267955799515,5.132192364097119,0.02452646458960834,0.3229047450979202,61.63636363636363,47,48,275
dispatcher,calm,37.51651838369674,-3.009267955799515,5.132192364097119,0.03816081676437087,1.2401529002615146,92.9090909090909,47,48,275
dispatcher,sad,37.51651838369674,-3.009267955799515,5.132192364097119,0.061237036947316366,-0.4700429126842626,35.45454545454545,47,48,275
dispatcher,afraid,37.51651838369674,-3.009267955799515,5.132192364097119,-0.09808283916173885,-0.5868937407847951,27.454545454545453,47,48,275
dispatcher,angry,37.51651838369674,-3.009267955799515,5.132192364097119,0.02066255709285104,-0.8455342045918721,20.90909090909091,47,48,275
dispatcher,disgusted,37.51651838369674,-3.009267955799515,5.132192364097119,-0.04726041084228204,-0.6939209139238987,28.181818181818183,47,48,275
divorcee,joyful,-6.764238202938425,31.756334703385317,-25.89750495255547,0.025885951901485637,0.48290343221016696,66.0,47,48,275
divorcee,calm,-6.764238202938425,31.756334703385317,-25.89750495255547,0.020198517387496936,-0.33355862067509773,30.0,47,48,275
divorcee,sad,-6.764238202938425,31.756334703385317,-25.89750495255547,0.08124662891817792,1.7336646349104632,95.45454545454545,47,48,275
divorcee,afraid,-6.764238202938425,31.756334703385317,-25.89750495255547,-0.08468242487529172,0.9607517199847707,83.45454545454545,47,48,275
divorcee,angry,-6.764238202938425,31.756334703385317,-25.89750495255547,0.019125881314837556,-0.9640887608239288,13.272727272727273,47,48,275
divorcee,disgusted,-6.764238202938425,31.756334703385317,-25.89750495255547,-0.03626468955335621,0.9090092201553521,78.72727272727273,47,48,275
doctor,joyful,34.77909376294955,-0.04533415279151362,-11.466025149276462,0.018985674870454678,-0.3291933457665232,35.09090909090909,47,48,275
doctor,calm,34.77909376294955,-0.04533415279151362,-11.466025149276462,0.02834982815666183,0.3805933594820194,59.09090909090909,47,48,275
doctor,sad,34.77909376294955,-0.04533415279151362,-11.466025149276462,0.07410692532169723,0.947350814715345,85.27272727272727,47,48,275
doctor,afraid,34.77909376294955,-0.04533415279151362,-11.466025149276462,-0.08517578608625234,0.9037722697721592,82.36363636363636,47,48,275
doctor,angry,34.77909376294955,-0.04533415279151362,-11.466025149276462,0.015401220046047303,-1.2514464260869278,3.090909090909091,47,48,275
doctor,disgusted,34.77909376294955,-0.04533415279151362,-11.466025149276462,-0.03241581569774045,1.4700889095477878,92.54545454545455,47,48,275
dreamer,joyful,-45.56207730496772,-22.887757313201586,-7.693470275086384,0.028518968807611768,0.7927844031055788,78.0,47,48,275
dreamer,calm,-45.56207730496772,-22.887757313201586,-7.693470275086384,0.019247554517099724,-0.4168743028006171,27.454545454545453,47,48,275
dreamer,sad,-45.56207730496772,-22.887757313201586,-7.693470275086384,0.06854471651030265,0.33477053037882526,68.9090909090909,47,48,275
dreamer,afraid,-45.56207730496772,-22.887757313201586,-7.693470275086384,-0.0866594659618467,0.7324185805790494,78.36363636363636,47,48,275
dreamer,angry,-45.56207730496772,-22.887757313201586,-7.693470275086384,0.03896348434222021,0.566382570389061,74.72727272727273,47,48,275
dreamer,disgusted,-45.56207730496772,-22.887757313201586,-7.693470275086384,-0.049637266441859625,-1.0404132780724,15.454545454545455,47,48,275
echo,joyful,-49.8922121298278,-33.35410333583616,0.20762010468398248,0.01228537766387093,-1.1177544062113536,13.272727272727273,47,48,275
echo,calm,-49.8922121298278,-33.35410333583616,0.20762010468398248,0.018469769922527416,-0.48501750382427544,24.545454545454547,47,48,275
echo,sad,-49.8922121298278,-33.35410333583616,0.20762010468398248,0.07218684956886726,0.735887960568857,77.63636363636364,47,48,275
echo,afraid,-49.8922121298278,-33.35410333583616,0.20762010468398248,-0.08613175884653002,0.7933647203160628,80.18181818181819,47,48,275
echo,angry,-49.8922121298278,-33.35410333583616,0.20762010468398248,0.04413642809056732,0.9654752477601376,82.72727272727273,47,48,275
echo,disgusted,-49.8922121298278,-33.35410333583616,0.20762010468398248,-0.044273221432274246,-0.25845553646600256,42.0,47,48,275
economist,joyful,42.59133871395098,-10.492469039750542,16.670072620394993,0.025011357582366306,0.3799720244711058,64.18181818181819,47,48,275
economist,calm,42.59133871395098,-10.492469039750542,16.670072620394993,0.025370713179527448,0.11958737893660935,46.36363636363637,47,48,275
economist,sad,42.59133871395098,-10.492469039750542,16.670072620394993,0.05264442137982568,-1.4163696447452485,3.090909090909091,47,48,275
economist,afraid,42.59133871395098,-10.492469039750542,16.670072620394993,-0.1018287039592665,-1.019512503654941,12.181818181818182,47,48,275
economist,angry,42.59133871395098,-10.492469039750542,16.670072620394993,0.022043149745417333,-0.739021463515271,27.09090909090909,47,48,275
economist,disgusted,42.59133871395098,-10.492469039750542,16.670072620394993,-0.034924562895251886,1.104369701502019,84.9090909090909,47,48,275
ecosystem,joyful,12.478176049517112,-15.406081311935555,-15.34884142082953,0.03113778525645553,1.1009941156510803,85.63636363636364,47,48,275
ecosystem,calm,12.478176049517112,-15.406081311935555,-15.34884142082953,0.032822005041950916,0.7724093592257388,80.54545454545455,47,48,275
ecosystem,sad,12.478176049517112,-15.406081311935555,-15.34884142082953,0.06066169125780511,-0.5334072051844989,31.818181818181817,47,48,275
ecosystem,afraid,12.478176049517112,-15.406081311935555,-15.34884142082953,-0.09542965750731623,-0.28047153201643243,46.36363636363637,47,48,275
ecosystem,angry,12.478176049517112,-15.406081311935555,-15.34884142082953,0.020991827035912805,-0.8201310242081051,22.0,47,48,275
ecosystem,disgusted,12.478176049517112,-15.406081311935555,-15.34884142082953,-0.04721009100224968,-0.6865854071562666,28.545454545454547,47,48,275
editor,joyful,34.6198141862948,-2.1147398337502397,-5.09515845039308,0.020308109107914214,-0.17355545202727815,43.09090909090909,47,48,275
editor,calm,34.6198141862948,-2.1147398337502397,-5.09515845039308,0.03886763165517756,1.3020783093360413,94.72727272727273,47,48,275
editor,sad,34.6198141862948,-2.1147398337502397,-5.09515845039308,0.06500035731665386,-0.055578813965865205,53.63636363636363,47,48,275
editor,afraid,34.6198141862948,-2.1147398337502397,-5.09515845039308,-0.10191582388221057,-1.0295741890927816,11.454545454545455,47,48,275
editor,angry,34.6198141862948,-2.1147398337502397,-5.09515845039308,0.016051040347795496,-1.2013127813672009,4.545454545454546,47,48,275
editor,disgusted,34.6198141862948,-2.1147398337502397,-5.09515845039308,-0.04354790354364747,-0.15272041733038746,44.54545454545455,47,48,275
egregore,joyful,-23.836736510006066,-31.56634952751225,5.029204373434583,0.018143020887043053,-0.4283656807032789,31.09090909090909,47,48,275
egregore,calm,-23.836736510006066,-31.56634952751225,5.029204373434583,0.017110468779842444,-0.6041084856514544,21.636363636363637,47,48,275
egregore,sad,-23.836736510006066,-31.56634952751225,5.029204373434583,0.06008555152342707,-0.5968589478770525,28.545454545454547,47,48,275
egregore,afraid,-23.836736510006066,-31.56634952751225,5.029204373434583,-0.08771144307139217,0.6109232623284683,75.81818181818181,47,48,275
egregore,angry,-23.836736510006066,-31.56634952751225,5.029204373434583,0.041969895696838636,0.7983272454450872,78.72727272727273,47,48,275
egregore,disgusted,-23.836736510006066,-31.56634952751225,5.029204373434583,-0.04146310647528985,0.15119634779134608,56.54545454545455,47,48,275
elder,joyful,-35.70588421211717,-4.929585177742714,-20.673806430862484,0.01593088022951971,-0.6887135322934541,23.454545454545453,47,48,275
elder,calm,-35.70588421211717,-4.929585177742714,-20.673806430862484,0.023718891664936067,-0.02513187406672316,40.54545454545455,47,48,275
elder,sad,-35.70588421211717,-4.929585177742714,-20.673806430862484,0.07728147316430933,1.2969718890057285,90.0,47,48,275
elder,afraid,-35.70588421211717,-4.929585177742714,-20.673806430862484,-0.08648891070775834,0.75211640925493,78.72727272727273,47,48,275
elder,angry,-35.70588421211717,-4.929585177742714,-20.673806430862484,0.03486000798527789,0.24979931615508683,64.54545454545455,47,48,275
elder,disgusted,-35.70588421211717,-4.929585177742714,-20.673806430862484,-0.04284683186140948,-0.050519852576104494,49.63636363636363,47,48,275
eldritch,joyful,-52.716801865533384,-39.48134636479556,15.742466419829675,0.011657164197305458,-1.1916891380757588,11.818181818181818,47,48,275
eldritch,calm,-52.716801865533384,-39.48134636479556,15.742466419829675,0.009490637331818272,-1.2716965424895135,11.090909090909092,47,48,275
eldritch,sad,-52.716801865533384,-39.48134636479556,15.742466419829675,0.06283946037959828,-0.29356392114337415,45.27272727272727,47,48,275
eldritch,afraid,-52.716801865533384,-39.48134636479556,15.742466419829675,-0.08241981703359375,1.2220656376632002,90.36363636363636,47,48,275
eldritch,angry,-52.716801865533384,-39.48134636479556,15.742466419829675,0.051717942861591905,1.5503892108132566,90.0,47,48,275
eldritch,disgusted,-52.716801865533384,-39.48134636479556,15.742466419829675,-0.040295076123169626,0.321469038389491,62.36363636363637,47,48,275
emissary,joyful,22.521750906734518,-11.756823504297014,-11.199281983806408,0.02513957830724243,0.3950623805645592,64.54545454545455,47,48,275
emissary,calm,22.521750906734518,-11.756823504297014,-11.199281983806408,0.030118312622218413,0.5355336775142967,69.63636363636364,47,48,275
emissary,sad,22.521750906734518,-11.756823504297014,-11.199281983806408,0.06012990192604708,-0.5919745245897164,28.90909090909091,47,48,275
emissary,afraid,22.521750906734518,-11.756823504297014,-11.199281983806408,-0.096513453511615,-0.40564168949056334,38.36363636363637,47,48,275
emissary,angry,22.521750906734518,-11.756823504297014,-11.199281983806408,0.02295994158859488,-0.668290960906848,31.454545454545453,47,48,275
emissary,disgusted,22.521750906734518,-11.756823504297014,-11.199281983806408,-0.04547889354597677,-0.4342155536664383,36.54545454545455,47,48,275
empath,joyful,-15.630732463790354,3.8726537741772336,-36.85070106278984,0.019511074904365152,-0.2673587740864655,40.18181818181818,47,48,275
empath,calm,-15.630732463790354,3.8726537741772336,-36.85070106278984,0.01613257476789861,-0.6897836567730463,20.181818181818183,47,48,275
empath,sad,-15.630732463790354,3.8726537741772336,-36.85070106278984,0.08067478615455538,1.6706861285987142,94.0,47,48,275
empath,afraid,-15.630732463790354,3.8726537741772336,-36.85070106278984,-0.07703234496967373,1.8442774966787387,96.9090909090909,47,48,275
empath,angry,-15.630732463790354,3.8726537741772336,-36.85070106278984,0.02568423695010043,-0.4581115383835973,43.81818181818182,47,48,275
empath,disgusted,-15.630732463790354,3.8726537741772336,-36.85070106278984,-0.039264999563625565,0.4716311527534461,66.36363636363636,47,48,275
engineer,joyful,40.535311306762054,-7.183094129476526,11.617733783491419,0.02270775926129558,0.10886047838662276,55.45454545454545,47,48,275
engineer,calm,40.535311306762054,-7.183094129476526,11.617733783491419,0.03430711913986147,0.9025230555154374,86.0,47,48,275
engineer,sad,40.535311306762054,-7.183094129476526,11.617733783491419,0.05930513836655463,-0.6828078451132608,24.545454545454547,47,48,275
engineer,afraid,40.535311306762054,-7.183094129476526,11.617733783491419,-0.10211045826328075,-1.0520529729522927,10.0,47,48,275
engineer,angry,40.535311306762054,-7.183094129476526,11.617733783491419,0.023552186880163802,-0.6225992289702348,33.63636363636363,47,48,275
engineer,disgusted,40.535311306762054,-7.183094129476526,11.617733783491419,-0.040701733373817585,0.262187510222537,59.09090909090909,47,48,275
entrepreneur,joyful,20.681249839860676,16.28226869899314,6.638281034843868,0.03181467861314459,1.180658006177354,88.18181818181819,47,48,275
entrepreneur,calm,20.681249839860676,16.28226869899314,6.638281034843868,0.027766914023466375,0.32952313356720586,55.81818181818182,47,48,275
entrepreneur,sad,20.681249839860676,16.28226869899314,6.638281034843868,0.05297815234538089,-1.3796149998363936,4.181818181818182,47,48,275
entrepreneur,afraid,20.681249839860676,16.28226869899314,6.638281034843868,-0.10529628604152108,-1.4199917392017714,3.8181818181818183,47,48,275
entrepreneur,angry,20.681249839860676,16.28226869899314,6.638281034843868,0.028796526657157658,-0.21799834706177168,51.81818181818182,47,48,275
entrepreneur,disgusted,20.681249839860676,16.28226869899314,6.638281034843868,-0.05140775736630671,-1.298511240028592,8.909090909090908,47,48,275
evaluator,joyful,45.086229152592466,-10.275203492936383,7.30469963237495,0.016853286553608324,-0.58015510769557,27.454545454545453,47,48,275
evaluator,calm,45.086229152592466,-10.275203492936383,7.30469963237495,0.027273666326482454,0.28630875621313356,53.27272727272727,47,48,275
evaluator,sad,45.086229152592466,-10.275203492936383,7.30469963237495,0.060931750234877666,-0.5036649192379813,34.0,47,48,275
evaluator,afraid,45.086229152592466,-10.275203492936383,7.30469963237495,-0.09599585168837678,-0.34586263377652765,42.0,47,48,275
evaluator,angry,45.086229152592466,-10.275203492936383,7.30469963237495,0.021195730599796497,-0.8043998616061826,22.727272727272727,47,48,275
evaluator,disgusted,45.086229152592466,-10.275203492936383,7.30469963237495,-0.03499597717653413,1.093959097189393,84.54545454545455,47,48,275
evangelist,joyful,-19.14157758812452,5.674437049446107,-2.2126647540724487,0.029909054533971333,0.9563842316938125,83.0909090909091,47,48,275
evangelist,calm,-19.14157758812452,5.674437049446107,-2.2126647540724487,0.014785744913033999,-0.8077820051398852,18.363636363636363,47,48,275
evangelist,sad,-19.14157758812452,5.674437049446107,-2.2126647540724487,0.0579432959794679,-0.8327910307488156,20.545454545454547,47,48,275
evangelist,afraid,-19.14157758812452,5.674437049446107,-2.2126647540724487,-0.09680462510150821,-0.4392697833517391,35.81818181818182,47,48,275
evangelist,angry,-19.14157758812452,5.674437049446107,-2.2126647540724487,0.046706902140010276,1.1637873540599304,85.63636363636364,47,48,275
evangelist,disgusted,-19.14157758812452,5.674437049446107,-2.2126647540724487,-0.052149361656715465,-1.4066205521349173,7.090909090909091,47,48,275
examiner,joyful,45.62248211313589,-13.63690990152403,10.556259247627086,0.012104368018663623,-1.1390575146220019,12.909090909090908,47,48,275
examiner,calm,45.62248211313589,-13.63690990152403,10.556259247627086,0.032661469008030394,0.7583444891996073,79.45454545454545,47,48,275
examiner,sad,45.62248211313589,-13.63690990152403,10.556259247627086,0.06220565078166814,-0.3633669934264364,42.72727272727273,47,48,275
examiner,afraid,45.62248211313589,-13.63690990152403,10.556259247627086,-0.09689657182345217,-0.4498889271936671,34.36363636363637,47,48,275
examiner,angry,45.62248211313589,-13.63690990152403,10.556259247627086,0.02301330675268609,-0.6641738378041052,31.818181818181817,47,48,275
examiner,disgusted,45.62248211313589,-13.63690990152403,10.556259247627086,-0.033386253317775796,1.3286208181397734,89.63636363636364,47,48,275
exile,joyful,-46.929442220478656,-4.671833114249578,-7.730744017789958,0.00853990437905201,-1.5585608800558919,7.454545454545454,47,48,275
exile,calm,-46.929442220478656,-4.671833114249578,-7.730744017789958,0.01467428816931496,-0.8175469443604482,18.0,47,48,275
exile,sad,-46.929442220478656,-4.671833114249578,-7.730744017789958,0.08490490693582631,2.136560150742638,96.9090909090909,47,48,275
exile,afraid,-46.929442220478656,-4.671833114249578,-7.730744017789958,-0.07760272465200449,1.7784030015023344,95.45454545454545,47,48,275
exile,angry,-46.929442220478656,-4.671833114249578,-7.730744017789958,0.040995737099814133,0.7231708970322931,77.63636363636364,47,48,275
exile,disgusted,-46.929442220478656,-4.671833114249578,-7.730744017789958,-0.03205736207967629,1.5223434266428553,94.36363636363636,47,48,275
expatriate,joyful,14.628705713359093,14.16857028512824,-10.601171338354959,0.026577438226202434,0.5642847758565326,71.45454545454545,47,48,275
expatriate,calm,14.628705713359093,14.16857028512824,-10.601171338354959,0.026453505693364944,0.21445290912612675,50.72727272727273,47,48,275
expatriate,sad,14.628705713359093,14.16857028512824,-10.601171338354959,0.06831408375003929,0.3093703545404026,67.45454545454545,47,48,275
expatriate,afraid,14.628705713359093,14.16857028512824,-10.601171338354959,-0.09219535392739975,0.09306581893479943,62.72727272727273,47,48,275
expatriate,angry,14.628705713359093,14.16857028512824,-10.601171338354959,0.01719850118109186,-1.1127861631751863,6.7272727272727275,47,48,275
expatriate,disgusted,14.628705713359093,14.16857028512824,-10.601171338354959,-0.03962360469127181,0.41935454895134505,64.9090909090909,47,48,275
facilitator,joyful,32.463401289520796,5.011736264287589,-16.050745245574372,0.016369720744185533,-0.6370661902515216,25.272727272727273,47,48,275
facilitator,calm,32.463401289520796,5.011736264287589,-16.050745245574372,0.0307200794966149,0.5882556282671616,71.81818181818181,47,48,275
facilitator,sad,32.463401289520796,5.011736264287589,-16.050745245574372,0.0708664228758106,0.590465991256746,76.18181818181819,47,48,275
facilitator,afraid,32.463401289520796,5.011736264287589,-16.050745245574372,-0.09453511672326576,-0.17715890642774812,51.09090909090909,47,48,275
facilitator,angry,32.463401289520796,5.011736264287589,-16.050745245574372,0.018963883854452235,-0.9765868669966763,11.818181818181818,47,48,275
facilitator,disgusted,32.463401289520796,5.011736264287589,-16.050745245574372,-0.043250390810007776,-0.10934971762889001,46.36363636363637,47,48,275
familiar,joyful,-40.97249406451984,-28.231849844074397,-1.701520321205392,0.02225921500891589,0.05607109898933139,54.36363636363637,47,48,275
familiar,calm,-40.97249406451984,-28.231849844074397,-1.701520321205392,0.02471044671159925,0.06174016652434382,44.18181818181818,47,48,275
familiar,sad,-40.97249406451984,-28.231849844074397,-1.701520321205392,0.06583159705846964,0.035967745082796765,56.90909090909091,47,48,275
familiar,afraid,-40.97249406451984,-28.231849844074397,-1.701520321205392,-0.08855568752581358,0.5134194785098866,73.27272727272727,47,48,275
familiar,angry,-40.97249406451984,-28.231849844074397,-1.701520321205392,0.043551347265388916,0.9203362544986048,81.27272727272727,47,48,275
familiar,disgusted,-40.97249406451984,-28.231849844074397,-1.701520321205392,-0.04766730021021897,-0.7532362795979483,23.818181818181817,47,48,275
fixer,joyful,-12.58928083339093,17.011219127451696,25.801748594335457,0.005703550914058227,-1.8923726241012357,3.8181818181818183,47,48,275
fixer,calm,-12.58928083339093,17.011219127451696,25.801748594335457,0.01942350691276115,-0.4014587757358981,27.818181818181817,47,48,275
fixer,sad,-12.58928083339093,17.011219127451696,25.801748594335457,0.061666719975963416,-0.42272082162504676,39.09090909090909,47,48,275
fixer,afraid,-12.58928083339093,17.011219127451696,25.801748594335457,-0.0930589198366798,-0.006669445289405358,57.63636363636363,47,48,275
fixer,angry,-12.58928083339093,17.011219127451696,25.801748594335457,0.05046447105169841,1.4536838443999052,87.81818181818181,47,48,275
fixer,disgusted,-12.58928083339093,17.011219127451696,25.801748594335457,-0.040206142611772126,0.33443355445921935,63.09090909090909,47,48,275
flaneur,joyful,-28.516237208368473,-8.305863068746632,9.19804262827271,0.020821084356454366,-0.11318315905297587,46.36363636363637,47,48,275
flaneur,calm,-28.516237208368473,-8.305863068746632,9.19804262827271,0.02556010974056999,0.13618077513187374,47.45454545454545,47,48,275
flaneur,sad,-28.516237208368473,-8.305863068746632,9.19804262827271,0.07494346192621039,1.0394807308020617,86.0,47,48,275
flaneur,afraid,-28.516237208368473,-8.305863068746632,9.19804262827271,-0.08487850584607967,0.9381058660658976,82.72727272727273,47,48,275
flaneur,angry,-28.516237208368473,-8.305863068746632,9.19804262827271,0.03220013737661051,0.04459026415004845,59.45454545454545,47,48,275
flaneur,disgusted,-28.516237208368473,-8.305863068746632,9.19804262827271,-0.04484661502818644,-0.3420434930379268,39.45454545454545,47,48,275
fool,joyful,-37.40673661857447,47.92135589087369,7.515254084627379,0.019698666221151052,-0.24528106572009967,41.63636363636363,47,48,275
fool,calm,-37.40673661857447,47.92135589087369,7.515254084627379,0.004357561681809957,-1.7214151513808396,7.454545454545454,47,48,275
fool,sad,-37.40673661857447,47.92135589087369,7.515254084627379,0.07386782571302151,0.9210181632033647,84.18181818181819,47,48,275
fool,afraid,-37.40673661857447,47.92135589087369,7.515254084627379,-0.09685635706796912,-0.44524443020656695,35.09090909090909,47,48,275
fool,angry,-37.40673661857447,47.92135589087369,7.515254084627379,0.04067257232093773,0.6982387301447206,76.9090909090909,47,48,275
