model,model_label,construction,construction_label,domain,persona,raw_projection_score,within_model_percentile,pc1,pc2,pc3
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,artisan,0.0781580997569756,69.63636363636364,-0.5937830381562027,-0.02030742710129566,-0.7773667252918973
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,ascetic,0.020512854405334693,22.727272727272727,-2.607749021325765,0.4431875370894656,-0.7621736897571344
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,assistant,0.01221939428231508,16.545454545454547,0.9580866821240511,-0.8690127545195563,0.2956336600746054
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,auctioneer,0.13764493451061646,92.9090909090909,0.4707399146197059,0.9576667206394771,0.3843078322757547
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,auditor,-0.005947147495077226,6.363636363636363,0.8697577655847668,-0.9683084456526753,0.5796433200008528
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,avatar,0.05625967661491237,54.36363636363637,-2.2623623103778048,-0.6114329410165981,-0.13760605336732865
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,bard,0.11014180807517268,83.0909090909091,-2.3107481230621825,0.7624293054443227,-0.1223571395874778
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,bartender,0.13942018645132614,93.63636363636364,0.9315738802850715,1.0163516672403945,-0.5930281837437269
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,biologist,0.02864477433254021,31.454545454545453,0.2922491414107373,-0.7847483736901877,0.3618241702140328
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,blogger,0.11108987501981052,83.45454545454545,0.46770949586531535,-0.11694623501913681,-0.695814382142663
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,bohemian,0.188666455548827,99.45454545454545,-1.2656581711203745,1.2871873703579015,-1.6214630558040917
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,builder,0.0684056073837745,61.27272727272727,0.6948167088184234,-0.2374069648419056,-0.3293589031249321
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,caregiver,0.09607152225314847,76.9090909090909,0.561708969541495,-0.28550676912445583,-0.9403702777710465
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,cartographer,0.03274844208789953,35.09090909090909,0.25580571005353053,-0.739925110479929,0.20094748847992794
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,caveman,0.0068200937228002564,14.363636363636363,0.31809871473299195,4.237359125024927,3.083970104371442
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,celebrity,0.15025225972683015,95.45454545454545,1.0322543647679314,0.7544486106765951,-1.1802224874169027
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,chameleon,0.09927453372646305,79.0909090909091,0.1771240793980488,0.2265000873530963,-0.17709013425025996
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,chef,0.11486952994127275,83.81818181818181,0.530206992497598,0.28933998622719065,-0.4267814130096054
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,chemist,0.028989579045316446,31.818181818181817,0.37423196684863147,-0.6365343850944808,0.5357516809317611
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,chimera,0.05816195189371516,55.45454545454545,-1.5197304914086858,0.05163553910177877,0.37903685456250213
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,coach,0.04899274935157582,50.36363636363637,0.8796574718763137,-0.8648342568975252,-0.01864833740928682
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,collaborator,0.05638859666136318,54.72727272727273,0.9179091072732185,-0.7321915560183911,-0.1629425650723297
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,collector,0.043189282106863354,44.18181818181818,0.18588490119883616,-0.6328954371300143,-0.07818098933010015
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,comedian,0.16739977123836558,98.0,1.1392076785254464,2.327539684961416,0.31724249826864803
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,competitor,0.1251438981286102,88.9090909090909,1.0706133660461692,1.2046551194493118,-0.2367496326059666
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,composer,0.06231164671696769,58.72727272727273,-0.5651185795177341,-0.4358927902825421,-0.1206415739721811
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,conservator,0.0281955726632203,31.09090909090909,0.37758872050474535,-0.7987582638295899,-0.012867948216854557
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,consultant,0.010628525166294348,16.181818181818183,0.8661205738826808,-1.08258044187059,0.4302202273699675
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,contrarian,0.05898498678170542,56.18181818181818,0.24063719918910267,0.2681388002636938,-0.4173180653095454
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,coordinator,0.02698916504441404,30.0,0.8862594320946517,-0.9947846213554037,0.2126002631168344
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,coral_reef,0.06687546158813296,60.90909090909091,-1.178601436696897,-0.20188981271803158,0.3030520621947084
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,cosmopolitan,0.07610361647180734,67.81818181818181,0.12255958654386938,-0.5664033352498284,-0.3635545296206435
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,counselor,0.05033220534411616,51.09090909090909,0.5505281999771632,-0.8079800430008603,-0.5100036277750142
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,criminal,0.08607520278139137,73.27272727272727,0.91035589663746,2.6858258150352703,-0.12522255592798853
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,critic,0.022473835429087277,25.636363636363637,0.131072624436747,-1.0375077899197496,0.07020354451276155
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,crystalline,0.004047984719670595,12.181818181818182,-2.0514117666954075,-0.5660204722304457,1.1803283069741455
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,curator,0.04648241754048178,46.36363636363637,0.22551971671437807,-0.7954462729987846,-0.01399912536972327
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,cyborg,0.005385366139156368,13.272727272727273,0.011625882297863738,-1.0360725584361967,0.7632851548371524
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,cynic,0.07051451723532856,62.0,0.7937726384372615,2.0682445153474602,-0.08307451111906149
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,daredevil,0.17669446958662022,98.72727272727273,0.7728302887338315,1.7376941180148262,-0.5034993467769293
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,debugger,0.006632455491716075,14.0,0.7664147993071053,-1.014358584801024,0.584423726288807
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,demon,0.07105899852256123,62.36363636363637,-1.8178402353948928,1.160139863308886,0.7496164371258788
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,designer,0.04288024849733475,43.45454545454545,0.6703345353550235,-0.8732564460516121,0.17205876848702767
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,destroyer,0.06197807789253923,58.0,-0.16072375579762482,-0.23876606641306883,-0.0474779479087725
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,detective,0.018653292529762715,20.545454545454547,0.47555710584454874,-0.7797204897229102,0.3778696061604565
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,devils_advocate,0.024766163611304355,28.545454545454547,0.3016567641942839,-0.19154767201115652,-0.0013338525617213124
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,dilettante,0.11642104356580715,84.54545454545455,0.2055711747454141,0.5263495999481759,-0.12029125537079809
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,dispatcher,0.022070106080526355,24.181818181818183,0.8918088288998806,-0.7246244377056255,0.3729101387009453
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,divorcee,0.12675801480957682,89.63636363636364,1.1851802114497347,0.8088072216093102,-1.2227149698371715
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,doctor,0.02712901245659903,30.363636363636363,0.8568078945428572,-0.7918841442305651,0.19918446598403547
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,dreamer,0.09410543476384817,75.81818181818181,-2.1631828519258613,0.013564266296878806,-0.052843625601372825
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,echo,0.052622000312852704,52.18181818181818,-2.7159556711023907,0.08191277789707237,0.400896731699221
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,economist,0.003038398617376363,11.090909090909092,0.6962632475231036,-0.9136521376401927,0.613981928292049
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,ecosystem,0.046527468274533024,46.72727272727273,-0.6012387541513743,-0.9762042097133056,0.14388888690782292
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,editor,0.017575586750712836,19.818181818181817,0.6662206211197597,-0.7902348406286194,0.206870551352128
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,egregore,0.03930343180442447,40.54545454545455,-1.5777065634267398,-0.753305323479027,0.16413997294035546
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,elder,0.10890717427776445,82.36363636363636,-0.29563284856690814,0.45290029859668013,-1.0669334748868766
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,eldritch,0.02138272608764962,23.454545454545453,-3.754777367858684,0.3226579338340599,1.3853325039052546
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,emissary,0.0354318637771608,36.18181818181818,0.24900263081149096,-1.1702840573275313,-0.12015830997772937
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,empath,0.10766476872186509,80.9090909090909,-0.6520994978306258,-0.3457516723834723,-0.8884118651389321
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,engineer,0.0038862352756006188,11.818181818181818,0.7937398797822002,-0.9794796357254003,0.6782170161302471
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,entrepreneur,0.07186403126882754,62.72727272727273,0.9301214635501478,-0.5769720283699568,-0.13379632445930403
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,evaluator,-0.0073807338342595135,6.0,0.7868026654589267,-1.2172644941024255,0.5859499481484088
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,evangelist,0.194657618878102,99.81818181818181,0.013079770709236814,0.060397122013335525,-1.0287762462022843
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,examiner,-0.02447515624830205,1.6363636363636365,0.728778813591804,-1.1144592354450524,0.7389407943380635
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,exile,0.07596529884597975,67.0909090909091,-0.9743968116247738,0.9268672988801776,-0.6663522729086697
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,expatriate,0.07498617423618098,65.63636363636364,0.8540836479114822,-0.1434566098756893,-0.46978505131325526
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,facilitator,0.03727088098065919,38.36363636363637,0.7906281395891699,-0.9175785195222522,-0.02368292724320522
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,familiar,0.03787732403126688,39.81818181818182,-2.0274164681214737,-0.3444299227176689,0.41424741320873937
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,fixer,0.043239202447299126,44.54545454545455,0.22487055643678888,0.45839434459292555,0.1367340104354834
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,flaneur,0.07262476771748366,63.81818181818182,-1.1551963498771842,0.21213708657520616,-0.4428097136057225
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,fool,0.12961856571790195,91.45454545454545,1.2012117798161361,3.5006876777320346,0.9569458182973075
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,forecaster,0.010315817643721015,15.818181818181818,0.5982630839642225,-1.113440442565365,0.5264294661897578
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,futurist,0.03277634784798817,35.45454545454545,0.36706160865695664,-1.0726462087138315,0.38171695272324485
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,gamer,0.10887804590428754,82.0,0.4685716001417446,0.5157532944815365,0.36850554573042055
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,generalist,0.019956557814209575,22.0,0.4084629858365538,-1.0034600425834317,0.3766314808826843
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,genie,0.08723380565816945,73.63636363636364,-1.9742435210582319,0.7460396898617929,0.7414924243944703
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,geographer,0.023760721369326686,27.454545454545453,0.4543053391743094,-0.8843410848358151,0.23363289964561348
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,ghost,0.05441671341210883,53.27272727272727,-2.714303441007963,0.24348548590099256,0.21214359575030142
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,golem,0.002445489444603856,10.0,-2.4342637151913395,0.35860002881212927,0.7135073079796697
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,gossip,0.18674269442712846,99.0909090909091,1.3050734325468065,2.1571721011093508,-0.2815067875149345
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,grader,-0.0031358020669272346,7.454545454545454,0.8294972255214369,-0.8369460869071108,0.579848895645005
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,graduate,0.0827652596124,71.45454545454545,1.2543848551607433,0.28833228350606693,-0.5547133030191983
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,grandparent,0.15826395186289383,96.9090909090909,0.8971125470393315,1.6564190138051893,-1.1026619540415135
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,guardian,0.046569762433240416,47.09090909090909,0.19703203531564334,-0.6375316642131985,-0.25121647270753505
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,guide,0.046764594209742376,47.45454545454545,0.4515405280589149,-0.7301358965840786,-0.033918038605378883
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,guru,0.08579184428284632,72.9090909090909,-1.6727869168699594,-0.2760678341479019,-0.8139350126756839
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,hacker,0.06212711039275577,58.36363636363637,0.4118042092136099,0.3063287862143571,0.29259466129945844
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,healer,0.07545232988044498,66.0,-0.2607755906735726,-0.8102843994461634,-0.7451787889854704
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,hedonist,0.12921943220128151,91.0909090909091,-0.42707910731034837,0.8107831150720074,-0.3799658370507837
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,hermit,0.0359401236086056,36.90909090909091,-2.1849518594413593,0.7072980015174946,-0.7964315865588997
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,historian,0.022390567388205565,25.272727272727273,0.08916698038044321,-0.7263363312781783,0.20391912094913672
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,hive,-0.011733111613956765,3.090909090909091,-0.8601345427596212,-0.9433784452092737,0.8259997580895091
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,hoarder,0.07319075490707008,64.54545454545455,0.9196873904196774,2.220413934512951,0.5923241505273067
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,homunculus,0.031083512044353594,33.27272727272727,-2.103706349473587,-0.04576459538301194,0.42367279029621585
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,hybrid,0.06906973330113332,61.63636363636363,-0.3620823889763209,-0.6504503232169733,-0.40971840560951106
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,idealist,0.12598456641809977,89.27272727272727,-0.31173805265108406,-0.29660540165595856,-1.255304944790559
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,immigrant,0.08935263045948233,74.0,0.5420323063452629,0.14671926262200466,-0.9626159094727901
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,improviser,0.17640363356282673,98.36363636363636,0.6777081587329564,1.5038448878150823,-0.6024134746569685
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,infant,0.006941284299149407,14.727272727272727,1.2103539608077116,3.980472439408199,4.310784521962024
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,influencer,0.1561839182983145,96.18181818181819,1.2057870123907861,0.2934647282109348,-0.5904231377665612
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,instructor,0.012595505797270356,16.90909090909091,0.9178372907498185,-0.9079957134138655,0.4470573666549267
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,interpreter,0.030277998351379364,32.18181818181818,0.35908443758450137,-1.0223631686374066,0.09258670668060079
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,interviewer,0.0026773717684499057,10.363636363636363,0.8951785914918509,-0.06780466246836618,0.1446691091726252
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,jester,0.14716213176988577,94.72727272727273,-0.48222728941943904,2.010214305192701,0.7014642255279904
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,journalist,0.019280134501670026,20.90909090909091,0.7604009366256901,-0.5978538056345937,0.06780342288513569
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,judge,-0.003301538532635699,7.090909090909091,0.2628727191388767,-0.8585986159738709,0.27355827633470053
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,lawyer,0.0013282827910583734,9.272727272727273,0.7183222664394044,-0.8182821049996277,0.4385639279910072
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,leviathan,0.03212038338049192,34.36363636363637,-3.200904376950058,0.822629482556331,1.0536399841451458
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,librarian,0.019590399752392563,21.272727272727273,0.632296143509633,-0.7188366462597388,0.37213016110392294
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,linguist,0.01622111098343382,18.727272727272727,0.4762683404362511,-0.7462273750871651,0.4783070000886271
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,loner,-0.008579823856290265,5.2727272727272725,0.13185415702797357,0.7866358583944236,-0.41755671724063326
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,luddite,0.08432201074152731,71.81818181818181,-0.11008211745439674,2.1478104819230444,-0.6759814236437932
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,marketer,0.045473535034858084,45.63636363636363,0.9394540348497288,-0.7874048297750947,0.283380564673013
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,martyr,0.08949432239049798,74.36363636363636,-1.110597466357635,0.4398182204336563,-1.0593103990796517
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,mathematician,0.016021062504204736,18.363636363636363,0.22978510423357834,-0.6777488366632428,0.744311457398613
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,maverick,0.14134366250371405,94.36363636363636,0.17332629395041937,0.6628991492396074,-0.6686818726973685
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,mechanic,0.08191466117639823,70.72727272727273,1.2485024951834105,0.8604850402635824,-0.18404876498363057
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,mediator,0.02363792863701008,26.727272727272727,0.6825061064994177,-0.9949020905910798,-0.051816744521491084
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,mentor,0.043005189904375955,43.81818181818182,0.8087782562824709,-0.8783038309474736,-0.01602416514834427
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,merchant,0.05920975770202454,56.54545454545455,0.39140156801083525,-0.3775837807139328,-0.05381033204742206
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,minimalist,0.05567889564202473,54.0,0.2113946507528755,0.13000664962311667,-1.1043392235329983
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,moderator,0.02454954306550822,28.181818181818183,0.8084458242615481,-0.8402810815120768,0.06864573375846574
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,musician,0.12352555808737564,88.18181818181819,-0.44385457167474385,0.27676362497712725,-0.651546478106461
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,mycorrhizal,0.048943508276553596,50.0,-1.6735600241882647,-0.3222958749749589,0.42477477763890475
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,mystic,0.093310983160762,75.0909090909091,-2.7115588202227214,-0.24767387358397625,-0.8890930478659164
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,narcissist,0.10491344610296324,80.54545454545455,0.19779526692183377,1.5675225602768896,-0.006049141803726691
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,narrator,0.1183223222745575,85.63636363636364,-1.4467251289781846,0.20210749682591048,-0.4066039752112939
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,naturalist,0.05375418756330318,52.90909090909091,-0.34992986292712436,-0.5554020606096821,-0.09597103149094016
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,navigator,0.03756522501219347,39.45454545454545,0.4192133124341518,-0.7110618354962697,0.1631385103644232
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,negotiator,0.027335174021162624,30.727272727272727,0.7011329507603983,-1.0781285368743903,0.07687249279606112
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,networker,0.07238373863750744,63.45454545454545,0.8446085813687236,-0.6631298084088072,-0.19694643613362003
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,newlywed,0.11593348127381507,84.18181818181819,1.3518670978407599,0.5433456981622415,-0.9046260011366519
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,nomad,0.10081720486746217,79.81818181818181,-0.4051205908333482,0.46145101254598425,-0.8363762608021061
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,novelist,0.08194659207494784,71.0909090909091,-0.63844649556179,-0.22492622937663662,-0.4021957225605611
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,nutritionist,0.032230533796730125,34.72727272727273,0.893472056888363,-0.6026521756256374,0.19474776891378592
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,observer,-0.027627949938973963,1.2727272727272727,0.39858787073192675,-0.9583995220635996,0.4018253280689758
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,optimist,0.15594056375882465,95.81818181818181,0.6433401647130208,-0.12162182511671574,-1.0052641068225716
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,oracle,0.06263081695954635,59.09090909090909,-2.8220394895837515,-0.014943620999775833,0.19839472044826606
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,organizer,0.0030152648846017392,10.727272727272727,0.898141299333211,-1.0343365480957547,0.5123057373604795
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,orphan,0.12767426817707841,90.36363636363636,1.0994778912596195,1.1971006951688783,-1.2768844792410907
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,pacifist,0.07785054888871806,69.27272727272727,-0.13978690218196815,-0.6627667874742174,-1.1324525571887607
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,paramedic,0.05818343272538445,55.81818181818182,1.0467247832128133,-0.23956599387688565,-0.09675139710958179
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,parasite,0.04787983887310139,48.54545454545455,-0.6109770008945213,0.25249554258204343,0.7242118622128358
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,parent,0.11923345506185017,87.45454545454545,1.3168926235370828,0.543355423901119,-0.7534804839813252
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,patient,0.09133506265187465,74.72727272727273,1.3418099723184935,0.805765337598589,-0.6817266204925895
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,peacekeeper,0.04084303253281747,42.0,0.46875546040599564,-1.0702005726190837,-0.32204557928142974
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,perfectionist,0.02213305752424254,24.545454545454547,0.23942874475953188,-0.6094440268533563,0.1895899719689679
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,pharmacist,0.02601587916740529,29.272727272727273,0.9047573354903772,-0.645520782400307,0.2762494875312175
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,philosopher,0.017041538456840963,19.454545454545453,-0.8182147202329437,-0.9689170673982378,-0.18940349153192498
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,photographer,0.09591000757059473,76.54545454545455,-0.21450544390058202,0.05303851095625569,-0.5933284365751932
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,physicist,0.0236991803983077,27.09090909090909,0.10862470660458556,-0.7199254132248913,0.6366558575295674
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,pilgrim,0.1001002608949449,79.45454545454545,-2.4473115830438217,0.09012802642383395,-1.2996914016408345
llama,Llama-3.3-70B,historical_hand_predeclared,Historical hand-predeclared,extraversion,pilot,0.041755734302679745,42.36363636363637,0.8643321118624787,-0.3263791708208492,0.1920633332469468
