model,construction,domain,x_axis,y_axis,intercept,x_coefficient,y_coefficient,node_rmse,node_r2,fit_center_x,fit_center_y,fit_common_scale
qwen,historical_hand_predeclared,agreeableness,PC2,PC3,49.99999999999999,2.1707834228178,-30.337660767187025,13.548428795205353,0.7797251798926065,-6.614506921984933e-15,8.784892005761239e-16,18.83003263211166
qwen,historical_hand_predeclared,neuroticism,PC1,PC2,50.0,-22.39612762544526,9.501348504772293,10.419049909772541,0.8697303561994003,7.699699463873086e-15,-6.614506921984933e-15,26.102465243048485
qwen,historical_hand_predeclared,neuroticism,PC1,PC3,49.99999999999999,-20.569402112456387,12.426593805150336,10.150853429354578,0.8763505745531875,7.699699463873086e-15,8.784892005761239e-16,23.97343472452222
qwen,historical_hand_predeclared,neuroticism,PC2,PC3,49.99999999999999,6.854168781685263,9.760519072289119,26.56302601495435,0.15327558235869432,-6.614506921984933e-15,8.784892005761239e-16,18.83003263211166
llama,human_anchored_strict,openness,PC1,PC2,49.99999999999999,-16.03334459645118,-1.657804269625906,23.422398447229632,0.3416607958632677,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,human_anchored_strict,openness,PC1,PC3,49.999999999999986,-13.934682364070474,-8.698380403295548,22.57739980452705,0.38830513315268533,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,human_anchored_strict,openness,PC2,PC3,49.99999999999999,-1.344201306197217,-8.115149202275113,28.097936218915034,0.05259464861127128,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,human_anchored_strict,conscientiousness,PC1,PC2,50.0,-0.09069142604798941,-26.532618770571414,14.080157658415454,0.7620958465369517,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,human_anchored_strict,conscientiousness,PC1,PC3,49.99999999999999,-0.07882049858787521,12.43820810499655,27.363572877535372,0.10146997386219725,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,human_anchored_strict,conscientiousness,PC2,PC3,50.0,-21.513505219939454,11.604219394998216,10.663569126725633,0.8635441478005476,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,human_anchored_strict,extraversion,PC1,PC2,50.00000000000001,-5.779530831923308,18.838888023898637,21.828640487261517,0.4282049844476392,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,human_anchored_strict,extraversion,PC1,PC3,50.0,-5.0230272212841305,-23.89714424550156,22.012696115511787,0.41852176270293173,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,human_anchored_strict,extraversion,PC2,PC3,50.00000000000001,15.275179557078825,-22.2948275505474,14.179988285685935,0.7587103280541392,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,human_anchored_strict,agreeableness,PC1,PC2,49.99999999999999,8.479382134990038,-23.4333450302362,16.09407471469753,0.6891728007815551,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,human_anchored_strict,agreeableness,PC1,PC3,49.999999999999986,7.369485261410323,-3.4334721666774604,27.348511824305454,0.1024588128817715,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,human_anchored_strict,agreeableness,PC2,PC3,49.99999999999999,-19.000513857598822,-3.203255965201271,18.207564941656635,0.6021762341948796,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,human_anchored_strict,neuroticism,PC1,PC2,50.0,-1.533149657555935,26.70995306205926,13.680708789777087,0.7754028785318869,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,human_anchored_strict,neuroticism,PC1,PC3,49.99999999999999,-1.33247017589542,-6.885090021832401,28.36961776327414,0.03418497445108859,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,human_anchored_strict,neuroticism,PC2,PC3,50.0,21.657293597505475,-6.423440940464826,12.799844108880704,0.8033941891997638,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,human_anchored_extended,openness,PC1,PC2,50.00000000000001,-12.6226433945429,7.734791221440123,24.5850167987934,0.27468274783172597,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,human_anchored_extended,openness,PC1,PC3,50.0,-10.9704201291114,-23.372233314221297,18.970042023910818,0.5681592964429742,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,human_anchored_extended,openness,PC2,PC3,50.00000000000001,6.271618823474708,-21.805112186566472,21.927642745902176,0.42300655066425463,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,human_anchored_extended,conscientiousness,PC1,PC2,49.999999999999986,5.41868748480281,-26.947246121813105,12.083865375609843,0.8247739200618915,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,human_anchored_extended,conscientiousness,PC1,PC3,49.99999999999998,4.709415959761997,11.560411410026903,26.982401455062476,0.1263284613799085,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,human_anchored_extended,conscientiousness,PC2,PC3,49.99999999999998,-21.849698483122417,10.785279452311444,10.257716792374708,0.8737334258082702,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,human_anchored_extended,extraversion,PC1,PC2,49.99999999999999,-8.437139241183605,2.5816235094514184,27.370711676458196,0.1010010832000513,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,human_anchored_extended,extraversion,PC1,PC3,49.999999999999986,-7.33277169214905,-20.69662332476004,22.82708171465036,0.3747009400538883,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,human_anchored_extended,extraversion,PC2,PC3,49.99999999999999,2.093263817143573,-19.30890332182776,24.356056291850543,0.28812961312770846,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,human_anchored_extended,agreeableness,PC1,PC2,49.99999999999999,10.310154495767188,-21.107898048672595,17.739520750243543,0.6223662907584213,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,human_anchored_extended,agreeableness,PC1,PC3,49.999999999999986,8.960621232753176,-5.249020466127925,26.48696722762733,0.15811754816917334,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,human_anchored_extended,agreeableness,PC2,PC3,49.99999999999999,-17.114966252624004,-4.897070750353152,20.40438723464813,0.5003865714356746,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,human_anchored_extended,neuroticism,PC1,PC2,50.0,-5.154368341642034,26.648103654419128,12.788711882978072,0.803736022822866,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,human_anchored_extended,neuroticism,PC1,PC3,49.99999999999999,-4.479694501426728,-5.342077752902964,28.081276300272158,0.053717792794753305,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,human_anchored_extended,neuroticism,PC2,PC3,50.0,21.60714409791699,-4.98388849475214,13.30878259644548,0.7874487563657027,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,external_taxonomy_expanded,openness,PC1,PC2,49.99999999999999,-17.362062528422914,-6.151768580093094,21.638658201305468,0.43811473560869707,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,external_taxonomy_expanded,openness,PC1,PC3,49.999999999999986,-15.089479619383557,-11.833307266318279,20.636046007817296,0.48897756887449406,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,external_taxonomy_expanded,openness,PC2,PC3,49.99999999999999,-4.988052879517633,-11.039877491004717,26.88230522607178,0.1327985317519239,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,external_taxonomy_expanded,conscientiousness,PC1,PC2,50.00000000000001,5.936116697795171,-26.945042945611966,11.818478387998693,0.83238606592829,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,external_taxonomy_expanded,conscientiousness,PC1,PC3,50.0,5.1591169990907115,10.687249895756604,27.059483875529885,0.12132958008551376,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,external_taxonomy_expanded,conscientiousness,PC2,PC3,50.00000000000001,-21.84791207661978,9.970663898902975,10.76773073283167,0.8608653300409901,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,external_taxonomy_expanded,extraversion,PC1,PC2,50.0,2.043504254199382,10.149038836487978,27.125970497966684,0.11700639350361364,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,external_taxonomy_expanded,extraversion,PC1,PC3,49.99999999999999,1.7760226208945846,-23.975135932046467,22.684943656178355,0.38246383181170274,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,external_taxonomy_expanded,extraversion,PC2,PC3,50.0,8.229168853408673,-22.367589851516584,20.646357214054575,0.4884667564716404,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,external_taxonomy_expanded,agreeableness,PC1,PC2,49.99999999999999,9.298485091382657,-23.90989579027634,14.922433148972345,0.7327816532315992,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,external_taxonomy_expanded,agreeableness,PC1,PC3,49.999999999999986,8.081372881123087,-1.3877444097070548,27.15407305763081,0.11517587950335872,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,external_taxonomy_expanded,agreeableness,PC2,PC3,49.99999999999999,-19.386916622902227,-1.2946953820425158,17.791928288939634,0.6201317222618691,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,external_taxonomy_expanded,neuroticism,PC1,PC2,49.999999999999986,-4.262510166803171,26.77137399621119,12.9163260096228,0.7997995796174838,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,external_taxonomy_expanded,neuroticism,PC1,PC3,49.99999999999998,-3.7045748559018694,-5.478781665365221,28.23066379407858,0.04362289978607792,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,external_taxonomy_expanded,neuroticism,PC2,PC3,49.99999999999998,21.707095676935214,-5.111426334525814,13.052773735458317,0.7955474138678443,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,historical_hand_predeclared,openness,PC1,PC2,50.00000000000001,-20.796015387456624,-0.8357000676193778,18.9177209064203,0.5705381240134222,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,historical_hand_predeclared,openness,PC1,PC3,50.0,-18.073950018305677,-12.818284157711494,16.392558651140327,0.6775365610633515,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,historical_hand_predeclared,openness,PC2,PC3,50.00000000000001,-0.6776126368262724,-11.958811138861822,27.25615675315637,0.10851051456612548,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,historical_hand_predeclared,conscientiousness,PC1,PC2,50.0,6.985636931898156,-26.55296927991013,11.987864980617383,0.8275470314779532,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,historical_hand_predeclared,conscientiousness,PC1,PC3,49.99999999999999,6.071261748984439,11.252841406299959,26.656046589945888,0.1473349413236943,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,historical_hand_predeclared,conscientiousness,PC2,PC3,50.0,-21.530006070936217,10.498332186882257,11.317429951257543,0.8462969027204044,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,historical_hand_predeclared,extraversion,PC1,PC2,50.00000000000001,-1.547804460152161,17.36467334524553,23.63639622714899,0.3295760629619493,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,historical_hand_predeclared,extraversion,PC1,PC3,50.0,-1.3452067585877052,-24.247771329567907,22.569364186168958,0.3887404775079434,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,historical_hand_predeclared,extraversion,PC2,PC3,50.00000000000001,14.079838627532432,-22.62194489534404,15.491725931860666,0.7120039049697121,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,historical_hand_predeclared,agreeableness,PC1,PC2,50.0,7.445633787013161,-22.121799364366414,18.193181901323765,0.6028045065946009,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,historical_hand_predeclared,agreeableness,PC1,PC3,49.99999999999999,6.471047958651375,-5.868481474146285,27.452446419069506,0.0956238640370346,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,historical_hand_predeclared,agreeableness,PC2,PC3,50.0,-17.93707022344936,-5.474996556306198,19.314129530968295,0.552351361232331,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
llama,historical_hand_predeclared,neuroticism,PC1,PC2,50.0,-8.684481620808803,26.501679228747797,10.813716681057338,0.8596743823048287,-4.0371746350005693e-17,-6.459479416000911e-18,1.091156032301277
llama,historical_hand_predeclared,neuroticism,PC1,PC3,49.99999999999999,-7.547738536684603,-6.024304950501798,27.03118662047839,0.1231663453720373,-4.0371746350005693e-17,5.4905575036007744e-17,0.9483306884780088
llama,historical_hand_predeclared,neuroticism,PC2,PC3,50.0,21.488418439012158,-5.620371982674445,13.412921066598845,0.7841094034017362,-6.459479416000911e-18,5.4905575036007744e-17,0.8847445930485648
gemma,human_anchored_strict,openness,PC1,PC2,49.999999999999986,-12.977683018345015,13.888211823307808,21.89117756374243,0.42492400953662224,9.094947017729283e-14,-3.90255908397111e-13,455.3739022331675
gemma,human_anchored_strict,openness,PC1,PC3,49.99999999999999,-11.637791965219407,12.003338329567084,23.64473000421081,0.329103220271191,9.094947017729283e-14,-3.505688668652014e-13,408.35846684561653
gemma,human_anchored_strict,openness,PC2,PC3,49.999999999999986,9.91497295173388,9.555948975173457,25.318244084681815,0.2307736481740459,-3.90255908397111e-13,-3.505688668652014e-13,325.0972825738489
gemma,human_anchored_strict,conscientiousness,PC1,PC2,49.999999999999986,12.894004690739406,-25.710798788307496,12.318103831107093,0.8179147738687503,9.094947017729283e-14,-3.90255908397111e-13,455.3739022331675
gemma,human_anchored_strict,conscientiousness,PC1,PC3,49.99999999999999,11.562753072121534,4.5862930401421735,24.6960813296306,0.2681146025288874,9.094947017729283e-14,-3.505688668652014e-13,408.35846684561653
gemma,human_anchored_strict,conscientiousness,PC2,PC3,49.999999999999986,-18.355269763794933,3.651182785445364,18.940532632401304,0.5695017757826275,-3.90255908397111e-13,-3.505688668652014e-13,325.0972825738489
gemma,human_anchored_strict,extraversion,PC1,PC2,50.0,-16.00691379930197,21.862460504972468,12.823308745086921,0.8026726941071233,9.094947017729283e-14,-3.90255908397111e-13,455.3739022331675
gemma,human_anchored_strict,extraversion,PC1,PC3,50.0,-14.354267440354857,-5.361277085009105,22.145590964004274,0.4114795789378023,9.094947017729283e-14,-3.505688668652014e-13,408.35846684561653
gemma,human_anchored_strict,extraversion,PC2,PC3,50.0,15.607891593456726,-4.268153480262817,22.020383461078122,0.4181155603327944,-3.90255908397111e-13,-3.505688668652014e-13,325.0972825738489
gemma,human_anchored_strict,agreeableness,PC1,PC2,49.999999999999986,17.77957642908482,-12.41967796207477,17.75646102442826,0.6216447072203585,9.094947017729283e-14,-3.90255908397111e-13,455.3739022331675
gemma,human_anchored_strict,agreeableness,PC1,PC3,49.99999999999999,15.943910127787554,-22.17983162216554,15.23565474715311,0.7214461059533845,9.094947017729283e-14,-3.505688668652014e-13,408.35846684561653
gemma,human_anchored_strict,agreeableness,PC2,PC3,49.999999999999986,-8.866567750396527,-17.657532716317,23.076178777823916,0.36097951775907455,-3.90255908397111e-13,-3.505688668652014e-13,325.0972825738489
gemma,human_anchored_strict,neuroticism,PC1,PC2,49.99999999999999,-17.20388692270364,22.767760209926955,9.19091335254178,0.8986311936813152,9.094947017729283e-14,-3.90255908397111e-13,455.3739022331675
gemma,human_anchored_strict,neuroticism,PC1,PC3,49.99999999999999,-15.427658135628906,6.409036466004433,20.836383226463493,0.47900727168789714,9.094947017729283e-14,-3.505688668652014e-13,408.35846684561653
gemma,human_anchored_strict,neuroticism,PC2,PC3,49.99999999999999,16.254196690328328,5.102282695665147,21.250397141225182,0.4580975799564152,-3.90255908397111e-13,-3.505688668652014e-13,325.0972825738489
gemma,human_anchored_extended,openness,PC1,PC2,50.000000000000014,-15.254576388004764,17.744849618150372,17.605156689338376,0.6280652313869125,9.094947017729283e-14,-3.90255908397111e-13,455.3739022331675
gemma,human_anchored_extended,openness,PC1,PC3,50.000000000000014,-13.6796056946525,-2.9923046522761347,22.99121234228387,0.3656765982909561,9.094947017729283e-14,-3.505688668652014e-13,408.35846684561653
gemma,human_anchored_extended,openness,PC2,PC3,50.00000000000001,12.668276250026413,-2.3821965015257796,24.651150297600264,0.27077530416554085,-3.90255908397111e-13,-3.505688668652014e-13,325.0972825738489
