model,K,profile_id,trait,mean_trait_score,median_trait_score,within_model_standardized_score,within_model_mean_percentile
qwen,9,Q09_A,bombastic,0.08092232296893488,0.0751360334752394,0.6953591640897051,73.24579124579124
qwen,9,Q09_A,calculating,0.32298129763791517,0.3195998925134382,-0.8196415327845213,23.090909090909097
qwen,9,Q09_A,callous,-0.1480102729851779,-0.1458962868055576,1.519179012155626,89.97306397306399
qwen,9,Q09_A,calm,0.15841131748847237,0.1528440758647538,-1.4336495402192417,12.97643097643098
qwen,9,Q09_A,casual,-0.12898126981920804,-0.1204283962952441,0.9717946868242051,80.88215488215485
qwen,9,Q09_A,cautious,0.2757501564246248,0.2741535295561199,-0.5736467443220146,33.77104377104377
qwen,9,Q09_A,challenging,0.1807755141503692,0.1772363395976538,1.5573620452910137,89.00336700336702
qwen,9,Q09_A,chaotic,0.10923872865623484,0.1102115289367471,1.124169617858248,81.20538720538723
qwen,9,Q09_A,charismatic,0.1502529742706739,0.1560051585343518,0.9562809199345447,77.60942760942761
qwen,9,Q09_A,chill,0.09175245716550287,0.0888993954995552,-1.4557598458456626,11.454545454545455
qwen,9,Q09_A,circumspect,0.32952960032054324,0.335739383185707,-1.7603449087178595,9.353535353535351
qwen,9,Q09_A,closure_seeking,-0.3262367716083447,-0.3278549914668556,0.8602265091233804,76.06060606060608
qwen,9,Q09_A,collaborative,-0.010999484873600177,-0.0125205679388143,-1.2399839530476366,14.727272727272727
qwen,9,Q09_A,collectivistic,0.041016936304847255,0.0360471473081728,-1.8044680473542367,7.939393939393941
qwen,9,Q09_A,competitive,-0.02501261971207789,-0.0205323618210838,1.8207168291030855,92.32996632996634
qwen,9,Q09_A,conceptual,0.14488143352532537,0.1437098824346243,-0.5050248157260363,33.91919191919191
qwen,9,Q09_A,conciliatory,0.10649707970310421,0.1032333328848465,-1.626883418011267,9.784511784511785
qwen,9,Q09_A,concise,-0.6484423051298338,-0.6518125347012849,0.019095424962283135,50.76767676767676
qwen,9,Q09_A,condescending,-0.1519748015725996,-0.1599253285510983,1.4814276716910404,88.08754208754206
qwen,9,Q09_A,confident,-0.13891963526719844,-0.1383325054515727,1.2584952130770723,85.34006734006736
qwen,9,Q09_A,confrontational,-0.025112955855250182,-0.0260505146526266,1.7163349764556972,91.21212121212122
qwen,9,Q09_A,conscientious,0.2842495258079409,0.2886465842206431,-1.1793338881161914,15.481481481481481
qwen,9,Q09_A,constructivist,0.2080204864676987,0.2074815400358418,0.006094063493056132,48.19528619528619
qwen,9,Q09_A,contemporary,0.02874675983728468,0.0287851588573278,0.3920701839308402,59.96632996632998
qwen,9,Q09_A,contrarian,0.13722024375255798,0.1353706192593391,1.551573047021623,88.92255892255892
qwen,9,Q09_A,convergent,-0.348268704617075,-0.3511819790115447,-0.016549271503323852,50.48484848484849
qwen,9,Q09_A,cosmopolitan,0.18063069447630106,0.181401412129783,-1.2129390194480296,17.83838383838384
qwen,9,Q09_A,creative,0.2919762839515317,0.2917204827307954,0.9644963925548415,76.93602693602692
qwen,9,Q09_A,critical,0.2305261519322787,0.2272030621730289,1.3215108437291867,84.34343434343437
qwen,9,Q09_A,cruel,-0.22827977128093635,-0.2313252631487088,1.795835898484596,91.45454545454544
qwen,9,Q09_A,cryptic,0.017247052911038733,0.0069824689464476,0.4080741662721946,67.4141414141414
qwen,9,Q09_A,curious,0.41559538939095875,0.415813038386679,0.18648380598361547,54.92929292929293
qwen,9,Q09_A,cynical,0.04523690949126419,0.0501589944841787,1.799010405237639,91.93939393939392
qwen,9,Q09_A,data_driven,-0.04645303304845446,-0.056362522159448,-0.27469712399967555,43.85858585858587
qwen,9,Q09_A,decisive,-0.16565386399395876,-0.1699388843531014,0.8690864442107521,77.11111111111113
qwen,9,Q09_A,deconstructionist,0.29530252171365456,0.2876169097868307,1.157745799907616,81.69023569023568
qwen,9,Q09_A,deferential,-0.2348626473942938,-0.2351221880530647,-1.583600713674732,10.2020202020202
qwen,9,Q09_A,deontological,-0.09091167169078719,-0.0940309216391865,-0.22636546734227003,46.17508417508417
qwen,9,Q09_A,descriptive,-0.04008600691088266,-0.0443987963243075,-1.2510233605295318,14.875420875420875
qwen,9,Q09_A,detached,0.016252962040170432,0.0073540924230895,-0.40101229063997296,37.25925925925926
qwen,9,Q09_A,deterministic,-0.048316510860941714,-0.0475900923694221,0.32421759593474647,63.50841750841751
qwen,9,Q09_A,diplomatic,0.13931868629748564,0.1382463723210309,-1.6772199912517238,9.582491582491583
qwen,9,Q09_A,disorganized,-0.020960359583983897,-0.0266375655652544,1.2060221662036439,84.2895622895623
qwen,9,Q09_A,dispassionate,-0.012532210277008262,-0.0258825115070876,-0.6438977884995504,30.32323232323233
qwen,9,Q09_A,divergent,0.5580111988950522,0.563177923881409,0.6684311881029333,67.72390572390572
qwen,9,Q09_A,dogmatic,-0.16570729083355043,-0.1687479743289635,0.9582629233281382,78.94276094276094
qwen,9,Q09_A,dominant,0.053037189500662024,0.0571100789506947,1.4487722455575505,90.39057239057239
qwen,9,Q09_A,dramatic,0.09562914710898217,0.0986598807127988,0.8077628785590104,73.6902356902357
qwen,9,Q09_A,earnest,0.3925401597551778,0.4028364052917877,-1.6906470761938066,9.205387205387206
qwen,9,Q09_A,eclectic,0.34126394701837187,0.3381781067657849,0.524218218541475,65.48821548821549
qwen,9,Q09_A,edgy,-0.14845134366693186,-0.1617779524049818,1.6105444089545322,89.70370370370371
qwen,9,Q09_A,educational,0.5290383242940869,0.5322225601005083,-0.6557931831863071,30.33670033670034
qwen,9,Q09_A,efficient,-0.6257677575868656,-0.6270801138962444,0.5664627338316289,66.75420875420876
qwen,9,Q09_A,effusive,-0.07380082858229672,-0.0687298471067908,0.9878990416017341,78.68686868686866
qwen,9,Q09_A,egalitarian,0.06881393365805115,0.0676020745907999,-0.18538819932767467,45.1919191919192
qwen,9,Q09_A,elitist,0.13078166767011834,0.1322175778253458,0.7878218579248811,76.74747474747474
qwen,9,Q09_A,eloquent,0.2718045868535714,0.2754144581369375,0.1301568929994633,58.80808080808082
qwen,9,Q09_A,emotional,0.06533012379640038,0.0794011715691468,0.5075156840738515,64.73400673400674
qwen,9,Q09_A,empathetic,0.02026238427770421,0.028482661634817,0.0992985435178129,54.565656565656575
qwen,9,Q09_A,enigmatic,-0.02221269292152188,-0.0313934038440903,0.46434142010006624,66.76767676767678
qwen,9,Q09_A,entertaining,-0.04878513027016917,-0.0396178615459501,1.2238136525960446,83.57575757575758
qwen,9,Q09_A,environmental,0.04282836338986121,0.0393692990935317,-0.6669894592858276,30.444444444444457
qwen,9,Q09_A,epicurean,0.1596841472858505,0.1559484526827774,0.2222970458737405,60.03367003367004
qwen,9,Q09_A,erudite,0.2839595961356737,0.2809333717064003,-0.3216252085514374,34.96969696969697
qwen,9,Q09_A,esoteric,0.020581074397822467,0.0162615801615013,0.32641127626862904,60.087542087542076
qwen,9,Q09_A,essentialist,-0.05834386937033775,-0.0595792362893525,0.03840732669718579,53.111111111111114
qwen,9,Q09_A,ethereal,-0.06013406844239739,-0.0659430412654453,0.17774282747786502,60.08754208754209
qwen,9,Q09_A,evil,-0.1434406527288122,-0.1476428959509862,1.5911656301166686,89.5959595959596
qwen,9,Q09_A,existentialist,-0.05396748349715467,-0.0523783127969288,0.7513315735637374,72.37037037037038
qwen,9,Q09_A,experiential,0.03363094745237035,0.0364291872284531,0.8321097193174377,78.05387205387206
qwen,9,Q09_A,exploratory,0.5516961526663836,0.5548992709384575,0.13693828409334527,52.491582491582484
qwen,9,Q09_A,extroverted,-0.10033380929003573,-0.0850038063498895,1.1384422945266115,82.82154882154882
qwen,9,Q09_A,factual,0.09290892970248205,0.0866937768598606,-0.8867734337727987,24.585858585858585
qwen,9,Q09_A,fatalistic,-0.10237596853549819,-0.1049810820624018,0.2107505371827151,64.47811447811448
qwen,9,Q09_A,flexible,0.060045322665650984,0.0599002565402958,-0.7464023490908033,24.585858585858578
qwen,9,Q09_A,flippant,-0.42797289987909326,-0.4348911462721194,1.4418503295265719,87.8989898989899
qwen,9,Q09_A,flirty,-0.1671711482887,-0.1752686644369454,0.995717530257178,78.01346801346803
qwen,9,Q09_A,forgiving,-0.035264213650817326,-0.0378999025373348,-0.956638445041639,21.057239057239055
qwen,9,Q09_A,formal,0.1386757608866033,0.1296021295484787,-1.05864142821423,17.420875420875422
qwen,9,Q09_A,formalist,0.11989488122363981,0.1096325354914452,-0.6443996537513579,29.986531986531986
qwen,9,Q09_A,fundamentalist,-0.3252733197891191,-0.3315468845885307,0.14242268981865122,60.61279461279461
qwen,9,Q09_A,futuristic,0.2874268922791118,0.2826679862200362,0.9991140985066412,78.3905723905724
qwen,9,Q09_A,generalist,0.49070963336353074,0.4928677294590008,0.292905862204054,57.81144781144781
qwen,9,Q09_A,generous,0.5954104986051554,0.5948823736537694,-0.4835869768495365,35.952861952861966
qwen,9,Q09_A,goofy,-0.24733461586860575,-0.2504749737831837,1.2967190537696915,85.1784511784512
qwen,9,Q09_A,grandiose,0.1264353296227214,0.116533099079235,0.7588161146159141,73.67676767676767
qwen,9,Q09_A,gregarious,0.004491401071089426,0.0149847634426919,0.47178464797089303,67.7239057239057
qwen,9,Q09_A,grounded,-0.18341630775260662,-0.1789729072552998,0.0578042793560571,47.171717171717184
qwen,9,Q09_A,hedonistic,-0.20504161498087783,-0.2035428340772226,1.1399352093240507,81.98653198653199
qwen,9,Q09_A,historical,0.13970097050692548,0.1438846991743874,0.6752321516000539,70.47138047138048
qwen,9,Q09_A,holistic,0.42142100300056645,0.4210872414299291,-0.01788279704942115,47.993265993266
qwen,9,Q09_A,hostile,-0.26167470215769606,-0.259708537189474,1.7961888825386634,91.22558922558925
qwen,9,Q09_A,humanistic,0.0864868281700728,0.0920182220244358,-0.62078153351414,31.643097643097644
qwen,9,Q09_A,humble,-0.031733906061033525,-0.0303334612210165,-0.29138980638255535,43.4949494949495
qwen,9,Q09_A,iconoclastic,0.08500326773332195,0.083514830675084,1.6434770725722423,89.64983164983165
qwen,9,Q09_A,idealistic,0.04036508236910872,0.0358213647364254,-0.6434511362443563,30.026936026936024
qwen,9,Q09_A,impatient,-0.44101601022712783,-0.442331616512835,1.5168823958136557,88.50505050505052
qwen,9,Q09_A,improvisational,-0.019755365384231,-0.0105245951748191,0.7838930435722716,72.65319865319866
qwen,9,Q09_A,impulsive,-0.4382530905512881,-0.434968565939471,1.208214253897736,83.96632996632997
qwen,9,Q09_A,inclusive,0.1710445051683355,0.1736738495352216,-0.4665005311759661,36.03367003367003
qwen,9,Q09_A,independent,0.07496292330999185,0.0731406718839392,0.3980413972087175,63.23905723905723
qwen,9,Q09_A,individualistic,0.05010104563622124,0.0502390255723876,1.239400920287332,84.65319865319867
qwen,9,Q09_A,innovative,0.14820649101381045,0.1463871754270428,1.4018506573598688,87.1043771043771
qwen,9,Q09_A,inquisitive,0.11481839928116759,0.1171636866662242,0.41334546526944077,67.91245791245791
qwen,9,Q09_A,inspirational,0.10942934006804343,0.1064499753330656,-1.5809373805606406,11.643097643097644
qwen,9,Q09_A,interdisciplinary,0.4210461647061187,0.4218831609196768,0.9217560790736276,75.91245791245792
qwen,9,Q09_A,introspective,0.4820783824417673,0.4812080160668937,0.6589957761210821,68.42424242424242
qwen,9,Q09_A,introverted,0.18590096117103136,0.1864973427256777,-0.9422348568590497,18.377104377104374
qwen,9,Q09_A,intuitive,0.11028728804193261,0.1088041255925303,0.3760339817112074,58.72727272727271
qwen,9,Q09_A,ironic,-0.2543025781022979,-0.265325085711506,1.484959315860469,87.95286195286197
qwen,9,Q09_A,irreverent,-0.28126438967749073,-0.2792096664457196,1.502652045885466,88.3973063973064
qwen,9,Q09_A,judgmental,-0.13894216945879923,-0.1407660932965249,1.8135648858064382,91.62962962962963
qwen,9,Q09_A,libertarian,-0.06300021965978916,-0.0595000624016749,0.9590511171724703,78.21548821548822
qwen,9,Q09_A,literal,-0.36876883305735964,-0.368198052947297,-0.7497869336409537,28.37037037037037
qwen,9,Q09_A,manic,-0.1243811557022367,-0.1235953754208085,1.2985659673010055,84.97643097643098
qwen,9,Q09_A,manipulative,-0.09508420369991828,-0.0973524670207143,1.3556554936177512,86.84848484848486
qwen,9,Q09_A,materialist,-0.18735798094159575,-0.190294835833125,0.1431875150616483,55.83164983164982
qwen,9,Q09_A,meditative,0.15161531419140145,0.150959354051241,-1.3644806585380693,11.198653198653199
qwen,9,Q09_A,melancholic,0.04017002711438691,0.0448882872075581,0.8434081680370343,76.61279461279462
qwen,9,Q09_A,melodramatic,0.03101517595254428,0.0278232127273557,0.8100492832432891,74.09427609427611
qwen,9,Q09_A,mercurial,-0.09799936196571722,-0.1097148724477953,1.2573824731888998,83.73737373737374
qwen,9,Q09_A,metaphorical,0.18694248096827407,0.1877023459149853,0.5606165824083373,67.10437710437712
qwen,9,Q09_A,methodical,0.19239034934124635,0.1894391085248627,-0.90693268861115,23.76430976430977
qwen,9,Q09_A,meticulous,0.4304016582026396,0.4323924533512384,-0.8319855321294363,22.63299663299663
qwen,9,Q09_A,militant,-0.049152905006531133,-0.0406158749752586,1.6135171613329045,90.14814814814817
qwen,9,Q09_A,misanthropic,-0.15858538218706783,-0.1588631981198487,1.4498792178813638,87.31986531986531
qwen,9,Q09_A,mischievous,-0.1802647897066247,-0.1844421195672946,1.3273764507202364,85.35353535353536
qwen,9,Q09_A,moderate,0.13655817039385032,0.1374271657047634,-1.4987720102535098,11.521885521885523
qwen,9,Q09_A,mystical,-0.03758670319578508,-0.0369569709891758,0.018511430771195245,53.99999999999999
qwen,9,Q09_A,naive,-0.25407675766607885,-0.2578616899454699,-0.4292843550737707,37.932659932659924
qwen,9,Q09_A,narrative,0.11918616367998836,0.1155091035216112,0.733838525053827,70.74074074074073
qwen,9,Q09_A,neurotic,-0.19313198373925597,-0.194991792836598,1.1731302361567868,84.06060606060608
qwen,9,Q09_A,nihilistic,-0.06512529540856386,-0.0682431988308922,0.9310008911276022,77.97306397306396
qwen,9,Q09_A,nonchalant,-0.40353130826770894,-0.4134207304346876,1.486027575042804,88.49158249158246
qwen,9,Q09_A,nostalgic,-0.050739162031414334,-0.0638395690237297,0.15715994381322074,58.65993265993266
qwen,9,Q09_A,nurturing,0.22285024746224597,0.2176075533930704,-1.4844939527880068,11.077441077441078
qwen,9,Q09_A,obsessive,0.164186403910687,0.1606652627954678,1.1369980956421009,82.0
qwen,9,Q09_A,open_ended,0.17001253319481638,0.1729583698206552,-0.6213090416877586,31.494949494949488
qwen,9,Q09_A,optimistic,-0.10468436374882632,-0.1083080906579477,-1.0589418580830656,20.68013468013468
qwen,9,Q09_A,pacifist,-0.0723636445914734,-0.0770388523126426,-0.5696223434365282,33.515151515151516
qwen,9,Q09_A,paradoxical,0.18275750669863994,0.1833856792626904,0.46630360344480287,65.24579124579124
qwen,9,Q09_A,paranoid,0.15735138297054632,0.1612956281084949,1.4803192056589907,87.44107744107744
qwen,9,Q09_A,passionate,0.030735805010310452,0.031268446077819,1.1319673856599262,81.69023569023567
qwen,9,Q09_A,passive_aggressive,-0.293018173414655,-0.3055843720169565,1.4708362967698192,87.95286195286197
qwen,9,Q09_A,patient,0.41325463302011517,0.4138279741102975,-1.5786133035446506,10.794612794612794
qwen,9,Q09_A,pedantic,0.2391611877849973,0.2334711200914933,-0.11502774109809337,43.144781144781156
qwen,9,Q09_A,pensive,0.5537400626022233,0.562144090371943,-1.0410849963785167,16.262626262626263
qwen,9,Q09_A,perfectionist,0.4031874508759976,0.399284900642653,-0.6144899751792167,27.212121212121207
qwen,9,Q09_A,pessimistic,0.05607683869085645,0.0595282952986579,1.5185205822553576,88.32996632996635
qwen,9,Q09_A,petty,-0.10612890865688916,-0.1105250001370093,1.4530472125027867,87.54882154882154
qwen,9,Q09_A,philosophical,0.32532239634720006,0.31519153347481,0.2562764805412357,61.164983164983155
qwen,9,Q09_A,playful,-0.1089904443431894,-0.1056137998973036,1.1026515725220156,81.1784511784512
qwen,9,Q09_A,pluralist,0.12759300170992863,0.1304937915025155,-1.4508460843412316,11.777777777777775
qwen,9,Q09_A,poetic,-0.021970623680840632,-0.0301856623465894,0.4423692521434193,65.93265993265992
qwen,9,Q09_A,practical,-0.20125811880400252,-0.2040360453344194,0.5811187030581033,69.2053872053872
qwen,9,Q09_A,prescriptive,-0.10461468600053762,-0.1061011678525418,0.5591238414329838,67.41414141414141
qwen,9,Q09_A,principled,0.012144426875435191,0.0144168461207768,-1.1226552350252268,16.249158249158253
qwen,9,Q09_A,proactive,0.5325699794696901,0.534915591961014,0.46958887600261884,63.44107744107743
qwen,9,Q09_A,problem_solving,0.3164053087571685,0.3162294925598227,0.4214991180223167,61.838383838383834
qwen,9,Q09_A,progressive,0.07493837921349754,0.0693954578974466,1.2746669125324266,83.46801346801347
qwen,9,Q09_A,provocative,0.16239391138050768,0.1582010408993942,1.3682710842321355,86.0942760942761
qwen,9,Q09_A,qualitative,0.246798427354735,0.2551128194513597,0.1648723922860757,52.72053872053872
qwen,9,Q09_A,quantitative,-0.040192089162685525,-0.0429243076177939,0.07759813734463179,53.32659932659932
qwen,9,Q09_A,radical,0.0356501999302202,0.0307246369106548,1.2328212532882414,84.19528619528622
qwen,9,Q09_A,rationalist,0.017647259035991826,0.0096149877122411,-0.1846667504507613,45.77104377104377
qwen,9,Q09_A,reactive,-0.3776042470767019,-0.3734358849236233,0.9212960664853587,78.37710437710437
qwen,9,Q09_A,rebellious,0.09449511869224513,0.0919823312083409,1.467532404844365,87.5084175084175
qwen,9,Q09_A,reductionist,-0.18006155873607557,-0.1763138416435843,0.2704236270349234,58.00000000000001
qwen,9,Q09_A,regulatory,-0.062009827285966414,-0.0624922933512647,-1.007770519238966,20.127946127946128
qwen,9,Q09_A,relativist,0.13327274269009434,0.1327265202612454,0.42059552477491235,62.6195286195286
qwen,9,Q09_A,reserved,-0.07775426894567586,-0.0823109029292636,-0.8443275788378785,24.424242424242426
qwen,9,Q09_A,resilient,0.2578377244109697,0.256901068664474,-1.1206940367731586,18.013468013468017
qwen,9,Q09_A,reverent,0.10377678801623219,0.1009396254222244,-1.4067891302071656,11.225589225589227
qwen,9,Q09_A,rhetorical,0.1634715004871269,0.1644373680650176,0.7753905874720504,72.84175084175085
qwen,9,Q09_A,risk_taking,0.10527192391272387,0.1040145702011363,1.276751003048264,85.60942760942763
qwen,9,Q09_A,ritualistic,0.15264191547103728,0.1562733528228496,-1.0338572001270259,17.905723905723907
qwen,9,Q09_A,romantic,-0.043774660360193784,-0.0419157875814869,0.24107763232502713,59.09090909090909
qwen,9,Q09_A,sarcastic,-0.3072752430890929,-0.318816806554789,1.6167473383894169,89.70370370370368
qwen,9,Q09_A,sardonic,-0.2700806120841754,-0.2830557407602409,1.6524052011038721,90.20202020202021
qwen,9,Q09_A,sassy,-0.17949162775414648,-0.1734485810758518,1.68324261343227,90.39057239057237
qwen,9,Q09_A,savage,-0.2227235462646584,-0.2234243297026285,1.8124645466443607,91.64309764309765
qwen,9,Q09_A,secular,0.1731792298526337,0.1746877723531483,0.15616697820843564,50.80808080808082
qwen,9,Q09_A,serene,0.10251385396883379,0.0995625506224223,-1.7323663347392664,8.68013468013468
qwen,9,Q09_A,serious,0.15838324302192688,0.1490029921606716,-1.1700930825301756,15.696969696969697
qwen,9,Q09_A,skeptical,0.17842635588863856,0.1750131015979817,0.9399570081417081,76.59932659932659
qwen,9,Q09_A,socratic,-0.15174662857629387,-0.1465032870095373,0.11361455426834681,54.4848484848485
qwen,9,Q09_A,solemn,0.21460939488147548,0.2083130148162436,-1.3038279472855474,13.07070707070707
qwen,9,Q09_A,specialized,0.22031314149669215,0.2145062666905303,0.19063403681732652,53.272727272727266
qwen,9,Q09_A,speculative,0.40204822706570986,0.4039855872977426,0.9541089247421417,77.2861952861953
qwen,9,Q09_A,spiritual,-0.006874574747630835,-0.0076212165441607,-0.11290889446925806,51.27946127946128
qwen,9,Q09_A,spontaneous,-0.02029636220194671,-0.0186911951637433,1.0329946186066952,79.07744107744108
qwen,9,Q09_A,stoic,0.06415216927935656,0.0573048112723781,-0.8198013290126699,23.65656565656566
qwen,9,Q09_A,strategic,0.45183237386842773,0.4508863559367212,-0.6931037773495552,26.417508417508426
qwen,9,Q09_A,stream_of_consciousness,0.15450148512601702,0.157772852673718,1.0142992686303518,80.08754208754209
qwen,9,Q09_A,structuralist,0.2554703805246507,0.245179627225534,-0.3636527390976558,38.02693602693603
qwen,9,Q09_A,submissive,-0.3231872694415317,-0.3230222117652124,-0.5899152730855783,32.18181818181818
qwen,9,Q09_A,subversive,-0.0008759033403169827,-0.0066863096900833,1.334058909546144,85.82491582491583
qwen,9,Q09_A,supportive,0.28418120463604124,0.2830060009763318,-1.635743065272374,10.47138047138047
qwen,9,Q09_A,sycophantic,-0.21234592177794304,-0.2113788730680669,0.5769564231829836,66.43097643097643
qwen,9,Q09_A,systems_thinker,0.36077469353945085,0.3607830504399976,0.10253744839389062,52.32996632996634
qwen,9,Q09_A,tactful,0.1178922959920439,0.1152750743028151,-1.8851132717366994,8.033670033670036
qwen,9,Q09_A,technical,0.23481760955203967,0.2297027704811966,-0.15550980046237534,42.28282828282828
qwen,9,Q09_A,temperamental,-0.15965893637894515,-0.1732043712129074,1.2686246297336257,84.30303030303031
qwen,9,Q09_A,theatrical,0.09192642757768885,0.0890442232706906,0.7703091506341836,73.31313131313134
qwen,9,Q09_A,theoretical,0.19247425705611856,0.1897169859319236,-0.41893344020346723,34.94276094276094
qwen,9,Q09_A,traditional,-0.09853225314683413,-0.0949750229984115,-1.4967024034906016,13.420875420875419
qwen,9,Q09_A,transparent,0.27814417871785596,0.2742695983415808,-0.4838795009921068,34.39057239057239
qwen,9,Q09_A,understated,-0.35071326515941187,-0.3480615619460194,-0.9830770694017302,20.73400673400673
qwen,9,Q09_A,universalist,-0.12307036261371236,-0.1256698397661775,0.5349900725410341,70.7946127946128
qwen,9,Q09_A,urgent,-0.1980086872402138,-0.1978246399079753,1.817313970075782,91.40067340067341
qwen,9,Q09_A,utilitarian,0.13549920628519732,0.1381982908519463,0.07854105637264552,50.309764309764304
qwen,9,Q09_A,verbose,0.6497699212937031,0.6505666150202479,0.18550910342727422,55.83164983164983
qwen,9,Q09_A,vindictive,0.07555403905220831,0.0808197433716646,1.1845217062117717,84.82828282828285
qwen,9,Q09_A,visceral,-0.18642123708038252,-0.1765151535125577,1.1167398352227196,81.42087542087545
qwen,9,Q09_A,whimsical,-0.10129761388467182,-0.0999991594405377,0.9629744283884889,76.77441077441078
qwen,9,Q09_A,witty,-0.0662147804216474,-0.0615678399871899,1.4239852173609557,87.06397306397304
qwen,9,Q09_A,wry,-0.21411575736352725,-0.2247246798916601,1.7273987434937828,91.06397306397308
qwen,9,Q09_A,zealous,-0.01888092375186052,-0.0152482548649459,0.9897340897421057,77.85185185185185
qwen,9,Q09_B,absolutist,-0.09245627305401212,-0.09448603230195746,-0.5641812176271138,33.7190082644628
qwen,9,Q09_B,abstract,0.20646136187803552,0.20315153417470175,-0.05935890929653698,47.22727272727273
qwen,9,Q09_B,accessible,0.08481702456806732,0.08551415514586315,-0.600905512128444,31.54958677685949
qwen,9,Q09_B,accommodating,0.0038510823327662187,0.00166463438557955,-0.6165751016233292,31.099173553719023
qwen,9,Q09_B,acerbic,-0.39624203422850984,-0.3968824458578978,-0.6446993918484469,29.73553719008263
qwen,9,Q09_B,adaptable,0.16623662405208586,0.16353453641225574,-0.3527913451807806,38.826446280991746
qwen,9,Q09_B,adventurous,-0.12469866258698455,-0.1251264822057494,-1.0715589706764639,18.590909090909093
qwen,9,Q09_B,agreeable,0.26145160451894106,0.2617946973525811,0.5827622222064763,67.30578512396698
qwen,9,Q09_B,altruistic,0.08586602759004079,0.0867711817645568,-0.09368570381324619,43.60743801652893
qwen,9,Q09_B,analytical,0.4863629432879138,0.4854044442547314,1.195779489324207,84.00000000000001
qwen,9,Q09_B,animated,-0.06264847229434006,-0.06147178755815855,-1.0444190584100408,18.12809917355371
qwen,9,Q09_B,anthropocentric,-0.06578396003854486,-0.06300199314097266,0.6082369829213883,69.2396694214876
qwen,9,Q09_B,anxious,-0.23891350476943937,-0.24216797443971144,-0.7535919518906329,24.25619834710744
qwen,9,Q09_B,arrogant,-0.21964179633718717,-0.22110769057604018,-0.7438293884949263,27.40909090909091
qwen,9,Q09_B,artistic,0.026610297889397415,0.031645244060685696,-1.1729455196864451,16.318181818181817
qwen,9,Q09_B,ascetic,-0.02777057881640828,-0.0299356562068461,-0.4008711374907567,39.15702479338844
qwen,9,Q09_B,assertive,-0.19333953734912576,-0.1954624795766478,-0.8965888350131621,22.16528925619835
qwen,9,Q09_B,avoidant,-0.40455477347994767,-0.40737715241426536,0.858763964276355,76.04958677685948
qwen,9,Q09_B,benevolent,0.15418599304178152,0.1539791070904365,-0.2335459310701194,42.07024793388427
qwen,9,Q09_B,big_picture,0.24683809850973687,0.24461372609394516,-0.3039090386305413,38.52066115702481
qwen,9,Q09_B,bitter,-0.3933371347725874,-0.3970200902413057,-0.9163300372676891,20.669421487603305
qwen,9,Q09_B,blunt,-0.17564571397879225,-0.1763293779015006,-0.008943003198833678,53.00826446280994
qwen,9,Q09_B,bombastic,-0.009078094181393938,-0.01006344076620955,-0.640382829663162,31.5702479338843
qwen,9,Q09_B,calculating,0.42634509643789537,0.4284995263302168,0.95400529033915,81.56611570247928
qwen,9,Q09_B,callous,-0.2199754239089948,-0.2174579386444479,0.006416127031113753,52.37190082644629
qwen,9,Q09_B,calm,0.3403058751134664,0.341483868945316,0.9958327744003149,81.63223140495865
qwen,9,Q09_B,casual,-0.25829219303812284,-0.2592371315518236,-0.8689054747031898,21.181818181818183
qwen,9,Q09_B,cautious,0.3540501051819504,0.3525303784292554,1.1829922354405589,82.95454545454544
qwen,9,Q09_B,challenging,0.08804186604846659,0.0883935730216634,-0.48863570092151193,35.78099173553719
qwen,9,Q09_B,chaotic,-0.003222215254396753,-0.002369658636342,-1.0142801390924896,20.42975206611571
qwen,9,Q09_B,charismatic,0.023856986549177076,0.024265839231905402,-1.1668646398156521,16.73140495867768
qwen,9,Q09_B,chill,0.16963017555289459,0.16919935985450554,0.2401627640196126,55.764462809917354
qwen,9,Q09_B,circumspect,0.3991482551212741,0.39752868063483227,0.3691962148513632,58.037190082644635
qwen,9,Q09_B,closure_seeking,-0.3394245556803103,-0.3387129955277873,0.3484027194792729,61.22727272727274
qwen,9,Q09_B,collaborative,0.03250649150655785,0.03351725046431735,0.2961021166308894,58.28099173553717
qwen,9,Q09_B,collectivistic,0.10969820692318631,0.10951604831340815,0.2183223898253956,54.81404958677686
qwen,9,Q09_B,competitive,-0.1655558103012829,-0.16690492484305536,-0.6529184538681092,29.958677685950416
qwen,9,Q09_B,conceptual,0.160763172627544,0.1531528204460873,-0.17681510858495747,44.45867768595042
qwen,9,Q09_B,conciliatory,0.261323303705781,0.2635716786959207,0.8081812056346699,74.81818181818181
qwen,9,Q09_B,concise,-0.6662095349302152,-0.666662447648771,-0.8377666137511156,24.30578512396695
qwen,9,Q09_B,condescending,-0.3043708135626284,-0.3071487113666044,-0.8603406812385117,23.450413223140494
qwen,9,Q09_B,confident,-0.2197152023802537,-0.216849028722466,-0.654820858910172,30.665289256198353
qwen,9,Q09_B,confrontational,-0.12926027798598405,-0.12736286607198843,-0.4332966291206907,37.66115702479339
qwen,9,Q09_B,conscientious,0.43108532089021856,0.4354491404830837,0.9282477060711382,81.81818181818181
qwen,9,Q09_B,constructivist,0.1695813659387812,0.16556003423008794,-1.0430415111554658,20.75619834710743
qwen,9,Q09_B,contemporary,0.03547498532527175,0.03528761789710705,0.5170710860051242,65.39669421487604
qwen,9,Q09_B,contrarian,-0.005528373889810838,-0.00769398178931755,-0.9009941785030962,22.43388429752066
