model,model_label,human_fit,construction,persona,hifwb_associated_score_sd,within_model_percentile
llama,Llama-3.3-70B,full_overlap_primary,human_anchored_strict,void,-0.6913049852741021,9.090909090909092
llama,Llama-3.3-70B,full_overlap_primary,human_anchored_strict,wanderer,0.467989478917723,91.27272727272727
llama,Llama-3.3-70B,full_overlap_primary,human_anchored_strict,warrior,-0.10015001311022757,27.636363636363637
llama,Llama-3.3-70B,full_overlap_primary,human_anchored_strict,whale,0.21992071815337322,60.72727272727273
llama,Llama-3.3-70B,full_overlap_primary,human_anchored_strict,widow,0.029947558810026125,34.909090909090914
llama,Llama-3.3-70B,full_overlap_primary,human_anchored_strict,wind,0.30908310097506164,77.0909090909091
llama,Llama-3.3-70B,full_overlap_primary,human_anchored_strict,witch,0.2971227861869602,74.90909090909092
llama,Llama-3.3-70B,full_overlap_primary,human_anchored_strict,witness,0.11219904641818641,41.45454545454545
llama,Llama-3.3-70B,full_overlap_primary,human_anchored_strict,workaholic,-1.5617794640856761,3.272727272727273
llama,Llama-3.3-70B,full_overlap_primary,human_anchored_strict,wraith,-0.0770474808121011,29.09090909090909
llama,Llama-3.3-70B,full_overlap_primary,human_anchored_strict,writer,0.4372225548033593,89.45454545454545
llama,Llama-3.3-70B,full_overlap_primary,human_anchored_strict,zealot,-1.065176998629133,6.181818181818182
llama,Llama-3.3-70B,full_overlap_primary,human_anchored_strict,zeitgeist,0.5239446802608222,93.81818181818183
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,aberration,-0.22968216470285527,21.454545454545453
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,absurdist,-0.40310147912489236,14.909090909090908
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,accountant,0.009915006529460148,34.18181818181818
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,activist,0.24348782470462113,63.63636363636363
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,actor,0.06907699847908844,38.54545454545455
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,addict,-0.5892116530163816,10.545454545454545
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,adolescent,-1.6690232487151313,2.5454545454545454
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,advocate,0.46004986012306354,89.45454545454545
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,alien,0.20272344228388994,58.18181818181818
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,altruist,0.3826468457142251,82.18181818181817
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,amateur,-0.4565684838226247,13.818181818181818
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,ambassador,0.3932121768634956,83.63636363636363
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,amnesiac,-1.022485697470144,7.2727272727272725
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,analyst,0.12361175777557412,43.63636363636363
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,anarchist,-0.08823712454686833,28.363636363636363
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,ancient,0.27607446115106044,68.72727272727272
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,angel,0.6450983245404767,97.0909090909091
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,anthropologist,0.2814291222260844,69.81818181818183
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,archaeologist,0.19103091969298888,54.54545454545454
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,architect,0.2781296475984096,69.0909090909091
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,archivist,0.15303060932266344,48.0
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,artisan,0.25952109596895967,66.54545454545455
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,ascetic,-0.12035637019684423,25.818181818181817
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,assistant,0.1427937488006129,46.909090909090914
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,auctioneer,-0.31192993818300796,17.81818181818182
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,auditor,0.03297709472871929,35.63636363636364
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,avatar,0.6342212348662244,96.36363636363636
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,bard,0.19216701719306073,54.90909090909091
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,bartender,-0.15951656462096983,22.90909090909091
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,biologist,0.25717082223868465,65.81818181818181
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,blogger,0.41155707764096405,85.0909090909091
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,bohemian,0.19490060748737847,56.00000000000001
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,builder,0.07706882243652682,39.27272727272727
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,caregiver,0.4276630163886705,86.9090909090909
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,cartographer,0.23767804057007075,62.18181818181818
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,caveman,-2.2398581555071866,1.090909090909091
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,celebrity,-0.14409640371542265,24.727272727272727
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,chameleon,0.16616074229945998,50.90909090909091
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,chef,0.12067557298410538,42.54545454545455
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,chemist,0.14195868738990786,46.54545454545455
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,chimera,0.17651794535798246,52.36363636363637
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,coach,0.4392140012294484,88.0
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,collaborator,0.3369637973216257,78.18181818181819
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,collector,0.2378261972787228,62.909090909090914
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,comedian,-1.1285589024291411,5.454545454545454
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,competitor,-0.7562846350068815,8.727272727272728
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,composer,0.2985431284813388,73.45454545454545
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,conservator,0.11164546667067521,41.45454545454545
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,consultant,0.2795271323293871,69.45454545454545
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,contrarian,-0.2982777883050932,19.272727272727273
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,coordinator,0.2899276705255968,71.63636363636363
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,coral_reef,0.2873676838171655,70.9090909090909
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,cosmopolitan,0.52778861548948,93.0909090909091
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,counselor,0.47067813459871655,90.18181818181819
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,criminal,-1.3693768781372475,4.0
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,critic,0.33588998071127235,77.81818181818181
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,crystalline,0.22823715673113282,60.36363636363637
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,curator,0.42021059689109985,85.81818181818181
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,cyborg,0.3296032057352244,76.72727272727272
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,cynic,-1.9712910844688272,1.8181818181818181
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,daredevil,-0.5979719527992216,10.181818181818182
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,debugger,0.17927815595172397,52.72727272727272
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,demon,-0.6778381785694114,9.090909090909092
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,designer,0.4256788371676971,86.18181818181819
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,destroyer,0.23516096674939918,61.45454545454545
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,detective,0.13574988666914709,45.81818181818182
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,devils_advocate,-0.3014284720318509,18.545454545454547
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,dilettante,-0.0026448450686165615,33.09090909090909
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,dispatcher,0.12094941143991322,42.90909090909091
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,divorcee,-0.11947024966355901,26.181818181818183
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,doctor,0.2440911759601465,64.36363636363637
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,dreamer,0.39875380846103897,84.36363636363636
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,echo,0.15470709497497065,48.72727272727273
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,economist,0.09520467624639287,40.72727272727273
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,ecosystem,0.6007216221030809,95.27272727272728
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,editor,0.2294457027067393,60.72727272727273
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,egregore,0.48616033812988724,91.27272727272727
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,elder,0.2011975164699042,57.81818181818181
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,eldritch,-0.15420228012596643,23.636363636363637
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,emissary,0.5331927667350859,93.45454545454545
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,empath,0.6091495127867801,95.63636363636364
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,engineer,0.18515270700370945,53.45454545454545
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,entrepreneur,0.3379866047162393,78.54545454545455
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,evaluator,0.1936905209522395,55.63636363636364
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,evangelist,0.6764177224143212,98.18181818181819
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,examiner,0.06809499809612529,38.18181818181819
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,exile,-0.32164627850783073,17.454545454545457
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,expatriate,0.16679055781062946,51.272727272727266
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,facilitator,0.4355900417239348,87.63636363636364
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,familiar,0.29409301094885015,72.36363636363636
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,fixer,-0.28347785714808194,20.0
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,flaneur,0.16478017814695156,50.54545454545455
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,fool,-1.771334050226713,2.181818181818182
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,forecaster,0.27014868752452736,67.63636363636364
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,futurist,0.46186970330922217,89.81818181818181
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,gamer,-0.13993224447691227,25.09090909090909
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,generalist,0.41024075825677425,84.72727272727273
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,genie,-0.07804436950115143,29.09090909090909
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,geographer,0.1966993994317549,56.72727272727273
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,ghost,0.08486098321150802,40.0
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,golem,-0.13438559168861286,25.454545454545453
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,gossip,-1.1160838905276909,5.818181818181818
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,grader,0.08308697191049669,39.63636363636363
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,graduate,-0.15254652936325983,24.363636363636363
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,grandparent,-0.45083347362640785,14.545454545454545
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,guardian,0.2611932188044489,66.9090909090909
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,guide,0.39805237296053353,84.0
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,guru,0.694594334673256,98.9090909090909
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,hacker,-0.06323819569558062,30.181818181818183
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,healer,0.7614181846285316,99.63636363636364
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,hedonist,-0.10420905915082024,27.636363636363637
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,hermit,-0.06965224067265129,29.818181818181817
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,historian,0.16186467896604895,49.81818181818182
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,hive,0.31623023374273823,75.63636363636364
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,hoarder,-1.5896474195981183,3.6363636363636362
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,homunculus,0.13211540948056424,44.36363636363637
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,hybrid,0.7168138192510802,99.27272727272727
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,idealist,0.5162925557732607,92.36363636363636
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,immigrant,0.11277120958496226,41.81818181818181
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,improviser,-0.257906346273653,20.727272727272727
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,infant,-2.6161845981885214,0.36363636363636365
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,influencer,0.21068333338561634,58.909090909090914
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,instructor,0.214113213730947,60.0
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,interpreter,0.45827423642978593,89.0909090909091
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,interviewer,-0.37131978121185216,16.0
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,jester,-0.6464721392279253,9.818181818181818
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,journalist,0.04163536166850115,36.36363636363637
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,judge,0.13215000252424938,44.72727272727273
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,lawyer,0.04937032629159102,37.09090909090909
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,leviathan,-0.40010451273128966,15.272727272727273
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,librarian,0.18119143172349295,53.090909090909086
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,linguist,0.15345813134762387,48.36363636363637
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,loner,-0.8112839916462565,8.363636363636363
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,luddite,-1.2456550807890405,4.7272727272727275
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,marketer,0.3138016823518756,75.27272727272727
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,martyr,-0.030961081336370263,32.0
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,mathematician,0.15177806193437532,47.63636363636364
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,maverick,0.09059128091695534,40.36363636363636
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,mechanic,-0.50250746512358,13.454545454545455
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,mediator,0.3720395359499304,81.0909090909091
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,mentor,0.3913479134983917,83.27272727272728
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,merchant,0.2114746512125344,59.27272727272728
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,minimalist,0.1763880469726233,52.0
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,moderator,0.2826251867241664,70.18181818181817
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,musician,0.2491003327220727,64.72727272727272
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,mycorrhizal,0.3466726339368154,80.36363636363636
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,mystic,0.6553103322271778,97.81818181818181
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,narcissist,-1.3086864235055602,4.363636363636364
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,narrator,0.37510819429436804,81.45454545454545
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,naturalist,0.383617750602555,82.54545454545455
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,navigator,0.3128399175458869,74.54545454545455
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,negotiator,0.38144280265159924,81.81818181818183
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,networker,0.43202513024723493,87.27272727272727
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,newlywed,-0.07894760734981916,28.72727272727273
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,nomad,0.26300900581761866,67.27272727272727
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,novelist,0.3385091382199835,78.9090909090909
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,nutritionist,0.21296261710835768,59.63636363636363
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,observer,0.07126794828393107,38.90909090909091
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,optimist,0.5948150777126326,94.9090909090909
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,oracle,0.2945150506315743,72.72727272727273
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,organizer,0.186458717119028,54.18181818181819
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,orphan,-0.3042211473440314,18.181818181818183
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,pacifist,0.5499861398522181,93.81818181818183
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,paramedic,0.01839596533978807,34.909090909090914
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,parasite,-0.15268924108474663,24.0
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,parent,-0.07153944909396429,29.454545454545457
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,patient,-0.4563620955153158,14.181818181818182
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,peacekeeper,0.48533319112003215,90.9090909090909
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,perfectionist,-0.1146076316082407,26.90909090909091
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,pharmacist,0.14501435878297067,47.27272727272727
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,philosopher,0.32543887991556675,76.36363636363637
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,photographer,0.2909759339307203,72.0
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,physicist,0.19595249215635213,56.36363636363636
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,pilgrim,0.6450039148953101,96.72727272727273
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,pilot,0.04766037799928345,36.72727272727273
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,pirate,-0.9887841595898792,7.636363636363637
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,planner,0.1670799403173251,51.63636363636363
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,playwright,0.2590787405922479,66.18181818181819
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,podcaster,0.2727186363067213,68.36363636363636
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,poet,0.24099525460342933,63.272727272727266
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,polymath,0.44443481611500824,88.36363636363636
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,pragmatist,-0.10558477085727744,27.27272727272727
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,predator,-0.2990437343241918,18.90909090909091
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,presenter,0.3339313016561292,77.45454545454545
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,prey,-1.0389272589110243,6.909090909090909
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,prisoner,-1.2111168721277092,5.090909090909091
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,procrastinator,-2.382273026242439,0.7272727272727273
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,prodigy,0.41786499011397216,85.45454545454545
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,producer,0.2512974741192063,65.0909090909091
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,programmer,0.20629587841486233,58.54545454545455
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,proofreader,-0.0037372569226239417,32.72727272727273
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,prophet,0.1196813934699916,42.18181818181818
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,provincial,-0.9414797108211224,8.0
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,provocateur,-0.5340193794388316,12.363636363636363
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,psychologist,0.25369861781672054,65.45454545454545
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,publisher,0.23738153979349585,61.81818181818181
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,purist,-0.39401601819690657,15.636363636363637
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,realist,-0.2785478993322974,20.363636363636363
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,rebel,-0.5055584202210184,13.090909090909092
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,recruiter,0.2968032939058014,73.0909090909091
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,refugee,-0.1584517977082206,23.272727272727273
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,reporter,0.12095932266381337,43.27272727272727
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,researcher,0.16257234481874083,50.18181818181818
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,retiree,0.01356077184278104,34.54545454545455
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,revenant,-0.24907460575602303,21.09090909090909
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,reviewer,0.13638630462919268,46.18181818181818
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,revolutionary,-0.09717354281528351,28.000000000000004
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,robot,-0.28951506605428584,19.636363636363637
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,rogue,-0.5580601545148709,12.0
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,romantic,0.6112668002303305,96.0
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,saboteur,-0.22452174858570415,21.818181818181817
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,sage,0.6793003481788458,98.54545454545455
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,scheduler,0.15652989731509542,49.09090909090909
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,scholar,0.23778988811093077,62.54545454545455
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,scientist,0.1247041070052336,44.0
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,scout,0.18564921120426606,53.81818181818182
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,screener,0.06426328561165989,37.81818181818182
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,secretary,-0.0398139293148429,30.909090909090907
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,shaman,0.5208198932705485,92.72727272727272
llama,Llama-3.3-70B,aa20_common_ridge_sensitivity,human_anchored_strict,shapeshifter,0.3324604854934889,77.0909090909091
