persona,nearest_neighbor_distance,mean_5nn_distance,mean_5nn_distance_percentile,profile_pca_reconstruction_error,reconstruction_error_percentile,neighbor_1,neighbor_1_distance,neighbor_2,neighbor_2_distance,neighbor_3,neighbor_3_distance,neighbor_4,neighbor_4_distance,neighbor_5,neighbor_5_distance
lawyer,1.8754005924654653,3.581260246672116,21.818181818181817,2.8863392882140464,66.54545454545455,examiner,1.8754005924654653,auditor,2.5229363662547826,validator,3.8963204455144966,scientist,4.680946915108094,robot,4.930696914017743
leviathan,2.956014595556538,4.056449782581998,33.09090909090909,2.4773090841748604,53.45454545454545,wraith,2.956014595556538,revenant,3.4309543549555213,vampire,4.208606035459539,prophet,4.3481760607450886,void,5.3384978661933
librarian,3.0097584816332943,3.749449652738833,26.90909090909091,1.8057987458111289,18.181818181818183,psychologist,3.0097584816332943,publisher,3.431998466086053,biologist,3.8794410356537954,organizer,4.2112853205067635,geographer,4.214764959814257
linguist,2.766741724668214,3.4003322730925127,17.81818181818182,2.3048301427395668,46.909090909090914,sociologist,2.766741724668214,anthropologist,2.833938774962116,historian,3.396248291707046,geographer,3.7905619500103627,physicist,4.214170624114826
loner,5.753707657610091,7.974020520588733,92.0,6.330645551466969,98.54545454545455,prey,5.753707657610091,auctioneer,7.935806339799162,prisoner,8.253188702277766,luddite,8.942769387729456,actor,8.984630515527195
luddite,5.45562180357861,6.181290773177826,72.0,3.14475977768934,71.27272727272728,hedonist,5.45562180357861,genie,5.620423069790493,prey,5.879156148236267,predator,6.652400626132089,exile,7.298852218151677
marketer,2.245593367666267,3.8427435006936945,28.72727272727273,2.2616489679376555,44.0,producer,2.245593367666267,trainer,3.8305063404889803,programmer,4.088051808233498,technologist,4.242536130507948,recruiter,4.807029856571782
martyr,4.739068411218253,5.734563164038148,62.909090909090914,3.1582946943306744,71.63636363636363,familiar,4.739068411218253,oracle,5.389769795520472,witch,5.7152989828033895,avatar,6.2143361375000294,hermit,6.614342493148597
mathematician,2.255495253274406,3.7287443469213395,26.545454545454543,2.6041909054860275,57.45454545454546,physicist,2.255495253274406,historian,3.7484005092278307,specialist,3.856186250023856,chemist,4.383414878147411,skeptic,4.400224843933194
maverick,5.857454628088304,7.636541552374803,89.45454545454545,2.2037329650851594,41.81818181818181,rebel,5.857454628088304,provocateur,7.571239774964493,contrarian,7.68039875571194,rogue,8.419458386665141,hacker,8.654156216444138
mechanic,4.645178605999631,7.680338520594236,90.18181818181819,2.1133328325658094,35.63636363636364,veteran,4.645178605999631,entrepreneur,8.028441360885042,pragmatist,8.372010875954686,chef,8.502676157285931,builder,8.853385602845892
mediator,2.350245218713088,3.2942107612394578,14.909090909090908,2.082801144500723,34.54545454545455,moderator,2.350245218713088,peacekeeper,2.5229681453611783,facilitator,3.256728748739159,veterinarian,4.100727118407316,teacher,4.2403845749765505
mentor,2.8292808990417786,3.3267649407890367,16.0,1.7516555163086827,14.545454545454545,presenter,2.8292808990417786,coach,3.1130539608242414,recruiter,3.387743513541015,guide,3.5017028696745855,producer,3.8020434608635627
merchant,4.687672413345413,4.998726469976141,50.18181818181818,3.416417775263618,77.0909090909091,witness,4.687672413345413,writer,4.699873087766676,sommelier,4.873748106362682,builder,5.111474533913362,scout,5.620864208492571
minimalist,6.561376859177033,7.281894882275313,86.54545454545455,4.939111314895641,94.54545454545455,chef,6.561376859177033,refugee,6.660588697587155,vegan,7.191300306749319,advocate,7.758951439183041,photographer,8.237257108680014
moderator,2.350245218713088,3.1265209002884133,9.454545454545455,1.7949904403811012,16.727272727272727,mediator,2.350245218713088,facilitator,2.556634349454262,teacher,3.141935098358575,nutritionist,3.669694110802745,veterinarian,3.914095724113398
musician,3.5963182389935957,5.103882056177046,51.63636363636363,1.6026114681298504,7.636363636363637,photographer,3.5963182389935957,nomad,4.238415483479967,tulpa,5.274261527012333,shapeshifter,6.073713146939205,blogger,6.336701884460126
mycorrhizal,2.59360860064448,3.9872497697230287,31.272727272727273,3.253409365386749,73.81818181818181,coral_reef,2.59360860064448,whale,3.073747250446227,guru,4.631327400224061,sage,4.758969811888263,tree,4.878595785412114
mystic,3.015876054888184,4.155810503305288,35.63636363636364,2.8535174618420434,65.45454545454545,guru,3.015876054888184,spirit,3.1919042410213767,avatar,4.016605447586473,sage,5.1388792837230675,pilgrim,5.415787489307337
narcissist,5.478558358110431,6.655914023003395,78.18181818181819,5.640842339769702,97.0909090909091,criminal,5.478558358110431,pirate,6.624909621063401,vigilante,7.024347579035201,smuggler,7.0713309099949795,cynic,7.080423646812959
narrator,4.005919674183453,4.443354528568887,41.45454545454545,2.7171912484438505,60.36363636363637,shapeshifter,4.005919674183453,dreamer,4.295056454530896,wanderer,4.359048241969541,exile,4.6308141271801375,whale,4.925934144980402
naturalist,3.2336537990315937,4.0177864226315,31.636363636363633,2.672058131394702,59.63636363636363,symbiont,3.2336537990315937,ecosystem,3.7441511554884563,curator,4.063212644952984,collector,4.452434509010439,sommelier,4.595480004674024
navigator,2.5065251479134605,3.684632877868333,24.363636363636363,2.2970966302559557,45.45454545454545,builder,2.5065251479134605,guide,3.004425805636096,producer,4.261232740478227,mentor,4.268151760273485,interpreter,4.382828935040396
negotiator,2.595830186432072,3.3264823654943205,15.636363636363637,1.2684805696058585,2.181818181818182,architect,2.595830186432072,publisher,2.982845261141328,recruiter,3.341326983573455,instructor,3.690663944169039,interpreter,4.02174545215571
networker,2.56140174158564,3.7171986039636193,25.454545454545453,2.2741765590471195,44.72727272727273,coach,2.56140174158564,presenter,2.645782999085522,vegan,4.3579584247033765,collaborator,4.470539950509107,mentor,4.550309903934455
newlywed,3.5429759347436818,5.671462867568638,60.72727272727273,1.669288493488434,8.727272727272728,amateur,3.5429759347436818,divorcee,5.826396358467003,retiree,6.224130630876684,parent,6.35209619639131,patient,6.411715217364518
nomad,3.4470280706070566,3.914390367816142,30.181818181818183,1.9292552836040655,25.818181818181817,photographer,3.4470280706070566,podcaster,3.9153100142978974,blogger,3.9180251891502,chameleon,4.053173081545591,musician,4.238415483479967
novelist,4.442489010054012,5.047878368874108,50.90909090909091,2.2941061148206265,45.09090909090909,zeitgeist,4.442489010054012,playwright,4.7693137616583074,flaneur,4.857022782789027,shapeshifter,5.571702993264427,alien,5.5988632966047645
nutritionist,1.524759682639417,3.1393725601845226,10.545454545454545,1.940862116184228,27.27272727272727,doctor,1.524759682639417,veterinarian,2.9638071085134485,assistant,3.208438890760285,moderator,3.669694110802745,editor,4.330163008206718
observer,3.2289638988657847,4.349471809203194,40.0,2.1252305221352783,36.36363636363637,reviewer,3.2289638988657847,grader,4.278819392122647,scientist,4.679747475650939,librarian,4.705478131939575,researcher,4.854350147437025
optimist,5.074902748870097,6.234459853955511,72.72727272727273,3.2777638460655263,74.54545454545455,parent,5.074902748870097,caregiver,6.278669347096523,newlywed,6.577686601481189,refugee,6.603830737839863,immigrant,6.6372098344898784
oracle,2.587474539896111,3.7738994235887247,27.636363636363637,2.3998368470908336,50.54545454545455,witch,2.587474539896111,echo,2.8536840907531573,ancient,3.409283996120618,avatar,4.629284695653263,martyr,5.389769795520472
organizer,1.973021121321973,2.407071272333752,1.090909090909091,1.8562808630636167,21.454545454545453,consultant,1.973021121321973,coordinator,2.1447728017494536,planner,2.3091713178192146,dispatcher,2.6580900435665664,publisher,2.950301077211553
orphan,2.8624988606692545,4.881483219752401,48.36363636363637,4.155207459895296,88.36363636363636,addict,2.8624988606692545,bartender,3.3287136711483543,surfer,5.617076504098317,celebrity,5.716332999218394,survivor,6.882794063627685
pacifist,3.833538417096319,7.201324117792547,86.18181818181819,4.144711653201987,88.0,altruist,3.833538417096319,peacekeeper,7.0035467418141675,guardian,7.989853909812851,ecosystem,8.340734791994725,healer,8.838946728244668
paramedic,3.4506685630679486,4.033752912832957,32.0,1.5725034890309322,6.545454545454546,pilot,3.4506685630679486,recruiter,3.9837877882444572,reporter,4.0437411739864375,veterinarian,4.32675517059922,scheduler,4.363811868266718
parasite,3.073302595085511,5.97215278119758,67.63636363636364,2.794241032908067,62.909090909090914,virus,3.073302595085511,predator,5.699052950601401,homunculus,6.768471343824941,alien,6.959164278003447,spy,7.360772738472602
parent,3.640896393190793,5.63683851017999,59.63636363636363,1.689288308400723,11.272727272727273,patient,3.640896393190793,optimist,5.074902748870097,newlywed,6.35209619639131,retiree,6.396712123513776,counselor,6.719585088933973
patient,3.640896393190793,5.591569002098496,58.54545454545455,3.749972554981911,82.18181818181817,parent,3.640896393190793,retiree,4.8659400871972345,refugee,6.269945642993442,newlywed,6.411715217364518,immigrant,6.76934766974649
peacekeeper,2.5229681453611783,4.428307633881848,41.090909090909086,1.8932023700296943,24.0,mediator,2.5229681453611783,moderator,4.440176332553703,veterinarian,4.666855075000205,facilitator,5.098549560973313,collaborator,5.412989055520841
perfectionist,6.2668125452526855,6.94740698697056,81.45454545454545,2.576907473153309,56.72727272727273,detective,6.2668125452526855,cyborg,6.533977480565171,critic,7.122899786933348,skeptic,7.175716155168853,physicist,7.63762896693274
pharmacist,2.2506441475977343,3.2752896282109996,13.818181818181818,1.9356714271530817,26.545454545454543,editor,2.2506441475977343,grader,2.700074925652716,supervisor,3.5969469202832522,screener,3.7773357231166877,doctor,4.051446424404608
philosopher,3.594770178371182,6.994252881869801,82.18181818181817,4.6836192116685424,93.45454545454545,crystalline,3.594770178371182,hive,5.916650967230064,swarm,6.495863384675382,composer,9.357078452207439,alien,9.606901426864935
photographer,3.3325573670402644,4.112736158979422,33.81818181818182,2.0430225815050176,33.81818181818182,tulpa,3.3325573670402644,nomad,3.4470280706070566,musician,3.5963182389935957,shapeshifter,4.871648658850698,blogger,5.316128459405494
physicist,2.255495253274406,3.0418406543945764,8.363636363636363,2.1774350542678595,39.63636363636363,mathematician,2.255495253274406,critic,2.4448709952247745,historian,2.8376714101974287,chemist,3.8051259960368764,polymath,3.8660396172393967
pilgrim,1.769611197737305,4.4874528649181435,42.54545454545455,1.9629695231677913,28.72727272727273,shaman,1.769611197737305,spirit,4.579814491445349,sage,5.262410181460204,guru,5.409640964640522,mystic,5.415787489307337
pilot,2.832937295382902,3.94612231521853,30.909090909090907,1.9664337924612123,29.09090909090909,reporter,2.832937295382902,paramedic,3.4506685630679486,journalist,4.067929021067067,dispatcher,4.593889219280105,publisher,4.785187477294626
pirate,6.624909621063401,8.150940671321043,93.0909090909091,4.910258785261571,94.18181818181817,narcissist,6.624909621063401,criminal,6.964752570805232,smuggler,8.973208168256646,caveman,9.076807803196196,vigilante,9.115025193283742
planner,1.579589789771076,2.699382619206328,2.909090909090909,2.6599437255250633,58.909090909090914,consultant,1.579589789771076,organizer,2.3091713178192146,dispatcher,2.514878342883899,analyst,3.365035866271819,coordinator,3.7282377792856325
playwright,4.7693137616583074,6.172857271201337,71.27272727272728,2.848581272517613,64.36363636363637,novelist,4.7693137616583074,shapeshifter,6.230635761781341,zeitgeist,6.258501956984026,nomad,6.690755792646355,dilettante,6.915079082936658
podcaster,3.7824302197225497,4.625212924014488,45.81818181818182,2.3297829487284356,48.72727272727273,chameleon,3.7824302197225497,nomad,3.9153100142978974,blogger,4.361280202201375,dilettante,4.563163567624429,musician,6.503880616226191
poet,4.711952054458305,5.382336256173313,55.27272727272727,4.192608163852112,89.45454545454545,ghost,4.711952054458305,exile,4.785557576493039,bard,5.027873426549927,dreamer,5.669621479762723,witch,6.716676743602574
polymath,3.8660396172393967,4.294696707673675,37.09090909090909,1.8722308643957877,23.272727272727273,physicist,3.8660396172393967,critic,4.098523920802858,futurist,4.3015922146263,synthesizer,4.367955596272138,anthropologist,4.839372189427683
pragmatist,5.397113390271288,5.964174995296621,67.27272727272727,2.850579898494512,65.0909090909091,realist,5.397113390271288,debugger,5.920984916761758,marketer,6.044030177108664,trainer,6.197154946826491,pilot,6.261591545514903
predator,5.699052950601401,6.57032082380406,76.72727272727272,3.0005459436770088,69.45454545454545,parasite,5.699052950601401,virus,5.998186952106925,warrior,6.27200222434314,luddite,6.652400626132089,homunculus,8.229961365836749
presenter,2.4144829677935205,3.2088178664151408,12.0,1.5641767061023941,5.818181818181818,coach,2.4144829677935205,networker,2.645782999085522,mentor,2.8292808990417786,guide,3.463786148385471,expatriate,4.690756317769413
prey,5.753707657610091,6.800940912889492,81.0909090909091,3.361592193572725,75.63636363636364,loner,5.753707657610091,luddite,5.879156148236267,exile,6.083446641635915,amnesiac,7.9419069849782495,narrator,8.346487131986931
prisoner,6.783987724065945,7.638143038860791,89.81818181818181,4.543129154282402,92.36363636363636,addict,6.783987724065945,hoarder,6.91704377435074,bartender,8.056981607677477,caveman,8.179513385932026,loner,8.253188702277766
procrastinator,8.680606548763057,10.233896316584875,98.54545454545455,2.497379275186062,55.63636363636364,gossip,8.680606548763057,fool,9.765278536372476,comedian,10.105914539668124,teenager,11.268480648515736,adolescent,11.34920130960499
prodigy,4.234459343435231,6.164097315974213,70.9090909090909,2.0020356566798627,31.272727272727273,anarchist,4.234459343435231,cyborg,6.186066990236488,scout,6.6876556720483,virtuoso,6.704736960573511,composer,7.0075676135775335
producer,2.245593367666267,3.3966052257919537,17.454545454545457,1.7306774579481006,13.818181818181818,marketer,2.245593367666267,trainer,3.3513395363856904,recruiter,3.3515651814176515,mentor,3.8020434608635627,negotiator,4.232484582626598
programmer,2.9338988764718503,4.323461663885622,38.90909090909091,2.3402450060136637,49.45454545454545,technologist,2.9338988764718503,marketer,4.088051808233498,detective,4.602933840757395,producer,4.867276136657409,debugger,5.125147657307961
proofreader,4.309789662889546,5.743671312907648,63.272727272727266,4.301598355670445,90.9090909090909,translator,4.309789662889546,secretary,5.572538317066318,editor,5.61323486568125,grader,6.572525085034645,screener,6.650268633866481
prophet,4.3481760607450886,5.229195145949769,53.81818181818182,2.4894863299630665,54.54545454545454,leviathan,4.3481760607450886,wraith,4.730559296273646,echo,5.490579566438546,revenant,5.520133803170961,oracle,6.056527003120608
provincial,5.001988119536443,6.411738359314181,75.27272727272727,3.8736219547553237,84.36363636363636,refugee,5.001988119536443,divorcee,6.052555944482414,retiree,6.395134282857356,widow,7.025230434934366,orphan,7.583783014760326
provocateur,3.7965199169197064,7.189578561995352,85.45454545454545,3.5838713202445938,78.54545454545455,rebel,3.7965199169197064,absurdist,6.353978647451366,maverick,7.571239774964493,jester,8.381427246357811,cynic,9.844727224283382
psychologist,2.645864888888457,3.1332092350707854,10.181818181818182,2.1957104951900352,40.72727272727273,geographer,2.645864888888457,generalist,2.9989985286492606,librarian,3.0097584816332943,biologist,3.3947743187857773,architect,3.616649957397137
publisher,2.904543110384171,2.9593878564463365,6.181818181818182,1.536534419001858,4.7272727272727275,architect,2.904543110384171,organizer,2.950301077211553,reporter,2.9562839756678594,negotiator,2.982845261141328,journalist,3.002965857826771
purist,8.43358407772401,9.431439688785348,96.36363636363636,3.6266012282514137,79.27272727272727,stoic,8.43358407772401,hive,9.380862692378257,traditionalist,9.417173694614766,crystalline,9.547767359955028,swarm,10.37781061925468
realist,5.397113390271288,6.7369081136799185,80.0,4.401969995941247,91.63636363636364,pragmatist,5.397113390271288,detective,6.052209376892127,programmer,7.282099652075541,pilot,7.378557604522548,scout,7.5745605446380875
rebel,3.7965199169197064,6.175932936534626,71.63636363636363,3.8853579043601445,84.72727272727273,provocateur,3.7965199169197064,maverick,5.857454628088304,absurdist,6.546099583814094,jester,6.587085647344667,rogue,8.092504906506361
recruiter,2.3398737396965936,3.113387255422842,8.727272727272728,2.3262118139352865,47.63636363636364,trainer,2.3398737396965936,instructor,3.146426858885493,negotiator,3.341326983573455,producer,3.3515651814176515,mentor,3.387743513541015
refugee,3.762462976169445,4.985753874629997,49.81818181818182,3.6748575918366697,80.72727272727272,immigrant,3.762462976169445,retiree,4.550540226450455,provincial,5.001988119536443,divorcee,5.3438324080002,patient,6.269945642993442
reporter,2.4371910644037618,3.2599577745442097,13.454545454545455,1.972288331256779,29.818181818181817,journalist,2.4371910644037618,pilot,2.832937295382902,publisher,2.9562839756678594,negotiator,4.02963536328009,paramedic,4.0437411739864375
researcher,1.196374044052744,2.4335758158416416,1.4545454545454546,1.6845616773787033,10.909090909090908,scientist,1.196374044052744,evaluator,1.9399900771538885,reviewer,2.3975425668186006,analyst,2.542897744949049,statistician,4.091074646233926
retiree,3.890489674978872,4.622809364215584,45.45454545454545,2.6746732077924866,60.0,divorcee,3.890489674978872,refugee,4.550540226450455,graduate,4.75024022218285,patient,4.8659400871972345,immigrant,5.056836610268511
revenant,3.122279394457149,4.38213719373389,40.36363636363636,2.4779798360853373,53.81818181818182,wraith,3.122279394457149,leviathan,3.4309543549555213,ghost,4.8520710764469595,vampire,4.98524733963886,prophet,5.520133803170961
reviewer,1.847193668795845,2.491172418236919,2.181818181818182,1.2219948366921507,1.4545454545454546,evaluator,1.847193668795845,scientist,2.2875550675650453,researcher,2.3975425668186006,analyst,2.694606889139319,observer,3.2289638988657847
revolutionary,4.427194616114584,8.273500949677405,93.45454545454545,6.06113040416566,97.81818181818181,destroyer,4.427194616114584,chimera,8.951170261890839,contrarian,9.196871333487932,predator,9.339997263861497,parasite,9.452271273032173
robot,4.930696914017743,6.184377185809743,72.36363636363636,3.3381766761437945,75.27272727272727,lawyer,4.930696914017743,economist,6.068851347463036,auditor,6.388418253305963,examiner,6.463151739210137,skeptic,7.070767675051839
rogue,4.659291036383523,5.945144193426292,66.54545454545455,2.435331349420025,52.0,smuggler,4.659291036383523,jester,5.9123358167712485,fixer,5.940270491622698,vigilante,6.108617710924398,genie,7.1052059114295885
romantic,6.945743621113764,7.309451421233102,87.27272727272727,2.777357971646928,61.45454545454545,elder,6.945743621113764,widow,7.053006284537735,shaman,7.070384434158497,empath,7.525695103024446,pilgrim,7.952427663331067
saboteur,3.3567518924668094,5.855277923826956,65.45454545454545,2.5229735721345667,56.00000000000001,spy,3.3567518924668094,devils_advocate,5.4252613815015085,destroyer,6.595345448687028,hacker,6.7753564143820135,virus,7.123674482097426
sage,3.0416098706713997,4.335563811588348,39.27272727272727,1.8265304021672584,19.272727272727273,avatar,3.0416098706713997,spirit,4.131621990171989,guru,4.606738101487019,mycorrhizal,4.758969811888263,mystic,5.1388792837230675
scheduler,3.007896599957914,3.6303369584063283,22.545454545454547,3.0135059312647368,70.18181818181817,dispatcher,3.007896599957914,coordinator,3.610836465846045,assistant,3.6493905634835047,organizer,3.762418152994535,planner,4.121143009749645
scholar,3.7836124850054893,5.10567947513133,52.0,1.9713421700644507,29.454545454545457,historian,3.7836124850054893,biologist,4.984298086787577,sociologist,5.2962745003349845,researcher,5.713692101712345,geographer,5.750520201816256
scientist,1.196374044052744,2.386623694043843,0.7272727272727273,1.5091715546401205,4.0,researcher,1.196374044052744,evaluator,1.914432302804564,reviewer,2.2875550675650453,analyst,2.789928113424978,statistician,3.7448289423718837
scout,3.8874775548163143,4.812941001184081,46.909090909090914,2.2255211974043014,42.90909090909091,cyborg,3.8874775548163143,builder,4.416585220004925,detective,4.624833261886281,technologist,5.514944760720313,merchant,5.620864208492571
screener,2.014820212509236,3.278633223696302,14.181818181818182,2.4448172937911314,52.36363636363637,accountant,2.014820212509236,grader,2.6495780832857845,pharmacist,3.7773357231166877,secretary,3.8390191570352594,supervisor,4.112412942534544
secretary,3.8390191570352594,4.339159619354885,39.63636363636363,2.7860508804687334,62.18181818181818,screener,3.8390191570352594,summarizer,3.9200859297287343,pharmacist,4.3350705489416175,editor,4.743488961035019,supervisor,4.858133500033793
shaman,1.769611197737305,4.531383417867802,44.0,3.5471374269919074,78.18181818181819,pilgrim,1.769611197737305,guru,4.862657355461249,spirit,4.924228403041083,sage,5.346614529194376,angel,5.7538056039049925
shapeshifter,4.005919674183453,4.898962978748754,48.72727272727273,1.6786819297019722,9.818181818181818,narrator,4.005919674183453,coral_reef,4.845248480073185,photographer,4.871648658850698,tulpa,5.298455062778989,mycorrhizal,5.473543017857449
simulacrum,5.992814764045862,6.750282238298067,80.36363636363636,3.7272875409874335,81.81818181818183,alien,5.992814764045862,flaneur,6.736559644695062,chimera,6.975731425009957,egregore,6.999575961515759,void,7.046729396223696
skeptic,4.400224843933194,5.606518786735256,58.909090909090914,3.3937680802359984,76.36363636363637,mathematician,4.400224843933194,economist,5.39561440363278,physicist,5.912081528884385,detective,6.13328100272088,specialist,6.191392154505042
smuggler,4.659291036383523,6.396197642593901,74.90909090909092,2.8757810214301616,66.18181818181819,rogue,4.659291036383523,criminal,5.0647877687143685,narcissist,7.0713309099949795,vigilante,7.199980425480151,daredevil,7.985598072396481
sociologist,1.2476575038377151,2.7691013324480513,3.6363636363636362,3.6222917907982723,78.9090909090909,geographer,1.2476575038377151,biologist,2.7164348150444604,linguist,2.766741724668214,anthropologist,3.4384804271645937,psychologist,3.6761921915252738
soldier,8.054076970576245,8.876772652507142,95.63636363636364,2.329361586739999,48.36363636363637,veteran,8.054076970576245,workaholic,8.20172287161913,predator,8.835893776260553,realist,9.543869461420778,spy,9.748300182659005
sommelier,3.0112721435463046,4.520850323345295,43.27272727272727,4.11225854698716,86.9090909090909,writer,3.0112721435463046,naturalist,4.595480004674024,merchant,4.873748106362682,symbiont,4.88547750959822,artisan,5.238273852545239
specialist,2.160167234497496,2.985408177597408,6.909090909090909,1.7174606287723495,13.454545454545455,economist,2.160167234497496,forecaster,2.3622530476819796,engineer,3.154602458674726,statistician,3.3938318971089836,mathematician,3.856186250023856
spirit,2.959225375526089,3.6342824140521452,22.90909090909091,1.83696211116949,19.636363636363637,avatar,2.959225375526089,mystic,3.1919042410213767,guru,3.4390197089048122,sage,4.131621990171989,whale,4.44964075463646
spy,3.3567518924668094,5.841697184906554,65.0909090909091,2.778413911754832,61.81818181818181,saboteur,3.3567518924668094,virus,5.449173062727505,devils_advocate,5.868461967974865,workaholic,7.17332626289099,parasite,7.360772738472602
statistician,2.3982519501957342,3.3215415207298307,15.272727272727273,2.2108871051396948,42.54545454545455,economist,2.3982519501957342,engineer,3.3312785331474553,specialist,3.3938318971089836,analyst,3.7395162808250957,scientist,3.7448289423718837
stoic,7.472800226201827,10.578860620684427,98.9090909090909,5.261953264574284,96.0,traditionalist,7.472800226201827,purist,8.43358407772401,golem,11.59211439851652,ascetic,11.758071905467249,swarm,13.637732495512527
strategist,2.302650602541254,3.3918320416223935,17.09090909090909,1.6767403842498296,9.454545454545455,forecaster,2.302650602541254,engineer,2.4545735814759455,specialist,3.964601199792089,consultant,4.00793949990451,generalist,4.229395324398171
student,6.608310266609364,7.449317024017196,88.36363636363636,2.3623647693739094,49.81818181818182,collaborator,6.608310266609364,teacher,7.3950733530511155,parent,7.57561831926324,patient,7.7074417902385735,interviewer,7.960141390923693
summarizer,3.9200859297287343,5.217737443812169,53.45454545454545,3.6942485309147934,81.45454545454545,secretary,3.9200859297287343,supervisor,4.713114133946836,pharmacist,5.352440192304245,editor,5.557987272601668,screener,6.545059690479363
supervisor,3.5969469202832522,4.23518317195355,36.36363636363637,1.781905491426313,16.0,pharmacist,3.5969469202832522,accountant,4.099141767682423,screener,4.112412942534544,scheduler,4.654300095320697,summarizer,4.713114133946836
surfer,4.261550396616183,5.683429987125657,61.45454545454545,2.849770854073144,64.72727272727272,survivor,4.261550396616183,addict,4.819490234622263,orphan,5.617076504098317,actor,6.581608458410049,celebrity,7.137424341881474
survivor,4.261550396616183,6.067630661949609,69.0909090909091,2.9299300581372956,67.63636363636364,surfer,4.261550396616183,celebrity,5.463274471800688,nomad,6.8253591802445355,orphan,6.882794063627685,addict,6.905175197458957
swarm,2.903841907575992,5.642882445346828,60.36363636363637,3.3634104588988674,76.0,hive,2.903841907575992,crystalline,5.462335172479306,virtuoso,6.28948034095223,philosopher,6.495863384675382,composer,7.062891421051228
symbiont,3.2336537990315937,3.82525009180812,28.363636363636363,2.332768111226794,49.09090909090909,naturalist,3.2336537990315937,ecosystem,3.4791640551781065,cosmopolitan,3.8619736573305006,writer,3.9513605017184315,hybrid,4.600098445781968
synthesizer,2.885832881141772,3.4663577538063257,19.636363636363637,1.1096023022083672,0.7272727272727273,architect,2.885832881141772,generalist,3.2429761860162185,curator,3.5193198899190095,cartographer,3.5680484798376852,interpreter,4.115611332116942
teacher,2.084158499803042,3.127260329855018,9.818181818181818,2.1993123716282272,41.090909090909086,tutor,2.084158499803042,facilitator,2.5454130643637733,moderator,3.141935098358575,collaborator,3.6244104117731504,mediator,4.2403845749765505
technologist,2.9338988764718503,4.314492431749104,38.18181818181819,2.1995288938494975,41.45454545454545,programmer,2.9338988764718503,marketer,4.242536130507948,futurist,4.6769667647679025,producer,4.854959463290335,synthesizer,4.864100923707486
teenager,0.8254060685932443,9.57490050616532,97.81818181818181,3.775988415651682,82.54545454545455,adolescent,0.8254060685932443,toddler,7.817382991731778,procrastinator,11.268480648515736,fool,12.90351464266253,hoarder,15.059718179323319
theorist,4.53063401892148,5.061902005207957,51.272727272727266,1.9495393625714437,28.000000000000004,historian,4.53063401892148,polymath,4.8588115603501345,critic,5.192488961525498,physicist,5.260821090992215,mathematician,5.4667543942504535
therapist,2.060073859553292,5.928557287828684,66.18181818181819,4.023481642614315,85.81818181818181,counselor,2.060073859553292,vegan,6.122125355576222,immigrant,6.969753533092034,parent,7.210840917284504,caregiver,7.279992773637367
toddler,7.354965243072389,11.748286085343205,99.27272727272727,8.580214331868259,100.0,adolescent,7.354965243072389,teenager,7.817382991731778,infant,11.273323753527317,fool,15.796382117062755,orphan,16.49937632132178
traditionalist,7.472800226201827,9.442805572298886,96.72727272727273,5.259841290601417,95.63636363636364,stoic,7.472800226201827,purist,9.417173694614766,witness,9.709812197406979,hive,9.987363019342961,conservator,10.626878723927893
trainer,2.3398737396965936,3.2448119861611184,13.090909090909092,2.8412169957064237,64.0,recruiter,2.3398737396965936,instructor,2.7544982956763944,producer,3.3513395363856904,marketer,3.8305063404889803,organizer,3.9478420185579313
translator,3.22150194538792,4.483151466103871,42.18181818181818,3.203722674194428,73.0909090909091,editor,3.22150194538792,proofreader,4.309789662889546,pharmacist,4.744641275630571,grader,4.990853424680478,veterinarian,5.148971021930839
tree,2.481889566020389,3.2281536863418494,12.363636363636363,2.9585753891918194,68.36363636363636,wind,2.481889566020389,whale,2.6653548585099207,hermit,3.0919997533813897,bard,3.9449438253226905,coral_reef,3.956580428474856
trickster,6.39889840726676,7.294757385182201,86.9090909090909,2.871167683588294,65.81818181818181,jester,6.39889840726676,genie,6.605969959902395,absurdist,7.399895851224077,rogue,7.7997669494956945,rebel,8.26925575802208
tulpa,3.3325573670402644,4.911072795829135,49.09090909090909,1.9123389057465836,25.09090909090909,photographer,3.3325573670402644,musician,5.274261527012333,shapeshifter,5.298455062778989,artisan,5.30858897436638,sommelier,5.341501047947711
tutor,2.084158499803042,3.758681406399867,27.27272727272727,2.529953095221094,56.36363636363636,teacher,2.084158499803042,instructor,3.8188696212885396,facilitator,4.209359323071815,moderator,4.271857745101164,recruiter,4.409161842734773
validator,2.636152389782449,3.1640274116254323,11.272727272727273,1.9010605752527656,24.363636363636363,examiner,2.636152389782449,evaluator,2.9284511023568993,auditor,3.1258142299437384,reviewer,3.5075282117058006,accountant,3.622191124338274
vampire,4.208606035459539,5.546812258022531,57.81818181818181,2.020230260226134,33.09090909090909,leviathan,4.208606035459539,revenant,4.98524733963886,demon,5.927286191364648,wraith,6.159866659011925,void,6.453055064637685
vegan,4.3579584247033765,5.434275230497756,56.36363636363636,4.119194204951707,87.27272727272727,networker,4.3579584247033765,altruist,5.437289424666574,guide,5.696133658797016,collaborator,5.830271946542474,presenter,5.8497226977793435
veteran,4.645178605999631,7.058610880549439,83.63636363636363,2.416059296454958,51.272727272727266,mechanic,4.645178605999631,builder,7.1139534428458955,merchant,7.693873917593224,scout,7.785971465732199,soldier,8.054076970576245
