model,K,profile_id,opaque_role_id,similarity_to_centroid,within_profile_centroid_rank,role
qwen,5,Q05_D,R038,0.9955743450894372,9,chameleon
qwen,5,Q05_D,R184,0.9954009968672192,10,presenter
qwen,5,Q05_D,R188,0.9952753522705788,11,prodigy
qwen,5,Q05_D,R106,0.995228287424585,12,guardian
qwen,5,Q05_D,R270,0.994902547315142,13,witness
qwen,5,Q05_D,R239,0.9947970767814192,14,symbiont
qwen,5,Q05_D,R075,0.9947963572409216,15,ecosystem
qwen,5,Q05_D,R031,0.9945778542745636,16,blogger
qwen,5,Q05_D,R168,0.9944126132486903,17,peacekeeper
qwen,5,Q05_D,R043,0.9941602406851296,18,collaborator
qwen,5,Q05_D,R033,0.993847225709074,19,builder
qwen,5,Q05_D,R010,0.9936863407431364,20,altruist
qwen,5,Q05_D,R044,0.9935663290390964,21,collector
qwen,5,Q05_D,R153,0.9935491241845344,22,networker
qwen,5,Q05_D,R179,0.9935087255300116,23,podcaster
qwen,5,Q05_D,R088,0.9934395213694868,24,expatriate
qwen,5,Q05_D,R151,0.9930198584264488,25,navigator
qwen,5,Q05_D,R262,0.9929320249422448,26,visionary
qwen,5,Q05_D,R042,0.9926592175716028,27,coach
qwen,5,Q05_D,R260,0.9923871404900289,28,virtuoso
qwen,5,Q05_D,R118,0.992375649987386,29,idealist
qwen,5,Q05_D,R216,0.9922259782101568,30,scout
qwen,5,Q05_D,R155,0.9920927829350836,31,nomad
qwen,5,Q05_D,R275,0.9916907794513397,32,zeitgeist
qwen,5,Q05_D,R150,0.9910706818750548,33,naturalist
qwen,5,Q05_D,R068,0.990864483826102,34,dilettante
qwen,5,Q05_D,R110,0.9903954554496244,35,healer
qwen,5,Q05_D,R022,0.9903550232165572,36,artisan
qwen,5,Q05_D,R156,0.990094507417868,37,novelist
qwen,5,Q05_D,R119,0.9894930578006192,38,immigrant
qwen,5,Q05_D,R163,0.9894300864703144,39,pacifist
qwen,5,Q05_D,R172,0.9892793608175352,40,photographer
qwen,5,Q05_D,R054,0.9890544556751064,41,counselor
qwen,5,Q05_D,R233,0.98900644266656,42,student
qwen,5,Q05_D,R083,0.9888203819038014,43,entrepreneur
qwen,5,Q05_D,R143,0.9888097995021166,44,minimalist
qwen,5,Q05_D,R159,0.9887817346642942,45,optimist
qwen,5,Q05_D,R142,0.9887407709085936,46,merchant
qwen,5,Q05_D,R039,0.988509998471577,47,chef
qwen,5,Q05_D,R178,0.9883129881153684,48,playwright
qwen,5,Q05_D,R081,0.9880917304178694,49,empath
qwen,5,Q05_D,R034,0.9879425915953184,50,caregiver
qwen,5,Q05_D,R085,0.987775744873707,51,evangelist
qwen,5,Q05_D,R256,0.9875672046597636,52,vegan
qwen,5,Q05_D,R145,0.9875284192379784,53,musician
qwen,5,Q05_D,R245,0.9873305968744776,54,therapist
qwen,5,Q05_D,R047,0.9871443865524502,55,composer
qwen,5,Q05_D,R238,0.9869677785400556,56,swarm
qwen,5,Q05_D,R004,0.9862707011938964,57,activist
qwen,5,Q05_D,R114,0.9853574872698828,58,hive
qwen,5,Q05_D,R257,0.9841329736652018,59,veteran
qwen,5,Q05_D,R171,0.9840828879616244,60,philosopher
qwen,5,Q05_D,R197,0.9839920862622468,61,purist
qwen,5,Q05_D,R139,0.983800907008832,62,mechanic
qwen,5,Q05_D,R247,0.982988956364368,63,traditionalist
qwen,5,Q05_D,R226,0.9821018449752352,64,sommelier
qwen,5,Q05_D,R015,0.9790006355583468,65,anarchist
qwen,5,Q05_E,R162,0.9945274246236998,1,orphan
qwen,5,Q05_E,R011,0.993877270514068,2,amateur
qwen,5,Q05_E,R005,0.9936696857171158,3,actor
qwen,5,Q05_E,R204,0.9931125749106005,4,retiree
qwen,5,Q05_E,R104,0.9927284306327911,5,graduate
qwen,5,Q05_E,R120,0.992622346786328,6,improviser
qwen,5,Q05_E,R070,0.992271709889917,7,divorcee
qwen,5,Q05_E,R237,0.9919407299544384,8,survivor
qwen,5,Q05_E,R037,0.9918196809840536,9,celebrity
qwen,5,Q05_E,R154,0.9910291500242748,10,newlywed
qwen,5,Q05_E,R167,0.9902358773716324,11,patient
qwen,5,Q05_E,R166,0.99023172781453,12,parent
qwen,5,Q05_E,R006,0.989389652085284,13,addict
qwen,5,Q05_E,R201,0.9887811966353262,14,refugee
qwen,5,Q05_E,R133,0.9885152251370152,15,loner
qwen,5,Q05_E,R267,0.9877024423106928,16,widow
qwen,5,Q05_E,R186,0.9866482785159212,17,prisoner
qwen,5,Q05_E,R105,0.9866108728804944,18,grandparent
qwen,5,Q05_E,R115,0.9862038829759366,19,hoarder
qwen,5,Q05_E,R193,0.986197021733712,20,provincial
qwen,5,Q05_E,R122,0.9861717791181616,21,influencer
qwen,5,Q05_E,R029,0.9848401687175168,22,bartender
qwen,5,Q05_E,R093,0.9825874608912116,23,fool
qwen,5,Q05_E,R013,0.9802799715051624,24,amnesiac
qwen,5,Q05_E,R236,0.977829617497072,25,surfer
qwen,5,Q05_E,R007,0.9777552695042916,26,adolescent
qwen,5,Q05_E,R243,0.977402063702779,27,teenager
qwen,5,Q05_E,R187,0.9728719635953436,28,procrastinator
qwen,5,Q05_E,R246,0.93710336348195,29,toddler
qwen,5,Q05_E,R121,0.9318081741280868,30,infant
qwen,6,Q06_A,R209,0.9942869775620752,1,rogue
qwen,6,Q06_A,R091,0.9935093724001268,2,fixer
qwen,6,Q06_A,R138,0.9934070633321528,3,maverick
qwen,6,Q06_A,R199,0.9923674325861256,4,rebel
qwen,6,Q06_A,R251,0.9920662648016402,5,trickster
qwen,6,Q06_A,R194,0.9911285659676664,6,provocateur
qwen,6,Q06_A,R050,0.990911143098419,7,contrarian
qwen,6,Q06_A,R046,0.9899135867057726,8,competitor
qwen,6,Q06_A,R060,0.9898021765036062,9,cynic
qwen,6,Q06_A,R259,0.98920217928996,10,vigilante
qwen,6,Q06_A,R109,0.9888803424560164,11,hacker
qwen,6,Q06_A,R067,0.988629240631846,12,devils_advocate
qwen,6,Q06_A,R211,0.9883665430473948,13,saboteur
qwen,6,Q06_A,R223,0.9877298442679376,14,smuggler
qwen,6,Q06_A,R061,0.986858982374298,15,daredevil
qwen,6,Q06_A,R271,0.9860329826177706,16,workaholic
qwen,6,Q06_A,R025,0.9859372624195756,17,auctioneer
qwen,6,Q06_A,R229,0.9859226213037204,18,spy
qwen,6,Q06_A,R111,0.985765296479058,19,hedonist
qwen,6,Q06_A,R134,0.985452668028731,20,luddite
qwen,6,Q06_A,R055,0.9854017528624528,21,criminal
qwen,6,Q06_A,R126,0.98391745831114,22,jester
qwen,6,Q06_A,R002,0.9815676707789088,23,absurdist
qwen,6,Q06_A,R148,0.9798190219597156,24,narcissist
qwen,6,Q06_A,R225,0.9796036784200154,25,soldier
qwen,6,Q06_A,R102,0.9794748315382084,26,gossip
qwen,6,Q06_A,R096,0.9768695397124562,27,gamer
qwen,6,Q06_A,R045,0.976530399450356,28,comedian
qwen,6,Q06_A,R176,0.9511109764386594,29,pirate
qwen,6,Q06_B,R273,0.9967767387665823,1,writer
qwen,6,Q06_B,R188,0.9960575607261144,2,prodigy
qwen,6,Q06_B,R252,0.9955249141552588,3,tulpa
qwen,6,Q06_B,R117,0.9952592275246892,4,hybrid
qwen,6,Q06_B,R239,0.9950079281676378,5,symbiont
qwen,6,Q06_B,R260,0.9948333951731252,6,virtuoso
qwen,6,Q06_B,R270,0.994448595906527,7,witness
qwen,6,Q06_B,R075,0.994411903961797,8,ecosystem
qwen,6,Q06_B,R106,0.9942456513210722,9,guardian
qwen,6,Q06_B,R044,0.9941413697322458,10,collector
qwen,6,Q06_B,R262,0.994049780281306,11,visionary
qwen,6,Q06_B,R053,0.9940460773772192,12,cosmopolitan
qwen,6,Q06_B,R275,0.9938767824694468,13,zeitgeist
qwen,6,Q06_B,R118,0.9933612154534344,14,idealist
qwen,6,Q06_B,R008,0.9933385310154856,15,advocate
qwen,6,Q06_B,R238,0.9924598345987724,16,swarm
qwen,6,Q06_B,R156,0.9920458924022952,17,novelist
qwen,6,Q06_B,R150,0.9917574757678964,18,naturalist
qwen,6,Q06_B,R010,0.9910676497823458,19,altruist
qwen,6,Q06_B,R022,0.9908522435607932,20,artisan
qwen,6,Q06_B,R114,0.9908203964593214,21,hive
qwen,6,Q06_B,R065,0.9898844991200946,22,destroyer
qwen,6,Q06_B,R197,0.989705499253226,23,purist
qwen,6,Q06_B,R171,0.9892713334230772,24,philosopher
qwen,6,Q06_B,R142,0.9889955817424444,25,merchant
qwen,6,Q06_B,R019,0.9889680658274206,26,archaeologist
qwen,6,Q06_B,R047,0.98858366416248,27,composer
qwen,6,Q06_B,R110,0.9884233885122902,28,healer
qwen,6,Q06_B,R178,0.9880833239511682,29,playwright
qwen,6,Q06_B,R163,0.9880001113944956,30,pacifist
qwen,6,Q06_B,R085,0.987843477894452,31,evangelist
qwen,6,Q06_B,R247,0.9862781651697696,32,traditionalist
qwen,6,Q06_B,R009,0.986257232997665,33,alien
qwen,6,Q06_B,R221,0.9861536772981588,34,simulacrum
qwen,6,Q06_B,R004,0.9846725706343854,35,activist
qwen,6,Q06_B,R207,0.9831580611665898,36,revolutionary
qwen,6,Q06_B,R165,0.9830791038381036,37,parasite
qwen,6,Q06_B,R261,0.9824627433995424,38,virus
qwen,6,Q06_B,R015,0.9819054616900832,39,anarchist
qwen,6,Q06_B,R226,0.9814982698041028,40,sommelier
qwen,6,Q06_B,R057,0.9787878356471186,41,crystalline
qwen,6,Q06_B,R231,0.975100771798695,42,stoic
qwen,6,Q06_C,R093,0.9907940661135636,1,fool
qwen,6,Q06_C,R007,0.9859760308058688,2,adolescent
qwen,6,Q06_C,R243,0.9848961433671796,3,teenager
qwen,6,Q06_C,R115,0.9838160628386304,4,hoarder
qwen,6,Q06_C,R187,0.9837022676055678,5,procrastinator
qwen,6,Q06_C,R246,0.9713994856692684,6,toddler
qwen,6,Q06_C,R121,0.9534760158915024,7,infant
qwen,6,Q06_D,R016,0.9968479898918684,1,ancient
qwen,6,Q06_D,R041,0.9959608289943556,2,chimera
qwen,6,Q06_D,R160,0.9957951170417232,3,oracle
qwen,6,Q06_D,R100,0.995613959213382,4,ghost
qwen,6,Q06_D,R072,0.9952938540276084,5,dreamer
qwen,6,Q06_D,R112,0.995158608572916,6,hermit
qwen,6,Q06_D,R073,0.9948223479745084,7,echo
qwen,6,Q06_D,R027,0.9943850101648616,8,avatar
qwen,6,Q06_D,R264,0.9943045986115834,9,wanderer
qwen,6,Q06_D,R149,0.9940966643779416,10,narrator
qwen,6,Q06_D,R090,0.9938996741791988,11,familiar
qwen,6,Q06_D,R212,0.9938176930968384,12,sage
qwen,6,Q06_D,R108,0.9936341648961774,13,guru
qwen,6,Q06_D,R228,0.993585038255742,14,spirit
qwen,6,Q06_D,R220,0.9935804171113884,15,shapeshifter
qwen,6,Q06_D,R272,0.9933212057860248,16,wraith
qwen,6,Q06_D,R268,0.9929571135425213,17,wind
qwen,6,Q06_D,R192,0.9928480013287398,18,prophet
qwen,6,Q06_D,R077,0.9926618403102976,19,egregore
qwen,6,Q06_D,R205,0.9922068390753284,20,revenant
qwen,6,Q06_D,R078,0.991913206202764,21,elder
qwen,6,Q06_D,R087,0.991544946823135,22,exile
qwen,6,Q06_D,R266,0.9911943796493828,23,whale
qwen,6,Q06_D,R116,0.9905096416387708,24,homunculus
qwen,6,Q06_D,R174,0.990506319819048,25,pilgrim
qwen,6,Q06_D,R079,0.989946715417949,26,eldritch
qwen,6,Q06_D,R269,0.989797728150889,27,witch
qwen,6,Q06_D,R101,0.9897901253785112,28,golem
qwen,6,Q06_D,R028,0.9893879130331992,29,bard
qwen,6,Q06_D,R263,0.9890583745549264,30,void
qwen,6,Q06_D,R136,0.9883166454503618,31,martyr
qwen,6,Q06_D,R250,0.9881598481927762,32,tree
qwen,6,Q06_D,R147,0.9880637745722264,33,mystic
qwen,6,Q06_D,R032,0.9879235349773424,34,bohemian
qwen,6,Q06_D,R255,0.9876016267086738,35,vampire
qwen,6,Q06_D,R017,0.9875306257225236,36,angel
qwen,6,Q06_D,R023,0.986813317368036,37,ascetic
qwen,6,Q06_D,R130,0.9862978277263638,38,leviathan
qwen,6,Q06_D,R098,0.9861496957752932,39,genie
qwen,6,Q06_D,R092,0.985543758588556,40,flaneur
qwen,6,Q06_D,R063,0.98551070016271,41,demon
qwen,6,Q06_D,R146,0.9854472617346168,42,mycorrhizal
qwen,6,Q06_D,R052,0.9853756248532278,43,coral_reef
qwen,6,Q06_D,R001,0.9850223058907104,44,aberration
qwen,6,Q06_D,R210,0.9849158846672064,45,romantic
qwen,6,Q06_D,R265,0.9847360506115874,46,warrior
qwen,6,Q06_D,R219,0.9845053631508032,47,shaman
qwen,6,Q06_D,R183,0.983662897379261,48,predator
qwen,6,Q06_D,R185,0.982305709187686,49,prey
qwen,6,Q06_D,R180,0.980951955062866,50,poet
qwen,6,Q06_D,R013,0.9784070274481522,51,amnesiac
qwen,6,Q06_D,R274,0.9778973733233204,52,zealot
qwen,6,Q06_D,R036,0.9463092642790768,53,caveman
qwen,6,Q06_E,R161,0.9985772670964148,1,organizer
qwen,6,Q06_E,R240,0.9984215620412048,2,synthesizer
qwen,6,Q06_E,R049,0.9983721402659412,3,consultant
qwen,6,Q06_E,R014,0.998200082618046,4,analyst
qwen,6,Q06_E,R206,0.9981378377102336,5,reviewer
qwen,6,Q06_E,R097,0.9981146315222108,6,generalist
qwen,6,Q06_E,R024,0.99790453367353,7,assistant
qwen,6,Q06_E,R124,0.9978513065543758,8,interpreter
qwen,6,Q06_E,R051,0.99747363131115,9,coordinator
qwen,6,Q06_E,R232,0.997450765432179,10,strategist
qwen,6,Q06_E,R084,0.9974445377002316,11,evaluator
qwen,6,Q06_E,R227,0.9973155092791156,12,specialist
qwen,6,Q06_E,R131,0.9972931791047732,13,librarian
qwen,6,Q06_E,R203,0.9972349519773748,14,researcher
qwen,6,Q06_E,R196,0.9972006098792996,15,publisher
qwen,6,Q06_E,R123,0.9971061732151564,16,instructor
qwen,6,Q06_E,R152,0.99706968429293,17,negotiator
qwen,6,Q06_E,R082,0.996993279140393,18,engineer
qwen,6,Q06_E,R158,0.9969602318896706,19,observer
qwen,6,Q06_E,R177,0.9967919005971864,20,planner
qwen,6,Q06_E,R069,0.9967660018234776,21,dispatcher
qwen,6,Q06_E,R127,0.9966490750962308,22,journalist
qwen,6,Q06_E,R094,0.9966204134460066,23,forecaster
qwen,6,Q06_E,R215,0.996487056957812,24,scientist
qwen,6,Q06_E,R254,0.996162111003728,25,validator
qwen,6,Q06_E,R012,0.9960836410882165,26,ambassador
qwen,6,Q06_E,R181,0.996079092338233,27,polymath
qwen,6,Q06_E,R141,0.9959866684920812,28,mentor
qwen,6,Q06_E,R144,0.9959564683004254,29,moderator
qwen,6,Q06_E,R058,0.9959472030003956,30,curator
qwen,6,Q06_E,R253,0.995929361287323,31,tutor
qwen,6,Q06_E,R248,0.9959034312829912,32,trainer
qwen,6,Q06_E,R202,0.9958874324753896,33,reporter
qwen,6,Q06_E,R086,0.9958287314347478,34,examiner
qwen,6,Q06_E,R241,0.9956809782983056,35,teacher
qwen,6,Q06_E,R080,0.9956573024117576,36,emissary
qwen,6,Q06_E,R107,0.9955706270011204,37,guide
qwen,6,Q06_E,R140,0.995550183020148,38,mediator
qwen,6,Q06_E,R235,0.9955309908934304,39,supervisor
qwen,6,Q06_E,R066,0.9954732480808725,40,detective
qwen,6,Q06_E,R056,0.995439548621791,41,critic
qwen,6,Q06_E,R062,0.9953627684978053,42,debugger
qwen,6,Q06_E,R189,0.9953257779433788,43,producer
qwen,6,Q06_E,R242,0.9952537371115358,44,technologist
qwen,6,Q06_E,R184,0.9949786165754192,45,presenter
qwen,6,Q06_E,R089,0.994837622067266,46,facilitator
qwen,6,Q06_E,R214,0.9948184408115384,47,scholar
qwen,6,Q06_E,R076,0.9948028073812842,48,editor
qwen,6,Q06_E,R043,0.9944960127270652,49,collaborator
qwen,6,Q06_E,R182,0.994454507357436,50,pragmatist
qwen,6,Q06_E,R128,0.9944125667009702,51,judge
qwen,6,Q06_E,R168,0.9942010440072596,52,peacekeeper
qwen,6,Q06_E,R071,0.9941851963047156,53,doctor
qwen,6,Q06_E,R234,0.9940265797319578,54,summarizer
qwen,6,Q06_E,R169,0.9937223984856592,55,perfectionist
qwen,6,Q06_E,R064,0.9936356527069208,56,designer
qwen,6,Q06_E,R213,0.9934234965495392,57,scheduler
qwen,6,Q06_E,R021,0.9933939976438828,58,archivist
qwen,6,Q06_E,R200,0.9933821089380104,59,recruiter
qwen,6,Q06_E,R042,0.9931601631627284,60,coach
qwen,6,Q06_E,R195,0.993158058441279,61,psychologist
qwen,6,Q06_E,R020,0.993157248234205,62,architect
qwen,6,Q06_E,R222,0.9930392033065738,63,skeptic
qwen,6,Q06_E,R095,0.9929903844916548,64,futurist
qwen,6,Q06_E,R059,0.992957168821105,65,cyborg
qwen,6,Q06_E,R230,0.9927989053050206,66,statistician
qwen,6,Q06_E,R198,0.9926697356269368,67,realist
qwen,6,Q06_E,R190,0.9926031869057498,68,programmer
qwen,6,Q06_E,R224,0.992557869315248,69,sociologist
qwen,6,Q06_E,R244,0.9924977124332816,70,theorist
qwen,6,Q06_E,R003,0.9924665474089008,71,accountant
qwen,6,Q06_E,R218,0.9923982443249164,72,secretary
qwen,6,Q06_E,R026,0.9923167051676672,73,auditor
qwen,6,Q06_E,R033,0.9922885698034092,74,builder
qwen,6,Q06_E,R151,0.9922580590057254,75,navigator
qwen,6,Q06_E,R035,0.9921967483496984,76,cartographer
qwen,6,Q06_E,R135,0.9921649462339742,77,marketer
qwen,6,Q06_E,R103,0.9921497212827288,78,grader
qwen,6,Q06_E,R030,0.9918223561543772,79,biologist
qwen,6,Q06_E,R217,0.991784337540226,80,screener
qwen,6,Q06_E,R074,0.9916071034396526,81,economist
qwen,6,Q06_E,R216,0.9914481818267246,82,scout
qwen,6,Q06_E,R153,0.9913993335111366,83,networker
qwen,6,Q06_E,R170,0.991235661370852,84,pharmacist
qwen,6,Q06_E,R040,0.9909963728716924,85,chemist
qwen,6,Q06_E,R258,0.9909123763359964,86,veterinarian
qwen,6,Q06_E,R173,0.9908522095466368,87,physicist
qwen,6,Q06_E,R164,0.990485631062226,88,paramedic
qwen,6,Q06_E,R099,0.990456770273842,89,geographer
qwen,6,Q06_E,R137,0.9903388614165084,90,mathematician
qwen,6,Q06_E,R113,0.99030831606293,91,historian
qwen,6,Q06_E,R048,0.990274088421301,92,conservator
qwen,6,Q06_E,R125,0.989973764620884,93,interviewer
qwen,6,Q06_E,R018,0.9898323183352036,94,anthropologist
qwen,6,Q06_E,R157,0.9895955317384156,95,nutritionist
qwen,6,Q06_E,R208,0.9888474463482236,96,robot
qwen,6,Q06_E,R083,0.9887297240909112,97,entrepreneur
qwen,6,Q06_E,R175,0.9884224583961896,98,pilot
qwen,6,Q06_E,R129,0.9883366039855112,99,lawyer
qwen,6,Q06_E,R132,0.9875499729405566,100,linguist
qwen,6,Q06_E,R249,0.976734080256208,101,translator
qwen,6,Q06_E,R191,0.9741539465540718,102,proofreader
qwen,6,Q06_F,R031,0.9977727971161054,1,blogger
qwen,6,Q06_F,R179,0.9956889873134698,2,podcaster
qwen,6,Q06_F,R038,0.9956805535990908,3,chameleon
qwen,6,Q06_F,R204,0.9956137509803428,4,retiree
qwen,6,Q06_F,R104,0.9945284907930098,5,graduate
qwen,6,Q06_F,R070,0.994001367435321,6,divorcee
qwen,6,Q06_F,R037,0.9937192585394924,7,celebrity
qwen,6,Q06_F,R155,0.9936171623218826,8,nomad
qwen,6,Q06_F,R237,0.9935693080340628,9,survivor
qwen,6,Q06_F,R166,0.9933945785821082,10,parent
qwen,6,Q06_F,R005,0.993380956269484,11,actor
qwen,6,Q06_F,R119,0.9932201617868472,12,immigrant
qwen,6,Q06_F,R011,0.993211522437539,13,amateur
qwen,6,Q06_F,R088,0.9929739902460496,14,expatriate
qwen,6,Q06_F,R167,0.9922915839248658,15,patient
qwen,6,Q06_F,R154,0.9922636604597964,16,newlywed
qwen,6,Q06_F,R159,0.9919091070807446,17,optimist
qwen,6,Q06_F,R120,0.9917272088460664,18,improviser
qwen,6,Q06_F,R162,0.9916768288373896,19,orphan
qwen,6,Q06_F,R201,0.991440582634731,20,refugee
qwen,6,Q06_F,R068,0.991269852062276,21,dilettante
qwen,6,Q06_F,R034,0.9910353290278812,22,caregiver
qwen,6,Q06_F,R054,0.9903063634139048,23,counselor
qwen,6,Q06_F,R233,0.9902487815076216,24,student
qwen,6,Q06_F,R081,0.9900148375297756,25,empath
qwen,6,Q06_F,R133,0.9896243547217632,26,loner
qwen,6,Q06_F,R267,0.989036280508488,27,widow
qwen,6,Q06_F,R172,0.9888817222415234,28,photographer
qwen,6,Q06_F,R143,0.9886057133535447,29,minimalist
qwen,6,Q06_F,R245,0.9880928453453426,30,therapist
qwen,6,Q06_F,R122,0.98768435938016,31,influencer
qwen,6,Q06_F,R039,0.9874245012193584,32,chef
qwen,6,Q06_F,R145,0.986885305413338,33,musician
qwen,6,Q06_F,R006,0.9866970350807062,34,addict
qwen,6,Q06_F,R193,0.9862197015720976,35,provincial
qwen,6,Q06_F,R257,0.9850126483488952,36,veteran
qwen,6,Q06_F,R029,0.984864398320392,37,bartender
qwen,6,Q06_F,R256,0.9844577610175858,38,vegan
qwen,6,Q06_F,R139,0.9843141988180272,39,mechanic
qwen,6,Q06_F,R186,0.9832870495070922,40,prisoner
qwen,6,Q06_F,R105,0.9831823162120928,41,grandparent
qwen,6,Q06_F,R236,0.9773769998172266,42,surfer
qwen,7,Q07_A,R187,0.9913287268713544,1,procrastinator
qwen,7,Q07_A,R093,0.9891125761890976,2,fool
qwen,7,Q07_A,R102,0.9878911640008988,3,gossip
qwen,7,Q07_A,R115,0.9876194466328052,4,hoarder
qwen,7,Q07_A,R045,0.986967340295382,5,comedian
qwen,7,Q07_A,R007,0.9851524407132732,6,adolescent
qwen,7,Q07_A,R243,0.9850699900733412,7,teenager
qwen,7,Q07_A,R148,0.9773387350696492,8,narcissist
qwen,7,Q07_B,R161,0.9986714715782228,1,organizer
qwen,7,Q07_B,R049,0.9985693026620224,2,consultant
qwen,7,Q07_B,R014,0.9984625507631244,3,analyst
qwen,7,Q07_B,R206,0.9983806124492594,4,reviewer
qwen,7,Q07_B,R240,0.99825571723672,5,synthesizer
qwen,7,Q07_B,R097,0.9981826246296794,6,generalist
qwen,7,Q07_B,R024,0.9980223980406884,7,assistant
qwen,7,Q07_B,R084,0.9977452374272866,8,evaluator
qwen,7,Q07_B,R124,0.99771745203095,9,interpreter
qwen,7,Q07_B,R203,0.9975320537823056,10,researcher
qwen,7,Q07_B,R227,0.997513878262883,11,specialist
qwen,7,Q07_B,R232,0.9975019366701072,12,strategist
qwen,7,Q07_B,R051,0.997499973051296,13,coordinator
qwen,7,Q07_B,R131,0.997272340760608,14,librarian
qwen,7,Q07_B,R123,0.9972207800024908,15,instructor
qwen,7,Q07_B,R196,0.9971627376876948,16,publisher
qwen,7,Q07_B,R082,0.9970798698952792,17,engineer
qwen,7,Q07_B,R158,0.9970445129003797,18,observer
qwen,7,Q07_B,R152,0.9969713769636152,19,negotiator
qwen,7,Q07_B,R177,0.9969697981752808,20,planner
qwen,7,Q07_B,R069,0.9967513619959846,21,dispatcher
qwen,7,Q07_B,R215,0.9967487907084892,22,scientist
qwen,7,Q07_B,R094,0.996702326492448,23,forecaster
qwen,7,Q07_B,R127,0.9966660535800302,24,journalist
qwen,7,Q07_B,R254,0.9965261470099792,25,validator
qwen,7,Q07_B,R086,0.9961585410625652,26,examiner
qwen,7,Q07_B,R181,0.9960409235807056,27,polymath
qwen,7,Q07_B,R253,0.9959836088750889,28,tutor
qwen,7,Q07_B,R144,0.9959453622189224,29,moderator
qwen,7,Q07_B,R248,0.995935344414378,30,trainer
qwen,7,Q07_B,R012,0.9959245480461576,31,ambassador
qwen,7,Q07_B,R141,0.995855857597502,32,mentor
qwen,7,Q07_B,R202,0.9958223827139134,33,reporter
qwen,7,Q07_B,R235,0.9957193046041904,34,supervisor
qwen,7,Q07_B,R241,0.9956866298738402,35,teacher
qwen,7,Q07_B,R062,0.9954850463815236,36,debugger
qwen,7,Q07_B,R140,0.9954305605557012,37,mediator
qwen,7,Q07_B,R056,0.9952572653922388,38,critic
qwen,7,Q07_B,R066,0.9952411829911278,39,detective
qwen,7,Q07_B,R189,0.9951570539379178,40,producer
qwen,7,Q07_B,R242,0.99510121220977,41,technologist
qwen,7,Q07_B,R214,0.9949634858546476,42,scholar
qwen,7,Q07_B,R076,0.9949561803785698,43,editor
qwen,7,Q07_B,R089,0.9948031924684496,44,facilitator
qwen,7,Q07_B,R184,0.9947618831125924,45,presenter
qwen,7,Q07_B,R128,0.9945288799605666,46,judge
qwen,7,Q07_B,R182,0.9944672630664037,47,pragmatist
qwen,7,Q07_B,R071,0.9943249622178808,48,doctor
qwen,7,Q07_B,R043,0.9943023223094136,49,collaborator
qwen,7,Q07_B,R234,0.9941773292278472,50,summarizer
qwen,7,Q07_B,R168,0.9939518401085224,51,peacekeeper
qwen,7,Q07_B,R169,0.9934920719869887,52,perfectionist
qwen,7,Q07_B,R213,0.9934415926156598,53,scheduler
qwen,7,Q07_B,R200,0.9933565558125674,54,recruiter
qwen,7,Q07_B,R195,0.9933054325902796,55,psychologist
qwen,7,Q07_B,R064,0.993280022153648,56,designer
qwen,7,Q07_B,R222,0.9932356173227644,57,skeptic
qwen,7,Q07_B,R230,0.99308673806228,58,statistician
qwen,7,Q07_B,R021,0.993059747526044,59,archivist
qwen,7,Q07_B,R042,0.9930037303645356,60,coach
qwen,7,Q07_B,R095,0.9928683632124928,61,futurist
qwen,7,Q07_B,R020,0.9928250210232952,62,architect
qwen,7,Q07_B,R224,0.9926860042859484,63,sociologist
qwen,7,Q07_B,R003,0.9926555940160928,64,accountant
qwen,7,Q07_B,R198,0.9926383831498116,65,realist
qwen,7,Q07_B,R026,0.9926021358805742,66,auditor
qwen,7,Q07_B,R218,0.9925582123736206,67,secretary
qwen,7,Q07_B,R190,0.9925302069919923,68,programmer
qwen,7,Q07_B,R103,0.99248043402811,69,grader
qwen,7,Q07_B,R244,0.9924769228835364,70,theorist
qwen,7,Q07_B,R135,0.9921644058476358,71,marketer
qwen,7,Q07_B,R217,0.9920895966769672,72,screener
qwen,7,Q07_B,R074,0.9918875899691976,73,economist
qwen,7,Q07_B,R030,0.9917411694460874,74,biologist
qwen,7,Q07_B,R170,0.9914075763913952,75,pharmacist
qwen,7,Q07_B,R153,0.9910755555963592,76,networker
qwen,7,Q07_B,R040,0.9908999255480856,77,chemist
qwen,7,Q07_B,R258,0.9907864785371928,78,veterinarian
qwen,7,Q07_B,R173,0.9907175630462692,79,physicist
qwen,7,Q07_B,R164,0.9903603819874288,80,paramedic
qwen,7,Q07_B,R137,0.9903602768218716,81,mathematician
qwen,7,Q07_B,R099,0.9902699460972332,82,geographer
qwen,7,Q07_B,R113,0.9902488168739372,83,historian
qwen,7,Q07_B,R125,0.9899654360507478,84,interviewer
qwen,7,Q07_B,R018,0.9897171423236112,85,anthropologist
qwen,7,Q07_B,R157,0.9897105339556428,86,nutritionist
qwen,7,Q07_B,R208,0.9890138145564552,87,robot
qwen,7,Q07_B,R129,0.9886964007715172,88,lawyer
qwen,7,Q07_B,R083,0.9884713046615086,89,entrepreneur
qwen,7,Q07_B,R175,0.9881484861345424,90,pilot
qwen,7,Q07_B,R132,0.9876105797724476,91,linguist
qwen,7,Q07_B,R249,0.9769230168589316,92,translator
qwen,7,Q07_B,R191,0.9744765139228576,93,proofreader
qwen,7,Q07_C,R138,0.9941688656324256,1,maverick
