model,K,profile_id,opaque_role_id,similarity_to_centroid,within_profile_centroid_rank
qwen,5,Q05_E,R105,0.9866108728804945,18
qwen,5,Q05_E,R115,0.9862038829759366,19
qwen,5,Q05_E,R193,0.986197021733712,20
qwen,5,Q05_E,R122,0.9861717791181617,21
qwen,5,Q05_E,R029,0.9848401687175169,22
qwen,5,Q05_E,R093,0.9825874608912115,23
qwen,5,Q05_E,R013,0.9802799715051624,24
qwen,5,Q05_E,R236,0.977829617497072,25
qwen,5,Q05_E,R007,0.9777552695042916,26
qwen,5,Q05_E,R243,0.977402063702779,27
qwen,5,Q05_E,R187,0.9728719635953437,28
qwen,5,Q05_E,R246,0.93710336348195,29
qwen,5,Q05_E,R121,0.9318081741280867,30
qwen,6,Q06_A,R209,0.9942869775620751,1
qwen,6,Q06_A,R091,0.9935093724001269,2
qwen,6,Q06_A,R138,0.9934070633321528,3
qwen,6,Q06_A,R199,0.9923674325861256,4
qwen,6,Q06_A,R251,0.9920662648016402,5
qwen,6,Q06_A,R194,0.9911285659676663,6
qwen,6,Q06_A,R050,0.990911143098419,7
qwen,6,Q06_A,R046,0.9899135867057726,8
qwen,6,Q06_A,R060,0.9898021765036062,9
qwen,6,Q06_A,R259,0.98920217928996,10
qwen,6,Q06_A,R109,0.9888803424560164,11
qwen,6,Q06_A,R067,0.988629240631846,12
qwen,6,Q06_A,R211,0.9883665430473947,13
qwen,6,Q06_A,R223,0.9877298442679375,14
qwen,6,Q06_A,R061,0.9868589823742981,15
qwen,6,Q06_A,R271,0.9860329826177706,16
qwen,6,Q06_A,R025,0.9859372624195756,17
qwen,6,Q06_A,R229,0.9859226213037204,18
qwen,6,Q06_A,R111,0.985765296479058,19
qwen,6,Q06_A,R134,0.985452668028731,20
qwen,6,Q06_A,R055,0.9854017528624528,21
qwen,6,Q06_A,R126,0.98391745831114,22
qwen,6,Q06_A,R002,0.9815676707789088,23
qwen,6,Q06_A,R148,0.9798190219597157,24
qwen,6,Q06_A,R225,0.9796036784200154,25
qwen,6,Q06_A,R102,0.9794748315382085,26
qwen,6,Q06_A,R096,0.9768695397124562,27
qwen,6,Q06_A,R045,0.976530399450356,28
qwen,6,Q06_A,R176,0.9511109764386594,29
qwen,6,Q06_B,R273,0.9967767387665823,1
qwen,6,Q06_B,R188,0.9960575607261143,2
qwen,6,Q06_B,R252,0.9955249141552588,3
qwen,6,Q06_B,R117,0.9952592275246892,4
qwen,6,Q06_B,R239,0.9950079281676378,5
qwen,6,Q06_B,R260,0.9948333951731253,6
qwen,6,Q06_B,R270,0.994448595906527,7
qwen,6,Q06_B,R075,0.994411903961797,8
qwen,6,Q06_B,R106,0.9942456513210722,9
qwen,6,Q06_B,R044,0.9941413697322458,10
qwen,6,Q06_B,R262,0.994049780281306,11
qwen,6,Q06_B,R053,0.9940460773772193,12
qwen,6,Q06_B,R275,0.9938767824694468,13
qwen,6,Q06_B,R118,0.9933612154534343,14
qwen,6,Q06_B,R008,0.9933385310154857,15
qwen,6,Q06_B,R238,0.9924598345987725,16
qwen,6,Q06_B,R156,0.9920458924022952,17
qwen,6,Q06_B,R150,0.9917574757678963,18
qwen,6,Q06_B,R010,0.9910676497823458,19
qwen,6,Q06_B,R022,0.9908522435607932,20
qwen,6,Q06_B,R114,0.9908203964593214,21
qwen,6,Q06_B,R065,0.9898844991200946,22
qwen,6,Q06_B,R197,0.989705499253226,23
qwen,6,Q06_B,R171,0.9892713334230773,24
qwen,6,Q06_B,R142,0.9889955817424444,25
qwen,6,Q06_B,R019,0.9889680658274206,26
qwen,6,Q06_B,R047,0.9885836641624801,27
qwen,6,Q06_B,R110,0.9884233885122902,28
qwen,6,Q06_B,R178,0.9880833239511682,29
qwen,6,Q06_B,R163,0.9880001113944955,30
qwen,6,Q06_B,R085,0.9878434778944521,31
qwen,6,Q06_B,R247,0.9862781651697695,32
qwen,6,Q06_B,R009,0.986257232997665,33
qwen,6,Q06_B,R221,0.9861536772981588,34
qwen,6,Q06_B,R004,0.9846725706343854,35
qwen,6,Q06_B,R207,0.9831580611665898,36
qwen,6,Q06_B,R165,0.9830791038381036,37
qwen,6,Q06_B,R261,0.9824627433995425,38
qwen,6,Q06_B,R015,0.9819054616900831,39
qwen,6,Q06_B,R226,0.9814982698041027,40
qwen,6,Q06_B,R057,0.9787878356471186,41
qwen,6,Q06_B,R231,0.975100771798695,42
qwen,6,Q06_C,R093,0.9907940661135636,1
qwen,6,Q06_C,R007,0.9859760308058688,2
qwen,6,Q06_C,R243,0.9848961433671797,3
qwen,6,Q06_C,R115,0.9838160628386303,4
qwen,6,Q06_C,R187,0.9837022676055678,5
qwen,6,Q06_C,R246,0.9713994856692683,6
qwen,6,Q06_C,R121,0.9534760158915025,7
qwen,6,Q06_D,R016,0.9968479898918685,1
qwen,6,Q06_D,R041,0.9959608289943557,2
qwen,6,Q06_D,R160,0.9957951170417232,3
qwen,6,Q06_D,R100,0.9956139592133819,4
qwen,6,Q06_D,R072,0.9952938540276084,5
qwen,6,Q06_D,R112,0.9951586085729159,6
qwen,6,Q06_D,R073,0.9948223479745084,7
qwen,6,Q06_D,R027,0.9943850101648617,8
qwen,6,Q06_D,R264,0.9943045986115834,9
qwen,6,Q06_D,R149,0.9940966643779416,10
qwen,6,Q06_D,R090,0.9938996741791989,11
qwen,6,Q06_D,R212,0.9938176930968385,12
qwen,6,Q06_D,R108,0.9936341648961774,13
qwen,6,Q06_D,R228,0.9935850382557421,14
qwen,6,Q06_D,R220,0.9935804171113883,15
qwen,6,Q06_D,R272,0.9933212057860249,16
qwen,6,Q06_D,R268,0.9929571135425213,17
qwen,6,Q06_D,R192,0.9928480013287398,18
qwen,6,Q06_D,R077,0.9926618403102975,19
qwen,6,Q06_D,R205,0.9922068390753284,20
qwen,6,Q06_D,R078,0.9919132062027641,21
qwen,6,Q06_D,R087,0.991544946823135,22
qwen,6,Q06_D,R266,0.9911943796493828,23
qwen,6,Q06_D,R116,0.9905096416387709,24
qwen,6,Q06_D,R174,0.990506319819048,25
qwen,6,Q06_D,R079,0.989946715417949,26
qwen,6,Q06_D,R269,0.989797728150889,27
qwen,6,Q06_D,R101,0.9897901253785113,28
qwen,6,Q06_D,R028,0.9893879130331992,29
qwen,6,Q06_D,R263,0.9890583745549263,30
qwen,6,Q06_D,R136,0.9883166454503618,31
qwen,6,Q06_D,R250,0.9881598481927762,32
qwen,6,Q06_D,R147,0.9880637745722263,33
qwen,6,Q06_D,R032,0.9879235349773424,34
qwen,6,Q06_D,R255,0.9876016267086738,35
qwen,6,Q06_D,R017,0.9875306257225236,36
qwen,6,Q06_D,R023,0.986813317368036,37
qwen,6,Q06_D,R130,0.9862978277263638,38
qwen,6,Q06_D,R098,0.9861496957752932,39
qwen,6,Q06_D,R092,0.9855437585885561,40
qwen,6,Q06_D,R063,0.9855107001627099,41
qwen,6,Q06_D,R146,0.9854472617346168,42
qwen,6,Q06_D,R052,0.9853756248532278,43
qwen,6,Q06_D,R001,0.9850223058907104,44
qwen,6,Q06_D,R210,0.9849158846672064,45
qwen,6,Q06_D,R265,0.9847360506115874,46
qwen,6,Q06_D,R219,0.9845053631508033,47
qwen,6,Q06_D,R183,0.983662897379261,48
qwen,6,Q06_D,R185,0.9823057091876861,49
qwen,6,Q06_D,R180,0.9809519550628661,50
qwen,6,Q06_D,R013,0.9784070274481522,51
qwen,6,Q06_D,R274,0.9778973733233205,52
qwen,6,Q06_D,R036,0.9463092642790767,53
qwen,6,Q06_E,R161,0.9985772670964148,1
qwen,6,Q06_E,R240,0.9984215620412047,2
qwen,6,Q06_E,R049,0.9983721402659412,3
qwen,6,Q06_E,R014,0.9982000826180459,4
qwen,6,Q06_E,R206,0.9981378377102335,5
qwen,6,Q06_E,R097,0.9981146315222109,6
qwen,6,Q06_E,R024,0.9979045336735299,7
qwen,6,Q06_E,R124,0.9978513065543758,8
qwen,6,Q06_E,R051,0.99747363131115,9
qwen,6,Q06_E,R232,0.997450765432179,10
qwen,6,Q06_E,R084,0.9974445377002316,11
qwen,6,Q06_E,R227,0.9973155092791156,12
qwen,6,Q06_E,R131,0.9972931791047732,13
qwen,6,Q06_E,R203,0.9972349519773749,14
qwen,6,Q06_E,R196,0.9972006098792995,15
qwen,6,Q06_E,R123,0.9971061732151563,16
qwen,6,Q06_E,R152,0.99706968429293,17
qwen,6,Q06_E,R082,0.996993279140393,18
qwen,6,Q06_E,R158,0.9969602318896706,19
qwen,6,Q06_E,R177,0.9967919005971865,20
qwen,6,Q06_E,R069,0.9967660018234775,21
qwen,6,Q06_E,R127,0.9966490750962309,22
qwen,6,Q06_E,R094,0.9966204134460066,23
qwen,6,Q06_E,R215,0.9964870569578121,24
qwen,6,Q06_E,R254,0.9961621110037281,25
qwen,6,Q06_E,R012,0.9960836410882163,26
qwen,6,Q06_E,R181,0.996079092338233,27
qwen,6,Q06_E,R141,0.9959866684920813,28
qwen,6,Q06_E,R144,0.9959564683004254,29
qwen,6,Q06_E,R058,0.9959472030003956,30
qwen,6,Q06_E,R253,0.995929361287323,31
qwen,6,Q06_E,R248,0.9959034312829913,32
qwen,6,Q06_E,R202,0.9958874324753897,33
qwen,6,Q06_E,R086,0.9958287314347478,34
qwen,6,Q06_E,R241,0.9956809782983056,35
qwen,6,Q06_E,R080,0.9956573024117575,36
qwen,6,Q06_E,R107,0.9955706270011204,37
qwen,6,Q06_E,R140,0.995550183020148,38
qwen,6,Q06_E,R235,0.9955309908934304,39
qwen,6,Q06_E,R066,0.9954732480808725,40
qwen,6,Q06_E,R056,0.995439548621791,41
qwen,6,Q06_E,R062,0.9953627684978051,42
qwen,6,Q06_E,R189,0.9953257779433787,43
qwen,6,Q06_E,R242,0.9952537371115358,44
qwen,6,Q06_E,R184,0.9949786165754191,45
qwen,6,Q06_E,R089,0.9948376220672659,46
qwen,6,Q06_E,R214,0.9948184408115384,47
qwen,6,Q06_E,R076,0.9948028073812842,48
qwen,6,Q06_E,R043,0.9944960127270651,49
qwen,6,Q06_E,R182,0.994454507357436,50
qwen,6,Q06_E,R128,0.9944125667009702,51
qwen,6,Q06_E,R168,0.9942010440072597,52
qwen,6,Q06_E,R071,0.9941851963047156,53
qwen,6,Q06_E,R234,0.9940265797319578,54
qwen,6,Q06_E,R169,0.9937223984856591,55
qwen,6,Q06_E,R064,0.9936356527069209,56
qwen,6,Q06_E,R213,0.9934234965495393,57
qwen,6,Q06_E,R021,0.9933939976438828,58
qwen,6,Q06_E,R200,0.9933821089380105,59
qwen,6,Q06_E,R042,0.9931601631627284,60
qwen,6,Q06_E,R195,0.993158058441279,61
qwen,6,Q06_E,R020,0.993157248234205,62
qwen,6,Q06_E,R222,0.9930392033065738,63
qwen,6,Q06_E,R095,0.9929903844916548,64
qwen,6,Q06_E,R059,0.992957168821105,65
qwen,6,Q06_E,R230,0.9927989053050206,66
qwen,6,Q06_E,R198,0.9926697356269368,67
qwen,6,Q06_E,R190,0.9926031869057498,68
qwen,6,Q06_E,R224,0.9925578693152479,69
qwen,6,Q06_E,R244,0.9924977124332817,70
qwen,6,Q06_E,R003,0.9924665474089008,71
qwen,6,Q06_E,R218,0.9923982443249164,72
qwen,6,Q06_E,R026,0.9923167051676673,73
qwen,6,Q06_E,R033,0.9922885698034093,74
qwen,6,Q06_E,R151,0.9922580590057254,75
qwen,6,Q06_E,R035,0.9921967483496984,76
qwen,6,Q06_E,R135,0.9921649462339742,77
qwen,6,Q06_E,R103,0.9921497212827288,78
qwen,6,Q06_E,R030,0.9918223561543773,79
qwen,6,Q06_E,R217,0.9917843375402261,80
qwen,6,Q06_E,R074,0.9916071034396526,81
qwen,6,Q06_E,R216,0.9914481818267246,82
qwen,6,Q06_E,R153,0.9913993335111366,83
qwen,6,Q06_E,R170,0.9912356613708521,84
qwen,6,Q06_E,R040,0.9909963728716923,85
qwen,6,Q06_E,R258,0.9909123763359964,86
qwen,6,Q06_E,R173,0.9908522095466369,87
qwen,6,Q06_E,R164,0.9904856310622259,88
qwen,6,Q06_E,R099,0.9904567702738419,89
qwen,6,Q06_E,R137,0.9903388614165083,90
qwen,6,Q06_E,R113,0.99030831606293,91
qwen,6,Q06_E,R048,0.990274088421301,92
qwen,6,Q06_E,R125,0.9899737646208839,93
qwen,6,Q06_E,R018,0.9898323183352035,94
qwen,6,Q06_E,R157,0.9895955317384156,95
qwen,6,Q06_E,R208,0.9888474463482236,96
qwen,6,Q06_E,R083,0.9887297240909111,97
qwen,6,Q06_E,R175,0.9884224583961897,98
qwen,6,Q06_E,R129,0.9883366039855113,99
qwen,6,Q06_E,R132,0.9875499729405566,100
qwen,6,Q06_E,R249,0.9767340802562079,101
qwen,6,Q06_E,R191,0.9741539465540718,102
qwen,6,Q06_F,R031,0.9977727971161054,1
qwen,6,Q06_F,R179,0.9956889873134698,2
qwen,6,Q06_F,R038,0.9956805535990907,3
qwen,6,Q06_F,R204,0.9956137509803429,4
qwen,6,Q06_F,R104,0.9945284907930098,5
qwen,6,Q06_F,R070,0.994001367435321,6
qwen,6,Q06_F,R037,0.9937192585394925,7
qwen,6,Q06_F,R155,0.9936171623218826,8
qwen,6,Q06_F,R237,0.9935693080340628,9
qwen,6,Q06_F,R166,0.9933945785821082,10
qwen,6,Q06_F,R005,0.9933809562694841,11
qwen,6,Q06_F,R119,0.9932201617868472,12
qwen,6,Q06_F,R011,0.993211522437539,13
qwen,6,Q06_F,R088,0.9929739902460497,14
qwen,6,Q06_F,R167,0.9922915839248658,15
qwen,6,Q06_F,R154,0.9922636604597963,16
qwen,6,Q06_F,R159,0.9919091070807446,17
qwen,6,Q06_F,R120,0.9917272088460664,18
qwen,6,Q06_F,R162,0.9916768288373897,19
qwen,6,Q06_F,R201,0.991440582634731,20
qwen,6,Q06_F,R068,0.9912698520622759,21
qwen,6,Q06_F,R034,0.9910353290278812,22
qwen,6,Q06_F,R054,0.9903063634139049,23
qwen,6,Q06_F,R233,0.9902487815076215,24
qwen,6,Q06_F,R081,0.9900148375297755,25
qwen,6,Q06_F,R133,0.9896243547217632,26
qwen,6,Q06_F,R267,0.9890362805084879,27
qwen,6,Q06_F,R172,0.9888817222415234,28
qwen,6,Q06_F,R143,0.9886057133535449,29
qwen,6,Q06_F,R245,0.9880928453453426,30
qwen,6,Q06_F,R122,0.9876843593801599,31
qwen,6,Q06_F,R039,0.9874245012193585,32
qwen,6,Q06_F,R145,0.9868853054133379,33
qwen,6,Q06_F,R006,0.9866970350807062,34
qwen,6,Q06_F,R193,0.9862197015720976,35
qwen,6,Q06_F,R257,0.9850126483488953,36
qwen,6,Q06_F,R029,0.984864398320392,37
qwen,6,Q06_F,R256,0.9844577610175858,38
qwen,6,Q06_F,R139,0.9843141988180273,39
qwen,6,Q06_F,R186,0.9832870495070922,40
qwen,6,Q06_F,R105,0.9831823162120928,41
qwen,6,Q06_F,R236,0.9773769998172266,42
qwen,7,Q07_A,R187,0.9913287268713543,1
qwen,7,Q07_A,R093,0.9891125761890975,2
qwen,7,Q07_A,R102,0.9878911640008989,3
qwen,7,Q07_A,R115,0.9876194466328051,4
qwen,7,Q07_A,R045,0.9869673402953821,5
qwen,7,Q07_A,R007,0.9851524407132733,6
qwen,7,Q07_A,R243,0.9850699900733411,7
qwen,7,Q07_A,R148,0.9773387350696491,8
qwen,7,Q07_B,R161,0.9986714715782229,1
qwen,7,Q07_B,R049,0.9985693026620224,2
qwen,7,Q07_B,R014,0.9984625507631244,3
qwen,7,Q07_B,R206,0.9983806124492594,4
qwen,7,Q07_B,R240,0.99825571723672,5
qwen,7,Q07_B,R097,0.9981826246296794,6
qwen,7,Q07_B,R024,0.9980223980406883,7
qwen,7,Q07_B,R084,0.9977452374272866,8
qwen,7,Q07_B,R124,0.9977174520309501,9
qwen,7,Q07_B,R203,0.9975320537823057,10
qwen,7,Q07_B,R227,0.997513878262883,11
qwen,7,Q07_B,R232,0.9975019366701072,12
qwen,7,Q07_B,R051,0.9974999730512961,13
qwen,7,Q07_B,R131,0.997272340760608,14
qwen,7,Q07_B,R123,0.9972207800024907,15
qwen,7,Q07_B,R196,0.9971627376876949,16
qwen,7,Q07_B,R082,0.9970798698952791,17
qwen,7,Q07_B,R158,0.9970445129003795,18
qwen,7,Q07_B,R152,0.9969713769636153,19
qwen,7,Q07_B,R177,0.9969697981752809,20
qwen,7,Q07_B,R069,0.9967513619959846,21
qwen,7,Q07_B,R215,0.9967487907084892,22
qwen,7,Q07_B,R094,0.9967023264924479,23
qwen,7,Q07_B,R127,0.9966660535800302,24
qwen,7,Q07_B,R254,0.9965261470099791,25
qwen,7,Q07_B,R086,0.9961585410625653,26
qwen,7,Q07_B,R181,0.9960409235807057,27
qwen,7,Q07_B,R253,0.9959836088750889,28
qwen,7,Q07_B,R144,0.9959453622189223,29
qwen,7,Q07_B,R248,0.995935344414378,30
qwen,7,Q07_B,R012,0.9959245480461575,31
qwen,7,Q07_B,R141,0.9958558575975021,32
qwen,7,Q07_B,R202,0.9958223827139134,33
qwen,7,Q07_B,R235,0.9957193046041903,34
qwen,7,Q07_B,R241,0.9956866298738402,35
qwen,7,Q07_B,R062,0.9954850463815235,36
qwen,7,Q07_B,R140,0.9954305605557011,37
qwen,7,Q07_B,R056,0.9952572653922387,38
qwen,7,Q07_B,R066,0.9952411829911278,39
qwen,7,Q07_B,R189,0.9951570539379178,40
qwen,7,Q07_B,R242,0.99510121220977,41
qwen,7,Q07_B,R214,0.9949634858546476,42
qwen,7,Q07_B,R076,0.9949561803785698,43
qwen,7,Q07_B,R089,0.9948031924684497,44
qwen,7,Q07_B,R184,0.9947618831125924,45
qwen,7,Q07_B,R128,0.9945288799605666,46
qwen,7,Q07_B,R182,0.9944672630664035,47
qwen,7,Q07_B,R071,0.9943249622178808,48
qwen,7,Q07_B,R043,0.9943023223094135,49
qwen,7,Q07_B,R234,0.9941773292278471,50
qwen,7,Q07_B,R168,0.9939518401085223,51
qwen,7,Q07_B,R169,0.9934920719869887,52
qwen,7,Q07_B,R213,0.9934415926156598,53
qwen,7,Q07_B,R200,0.9933565558125674,54
qwen,7,Q07_B,R195,0.9933054325902795,55
qwen,7,Q07_B,R064,0.993280022153648,56
qwen,7,Q07_B,R222,0.9932356173227644,57
qwen,7,Q07_B,R230,0.9930867380622801,58
qwen,7,Q07_B,R021,0.993059747526044,59
qwen,7,Q07_B,R042,0.9930037303645356,60
qwen,7,Q07_B,R095,0.9928683632124929,61
qwen,7,Q07_B,R020,0.9928250210232952,62
qwen,7,Q07_B,R224,0.9926860042859483,63
qwen,7,Q07_B,R003,0.9926555940160928,64
qwen,7,Q07_B,R198,0.9926383831498117,65
qwen,7,Q07_B,R026,0.9926021358805742,66
qwen,7,Q07_B,R218,0.9925582123736206,67
qwen,7,Q07_B,R190,0.9925302069919925,68
qwen,7,Q07_B,R103,0.9924804340281099,69
qwen,7,Q07_B,R244,0.9924769228835365,70
qwen,7,Q07_B,R135,0.9921644058476358,71
qwen,7,Q07_B,R217,0.9920895966769672,72
qwen,7,Q07_B,R074,0.9918875899691976,73
qwen,7,Q07_B,R030,0.9917411694460874,74
qwen,7,Q07_B,R170,0.9914075763913951,75
qwen,7,Q07_B,R153,0.9910755555963593,76
qwen,7,Q07_B,R040,0.9908999255480856,77
qwen,7,Q07_B,R258,0.9907864785371927,78
qwen,7,Q07_B,R173,0.9907175630462692,79
qwen,7,Q07_B,R164,0.9903603819874288,80
qwen,7,Q07_B,R137,0.9903602768218716,81
qwen,7,Q07_B,R099,0.9902699460972333,82
qwen,7,Q07_B,R113,0.9902488168739371,83
qwen,7,Q07_B,R125,0.9899654360507478,84
qwen,7,Q07_B,R018,0.9897171423236113,85
qwen,7,Q07_B,R157,0.9897105339556428,86
qwen,7,Q07_B,R208,0.9890138145564551,87
qwen,7,Q07_B,R129,0.9886964007715171,88
qwen,7,Q07_B,R083,0.9884713046615086,89
qwen,7,Q07_B,R175,0.9881484861345423,90
qwen,7,Q07_B,R132,0.9876105797724476,91
qwen,7,Q07_B,R249,0.9769230168589315,92
qwen,7,Q07_B,R191,0.9744765139228575,93
qwen,7,Q07_C,R138,0.9941688656324257,1
qwen,7,Q07_C,R209,0.9940889073152862,2
qwen,7,Q07_C,R091,0.9939339409315013,3
qwen,7,Q07_C,R199,0.9931422867286873,4
qwen,7,Q07_C,R050,0.9918035144764243,5
qwen,7,Q07_C,R194,0.9913286440950102,6
qwen,7,Q07_C,R251,0.9911130838992505,7
qwen,7,Q07_C,R065,0.9906708178359933,8
qwen,7,Q07_C,R259,0.9903103745888482,9
qwen,7,Q07_C,R211,0.9901309008896296,10
qwen,7,Q07_C,R046,0.9898333670583108,11
qwen,7,Q07_C,R067,0.9897694256135035,12
qwen,7,Q07_C,R109,0.9897272068615818,13
qwen,7,Q07_C,R060,0.9881998973528187,14
qwen,7,Q07_C,R223,0.9873027006212735,15
qwen,7,Q07_C,R229,0.987234866747608,16
qwen,7,Q07_C,R271,0.9864162768208282,17
qwen,7,Q07_C,R134,0.9863580276260768,18
qwen,7,Q07_C,R025,0.9856286388115176,19
qwen,7,Q07_C,R111,0.9854307470223161,20
qwen,7,Q07_C,R061,0.9852465926040448,21
qwen,7,Q07_C,R055,0.9849517547223527,22
qwen,7,Q07_C,R207,0.9823199873145858,23
qwen,7,Q07_C,R126,0.9821430375176484,24
qwen,7,Q07_C,R225,0.9813331847750959,25
qwen,7,Q07_C,R002,0.9803102063992526,26
qwen,7,Q07_C,R096,0.9765212608075138,27
qwen,7,Q07_C,R176,0.9507789004197609,28
qwen,7,Q07_D,R016,0.99716974328382,1
qwen,7,Q07_D,R041,0.996167103484611,2
qwen,7,Q07_D,R160,0.995768940836992,3
qwen,7,Q07_D,R100,0.9953683204651982,4
qwen,7,Q07_D,R072,0.9952760665291853,5
qwen,7,Q07_D,R112,0.9949741193328161,6
qwen,7,Q07_D,R073,0.9947461963355708,7
qwen,7,Q07_D,R027,0.9946950801612592,8
qwen,7,Q07_D,R212,0.99435471841513,9
qwen,7,Q07_D,R149,0.9942415843577912,10
qwen,7,Q07_D,R264,0.9941269646236559,11
qwen,7,Q07_D,R108,0.9939289596556924,12
qwen,7,Q07_D,R090,0.9938050252728848,13
qwen,7,Q07_D,R220,0.9937789649995686,14
qwen,7,Q07_D,R228,0.993706412783574,15
qwen,7,Q07_D,R077,0.9934209371111011,16
qwen,7,Q07_D,R272,0.9930317560093437,17
qwen,7,Q07_D,R192,0.9926060786993447,18
qwen,7,Q07_D,R268,0.9925741495873264,19
qwen,7,Q07_D,R205,0.9918567406659375,20
qwen,7,Q07_D,R078,0.9916474084188132,21
qwen,7,Q07_D,R087,0.991207101746806,22
qwen,7,Q07_D,R266,0.9910274556367938,23
qwen,7,Q07_D,R116,0.9910088149216196,24
qwen,7,Q07_D,R174,0.9905642666792007,25
qwen,7,Q07_D,R079,0.9903443216609777,26
qwen,7,Q07_D,R269,0.989491023698814,27
qwen,7,Q07_D,R263,0.9894731630462273,28
qwen,7,Q07_D,R101,0.9893723459181414,29
qwen,7,Q07_D,R028,0.9887255508229776,30
qwen,7,Q07_D,R136,0.9886081321520712,31
qwen,7,Q07_D,R147,0.9883083714836925,32
qwen,7,Q07_D,R032,0.9879228103898614,33
qwen,7,Q07_D,R250,0.9875872240499511,34
qwen,7,Q07_D,R017,0.9875655987716823,35
qwen,7,Q07_D,R255,0.9875164760038116,36
qwen,7,Q07_D,R023,0.9873277945047929,37
qwen,7,Q07_D,R009,0.9862622961377825,38
qwen,7,Q07_D,R098,0.9862527650409517,39
qwen,7,Q07_D,R092,0.9861145192766092,40
qwen,7,Q07_D,R130,0.9858309224676057,41
qwen,7,Q07_D,R063,0.985627760884765,42
qwen,7,Q07_D,R001,0.9855673007748971,43
qwen,7,Q07_D,R146,0.9854678908051393,44
qwen,7,Q07_D,R052,0.9852842707304332,45
qwen,7,Q07_D,R210,0.9850267611452789,46
qwen,7,Q07_D,R265,0.9844145570434638,47
qwen,7,Q07_D,R221,0.9843225865151168,48
qwen,7,Q07_D,R219,0.9840738412288214,49
qwen,7,Q07_D,R183,0.983621217690654,50
qwen,7,Q07_D,R185,0.9816048139261215,51
qwen,7,Q07_D,R180,0.98041638178239,52
qwen,7,Q07_D,R274,0.9784792307061029,53
qwen,7,Q07_D,R013,0.9780934034108473,54
qwen,7,Q07_D,R231,0.9742873479308654,55
qwen,7,Q07_E,R273,0.9972788974172491,1
qwen,7,Q07_E,R058,0.9963695002259058,2
qwen,7,Q07_E,R188,0.9962271597530027,3
qwen,7,Q07_E,R117,0.9959610139810218,4
qwen,7,Q07_E,R080,0.9958393035209281,5
qwen,7,Q07_E,R107,0.9958057927879693,6
qwen,7,Q07_E,R239,0.9956619993094059,7
qwen,7,Q07_E,R075,0.9955327578272761,8
qwen,7,Q07_E,R270,0.9953665936079747,9
qwen,7,Q07_E,R044,0.9953607674604309,10
qwen,7,Q07_E,R252,0.9951078788755331,11
qwen,7,Q07_E,R053,0.995021036778772,12
qwen,7,Q07_E,R106,0.9948502399904113,13
qwen,7,Q07_E,R008,0.9941627201284796,14
qwen,7,Q07_E,R260,0.9940389905785787,15
qwen,7,Q07_E,R059,0.9935072071245434,16
qwen,7,Q07_E,R262,0.9933866804818186,17
qwen,7,Q07_E,R033,0.9933053059623154,18
qwen,7,Q07_E,R216,0.9929572429255472,19
qwen,7,Q07_E,R151,0.9928168369458739,20
qwen,7,Q07_E,R150,0.9927855480718277,21
qwen,7,Q07_E,R275,0.9924853797150117,22
qwen,7,Q07_E,R118,0.9919834434405689,23
qwen,7,Q07_E,R010,0.9919337661645423,24
qwen,7,Q07_E,R035,0.9917016361059762,25
qwen,7,Q07_E,R238,0.9916558593150483,26
qwen,7,Q07_E,R156,0.9909892937110014,27
qwen,7,Q07_E,R048,0.9908422352093992,28
qwen,7,Q07_E,R022,0.9907260634046162,29
qwen,7,Q07_E,R114,0.9904100670303867,30
qwen,7,Q07_E,R019,0.9903598691901616,31
qwen,7,Q07_E,R142,0.9897785710748492,32
qwen,7,Q07_E,R047,0.9888857161136411,33
qwen,7,Q07_E,R197,0.9886916545170934,34
qwen,7,Q07_E,R110,0.9886317380956139,35
qwen,7,Q07_E,R163,0.9885937535904513,36
qwen,7,Q07_E,R171,0.9879931125542921,37
qwen,7,Q07_E,R178,0.987805325535144,38
qwen,7,Q07_E,R247,0.9860141650009189,39
qwen,7,Q07_E,R004,0.9848749232627322,40
qwen,7,Q07_E,R226,0.9825150447400374,41
qwen,7,Q07_E,R165,0.9814232888905834,42
qwen,7,Q07_E,R261,0.9812892565218316,43
qwen,7,Q07_E,R015,0.9805246063063371,44
qwen,7,Q07_E,R057,0.977582522920568,45
qwen,7,Q07_F,R031,0.9978272474262724,1
qwen,7,Q07_F,R179,0.9958156080770086,2
qwen,7,Q07_F,R038,0.9957604068192843,3
qwen,7,Q07_F,R204,0.9955356171530205,4
qwen,7,Q07_F,R104,0.9943736935021312,5
qwen,7,Q07_F,R070,0.9938733598121134,6
qwen,7,Q07_F,R037,0.9937546391875218,7
qwen,7,Q07_F,R155,0.9937224957114955,8
qwen,7,Q07_F,R237,0.9937155634573507,9
qwen,7,Q07_F,R005,0.993554110224439,10
qwen,7,Q07_F,R166,0.9932502272777506,11
qwen,7,Q07_F,R119,0.9931410022436084,12
qwen,7,Q07_F,R011,0.9930327619483112,13
qwen,7,Q07_F,R088,0.9928986269583946,14
qwen,7,Q07_F,R154,0.9920968897001207,15
qwen,7,Q07_F,R167,0.9920562851578116,16
qwen,7,Q07_F,R159,0.9919940413900568,17
qwen,7,Q07_F,R120,0.9918702443488409,18
qwen,7,Q07_F,R162,0.991584718115737,19
qwen,7,Q07_F,R201,0.9913768324037581,20
qwen,7,Q07_F,R068,0.9913567152305146,21
qwen,7,Q07_F,R034,0.9909395433501718,22
