model,lower_K,higher_K,lower_profile_id,higher_profile_id,lower_size,higher_size,overlap_count,jaccard,share_of_lower,share_of_higher,adjacent_partition_ari,adjacent_partition_nmi
qwen,9,10,Q09_C,Q10_F,7,2,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_C,Q10_E,7,30,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_C,Q10_G,7,3,3,0.42857142857142855,0.42857142857142855,1.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_C,Q10_I,7,10,4,0.3076923076923077,0.5714285714285714,0.4,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_C,Q10_A,7,35,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_C,Q10_C,7,42,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_C,Q10_D,7,21,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_C,Q10_J,7,37,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_F,Q10_H,1,82,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_F,Q10_B,1,13,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_F,Q10_F,1,2,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_F,Q10_E,1,30,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_F,Q10_G,1,3,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_F,Q10_I,1,10,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_F,Q10_A,1,35,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_F,Q10_C,1,42,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_F,Q10_D,1,21,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_F,Q10_J,1,37,1,0.02702702702702703,1.0,0.02702702702702703,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_I,Q10_H,28,82,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_I,Q10_B,28,13,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_I,Q10_F,28,2,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_I,Q10_E,28,30,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_I,Q10_G,28,3,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_I,Q10_I,28,10,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_I,Q10_A,28,35,28,0.8,1.0,0.8,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_I,Q10_C,28,42,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_I,Q10_D,28,21,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_I,Q10_J,28,37,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_H,Q10_H,48,82,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_H,Q10_B,48,13,13,0.2708333333333333,0.2708333333333333,1.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_H,Q10_F,48,2,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_H,Q10_E,48,30,1,0.012987012987012988,0.020833333333333332,0.03333333333333333,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_H,Q10_G,48,3,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_H,Q10_I,48,10,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_H,Q10_A,48,35,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_H,Q10_C,48,42,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_H,Q10_D,48,21,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_H,Q10_J,48,37,34,0.6666666666666666,0.7083333333333334,0.918918918918919,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_D,Q10_H,26,82,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_D,Q10_B,26,13,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_D,Q10_F,26,2,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_D,Q10_E,26,30,22,0.6470588235294118,0.8461538461538461,0.7333333333333333,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_D,Q10_G,26,3,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_D,Q10_I,26,10,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_D,Q10_A,26,35,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_D,Q10_C,26,42,1,0.014925373134328358,0.038461538461538464,0.023809523809523808,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_D,Q10_D,26,21,2,0.044444444444444446,0.07692307692307693,0.09523809523809523,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_D,Q10_J,26,37,1,0.016129032258064516,0.038461538461538464,0.02702702702702703,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_G,Q10_H,48,82,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_G,Q10_B,48,13,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_G,Q10_F,48,2,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_G,Q10_E,48,30,5,0.0684931506849315,0.10416666666666667,0.16666666666666666,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_G,Q10_G,48,3,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_G,Q10_I,48,10,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_G,Q10_A,48,35,7,0.09210526315789473,0.14583333333333334,0.2,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_G,Q10_C,48,42,36,0.6666666666666666,0.75,0.8571428571428571,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_G,Q10_D,48,21,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_G,Q10_J,48,37,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_E,Q10_H,2,82,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_E,Q10_B,2,13,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_E,Q10_F,2,2,2,1.0,1.0,1.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_E,Q10_E,2,30,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_E,Q10_G,2,3,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_E,Q10_I,2,10,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_E,Q10_A,2,35,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_E,Q10_C,2,42,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_E,Q10_D,2,21,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_E,Q10_J,2,37,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_A,Q10_H,27,82,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_A,Q10_B,27,13,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_A,Q10_F,27,2,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_A,Q10_E,27,30,1,0.017857142857142856,0.037037037037037035,0.03333333333333333,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_A,Q10_G,27,3,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_A,Q10_I,27,10,6,0.1935483870967742,0.2222222222222222,0.6,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_A,Q10_A,27,35,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_A,Q10_C,27,42,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_A,Q10_D,27,21,19,0.6551724137931034,0.7037037037037037,0.9047619047619048,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_A,Q10_J,27,37,1,0.015873015873015872,0.037037037037037035,0.02702702702702703,0.7728990291918504,0.7830896900230886
