resample_type,replicate,component,score_correlation,minimum_model_loading_tucker,mean_model_loading_tucker,matched_original_component,sign_correction
bootstrap,51,C1,0.993860949880507,0.9963607700958846,0.9968643106430148,1,1
bootstrap,51,C2,0.9887109843316888,0.976263772952029,0.9820380244189538,2,1
bootstrap,51,C3,0.9904083620582446,0.9629461007658741,0.977496472959825,3,1
bootstrap,51,C4,0.9446237995662291,0.9433817016713848,0.9513159624729702,4,1
bootstrap,51,C5,0.8907752872345382,0.6561914017744204,0.7454809428662483,5,-1
bootstrap,51,C6,0.9188338778246977,0.6165829216063606,0.6548642563336566,6,1
bootstrap,51,C7,0.8970989661702774,0.6426921345779057,0.7197968587076807,7,1
bootstrap,51,C8,0.8740855331320311,0.3392454917224369,0.5767914112461145,8,1
bootstrap,51,C9,0.9632862446327847,0.49829821104935595,0.7082810283445534,9,-1
bootstrap,51,C10,0.8841247837320396,0.8689928112643137,0.8897732787692568,10,1
bootstrap,51,C11,0.8409545163251071,0.8477127971889571,0.8804384382228264,11,-1
bootstrap,51,C12,0.5783616264196015,0.5520645716723842,0.6579828446166247,13,1
bootstrap,51,C13,0.7990509646810544,0.5514814052528236,0.6509892915507383,12,-1
bootstrap,52,C1,0.9961753135111119,0.9977797572987425,0.9983677296453154,1,1
bootstrap,52,C2,0.9916496270200709,0.9804950442824795,0.9863724270641231,2,1
bootstrap,52,C3,0.9823411029591578,0.9334332960143623,0.9633334428127763,3,1
bootstrap,52,C4,0.963589441184816,0.909060178231027,0.9369485671430126,4,1
bootstrap,52,C5,0.9454618113434974,0.8694738418237163,0.888596904690353,5,1
bootstrap,52,C6,0.9600970778101224,0.923113071745852,0.93549843510546,6,1
bootstrap,52,C7,0.9862184071764388,0.8846291162958515,0.9356252591636833,7,1
bootstrap,52,C8,0.9451709267515798,0.8727417706087015,0.9115133114635666,8,1
bootstrap,52,C9,0.9327337526910302,0.565642082668392,0.7895928778986455,9,1
bootstrap,52,C10,0.9150385515393605,0.6838715793917571,0.7318266084707221,10,1
bootstrap,52,C11,0.8319699850892697,0.7982686341347789,0.8304975820651338,11,1
bootstrap,52,C12,0.6356869956987047,0.40683431411288107,0.6720568169191413,12,-1
bootstrap,52,C13,0.686654240981105,0.11691936535184844,0.20700925511015147,13,-1
bootstrap,53,C1,0.9985206359893141,0.9982427700991955,0.9991286542857067,1,1
bootstrap,53,C2,0.9897483502442704,0.9857269166646977,0.9898639175905908,2,1
bootstrap,53,C3,0.9697404132092782,0.9187362323253129,0.9442272972251584,3,1
bootstrap,53,C4,0.978753946082466,0.930698120594889,0.9384714303780246,4,1
bootstrap,53,C5,0.9819275228315928,0.9594919367243896,0.962777471360632,5,1
bootstrap,53,C6,0.8691924595702477,0.5990920854788749,0.6349910735786616,6,-1
bootstrap,53,C7,0.6335805166475464,0.38617707646812965,0.49003723958048817,8,1
bootstrap,53,C8,0.6187691584636024,-0.04103313009089751,0.3575129177005576,7,-1
bootstrap,53,C9,0.9359536840918194,0.620086125399779,0.758406593884955,9,1
bootstrap,53,C10,0.8695352815632643,-0.123527152948393,0.2799020688503578,10,-1
bootstrap,53,C11,0.9182589663738796,0.6618448799919944,0.7930208234899827,12,1
bootstrap,53,C12,0.8275081150708824,0.11048127864475231,0.6087331556106655,11,1
bootstrap,53,C13,0.7970644246316938,0.15310015239885574,0.48663710382394076,13,-1
bootstrap,54,C1,0.9991578169329993,0.9997085254476091,0.9997534927055115,1,1
bootstrap,54,C2,0.9910424896135303,0.9888940208665647,0.9909636230234661,2,1
bootstrap,54,C3,0.9725346788355026,0.9366695719527631,0.9544509742257948,3,1
bootstrap,54,C4,0.9790147755176651,0.9342062210678951,0.9413572300980646,4,1
bootstrap,54,C5,0.9702894100352568,0.832770875416982,0.866885329028256,5,1
bootstrap,54,C6,0.9571449749540127,0.7818312776070018,0.8782224031889222,6,1
bootstrap,54,C7,0.9718122822040579,0.7927132835051831,0.901377339909891,7,1
bootstrap,54,C8,0.8534468999142262,0.5340398622205288,0.7273672122309754,8,-1
bootstrap,54,C9,0.8588371709013837,0.37183792713380365,0.6350731065431786,9,1
bootstrap,54,C10,0.918421850499507,0.8616287897425525,0.8908858127050081,10,1
bootstrap,54,C11,0.8916070007710448,0.8260250858741545,0.904456185626019,11,1
bootstrap,54,C12,0.8922260966865753,0.6887296561922716,0.8373474493720043,12,1
bootstrap,54,C13,0.9408428275962545,0.5934552666412598,0.7713217940070648,13,-1
bootstrap,55,C1,0.9988206713314923,0.9995102905057694,0.9996594519891544,1,1
bootstrap,55,C2,0.9824506833950124,0.981719146327428,0.9889438547336947,2,1
bootstrap,55,C3,0.9525437219445777,0.89750632526756,0.9072016700893797,3,1
bootstrap,55,C4,0.944667867848624,0.8719110890363884,0.9035196945721466,4,1
bootstrap,55,C5,0.9242232109930711,0.7117645767669252,0.7762000220720492,5,1
bootstrap,55,C6,0.9111719448069932,0.6519266708908193,0.685179992537174,6,1
bootstrap,55,C7,0.8079065160683436,0.5655984725987259,0.6994916292052208,7,1
bootstrap,55,C8,0.6569064450552664,-0.0688389546949609,0.41595446231649125,8,-1
bootstrap,55,C9,0.6871382056422818,0.3049320051934502,0.5082382091927209,9,1
bootstrap,55,C10,0.8784289090272377,0.8228754764371236,0.8603070203641474,10,1
bootstrap,55,C11,0.7072623508983418,0.14090203134142157,0.5647951623018888,11,1
bootstrap,55,C12,0.6668472254608286,0.46562301272212064,0.594729794832144,13,1
bootstrap,55,C13,0.6816490932658521,0.07823443031284653,0.6013106717909372,12,-1
bootstrap,56,C1,0.9942863456031681,0.9968819909402498,0.9978004411098184,1,1
bootstrap,56,C2,0.980145990295328,0.9652509093845187,0.9763009779753342,2,1
bootstrap,56,C3,0.9660452984961745,0.9029107108295925,0.9285904080830166,3,1
bootstrap,56,C4,0.9870554191679874,0.9901216016678778,0.9914329560498106,4,1
bootstrap,56,C5,0.94576965115153,0.8290380656758902,0.8597994570586218,5,1
bootstrap,56,C6,0.9282907438312478,0.8383128749635769,0.852933080387822,6,1
bootstrap,56,C7,0.864267323495302,0.40615609980500555,0.6892791377906167,7,-1
bootstrap,56,C8,0.8351160455580167,0.7627444315125191,0.7976743591388575,8,-1
bootstrap,56,C9,0.8889151422383645,0.32955924651056656,0.6975250802266934,9,-1
bootstrap,56,C10,0.9128993345287071,0.8092607334459464,0.8387968425544541,10,1
bootstrap,56,C11,0.8670241853452909,0.7608043612357649,0.8279571511296583,11,1
bootstrap,56,C12,0.657012205061248,0.7354894570021995,0.8288349153249662,13,-1
bootstrap,56,C13,0.8368199067672516,0.3728278567492254,0.5701035340410928,12,-1
bootstrap,57,C1,0.9996938783394707,0.9996955731563927,0.9998682185987824,1,1
bootstrap,57,C2,0.9923577912362396,0.9922792680270243,0.9934027733128694,2,1
bootstrap,57,C3,0.9761298484821321,0.9396926416750735,0.9597041295538457,3,1
bootstrap,57,C4,0.985250680075292,0.9518257548519549,0.9576571823112143,4,1
bootstrap,57,C5,0.9887970613632054,0.9556575618042393,0.9620746312074203,5,1
bootstrap,57,C6,0.9663010884531729,0.8209857575438552,0.8571959747698461,6,1
bootstrap,57,C7,0.9095105255831376,0.684149099915626,0.7597465897432167,7,1
bootstrap,57,C8,0.9419510489675214,0.8506650105858116,0.883568477777652,8,-1
bootstrap,57,C9,0.9349009751776813,0.4529915524254505,0.6479795241538974,9,1
bootstrap,57,C10,0.9012258682600457,0.7840068725903548,0.8357346300484626,10,1
bootstrap,57,C11,0.906074996534258,0.6997324218051502,0.7860747622016026,11,1
bootstrap,57,C12,0.7683823915423228,0.538877603747279,0.6794267648532942,13,1
bootstrap,57,C13,0.7405023971928459,0.3194579373306269,0.6677186466702084,12,-1
bootstrap,58,C1,0.9983913126249843,0.9989227134252782,0.9992657668998036,1,1
bootstrap,58,C2,0.9932138722307761,0.9863919823865505,0.9875007724942032,2,1
bootstrap,58,C3,0.9977819226828978,0.993177958763582,0.9956059246940893,3,1
bootstrap,58,C4,0.9715039384962224,0.8502211911837846,0.9124213247129531,4,1
bootstrap,58,C5,0.8983804455828069,0.7339633820749976,0.7986365730728776,5,1
bootstrap,58,C6,0.8941747560411205,0.7548551181721729,0.804569694694622,6,1
bootstrap,58,C7,0.9093662091683758,0.7222121624862207,0.7702305591719217,7,1
bootstrap,58,C8,0.9315334703951501,0.8408539573181211,0.8789036117498075,8,1
bootstrap,58,C9,0.8985371245983067,0.5043694291127798,0.6770049361713547,9,-1
bootstrap,58,C10,0.9214833111834198,-0.16646869053535365,0.3382174181036391,10,1
bootstrap,58,C11,0.7889122806475076,0.5572298541243355,0.6596323082152153,11,1
bootstrap,58,C12,0.6893413890266529,0.2493516144254179,0.5130149055185537,13,1
bootstrap,58,C13,0.8385908830175037,0.5828573862907726,0.6998426495035704,12,-1
bootstrap,59,C1,0.9948926814807763,0.9960785431644132,0.9974338131186223,1,1
bootstrap,59,C2,0.9931731019940077,0.9847685755549812,0.9879330661311387,2,1
bootstrap,59,C3,0.9894683824489744,0.96209808249021,0.977604068728095,3,1
bootstrap,59,C4,0.985634674519629,0.9132976055239177,0.9520922574337926,4,1
bootstrap,59,C5,0.9711462558113249,0.7964936478033502,0.8414368935360524,5,1
bootstrap,59,C6,0.9917190463076033,0.9585853720168516,0.9645768704316277,6,1
bootstrap,59,C7,0.9881665173464511,0.9021736004675839,0.945421715084929,7,1
bootstrap,59,C8,0.9793029556445115,0.9223456943129499,0.9456093871977775,8,1
bootstrap,59,C9,0.919125424993145,0.3572630271959654,0.6780765465791089,9,-1
bootstrap,59,C10,0.9622381475230442,0.8942382517852638,0.9132087239959267,10,1
bootstrap,59,C11,0.9080972138440219,0.8199700832204592,0.8993671143402683,11,1
bootstrap,59,C12,0.8130130809125715,0.8078338172053895,0.833648850985598,12,1
bootstrap,59,C13,0.6987580657440474,0.2697729420247486,0.4179584440219304,13,-1
bootstrap,60,C1,0.9960629352867046,0.9981024797622143,0.9982564719073451,1,1
bootstrap,60,C2,0.9846614190662237,0.9712350710450793,0.9778408157274588,2,1
bootstrap,60,C3,0.9940045080081976,0.9839154455212636,0.9856246562331975,3,1
bootstrap,60,C4,0.958633942657904,0.8685615491108747,0.9115402895836234,4,1
bootstrap,60,C5,0.8890675666976224,0.8112928509639599,0.842640803227173,5,1
bootstrap,60,C6,0.796120853926306,0.6435418675397313,0.6670194093912715,6,1
bootstrap,60,C7,0.8627706016052406,0.4959737254917864,0.6198953351739598,7,-1
bootstrap,60,C8,0.8945501999791475,0.6404077687943392,0.7387024417299037,8,1
bootstrap,60,C9,0.8730665332485883,0.3598367748606639,0.6980742329657276,9,1
bootstrap,60,C10,0.8175082510632329,0.33044309755919204,0.5878559097543251,10,1
bootstrap,60,C11,0.9284677759044203,0.6124747161706091,0.7461927413164409,11,1
bootstrap,60,C12,0.7246948541400843,0.5435932634256311,0.6072589914846153,13,1
bootstrap,60,C13,0.6524556752216609,0.3398583939646414,0.5007308428169631,12,-1
bootstrap,61,C1,0.9980411299428832,0.9986200192301262,0.999096599879337,1,1
bootstrap,61,C2,0.9985659158198859,0.9992580789480078,0.9994515365502101,2,1
bootstrap,61,C3,0.9860465802478113,0.9558786468135132,0.9639823527122502,3,1
bootstrap,61,C4,0.9893010880035198,0.9593761633870083,0.9766555171108647,4,1
bootstrap,61,C5,0.9405814205530626,0.818826593467444,0.8501405898320925,5,1
bootstrap,61,C6,0.9451944261861494,0.8565049700663134,0.8846521219389016,6,1
bootstrap,61,C7,0.9272510249077526,0.6584042787791737,0.7185581512305435,7,-1
bootstrap,61,C8,0.8879544441124159,0.523781013467613,0.6742006084094941,8,1
bootstrap,61,C9,0.8797254047724916,0.25403254203737674,0.6169052917356469,9,-1
bootstrap,61,C10,0.8409462969817597,0.7092397557792711,0.7835681154056786,10,-1
bootstrap,61,C11,0.7884919619494678,0.653356751778831,0.7379988848474991,11,1
bootstrap,61,C12,0.7460414029372934,0.431008065334929,0.668667210033867,12,-1
bootstrap,61,C13,0.29135737185423455,-0.35618989270900886,0.09913590930580544,13,-1
bootstrap,62,C1,0.9954062027572131,0.997885887859026,0.9985107171555221,1,1
bootstrap,62,C2,0.9958707070804479,0.9954870495361047,0.9971736755429151,2,1
bootstrap,62,C3,0.9662873150821019,0.8897354550590898,0.9068849759700566,3,-1
bootstrap,62,C4,0.9974335018809046,0.995661724290148,0.9967270353910593,4,1
bootstrap,62,C5,0.996562665211258,0.9741905996102501,0.9794285648072623,5,1
bootstrap,62,C6,0.9869559229573616,0.9531046488703837,0.9597931251210876,6,1
bootstrap,62,C7,0.9786522181290876,0.9320759553258658,0.9521347820185988,7,-1
bootstrap,62,C8,0.8333170824349323,0.5946722375776802,0.7200045452970678,9,1
bootstrap,62,C9,0.7909340765239751,0.48561069105247673,0.631903905839692,8,1
bootstrap,62,C10,0.948286939709903,0.9123740034455361,0.9299622233551955,10,1
bootstrap,62,C11,0.937686852744891,0.6918674480053693,0.8160637321240963,11,1
bootstrap,62,C12,0.864829354102799,0.618107010464743,0.7918161245913756,12,1
bootstrap,62,C13,0.8339024494571766,0.4659736877188718,0.6498786052820333,13,-1
bootstrap,63,C1,0.9876174415534911,0.9928991711347797,0.9936338952182621,1,1
bootstrap,63,C2,0.9818642542578562,0.9608359423884706,0.9687427788640441,2,1
bootstrap,63,C3,0.9949641936663081,0.9928381530151389,0.9938307977015125,3,1
bootstrap,63,C4,0.9873441809650557,0.9464044361083738,0.9677236622223478,4,1
bootstrap,63,C5,0.9941098157994781,0.9348867156042606,0.965026610577325,5,1
bootstrap,63,C6,0.9688441142093656,0.8504858879461923,0.8810705049287652,6,1
bootstrap,63,C7,0.9546109513954968,0.5843172652701165,0.7973553085785289,7,1
bootstrap,63,C8,0.9449367603357722,0.8213068049235211,0.8675218305908278,8,-1
bootstrap,63,C9,0.9602073092834986,0.6489375205855696,0.8113677141433216,9,1
bootstrap,63,C10,0.9628211533723448,0.8365843978588418,0.8830656686778302,10,1
bootstrap,63,C11,0.8759050661885363,0.275448312540892,0.5848439350664293,11,1
bootstrap,63,C12,0.7516166937005719,0.06939617663968661,0.5282123128259618,12,-1
bootstrap,63,C13,0.9115404629362971,0.41667667203858816,0.49673913398847547,13,-1
bootstrap,64,C1,0.9984381392090411,0.9989624532910265,0.9992274417156864,1,-1
bootstrap,64,C2,0.996551025919104,0.9933022709556368,0.9952078856355134,2,1
bootstrap,64,C3,0.998104470822985,0.9927580028666542,0.9946269604642248,3,1
bootstrap,64,C4,0.971967641171271,0.9191902310702955,0.9396740995877884,4,1
bootstrap,64,C5,0.7449592764632539,0.576903087465406,0.6526607281159643,5,-1
bootstrap,64,C6,0.658151893752465,0.5317914860873251,0.5969951601160993,6,1
bootstrap,64,C7,0.8921433285252645,0.3597733722346237,0.6387427292633235,7,1
bootstrap,64,C8,0.8808131169097734,0.7143895833326368,0.8202401539363465,8,-1
bootstrap,64,C9,0.9247754078862379,0.6379779439934467,0.7720382358584518,9,-1
bootstrap,64,C10,0.9284332826321792,0.7705868263373346,0.8702353456837661,10,1
bootstrap,64,C11,0.8074246086816036,0.7540397200926516,0.8191757789013471,11,1
bootstrap,64,C12,0.7302051722502229,0.7025861369427091,0.7865035327261433,12,1
bootstrap,64,C13,0.8377487806498503,0.22572306630200226,0.5695982409288788,13,-1
bootstrap,65,C1,0.9981398775234407,0.9989129534510529,0.9991332021439687,1,1
bootstrap,65,C2,0.9980548133727837,0.996366699873069,0.9975611302422492,2,1
bootstrap,65,C3,0.9900357387079025,0.9670637180298354,0.9776186987941805,3,1
bootstrap,65,C4,0.9635768122996015,0.9744434764712481,0.9817295688062754,4,1
bootstrap,65,C5,0.9091220288467251,0.7175621135874569,0.8168329128682273,5,-1
bootstrap,65,C6,0.9468157070170422,0.8640192722946085,0.885822864927028,6,1
bootstrap,65,C7,0.9737072102956044,0.8883460221262331,0.9000593556548123,7,1
bootstrap,65,C8,0.9286425183894259,0.8100004444733694,0.8440537054282403,8,1
bootstrap,65,C9,0.9237734737616463,0.6191159399324242,0.7999134717092437,9,1
bootstrap,65,C10,0.9568583704293948,0.5307035429143347,0.7780168213051563,10,1
bootstrap,65,C11,0.9114467420295995,0.8480888695930893,0.8568184054342768,11,1
bootstrap,65,C12,0.900224339751657,0.8782879322440263,0.919455369434338,12,1
bootstrap,65,C13,0.8387598031354723,0.5997755190665739,0.7557332277643068,13,-1
bootstrap,66,C1,0.9863871283595738,0.9928127787102781,0.9934468568983986,1,-1
bootstrap,66,C2,0.9698967050309009,0.9226538143909465,0.939813038241148,2,1
bootstrap,66,C3,0.9918102057376357,0.9811449651876373,0.9853300249953018,3,1
bootstrap,66,C4,0.914753056681003,0.8721461027937066,0.8870826681546701,4,1
bootstrap,66,C5,0.8799202890540406,0.6153174111544378,0.7019682524376383,5,1
bootstrap,66,C6,0.8678206531898794,0.7257145864023528,0.7769472311221569,6,-1
bootstrap,66,C7,0.7923718037310851,0.5017416885486401,0.6616670947107038,7,-1
bootstrap,66,C8,0.8644815768488714,0.7344007942488673,0.7953549584713171,8,-1
bootstrap,66,C9,0.7587069945477061,0.536733195414172,0.5920674603214398,9,1
bootstrap,66,C10,0.7635272230712643,0.19698845469870174,0.6359401356825992,10,1
bootstrap,66,C11,0.9258219123366548,0.5869220211540996,0.7544432894833436,11,1
bootstrap,66,C12,0.7218902303793211,0.23093330724469815,0.5170070801907545,12,-1
bootstrap,66,C13,0.6127037526361871,0.052699724182617105,0.3999574673369444,13,1
bootstrap,67,C1,0.9996648582921008,0.9998882650892491,0.9998991600980546,1,-1
bootstrap,67,C2,0.9985310911936606,0.9972207449067304,0.9978267873364559,2,1
bootstrap,67,C3,0.9985889584718524,0.9966917521602919,0.9977652473228139,3,1
bootstrap,67,C4,0.9895483062971553,0.9501619176941452,0.9556306945574472,4,1
bootstrap,67,C5,0.9852577560317393,0.8795133767590864,0.9043151993966397,5,1
bootstrap,67,C6,0.9373797125184958,0.8271840889985905,0.8613044807098346,6,1
bootstrap,67,C7,0.8674107103267377,0.7576730891524966,0.8233933720975574,7,1
bootstrap,67,C8,0.8942033558978855,0.8524054118779999,0.866904696963315,8,-1
bootstrap,67,C9,0.9726494346518226,0.7866952858587459,0.8765602664743132,9,-1
bootstrap,67,C10,0.9661831229628505,0.4608548416863442,0.7974167238183881,10,1
bootstrap,67,C11,0.9479861315081956,0.5681618758081398,0.7084972639321537,11,1
bootstrap,67,C12,0.8390952143376154,0.8166723416320238,0.8639915543693498,12,1
bootstrap,67,C13,0.8484306991202959,0.3658280519346566,0.6756861848300316,13,-1
bootstrap,68,C1,0.9996468919374881,0.9998050821555607,0.9999084179008112,1,1
bootstrap,68,C2,0.9988068408223675,0.9994356488230526,0.9995397291347654,2,1
bootstrap,68,C3,0.9878989645020997,0.9733180180482062,0.9794166477588401,3,1
bootstrap,68,C4,0.9898338290446576,0.9669838069314002,0.9759668808704424,4,1
bootstrap,68,C5,0.9916110461124006,0.9423859579701276,0.9608952526896172,5,1
bootstrap,68,C6,0.9434484769627993,0.8046976611256402,0.817261620448118,6,1
bootstrap,68,C7,0.9354263916503512,0.6499819253882589,0.7286936236682621,7,1
bootstrap,68,C8,0.9464227284532778,0.773696971557594,0.8443759903247411,8,-1
bootstrap,68,C9,0.9432102629550935,0.7127570436699606,0.7930374066826177,9,1
bootstrap,68,C10,0.9316751806036749,0.744987097535143,0.8701239970573513,10,1
bootstrap,68,C11,0.8507745907903451,0.5312793575983465,0.7513256172936744,11,1
bootstrap,68,C12,0.7625098042818272,0.0478015113579613,0.5187846517367484,12,1
bootstrap,68,C13,0.889513019502783,0.2299183402639335,0.5867245484260027,13,-1
bootstrap,69,C1,0.9926903382403047,0.9951337018596823,0.9965807616261962,1,1
bootstrap,69,C2,0.9743317348335396,0.939392398081098,0.953586904761281,2,1
bootstrap,69,C3,0.9792599626454633,0.9137886044511321,0.9514063319599173,3,1
bootstrap,69,C4,0.9724826249290636,0.9335420554427363,0.9516853133945972,4,1
bootstrap,69,C5,0.9682409116626582,0.8478086125168325,0.861460017471167,5,1
bootstrap,69,C6,0.987104126465701,0.9313043424802094,0.953348150029876,6,1
bootstrap,69,C7,0.9778621855458207,0.8577396274921144,0.8906222275938726,7,1
bootstrap,69,C8,0.8908966258594907,0.8019640011977073,0.8394719478292832,8,-1
bootstrap,69,C9,0.8596098913669786,0.574282364226115,0.7486346570292954,9,1
bootstrap,69,C10,0.9157928413135218,0.4791759171312136,0.7566248929746808,10,1
bootstrap,69,C11,0.7921463760414593,0.39892474022334884,0.5577181442408072,11,1
bootstrap,69,C12,0.8249454652241204,0.5764357146324807,0.6781230539665563,12,1
bootstrap,69,C13,0.7902538827115058,0.2640092434327623,0.5750150667637223,13,-1
bootstrap,70,C1,0.9950377263952944,0.9969546589197461,0.9979009661320583,1,1
bootstrap,70,C2,0.9927511748089067,0.9877799184419636,0.9888868091566559,2,1
bootstrap,70,C3,0.989028922311635,0.9677246322491599,0.9739116424735555,3,1
bootstrap,70,C4,0.9437425998204977,0.9440169210575708,0.9464535973907027,4,1
bootstrap,70,C5,0.8980060036022469,0.7105165212118225,0.7750178761465755,5,1
bootstrap,70,C6,0.9908830108387382,0.9792092730705774,0.9854845637914137,6,1
bootstrap,70,C7,0.9381002098006049,0.6226232108553449,0.7209615290018032,7,1
bootstrap,70,C8,0.7942005763780174,0.6531536221648214,0.7126934464925186,8,1
bootstrap,70,C9,0.6649244401691693,-0.04720018003713859,0.3524930567638644,9,1
bootstrap,70,C10,0.8678846213471625,0.6890882122165135,0.7770053100493198,10,1
bootstrap,70,C11,0.8914354449003059,0.8426904583006709,0.902479427080421,11,1
bootstrap,70,C12,0.9125720969473362,0.8488748216954294,0.8770874350648433,12,1
bootstrap,70,C13,0.6491207060757336,0.032280091966092085,0.42116394143410946,13,-1
bootstrap,71,C1,0.998692287614812,0.9992065810949209,0.9994802534341583,1,1
bootstrap,71,C2,0.9983573301677664,0.9988098069865127,0.9991335234179539,2,1
bootstrap,71,C3,0.9932515073426371,0.9759704582721396,0.9815772576754251,3,1
bootstrap,71,C4,0.9565295000074788,0.8892552386227286,0.9076186852963145,4,1
bootstrap,71,C5,0.8801319204953734,0.8489838593625325,0.8602730322564044,5,-1
bootstrap,71,C6,0.8865119863335018,0.7584668079273765,0.8185711880130521,6,1
bootstrap,71,C7,0.80366011368746,0.6010806106059625,0.7074233682862531,7,1
bootstrap,71,C8,0.8916859221185918,0.6727239969569995,0.7769692862750218,8,1
bootstrap,71,C9,0.8496897412723933,0.6119747378860038,0.718374522927714,9,1
bootstrap,71,C10,0.9472015808718794,0.5860894768494319,0.7701854927601729,10,1
bootstrap,71,C11,0.8595443681303544,0.3377799323356155,0.6505232796885526,11,1
bootstrap,71,C12,0.688946682021655,0.47912303851063415,0.7664364353459369,12,1
bootstrap,71,C13,0.6864378165000683,0.1662526914065032,0.5110534908131777,13,-1
bootstrap,72,C1,0.9994467755276623,0.9997536029110533,0.9998142502283397,1,1
bootstrap,72,C2,0.9939681771652208,0.9947735732787577,0.9960151824409373,2,1
bootstrap,72,C3,0.9688432519600935,0.9192574274377359,0.9328560042306995,3,1
bootstrap,72,C4,0.9510635096702713,0.9682547578839448,0.9728185346036193,4,1
bootstrap,72,C5,0.8964739602223311,0.7474850867847295,0.7964784328412559,5,1
bootstrap,72,C6,0.9646220166615201,0.8425158623319232,0.896637143977791,6,1
bootstrap,72,C7,0.9176926429812092,0.7157107829613992,0.7678918112383588,7,-1
bootstrap,72,C8,0.8567023290784511,0.45294142763872935,0.6883096045343988,8,-1
bootstrap,72,C9,0.8283691320569858,0.5425673006415604,0.6615797304214612,9,1
bootstrap,72,C10,0.7787828711630445,-0.10067155105613824,0.4547457695917503,10,1
bootstrap,72,C11,0.7031406614326536,0.6115165843006757,0.7177378904665023,11,1
bootstrap,72,C12,0.8903833279045906,0.8211009259139772,0.8645259642472158,12,1
bootstrap,72,C13,0.9204656397978289,0.7734143821739216,0.811153787451467,13,-1
bootstrap,73,C1,0.9981754917262433,0.9981093273277826,0.9989566550240866,1,-1
bootstrap,73,C2,0.9866360397272499,0.9657434651487204,0.972977100656248,2,1
bootstrap,73,C3,0.9984442800868023,0.9946655195644789,0.9963113638715346,3,1
bootstrap,73,C4,0.9932864225337074,0.9769857041452028,0.9777217308976994,4,1
bootstrap,73,C5,0.7985747703723762,0.6023756093286735,0.675133095949851,5,-1
bootstrap,73,C6,0.7107645300428815,0.61302267091039,0.664232162541735,6,1
bootstrap,73,C7,0.9651097426626162,0.8668976838094057,0.8975324443402372,7,-1
bootstrap,73,C8,0.9403664520272584,0.6494572206787327,0.7590292845854981,8,-1
bootstrap,73,C9,0.9190695605907132,0.648990429486507,0.7120506841304346,9,1
bootstrap,73,C10,0.9203399991675165,0.8602253937529993,0.8690977894860475,10,1
bootstrap,73,C11,0.8533329405262052,0.595372155061952,0.7041625339309027,11,1
bootstrap,73,C12,0.7836824500391482,0.7149781229711527,0.809041804619182,13,1
bootstrap,73,C13,0.6443398472467722,0.4033538908288377,0.5370778117609787,12,-1
bootstrap,74,C1,0.999110288818974,0.9995710999899393,0.999598456940201,1,1
bootstrap,74,C2,0.9964862076600692,0.9960861317745928,0.9969988749257421,2,1
bootstrap,74,C3,0.9889306122617789,0.9692643215614359,0.9777051462621394,3,1
bootstrap,74,C4,0.9955364808164365,0.9794793816434837,0.9886952721829987,4,1
bootstrap,74,C5,0.974583914118581,0.9555905714823602,0.9676920561149019,5,1
bootstrap,74,C6,0.9421220920205006,0.8176367998102403,0.8911140444578086,6,1
bootstrap,74,C7,0.9332958669189416,0.7276741108721353,0.8514589166267882,7,-1
bootstrap,74,C8,0.860966659342787,0.45645733239296926,0.602932938694606,8,-1
bootstrap,74,C9,0.9607550845451741,0.6410752795246158,0.8577515610227543,9,1
bootstrap,74,C10,0.8939971944436592,0.7062671991586328,0.7943646371196434,10,1
bootstrap,74,C11,0.8753454466912991,0.028665534214828044,0.5914483436724532,11,-1
bootstrap,74,C12,0.6314487226785799,-0.17514884221507393,0.3889849703365331,13,-1
bootstrap,74,C13,0.7251190732635437,0.060112699356409324,0.335328609193232,12,-1
bootstrap,75,C1,0.9978610416622075,0.9991758138770298,0.9992467472194143,1,1
bootstrap,75,C2,0.9985257188802739,0.9971894336359947,0.9982339031319577,2,1
bootstrap,75,C3,0.9927178584887104,0.9710563466607524,0.978499924034124,3,1
bootstrap,75,C4,0.9849738331390395,0.9643181790376627,0.971513795818105,4,1
bootstrap,75,C5,0.9622168721645986,0.9544002372345615,0.9610708917537535,5,1
bootstrap,75,C6,0.8768247534942387,0.7433417028378295,0.800024695648499,6,1
bootstrap,75,C7,0.9379630733501076,0.4812452207901584,0.6206448943396143,7,1
bootstrap,75,C8,0.9423013984447793,0.8172274610522966,0.8678193890223089,8,-1
bootstrap,75,C9,0.9588137465544933,0.6119792289137014,0.7711808683931841,9,1
bootstrap,75,C10,0.929259498096797,0.8400564532461419,0.8650165724012137,10,1
bootstrap,75,C11,0.8054901857267266,0.21340274409239493,0.4797799085897996,11,1
bootstrap,75,C12,0.8127258823334025,0.8815490662028577,0.9114410479014676,12,1
bootstrap,75,C13,0.7100787839976814,0.2492613491822639,0.3820205933802246,13,-1
bootstrap,76,C1,0.9752814564693787,0.9863308527375275,0.9876897070420324,1,1
bootstrap,76,C2,0.9677432003954156,0.9307255272405502,0.9447421801300903,2,1
bootstrap,76,C3,0.9939698853764551,0.9837908612067383,0.9858710882137857,3,1
bootstrap,76,C4,0.9885738823027794,0.963063607316431,0.9752661680347,4,1
bootstrap,76,C5,0.9743230602629986,0.7431714451122226,0.8244596889254575,5,1
bootstrap,76,C6,0.9651499374350407,0.8503433179836076,0.890758638328724,6,1
bootstrap,76,C7,0.8649248707843432,0.43208545670336224,0.715694588888093,7,1
