persona,component,retained,consensus_score,qwen_score,llama_score,gemma_score,heldout_qwen_score,heldout_llama_score,heldout_gemma_score,supported_consensus_axis
engineer,C10,True,0.0311338140043208,0.3495546423341511,0.5894113986166043,0.5143780498282471,0.2826617470660629,0.6660374454451583,0.5674660487436177,False
entrepreneur,C10,True,0.0072115237657801,-0.13149431601733,0.3237352006917305,0.1120074897342766,0.1895441195908578,0.4416577762379479,0.2010096726690102,False
evaluator,C10,True,0.0656963898728343,0.8396286463025026,0.966957986875714,1.282002914902616,0.732120423216591,0.8270280695698101,1.1996800229214557,False
evangelist,C10,True,0.0580552328145471,1.5651092725635165,0.5625505990947414,0.7125925621411514,1.802093312009761,0.6572672781361951,0.7567410478779946,False
examiner,C10,True,0.0571413745049103,1.315392773188602,0.7096138022482544,0.737651406589124,1.57007569031933,1.0256728942228546,0.7032493547767821,False
exile,C10,True,0.0175404928932353,0.5932195203919747,-0.0524281621008987,0.339610849111042,0.3350453364949055,-0.3618815742153429,-0.1091242749951601,False
expatriate,C10,True,-0.0337439322404822,-0.5713050447723645,-0.5265182823729402,-0.5047728194720481,-0.5066665513049351,-0.4797541246704054,-0.3380133583804209,False
facilitator,C10,True,0.0326156550737691,0.5463314392802421,0.4684240320219685,0.5348977773651545,0.4025066453333254,0.3024152073533764,0.3670503062258085,False
familiar,C10,True,0.0054512660815341,-0.3155354826433406,0.2214764355990727,0.298287528856673,-0.259373982432949,0.2321016058480755,0.2468280248784737,False
fixer,C10,True,-0.0528151539948389,-0.7497674212073093,-0.7251287468360642,-1.0190455848710764,-0.8760567427320856,-0.9939531968590972,-1.3739215728710936,False
flaneur,C10,True,-0.0395919228997689,-0.8460392095647408,-1.0015402158773157,-0.0414106873192679,-1.029740156068088,-1.0336093999477067,-0.2661253799405091,False
fool,C10,True,0.0860254612547008,1.587035098083322,1.2286112710329815,1.289808805794099,1.403893553745003,0.8771256606797353,0.600772185620508,False
forecaster,C10,True,-0.0118880962393312,-0.7937013674936036,0.1958600068322399,-0.0523382825110118,-0.8738567687767324,0.2858295954639503,0.0850360487221153,False
futurist,C10,True,-0.0486652281780476,-1.2530428789278547,-0.2359341062137318,-0.8925836105130016,-0.9310475515416816,0.0446542254446456,-0.9785533015446408,False
gamer,C10,True,-0.041232127323182,-0.3607039283179576,-0.909116110931617,-0.6380398097365808,-0.1524217192194076,-0.7782320619797524,-1.1134834446289184,False
generalist,C10,True,0.0137983862607388,0.414893400273729,0.220595560043471,0.0419159578327836,0.3301249182892288,-0.0310985983973638,-0.6734775549616038,False
genie,C10,True,0.0837028663972821,1.3040802977780694,1.2981116260199803,1.359482430731518,1.1479431211452795,1.0958079322553171,1.2439027738217816,False
geographer,C10,True,-0.1190774313367484,-2.2964974554190323,-1.7627730871702398,-1.6336987612188234,-2.2540881345427484,-1.7579715799995863,-1.791163070473556,False
ghost,C10,True,0.0289609264091566,0.5178197829318187,0.7185511302606818,0.1334648938558238,0.8981097872025567,1.0928591583327032,0.3711743138060159,False
golem,C10,True,-0.0074429783965642,0.1432930661266209,-0.2079109856404295,-0.2527139626771327,0.1818811734686124,-0.1348454186615513,-0.1705360039540688,False
gossip,C10,True,-0.0642841039613064,0.0210260992664652,-1.9207964805835096,-0.986152514377582,0.5148546388932211,-1.2348978116833464,-0.3085934553518575,False
grader,C10,True,0.1052159763250778,1.6626581135621477,0.820359454874824,2.5270669956943057,1.3862348316301785,0.7644894592133955,2.213596936413576,False
graduate,C10,True,0.0253810015293273,0.3769380579175067,0.4960879439402016,0.322541700466212,0.4958310933933777,0.5736971108640198,0.3104724477301365,False
grandparent,C10,True,-0.0808528396872243,-0.8484209425910232,-1.480431912833498,-1.43980712989134,-1.322256313923379,-2.1286463866505874,-2.23405841432312,False
guardian,C10,True,0.0193990741323432,0.1111916251733162,0.3618324874653409,0.4196279688627104,-0.091111383955039,0.1933190474026497,0.2221956965601634,False
guide,C10,True,0.0577262986211679,1.017086300287732,1.0185197531403234,0.7068958684113644,0.9021307962083108,1.0854835418885482,0.5023294811023752,False
guru,C10,True,0.1153372117420205,1.8577282005185776,2.0351889436221944,1.5651835942342158,1.8756956140588208,1.920251327379088,1.332190872044458,False
hacker,C10,True,-0.0521979735906099,-0.8454338920263159,-0.3654238309698603,-1.2785873649025674,-0.9326583266549532,-0.4805009980381519,-1.2220528280388754,False
healer,C10,True,0.0597342846631266,0.8136815255254521,1.219495500093535,0.7698294331585182,0.8265728898199477,1.3849604627677925,0.938056085350835,False
hedonist,C10,True,0.045638434354221,0.6096983873725357,0.3984525995990294,1.1498964583552231,-0.3734599014938649,-0.9795511025378636,-0.1552261447680583,False
hermit,C10,True,0.0652850377784052,0.9216812507881404,1.4526319940567909,0.6891031578653779,1.0499733704111376,1.538003388259168,0.7210820894017028,False
historian,C10,True,-0.0738003328249641,-0.9683446440704864,-1.3002537308069164,-1.1968646849514304,-1.2257225617436902,-1.674832224248126,-1.6997297500793132,False
hive,C10,True,-0.1265111195589221,-2.8425730487724965,-1.4733115784738473,-1.7953782336037647,-3.129412684193555,-1.7312930781032574,-2.1747172161790576,False
hoarder,C10,True,0.0153039217431256,0.6181388923798635,-0.3189634940440827,0.4905130740804894,0.3185225952685645,-0.6456737767183496,-0.6295067767934492,False
homunculus,C10,True,0.0033380550559827,0.3721336490224897,0.0558537701087105,-0.2308273891190889,0.4904695049716991,0.2620398870512063,-0.0651675277915421,False
hybrid,C10,True,-0.056732796027251,-0.7159501444877232,-1.007240246479203,-0.9370754909904466,-0.1342047475849715,-0.2553130043659588,-0.4495462459218832,False
idealist,C10,True,-0.007275197906908,-0.0255797685573678,-0.1023835260160282,-0.2059485466853385,-0.1092656143099891,0.1430314059230543,0.0116402056279967,False
immigrant,C10,True,-0.0883822055061417,-1.264022607158986,-1.598274830540238,-1.2993189603805513,-1.2938994667203934,-1.611356075126143,-1.2950057725059838,False
improviser,C10,True,0.0137207963496369,0.5126734822578938,0.0005364356848764,0.1800449771771005,0.0551368340943817,-0.5789426457180666,-0.5636016743645155,False
infant,C10,True,0.0629774144988948,0.1158112491905543,0.7281693179500481,2.038866376197379,0.3582793089253689,2.0307393705761245,4.233937322046288,False
influencer,C10,True,0.0056817208529431,0.3771539900924189,-0.1409277185171026,0.075841513793312,0.2386582586235305,-0.274686459664251,-0.1084440749330107,False
instructor,C10,True,0.1174208739201855,2.2393120090195846,1.8226800934121885,1.5458376998062056,2.2198100368834184,1.7004952630313983,1.532137997831713,False
interpreter,C10,True,0.0265280130259638,0.7313524849309276,0.3009897203285843,0.2660033048967165,0.6958177625437274,0.1458476822998915,0.3412920577559862,False
interviewer,C10,True,-0.0248994729917078,0.7882074420509829,-0.4854169531787951,-1.3335343011245846,0.3374081732563692,-2.150793133344061,-3.57251830246944,False
jester,C10,True,0.0942377646083018,1.0580184733939215,1.628896480659149,1.7173769751131984,1.182037128825049,2.2221075380049315,1.8609325190183208,False
journalist,C10,True,0.0075850785316428,-0.1885976120530539,-0.1322860507126345,0.6506339012586164,0.1099119035906069,-0.0984117347972337,0.8326071982973349,False
judge,C10,True,0.0295527405227864,0.3352639935568925,0.265600885352893,0.7889924511739266,0.587798344666335,0.5825714330828162,0.8374552953600517,False
lawyer,C10,True,0.0441846434337154,1.091471726381922,0.3292125260642601,0.7320624062238903,1.5159339315164369,0.7259048706672067,1.0172711237806789,False
leviathan,C10,True,-0.0063132171066146,-0.0682276701867839,0.1483621727931941,-0.3835316824811567,0.0475378574359057,0.1027952730692779,-0.3331048148382603,False
librarian,C10,True,0.0068595592300277,0.2581353608284432,-0.0903719119294455,0.1820977914852706,0.1585974915237076,-0.2324974750553339,0.0571801864885041,False
linguist,C10,True,-0.0697179038026768,-0.8335000296247055,-1.1602100158983266,-1.2723667256532656,-0.772324686136591,-1.156907471022486,-1.468486247335265,False
loner,C10,True,0.0338737022576546,0.0764718859673529,1.0686712082017624,0.384404547013683,-0.4428304740071585,0.4475657818284714,0.0257930530179298,False
luddite,C10,True,-0.0891828290062633,-1.0786591492640354,-1.4176328617339915,-1.6854262094912844,-1.573469042211571,-2.314065367672626,-2.4769197018455436,False
marketer,C10,True,0.0065343195909003,-0.4294423264624497,0.2696411162099527,0.3981769402744314,-0.397644133845691,0.2764241089231118,0.3214880687833543,False
martyr,C10,True,0.0450061406933629,0.8264402350443448,0.2672051613550856,1.0663860444304838,0.7379175368024948,0.1539623178425572,0.909142120372994,False
mathematician,C10,True,0.0255323088396855,0.9477986998980792,0.1649100570587165,0.1710522869954979,1.133418473817646,0.0466510778265793,0.0891853598851848,False
maverick,C10,True,0.0322620238286835,0.9937636967152176,0.7456775660815866,-0.1604297899388363,1.256014423219866,1.2131250845497925,0.4375973038758702,False
mechanic,C10,True,-0.0685173595481425,-0.3186783277961295,-1.4183962333915487,-1.4019456639338788,-0.4841596325468931,-1.7663851135659123,-1.8523070472001053,False
mediator,C10,True,0.0117984332691074,-0.1313417207307047,0.3308715765357295,0.315216654134829,-0.1594974347626871,0.2207711394891588,0.2038053999815469,False
mentor,C10,True,0.095333505798714,1.287533800508998,1.5775875345301065,1.6194165703304713,1.3355519536654077,1.4166216367749112,1.199772919610539,False
merchant,C10,True,-0.0860973133519676,-1.6859738442890349,-1.210243681852128,-1.2253050142144577,-1.3611517334582652,-1.005699439265637,-0.9059664779273152,False
minimalist,C10,True,0.0616152043336816,0.756858890881487,1.3918075466730762,0.7279702462324362,1.1640247463575686,1.8160362209148913,1.009414525297753,False
moderator,C10,True,0.0063651873762223,0.436389481602865,0.2567894522048031,-0.3558294729273955,0.2757993417551279,-0.0192769066814048,-0.5991406577302884,False
musician,C10,True,-0.0268964093195995,-0.333493287111778,-0.7203629091549627,-0.1984435653277028,-0.3626155335224965,-0.7161985668048417,-0.0864120979593325,False
mycorrhizal,C10,True,-0.1655217598622703,-2.329301616212775,-2.524781924414554,-2.9508822018033607,-2.442729383104641,-2.7565571204200103,-2.759172870329657,False
mystic,C10,True,0.0790483670445741,1.122841609791547,1.33060821387807,1.2710524781601629,1.275707887995528,1.5338567358217854,1.487664867563434,False
narcissist,C10,True,-0.0558789288056243,-0.7872069329415334,-1.2334203312895893,-0.6015471749281774,-2.194305694929897,-2.543052183861084,-2.0046642953175926,False
narrator,C10,True,0.022154103629949,0.2928549800098595,0.0118141515851922,0.7486364166093065,0.3145770775931925,0.0810851010970161,0.6946982528441892,False
naturalist,C10,True,-0.1395607190544733,-2.1523252183013777,-1.862748779221824,-2.5978163552410445,-2.1218172510305853,-1.8088233084644696,-2.53261229981189,False
navigator,C10,True,-0.0038408160947712,-0.3824463933717044,0.1770174496007952,-0.0239336919860869,-0.4220703000155914,0.170020099768482,0.1318338884415653,False
negotiator,C10,True,0.0070350029465099,-0.1244337348974906,0.0085570142236129,0.4234935624614308,-0.2188073996908142,-0.041287673496493,0.4734763681988425,False
networker,C10,True,-0.063596793940473,-1.3625183140265604,-1.0943600717254467,-0.5951708127970637,-1.2762107652317711,-0.8075996251342321,-0.6487645913509433,False
newlywed,C10,True,-0.0570843642005266,-0.6082159562694406,-1.09305626955808,-0.9590272792506628,-0.4574065324272314,-1.0626014847287302,-0.9088661860414614,False
nomad,C10,True,-0.0044791842363551,-0.0297658331441927,0.199338492273861,-0.3857092004443623,-0.367378462805411,-0.2249148059402246,-0.9530195424434592,False
novelist,C10,True,0.0282195483556903,0.5379086155339327,0.1133773772151946,0.7073317661462998,0.455278733612861,-0.0964422959700976,0.4751991161002623,False
nutritionist,C10,True,-0.0090351974228499,-0.0180513296916456,-0.1034595942645545,-0.2922935514442815,-0.1158327211246284,-0.2087169341902062,-0.5123860073822418,False
observer,C10,True,0.0148609724687475,-0.37674141441956,0.0921256216945807,0.9179596656455776,-0.3734065757071964,0.0186625081078044,0.7283941751734067,False
optimist,C10,True,-0.0304156110675308,-0.908333371862907,-0.0704909802707666,-0.5276054083868509,-0.710132798905799,0.2777004026668897,-0.2179042638588977,False
oracle,C10,True,0.0332180478173443,0.3803861700494514,0.683564479166896,0.4857576754861432,0.4205692963879233,0.6379631720145029,0.6369344173712842,False
organizer,C10,True,0.0732713766211678,1.064997689102758,1.2718460012324733,1.1171433528696026,1.0852746232118378,1.481834087825145,1.152530246448619,False
orphan,C10,True,0.0017787267664843,0.4127161788846205,-0.059195876833195,-0.2191386293363505,0.5045182587303704,0.2197847338190265,-0.015913868822957,False
pacifist,C10,True,-0.0130415715147428,-0.7882611764122807,-0.4884927925243479,0.5972918107842952,-0.867698422574054,-0.7009324435804418,0.5043349848590777,False
paramedic,C10,True,-0.0207382886060813,0.063986899882185,-0.3539136155036965,-0.6430053672352407,0.5620533851351709,0.013774518113797,-0.3067756900290512,False
parasite,C10,True,-0.1118705438304969,-2.1511360987675827,-1.54743045625584,-1.6527245788083702,-2.1340906346083317,-1.544072342499323,-1.5800956933164885,False
parent,C10,True,-0.0003738452000428,0.1822312602652976,-0.0368858731488349,-0.1389025847717155,0.1987165539540566,0.1482861516267312,0.1767530498879061,False
patient,C10,True,-0.0047913524109247,0.1044188401265034,-0.4480893566442997,0.1514652998335788,0.4098220660775284,-0.1697031204297555,0.5263882362011416,False
peacekeeper,C10,True,0.0018463434598437,-0.5479292392732984,0.0169900071613414,0.5479097470853799,-0.5936528570236823,0.0325083575862462,0.1899383519528882,False
perfectionist,C10,True,0.0433816776296628,1.105803027542808,0.1405199766221195,0.8776481128245296,0.9878035907835993,0.0432576354183783,0.5432549242265124,False
pharmacist,C10,True,-0.0010909970958192,-0.054802272773605,-0.0735810478604056,0.0740119197956983,-0.2900668369199359,-0.2387572979584251,-0.1643538967585852,False
philosopher,C10,True,0.0750706101080233,1.0403294003336507,1.2989799562529756,1.1933909280330144,0.9320082104647344,1.1484342474911122,1.0200356979482317,False
photographer,C10,True,-0.0063715426988823,-0.1473527610918096,-0.2613474084184413,0.1067014818411502,-0.182472744482227,-0.2969393059906083,0.3106372121603296,False
physicist,C10,True,-0.0420169315821698,-0.7437926426570796,-0.6873413998566992,-0.5672829024422721,-0.5071104354859344,-0.448691104856548,-0.4660278354737693,False
pilgrim,C10,True,0.0753322775068225,1.106495792009381,1.3865356981703938,1.056866193826098,1.1596037001872097,1.338668467167219,1.1294889849414835,False
pilot,C10,True,-0.0493877396165312,-0.868943663803084,-0.7832063243096533,-0.6970163461756085,-1.1207803019607212,-0.7989980174863885,-0.7744028124332438,False
pirate,C10,True,-0.0289589509460155,-1.0100473441537692,-0.0223951475324716,-0.4211773589895556,-1.143941209440334,-0.0053680079550733,-0.7528369497764369,False
planner,C10,True,0.0880886793689106,1.399460851536265,1.2777704015081086,1.498320588884923,1.5446934211719934,1.5951759681577669,1.6634924185814526,False
playwright,C10,True,0.0554945027610193,1.467495715898809,0.1033369122179048,1.1552559619117284,1.3509905276119585,0.0437370192057036,0.8159258390864855,False
podcaster,C10,True,0.0097140842922363,0.8832372937205601,-0.2075424206640632,-0.1140009898015863,0.7538668440384213,-0.4100921580207021,-0.3645019456479429,False
poet,C10,True,0.0478767295083277,0.3035941109853232,1.0357359097944256,0.8625035567568481,0.2894858229565644,1.1087683805774085,0.9731906242799429,False
polymath,C10,True,0.009259086380813,0.3917987420520954,0.4672038673164041,-0.4012681736226844,-0.0778214256497921,0.2759121197034734,-0.7294576419455664,False
pragmatist,C10,True,0.0170983654355802,0.4440034854013637,0.0557303883948424,0.3383945741575263,0.6253525922540709,0.3946381652893087,0.6729932306833033,False
predator,C10,True,-0.0518095830228391,-0.8882323078476426,-0.6202307835678491,-0.9598162451758336,-0.9345378559910028,-0.4157878846234595,-0.8108122632282401,False
presenter,C10,True,0.0347052812294806,0.8076003992721045,0.6378828316426217,0.2265409191722426,0.8965567029121568,0.5926610612480517,0.2591371502253873,False
prey,C10,True,-0.0412160420789675,-0.8503048626825119,-0.4064158548021924,-0.7274395912234294,-0.4231481597628923,-0.2755081876896837,-0.4453791119237241,False
prisoner,C10,True,-0.0059793912241512,0.0321655389020601,-0.1876270686712637,-0.1089617428753304,0.6433576197200623,0.7678999157036764,0.7411031526599696,False
procrastinator,C10,True,0.0399903100584269,0.8414589085436514,0.0560817159908266,1.0410185495773532,0.7490108774446947,-0.117670812048392,0.5865561331265022,False
prodigy,C10,True,0.0214481248928078,0.517855248208252,0.2109464186146184,0.3129942772648222,0.221237425405054,0.1658323679229536,0.1350876586811206,False
producer,C10,True,-0.0037038796724217,-0.4282180349916628,0.0201807698109424,0.1846254064830074,-0.4167068690387797,-0.0318974894070773,0.1356253385740864,False
programmer,C10,True,0.0100789958540862,0.2949858850229984,0.4750686879766366,-0.286805940766912,0.3806995086110989,0.4583067808582465,-0.3606068120182134,False
proofreader,C10,True,0.0143759100807554,1.6393453892702257,-0.172280508938872,-0.5995583674926498,2.140131148585504,0.0025986616536112,-0.7577106142715182,False
prophet,C10,True,0.0802046972477037,1.457444820393494,1.20631961007748,1.1591273839149367,1.2863761263979805,0.9421514193660672,0.9990808889626104,False
provincial,C10,True,-0.1908882772421116,-2.6218830591301026,-3.1929648325614797,-3.1688687109462204,-3.0813681105209247,-3.829771353664971,-4.105409029798585,False
provocateur,C10,True,0.0457730686754836,1.0132800394673316,0.9097533194800208,0.2735392993589562,1.065764461037266,0.7041397002368428,-0.0331806227201411,False
psychologist,C10,True,0.0806369100028525,1.0369036390019415,1.348459449485246,1.4009630013325098,1.2600330652365548,1.6699087421931211,1.9859566064003211,False
publisher,C10,True,-0.0013279005948899,-0.5397515242672316,0.12827053609655,0.2798865148466739,-0.3590230874310542,0.4123776198668919,0.4870260493942548,False
purist,C10,True,-0.0619274502380468,-0.6639407750746248,-1.3249366745631994,-0.8929459613043331,-1.199471302145689,-2.0073562500630615,-1.1480384120855012,False
realist,C10,True,0.0527327084155809,0.6343312699322582,1.2268753216304515,0.5978820733855653,0.7098883631121491,1.4197401193901082,0.8284380037070948,False
rebel,C10,True,-0.0036441009787653,0.3210866241088268,-0.0529116880752255,-0.3943767285200175,0.1339876694056228,-0.2108362571491296,-0.5414305684061116,False
recruiter,C10,True,-0.0057954896555558,-0.8794055319012274,0.1500188684683193,0.3501175498388556,-0.841391517801429,0.2060760155961202,0.212633958290267,False
refugee,C10,True,-0.0325676602387419,-0.3632806325170299,-0.927894145736058,-0.2183292619952907,-0.4948231201921744,-0.9989539370436556,-0.3537780457230485,False
reporter,C10,True,-0.013440556750696,-0.6344475734794102,-0.3073684269485652,0.2568129420780713,-0.3808582244407846,-0.1225214343289778,0.4833818382875932,False
researcher,C10,True,0.0516222319791784,0.7383801638139954,0.8200223332189014,0.8761443227597718,1.1014077870685712,1.2961221867724886,1.3565818682764783,False
retiree,C10,True,-0.0250204634146225,-0.3971668094625624,-0.2922048835818564,-0.4989808294950694,-0.1390672623270274,-0.1408713489091298,-0.1674985062063752,False
revenant,C10,True,0.0507522350579764,0.991115680442097,1.0164004896177723,0.4114843402456155,1.1260352319897653,1.2098927739861711,0.4777929850050115,False
reviewer,C10,True,0.0587843198291283,0.574309217759742,1.1730651060623531,0.9841632362886772,0.7371217884823383,1.3034529093407077,1.1272577300251183,False
revolutionary,C10,True,-0.0585893552950916,-0.8077841040427749,-1.3332513853336971,-0.6048198371228345,-1.2073489829320558,-1.8039572678234297,-1.09207806450068,False
robot,C10,True,0.0446903656345162,0.4323056938138596,0.6941725181807619,0.9562787569311278,0.3064565566936664,0.629016982120498,0.9318628533413524,False
rogue,C10,True,-0.0283447734915493,-0.449499199992216,-0.2323000601031727,-0.6677122868458263,-0.2901709876855114,-0.058151476360043,-0.4341427078116544,False
romantic,C10,True,0.0181297485365918,0.1988027801737584,0.3274258104820039,0.3200271386498484,0.3632263145785911,0.370885523566638,0.5268588453419648,False
saboteur,C10,True,-0.0525740312709891,-1.3356675941887752,-0.57368910085583,-0.6505459747260156,-1.2819127543770217,-0.4156647176463011,-0.595634034485532,False
sage,C10,True,0.0647330848010907,0.846432815810443,1.3444427560859646,0.8415874112792767,0.7011682810151755,1.3433600386703128,0.7564178575757178,False
scheduler,C10,True,0.0135853432095007,-0.0433445574637976,0.449114676225322,0.1978898092907553,0.2089154899649343,0.684951525938465,0.4079947104001126,False
scholar,C10,True,0.0197176146825837,0.2728693088022808,0.0701522991733085,0.5939352692715631,0.0425252578372924,0.0183102183992634,0.4309344713446784,False
scientist,C10,True,0.0376612663402638,0.6226187043794563,0.3890353212115969,0.7818309459093026,0.5691023401889436,0.2926192055164609,0.6674044805400673,False
scout,C10,True,-0.0236887188706577,-0.4113228322517704,-0.240328073500994,-0.4790067622714899,-0.5606606393764131,-0.2159176346402604,-0.4907196949361822,False
screener,C10,True,0.0287994625625203,0.4472264525966131,0.5620775011331136,0.3497143693995005,-0.1639468707097279,0.3269488888430003,-0.4139902863148221,False
secretary,C10,True,-0.0094691727672536,-0.6812421545680657,-0.2454890111422268,0.4163420254490461,-0.7590160996925067,-0.3060166764136813,0.3693434745215166,False
shaman,C10,True,0.0126375083724404,0.3136402622079379,0.1052857824295134,0.1965985785056471,0.2211641656481152,-0.0464213631255205,0.171367420892208,False
shapeshifter,C10,True,-0.0101415851454808,-0.3067731016731506,-0.0510433065596053,-0.1440300629765667,-0.545598475440826,-0.1765332953778854,-0.4532376028804807,False
simulacrum,C10,True,0.0099429682151342,-0.0274280618849552,0.2980415308534746,0.1727584406467822,0.1553493479493386,0.6179496211425834,0.7529411416546268,False
skeptic,C10,True,0.0793135887461285,1.139519295252272,1.435444665775489,1.160240794694734,1.3448753651288836,1.2271305087666469,0.96589738873438,False
smuggler,C10,True,-0.0910456943755392,-1.3699751934589277,-1.330907035460369,-1.6051036823914753,-1.4573518232208684,-1.5347064790602012,-1.61954522914281,False
sociologist,C10,True,-0.0698599596431577,-1.7404993103760882,-0.8775722339519463,-0.7754120898205326,-1.9823765938561655,-1.0954354427249513,-0.8341142554330041,False
soldier,C10,True,-0.079118607795485,-0.8783957371235087,-1.4701320156223792,-1.3444899446563765,-1.042389118581024,-1.6310410338545291,-1.4812533114652,False
sommelier,C10,True,-0.071549517450898,-1.1687177865432523,-1.149359358386688,-1.073667678188766,-1.5993621452297808,-1.3342952208455316,-1.65832994550569,False
specialist,C10,True,0.0547121675338489,1.0097125316433635,0.7000101351249567,0.904129582987785,0.9299745836564782,0.6466675147662482,0.9150858652390574,False
spirit,C10,True,0.0656537768886595,0.8337956220110985,1.4084060764722617,0.8288522400480797,0.8970742720359863,1.3643937572278977,0.7788571208661891,False
spy,C10,True,-0.0541224464466159,-1.3145298132365677,-0.618090764764675,-0.6943250600376336,-1.3015192579467072,-0.578278688413363,-0.67443113130817,False
statistician,C10,True,0.031764582237348,0.6179954784354604,0.507173312196856,0.3928814367558811,0.7891472996847461,0.4550591274896202,0.4555251232108464,False
stoic,C10,True,0.1139180843836894,1.5090880104832545,1.9730532428127856,1.8700498754914503,0.8380206398882997,1.3812285537392628,1.5376427592509827,False
strategist,C10,True,0.059580183420326,0.5792726007680061,1.2200738817750971,0.9677793656891358,0.5703394452585511,1.2758237693608672,1.1285142881611596,False
student,C10,True,-0.0336261252943487,-0.0088755129329475,-0.3618094817166918,-1.1629865269348432,-0.1506675295222918,-0.5827607385459375,-1.8976472650791747,False
summarizer,C10,True,0.0109377360280643,-0.8419878759068824,0.9587694574120412,0.2500297769099128,-0.8942720776047359,0.7155522034001693,-0.1995265366211559,False
supervisor,C10,True,-0.0047913749289102,-0.6362448278795225,0.0341186715019181,0.3027437308934887,-0.3099733473434589,0.3583277666324965,0.5665505160169513,False
surfer,C10,True,-0.0703472666150046,-0.8881767221911311,-1.013722394704614,-1.4047352871375434,-1.3016074928249923,-1.8759255775467916,-2.094477109819093,False
survivor,C10,True,0.0459808254195073,0.9253401112098224,0.8774380687676148,0.3936289368539526,0.9038044116233828,0.910636318099124,0.395080247963662,False
swarm,C10,True,-0.1199241290824332,-2.317728964345693,-1.6602697254545802,-1.759925142427314,-2.488797636962888,-1.85580064028821,-2.019970490006933,False
symbiont,C10,True,-0.1202674255837926,-1.8538541969875155,-1.850471052638236,-1.986009363983655,-1.7224713671889471,-1.4976563002644478,-1.710762051917567,False
synthesizer,C10,True,0.015800899187655,0.1209881974248947,0.3047393136820334,0.3047517111737566,0.1787202392181874,0.2802417015018644,0.418870250262602,False
teacher,C10,True,0.0886961236587059,1.6790791479290954,1.3347016079148617,1.2220928837023528,1.7752566458389758,1.4147010179025985,1.2773514347289534,False
technologist,C10,True,-0.042769630446293,-0.8079590447351195,-0.5377258380911345,-0.7002261696348263,-0.8346948205913665,-0.5982521754609343,-0.6477867219611996,False
teenager,C10,True,0.0066847340871178,0.3380329150413527,-0.2393279943648081,0.2579499175644713,0.3330735743901014,-0.4492493560408921,0.502109704595353,False
theorist,C10,True,0.0101180008561707,-0.1148268709103599,0.4868440786791629,0.062308126033818,-0.0516685909027554,0.522384803677437,0.2551197444381928,False
therapist,C10,True,0.11681444025482,1.957024508593348,1.7372869239157998,1.8538734625471844,1.8566944585682803,1.6625783889400934,1.7931982125429438,False
toddler,C10,True,0.0876220252690472,1.441271105200899,1.064944395259524,1.6601972133135714,1.6462111819220728,0.2798827063312029,0.9895653564722314,False
traditionalist,C10,True,-0.1911139591320508,-2.6579462311658757,-3.628300185197495,-2.697609872430186,-2.1321092920106772,-2.98742870816561,-2.065762072870079,False
trainer,C10,True,0.1072081813534818,2.105668543687158,1.54405976182052,1.481907673272096,2.35156175354968,1.6322984964962464,1.4591741863296248,False
translator,C10,True,-0.0143316471712632,0.7858883110812518,-0.8864979696132583,-0.431437039630624,0.5292881906727634,-0.9240758879838666,-0.6844547915995906,False
tree,C10,True,-0.1053071861379973,-1.2072010907479276,-1.963935965038915,-1.748714833522035,-1.219468393753739,-2.024807823712064,-1.4117946218954094,False
trickster,C10,True,0.1093189999732129,1.5638602475978538,2.0557202610051895,1.5252737849914932,1.449248758958655,2.004404860958315,1.2087262171222923,False
tulpa,C10,True,0.0199451238427584,-0.1702644735042498,0.5792230695724715,0.4669014844458338,-0.0115909637692171,0.644876509100786,0.4431840248234702,False
tutor,C10,True,0.1082588400918375,2.033021026916017,1.5952804759624049,1.5409566586190553,2.2533353855259275,1.757701367380241,1.5383571339251387,False
validator,C10,True,0.0679068423089669,1.198616863754551,0.6952343287257005,1.3495112147576374,1.1834895513871837,0.6269901214615405,1.2359327806078937,False
vampire,C10,True,0.0192171174889229,-0.0340446346060461,0.585157640482276,0.3078288517560563,-0.015761203987437,0.5992000878535847,0.2905196859555294,False
vegan,C10,True,-0.0317746935028733,-0.3402516448514582,-0.6937289006726841,-0.4441509159207801,-0.4987668471120387,-0.9187177695753748,-0.7059256796591195,False
veteran,C10,True,-0.0693392359862759,-0.8779811196104449,-1.1184168258444545,-1.2591516777947789,-0.7311443636804711,-0.8952434791919269,-0.908964984870926,False
veterinarian,C10,True,-0.0401111040870573,-0.3871097210355302,-0.552915864927068,-0.931569245386225,-0.3155902620813896,-0.3908121817480579,-0.9356633401392642,False
vigilante,C10,True,-0.0417230824990326,-0.6718645543481577,-0.4197096918572902,-0.8935218826222,-0.6012301716177543,-0.2003298990532294,-0.669049193008552,False
virtuoso,C10,True,0.0254322308988208,0.6697750278946865,0.2088533824440831,0.3649186711905657,0.936280284047018,0.3550444150055359,0.5793507093646497,False
virus,C10,True,-0.1143328469347743,-2.5785041287277,-1.3955788741317754,-1.547911227815416,-3.015742464173683,-1.8491665896503855,-2.3169762353943253,False
visionary,C10,True,-0.0259364811911731,-0.3968118495049101,-0.1702794073265886,-0.6674036884139782,-0.3517205843988738,-0.1244976999700511,-0.6275421668385089,False
void,C10,True,0.0283903650586881,0.2934865424394892,0.6009718526661801,0.4255799290437518,0.0380291001545933,0.4001524722246914,0.3015648204687252,False
wanderer,C10,True,0.0282384795922798,0.1991606436772539,0.906581898794426,0.1854478181062304,0.0967972722377362,0.8905967501663273,0.4105401450027375,False
