model,lower_K,higher_K,lower_profile_id,higher_profile_id,lower_size,higher_size,overlap_count,jaccard,share_of_lower,share_of_higher,adjacent_partition_ari,adjacent_partition_nmi
llama,9,10,L09_F,L10_B,5,14,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_F,L10_F,5,24,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_F,L10_E,5,49,3,0.058823529411764705,0.6,0.061224489795918366,0.7871960549747153,0.7320240663880626
llama,9,10,L09_F,L10_D,5,2,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_F,L10_I,5,115,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_F,L10_C,5,9,1,0.07692307692307693,0.2,0.1111111111111111,0.7871960549747153,0.7320240663880626
llama,9,10,L09_F,L10_J,5,6,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_A,L10_H,31,29,28,0.875,0.9032258064516129,0.9655172413793104,0.7871960549747153,0.7320240663880626
llama,9,10,L09_A,L10_G,31,1,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_A,L10_A,31,26,1,0.017857142857142856,0.03225806451612903,0.038461538461538464,0.7871960549747153,0.7320240663880626
llama,9,10,L09_A,L10_B,31,14,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_A,L10_F,31,24,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_A,L10_E,31,49,2,0.02564102564102564,0.06451612903225806,0.04081632653061224,0.7871960549747153,0.7320240663880626
llama,9,10,L09_A,L10_D,31,2,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_A,L10_I,31,115,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_A,L10_C,31,9,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_A,L10_J,31,6,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_G,L10_H,111,29,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_G,L10_G,111,1,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_G,L10_A,111,26,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_G,L10_B,111,14,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_G,L10_F,111,24,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_G,L10_E,111,49,1,0.006289308176100629,0.009009009009009009,0.02040816326530612,0.7871960549747153,0.7320240663880626
llama,9,10,L09_G,L10_D,111,2,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_G,L10_I,111,115,110,0.9482758620689655,0.990990990990991,0.9565217391304348,0.7871960549747153,0.7320240663880626
llama,9,10,L09_G,L10_C,111,9,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_G,L10_J,111,6,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_E,L10_H,29,29,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_E,L10_G,29,1,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_E,L10_A,29,26,14,0.34146341463414637,0.4827586206896552,0.5384615384615384,0.7871960549747153,0.7320240663880626
llama,9,10,L09_E,L10_B,29,14,1,0.023809523809523808,0.034482758620689655,0.07142857142857142,0.7871960549747153,0.7320240663880626
llama,9,10,L09_E,L10_F,29,24,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_E,L10_E,29,49,14,0.21875,0.4827586206896552,0.2857142857142857,0.7871960549747153,0.7320240663880626
llama,9,10,L09_E,L10_D,29,2,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_E,L10_I,29,115,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_E,L10_C,29,9,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_E,L10_J,29,6,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_I,L10_H,3,29,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_I,L10_G,3,1,1,0.3333333333333333,0.3333333333333333,1.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_I,L10_A,3,26,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_I,L10_B,3,14,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_I,L10_F,3,24,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_I,L10_E,3,49,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_I,L10_D,3,2,2,0.6666666666666666,0.6666666666666666,1.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_I,L10_I,3,115,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_I,L10_C,3,9,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_I,L10_J,3,6,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_D,L10_H,7,29,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_D,L10_G,7,1,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_D,L10_A,7,26,1,0.03125,0.14285714285714285,0.038461538461538464,0.7871960549747153,0.7320240663880626
llama,9,10,L09_D,L10_B,7,14,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_D,L10_F,7,24,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_D,L10_E,7,49,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_D,L10_D,7,2,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_D,L10_I,7,115,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_D,L10_C,7,9,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_D,L10_J,7,6,6,0.8571428571428571,0.8571428571428571,1.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_H,L10_H,41,29,1,0.014492753623188406,0.024390243902439025,0.034482758620689655,0.7871960549747153,0.7320240663880626
llama,9,10,L09_H,L10_G,41,1,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_H,L10_A,41,26,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_H,L10_B,41,14,8,0.1702127659574468,0.1951219512195122,0.5714285714285714,0.7871960549747153,0.7320240663880626
llama,9,10,L09_H,L10_F,41,24,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_H,L10_E,41,49,27,0.42857142857142855,0.6585365853658537,0.5510204081632653,0.7871960549747153,0.7320240663880626
llama,9,10,L09_H,L10_D,41,2,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_H,L10_I,41,115,5,0.033112582781456956,0.12195121951219512,0.043478260869565216,0.7871960549747153,0.7320240663880626
llama,9,10,L09_H,L10_C,41,9,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_H,L10_J,41,6,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
