model,persona,projected_norm_squared_20,centered_norm_squared,residual_norm_20,projected_norm_squared_full,residual_norm_full,captured_fraction_20,trait_cloud_distance_20,ood,nearest_traits_3d,trait_pc1,trait_pc2,trait_pc3,trait_pc4,trait_pc5,trait_pc6,trait_pc7,trait_pc8,trait_pc9,trait_pc10,trait_pc11,trait_pc12,trait_pc13,trait_pc14,trait_pc15,trait_pc16,trait_pc17,trait_pc18,trait_pc19,trait_pc20
llama,infant,21.810347268263754,86.68133519437308,8.054252785088716,43.2179391099852,6.592677459453623,0.2516152666471568,3.4081084200128013,False,altruistic;optimistic;generalist;inclusive;circumspect,-1.6492964109549608,-0.6990135403812603,-1.1250682922686426,-0.4987836609513781,0.743013904887575,-1.1050649262887002,-1.2685583198382544,-0.8897653322301198,-1.8156354328219537,0.9984651061320043,-0.6146963694726655,-0.6903328640124917,-1.501648745274724,0.3254388005550969,-0.17627667617517997,-2.0314049155930416,-0.8627445388865029,0.5215325016148238,-0.3428242788945593,-0.33549508173616766
llama,influencer,50.89899869454131,83.15223946487122,5.679193672549819,70.07619344583661,3.6160815835700673,0.6121181945561945,4.340392595133917,False,supportive;nurturing;inspirational;patient;earnest,-4.479546900310801,0.2717215339826351,-1.936965796345849,0.6738990982687383,1.5907822503128115,-2.895915007719781,-1.1868071774334767,-0.786874096600323,-0.6020484760374564,1.674392924697109,-1.2260394769187135,0.06059291856532217,-1.2375155112314185,0.05986797368799933,-0.6402567843015293,-1.5593934016181177,-1.8391905213968922,0.5273956490032131,-0.9421132917737441,-0.10171568269614026
llama,instructor,58.73275074368108,87.32473193093476,5.34714701380593,75.03135067758485,3.5061918449152074,0.6725786549237035,4.8546620804814005,True,supportive;earnest;patient;conscientious;strategic,-5.568850742432767,-0.4320885565169856,-0.8850180539039708,0.49825255471141766,1.6978325160672767,-2.601753856955252,-1.1089559264370563,-1.186482760655177,-0.9468926154968889,1.440902561390665,-1.1261010663878166,-0.024739266581384232,-1.4338046057947489,0.1548362894831124,-0.46375028065946705,-1.7950104421609707,-1.8302823864881113,0.56307004649109,-0.7813706576675074,-0.4209706690874661
llama,interpreter,61.02213639925226,90.79829544108709,5.4567535258461906,78.30167065805803,3.5350565459450665,0.6720625767566906,5.058871825835387,True,supportive;earnest;nurturing;generous;strategic,-5.763221210678878,0.2688316425423156,-0.964780875925663,-0.027855438701494442,1.9483769932627468,-2.7394090344212456,-0.9161876581988475,-0.8250223544271635,-0.8246055957597438,1.4923524849215275,-0.9675425877080428,0.14543642282553423,-1.4920660013707494,0.08898960658246732,-0.5019246905696108,-1.6684634437205164,-1.8896174336189102,0.7399573294527543,-0.6264930043273802,-0.581402445898553
llama,interviewer,45.60682712712751,77.69195055151465,5.664373171356839,65.17853128002622,3.5374311684453215,0.5870212654383972,4.417042151165282,True,supportive;earnest;patient;inspirational;serene,-4.481053694302823,-0.16979069606224662,-1.0108176635602284,-0.7092316775178906,1.828193776472228,-2.8179007772777975,-1.4994546562563742,-0.39556283222647226,-0.18003615741736556,0.742400146428715,-1.1404671684857406,0.05753356028936156,-1.388170143609939,0.29424031653341215,-0.4859393432419731,-1.4866413532492193,-1.7445541344641726,0.16278736704664581,-0.787156244111488,-0.4987374788678753
llama,jester,35.04860441088598,70.53848244212453,5.957338166600798,54.93211664099035,3.9504893116086497,0.496872107216691,4.179157067985884,False,curious;meditative;generous;verbose;holistic,-3.02643878196648,1.557018445382903,-0.6912333413670496,0.264759158743104,1.7004911668514375,-1.5444409573776219,-0.7798633883700875,-2.1171518001733167,-0.35119384413027377,0.8470240823690472,-0.5178756342793129,-0.17172299545407635,-1.1446631925793602,0.19015493837291386,-0.3027541559646954,-1.9968280285833635,-1.721170838427011,1.296967716423263,-1.0299146912215422,-0.5295603478217085
llama,journalist,54.643178448949115,85.48717471010531,5.55373714368588,72.68041171425335,3.5786537965905496,0.6391973841017561,4.745079300077098,True,earnest;supportive;strategic;patient;serene,-5.239949170997286,-0.04229367198750629,-0.7145925188529765,0.19454307038862467,1.9148678739629899,-2.8869028806498105,-1.2942377268004772,-0.9401056418386622,-0.6689387596450126,1.3179622974277576,-1.2011871239028609,0.17927273825908166,-1.2517484004672137,0.1569965822310247,-0.5487392627722916,-1.5499000942934402,-1.6592527576656537,0.7179792904856053,-0.8090116593097788,-0.4456702459864874
llama,judge,57.84949416293102,88.43598304170365,5.530505300492228,75.42317498546431,3.607326996023418,0.6541397762905061,5.130658857707742,True,earnest;conscientious;supportive;strategic;educational,-5.572446257001529,0.13813140270743857,-0.2935442905211474,0.05383820542040088,1.6997214517781118,-2.7161862677786255,-1.374107695424245,-1.1393899377852192,-0.6836827200034172,1.4528121239181224,-1.1709102173071113,0.21763998074973018,-1.1883976064152522,0.15801865661784134,-0.33881989931212697,-1.739332929622196,-1.7763603896716762,0.7182697621113523,-0.8327101850550891,-0.5454299670160195
llama,lawyer,55.58611249320468,86.18817153690443,5.531912783450201,72.83810433599731,3.6537743773948494,0.6449389922305472,4.851266991791805,True,earnest;supportive;conscientious;strategic;educational,-5.436130008353682,-0.17449622699666945,-0.46386623969142365,0.3446159228297714,1.8398808031200378,-2.550130367675914,-1.293391756701177,-1.1022309512885304,-0.759970192676213,1.4544438508037738,-1.2483650583475545,0.19360057511243908,-1.2089868070153649,0.12720100585064087,-0.4641381847370193,-1.6469235731353762,-1.686333479727406,0.7250401891134616,-0.7875918738351828,-0.4581995688967878
llama,leviathan,56.05231491530588,96.74192997998047,6.378841200772644,78.11996858444991,4.3153170677866255,0.5794004205508946,5.3902037128667475,True,pensive;meditative;generous;educational;curious,-4.567040388282645,2.291269923274985,0.7593593690858538,-0.8008807853815523,0.9947919266335729,-2.6001459775611497,-0.7067968169467258,-2.0798381581200194,-1.9782909387629481,0.9841569080669503,-1.4071733213883246,-0.33892975242862866,-1.423079561512697,-0.0701437672283192,-0.530506983281294,-1.4132676523283008,-1.9162280117787813,0.4879006872459095,-0.9557523263884186,-0.20336125001186656
llama,librarian,53.845995886276775,85.3012263076302,5.608496270958324,71.63566708048631,3.696695717413578,0.6312452729822039,4.6594279141220865,True,supportive;earnest;strategic;patient;conscientious,-5.401167776437182,-0.04376868371484585,-0.7893719660044192,0.15087585718631538,1.8010506761342056,-2.3951428508263732,-1.2522429898040746,-1.0523109510685933,-0.7375493629404416,1.384305466031488,-1.1233900685883758,0.07588862267403348,-1.3227294358526973,0.11761657158879105,-0.6207778997910949,-1.5614495641373916,-1.7222472199384666,0.6410871152845273,-0.7025400355620318,-0.42890453928119165
llama,linguist,54.09275887154924,88.06569680331904,5.8286308796980615,73.36975061147919,3.8335292084239887,0.6142318840939505,4.80872051766694,True,earnest;supportive;strategic;conscientious;educational,-5.3865964980934375,0.20771276087293028,-0.610348642268274,0.050078894697705795,2.241634318432672,-2.3900953011662427,-1.0770025249008968,-0.5899408357536993,-0.7581733471892126,1.4495564776319212,-1.1565376971733443,-0.003090290771626262,-1.0881632281562212,-0.01112082198555618,-0.642975869889742,-1.5163455052365051,-1.744380571515961,0.798902424813876,-0.7007773774371053,-0.5752760650930674
llama,loner,53.043882388197474,90.71866385270857,6.13797861388512,76.63350814567791,3.7530195452502864,0.584707491661472,4.958847053006083,True,earnest;serene;generous;supportive;patient,-4.135228691642273,0.38394187374308203,-0.6680869132201596,-0.6713776863504529,1.9219101589517904,-3.6665798115254633,-1.2118722145601653,-1.437341025531114,-0.705801469751506,1.3570395978261867,-1.39071691791872,0.021389103373403207,-1.2308390181484965,0.5662830944723328,-0.521924824215713,-2.2179215063812814,-1.5188022850218457,0.4005572325649277,-0.6011489102663026,-0.31155197695743003
llama,luddite,44.995532845867345,86.95571668340541,6.477668086397919,71.91108623196416,3.878740833239732,0.5174534183840989,4.8599831700554335,True,curious;serene;generous;holistic;proactive,-3.1416268909354534,0.9449709622938058,-0.5725997497303787,0.04022997843862897,1.7089767999890881,-3.7867112228758564,-1.5634679747368037,-1.8427189957056391,-1.0084378220569241,1.4619848921721283,-0.8750950302524897,0.021101904345922972,-0.6562711309068698,0.40051420908757907,-0.6721297256464696,-1.3161372471048798,-1.5239244121438635,0.9960772761246359,-0.7041471390772066,-0.5453661343215969
llama,marketer,56.811955241966686,86.97583514668297,5.492165320228105,73.67308277154078,3.6472938427198582,0.6531924085138646,4.692973822523843,True,supportive;earnest;patient;nurturing;strategic,-5.416081899926366,-0.1363394740471482,-1.009247531999336,0.5775308907471196,1.7137044233877547,-2.6387094632255317,-1.0067335188626958,-1.0031209756059112,-0.7107812024039373,1.439212543130624,-1.30589841518285,0.10948069243187766,-1.4906874614569752,0.04146503664558321,-0.6502969939286442,-1.708231977357698,-1.8069194542415388,0.6667372281060736,-0.7059161551785275,-0.34848534621185717
llama,martyr,59.883139116947056,95.71200023899726,5.985721437057542,80.53012179735875,3.8963930040023578,0.6256596766070723,5.70625286535649,True,generous;meditative;earnest;curious;serene,-4.892703495580074,1.5669002592220296,-0.4178197511638504,-0.3400404579110095,1.0695358958060637,-3.720515472128422,-1.615471278287448,-1.4387175141033484,-1.2870477978714971,1.5562090521103187,-0.7353360441603357,-0.20196713021042229,-0.8612724061330743,0.2799779399209418,-0.47565944764510776,-1.564510160180624,-1.7296148726250031,0.5787980382598517,-1.3624183455105454,-0.44356244903724484
llama,mathematician,52.920746917749945,85.90467654128466,5.743163729473043,71.83114966862784,3.7514699615826346,0.6160403490061095,4.815269902017655,True,earnest;supportive;strategic;educational;conscientious,-5.2877252405088,0.3263221764055431,-0.4026166363434019,0.1695959568593123,1.9854127202542458,-2.262728109422434,-0.9590303635495363,-0.8690677992574443,-0.8512757606247926,1.348080980875527,-1.4208265945112275,-0.22557596479466835,-1.0385122526914083,0.005624727264135376,-0.6926058347844724,-1.8672295860823254,-1.868301802330966,0.645531260141161,-0.44113262364746864,-0.4102013374323075
llama,maverick,50.53440016112183,82.02767786747592,5.611887178690791,69.10731473832352,3.5944906633836724,0.6160652291384539,4.8904143619373075,True,generous;curious;meditative;serene;supportive,-4.027054864595535,1.3140167886191996,-0.8850557065144089,0.6999549514829774,1.9932692781489771,-3.4716796367577847,-0.4049481985407918,-0.3242355946107124,-0.7076157355013442,1.5341123614216883,-1.0748208908901264,-0.48140027333998736,-1.3556797591950995,0.3654559218156536,-0.8422641806605985,-1.7346147420145621,-1.718917358243787,0.9039362807012709,-1.0828566083363316,-0.3837303627588786
llama,mechanic,48.05526916787571,84.90240386548427,6.070184074441941,68.3990242157054,4.062435187148083,0.5660059901721088,4.239031185037305,False,supportive;inspirational;nurturing;patient;agreeable,-4.046445494714766,0.0024233278144747267,-1.591819903673419,0.300505260432304,1.8508543515696432,-2.9944991097782117,-1.1778057984259536,-1.2612361157224659,-0.7455580727341646,1.3811842570597757,-1.8998930480980243,0.1372586218565508,-0.7343335648896511,0.16177053048514276,-0.6049052980782802,-1.4640003919788158,-1.8051701410425232,0.9444751181531033,-0.5761531498272238,-0.19367508394480792
llama,mediator,61.25473530196016,91.32404088490642,5.483548630489773,78.52876527539073,3.5770484494224704,0.6707405269019807,5.009130886068789,True,supportive;earnest;nurturing;patient;conscientious,-5.738103501497246,-0.04982855259712306,-1.18663796964319,-0.10130490342322092,1.8776191827116073,-2.852312844088937,-1.1507355302166131,-0.9269404036009611,-0.6742524335436793,1.4047584730382525,-0.9147228179822745,0.1590384441287806,-1.4899969414145198,0.14935254893108166,-0.463451639371858,-1.6291226077613206,-1.8828327127097777,0.6234281134079298,-0.754350528153199,-0.3994121307711679
llama,mentor,60.64153694331996,89.63873210210072,5.384904377867889,77.07393532849251,3.5446857087206207,0.6765104271471373,4.908268667726175,True,supportive;earnest;nurturing;patient;strategic,-5.619553480738513,-0.06548692628891495,-1.1081543975818127,0.40474677486168725,1.7276253994616315,-2.904419019735782,-1.0551715698476907,-1.151140482140399,-0.7183248612015002,1.4941156684820396,-1.1843547653199293,0.14384663871031494,-1.4647942589133192,0.19062049350177815,-0.4375918593772931,-1.7834602967230833,-1.7815976544962462,0.5408968838220768,-0.7044769980413755,-0.34395741608133684
llama,merchant,57.100696368687906,90.17146496745312,5.750718963639695,76.00223863266854,3.764203280215427,0.6332457434211375,4.893293016081437,True,supportive;earnest;nurturing;generous;serene,-5.281707514133589,0.35968195350859766,-0.9148841522817039,0.23087895290138233,1.5690925602804846,-2.8546844613447635,-1.2730759109562713,-1.1935445282040116,-0.5143099597736183,1.3304091800833633,-1.5362132833327728,0.12662810137796623,-1.3656803948880132,0.16888074123715283,-0.6780864762444218,-1.6487536420320363,-1.9575629514707775,0.8039322652806156,-0.6426513531528866,-0.39291722620662795
llama,minimalist,57.25855041665191,92.58439890575028,5.9435552061958985,77.7364461909101,3.853304129554294,0.6184470720055154,4.9201654457877755,True,supportive;nurturing;earnest;generous;inspirational,-4.907776244296555,0.49595964205594406,-1.4176112049235772,-0.43325482601274745,1.3010873722825684,-3.80789097065697,-0.6168996730365949,-1.05278489928723,-0.6105339475615492,1.709907824725595,-0.7927840380655979,-0.13379327109105726,-0.8730494421469004,0.4450740227541922,-0.601773350466881,-2.0873019342294854,-1.7236714486918003,0.3522470114792053,-0.5714622257568261,-0.05737235949475637
llama,moderator,57.62213482490694,87.94713027420698,5.506813547715234,74.98886519415035,3.599759030832013,0.6551906201515512,4.785700743525767,True,supportive;earnest;nurturing;patient;inspirational,-5.514489486541206,-0.17499479454886013,-1.2417469998289827,-0.12391588171257965,1.8318422795350853,-2.7556093549648035,-1.202816989805483,-0.830986593186845,-0.5944632656875676,1.2353464266397869,-0.8862095270766988,0.13383812741089648,-1.5245674442072068,0.13875503058602523,-0.49880625915793425,-1.5556110596444488,-1.9170513963326066,0.5096012310602741,-0.8343094783232037,-0.46086732440147826
llama,musician,56.91236152459173,96.46966198546137,6.289459472869639,79.71858335797428,4.092808159135618,0.5899508752624095,5.022574543777299,True,supportive;nurturing;generous;curious;earnest,-4.9521064275602145,1.441397736463609,-1.4818788921951536,-0.36405002481488,1.280409740051416,-2.958153006167717,-1.046270081877933,-1.2231916118824508,-1.1587659366787575,1.4770828203258575,-1.470584049245763,-0.0714338460226464,-1.3355051423515902,0.21621248726682427,-0.8347554655921787,-1.6692009106507935,-1.6765218118029264,0.8926052024781757,-0.5043942449193062,-0.3666004097535438
llama,mycorrhizal,56.62312285046845,98.2503825811674,6.451919073477205,78.84586602875244,4.4050557944724105,0.5763145278715887,5.2356170760115495,True,generous;supportive;earnest;educational;meditative,-5.417473563798654,1.4967005758264114,-0.4862961333562139,-0.667261147717383,1.3749768619423892,-2.546768498028731,-0.5768485561841504,-1.0940849282688343,-1.1930191533709316,1.3768925522088988,-1.0680013319889106,-0.2602116594238222,-1.2708952629438304,0.19272605495205153,-1.038130134013758,-1.3325831090968727,-2.1129127785287887,0.9163501496491746,-0.2893478200601268,-0.15750197774652339
llama,mystic,72.41031034619324,105.54692238056323,5.756440917300376,92.4977832956426,3.6123592131625872,0.6860485243246449,6.134398877460106,True,generous;meditative;pensive;curious;supportive,-5.725044732854404,2.5448846630257993,-0.47688838639698206,-1.1250731032442496,0.7545967751135094,-3.083054000872792,-0.5727546713733411,-1.6370154644628057,-1.6458906296995295,2.082272318320811,-0.4814586939992972,-0.6620115732709837,-0.8191231098933707,0.831707159908843,-0.580482523914114,-1.503984075806275,-2.5330972216136227,0.3057102322729812,-0.6284153163108137,0.02383243086362867
llama,narcissist,54.877614074762825,93.10329493424472,6.182692039838463,77.32647196021142,3.97200490609381,0.5894271960355515,5.968928128694153,True,meditative;verbose;holistic;serene;proactive,-2.867001879746389,1.0886849540792336,0.09430106193060807,0.7163860270410116,1.8374267892900171,-3.1817195808246934,-2.4312032764242675,-1.6696657583700396,0.05356063831138082,1.9329280169747864,-1.130048273262626,-0.33872425303145337,-2.27499190490184,0.7400499627245006,-0.8887473793407665,-1.8850848620094736,-2.4283454059138325,0.25478100146846416,-1.221088418270646,-0.3197414478234215
llama,narrator,57.35594068243688,89.83176299500613,5.69875620750434,77.23690239996334,3.548923864362659,0.6384817437638998,5.303023027731696,True,generous;meditative;curious;pensive;supportive,-5.022742346922916,2.241932568113454,-0.4645734721035896,-0.4533254221338207,1.0802604332572703,-2.796578491733592,-1.160701598672187,-1.641471368984824,-1.1014712608922763,1.2214735869959803,-1.5358542097529044,-0.09993241073998485,-1.4825496443427748,0.1786501993400833,-0.6044078895213427,-1.5352641284804003,-1.4112666241640113,0.865969567875117,-0.6832683517298832,-0.6451493519048656
llama,naturalist,58.695889009379535,94.00886643277718,5.942472332573173,79.11560068729129,3.8591794134875217,0.6243654586703388,5.094259612309629,True,supportive;earnest;generous;nurturing;strategic,-5.5367399000338695,0.8245579506634051,-0.8643288202720989,-0.22961650353233068,1.700535674208741,-2.8676049677304216,-0.9294565648901061,-1.0585751611149004,-0.9030721184526554,1.6174536899416416,-1.105302024868387,-0.06310774630994712,-1.116276314811833,0.049400738276995745,-0.8430919165407338,-1.417871801396622,-1.9316614180656455,0.9156238108642302,-0.304648093607742,-0.4143958827069825
llama,navigator,58.447278271859766,91.11874043080834,5.71589556928296,76.98001608295749,3.760149511369309,0.6414408056511944,4.902901113650938,True,supportive;earnest;nurturing;strategic;generous,-5.533671271602551,0.21439561189985187,-0.9376134182275955,0.1820987850385542,1.553799725653107,-2.6807916310901074,-0.9829214802185644,-1.1827355780220667,-0.7710025757788727,1.321985642705735,-1.4554453307391397,0.09545871610791776,-1.4087363814065836,0.14509826461427924,-0.5387161059143272,-1.7642123761472233,-1.9710057749204195,0.8067844684697558,-0.5754020863878968,-0.3961712743137952
llama,negotiator,62.17428788608408,93.17012599984203,5.567390601867086,79.92720579133461,3.6390823305481033,0.6673199936016991,5.079113142848867,True,supportive;earnest;nurturing;conscientious;patient,-5.788503665951592,-0.01482685338301959,-0.9756221281008769,0.21825388427234527,1.8068186854238912,-2.790315290066755,-1.1143957858346851,-0.9849741444752678,-0.6702485992737427,1.4626470310998458,-1.1660544661004182,0.2008124565114464,-1.4949027508990151,0.14178933020681544,-0.5646660418980335,-1.7205559511205621,-1.9221841805308792,0.7378469569869132,-0.7093364888482795,-0.3746588986243495
llama,networker,57.77661645039184,88.4703581196596,5.540193288078291,75.40916175387802,3.614027720671435,0.6530618579869059,4.7782854214857124,True,supportive;earnest;nurturing;patient;inspirational,-5.399978465000989,0.10905991456118602,-1.3282326676867207,0.27862028991336063,1.6374826808459149,-2.8403176157589116,-1.186218606348491,-0.8396223512267309,-0.534405222805499,1.569779264412012,-1.2113257211376007,0.1821427520801295,-1.5486999842331097,0.0868455804309177,-0.7827123445476866,-1.5112909139215904,-1.8625725209179134,0.6317402776122902,-0.648182558190425,-0.24686516309079556
llama,newlywed,52.5966441357839,87.1934964433596,5.8819088999725,71.51565300882301,3.959525657769703,0.6032175137047104,4.418535449077889,True,nurturing;supportive;inspirational;benevolent;agreeable,-4.44228195006568,0.09807192128196164,-2.2534641305313547,-0.09676340998695218,1.8057121162034357,-3.086279667476094,-1.4988162475416416,-0.9822147479520993,-0.5078441903139136,1.6482690452494158,-1.1937866902215957,0.1550809016860134,-1.0877362599253955,0.12405594357450861,-0.6145679594475493,-1.5344512706965143,-1.5708060638124604,0.6377422679567752,-0.7148227356288122,-0.17027243338663617
llama,nomad,55.67208857858129,91.74311997252417,6.005916365879805,76.51123198583791,3.9028051433150313,0.6068257608336661,4.832051227191345,True,supportive;nurturing;generous;earnest;curious,-4.907046207293135,1.1529559806948477,-1.3750255266879206,-0.2999268359774505,1.5226976671930714,-3.277937250048922,-0.7388215765065754,-1.2917604686995254,-1.0620697495527385,1.4076858944693451,-1.2533848075131147,-0.21232781561929226,-1.1927080369519891,0.33094712207092025,-0.6959617268574887,-1.5065669646921034,-1.7467190257979262,0.7089388088512582,-0.5033184328842979,-0.4316011143466212
llama,novelist,57.47752723594199,90.90562610779685,5.781703803538785,77.15450777501158,3.708250036443776,0.6322768974472992,5.120768814386704,True,generous;supportive;earnest;meditative;serene,-5.260402326181123,1.455932173145708,-0.6373981470591141,-0.22503770679466267,1.67676992764903,-2.9775172617103487,-1.0545194786879586,-1.2024334380244186,-0.9509451735363098,1.3564880776155248,-1.366279463248135,0.045520676637972976,-1.3676023711068899,0.15440855954672758,-0.5860964345611049,-1.607199707478546,-1.468612944887648,0.8312976716863641,-0.656089197355109,-0.5308054807375009
llama,nutritionist,52.40383787838374,83.91119926847173,5.613141846603201,69.42292963502439,3.8063459687011303,0.6245154202923379,4.455593164207209,True,supportive;earnest;patient;nurturing;inspirational,-5.297196023125516,-0.212385672703172,-1.0744693977423958,0.21816339739391521,1.6952314545031109,-2.556328308618412,-1.1866261007355405,-1.0410601437293534,-0.5976732092233342,1.4129015215289737,-0.9987204457056574,0.06307274472484163,-1.223261673182185,0.09236345892107299,-0.5633350304113525,-1.547410079315807,-1.6501235636894998,0.5890455710173913,-0.6707982707220349,-0.3230340795360451
llama,observer,59.06780218926644,90.53124516249294,5.609228375920034,77.74304693503721,3.5760590357900583,0.6524576358498846,5.130288608206933,True,earnest;supportive;conscientious;strategic;educational,-5.602481884008946,-0.11267612552190467,-0.4515183002512584,-0.15071975979635302,1.935914501576319,-2.7243880293248295,-1.1441731831110584,-0.9511207038320244,-0.7890563632604295,1.4560605092746095,-1.229269042805889,-0.038290681355003235,-1.4676138947867867,0.11402884435542884,-0.4598820337309232,-1.7443700798734025,-1.7933676688726463,0.7191449514463115,-0.7118862036184996,-0.3745377512704844
llama,optimist,60.72192941522539,92.03041037640725,5.595398195051167,79.10453690772155,3.595257079637796,0.6598028756676277,5.144210291729227,True,supportive;nurturing;generous;earnest;inspirational,-5.090032606225388,0.7159314094757291,-2.116768358774844,0.027014952102637522,1.1743086378291205,-3.159890895973974,-1.3869051261301895,-0.8045826833777555,-0.3798767528421134,1.9426729215997045,-1.0079413602115952,-0.2621477559600592,-1.7073241335025084,-0.017136725396784364,-0.5544397138222594,-1.8161108630154015,-1.925292224029622,0.46734147390763814,-0.6387083775437377,-0.16661798700012448
llama,oracle,63.71640068245266,96.11918213858958,5.692344109076411,82.69715289824482,3.6636087728283373,0.6628895425949741,5.808809506598298,True,generous;pensive;meditative;curious;educational,-5.325837994431648,2.3876937615300537,0.0925770844073635,-0.9528265319865641,0.6120810459020771,-2.5163166861129467,-0.5998370719028598,-1.7058497920634008,-1.9167638190493423,1.3162106455007134,-1.2070691371511828,-0.20821113377471023,-1.4095757542038467,0.3690325133088893,-0.5384282079269801,-1.637503441965419,-2.3328012722962033,0.6530311315284287,-0.9005084853109074,-0.27856600653625396
llama,organizer,60.82509384208129,90.4611481924453,5.443900655813256,77.80281487328531,3.557855157136105,0.6723891422722511,5.003912523976282,True,supportive;earnest;conscientious;patient;strategic,-5.6632915718791645,-0.4688632188012509,-0.8122600404819778,0.5094782893034187,1.6644314896792733,-2.5666548046892603,-1.0652225556658266,-1.1763128658819786,-0.9547710665838729,1.4636431687350677,-1.2255021157399795,0.03294417002723776,-1.5170709245722902,0.11165706682204272,-0.5375745402697931,-1.8958654850869012,-1.961970301300991,0.6416247090707232,-0.7894783696392511,-0.31347338536571756
llama,orphan,53.841333882888,87.69682041919417,5.818546771858602,73.04605107423981,3.827632341925535,0.6139485288693975,4.643526066202066,True,nurturing;supportive;inspirational;benevolent;agreeable,-4.052815658489062,0.3757992500723552,-2.128039832578128,0.021320100959909553,1.8393516380205621,-3.7632180076721617,-1.296848798972083,-1.053608993528286,-0.96074210335991,1.6955440069399077,-1.480040660804117,0.02337513664832768,-0.9519868417646168,0.2827103360869217,-0.48202445425689056,-1.506851521323972,-1.3386209301364937,0.7294643652994113,-0.7552980238023854,-0.19036513118599196
llama,pacifist,67.94398916220358,101.78451009368369,5.8172606037103165,88.92454469184543,3.586079391457789,0.6675277908167668,5.68304239455904,True,supportive;nurturing;earnest;generous;serene,-5.836778108965521,0.8054891062589116,-1.4266695500376074,-0.4944922132151381,1.387672923228567,-3.362456962081461,-1.3734480892082623,-0.9876533484425349,-0.849690410925671,2.1812236615175395,-0.11303461368833354,-0.1009026427917204,-1.1347742597698531,0.21401471933208946,-0.8006848199300157,-1.6161721411621717,-1.8354803638905337,0.6899384701963693,-0.9388228341691057,-0.1950224936136566
llama,paramedic,53.203688698924694,87.09825480341006,5.8219039930666465,71.7086214694879,3.9229623161486225,0.61084678239548,4.48465779149539,True,supportive;earnest;patient;nurturing;inspirational,-5.021395135932132,-0.10294347520117451,-1.2253243091180703,0.39275785242696304,1.7147642080955723,-2.8873020221744694,-1.3240333061876446,-1.095567744743863,-0.7824495010329588,1.3858312419347436,-1.2566444728289057,0.20861824931892486,-1.1011206378675742,0.05998091182593526,-0.6296729579762455,-1.5835618007580323,-1.6707340064891973,0.6809311685820096,-0.6581456225225162,-0.3590458534393635
llama,parasite,49.72464650171727,89.27522443197113,6.2889250218343244,70.66568403577358,4.313877651973633,0.5569814785468066,4.8460750526802645,True,generous;earnest;serene;educational;strategic,-4.652431553351755,0.966198373599336,-0.3842435914885909,-0.1287226413346969,1.8931346999617447,-2.595883238012618,-1.01604752915749,-1.1903765809513305,-0.4813578811729165,1.0609601924820307,-1.3781109959243198,-0.2953391963361732,-1.3751282039459327,0.02722156988815119,-0.7396488888170911,-1.8447701786284738,-1.9885816238103493,0.8155262565354257,-0.6273336175410489,-0.10505631540563483
llama,parent,52.594342627089574,84.27306985155516,5.628385845379259,70.25698404764412,3.743806325641197,0.6240943010588453,4.407218247214758,True,supportive;nurturing;inspirational;patient;agreeable,-4.454627153436385,0.09905685765368374,-2.0363263723755596,0.2085985196753114,1.7946823855862903,-3.2149095295464383,-1.460861418811085,-1.1952109082850408,-0.6396287565033876,1.5772039960251092,-1.135128153790184,0.21671012258646802,-1.0437579026421646,0.13352464524328245,-0.4785473151286769,-1.5899806359723352,-1.52472114190737,0.7108722747237766,-0.6623493186170455,-0.25731885454640563
llama,patient,49.96655327747835,82.00457372758032,5.6602138166417335,67.63183839735868,3.7911390544560146,0.6093142248805236,4.3754210885632405,False,supportive;nurturing;inspirational;patient;agreeable,-4.148834106215403,-0.037048362844172705,-1.897644014281199,-0.09677995409165846,1.916811829134413,-3.320088358320135,-1.6637722929353915,-1.0173019759296205,-0.871338709650981,1.4318773845260038,-1.1683531550116601,0.20608192775870027,-1.0246450097122581,0.15555499344085172,-0.5767105812114257,-1.591215333579075,-1.277372325074708,0.5849271124183132,-0.6767002105833217,-0.23306512535811397
llama,peacekeeper,65.83609467696093,96.90492038342157,5.573941666940967,84.04214868218602,3.5864706469223395,0.6793885637227572,5.2886904737054765,True,supportive;earnest;nurturing;patient;generous,-5.955226081564785,0.16194712394322808,-1.2627684138808641,-0.06909765121498046,1.745183546800809,-2.9696852459458074,-1.1987798392651845,-1.0633393121436459,-0.7781448962569212,1.6808016720125505,-0.7750716706479088,0.18321447439418906,-1.4351666770666736,0.13554685865270813,-0.5784169464825399,-1.678980282607707,-1.9317690094050235,0.7522699960521113,-0.7758164394827063,-0.3424535428964832
llama,perfectionist,59.08555326276763,92.01216731121129,5.738171664253663,78.27335152891682,3.706590857148178,0.6421493481717859,5.39059829345802,True,earnest;strategic;educational;conscientious;serene,-5.13973895220191,0.5028487945458365,0.0639101496792293,0.3908289772380158,1.6665391027647314,-2.9802538565273164,-1.715252982423088,-0.9395174552785599,-0.5374868772096271,1.462220531208101,-1.3875707806419928,0.10863731690044458,-1.4060027830084674,0.3902317599932263,-0.6547869312689303,-2.1915991468815648,-1.9512261865276614,0.6143480882203883,-0.8493228047444817,-0.3791134313407634
