outcome,x,y,ix,iy,x_value,y_value,N,mean,sd,se
historical_13,Emotional Stability,Agreeableness,9,13,-0.45556957062221093,-0.4293342021852209,24,-0.3217647079989684,0.6455953526211615,0.13178159951950202
historical_13,Emotional Stability,Agreeableness,9,14,-0.45556957062221093,-0.23367775891723408,31,-0.23516905338839622,0.723991606363396,0.13003273112574767
historical_13,Emotional Stability,Agreeableness,9,15,-0.45556957062221093,-0.03802131564924727,40,-0.26061724365438554,0.7644016668221708,0.12086251571936116
historical_13,Emotional Stability,Agreeableness,9,16,-0.45556957062221093,0.15763512761874,30,-0.14022956310353293,0.6869386477798883,0.12541726433704697
historical_13,Emotional Stability,Agreeableness,9,17,-0.45556957062221093,0.35329157088672725,47,-0.3744055861017212,0.8456661910534454,0.12335309176806769
historical_13,Emotional Stability,Agreeableness,9,18,-0.45556957062221093,0.5489480141547141,38,0.01188519316681223,0.7021603079284147,0.11390544301376127
historical_13,Emotional Stability,Agreeableness,9,19,-0.45556957062221093,0.7446044574227009,31,-0.08716993654178065,0.8918946988091456,0.16018901675569605
historical_13,Emotional Stability,Agreeableness,9,20,-0.45556957062221093,0.9402609006906881,34,0.08072702884094443,0.9408529800041971,0.16135495489783297
historical_13,Emotional Stability,Agreeableness,9,21,-0.45556957062221093,1.1359173439586754,24,-0.07293320194961106,0.9221338478705523,0.18822978348600847
historical_13,Emotional Stability,Agreeableness,9,22,-0.45556957062221093,1.3315737872266618,17,0.01379912555737146,0.8000693727687844,0.194045325396904
historical_13,Emotional Stability,Agreeableness,9,23,-0.45556957062221093,1.5272302304946492,18,0.41094662942866444,0.626289454163723,0.14761784000826333
historical_13,Emotional Stability,Agreeableness,10,8,-0.2700547467306882,-1.4076164185251563,15,-0.4613732067285055,0.9286154173009775,0.2397674697492091
historical_13,Emotional Stability,Agreeableness,10,9,-0.2700547467306882,-1.2119599752571693,12,0.0006938836727229808,0.923603337890303,0.26662131787770166
historical_13,Emotional Stability,Agreeableness,10,10,-0.2700547467306882,-1.0163035319891822,10,-0.5860212989617137,0.758895282018871,0.23998375967354577
historical_13,Emotional Stability,Agreeableness,10,11,-0.2700547467306882,-0.8206470887211954,24,0.03710043255449439,0.8508920727709697,0.17368761703900065
historical_13,Emotional Stability,Agreeableness,10,12,-0.2700547467306882,-0.6249906454532081,25,-0.29876080180597264,0.7795638046807688,0.15591276093615375
historical_13,Emotional Stability,Agreeableness,10,13,-0.2700547467306882,-0.4293342021852209,34,-0.10202206262217674,0.7357336339411571,0.12617727726266495
historical_13,Emotional Stability,Agreeableness,10,14,-0.2700547467306882,-0.23367775891723408,30,-0.331441602600794,0.8866871063615855,0.16188617653440762
historical_13,Emotional Stability,Agreeableness,10,15,-0.2700547467306882,-0.03802131564924727,35,0.0064052911996683,0.6941166511008705,0.11732712819116199
historical_13,Emotional Stability,Agreeableness,10,16,-0.2700547467306882,0.15763512761874,30,-0.24548944401708975,0.8153347945331486,0.14885908629488176
historical_13,Emotional Stability,Agreeableness,10,17,-0.2700547467306882,0.35329157088672725,38,0.07288547423147777,0.6867266149810753,0.11140176741054805
historical_13,Emotional Stability,Agreeableness,10,18,-0.2700547467306882,0.5489480141547141,37,0.19172651300150587,0.6625370629627052,0.10892042220333448
historical_13,Emotional Stability,Agreeableness,10,19,-0.2700547467306882,0.7446044574227009,29,0.2882441348772219,0.8284553229685303,0.15384029136321997
historical_13,Emotional Stability,Agreeableness,10,20,-0.2700547467306882,0.9402609006906881,32,0.0013777854314086374,0.713356131830906,0.1261047395546596
historical_13,Emotional Stability,Agreeableness,10,21,-0.2700547467306882,1.1359173439586754,25,-0.08981037091151707,0.7525899648587943,0.15051799297175886
historical_13,Emotional Stability,Agreeableness,10,22,-0.2700547467306882,1.3315737872266618,17,-0.031217164869121752,0.8189121631933882,0.19861537334996393
historical_13,Emotional Stability,Agreeableness,10,23,-0.2700547467306882,1.5272302304946492,28,0.05352012543970798,1.0146882845819698,0.1917580613753305
historical_13,Emotional Stability,Agreeableness,11,8,-0.08453992283916545,-1.4076164185251563,14,-0.6173190211240869,1.014831782016392,0.27122520239389963
historical_13,Emotional Stability,Agreeableness,11,9,-0.08453992283916545,-1.2119599752571693,15,-0.295694548973798,0.7796410844895434,0.20130246241647273
historical_13,Emotional Stability,Agreeableness,11,10,-0.08453992283916545,-1.0163035319891822,11,-0.12225166960727861,0.8788525510092056,0.26498401434038316
historical_13,Emotional Stability,Agreeableness,11,11,-0.08453992283916545,-0.8206470887211954,22,0.009663807124102307,0.5608266774602741,0.11956864938586732
historical_13,Emotional Stability,Agreeableness,11,12,-0.08453992283916545,-0.6249906454532081,24,-0.28975640875742664,0.6857466651885598,0.1399774518772623
historical_13,Emotional Stability,Agreeableness,11,13,-0.08453992283916545,-0.4293342021852209,29,-0.03260939635831441,0.8636337480243608,0.16037276090049848
historical_13,Emotional Stability,Agreeableness,11,14,-0.08453992283916545,-0.23367775891723408,33,-0.11600797655879512,0.7221601742129085,0.12571195035154148
historical_13,Emotional Stability,Agreeableness,11,15,-0.08453992283916545,-0.03802131564924727,31,-0.19113762255346955,0.7779325700958665,0.13972081420853336
historical_13,Emotional Stability,Agreeableness,11,16,-0.08453992283916545,0.15763512761874,37,-0.04692054529666634,0.5914218769561456,0.09722915764182397
historical_13,Emotional Stability,Agreeableness,11,17,-0.08453992283916545,0.35329157088672725,39,0.19216864465447564,0.7170169064457793,0.11481459347619752
historical_13,Emotional Stability,Agreeableness,11,18,-0.08453992283916545,0.5489480141547141,42,0.17117813810768684,0.6393392984311516,0.0986521955103403
historical_13,Emotional Stability,Agreeableness,11,19,-0.08453992283916545,0.7446044574227009,39,0.05397598014413029,0.7871545271505263,0.1260456011919301
historical_13,Emotional Stability,Agreeableness,11,20,-0.08453992283916545,0.9402609006906881,40,0.18007622509865212,0.694259249433907,0.10977202574250554
historical_13,Emotional Stability,Agreeableness,11,21,-0.08453992283916545,1.1359173439586754,32,0.4588887475640961,0.6060762546971913,0.10714015740313226
historical_13,Emotional Stability,Agreeableness,11,22,-0.08453992283916545,1.3315737872266618,22,0.18818755976424184,0.6611753909070996,0.1409630669780944
historical_13,Emotional Stability,Agreeableness,11,23,-0.08453992283916545,1.5272302304946492,19,0.2450784300889878,0.9526119862323921,0.21854417791539768
historical_13,Emotional Stability,Agreeableness,12,8,0.10097490105235707,-1.4076164185251563,12,-0.23680004186029036,0.7036497718789195,0.20312619260475648
historical_13,Emotional Stability,Agreeableness,12,9,0.10097490105235707,-1.2119599752571693,14,-0.04102187370749234,0.8316566882771691,0.22226959935373022
historical_13,Emotional Stability,Agreeableness,12,10,0.10097490105235707,-1.0163035319891822,14,-0.07976618314997798,0.83612327152508,0.22346334393967213
historical_13,Emotional Stability,Agreeableness,12,11,0.10097490105235707,-0.8206470887211954,24,-0.2800065671832453,0.8442347089396255,0.17232868833742956
historical_13,Emotional Stability,Agreeableness,12,12,0.10097490105235707,-0.6249906454532081,27,-0.11248884864937525,0.5796586912988464,0.11155536715316505
historical_13,Emotional Stability,Agreeableness,12,13,0.10097490105235707,-0.4293342021852209,30,-0.1794302239226471,0.549786394372797,0.10037680333580408
historical_13,Emotional Stability,Agreeableness,12,14,0.10097490105235707,-0.23367775891723408,36,0.011190259625898464,0.6096067821097011,0.10160113035161684
historical_13,Emotional Stability,Agreeableness,12,15,0.10097490105235707,-0.03802131564924727,35,0.058809929038528365,0.48628675546059247,0.08219746407912908
historical_13,Emotional Stability,Agreeableness,12,16,0.10097490105235707,0.15763512761874,33,0.07685391416665577,0.8311983190367048,0.14469305501222587
historical_13,Emotional Stability,Agreeableness,12,17,0.10097490105235707,0.35329157088672725,38,0.2175634306118981,0.6149337944217222,0.09975543403242397
historical_13,Emotional Stability,Agreeableness,12,18,0.10097490105235707,0.5489480141547141,34,0.16658120535740945,0.7722711539460315,0.13244341024811704
historical_13,Emotional Stability,Agreeableness,12,19,0.10097490105235707,0.7446044574227009,30,0.12457720526684006,0.8105899074302605,0.1479927923951927
historical_13,Emotional Stability,Agreeableness,12,20,0.10097490105235707,0.9402609006906881,42,0.08776818688462354,0.67501578565306,0.10415719700356053
historical_13,Emotional Stability,Agreeableness,12,21,0.10097490105235707,1.1359173439586754,25,0.23257449054995072,0.68965844349656,0.137931688699312
historical_13,Emotional Stability,Agreeableness,12,22,0.10097490105235707,1.3315737872266618,15,0.4301776976439156,1.0228465100836317,0.26409783328535213
historical_13,Emotional Stability,Agreeableness,12,23,0.10097490105235707,1.5272302304946492,16,0.2967050489306945,0.9087444092866351,0.22718610232165878
historical_13,Emotional Stability,Agreeableness,13,8,0.2864897249438796,-1.4076164185251563,10,0.3961158083497291,0.8692983346742338,0.27489627037619047
historical_13,Emotional Stability,Agreeableness,13,11,0.2864897249438796,-0.8206470887211954,24,0.10497044924737532,0.7751006046989913,0.15821674840293484
historical_13,Emotional Stability,Agreeableness,13,12,0.2864897249438796,-0.6249906454532081,20,-0.05997164302336975,0.775303036169956,0.17336302920379998
historical_13,Emotional Stability,Agreeableness,13,13,0.2864897249438796,-0.4293342021852209,26,0.0573819380656685,0.6191344379396991,0.12142225309968566
historical_13,Emotional Stability,Agreeableness,13,14,0.2864897249438796,-0.23367775891723408,29,-0.024635354541580088,0.8308942737245141,0.15429319314864956
historical_13,Emotional Stability,Agreeableness,13,15,0.2864897249438796,-0.03802131564924727,27,0.17824903159288508,0.7732499752694926,0.14881202712423766
historical_13,Emotional Stability,Agreeableness,13,16,0.2864897249438796,0.15763512761874,42,-0.13443663014649812,0.7466311857493535,0.11520769314729414
historical_13,Emotional Stability,Agreeableness,13,17,0.2864897249438796,0.35329157088672725,41,0.020882317935844486,0.6905123257882526,0.10783990754880214
historical_13,Emotional Stability,Agreeableness,13,18,0.2864897249438796,0.5489480141547141,46,0.21584855460443086,0.7160142474313794,0.10557054127605911
historical_13,Emotional Stability,Agreeableness,13,19,0.2864897249438796,0.7446044574227009,40,0.25477208149204433,0.7277262914740593,0.11506362971228001
historical_13,Emotional Stability,Agreeableness,13,20,0.2864897249438796,0.9402609006906881,18,0.04255383608951283,0.7904426097400591,0.18630910982866253
historical_13,Emotional Stability,Agreeableness,13,21,0.2864897249438796,1.1359173439586754,27,0.08447901686751334,0.7062300954370104,0.13591404523679101
historical_13,Emotional Stability,Agreeableness,13,22,0.2864897249438796,1.3315737872266618,14,0.2065217982780381,0.8644405222362946,0.23103144753229682
historical_13,Emotional Stability,Agreeableness,13,23,0.2864897249438796,1.5272302304946492,33,0.35273551529792574,0.7466141450710955,0.12996884027734362
historical_13,Emotional Stability,Agreeableness,14,9,0.47200454883540255,-1.2119599752571693,10,-0.23297770719009114,1.192211283648299,0.3770103108481683
historical_13,Emotional Stability,Agreeableness,14,10,0.47200454883540255,-1.0163035319891822,11,-0.13520185540744756,0.6135591247837672,0.1849950366915095
historical_13,Emotional Stability,Agreeableness,14,11,0.47200454883540255,-0.8206470887211954,21,0.023967140270482197,0.5649608559549754,0.12328456605241513
historical_13,Emotional Stability,Agreeableness,14,12,0.47200454883540255,-0.6249906454532081,19,-0.1458746805780469,0.8959139182079762,0.2055367490305333
historical_13,Emotional Stability,Agreeableness,14,13,0.47200454883540255,-0.4293342021852209,27,0.031521456051389014,0.6831623374084167,0.1314746531343211
historical_13,Emotional Stability,Agreeableness,14,14,0.47200454883540255,-0.23367775891723408,22,0.3451563341497147,0.5822013487578465,0.12412574461837544
historical_13,Emotional Stability,Agreeableness,14,15,0.47200454883540255,-0.03802131564924727,31,0.2789234174168129,0.6842900895423076,0.12290212820617501
historical_13,Emotional Stability,Agreeableness,14,16,0.47200454883540255,0.15763512761874,29,0.35593829369696517,0.7306579446129786,0.1356797741166567
historical_13,Emotional Stability,Agreeableness,14,17,0.47200454883540255,0.35329157088672725,33,0.44147309599739615,0.5823993527386574,0.10138271415486111
historical_13,Emotional Stability,Agreeableness,14,18,0.47200454883540255,0.5489480141547141,33,-0.03693420503251489,0.8060897296838734,0.14032221063333078
historical_13,Emotional Stability,Agreeableness,14,19,0.47200454883540255,0.7446044574227009,31,0.4133017126695266,0.6827222844952523,0.12262054210717954
historical_13,Emotional Stability,Agreeableness,14,20,0.47200454883540255,0.9402609006906881,31,0.3480370701161062,0.9035791725789488,0.1622876101961455
historical_13,Emotional Stability,Agreeableness,14,21,0.47200454883540255,1.1359173439586754,22,0.2567786922619853,0.5805362181948583,0.12377073758952076
historical_13,Emotional Stability,Agreeableness,14,22,0.47200454883540255,1.3315737872266618,14,0.2617889943172711,0.7651891075452643,0.204505391180407
historical_13,Emotional Stability,Agreeableness,14,23,0.47200454883540255,1.5272302304946492,19,0.5963554168642244,0.49531270951579015,0.11363252874898137
historical_13,Emotional Stability,Agreeableness,15,9,0.6575193727269251,-1.2119599752571693,12,0.1839506078692927,0.7553044636377602,0.21803761770069338
historical_13,Emotional Stability,Agreeableness,15,11,0.6575193727269251,-0.8206470887211954,15,0.03200177799107944,0.6857175088143818,0.17705149945606255
historical_13,Emotional Stability,Agreeableness,15,12,0.6575193727269251,-0.6249906454532081,13,0.009264120706627538,0.796143215141372,0.22081039883115194
historical_13,Emotional Stability,Agreeableness,15,13,0.6575193727269251,-0.4293342021852209,20,0.3046694371449881,0.6686235794642648,0.14950877750413283
historical_13,Emotional Stability,Agreeableness,15,14,0.6575193727269251,-0.23367775891723408,23,0.2929681636175969,0.6595100208453497,0.13751734556133727
historical_13,Emotional Stability,Agreeableness,15,15,0.6575193727269251,-0.03802131564924727,30,0.22474431824849736,0.8324938779838811,0.151991891985575
historical_13,Emotional Stability,Agreeableness,15,16,0.6575193727269251,0.15763512761874,35,0.22015842672461666,0.6297123568383058,0.10644081552740321
historical_13,Emotional Stability,Agreeableness,15,17,0.6575193727269251,0.35329157088672725,40,0.2686577255484705,0.7405143892857515,0.11708560551357813
historical_13,Emotional Stability,Agreeableness,15,18,0.6575193727269251,0.5489480141547141,32,-0.01370806716245758,0.6913071753238929,0.12220699788861053
historical_13,Emotional Stability,Agreeableness,15,19,0.6575193727269251,0.7446044574227009,30,0.46781250929657753,0.7163719528774792,0.13079102605167442
historical_13,Emotional Stability,Agreeableness,15,20,0.6575193727269251,0.9402609006906881,49,0.27437369211338364,0.6951435676746778,0.0993062239535254
historical_13,Emotional Stability,Agreeableness,15,21,0.6575193727269251,1.1359173439586754,28,0.5085237861001515,0.5585497994271532,0.10555599029494676
historical_13,Emotional Stability,Agreeableness,15,22,0.6575193727269251,1.3315737872266618,22,0.420536105606225,0.6976987800223892,0.14874987970120881
historical_13,Emotional Stability,Agreeableness,15,23,0.6575193727269251,1.5272302304946492,32,0.3859021204100108,0.7369651111217207,0.13027825689301656
historical_13,Emotional Stability,Agreeableness,16,11,0.8430341966184476,-0.8206470887211954,19,0.09214061729934353,0.6912778764380691,0.15859002133152314
historical_13,Emotional Stability,Agreeableness,16,14,0.8430341966184476,-0.23367775891723408,20,0.2355878842669712,0.8038037653270214,0.1797359859841508
historical_13,Emotional Stability,Agreeableness,16,15,0.8430341966184476,-0.03802131564924727,23,0.2510133698214417,0.6089052829317378,0.12696552828676866
historical_13,Emotional Stability,Agreeableness,16,16,0.8430341966184476,0.15763512761874,28,0.27742247982545026,0.5960794621346692,0.11264842988867693
historical_13,Emotional Stability,Agreeableness,16,17,0.8430341966184476,0.35329157088672725,44,0.32598811276320994,0.5999029439408526,0.09043877162188262
historical_13,Emotional Stability,Agreeableness,16,18,0.8430341966184476,0.5489480141547141,29,0.32973338865796314,0.7448652182309353,0.13831799859571708
historical_13,Emotional Stability,Agreeableness,16,19,0.8430341966184476,0.7446044574227009,20,0.2348856623731917,0.6168196107595224,0.13792505795132526
historical_13,Emotional Stability,Agreeableness,16,20,0.8430341966184476,0.9402609006906881,26,0.422023744722521,0.609953339915502,0.1196216916388553
historical_13,Emotional Stability,Agreeableness,16,21,0.8430341966184476,1.1359173439586754,22,0.3168455188127895,0.7536030048228965,0.16066870047598208
historical_13,Emotional Stability,Agreeableness,16,22,0.8430341966184476,1.3315737872266618,10,0.4040793943922754,0.49002979811841285,0.15496102834066777
historical_13,Emotional Stability,Agreeableness,16,23,0.8430341966184476,1.5272302304946492,17,0.9510574128530119,0.439824253151489,0.10667305014423473
historical_13,Emotional Stability,Agreeableness,17,12,1.02854902050997,-0.6249906454532081,10,0.2869653860756292,0.8563201988093812,0.2707922234645851
historical_13,Emotional Stability,Agreeableness,17,13,1.02854902050997,-0.4293342021852209,18,0.14505723303820015,0.5732299341064419,0.13511159119526095
historical_13,Emotional Stability,Agreeableness,17,14,1.02854902050997,-0.23367775891723408,24,0.2793888869215881,0.7273630302095256,0.148472356814827
historical_13,Emotional Stability,Agreeableness,17,15,1.02854902050997,-0.03802131564924727,18,0.21872074017261176,0.7115698843282936,0.16771863016555455
historical_13,Emotional Stability,Agreeableness,17,16,1.02854902050997,0.15763512761874,21,0.5113154936131097,0.7494900303857236,0.16355213318368242
historical_13,Emotional Stability,Agreeableness,17,17,1.02854902050997,0.35329157088672725,22,0.3013855847469691,0.7493506127040581,0.15976208743002077
historical_13,Emotional Stability,Agreeableness,17,18,1.02854902050997,0.5489480141547141,23,0.5176513245588413,0.656242208186638,0.1368359595195577
historical_13,Emotional Stability,Agreeableness,17,19,1.02854902050997,0.7446044574227009,34,0.4572324572804666,0.7638680226773938,0.1310022851247789
historical_13,Emotional Stability,Agreeableness,17,20,1.02854902050997,0.9402609006906881,26,0.534494793150546,0.6827245930416894,0.13389330855112566
historical_13,Emotional Stability,Agreeableness,17,21,1.02854902050997,1.1359173439586754,31,0.6971958207826284,0.6490727042692294,0.1165768990876105
historical_13,Emotional Stability,Agreeableness,17,22,1.02854902050997,1.3315737872266618,12,0.6433615151591572,0.8261909343191796,0.2385007791656034
historical_13,Emotional Stability,Agreeableness,17,23,1.02854902050997,1.5272302304946492,21,0.5802153320507313,0.8314660678442644,0.1814407711277919
historical_13,Emotional Stability,Agreeableness,18,10,1.2140638444014926,-1.0163035319891822,14,0.34108506330716637,0.6881669122836659,0.18392034361997098
historical_13,Emotional Stability,Agreeableness,18,13,1.2140638444014926,-0.4293342021852209,13,0.37645216570751094,0.4352042190862613,0.12070393286259837
historical_13,Emotional Stability,Agreeableness,18,14,1.2140638444014926,-0.23367775891723408,14,0.5836493755992855,0.42367837527462215,0.11323280874733371
historical_13,Emotional Stability,Agreeableness,18,15,1.2140638444014926,-0.03802131564924727,23,0.2974174392412303,0.8512715368239696,0.1775023857043156
historical_13,Emotional Stability,Agreeableness,18,16,1.2140638444014926,0.15763512761874,15,0.5527197830389959,0.6258379424484477,0.1615906619018369
historical_13,Emotional Stability,Agreeableness,18,17,1.2140638444014926,0.35329157088672725,13,0.1395397089540236,1.0279719356331747,0.28510811720487533
historical_13,Emotional Stability,Agreeableness,18,18,1.2140638444014926,0.5489480141547141,21,0.1922071282474906,0.7311119989300583,0.15954171793273644
historical_13,Emotional Stability,Agreeableness,18,19,1.2140638444014926,0.7446044574227009,26,0.461334140310237,0.8273044569839296,0.1622477526862823
historical_13,Emotional Stability,Agreeableness,18,20,1.2140638444014926,0.9402609006906881,17,0.6196720646710814,0.5403953629721566,0.13106512712518803
historical_13,Emotional Stability,Agreeableness,18,21,1.2140638444014926,1.1359173439586754,27,0.49182325473387895,0.7419965436952096,0.14279730141340038
historical_13,Emotional Stability,Agreeableness,18,22,1.2140638444014926,1.3315737872266618,14,0.7215559294411301,0.5410881265500158,0.14461188468582428
historical_13,Emotional Stability,Agreeableness,18,23,1.2140638444014926,1.5272302304946492,21,0.9732581372021107,0.37044408759526587,0.08083752724543608
historical_13,Emotional Stability,Agreeableness,19,11,1.3995786682930156,-0.8206470887211954,10,0.17286025354371548,1.2529453425446078,0.3962161066140831
historical_13,Emotional Stability,Agreeableness,19,12,1.3995786682930156,-0.6249906454532081,10,0.6547871540305591,0.4817633336247878,0.15234694274099123
historical_13,Emotional Stability,Agreeableness,19,13,1.3995786682930156,-0.4293342021852209,10,0.5331018193990995,0.7391694144203361,0.23374589263011714
historical_13,Emotional Stability,Agreeableness,19,16,1.3995786682930156,0.15763512761874,17,0.6005699665450414,0.48114783103779163,0.11669548993562673
historical_13,Emotional Stability,Agreeableness,19,17,1.3995786682930156,0.35329157088672725,18,0.5716666122012192,0.6632148657021625,0.15632124297390818
historical_13,Emotional Stability,Agreeableness,19,18,1.3995786682930156,0.5489480141547141,24,0.6277189668366605,0.5345266500460707,0.10910979554434197
historical_13,Emotional Stability,Agreeableness,19,19,1.3995786682930156,0.7446044574227009,13,0.7276969528037592,0.4047003277797627,0.11224367561592447
historical_13,Emotional Stability,Agreeableness,19,20,1.3995786682930156,0.9402609006906881,18,0.596097228607981,0.7240378781306603,0.17065736448736968
historical_13,Emotional Stability,Agreeableness,19,21,1.3995786682930156,1.1359173439586754,19,0.5264803217804415,0.8066959502530111,0.1850687434377047
historical_13,Emotional Stability,Agreeableness,19,22,1.3995786682930156,1.3315737872266618,14,0.6625308783015925,0.7382343784515485,0.19730143680740755
historical_13,Emotional Stability,Agreeableness,19,23,1.3995786682930156,1.5272302304946492,10,0.7406959156677704,0.8290922011887703,0.2621819746039075
historical_13,Emotional Stability,Agreeableness,20,14,1.585093492184538,-0.23367775891723408,11,0.3064645489456129,0.9979887199305053,0.30090492081968784
historical_13,Emotional Stability,Agreeableness,20,15,1.585093492184538,-0.03802131564924727,13,0.7325340101060884,0.742189309019138,0.20584627767459154
historical_13,Emotional Stability,Agreeableness,20,17,1.585093492184538,0.35329157088672725,11,0.8445366474794276,0.4714282158610408,0.1421409552361586
historical_13,Emotional Stability,Agreeableness,20,19,1.585093492184538,0.7446044574227009,13,0.7967114035871626,0.5284435625165187,0.14656387391093603
historical_13,Emotional Stability,Agreeableness,20,20,1.585093492184538,0.9402609006906881,14,0.8546553792292216,0.39777862446927614,0.10631080918187463
historical_13,Emotional Stability,Agreeableness,20,23,1.585093492184538,1.5272302304946492,18,0.8546837247713237,0.5417957766445747,0.12770248922787028
historical_13,Emotional Stability,Agreeableness,21,15,1.7706083160760606,-0.03802131564924727,10,0.27293951662379395,0.8005038060180787,0.2531415302650732
historical_13,Emotional Stability,Agreeableness,21,17,1.7706083160760606,0.35329157088672725,15,0.777612558178356,0.533520791565229,0.13775447603916868
historical_13,Emotional Stability,Agreeableness,21,18,1.7706083160760606,0.5489480141547141,11,0.9220894011236265,0.5595890246899745,0.16872243924523359
historical_13,Emotional Stability,Agreeableness,21,19,1.7706083160760606,0.7446044574227009,11,0.6983003253128559,0.6696219029104992,0.2018986003052653
historical_13,Emotional Stability,Agreeableness,21,20,1.7706083160760606,0.9402609006906881,16,0.6149137690632533,0.8657348371761994,0.21643370929404984
historical_13,Emotional Stability,Agreeableness,21,21,1.7706083160760606,1.1359173439586754,10,0.9107657859337639,0.620147106263766,0.1961077340155973
historical_13,Emotional Stability,Agreeableness,21,23,1.7706083160760606,1.5272302304946492,12,0.6479334846179615,0.7074864422496919,0.20423374394043514
historical_13,Emotional Stability,Agreeableness,22,14,1.9561231399675836,-0.23367775891723408,11,0.5683558267903208,0.5763652685600067,0.17378066709145146
historical_13,Emotional Stability,Agreeableness,22,18,1.9561231399675836,0.5489480141547141,12,0.7811023654776711,0.5752938842062953,0.16607303945482502
historical_13,Emotional Stability,Agreeableness,22,19,1.9561231399675836,0.7446044574227009,15,0.6564783596157645,0.806491994213754,0.20823533749596515
historical_13,Emotional Stability,Agreeableness,22,20,1.9561231399675836,0.9402609006906881,13,0.672615244253241,0.7208575755624773,0.19992991930747456
historical_13,Emotional Stability,Agreeableness,22,21,1.9561231399675836,1.1359173439586754,13,1.072956331455123,0.47640660616210523,0.1321314189605576
historical_13,Emotional Stability,Agreeableness,22,23,1.9561231399675836,1.5272302304946492,10,0.9220063623076505,0.8495606305199526,0.26865466028518087
historical_13,Emotional Stability,Agreeableness,23,15,2.1416379638591065,-0.03802131564924727,11,0.7051734178146428,0.6671582617856455,0.2011557845571536
historical_13,Emotional Stability,Agreeableness,23,16,2.1416379638591065,0.15763512761874,10,0.802213060860551,0.5111409516115988,0.16163696124785654
historical_13,Emotional Stability,Agreeableness,23,19,2.1416379638591065,0.7446044574227009,12,0.9768723716053276,0.7057228000153729,0.203724624281066
historical_13,Emotional Stability,Agreeableness,23,20,2.1416379638591065,0.9402609006906881,12,0.7972129529016044,0.7021612465928795,0.2026964923674611
historical_13,Emotional Stability,Agreeableness,23,21,2.1416379638591065,1.1359173439586754,18,1.0523433309714154,0.3192536042903107,0.07524879617064179
historical_13,Emotional Stability,Agreeableness,23,22,2.1416379638591065,1.3315737872266618,11,0.8139972498842439,0.7629332219254816,0.2300330215657973
historical_13,Emotional Stability,Agreeableness,23,23,2.1416379638591065,1.5272302304946492,37,0.8766574124495705,0.7064721186946592,0.11614330087287215
historical_13,Emotional Stability,Conscientiousness,2,14,-1.7541733378628692,0.20124997901885688,13,-0.46896335139761275,0.7409952284899981,0.20551509932268022
historical_13,Emotional Stability,Conscientiousness,2,16,-1.7541733378628692,0.5765239083377214,10,-0.5927917470714794,0.8498030595363718,0.26873132307146075
historical_13,Emotional Stability,Conscientiousness,3,11,-1.5686585139713465,-0.3616609149594403,14,-0.6613614563466416,0.9930374885298672,0.2654004324500872
historical_13,Emotional Stability,Conscientiousness,3,12,-1.5686585139713465,-0.17402395030000806,15,-0.8439423634561024,0.8089416510324675,0.20886783616681856
historical_13,Emotional Stability,Conscientiousness,4,6,-1.383143690079824,-1.299845738256602,11,-1.0164942374735677,0.8665885771843852,0.26128628710259505
historical_13,Emotional Stability,Conscientiousness,4,8,-1.383143690079824,-0.9245718089377373,11,-0.7678598564900425,0.7316016842820257,0.22058620752323008
historical_13,Emotional Stability,Conscientiousness,4,9,-1.383143690079824,-0.736934844278305,11,-0.6718341821431291,0.72473269868486,0.21851513043994336
historical_13,Emotional Stability,Conscientiousness,4,10,-1.383143690079824,-0.5492978796188726,12,-0.5637311610842829,0.547171419474491,0.15795478316323353
historical_13,Emotional Stability,Conscientiousness,4,11,-1.383143690079824,-0.3616609149594403,16,-0.5944874492760979,0.9229735889293099,0.23074339723232748
historical_13,Emotional Stability,Conscientiousness,4,18,-1.383143690079824,0.9517978376565859,15,-0.7526482051416998,1.0092643198371203,0.26059092684336815
historical_13,Emotional Stability,Conscientiousness,4,23,-1.383143690079824,1.8899826609537478,10,-0.010144659169771076,0.8453662494920764,0.26732828054291213
historical_13,Emotional Stability,Conscientiousness,5,7,-1.1976288661883014,-1.1122087735971695,13,-0.3344696749643751,0.9497891186183949,0.26342410523510557
historical_13,Emotional Stability,Conscientiousness,5,9,-1.1976288661883014,-0.736934844278305,15,-0.5971801597924744,0.990517387648579,0.25575048976612147
historical_13,Emotional Stability,Conscientiousness,5,10,-1.1976288661883014,-0.5492978796188726,14,-0.4650823783556955,0.8290999003075997,0.22158626902567635
historical_13,Emotional Stability,Conscientiousness,5,11,-1.1976288661883014,-0.3616609149594403,11,-0.4578399806761135,0.959346546277812,0.2892538670842568
historical_13,Emotional Stability,Conscientiousness,5,12,-1.1976288661883014,-0.17402395030000806,14,-0.4458869418907369,1.049181172068842,0.28040546303825176
historical_13,Emotional Stability,Conscientiousness,5,13,-1.1976288661883014,0.013613014359424191,14,-0.4225846821494518,0.9863807072937896,0.2636213328297938
historical_13,Emotional Stability,Conscientiousness,5,14,-1.1976288661883014,0.20124997901885688,13,-0.5821916439846794,0.6639284013801613,0.18414060726253909
historical_13,Emotional Stability,Conscientiousness,5,15,-1.1976288661883014,0.38888694367828913,15,-0.5751174117524964,0.8138113221761119,0.21012517984954132
historical_13,Emotional Stability,Conscientiousness,5,16,-1.1976288661883014,0.5765239083377214,11,-0.7672375880050503,0.5004928301680265,0.15090426617549196
