subset,subset_n_total,n,reps,self_p05,self_p50,self_p95,self_mean,self_std,lu_p05,lu_p50,lu_p95,lu_mean,lu_std,lu_interval_width
sp_idx_1,240,240,1,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.0,0.954444944858551,0.954444944858551,0.954444944858551,0.954444944858551,0.0,0.0
sp_idx_2,240,4,500,0.9902294874191284,0.9934083223342896,0.9952433109283447,0.9931066632270813,0.0016446405788883567,0.9333593249320984,0.9402850270271301,0.9460541009902954,0.940135657787323,0.0038690504152327776,0.012694776058197021
sp_idx_2,240,8,500,0.9948664903640747,0.9966398477554321,0.9976723194122314,0.9964991211891174,0.0008931711781769991,0.9388128519058228,0.9433244466781616,0.9479711651802063,0.9432920813560486,0.0027705859392881393,0.009158313274383545
sp_idx_2,240,12,500,0.996703565120697,0.9978089332580566,0.9984097480773926,0.9977128505706787,0.0005484548746608198,0.9411048293113708,0.9446245431900024,0.9481428265571594,0.94466233253479,0.00222148559987545,0.007037997245788574
sp_idx_2,240,16,500,0.9976001381874084,0.9983970522880554,0.9988754391670227,0.9983224868774414,0.0004121108795516193,0.9417738914489746,0.945284366607666,0.9483070373535156,0.9452159404754639,0.001974546117708087,0.006533145904541016
sp_idx_2,240,24,500,0.9985595941543579,0.9989913702011108,0.9992559552192688,0.9989516735076904,0.0002194756525568664,0.9432973265647888,0.9458110332489014,0.9482675790786743,0.9457794427871704,0.0015062526799738407,0.004970252513885498
sp_idx_2,240,32,500,0.9989473223686218,0.9992572069168091,0.9994620084762573,0.999231219291687,0.00016378345026168972,0.9439123272895813,0.946135401725769,0.9480248093605042,0.9460588097572327,0.0011919931275770068,0.0041124820709228516
sp_idx_2,240,48,500,0.9993351697921753,0.9995493292808533,0.999672532081604,0.9995273351669312,0.00011342576908646151,0.9447282552719116,0.9464308619499207,0.9480707049369812,0.9464086890220642,0.0010389682138338685,0.00334244966506958
sp_idx_2,240,60,500,0.9994948506355286,0.9996542930603027,0.9997463226318359,0.9996419548988342,8.292137499665841e-05,0.9450081586837769,0.9465736150741577,0.9479458928108215,0.9465181827545166,0.0009085419005714357,0.0029377341270446777
sp_idx_2,240,64,500,0.9995250105857849,0.9996880292892456,0.9997696876525879,0.9996720552444458,7.332898530876264e-05,0.9450746774673462,0.9464220404624939,0.9477456212043762,0.9464202523231506,0.0008027650765143335,0.0026709437370300293
