model,persona,residual_trait_hifwb_score,within_model_percentile
Llama,vegan,0.029253310273685162,66.18181818181819
Llama,veteran,-0.0704449318260539,24.0
Llama,veterinarian,-0.018408808587093175,40.0
Llama,vigilante,-0.133840793822263,11.636363636363637
Llama,virtuoso,0.16126748001510158,87.27272727272727
Llama,virus,-0.07742226746576776,23.272727272727273
Llama,visionary,0.17335172795513104,89.45454545454545
Llama,void,0.13565854150110515,85.81818181818181
Llama,wanderer,-0.06008747759224996,25.454545454545453
Llama,warrior,0.25290610543250425,95.27272727272728
Llama,whale,0.11646108383682852,84.0
Llama,widow,0.019571130491263824,60.72727272727273
Llama,wind,0.13204936429620853,85.45454545454545
Llama,witch,0.2236980773702773,93.81818181818183
Llama,witness,-0.054547989540816376,26.90909090909091
Llama,workaholic,0.11284213513838076,83.27272727272728
Llama,wraith,0.18138264660613065,90.18181818181819
Llama,writer,0.054152979183983846,74.54545454545455
Llama,zealot,0.4881886883313091,99.27272727272727
Llama,zeitgeist,0.03049478628033679,67.63636363636364
Gemma,aberration,0.08299402780095899,74.90909090909092
Gemma,absurdist,-0.0153076310435663,45.09090909090909
Gemma,accountant,-0.049574813475021705,30.545454545454547
Gemma,activist,0.03537400717455539,63.63636363636363
Gemma,actor,0.12162937813068395,82.54545454545455
Gemma,addict,-0.06327270583837413,27.27272727272727
Gemma,adolescent,-0.04191732378768813,34.909090909090914
Gemma,advocate,0.15684182883774905,89.81818181818181
Gemma,alien,0.051532508066796934,69.81818181818183
Gemma,altruist,0.08802394585209111,76.36363636363637
Gemma,amateur,-0.015600586452104758,44.72727272727273
Gemma,ambassador,0.12219455095966729,83.27272727272728
Gemma,amnesiac,0.12723460397818687,84.36363636363636
Gemma,analyst,0.010095080384623338,55.27272727272727
Gemma,anarchist,-0.16271546076785517,8.363636363636363
Gemma,ancient,0.07168534398989444,72.72727272727273
Gemma,angel,0.25485043875265984,98.18181818181819
Gemma,anthropologist,-0.08244238337165216,22.181818181818183
Gemma,archaeologist,-0.02369329543612632,41.81818181818181
Gemma,architect,0.08390937867585463,75.27272727272727
Gemma,archivist,0.0165446057495391,57.45454545454546
Gemma,artisan,0.0869458378624266,76.0
Gemma,ascetic,0.02109618065451233,58.909090909090914
Gemma,assistant,0.035349494290066064,63.272727272727266
Gemma,auctioneer,-0.016539116524303888,43.63636363636363
Gemma,auditor,-0.04007940346187701,35.63636363636364
Gemma,avatar,0.18777900605363315,94.9090909090909
Gemma,bard,0.16212394176781003,90.54545454545455
Gemma,bartender,-0.24738214592209593,5.454545454545454
Gemma,biologist,-0.06755708854505266,26.181818181818183
Gemma,blogger,-0.06060835001522374,27.636363636363637
Gemma,bohemian,-0.09205924286677125,18.90909090909091
Gemma,builder,-0.04875997357625073,31.272727272727273
Gemma,caregiver,0.0460331714068971,68.36363636363636
Gemma,cartographer,-0.017602789862136224,43.27272727272727
Gemma,caveman,0.15105439868621184,89.0909090909091
Gemma,celebrity,-0.07355047367052095,24.727272727272727
Gemma,chameleon,-0.04824027503084155,31.636363636363633
Gemma,chef,-0.029071129579574088,39.63636363636363
Gemma,chemist,-0.07585076991427477,24.363636363636363
Gemma,chimera,0.09921426946130615,78.54545454545455
Gemma,coach,-0.0027104915387951684,49.45454545454545
Gemma,collaborator,0.0013512462778100605,51.63636363636363
Gemma,collector,0.03770814036982016,65.45454545454545
Gemma,comedian,-0.09356583298199318,18.181818181818183
Gemma,competitor,-0.11178600776047161,14.181818181818182
Gemma,composer,0.07875520112345064,74.54545454545455
Gemma,conservator,0.04166028479278412,66.9090909090909
Gemma,consultant,0.028063844662250845,61.45454545454545
Gemma,contrarian,-0.27717711733942013,4.0
Gemma,coordinator,0.012383934584819829,55.63636363636364
Gemma,coral_reef,0.14816655034232418,88.36363636363636
Gemma,cosmopolitan,-0.032889718590969626,37.81818181818182
Gemma,counselor,-0.07621545486441414,24.0
Gemma,criminal,-0.4013873325956089,1.090909090909091
Gemma,critic,-0.059247284588919286,28.000000000000004
Gemma,crystalline,0.130255404776096,84.72727272727273
Gemma,curator,0.05814479994363182,71.27272727272728
Gemma,cyborg,0.02788501476703531,61.09090909090909
Gemma,cynic,-0.46747323972413907,0.36363636363636365
Gemma,daredevil,-0.1509605555101623,10.181818181818182
Gemma,debugger,-0.08713673214517831,20.727272727272727
Gemma,demon,0.0778849776365176,74.18181818181819
Gemma,designer,0.029249052732029244,61.81818181818181
Gemma,destroyer,-0.05226847382406915,29.818181818181817
Gemma,detective,-0.15103368195929578,9.818181818181818
Gemma,devils_advocate,-0.30367364624191484,3.272727272727273
Gemma,dilettante,0.04297158045811549,67.27272727272727
Gemma,dispatcher,-0.09014762457061454,19.636363636363637
Gemma,divorcee,-0.09502230607452061,17.09090909090909
Gemma,doctor,-0.0022226504639061575,49.81818181818182
Gemma,dreamer,0.19990828290296425,96.0
Gemma,echo,0.18766153618418774,94.54545454545455
Gemma,economist,-0.04737450717342091,32.72727272727273
Gemma,ecosystem,0.050088744704318594,69.45454545454545
Gemma,editor,-0.04491122102195592,33.45454545454545
Gemma,egregore,0.13512652685587637,86.18181818181819
Gemma,elder,-0.027850212452219542,40.0
Gemma,eldritch,0.18819230222433234,95.27272727272728
Gemma,emissary,0.06735668408749974,72.36363636363636
Gemma,empath,0.09538487629717822,78.18181818181819
Gemma,engineer,-0.016331503348739018,44.0
Gemma,entrepreneur,-0.07258545276369727,25.09090909090909
Gemma,evaluator,0.017387428854159715,57.81818181818181
Gemma,evangelist,0.40637665322114963,99.27272727272727
Gemma,examiner,-0.04176034014594951,35.27272727272727
Gemma,exile,0.14610311801419792,88.0
Gemma,expatriate,-0.11730475444287185,13.090909090909092
Gemma,facilitator,-0.030868305932761082,38.90909090909091
Gemma,familiar,0.16417976108093305,90.9090909090909
Gemma,fixer,-0.32169313994937676,2.181818181818182
Gemma,flaneur,-0.018966313983433923,42.54545454545455
Gemma,fool,0.10176964022734515,79.63636363636364
Gemma,forecaster,-0.03321078327113757,37.09090909090909
Gemma,futurist,-0.00949425121558862,48.36363636363637
Gemma,gamer,-0.12131994910168603,12.363636363636363
Gemma,generalist,0.000419341669050121,50.90909090909091
Gemma,genie,0.10100676020958327,79.27272727272727
Gemma,geographer,-0.005225071631701269,49.09090909090909
Gemma,ghost,0.11256399361430146,81.81818181818183
Gemma,golem,0.1862357190159334,93.81818181818183
Gemma,gossip,-0.11010109220314168,14.545454545454545
Gemma,grader,0.001164284967593284,51.272727272727266
Gemma,graduate,-0.1283974260233112,11.636363636363637
Gemma,grandparent,0.018783603240119955,58.18181818181818
Gemma,guardian,0.05891632647275029,71.63636363636363
Gemma,guide,-0.046037287283126976,33.09090909090909
Gemma,guru,0.07554020945043811,73.81818181818181
Gemma,hacker,-0.3423446034862891,1.8181818181818181
Gemma,healer,0.09219936457083576,77.81818181818181
Gemma,hedonist,-0.011980475885822496,47.27272727272727
Gemma,hermit,0.016384234707357666,57.09090909090909
Gemma,historian,-0.03303797065762326,37.45454545454546
Gemma,hive,0.09028348248445042,77.0909090909091
Gemma,hoarder,0.2866261633678207,98.9090909090909
Gemma,homunculus,0.1745554561353628,92.72727272727272
Gemma,hybrid,-0.007967808414315608,48.72727272727273
Gemma,idealist,0.2055320172163992,96.36363636363636
Gemma,immigrant,0.07529566877094529,73.45454545454545
Gemma,improviser,-0.09946280983994249,16.0
Gemma,infant,0.25378850292050664,97.81818181818181
Gemma,influencer,-0.05750730804272021,28.363636363636363
Gemma,instructor,0.03541600129170973,64.0
Gemma,interpreter,-0.03160209847065238,38.18181818181819
Gemma,interviewer,-0.20854751156956836,6.181818181818182
Gemma,jester,-0.030948684900598378,38.54545454545455
Gemma,journalist,-0.09158271384553994,19.272727272727273
Gemma,judge,-0.01569359517673002,44.36363636363637
Gemma,lawyer,-0.02432701539079421,41.090909090909086
Gemma,leviathan,0.22383370125657392,96.72727272727273
Gemma,librarian,0.020945623662612593,58.54545454545455
Gemma,linguist,-0.07784381333783111,23.272727272727273
Gemma,loner,-0.19523243216095373,6.545454545454546
Gemma,luddite,0.09122094075224566,77.45454545454545
Gemma,marketer,0.0016262790063768819,52.36363636363637
Gemma,martyr,0.23889951667171888,97.0909090909091
Gemma,mathematician,-0.08068016063766621,22.545454545454547
Gemma,maverick,-0.15474792151874275,9.090909090909092
Gemma,mechanic,-0.24760764658198336,5.090909090909091
Gemma,mediator,-0.03779334509112327,36.36363636363637
Gemma,mentor,-0.012907071200640824,45.81818181818182
Gemma,merchant,-0.047734176134942526,32.0
Gemma,minimalist,-0.11394833436509388,13.818181818181818
Gemma,moderator,-0.10707161565534278,15.272727272727273
Gemma,musician,0.05231273671226314,70.18181818181817
Gemma,mycorrhizal,0.12211632739402811,82.9090909090909
Gemma,mystic,0.13850832469179442,87.27272727272727
Gemma,narcissist,0.25273882757556165,97.45454545454545
Gemma,narrator,0.12458347207471113,84.0
Gemma,naturalist,-0.024174529330860648,41.45454545454545
Gemma,navigator,-0.06578828920933336,26.90909090909091
Gemma,negotiator,-0.030493932578111612,39.27272727272727
Gemma,networker,0.0021633430054279206,52.72727272727272
Gemma,newlywed,-0.009905093722510869,48.0
Gemma,nomad,-0.14291480341747834,10.545454545454545
Gemma,novelist,0.038003651760253124,65.81818181818181
Gemma,nutritionist,-0.04222702550056749,34.54545454545455
Gemma,observer,-0.038927485759240585,36.0
Gemma,optimist,0.10628029548651838,81.0909090909091
Gemma,oracle,0.16762828815470923,91.27272727272727
Gemma,organizer,0.04512100731969647,68.0
Gemma,orphan,-0.1582845851200242,8.727272727272728
Gemma,pacifist,0.10210893284266659,80.0
Gemma,paramedic,-0.09486802586292535,17.454545454545457
Gemma,parasite,-0.10005233841116029,15.636363636363637
Gemma,parent,-0.05107575900257024,30.181818181818183
Gemma,patient,-0.013217375588937,45.45454545454545
Gemma,peacekeeper,0.03190273406757593,62.54545454545455
Gemma,perfectionist,0.1548577567721863,89.45454545454545
Gemma,pharmacist,0.01578619204009096,56.72727272727273
Gemma,philosopher,-0.037222759582804965,36.72727272727273
Gemma,photographer,0.03712672983032837,64.36363636363637
Gemma,physicist,-0.09325077972346298,18.545454545454547
Gemma,pilgrim,0.19264522764435807,95.63636363636364
Gemma,pilot,-0.086375351608507,21.09090909090909
Gemma,pirate,-0.08999895804969847,20.0
Gemma,planner,0.0553308608173633,70.9090909090909
Gemma,playwright,0.10449033279554343,80.72727272727272
Gemma,podcaster,-0.09828302313785701,16.363636363636363
Gemma,poet,0.1804707251569514,93.45454545454545
Gemma,polymath,0.002718268518369804,53.090909090909086
Gemma,pragmatist,-0.21308049409641755,5.818181818181818
Gemma,predator,-0.0014910335308207987,50.18181818181818
Gemma,presenter,0.026352476726252832,60.72727272727273
Gemma,prey,0.07340899056902327,73.0909090909091
Gemma,prisoner,-0.18402593875352943,7.2727272727272725
Gemma,procrastinator,-0.05686412352050164,28.72727272727273
Gemma,prodigy,0.06439076396958097,72.0
Gemma,producer,-0.01263243543952341,46.54545454545455
Gemma,programmer,-0.0778790741042819,22.90909090909091
Gemma,proofreader,-0.12308823390997627,12.0
Gemma,prophet,0.18698188938818786,94.18181818181817
Gemma,provincial,-0.08758742959252258,20.363636363636363
Gemma,provocateur,-0.13884872426571646,11.272727272727273
Gemma,psychologist,-0.02465967517865272,40.72727272727273
Gemma,publisher,0.03201172362615186,62.909090909090914
Gemma,purist,0.08981937381478783,76.72727272727272
Gemma,realist,-0.3462487824445324,1.4545454545454546
Gemma,rebel,-0.1633041450545331,8.0
Gemma,recruiter,0.008261824342052538,54.90909090909091
Gemma,refugee,0.1162337175615943,82.18181818181817
Gemma,reporter,-0.06826527033000605,25.818181818181817
Gemma,researcher,0.01435923553701325,56.00000000000001
Gemma,retiree,-0.10955285837575189,14.909090909090908
Gemma,revenant,0.1601750118346357,90.18181818181819
Gemma,reviewer,-0.012393420802135806,46.909090909090914
Gemma,revolutionary,0.008026879512883195,54.54545454545454
Gemma,robot,0.10264266599243495,80.36363636363636
Gemma,rogue,-0.31781199945475386,2.909090909090909
Gemma,romantic,0.27602495194023835,98.54545454545455
Gemma,saboteur,-0.30041950226876546,3.6363636363636362
Gemma,sage,0.052366978144600264,70.54545454545455
Gemma,scheduler,-0.04888104755452954,30.909090909090907
Gemma,scholar,0.025329323992916937,60.36363636363637
Gemma,scientist,-0.05369087084737201,29.454545454545457
Gemma,scout,-0.11495827657678317,13.454545454545455
Gemma,screener,-0.08365796304220446,21.818181818181817
Gemma,secretary,0.031019119319831215,62.18181818181818
Gemma,shaman,0.1716143956398072,92.0
Gemma,shapeshifter,0.01557474710539685,56.36363636363636
Gemma,simulacrum,-0.14116045907592809,10.909090909090908
Gemma,skeptic,-0.31941475892555493,2.5454545454545454
Gemma,smuggler,-0.40381300646803936,0.7272727272727273
Gemma,sociologist,-0.06650657660224582,26.545454545454543
Gemma,soldier,-0.11748798317116953,12.727272727272727
Gemma,sommelier,0.005403746931259759,53.45454545454545
Gemma,specialist,0.04643626540062274,68.72727272727272
Gemma,spirit,0.14895066077546612,88.72727272727273
Gemma,spy,-0.25272441058325035,4.7272727272727275
Gemma,statistician,-0.09538729542952674,16.727272727272727
Gemma,stoic,-0.07251485629216062,25.454545454545453
Gemma,strategist,0.021657449756198776,59.27272727272728
Gemma,student,-0.04754224425319095,32.36363636363636
Gemma,summarizer,0.04144903187945862,66.54545454545455
Gemma,supervisor,0.04003952262038883,66.18181818181819
Gemma,surfer,-0.26784981163214305,4.363636363636364
Gemma,survivor,-0.020685601968564893,42.18181818181818
Gemma,swarm,0.12391479829054783,83.63636363636363
Gemma,symbiont,0.02467269821731888,60.0
Gemma,synthesizer,0.04987398367690969,69.0909090909091
Gemma,teacher,-0.01053921857338221,47.63636363636364
Gemma,technologist,0.007602902965447236,54.18181818181819
Gemma,teenager,-0.05369947904625154,29.09090909090909
Gemma,theorist,0.0015237671985160663,52.0
Gemma,therapist,-0.08534183281389,21.454545454545453
Gemma,toddler,0.4197065562653506,99.63636363636364
Gemma,traditionalist,0.11134034169924921,81.45454545454545
Gemma,trainer,0.03722442645539808,64.72727272727272
Gemma,translator,-0.000663718446764982,50.54545454545455
Gemma,tree,0.16855949196178607,91.63636363636364
Gemma,trickster,-0.09360632522664049,17.81818181818182
Gemma,tulpa,-0.018731002323128375,42.90909090909091
Gemma,tutor,-0.026978817045673974,40.36363636363636
Gemma,validator,-0.07642153379153883,23.636363636363637
Gemma,vampire,0.08447131926434326,75.63636363636364
Gemma,vegan,0.03770318399640339,65.0909090909091
Gemma,veteran,-0.19254175661156045,6.909090909090909
Gemma,veterinarian,-0.01277867683850179,46.18181818181818
Gemma,vigilante,-0.17544504975280695,7.636363636363637
Gemma,virtuoso,0.1741485923041451,92.36363636363636
Gemma,virus,-0.1545862003591541,9.454545454545455
Gemma,visionary,0.17676049292935636,93.0909090909091
Gemma,void,0.1334623250927775,85.81818181818181
Gemma,wanderer,-0.04226078735163549,34.18181818181818
Gemma,warrior,0.13795326140720665,86.9090909090909
Gemma,whale,0.1457901605602165,87.63636363636364
Gemma,widow,0.1006358751031568,78.9090909090909
Gemma,wind,0.13144044456017656,85.0909090909091
Gemma,witch,0.13594340639472163,86.54545454545455
Gemma,witness,0.02258832150907356,59.63636363636363
Gemma,workaholic,0.007172314653141605,53.81818181818182
Gemma,wraith,0.13188530032113283,85.45454545454545
Gemma,writer,0.04421553614979889,67.63636363636364
Gemma,zealot,0.516361958301951,100.0
Gemma,zeitgeist,-0.042308365874139275,33.81818181818182
