role,neighbor_rank,neighbor_role,standardized_native_pc_distance,model,model_label,k
gossip,4,procrastinator,0.978890168949,qwen,Qwen 3 32B,10
gossip,5,criminal,1.01921534975,qwen,Qwen 3 32B,10
gossip,6,narcissist,1.06925350102,qwen,Qwen 3 32B,10
gossip,7,smuggler,1.09000458946,qwen,Qwen 3 32B,10
gossip,8,fool,1.4660053903,qwen,Qwen 3 32B,10
gossip,9,competitor,1.51227628068,qwen,Qwen 3 32B,10
gossip,10,rebel,1.54935214686,qwen,Qwen 3 32B,10
grader,1,planner,0.184022717816,qwen,Qwen 3 32B,10
grader,2,consultant,0.199015355281,qwen,Qwen 3 32B,10
grader,3,screener,0.215013304884,qwen,Qwen 3 32B,10
grader,4,supervisor,0.232494556449,qwen,Qwen 3 32B,10
grader,5,secretary,0.237274815758,qwen,Qwen 3 32B,10
grader,6,reviewer,0.242199398113,qwen,Qwen 3 32B,10
grader,7,organizer,0.280261363417,qwen,Qwen 3 32B,10
grader,8,generalist,0.282050111907,qwen,Qwen 3 32B,10
grader,9,publisher,0.301117272386,qwen,Qwen 3 32B,10
grader,10,dispatcher,0.306526217706,qwen,Qwen 3 32B,10
graduate,1,celebrity,0.590061974399,qwen,Qwen 3 32B,10
graduate,2,retiree,0.604224055871,qwen,Qwen 3 32B,10
graduate,3,student,0.671696837174,qwen,Qwen 3 32B,10
graduate,4,blogger,0.703210717713,qwen,Qwen 3 32B,10
graduate,5,podcaster,0.753866204573,qwen,Qwen 3 32B,10
graduate,6,amateur,0.755549710049,qwen,Qwen 3 32B,10
graduate,7,influencer,0.838244979979,qwen,Qwen 3 32B,10
graduate,8,patient,0.902256447442,qwen,Qwen 3 32B,10
graduate,9,divorcee,0.908147564257,qwen,Qwen 3 32B,10
graduate,10,parent,0.947725086216,qwen,Qwen 3 32B,10
grandparent,1,orphan,0.763041660001,qwen,Qwen 3 32B,10
grandparent,2,divorcee,0.836766037632,qwen,Qwen 3 32B,10
grandparent,3,widow,0.878801262305,qwen,Qwen 3 32B,10
grandparent,4,newlywed,0.895135666601,qwen,Qwen 3 32B,10
grandparent,5,provincial,0.901697170479,qwen,Qwen 3 32B,10
grandparent,6,infant,0.927056409413,qwen,Qwen 3 32B,10
grandparent,7,addict,0.96413448205,qwen,Qwen 3 32B,10
grandparent,8,survivor,1.0219261979,qwen,Qwen 3 32B,10
grandparent,9,refugee,1.02392580027,qwen,Qwen 3 32B,10
grandparent,10,patient,1.0646755555,qwen,Qwen 3 32B,10
guardian,1,hybrid,0.163990392781,qwen,Qwen 3 32B,10
guardian,2,symbiont,0.294495684296,qwen,Qwen 3 32B,10
guardian,3,writer,0.462686414639,qwen,Qwen 3 32B,10
guardian,4,naturalist,0.473865421941,qwen,Qwen 3 32B,10
guardian,5,cosmopolitan,0.475842841197,qwen,Qwen 3 32B,10
guardian,6,ecosystem,0.482491674106,qwen,Qwen 3 32B,10
guardian,7,advocate,0.52809510511,qwen,Qwen 3 32B,10
guardian,8,guide,0.546529423735,qwen,Qwen 3 32B,10
guardian,9,sommelier,0.547497498894,qwen,Qwen 3 32B,10
guardian,10,tulpa,0.605027190288,qwen,Qwen 3 32B,10
guide,1,activist,0.117446972587,qwen,Qwen 3 32B,10
guide,2,advocate,0.130155099225,qwen,Qwen 3 32B,10
guide,3,cosmopolitan,0.203737797394,qwen,Qwen 3 32B,10
guide,4,writer,0.405020224418,qwen,Qwen 3 32B,10
guide,5,hybrid,0.414131562921,qwen,Qwen 3 32B,10
guide,6,interpreter,0.445888929418,qwen,Qwen 3 32B,10
guide,7,builder,0.451856738047,qwen,Qwen 3 32B,10
guide,8,navigator,0.47099870821,qwen,Qwen 3 32B,10
guide,9,veterinarian,0.475983798392,qwen,Qwen 3 32B,10
guide,10,interviewer,0.494224812852,qwen,Qwen 3 32B,10
guru,1,sage,0.287696468972,qwen,Qwen 3 32B,10
guru,2,coral_reef,0.493560889079,qwen,Qwen 3 32B,10
guru,3,martyr,0.4990958098,qwen,Qwen 3 32B,10
guru,4,whale,0.50592373145,qwen,Qwen 3 32B,10
guru,5,spirit,0.513587241503,qwen,Qwen 3 32B,10
guru,6,tree,0.523517917116,qwen,Qwen 3 32B,10
guru,7,mycorrhizal,0.541122405566,qwen,Qwen 3 32B,10
guru,8,wind,0.548019272304,qwen,Qwen 3 32B,10
guru,9,avatar,0.581427644609,qwen,Qwen 3 32B,10
guru,10,mystic,0.583283354219,qwen,Qwen 3 32B,10
hacker,1,spy,0.618399711256,qwen,Qwen 3 32B,10
hacker,2,contrarian,0.652760923062,qwen,Qwen 3 32B,10
hacker,3,fixer,0.758475831572,qwen,Qwen 3 32B,10
hacker,4,saboteur,0.76198619868,qwen,Qwen 3 32B,10
hacker,5,maverick,0.781105608974,qwen,Qwen 3 32B,10
hacker,6,provocateur,0.811223569929,qwen,Qwen 3 32B,10
hacker,7,workaholic,0.837002261411,qwen,Qwen 3 32B,10
hacker,8,gamer,0.916158348289,qwen,Qwen 3 32B,10
hacker,9,competitor,0.933688982976,qwen,Qwen 3 32B,10
hacker,10,rogue,0.936878119293,qwen,Qwen 3 32B,10
healer,1,pacifist,0.606496922626,qwen,Qwen 3 32B,10
healer,2,altruist,0.82875775,qwen,Qwen 3 32B,10
healer,3,empath,0.867426326622,qwen,Qwen 3 32B,10
healer,4,idealist,0.967565189874,qwen,Qwen 3 32B,10
healer,5,therapist,1.21629343447,qwen,Qwen 3 32B,10
healer,6,counselor,1.22033836905,qwen,Qwen 3 32B,10
healer,7,romantic,1.22717986435,qwen,Qwen 3 32B,10
healer,8,immigrant,1.23635974134,qwen,Qwen 3 32B,10
healer,9,minimalist,1.24529819603,qwen,Qwen 3 32B,10
healer,10,artisan,1.29101056287,qwen,Qwen 3 32B,10
hedonist,1,auctioneer,0.346681778001,qwen,Qwen 3 32B,10
hedonist,2,luddite,0.428759016132,qwen,Qwen 3 32B,10
hedonist,3,soldier,0.544850615529,qwen,Qwen 3 32B,10
hedonist,4,playwright,0.613216261633,qwen,Qwen 3 32B,10
hedonist,5,dilettante,0.799257114623,qwen,Qwen 3 32B,10
hedonist,6,actor,0.806790324385,qwen,Qwen 3 32B,10
hedonist,7,evangelist,0.883009326433,qwen,Qwen 3 32B,10
hedonist,8,trickster,0.922977301943,qwen,Qwen 3 32B,10
hedonist,9,vigilante,0.935775062747,qwen,Qwen 3 32B,10
hedonist,10,revolutionary,0.990606392853,qwen,Qwen 3 32B,10
hermit,1,wind,0.207043223955,qwen,Qwen 3 32B,10
hermit,2,dreamer,0.271260397803,qwen,Qwen 3 32B,10
hermit,3,whale,0.274589312393,qwen,Qwen 3 32B,10
hermit,4,tree,0.308730828177,qwen,Qwen 3 32B,10
hermit,5,coral_reef,0.555201762014,qwen,Qwen 3 32B,10
hermit,6,martyr,0.566041013182,qwen,Qwen 3 32B,10
hermit,7,bard,0.590817509684,qwen,Qwen 3 32B,10
hermit,8,guru,0.594367242725,qwen,Qwen 3 32B,10
hermit,9,mycorrhizal,0.609940978389,qwen,Qwen 3 32B,10
hermit,10,golem,0.611718435026,qwen,Qwen 3 32B,10
historian,1,physicist,0.158515512188,qwen,Qwen 3 32B,10
historian,2,linguist,0.239365561826,qwen,Qwen 3 32B,10
historian,3,critic,0.270959073615,qwen,Qwen 3 32B,10
historian,4,polymath,0.273233843657,qwen,Qwen 3 32B,10
historian,5,scholar,0.275959618522,qwen,Qwen 3 32B,10
historian,6,biologist,0.356425022384,qwen,Qwen 3 32B,10
historian,7,chemist,0.364244526905,qwen,Qwen 3 32B,10
historian,8,judge,0.374001855299,qwen,Qwen 3 32B,10
historian,9,theorist,0.395873383887,qwen,Qwen 3 32B,10
historian,10,futurist,0.404437723261,qwen,Qwen 3 32B,10
hive,1,philosopher,0.134292602883,qwen,Qwen 3 32B,10
hive,2,swarm,0.28541648886,qwen,Qwen 3 32B,10
hive,3,purist,0.377736782608,qwen,Qwen 3 32B,10
hive,4,crystalline,0.718800169422,qwen,Qwen 3 32B,10
hive,5,traditionalist,0.77129234745,qwen,Qwen 3 32B,10
hive,6,archaeologist,0.775891898882,qwen,Qwen 3 32B,10
hive,7,stoic,0.81449000859,qwen,Qwen 3 32B,10
hive,8,egregore,0.875005104186,qwen,Qwen 3 32B,10
hive,9,composer,0.929514313622,qwen,Qwen 3 32B,10
hive,10,virtuoso,0.933640543204,qwen,Qwen 3 32B,10
hoarder,1,prisoner,0.302797729844,qwen,Qwen 3 32B,10
hoarder,2,improviser,0.527831900923,qwen,Qwen 3 32B,10
hoarder,3,bartender,0.559762584146,qwen,Qwen 3 32B,10
hoarder,4,fool,0.594155681248,qwen,Qwen 3 32B,10
hoarder,5,actor,0.859331030932,qwen,Qwen 3 32B,10
hoarder,6,influencer,1.05885321974,qwen,Qwen 3 32B,10
hoarder,7,loner,1.10542037915,qwen,Qwen 3 32B,10
hoarder,8,celebrity,1.16234208898,qwen,Qwen 3 32B,10
hoarder,9,surfer,1.20740752972,qwen,Qwen 3 32B,10
hoarder,10,dilettante,1.25031276442,qwen,Qwen 3 32B,10
homunculus,1,alien,0.558548131944,qwen,Qwen 3 32B,10
homunculus,2,void,0.565377026404,qwen,Qwen 3 32B,10
homunculus,3,simulacrum,0.608235417734,qwen,Qwen 3 32B,10
homunculus,4,chimera,0.695787761479,qwen,Qwen 3 32B,10
homunculus,5,egregore,0.743711161077,qwen,Qwen 3 32B,10
homunculus,6,ancient,0.793910630927,qwen,Qwen 3 32B,10
homunculus,7,eldritch,0.800799287474,qwen,Qwen 3 32B,10
homunculus,8,vampire,0.831839982107,qwen,Qwen 3 32B,10
homunculus,9,zealot,0.832109521161,qwen,Qwen 3 32B,10
homunculus,10,predator,0.941815505567,qwen,Qwen 3 32B,10
hybrid,1,guardian,0.163990392781,qwen,Qwen 3 32B,10
hybrid,2,symbiont,0.299522644824,qwen,Qwen 3 32B,10
hybrid,3,cosmopolitan,0.35543386214,qwen,Qwen 3 32B,10
hybrid,4,writer,0.38251568859,qwen,Qwen 3 32B,10
hybrid,5,guide,0.414131562921,qwen,Qwen 3 32B,10
hybrid,6,advocate,0.417024053457,qwen,Qwen 3 32B,10
hybrid,7,naturalist,0.480956192982,qwen,Qwen 3 32B,10
hybrid,8,witness,0.496784735555,qwen,Qwen 3 32B,10
hybrid,9,sommelier,0.511149682241,qwen,Qwen 3 32B,10
hybrid,10,activist,0.523046780206,qwen,Qwen 3 32B,10
idealist,1,artisan,0.324057087145,qwen,Qwen 3 32B,10
idealist,2,musician,0.723733534215,qwen,Qwen 3 32B,10
idealist,3,guardian,0.726763568696,qwen,Qwen 3 32B,10
idealist,4,tulpa,0.823949154388,qwen,Qwen 3 32B,10
idealist,5,ecosystem,0.839152989047,qwen,Qwen 3 32B,10
idealist,6,symbiont,0.851561353482,qwen,Qwen 3 32B,10
idealist,7,altruist,0.874301382399,qwen,Qwen 3 32B,10
idealist,8,elder,0.889984016621,qwen,Qwen 3 32B,10
idealist,9,hybrid,0.890641308315,qwen,Qwen 3 32B,10
idealist,10,photographer,0.908631585871,qwen,Qwen 3 32B,10
immigrant,1,refugee,0.304496136399,qwen,Qwen 3 32B,10
immigrant,2,optimist,0.451360805849,qwen,Qwen 3 32B,10
immigrant,3,minimalist,0.487002359322,qwen,Qwen 3 32B,10
immigrant,4,therapist,0.699465028404,qwen,Qwen 3 32B,10
immigrant,5,counselor,0.700364292535,qwen,Qwen 3 32B,10
immigrant,6,patient,0.739511066714,qwen,Qwen 3 32B,10
immigrant,7,empath,0.779050206335,qwen,Qwen 3 32B,10
immigrant,8,parent,0.789688814972,qwen,Qwen 3 32B,10
immigrant,9,vegan,0.826965882481,qwen,Qwen 3 32B,10
immigrant,10,divorcee,0.855059485943,qwen,Qwen 3 32B,10
improviser,1,bartender,0.16847485753,qwen,Qwen 3 32B,10
improviser,2,prisoner,0.319387235455,qwen,Qwen 3 32B,10
improviser,3,hoarder,0.527831900923,qwen,Qwen 3 32B,10
improviser,4,influencer,0.666671206505,qwen,Qwen 3 32B,10
improviser,5,actor,0.674513339382,qwen,Qwen 3 32B,10
improviser,6,celebrity,0.681661716249,qwen,Qwen 3 32B,10
improviser,7,loner,0.750996454468,qwen,Qwen 3 32B,10
improviser,8,dilettante,0.868023280961,qwen,Qwen 3 32B,10
improviser,9,podcaster,0.974688860105,qwen,Qwen 3 32B,10
improviser,10,surfer,1.02216959887,qwen,Qwen 3 32B,10
infant,1,orphan,0.751106982105,qwen,Qwen 3 32B,10
infant,2,addict,0.83742849746,qwen,Qwen 3 32B,10
infant,3,grandparent,0.927056409413,qwen,Qwen 3 32B,10
infant,4,provincial,1.1971000199,qwen,Qwen 3 32B,10
infant,5,surfer,1.26943708309,qwen,Qwen 3 32B,10
infant,6,survivor,1.30065840593,qwen,Qwen 3 32B,10
infant,7,toddler,1.3294450293,qwen,Qwen 3 32B,10
infant,8,divorcee,1.40317737633,qwen,Qwen 3 32B,10
infant,9,celebrity,1.42652077176,qwen,Qwen 3 32B,10
infant,10,bartender,1.42793440536,qwen,Qwen 3 32B,10
influencer,1,improviser,0.666671206505,qwen,Qwen 3 32B,10
influencer,2,bartender,0.681946581744,qwen,Qwen 3 32B,10
influencer,3,celebrity,0.699610855604,qwen,Qwen 3 32B,10
influencer,4,graduate,0.838244979979,qwen,Qwen 3 32B,10
influencer,5,prisoner,0.864104553627,qwen,Qwen 3 32B,10
influencer,6,podcaster,0.984632221234,qwen,Qwen 3 32B,10
influencer,7,veteran,0.988433774085,qwen,Qwen 3 32B,10
influencer,8,mechanic,1.02475697994,qwen,Qwen 3 32B,10
influencer,9,hoarder,1.05885321974,qwen,Qwen 3 32B,10
influencer,10,dilettante,1.07195272802,qwen,Qwen 3 32B,10
instructor,1,assistant,0.0582281593494,qwen,Qwen 3 32B,10
instructor,2,trainer,0.175422225893,qwen,Qwen 3 32B,10
instructor,3,recruiter,0.219323739955,qwen,Qwen 3 32B,10
instructor,4,summarizer,0.249923618575,qwen,Qwen 3 32B,10
instructor,5,editor,0.257209826682,qwen,Qwen 3 32B,10
instructor,6,negotiator,0.260405571116,qwen,Qwen 3 32B,10
instructor,7,coordinator,0.310162436202,qwen,Qwen 3 32B,10
instructor,8,proofreader,0.329743238117,qwen,Qwen 3 32B,10
instructor,9,paramedic,0.342750790951,qwen,Qwen 3 32B,10
instructor,10,producer,0.346039184514,qwen,Qwen 3 32B,10
interpreter,1,designer,0.126810744852,qwen,Qwen 3 32B,10
interpreter,2,negotiator,0.228042821473,qwen,Qwen 3 32B,10
interpreter,3,editor,0.348378485702,qwen,Qwen 3 32B,10
interpreter,4,paramedic,0.349906858712,qwen,Qwen 3 32B,10
interpreter,5,assistant,0.357709616859,qwen,Qwen 3 32B,10
interpreter,6,summarizer,0.37277160189,qwen,Qwen 3 32B,10
interpreter,7,veterinarian,0.387006949332,qwen,Qwen 3 32B,10
interpreter,8,instructor,0.388670967663,qwen,Qwen 3 32B,10
interpreter,9,builder,0.397417335089,qwen,Qwen 3 32B,10
interpreter,10,interviewer,0.406750648342,qwen,Qwen 3 32B,10
interviewer,1,mentor,0.0670946162317,qwen,Qwen 3 32B,10
interviewer,2,tutor,0.153448790585,qwen,Qwen 3 32B,10
interviewer,3,paramedic,0.167778804868,qwen,Qwen 3 32B,10
interviewer,4,teacher,0.230652700768,qwen,Qwen 3 32B,10
interviewer,5,recruiter,0.347467187868,qwen,Qwen 3 32B,10
interviewer,6,presenter,0.349189004144,qwen,Qwen 3 32B,10
interviewer,7,veterinarian,0.372685110793,qwen,Qwen 3 32B,10
interviewer,8,assistant,0.374906835179,qwen,Qwen 3 32B,10
interviewer,9,interpreter,0.406750648342,qwen,Qwen 3 32B,10
interviewer,10,instructor,0.425640542631,qwen,Qwen 3 32B,10
jester,1,absurdist,0.371400555699,qwen,Qwen 3 32B,10
jester,2,rogue,0.485458982943,qwen,Qwen 3 32B,10
jester,3,pirate,0.55320795397,qwen,Qwen 3 32B,10
jester,4,rebel,0.620684503816,qwen,Qwen 3 32B,10
jester,5,provocateur,0.630386194135,qwen,Qwen 3 32B,10
jester,6,trickster,0.669039210991,qwen,Qwen 3 32B,10
jester,7,smuggler,0.839934286179,qwen,Qwen 3 32B,10
jester,8,criminal,0.8583605737,qwen,Qwen 3 32B,10
jester,9,vigilante,0.878379469414,qwen,Qwen 3 32B,10
jester,10,narcissist,0.994967132032,qwen,Qwen 3 32B,10
journalist,1,publisher,0.206750312807,qwen,Qwen 3 32B,10
journalist,2,generalist,0.215971058252,qwen,Qwen 3 32B,10
journalist,3,reporter,0.248327685568,qwen,Qwen 3 32B,10
journalist,4,proofreader,0.263617346122,qwen,Qwen 3 32B,10
journalist,5,pilot,0.264033971988,qwen,Qwen 3 32B,10
journalist,6,dispatcher,0.26461177905,qwen,Qwen 3 32B,10
journalist,7,librarian,0.293487417386,qwen,Qwen 3 32B,10
journalist,8,organizer,0.299884714955,qwen,Qwen 3 32B,10
journalist,9,consultant,0.347774517745,qwen,Qwen 3 32B,10
journalist,10,scheduler,0.356953277176,qwen,Qwen 3 32B,10
judge,1,biologist,0.0836157021881,qwen,Qwen 3 32B,10
judge,2,geographer,0.155327629805,qwen,Qwen 3 32B,10
judge,3,linguist,0.176260639871,qwen,Qwen 3 32B,10
judge,4,sociologist,0.237823065041,qwen,Qwen 3 32B,10
judge,5,polymath,0.240279943214,qwen,Qwen 3 32B,10
judge,6,observer,0.244208812485,qwen,Qwen 3 32B,10
judge,7,critic,0.322606209095,qwen,Qwen 3 32B,10
judge,8,anthropologist,0.335154774612,qwen,Qwen 3 32B,10
judge,9,chemist,0.352647470691,qwen,Qwen 3 32B,10
judge,10,scholar,0.353567663985,qwen,Qwen 3 32B,10
lawyer,1,economist,0.154105595918,qwen,Qwen 3 32B,10
lawyer,2,auditor,0.181109100922,qwen,Qwen 3 32B,10
lawyer,3,statistician,0.187484950309,qwen,Qwen 3 32B,10
lawyer,4,specialist,0.206546176836,qwen,Qwen 3 32B,10
lawyer,5,examiner,0.275450214587,qwen,Qwen 3 32B,10
lawyer,6,engineer,0.294217388013,qwen,Qwen 3 32B,10
lawyer,7,scientist,0.30489321394,qwen,Qwen 3 32B,10
lawyer,8,forecaster,0.332482491094,qwen,Qwen 3 32B,10
lawyer,9,validator,0.352900127006,qwen,Qwen 3 32B,10
lawyer,10,mathematician,0.398590938848,qwen,Qwen 3 32B,10
leviathan,1,wraith,0.402242799184,qwen,Qwen 3 32B,10
leviathan,2,void,0.411407088534,qwen,Qwen 3 32B,10
leviathan,3,eldritch,0.442285605499,qwen,Qwen 3 32B,10
leviathan,4,prophet,0.706429051019,qwen,Qwen 3 32B,10
leviathan,5,revenant,0.744102944107,qwen,Qwen 3 32B,10
leviathan,6,echo,0.858294516187,qwen,Qwen 3 32B,10
leviathan,7,vampire,0.879235378942,qwen,Qwen 3 32B,10
leviathan,8,homunculus,0.941894133356,qwen,Qwen 3 32B,10
leviathan,9,ancient,0.957899361588,qwen,Qwen 3 32B,10
leviathan,10,ghost,0.986731850129,qwen,Qwen 3 32B,10
librarian,1,publisher,0.122891256349,qwen,Qwen 3 32B,10
librarian,2,generalist,0.16919317584,qwen,Qwen 3 32B,10
librarian,3,architect,0.202337418027,qwen,Qwen 3 32B,10
librarian,4,observer,0.239798728341,qwen,Qwen 3 32B,10
librarian,5,synthesizer,0.255143608261,qwen,Qwen 3 32B,10
librarian,6,journalist,0.293487417386,qwen,Qwen 3 32B,10
librarian,7,organizer,0.297524073839,qwen,Qwen 3 32B,10
librarian,8,psychologist,0.322209670967,qwen,Qwen 3 32B,10
librarian,9,secretary,0.334723558078,qwen,Qwen 3 32B,10
librarian,10,grader,0.3373794961,qwen,Qwen 3 32B,10
linguist,1,judge,0.176260639871,qwen,Qwen 3 32B,10
linguist,2,polymath,0.180302352073,qwen,Qwen 3 32B,10
linguist,3,biologist,0.209196245116,qwen,Qwen 3 32B,10
linguist,4,historian,0.239365561826,qwen,Qwen 3 32B,10
linguist,5,scholar,0.250506038894,qwen,Qwen 3 32B,10
linguist,6,chemist,0.282413941601,qwen,Qwen 3 32B,10
linguist,7,critic,0.287216412004,qwen,Qwen 3 32B,10
linguist,8,geographer,0.287711819344,qwen,Qwen 3 32B,10
linguist,9,physicist,0.300596973309,qwen,Qwen 3 32B,10
linguist,10,futurist,0.302900064019,qwen,Qwen 3 32B,10
loner,1,actor,0.370219829378,qwen,Qwen 3 32B,10
loner,2,nomad,0.574827596393,qwen,Qwen 3 32B,10
loner,3,chameleon,0.598117678879,qwen,Qwen 3 32B,10
loner,4,dilettante,0.610591783978,qwen,Qwen 3 32B,10
loner,5,surfer,0.637357381086,qwen,Qwen 3 32B,10
loner,6,evangelist,0.645255482758,qwen,Qwen 3 32B,10
loner,7,podcaster,0.697008297757,qwen,Qwen 3 32B,10
loner,8,improviser,0.750996454468,qwen,Qwen 3 32B,10
loner,9,bartender,0.80232936189,qwen,Qwen 3 32B,10
loner,10,celebrity,0.842788049431,qwen,Qwen 3 32B,10
luddite,1,hedonist,0.428759016132,qwen,Qwen 3 32B,10
luddite,2,warrior,0.739291154571,qwen,Qwen 3 32B,10
luddite,3,playwright,0.752707592421,qwen,Qwen 3 32B,10
luddite,4,auctioneer,0.769173731429,qwen,Qwen 3 32B,10
luddite,5,flaneur,0.782773865142,qwen,Qwen 3 32B,10
luddite,6,prey,0.834538527929,qwen,Qwen 3 32B,10
luddite,7,evangelist,0.835784408825,qwen,Qwen 3 32B,10
luddite,8,actor,0.865111385969,qwen,Qwen 3 32B,10
luddite,9,trickster,0.903109100703,qwen,Qwen 3 32B,10
luddite,10,genie,0.912527896893,qwen,Qwen 3 32B,10
marketer,1,producer,0.243157113012,qwen,Qwen 3 32B,10
marketer,2,scheduler,0.256868229241,qwen,Qwen 3 32B,10
marketer,3,proofreader,0.298077916195,qwen,Qwen 3 32B,10
marketer,4,pilot,0.325636633391,qwen,Qwen 3 32B,10
marketer,5,reporter,0.35586924882,qwen,Qwen 3 32B,10
marketer,6,trainer,0.356428615116,qwen,Qwen 3 32B,10
marketer,7,pragmatist,0.39603917502,qwen,Qwen 3 32B,10
marketer,8,translator,0.409049945634,qwen,Qwen 3 32B,10
marketer,9,journalist,0.440788795545,qwen,Qwen 3 32B,10
marketer,10,dispatcher,0.463879456614,qwen,Qwen 3 32B,10
martyr,1,coral_reef,0.100239637351,qwen,Qwen 3 32B,10
martyr,2,mycorrhizal,0.229171360162,qwen,Qwen 3 32B,10
martyr,3,whale,0.316037074347,qwen,Qwen 3 32B,10
martyr,4,dreamer,0.484103153114,qwen,Qwen 3 32B,10
martyr,5,guru,0.4990958098,qwen,Qwen 3 32B,10
martyr,6,wind,0.538977042406,qwen,Qwen 3 32B,10
martyr,7,hermit,0.566041013182,qwen,Qwen 3 32B,10
martyr,8,sage,0.616865113293,qwen,Qwen 3 32B,10
martyr,9,avatar,0.684452835016,qwen,Qwen 3 32B,10
martyr,10,familiar,0.686694702567,qwen,Qwen 3 32B,10
mathematician,1,physicist,0.326347443656,qwen,Qwen 3 32B,10
mathematician,2,specialist,0.375025555682,qwen,Qwen 3 32B,10
mathematician,3,lawyer,0.398590938848,qwen,Qwen 3 32B,10
mathematician,4,skeptic,0.400242983426,qwen,Qwen 3 32B,10
mathematician,5,economist,0.402300632628,qwen,Qwen 3 32B,10
mathematician,6,futurist,0.430849341665,qwen,Qwen 3 32B,10
mathematician,7,statistician,0.471597250942,qwen,Qwen 3 32B,10
mathematician,8,historian,0.48185611005,qwen,Qwen 3 32B,10
mathematician,9,theorist,0.49552954603,qwen,Qwen 3 32B,10
mathematician,10,forecaster,0.501600776625,qwen,Qwen 3 32B,10
maverick,1,fixer,0.159933460842,qwen,Qwen 3 32B,10
maverick,2,vigilante,0.307265654062,qwen,Qwen 3 32B,10
maverick,3,contrarian,0.369880011189,qwen,Qwen 3 32B,10
maverick,4,gamer,0.384864133086,qwen,Qwen 3 32B,10
maverick,5,competitor,0.396633683121,qwen,Qwen 3 32B,10
maverick,6,workaholic,0.448748642909,qwen,Qwen 3 32B,10
maverick,7,rebel,0.511278504519,qwen,Qwen 3 32B,10
maverick,8,rogue,0.611503356809,qwen,Qwen 3 32B,10
maverick,9,provocateur,0.725319960811,qwen,Qwen 3 32B,10
maverick,10,narcissist,0.776658116472,qwen,Qwen 3 32B,10
mechanic,1,veteran,0.327810410731,qwen,Qwen 3 32B,10
mechanic,2,entrepreneur,0.406892381158,qwen,Qwen 3 32B,10
mechanic,3,dilettante,0.608686742771,qwen,Qwen 3 32B,10
mechanic,4,pragmatist,0.710063911048,qwen,Qwen 3 32B,10
mechanic,5,realist,0.722718375422,qwen,Qwen 3 32B,10
mechanic,6,auctioneer,0.863278884912,qwen,Qwen 3 32B,10
mechanic,7,soldier,0.868060006642,qwen,Qwen 3 32B,10
mechanic,8,chameleon,0.897506142048,qwen,Qwen 3 32B,10
mechanic,9,translator,0.947607899598,qwen,Qwen 3 32B,10
mechanic,10,influencer,1.02475697994,qwen,Qwen 3 32B,10
mediator,1,moderator,0.2458428242,qwen,Qwen 3 32B,10
mediator,2,peacekeeper,0.247364385054,qwen,Qwen 3 32B,10
mediator,3,facilitator,0.259785446668,qwen,Qwen 3 32B,10
mediator,4,veterinarian,0.305561968619,qwen,Qwen 3 32B,10
mediator,5,nutritionist,0.366419275374,qwen,Qwen 3 32B,10
mediator,6,doctor,0.379372540839,qwen,Qwen 3 32B,10
mediator,7,collaborator,0.455819622708,qwen,Qwen 3 32B,10
mediator,8,teacher,0.522553776436,qwen,Qwen 3 32B,10
mediator,9,coach,0.557382994501,qwen,Qwen 3 32B,10
mediator,10,networker,0.58302235819,qwen,Qwen 3 32B,10
mentor,1,interviewer,0.0670946162317,qwen,Qwen 3 32B,10
mentor,2,teacher,0.170009732156,qwen,Qwen 3 32B,10
mentor,3,tutor,0.175654833789,qwen,Qwen 3 32B,10
mentor,4,paramedic,0.231543667402,qwen,Qwen 3 32B,10
mentor,5,presenter,0.315521201548,qwen,Qwen 3 32B,10
mentor,6,veterinarian,0.371962751791,qwen,Qwen 3 32B,10
mentor,7,coach,0.385371948828,qwen,Qwen 3 32B,10
mentor,8,recruiter,0.396618051814,qwen,Qwen 3 32B,10
mentor,9,moderator,0.408366628828,qwen,Qwen 3 32B,10
mentor,10,networker,0.415854483149,qwen,Qwen 3 32B,10
merchant,1,visionary,0.136194846971,qwen,Qwen 3 32B,10
merchant,2,zeitgeist,0.226593279324,qwen,Qwen 3 32B,10
merchant,3,virtuoso,0.403640191159,qwen,Qwen 3 32B,10
merchant,4,prodigy,0.446223373943,qwen,Qwen 3 32B,10
merchant,5,novelist,0.448211137976,qwen,Qwen 3 32B,10
merchant,6,sommelier,0.520448909683,qwen,Qwen 3 32B,10
merchant,7,collector,0.52472167031,qwen,Qwen 3 32B,10
merchant,8,anarchist,0.540290649235,qwen,Qwen 3 32B,10
merchant,9,scout,0.554701490566,qwen,Qwen 3 32B,10
merchant,10,witness,0.562645381793,qwen,Qwen 3 32B,10
minimalist,1,immigrant,0.487002359322,qwen,Qwen 3 32B,10
minimalist,2,musician,0.59136932897,qwen,Qwen 3 32B,10
minimalist,3,vegan,0.615190997897,qwen,Qwen 3 32B,10
minimalist,4,refugee,0.62942183827,qwen,Qwen 3 32B,10
minimalist,5,photographer,0.687482400756,qwen,Qwen 3 32B,10
minimalist,6,blogger,0.72858840455,qwen,Qwen 3 32B,10
minimalist,7,altruist,0.795552834058,qwen,Qwen 3 32B,10
minimalist,8,retiree,0.849140253386,qwen,Qwen 3 32B,10
minimalist,9,optimist,0.852345175567,qwen,Qwen 3 32B,10
minimalist,10,survivor,0.887594575494,qwen,Qwen 3 32B,10
moderator,1,facilitator,0.115349577885,qwen,Qwen 3 32B,10
