model,model_label,source_model_label,opaque_role_id,role,legacy_qwen_cluster,native_pc1,native_pc2,native_pc3,display_aligned_x,display_aligned_y,display_aligned_z,consensus_family_id,membership_category
llama,LLaMA 3.3 70B,Llama-3.3-70B,R155,nomad,grounded_social,-0.405120590833,0.461451012546,-0.836376260802,-0.797100834311,0.245996609905,-1.02529044468,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R156,novelist,grounded_social,-0.638446495562,-0.224926229377,-0.402195722561,-0.34735206547,-0.449864559058,-0.604175544734,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R157,nutritionist,editorial,0.893472056888,-0.602652175626,0.194747768914,0.998595595286,0.135666633632,0.102044349571,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R158,observer,procedural_professional,0.398587870732,-0.958399522064,0.401825328069,1.00250076326,-0.458816710676,0.299553791358,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R159,optimist,grounded_social,0.643340164713,-0.121621825117,-1.00526410682,0.17550129472,0.58398510015,-1.41939985309,MFamily_C,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R160,oracle,mythic_spiritual,-2.82203948958,-0.0149436209998,0.198394720448,-1.62258907623,-1.85767768662,0.298272602158,MFamily_B,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R161,organizer,procedural_professional,0.898141299333,-1.0343365481,0.51230573736,1.38506912993,-0.216625120568,0.42643309392,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R162,orphan,grounded_social,1.09947789126,1.19710069517,-1.27688447924,-0.520508915759,1.7850881449,-1.45565121144,MFamily_C,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R163,pacifist,procedural_professional,-0.139786902182,-0.662766787474,-1.13245255719,0.0348536153654,-0.228937306471,-1.72616303539,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R164,paramedic,procedural_professional,1.04672478321,-0.239565993877,-0.0967513971096,0.760593473509,0.538255583268,-0.205971840142,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R165,parasite,mythic_spiritual,-0.610977000895,0.252495542582,0.724211862213,-0.326099458386,-0.409391982183,1.06683202783,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R166,parent,grounded_social,1.31689262354,0.543355423901,-0.753480483981,0.20309737224,1.37498700586,-0.908218113662,MFamily_C,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R167,patient,grounded_social,1.34180997232,0.805765337599,-0.681726620493,0.0616945551188,1.54053069514,-0.741899460481,MFamily_C,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R168,peacekeeper,procedural_professional,0.468755460406,-1.07020057262,-0.322045579281,0.909784744068,-0.304286775091,-0.724686388734,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R169,perfectionist,procedural_professional,0.23942874476,-0.609444026853,0.189589971969,0.60993573846,-0.284196666132,0.100050818941,MFamily_A,majority
llama,LLaMA 3.3 70B,Llama-3.3-70B,R170,pharmacist,editorial,0.90475733549,-0.6455207824,0.276249487531,1.05796749651,0.0950688030956,0.202794081812,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R171,philosopher,procedural_professional,-0.818214720233,-0.968917067398,-0.189403491532,0.10907808118,-1.0929698976,-0.502718791115,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R172,photographer,grounded_social,-0.214505443901,0.0530385109563,-0.593328436575,-0.336603878235,0.0457274237565,-0.799190067128,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R173,physicist,procedural_professional,0.108624706605,-0.719925413225,0.63665585753,0.736017228957,-0.550062530013,0.687022284661,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R174,pilgrim,mythic_spiritual,-2.44731158304,0.0901280264238,-1.29969140164,-1.90415376328,-1.17667859097,-1.73666558595,MFamily_B,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R175,pilot,procedural_professional,0.864332111862,-0.326379170821,0.192063333247,0.793836476117,0.294252633851,0.170249957642,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R176,pirate,trickster_chaos,0.279108575495,2.53676641264,0.352345872118,-1.44319459485,1.71015710952,1.13850035071,MFamily_D,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R177,planner,procedural_professional,0.960753606035,-1.08959315361,0.549190531684,1.47059013056,-0.221255699834,0.462135317118,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R178,playwright,grounded_social,-0.0830970339517,-0.0897814879725,-0.331184845976,-0.085338583837,-0.0273928133681,-0.477412532587,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R179,podcaster,grounded_social,0.586787296267,-0.0165489653236,-0.810957702104,0.127118666016,0.566418027042,-1.12462072371,MFamily_C,majority
llama,LLaMA 3.3 70B,Llama-3.3-70B,R180,poet,mythic_spiritual,-2.56766367111,0.637731227984,-0.0672730405727,-1.98803614979,-1.21212051975,0.0997258248939,MFamily_B,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R181,polymath,procedural_professional,0.178441721779,-1.10545921494,0.501191112267,0.998786611495,-0.717934029638,0.400273777308,MFamily_A,majority
llama,LLaMA 3.3 70B,Llama-3.3-70B,R182,pragmatist,procedural_professional,1.08672985416,-0.424284641159,0.143958424242,0.979174684915,0.38548601587,0.076458392776,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R183,predator,mythic_spiritual,-0.766312919808,0.488470835191,0.880405226487,-0.533097009821,-0.396749336168,1.34420192556,MFamily_D,fringe
llama,LLaMA 3.3 70B,Llama-3.3-70B,R184,presenter,procedural_professional,0.850596836152,-0.547592335176,0.045470717105,0.892388304875,0.180888854773,-0.0883327168416,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R185,prey,grounded_social,0.230921137175,1.44824766859,0.952688176208,-0.562792278968,0.833792024186,1.68176329394,MFamily_D,fringe
llama,LLaMA 3.3 70B,Llama-3.3-70B,R186,prisoner,grounded_social,1.24423724536,2.39292498883,-1.03895975144,-1.17206648113,2.58167237935,-0.820415675878,MFamily_D,fringe
llama,LLaMA 3.3 70B,Llama-3.3-70B,R187,procrastinator,other,1.89955723655,2.74536783031,0.70227333297,-0.511818032814,2.78850064571,1.6563448459,MFamily_C,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R188,prodigy,procedural_professional,0.191090054485,-0.96216242062,0.37044359588,0.871643994211,-0.585600092352,0.257637066215,MFamily_A,fringe
llama,LLaMA 3.3 70B,Llama-3.3-70B,R189,producer,procedural_professional,0.885041118285,-0.745891306506,0.0740363764864,1.05519675397,0.0690137049306,-0.100830575591,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R190,programmer,procedural_professional,0.789085267284,-0.638417468675,0.45074705039,1.034565963,-0.0177983933388,0.445590944134,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R191,proofreader,editorial,0.70186698543,-0.610341645259,0.425602116002,0.956067499874,-0.0491514460601,0.419232919412,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R192,prophet,mythic_spiritual,-2.56822995949,0.164212086857,-0.373362479229,-1.75757316219,-1.43833371169,-0.443507495029,MFamily_B,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R193,provincial,grounded_social,0.91572567994,2.3472043169,-0.781810319532,-1.26328305898,2.27872713223,-0.475520265395,MFamily_D,fringe
llama,LLaMA 3.3 70B,Llama-3.3-70B,R194,provocateur,combative_iconoclast,-0.263696288964,1.32580732271,-0.496830134383,-1.19735245732,0.803269662324,-0.336291832938,MFamily_D,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R195,psychologist,procedural_professional,0.762933677414,-0.998298940173,0.442021458393,1.25934209987,-0.262174020546,0.34062347012,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R196,publisher,procedural_professional,0.786486814331,-0.78161664603,0.090805760034,1.02515654338,-0.0208140573619,-0.0860155447249,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R197,purist,procedural_professional,-0.75621470155,0.160516998691,-0.417194861399,-0.682478921379,-0.274938920316,-0.523672220552,MFamily_D,fringe
llama,LLaMA 3.3 70B,Llama-3.3-70B,R198,realist,procedural_professional,0.812511566,-0.335165631247,0.0998979197388,0.741963450332,0.278690006494,0.0418889815039,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R199,rebel,combative_iconoclast,0.0977175619494,1.26634871379,-1.11699133927,-1.12084255465,1.15087958464,-1.20753246472,MFamily_D,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R200,recruiter,procedural_professional,0.984741075047,-0.756090367299,0.129627635375,1.13794398181,0.112118291852,-0.0281404935926,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R201,refugee,grounded_social,0.694425346758,0.581142970894,-1.06623084988,-0.286078312598,1.08073472702,-1.32159606505,MFamily_C,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R202,reporter,procedural_professional,0.786895838972,-0.490118440779,-0.141250278876,0.761202851112,0.223755750401,-0.329310726855,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R203,researcher,procedural_professional,0.766652455996,-1.08960658789,0.619986820694,1.3749005084,-0.36268811197,0.561433398225,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R204,retiree,grounded_social,0.899561744461,0.639587900196,-1.05984638841,-0.2008142247,1.24720278213,-1.29982931739,MFamily_C,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R205,revenant,mythic_spiritual,-2.26877091455,0.587698083036,0.219834623824,-1.69184900992,-1.12548191066,0.478090113154,MFamily_B,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R206,reviewer,procedural_professional,0.758411762484,-1.14638755575,0.571892287263,1.39433272888,-0.392170611343,0.480728877817,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R207,revolutionary,combative_iconoclast,-0.234455916492,0.46730526016,-1.11994386064,-0.781185162318,0.429494756948,-1.41515852392,MFamily_D,fringe
llama,LLaMA 3.3 70B,Llama-3.3-70B,R208,robot,procedural_professional,0.36286268328,-0.698560233643,1.65151658307,1.16860696712,-0.628476183192,2.08422393582,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R209,rogue,trickster_chaos,-0.229063537982,1.44249961461,0.186854584246,-1.05683813682,0.728713804908,0.632905446054,MFamily_D,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R210,romantic,grounded_social,-1.38826456793,0.319755925434,-1.38349913827,-1.44919698622,-0.334087456554,-1.80340452386,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R211,saboteur,combative_iconoclast,0.0577925116012,0.150537444842,0.557038412669,0.0947550227461,-0.00646812047563,0.803723784743,MFamily_D,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R212,sage,mythic_spiritual,-1.81130736357,-0.505554652954,-0.734963777694,-0.957027827085,-1.29327170426,-1.12179793216,MFamily_B,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R213,scheduler,procedural_professional,0.908976464583,-0.847751022618,0.426812511337,1.24075682989,-0.0691237291875,0.357207860697,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R214,scholar,procedural_professional,0.0260577913598,-1.06533621663,0.394832239692,0.849536595806,-0.76278766116,0.266139420007,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R215,scientist,procedural_professional,0.681808055554,-0.974747905083,0.719026468357,1.27529808061,-0.368182449688,0.728156544227,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R216,scout,procedural_professional,0.451561124675,-0.455972477369,0.15053822038,0.622037351919,-0.0411910375692,0.0839424197222,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R217,screener,editorial,0.923426594757,-0.869826149221,0.575312994377,1.30744338905,-0.111195785662,0.555362886299,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R218,secretary,editorial,1.01621895312,-0.702180794844,0.388075891315,1.19545942554,0.101910207538,0.340584001774,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R219,shaman,mythic_spiritual,-2.38124392263,0.0588248845152,-1.0246859449,-1.76358042013,-1.22342255274,-1.36763587708,MFamily_B,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R220,shapeshifter,grounded_social,-0.787071817852,-0.0780761906761,0.121099027095,-0.383543862436,-0.581788228781,0.154394676202,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R221,simulacrum,mythic_spiritual,-1.27155459311,-0.122621890048,0.0913153406165,-0.652305630045,-0.911543997618,0.10700790916,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R222,skeptic,procedural_professional,0.550291531744,-0.585176628625,0.47471298068,0.862552069879,-0.141969227311,0.494815870039,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R223,smuggler,grounded_social,0.806431354212,2.09885409714,0.0990516956007,-0.905253002125,1.82989064356,0.671498625014,MFamily_D,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R224,sociologist,procedural_professional,0.639625448006,-1.09857761668,0.0588621649634,1.14191129788,-0.308886151466,-0.210496116343,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R225,soldier,grounded_social,0.815033050054,0.81271103296,-0.0230856044624,-0.0672322411627,1.0443568683,0.170334373709,MFamily_D,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R226,sommelier,procedural_professional,-0.0754172679525,-0.257533801451,0.0664007135932,0.147985941486,-0.229200998951,0.0252861886096,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R227,specialist,procedural_professional,0.526681388602,-0.972254995352,0.656957628456,1.16267392203,-0.449910952469,0.6451507357,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R228,spirit,mythic_spiritual,-2.66477015037,-0.472631512903,-0.331938238258,-1.37340163596,-1.91704787408,-0.550603057852,MFamily_B,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R229,spy,procedural_professional,0.251100929211,0.219743142608,0.436653455558,0.128853138597,0.191074702829,0.654232800021,MFamily_D,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R230,statistician,procedural_professional,0.791371441624,-0.727299824925,0.828078716783,1.20552873562,-0.167590492187,0.940956069405,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R231,stoic,mythic_spiritual,-1.39152287765,-0.297384664517,-0.340069816958,-0.731453712251,-0.991634355464,-0.529705245062,MFamily_B,fringe
llama,LLaMA 3.3 70B,Llama-3.3-70B,R232,strategist,procedural_professional,0.741275324645,-1.2333841724,0.593448448179,1.44906475728,-0.464062276302,0.487981935622,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R233,student,editorial,1.27136525096,0.0532825725407,-0.240506715891,0.655678579225,0.904481310721,-0.329949090374,MFamily_C,majority
llama,LLaMA 3.3 70B,Llama-3.3-70B,R234,summarizer,editorial,0.949864944778,-0.831677270649,0.673471167395,1.3260298026,-0.0945525257881,0.699831783146,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R235,supervisor,editorial,1.04333903946,-0.924030522812,0.217685377523,1.31200048705,0.0201347024262,0.0487121018436,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R236,surfer,grounded_social,0.52078420855,2.0762542659,-0.926850712827,-1.3590288018,1.89026326129,-0.740864161481,MFamily_D,fringe
llama,LLaMA 3.3 70B,Llama-3.3-70B,R237,survivor,grounded_social,0.26798673809,0.22867407503,-1.2264950442,-0.350073487589,0.62393488152,-1.62864945442,MFamily_C,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R238,swarm,procedural_professional,-1.10272245725,-0.77981340891,0.816396986007,0.103099373226,-1.40530086056,0.931144358451,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R239,symbiont,procedural_professional,-0.293750044188,-0.905423251251,0.208209239011,0.495819438468,-0.8177213249,0.0545236483661,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R240,synthesizer,procedural_professional,0.149973539599,-1.05289812284,0.430456953226,0.925706021249,-0.684790921534,0.317009295774,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R241,teacher,procedural_professional,0.876589205988,-0.780174140724,0.182177062429,1.10468660847,0.0146527117649,0.0389503122499,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R242,technologist,procedural_professional,0.694383181425,-0.790067457886,0.293298336273,1.03450329056,-0.135606318042,0.190966641953,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R243,teenager,other,2.22202539296,2.4018452068,-0.760984888929,-0.511701143734,3.14091118673,-0.446436062671,MFamily_C,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R244,theorist,procedural_professional,0.0237893665842,-1.29736264079,0.684921768826,1.08907825424,-0.985081129641,0.604597447021,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R245,therapist,procedural_professional,0.636455661466,-0.821974385227,-0.336659216262,0.838396841595,-0.0351860982377,-0.682200401076,MFamily_A,majority
llama,LLaMA 3.3 70B,Llama-3.3-70B,R246,toddler,other,1.71283292561,4.19859606722,3.06981768664,-0.917225003673,3.0050823491,5.28766235821,MFamily_E,majority
llama,LLaMA 3.3 70B,Llama-3.3-70B,R247,traditionalist,procedural_professional,-0.481375410481,0.0781224833857,-0.622665170893,-0.521904404875,-0.100977773302,-0.830200207824,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R248,trainer,procedural_professional,0.966818330912,-0.913760805036,0.373587621752,1.30451090909,-0.0611033541011,0.26637091111,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R249,translator,editorial,0.333851949254,-0.776972922352,0.114702540731,0.757850091397,-0.312290695474,-0.0472376932552,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R250,tree,mythic_spiritual,-2.56883611745,0.271917588254,0.236918250353,-1.6534161502,-1.52271003986,0.422879708094,MFamily_B,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R251,trickster,trickster_chaos,-0.795289250898,1.26727348339,0.0018881575463,-1.33140004978,0.302236995855,0.339305523796,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R252,tulpa,grounded_social,-0.341176908021,-0.249918074244,0.0185193342497,-0.0302415799751,-0.381714468042,-0.0357407045991,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R253,tutor,procedural_professional,0.934797858838,-0.675981854671,0.26326148862,1.09275447459,0.0980064173855,0.176741824984,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R254,validator,procedural_professional,0.762403692077,-1.00205478572,0.6825756897,1.33142207481,-0.325137345503,0.670156124043,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R255,vampire,mythic_spiritual,-2.08333575712,0.994426451296,0.689791042528,-1.71889848725,-0.865146237067,1.2272182902,MFamily_B,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R256,vegan,procedural_professional,0.639974127119,-0.00173898377544,-0.989500657465,0.0971242557692,0.654475083165,-1.36664268754,MFamily_C,majority
llama,LLaMA 3.3 70B,Llama-3.3-70B,R257,veteran,grounded_social,1.11179110822,0.922913898441,-0.507495073128,-0.104570752267,1.42515534647,-0.469754842109,MFamily_D,majority
llama,LLaMA 3.3 70B,Llama-3.3-70B,R258,veterinarian,procedural_professional,0.859940137828,-0.444873446587,0.00820485587849,0.817811180511,0.261790643735,-0.113013876481,MFamily_A,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R259,vigilante,grounded_social,0.299361994207,1.08872698026,-0.406518769092,-0.673808605879,0.988042814347,-0.279544205714,MFamily_D,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R260,virtuoso,procedural_professional,-0.563037492979,-0.572216624686,-0.151457051706,0.00510769531976,-0.686434011148,-0.350463452097,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R261,virus,mythic_spiritual,-0.288023177321,-0.318906124514,0.935703031015,0.314540904321,-0.62154050625,1.20595564727,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R262,visionary,procedural_professional,-0.121651172818,-0.826339277414,-0.296493365496,0.398931144427,-0.531165245344,-0.620204026259,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R263,void,mythic_spiritual,-3.13421932107,0.816869104984,1.51856271685,-1.98776899945,-1.8557847194,2.33087916061,MFamily_B,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R264,wanderer,mythic_spiritual,-1.0688623311,0.128920214826,-0.942748648193,-1.00104167384,-0.36279046126,-1.2506484877,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R265,warrior,mythic_spiritual,-0.978409656364,0.636262016996,-0.158310991464,-1.06157977403,-0.177448964668,-0.0423844357129,MFamily_D,fringe
llama,LLaMA 3.3 70B,Llama-3.3-70B,R266,whale,mythic_spiritual,-1.94429198857,0.156889718045,0.27276595665,-1.19126564153,-1.20714901028,0.435781353213,MFamily_B,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R267,widow,grounded_social,0.443066165625,0.72991084936,-1.27833504863,-0.598672920304,1.06868283954,-1.57182586953,MFamily_C,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R268,wind,mythic_spiritual,-2.05841912206,0.192096850259,-0.0561564570319,-1.37891912857,-1.1750401242,-0.00581035070594,MFamily_B,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R269,witch,mythic_spiritual,-2.70278632879,0.146775763751,0.0525487594969,-1.70270229279,-1.64185688448,0.138548707085,MFamily_B,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R270,witness,procedural_professional,0.525310923849,-0.451932449587,-0.182791709727,0.566677559248,0.0918439294288,-0.373749395625,MFamily_A,fringe
llama,LLaMA 3.3 70B,Llama-3.3-70B,R271,workaholic,combative_iconoclast,1.24586685353,1.57222954537,0.418171651664,-0.193818249273,1.69363222809,0.968877024244,MFamily_D,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R272,wraith,mythic_spiritual,-3.16779924529,0.279824708993,0.57637626055,-1.91892587831,-1.98436113089,0.897589666899,MFamily_B,core
llama,LLaMA 3.3 70B,Llama-3.3-70B,R273,writer,procedural_professional,-0.263003216454,-0.460596553398,-0.18325490407,0.100221960687,-0.415960337679,-0.36837127365,Unassigned,unassigned
llama,LLaMA 3.3 70B,Llama-3.3-70B,R274,zealot,mythic_spiritual,-1.28308030441,1.6183233718,-0.171788388031,-1.91101908931,0.259106985991,0.196764909702,MFamily_D,fringe
llama,LLaMA 3.3 70B,Llama-3.3-70B,R275,zeitgeist,procedural_professional,-0.711493018101,-0.654347250118,-0.08099321339,-0.00789702013573,-0.851150501092,-0.273378769797,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R001,aberration,mythic_spiritual,-972.335805795,-139.633346064,594.140325446,-1.50883470524,-1.14248432626,2.34470624218,MFamily_B,majority
gemma,Gemma 2 27B,Gemma-2-27B,R002,absurdist,trickster_chaos,-607.684327248,419.707602146,602.650803449,-1.14367736387,0.421032214745,2.58363881864,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R003,accountant,editorial,625.131912105,-96.0661993482,100.027033887,1.26521086558,-0.0197583236935,0.267374964441,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R004,activist,procedural_professional,319.031598185,-37.5773007612,-42.0217136015,0.602731965806,0.0742018405499,-0.217164240831,MFamily_A,fringe
gemma,Gemma 2 27B,Gemma-2-27B,R005,actor,grounded_social,-275.783024522,247.0360059,21.5351280995,-0.650013411092,0.483455490174,0.226618725678,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R006,addict,grounded_social,-55.1758352013,518.821275077,-76.410518749,-0.431155530976,1.3236133135,-0.0559771747189,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R007,adolescent,other,224.322576454,1208.33278123,-123.332449671,-0.321920341796,3.20878430523,0.0377252471065,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R008,advocate,procedural_professional,280.577276893,-176.60072206,-57.3164549035,0.604557790505,-0.283075406079,-0.333630427128,MFamily_A,majority
gemma,Gemma 2 27B,Gemma-2-27B,R009,alien,mythic_spiritual,-478.367450856,-273.131912892,315.929831651,-0.61567941172,-1.08954143418,1.15322986691,MFamily_B,majority
gemma,Gemma 2 27B,Gemma-2-27B,R010,altruist,procedural_professional,282.009104917,-124.459941235,-114.250977141,0.555040019968,-0.117525790537,-0.529949166257,MFamily_A,fringe
gemma,Gemma 2 27B,Gemma-2-27B,R011,amateur,grounded_social,235.949057684,690.732115107,-353.818998851,-0.0930161905842,2.05177293525,-1.08343656339,MFamily_C,core
gemma,Gemma 2 27B,Gemma-2-27B,R012,ambassador,procedural_professional,438.230010781,-269.548723433,-37.2267603349,0.961087862816,-0.457561848078,-0.316715420985,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R013,amnesiac,grounded_social,-574.36063878,263.371246764,-180.981335852,-1.297833844,0.511025906048,-0.510738896519,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R014,analyst,procedural_professional,645.175869206,-293.784633788,50.993781698,1.39712633548,-0.477985131662,-0.0124114504164,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R015,anarchist,procedural_professional,29.5289151812,-61.542573269,157.020468624,0.152037017192,-0.234954532869,0.574168466887,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R016,ancient,mythic_spiritual,-856.445803801,-439.952551946,47.8093359175,-1.33288317754,-1.51851332042,0.0907039379244,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R017,angel,mythic_spiritual,-516.878625074,-509.474479551,-281.569612135,-0.785680483759,-1.34382832308,-1.25082066899,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R018,anthropologist,procedural_professional,412.459329071,-285.597854328,-27.4070008988,0.925871697155,-0.515313746713,-0.282937561149,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R019,archaeologist,procedural_professional,57.165886882,-152.311022477,11.1698381762,0.198909353347,-0.363428840946,-0.0319067234411,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R020,architect,procedural_professional,456.776374199,-192.834790161,-39.7526832677,0.950786735249,-0.255073243612,-0.294393785076,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R021,archivist,procedural_professional,297.381884815,-208.192337426,59.2791661219,0.699757824904,-0.424420395603,0.0996406157965,MFamily_A,core
gemma,Gemma 2 27B,Gemma-2-27B,R022,artisan,grounded_social,-347.249676662,-171.674348811,-214.000428512,-0.635513445069,-0.459587706487,-0.859801540464,Unassigned,unassigned
gemma,Gemma 2 27B,Gemma-2-27B,R023,ascetic,mythic_spiritual,-750.4923807,-409.973072265,72.3696618719,-1.14203499559,-1.4102311771,0.186019537674,MFamily_B,core
gemma,Gemma 2 27B,Gemma-2-27B,R024,assistant,procedural_professional,607.505640176,-88.4614393651,-167.543657031,1.12322432846,0.151068649567,-0.758447945995,MFamily_A,core
